https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DEFIBEAR,Volume USDT
1659916800000.0,2022-08-08 00:00:00,DEFIBEAR/USDT,0.0001724,0.00017305,0.0001435,0.0001618,12939436.34116193,2093.6008
1659830400000.0,2022-08-07 00:00:00,DEFIBEAR/USDT,0.000182,0.0001905,0.00016275,0.0001724,25605007.250580046,4414.30325
1659744000000.0,2022-08-06 00:00:00,DEFIBEAR/USDT,0.00017645,0.0001861,0.00017325,0.000182,1058978.021978022,192.734
1659657600000.0,2022-08-05 00:00:00,DEFIBEAR/USDT,0.00021645,0.0002187,0.00017545,0.00017615,23991236.446210615,4226.0563
1659571200000.0,2022-08-04 00:00:00,DEFIBEAR/USDT,0.00021735,0.00022655,0.00020115,0.00021645,74901051.28205128,16212.33255
1659484800000.0,2022-08-03 00:00:00,DEFIBEAR/USDT,0.0002249,0.000244,0.00018975,0.00021735,0.0,0.0
1659398400000.0,2022-08-02 00:00:00,DEFIBEAR/USDT,0.0002069,0.0002438,0.00019855,0.0002249,9588.706091596265,2.1565
1659312000000.0,2022-08-01 00:00:00,DEFIBEAR/USDT,0.00019965,0.00022185,0.0001838,0.0002069,2191142.822619623,453.34745
1659225600000.0,2022-07-31 00:00:00,DEFIBEAR/USDT,0.0001913,0.0002011,0.00016345,0.00019965,6113537.941397445,1220.56785
1659139200000.0,2022-07-30 00:00:00,DEFIBEAR/USDT,0.00019295,0.0001997,0.00016535,0.0001913,2681858.0763199166,513.03945
1659052800000.0,2022-07-29 00:00:00,DEFIBEAR/USDT,0.00019055,0.0002107,0.0001806,0.00019295,66333654.83285826,12799.0787
1658966400000.0,2022-07-28 00:00:00,DEFIBEAR/USDT,0.00025,0.0002529,0.00017685,0.00019055,11418623.458409864,2175.8187
1658880000000.0,2022-07-27 00:00:00,DEFIBEAR/USDT,0.0004037,0.0004591,0.0002492,0.00025,238978.75999999998,59.74469
1658793600000.0,2022-07-26 00:00:00,DEFIBEAR/USDT,0.0003897,0.0004591,0.0003869,0.0004037,112203.56700520188,45.29658
1658707200000.0,2022-07-25 00:00:00,DEFIBEAR/USDT,0.0003163,0.0003906,0.000304,0.0003897,57071.67051578137,22.24083
1658620800000.0,2022-07-24 00:00:00,DEFIBEAR/USDT,0.0003361,0.0003458,0.0002884,0.0003131,911.2104758862982,0.2853
1658534400000.0,2022-07-23 00:00:00,DEFIBEAR/USDT,0.0003337,0.0003674,0.0003039,0.0003361,100696.37012793812,33.84405
1658448000000.0,2022-07-22 00:00:00,DEFIBEAR/USDT,0.000292,0.0003399,0.0002738,0.0003337,25836834.34222355,8621.75162
1658361600000.0,2022-07-21 00:00:00,DEFIBEAR/USDT,0.0003395,0.0003735,0.0002827,0.000292,29506794.246575344,8615.98392
1658275200000.0,2022-07-20 00:00:00,DEFIBEAR/USDT,0.0002869,0.0003465,0.000268,0.0003395,61024579.086892486,20717.8446
1658188800000.0,2022-07-19 00:00:00,DEFIBEAR/USDT,0.0003072,0.0003313,0.0002594,0.0002869,1754359.149529453,503.32564
1658102400000.0,2022-07-18 00:00:00,DEFIBEAR/USDT,0.0004321,0.0004334,0.0003011,0.0003072,28605076.07421875,8787.47937
1658016000000.0,2022-07-17 00:00:00,DEFIBEAR/USDT,0.0003943,0.0004374,0.0003775,0.0004321,1197634.4596158296,517.49785
1657929600000.0,2022-07-16 00:00:00,DEFIBEAR/USDT,0.0004651,0.0004953,0.0003821,0.0003943,29136728.151153944,11488.61191
1657843200000.0,2022-07-15 00:00:00,DEFIBEAR/USDT,0.0004689,0.0004883,0.0004228,0.0004651,20060529.88604601,9330.15245
1657756800000.0,2022-07-14 00:00:00,DEFIBEAR/USDT,0.00060925,0.0006405,0.000458,0.0004689,467951.29025378544,219.42236
1657670400000.0,2022-07-13 00:00:00,DEFIBEAR/USDT,0.00079,0.00089,0.00060775,0.00060925,127865.57242511286,77.9021
1657584000000.0,2022-07-12 00:00:00,DEFIBEAR/USDT,0.0007465,0.00079175,0.00068675,0.00079,258039.93670886077,203.85155
1657497600000.0,2022-07-11 00:00:00,DEFIBEAR/USDT,0.000594,0.0007565,0.0005935,0.0007465,2462372.056262559,1838.16074
1657411200000.0,2022-07-10 00:00:00,DEFIBEAR/USDT,0.00051975,0.0006114,0.0005187,0.000594,58755.43771043771,34.90073
1657324800000.0,2022-07-09 00:00:00,DEFIBEAR/USDT,0.000619,0.00062625,0.00050875,0.00051975,58003.7999037999,30.147475
1657238400000.0,2022-07-08 00:00:00,DEFIBEAR/USDT,0.0005865,0.00067125,0.000534,0.000619,0.0,0.0
1657152000000.0,2022-07-07 00:00:00,DEFIBEAR/USDT,0.0006875,0.0007105,0.0005615,0.0005865,2763975.57544757,1621.071675
1657065600000.0,2022-07-06 00:00:00,DEFIBEAR/USDT,0.00075175,0.0007895,0.0006605,0.0006875,9561813.018181818,6573.74645
1656979200000.0,2022-07-05 00:00:00,DEFIBEAR/USDT,0.000712,0.0008545,0.00069325,0.00075175,2375061.7891586297,1785.4527
1656892800000.0,2022-07-04 00:00:00,DEFIBEAR/USDT,0.0009035,0.000961,0.00070975,0.000712,103370.78651685393,73.6
1656806400000.0,2022-07-03 00:00:00,DEFIBEAR/USDT,0.00090875,0.00099525,0.00088725,0.0009035,0.0,0.0
1656720000000.0,2022-07-02 00:00:00,DEFIBEAR/USDT,0.001,0.001041,0.0008995,0.00090875,199358.8445667125,181.16735
1656633600000.0,2022-07-01 00:00:00,DEFIBEAR/USDT,0.00093,0.001061,0.00085475,0.001,2347352.9,2347.3529
1656547200000.0,2022-06-30 00:00:00,DEFIBEAR/USDT,0.00086275,0.00108975,0.00084375,0.00093,5370485.134408602,4994.551175
1656460800000.0,2022-06-29 00:00:00,DEFIBEAR/USDT,0.00083125,0.000898,0.0007605,0.00086275,88699.10170964937,76.52515
1656374400000.0,2022-06-28 00:00:00,DEFIBEAR/USDT,0.0007005,0.00084225,0.000631,0.00083125,1319.9398496240601,1.0972
1656288000000.0,2022-06-27 00:00:00,DEFIBEAR/USDT,0.00066175,0.0007275,0.00056925,0.0007005,4275185.296216988,2994.7673
1656201600000.0,2022-06-26 00:00:00,DEFIBEAR/USDT,0.00057375,0.000667,0.00052575,0.00066175,1730993.4265205893,1145.4849
1656115200000.0,2022-06-25 00:00:00,DEFIBEAR/USDT,0.00058325,0.00066125,0.00054975,0.00057375,2555364.5751633984,1466.140425
1656028800000.0,2022-06-24 00:00:00,DEFIBEAR/USDT,0.00073075,0.00075325,0.00055925,0.00058325,8275023.317616803,4826.40735
1655942400000.0,2022-06-23 00:00:00,DEFIBEAR/USDT,0.00099575,0.0010015,0.000718,0.00073075,17025.692781388985,12.441525
1655856000000.0,2022-06-22 00:00:00,DEFIBEAR/USDT,0.000896,0.0010275,0.00084625,0.00099575,1921580.0401707254,1913.413325
1655769600000.0,2022-06-21 00:00:00,DEFIBEAR/USDT,0.0010635,0.00111375,0.0007885,0.000896,1470626.088169643,1317.680975
1655683200000.0,2022-06-20 00:00:00,DEFIBEAR/USDT,0.0013385,0.001436,0.00100475,0.0010635,129034.81429243064,137.228525
1655596800000.0,2022-06-19 00:00:00,DEFIBEAR/USDT,0.0019295,0.002267,0.0012905,0.0013385,160257.41501680986,214.50455
1655510400000.0,2022-06-18 00:00:00,DEFIBEAR/USDT,0.001672,0.0023775,0.0015845,0.0019295,292888.64990930294,565.12865
1655424000000.0,2022-06-17 00:00:00,DEFIBEAR/USDT,0.0017315,0.0017635,0.0015485,0.001672,81500.0,136.268
1655337600000.0,2022-06-16 00:00:00,DEFIBEAR/USDT,0.0013465,0.001767,0.001275,0.0017315,69916.86399075946,121.06105
1655251200000.0,2022-06-15 00:00:00,DEFIBEAR/USDT,0.0018285,0.002514,0.0013425,0.0013465,160814.44485703675,216.53665
1655164800000.0,2022-06-14 00:00:00,DEFIBEAR/USDT,0.002273,0.002674,0.0017075,0.0018285,452783.1555920153,827.914
1655078400000.0,2022-06-13 00:00:00,DEFIBEAR/USDT,0.0016405,0.002515,0.001638,0.002273,5219072.305323361,11862.95135
1654992000000.0,2022-06-12 00:00:00,DEFIBEAR/USDT,0.00129325,0.0016405,0.00127075,0.0016405,2342306.309052118,3842.5535
1654905600000.0,2022-06-11 00:00:00,DEFIBEAR/USDT,0.00103575,0.00135275,0.0009795,0.001302,2260482.2004608293,2943.147825
1654819200000.0,2022-06-10 00:00:00,DEFIBEAR/USDT,0.00083875,0.001056,0.000812,0.00103575,3442269.2734733284,3565.3304
1654732800000.0,2022-06-09 00:00:00,DEFIBEAR/USDT,0.00086925,0.00089825,0.0007745,0.00083875,0.0,0.0
1654646400000.0,2022-06-08 00:00:00,DEFIBEAR/USDT,0.0008405,0.00089875,0.0007815,0.00086925,82467.32815645672,71.684725
1654560000000.0,2022-06-07 00:00:00,DEFIBEAR/USDT,0.000736,0.000919,0.000736,0.0008405,762241.8500892326,640.664275
1654473600000.0,2022-06-06 00:00:00,DEFIBEAR/USDT,0.0008865,0.000894,0.00066575,0.000736,169000.0,124.384
1654387200000.0,2022-06-05 00:00:00,DEFIBEAR/USDT,0.00086425,0.000918,0.00082425,0.0008865,0.0,0.0
1654300800000.0,2022-06-04 00:00:00,DEFIBEAR/USDT,0.00092375,0.00101675,0.0008415,0.00086425,0.0,0.0
1654214400000.0,2022-06-03 00:00:00,DEFIBEAR/USDT,0.0008075,0.0009635,0.00079225,0.00092375,0.0,0.0
1654128000000.0,2022-06-02 00:00:00,DEFIBEAR/USDT,0.000879,0.000945,0.00078625,0.0008075,222156.4705882353,179.39135
1654041600000.0,2022-06-01 00:00:00,DEFIBEAR/USDT,0.00069675,0.00091825,0.0006585,0.000879,0.0,0.0
1653955200000.0,2022-05-31 00:00:00,DEFIBEAR/USDT,0.00064075,0.00072375,0.00061875,0.00069675,71663.00681736635,49.9312
1653868800000.0,2022-05-30 00:00:00,DEFIBEAR/USDT,0.000985,0.00100375,0.0006195,0.0006405,14633566.315378612,9372.799225
1653782400000.0,2022-05-29 00:00:00,DEFIBEAR/USDT,0.001042,0.00114375,0.0009725,0.000985,13335.786802030458,13.13575
1653696000000.0,2022-05-28 00:00:00,DEFIBEAR/USDT,0.001293,0.001335,0.00102075,0.001042,5001.727447216891,5.2118
1653609600000.0,2022-05-27 00:00:00,DEFIBEAR/USDT,0.001149,0.001392,0.0011235,0.001293,13439883.333333332,17377.76915
1653523200000.0,2022-05-26 00:00:00,DEFIBEAR/USDT,0.000919,0.0012645,0.00086725,0.001149,16584540.53524804,19055.637075
1653436800000.0,2022-05-25 00:00:00,DEFIBEAR/USDT,0.000863,0.00095325,0.0008135,0.000919,288411.8607181719,265.0505
1653350400000.0,2022-05-24 00:00:00,DEFIBEAR/USDT,0.00091275,0.00103075,0.00084275,0.000863,141803.27346465815,122.376225
1653264000000.0,2022-05-23 00:00:00,DEFIBEAR/USDT,0.0008045,0.0009425,0.000682,0.00091275,1234708.5182141878,1126.9802
1653177600000.0,2022-05-22 00:00:00,DEFIBEAR/USDT,0.00090825,0.00092325,0.0007825,0.0008045,3712497.141081417,2986.70395
1653091200000.0,2022-05-21 00:00:00,DEFIBEAR/USDT,0.00095975,0.001029,0.000857,0.00090825,1921647.9768786128,1745.336775
1653004800000.0,2022-05-20 00:00:00,DEFIBEAR/USDT,0.0008805,0.00103325,0.00078625,0.00095975,762905.3399322741,732.1984
1652918400000.0,2022-05-19 00:00:00,DEFIBEAR/USDT,0.00103,0.001131,0.00083575,0.0008805,18171665.332197618,16000.151325
1652832000000.0,2022-05-18 00:00:00,DEFIBEAR/USDT,0.000783,0.001036,0.00074125,0.00103,1821.26213592233,1.8759
1652745600000.0,2022-05-17 00:00:00,DEFIBEAR/USDT,0.0009925,0.00099925,0.00073475,0.000783,30287.35632183908,23.715
1652659200000.0,2022-05-16 00:00:00,DEFIBEAR/USDT,0.00077525,0.00102375,0.00077525,0.0009925,15604795.440806048,15487.759475
1652572800000.0,2022-05-15 00:00:00,DEFIBEAR/USDT,0.00098775,0.001132,0.000772,0.00077525,760.9803289261528,0.58995
1652486400000.0,2022-05-14 00:00:00,DEFIBEAR/USDT,0.001214,0.0013725,0.00096525,0.00098775,1585009.2128575046,1565.59285
1652400000000.0,2022-05-13 00:00:00,DEFIBEAR/USDT,0.00197,0.00197,0.00096025,0.001214,2659775.7001647446,3228.9677
1652313600000.0,2022-05-12 00:00:00,DEFIBEAR/USDT,0.0015885,0.003,0.0014005,0.00197,11650529.213197969,22951.54255
1652227200000.0,2022-05-11 00:00:00,DEFIBEAR/USDT,0.000982,0.00189125,0.000923,0.0015885,12094836.606861819,19212.64795
1652140800000.0,2022-05-10 00:00:00,DEFIBEAR/USDT,0.0012995,0.0014,0.000785,0.000982,11950096.00305499,11734.994275
1652054400000.0,2022-05-09 00:00:00,DEFIBEAR/USDT,0.00084375,0.0013,0.00080475,0.0012995,135932800.51943055,176644.674275
1651968000000.0,2022-05-08 00:00:00,DEFIBEAR/USDT,0.00077525,0.00087025,0.00075725,0.00084375,141234.01481481481,119.1662
1651881600000.0,2022-05-07 00:00:00,DEFIBEAR/USDT,0.00067575,0.00080825,0.0006675,0.00077525,127164.20509513062,98.58405
1651795200000.0,2022-05-06 00:00:00,DEFIBEAR/USDT,0.0006403,0.00072825,0.00063425,0.00067575,3040202.256751757,2054.416675
1651708800000.0,2022-05-05 00:00:00,DEFIBEAR/USDT,0.0004945,0.0006758,0.0004783,0.0006403,5396564.532250508,3455.42027
1651622400000.0,2022-05-04 00:00:00,DEFIBEAR/USDT,0.00070375,0.0007095,0.0004931,0.0004945,921.6885743174923,0.455775
1651536000000.0,2022-05-03 00:00:00,DEFIBEAR/USDT,0.000655,0.00073125,0.00062325,0.00070375,10856433.25044405,7640.2149
1651449600000.0,2022-05-02 00:00:00,DEFIBEAR/USDT,0.00063775,0.00071725,0.000596,0.000655,2846256.374045802,1864.297925
1651363200000.0,2022-05-01 00:00:00,DEFIBEAR/USDT,0.0007025,0.000737,0.00058875,0.00063775,27311002.979223836,17417.59215
1651276800000.0,2022-04-30 00:00:00,DEFIBEAR/USDT,0.000558,0.000746,0.0005345,0.0007025,2888466.512455516,2029.147725
1651190400000.0,2022-04-29 00:00:00,DEFIBEAR/USDT,0.0004749,0.0005784,0.0004655,0.000558,293032.688172043,163.51224
1651104000000.0,2022-04-28 00:00:00,DEFIBEAR/USDT,0.0004572,0.0004848,0.0004357,0.0004749,2642615.45588545,1254.97808
1651017600000.0,2022-04-27 00:00:00,DEFIBEAR/USDT,0.0005011,0.0005128,0.0004282,0.0004572,43647.68153980752,19.95572
1650931200000.0,2022-04-26 00:00:00,DEFIBEAR/USDT,0.0004247,0.0005145,0.0004131,0.0005011,1464562.9016164439,733.89247
1650844800000.0,2022-04-25 00:00:00,DEFIBEAR/USDT,0.00045,0.0005195,0.0004216,0.0004247,15974875.84177066,6784.52977
1650758400000.0,2022-04-24 00:00:00,DEFIBEAR/USDT,0.000421,0.0004526,0.0004086,0.00045,15660919.666666666,7047.41385
1650672000000.0,2022-04-23 00:00:00,DEFIBEAR/USDT,0.0004229,0.0004375,0.0004055,0.000421,4749060.047505938,1999.35428
1650585600000.0,2022-04-22 00:00:00,DEFIBEAR/USDT,0.0004213,0.0004288,0.0003936,0.0004229,26791185.126507454,11329.99219
1650499200000.0,2022-04-21 00:00:00,DEFIBEAR/USDT,0.0003714,0.0004301,0.0003348,0.0004213,1746762.3546166627,735.91098
1650412800000.0,2022-04-20 00:00:00,DEFIBEAR/USDT,0.0003755,0.0003981,0.0003461,0.0003714,3003550.9154550354,1115.51881
1650326400000.0,2022-04-19 00:00:00,DEFIBEAR/USDT,0.0004454,0.0004602,0.0003747,0.0003755,0.0,0.0
1650240000000.0,2022-04-18 00:00:00,DEFIBEAR/USDT,0.0004825,0.0005434,0.0004442,0.0004454,434992.1418949259,193.7455
1650153600000.0,2022-04-17 00:00:00,DEFIBEAR/USDT,0.0004348,0.0004871,0.0004267,0.0004825,340697.80310880824,164.38669
1650067200000.0,2022-04-16 00:00:00,DEFIBEAR/USDT,0.0004291,0.0004538,0.0004264,0.0004348,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,DEFIBEAR/USDT,0.0004446,0.0004534,0.0004183,0.0004291,0.0,0.0
1649894400000.0,2022-04-14 00:00:00,DEFIBEAR/USDT,0.0004314,0.0004626,0.0003937,0.0004446,1847857.242465137,821.55733
1649808000000.0,2022-04-13 00:00:00,DEFIBEAR/USDT,0.0004999,0.0005219,0.00043,0.0004314,11610692.999536393,5008.85296
1649721600000.0,2022-04-12 00:00:00,DEFIBEAR/USDT,0.00054925,0.000557,0.00044125,0.0004999,31837131.37627526,15915.381975
1649635200000.0,2022-04-11 00:00:00,DEFIBEAR/USDT,0.000418,0.0005577,0.0004104,0.00054925,40371784.97951752,22174.2029
1649548800000.0,2022-04-10 00:00:00,DEFIBEAR/USDT,0.0003891,0.000419,0.0003669,0.000418,589808.3014354067,246.53987
1649462400000.0,2022-04-09 00:00:00,DEFIBEAR/USDT,0.0004121,0.0004243,0.000388,0.0003891,23332996.01644821,9078.86875
1649376000000.0,2022-04-08 00:00:00,DEFIBEAR/USDT,0.0003578,0.0004228,0.0003428,0.0004121,22607132.492113564,9316.3993
1649289600000.0,2022-04-07 00:00:00,DEFIBEAR/USDT,0.0004027,0.0004222,0.0003477,0.0003578,3668120.961430967,1312.45368
1649203200000.0,2022-04-06 00:00:00,DEFIBEAR/USDT,0.0003046,0.0004052,0.0003018,0.0004027,5649327.787434815,2274.9843
1649116800000.0,2022-04-05 00:00:00,DEFIBEAR/USDT,0.000272,0.0003083,0.0002583,0.0003046,596464.8719632305,181.6832
1649030400000.0,2022-04-04 00:00:00,DEFIBEAR/USDT,0.0002517,0.000307,0.0002517,0.000272,5437525.735294118,1479.007
1648944000000.0,2022-04-03 00:00:00,DEFIBEAR/USDT,0.0002696,0.000284,0.0002422,0.0002517,6722194.278903456,1691.9763
1648857600000.0,2022-04-02 00:00:00,DEFIBEAR/USDT,0.0002579,0.0002752,0.0002353,0.0002717,7363124.769966875,2000.561
1648771200000.0,2022-04-01 00:00:00,DEFIBEAR/USDT,0.0003224,0.000356,0.0002444,0.0002579,3419352.966265995,881.85113
1648684800000.0,2022-03-31 00:00:00,DEFIBEAR/USDT,0.0002965,0.0003318,0.0002686,0.0003224,64096925.9305211,20664.84892
1648598400000.0,2022-03-30 00:00:00,DEFIBEAR/USDT,0.0003416,0.0003724,0.0002844,0.0002965,1725211.4671163575,511.5252
1648512000000.0,2022-03-29 00:00:00,DEFIBEAR/USDT,0.0004475,0.0004475,0.000327,0.0003416,2000.0,0.6832
1648425600000.0,2022-03-28 00:00:00,DEFIBEAR/USDT,0.0004275,0.0004516,0.0003823,0.0004475,0.0,0.0
1648339200000.0,2022-03-27 00:00:00,DEFIBEAR/USDT,0.0004936,0.0005104,0.0004263,0.0004275,4312222.713450293,1843.47521
1648252800000.0,2022-03-26 00:00:00,DEFIBEAR/USDT,0.000529,0.00053975,0.00049025,0.0004936,0.0,0.0
1648166400000.0,2022-03-25 00:00:00,DEFIBEAR/USDT,0.0005133,0.0005485,0.0004781,0.000529,1568770.7939508506,829.87975
1648080000000.0,2022-03-24 00:00:00,DEFIBEAR/USDT,0.0005615,0.00057575,0.00050725,0.0005133,2329807.1790376,1195.890025
1647993600000.0,2022-03-23 00:00:00,DEFIBEAR/USDT,0.000589,0.00061475,0.0005465,0.0005615,1622246.4826357968,910.8914
1647907200000.0,2022-03-22 00:00:00,DEFIBEAR/USDT,0.00063375,0.00064525,0.00055425,0.000589,6722070.3735144315,3959.29945
1647820800000.0,2022-03-21 00:00:00,DEFIBEAR/USDT,0.00064475,0.0006875,0.000586,0.00063375,3335739.6055226824,2114.024975
1647734400000.0,2022-03-20 00:00:00,DEFIBEAR/USDT,0.00058275,0.00065725,0.00058075,0.00064475,670581.4656843737,432.3574
1647648000000.0,2022-03-19 00:00:00,DEFIBEAR/USDT,0.00061625,0.00061625,0.00055825,0.00058275,344892.4924924924,200.9861
1647561600000.0,2022-03-18 00:00:00,DEFIBEAR/USDT,0.00070725,0.000753,0.00060875,0.00061625,259918.985801217,160.175075
1647475200000.0,2022-03-17 00:00:00,DEFIBEAR/USDT,0.000779,0.00079175,0.00068025,0.00070725,2273481.230116649,1607.9196
1647388800000.0,2022-03-16 00:00:00,DEFIBEAR/USDT,0.0009485,0.00097575,0.00077575,0.000779,2605133.1193838255,2029.3987
1647302400000.0,2022-03-15 00:00:00,DEFIBEAR/USDT,0.00098775,0.00106625,0.00089425,0.00094725,3416921.377672209,3236.678775
1647216000000.0,2022-03-14 00:00:00,DEFIBEAR/USDT,0.0011435,0.0011775,0.000958,0.00098775,58193.44469754493,57.480575
1647129600000.0,2022-03-13 00:00:00,DEFIBEAR/USDT,0.00103425,0.0011765,0.0008595,0.0011435,218364.88850021863,249.70025
1647043200000.0,2022-03-12 00:00:00,DEFIBEAR/USDT,0.0010945,0.0010965,0.0010135,0.00103425,62271.3560551124,64.40415
1646956800000.0,2022-03-11 00:00:00,DEFIBEAR/USDT,0.001053,0.0011325,0.000888,0.0010945,1451650.8908177249,1588.8319
1646870400000.0,2022-03-10 00:00:00,DEFIBEAR/USDT,0.0009115,0.00110625,0.0008995,0.001053,502880.7217473885,529.5334
1646784000000.0,2022-03-09 00:00:00,DEFIBEAR/USDT,0.0011955,0.0011955,0.00089975,0.0009115,1638679.8683488755,1493.6567
1646697600000.0,2022-03-08 00:00:00,DEFIBEAR/USDT,0.0012985,0.0013165,0.0010935,0.0011955,623211.6269343371,745.0495
1646611200000.0,2022-03-07 00:00:00,DEFIBEAR/USDT,0.001235,0.001389,0.001111,0.0012985,1186145.0519830575,1540.20935
