https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume ZEC
1663326000000,2022-09-16 11:00:00,ZEC/EUR,58.276637,58.48389,58.207374,58.460119,2432.8620895416484,41.61575671
1663322400000,2022-09-16 10:00:00,ZEC/EUR,57.803051,58.298152,57.777011,58.272665,2613.1018726301104,44.84266976
1663318800000,2022-09-16 09:00:00,ZEC/EUR,57.707351,57.828616,57.692223,57.805478,2468.87196538,42.71
1663315200000,2022-09-16 08:00:00,ZEC/EUR,58.503846,58.575863,57.630073,57.641541,2445.109199018958,42.41921983
1663311600000,2022-09-16 07:00:00,ZEC/EUR,58.515767,58.711352,58.467277,58.620384,2710.02035232,46.23
1663308000000,2022-09-16 06:00:00,ZEC/EUR,58.53727,58.640104,58.427962,58.510667,2679.20344193,45.79
1663304400000,2022-09-16 05:00:00,ZEC/EUR,58.616005,58.809573,58.496047,58.515331,2778.8930691900005,47.49
1663300800000,2022-09-16 04:00:00,ZEC/EUR,58.479604,58.78015,58.478151,58.642126,2593.4728807472115,44.2254239
1663297200000,2022-09-16 03:00:00,ZEC/EUR,58.341466,58.502866,58.156807,58.500378,2748.93276222,46.99
1663293600000,2022-09-16 02:00:00,ZEC/EUR,58.533254,58.533254,57.981695,58.327585,2746.990767170107,47.09591126
1663290000000,2022-09-16 01:00:00,ZEC/EUR,58.66136,58.69824,58.343029,58.485999,2726.61727338,46.62
1663286400000,2022-09-16 00:00:00,ZEC/EUR,58.382684,58.700999,57.996694,58.700999,2922.3590481915257,49.78380433
1663282800000,2022-09-15 23:00:00,ZEC/EUR,58.692872,58.700932,58.143556,58.407384,2456.325045053438,42.05504299
1663279200000,2022-09-15 22:00:00,ZEC/EUR,58.91647,58.938556,58.365438,58.585187,7448.281797595118,127.13592256
1663275600000,2022-09-15 21:00:00,ZEC/EUR,59.208012,59.208012,58.754974,58.941913,2971.474487910817,50.41360785
1663272000000,2022-09-15 20:00:00,ZEC/EUR,59.120694,59.222542,58.831973,59.196033,2713.574536625863,45.84047949
1663268400000,2022-09-15 19:00:00,ZEC/EUR,59.244556,59.255343,58.769555,59.032509,2805.11689677282,47.51817167
1663264800000,2022-09-15 18:00:00,ZEC/EUR,59.510851,59.512314,59.252461,59.285841,2582.4177325600454,43.55876022
1663261200000,2022-09-15 17:00:00,ZEC/EUR,59.659505,59.812044,59.416415,59.507239,2721.3868724892236,45.73203056
1663257600000,2022-09-15 16:00:00,ZEC/EUR,59.57095,59.774584,59.310567,59.626467,2555.59037562,42.86
1663254000000,2022-09-15 15:00:00,ZEC/EUR,59.645026,59.814104,58.869457,59.428417,2789.5721980197272,46.94003877
1663250400000,2022-09-15 14:00:00,ZEC/EUR,60.968878,61.190396,59.713577,59.717563,2588.5113289172546,43.3458969
1663246800000,2022-09-15 13:00:00,ZEC/EUR,61.09925,61.206575,60.677606,60.923572,2725.11137556,44.73
1663243200000,2022-09-15 12:00:00,ZEC/EUR,61.065082,61.240183,60.860621,61.085494,2637.06077598,43.17
1663239600000,2022-09-15 11:00:00,ZEC/EUR,60.63036,61.21137,60.625634,61.129159,2588.2085920600002,42.34
1663236000000,2022-09-15 10:00:00,ZEC/EUR,60.903922,61.226304,60.62866,60.677609,3083.123890872372,50.81155869
1663232400000,2022-09-15 09:00:00,ZEC/EUR,61.019296,61.033872,60.679367,60.888752,2793.57594176,45.88
1663228800000,2022-09-15 08:00:00,ZEC/EUR,61.414849,61.414849,60.711942,60.879476,2423.622179487863,39.8101682
1663225200000,2022-09-15 07:00:00,ZEC/EUR,61.363517,62.073939,61.237981,61.519202,2398.7820844446405,38.99241223
1663221600000,2022-09-15 06:00:00,ZEC/EUR,60.420935,61.533088,59.74407,61.418451,2704.123829273388,44.02787412
1663218000000,2022-09-15 05:00:00,ZEC/EUR,60.052191,60.558387,59.856749,60.412482,2634.2897724720838,43.60505785
1663214400000,2022-09-15 04:00:00,ZEC/EUR,60.105447,60.209191,59.768989,60.14804,2822.1460368000003,46.92
1663210800000,2022-09-15 03:00:00,ZEC/EUR,60.380683,60.380683,59.463856,60.116922,2613.107932628975,43.46709455
1663207200000,2022-09-15 02:00:00,ZEC/EUR,60.84169,60.914052,59.947463,60.36604,2728.1150110385133,45.19287684
1663203600000,2022-09-15 01:00:00,ZEC/EUR,61.202621,61.202621,60.369355,60.872132,2797.626969479934,45.95907647
1663200000000,2022-09-15 00:00:00,ZEC/EUR,62.080393,62.153416,61.13535,61.146085,2741.1614581330477,44.82971327
1663196400000,2022-09-14 23:00:00,ZEC/EUR,62.114855,62.180312,61.815294,62.02712,2659.1465911591304,42.87070867
1663192800000,2022-09-14 22:00:00,ZEC/EUR,61.719381,62.221457,61.538662,62.030064,2810.276974086781,45.30507939
1663189200000,2022-09-14 21:00:00,ZEC/EUR,61.260742,61.784763,60.948728,61.781735,2761.1748356288927,44.69241331
1663185600000,2022-09-14 20:00:00,ZEC/EUR,61.24583,61.420378,61.18765,61.370741,2460.2695056597954,40.0886394
1663182000000,2022-09-14 19:00:00,ZEC/EUR,60.848681,61.278315,60.581265,61.262657,2680.4372376927804,43.75319924
1663178400000,2022-09-14 18:00:00,ZEC/EUR,60.886503,60.974699,59.976899,60.833402,2846.2265663316803,46.78723321
1663174800000,2022-09-14 17:00:00,ZEC/EUR,60.783888,61.254056,60.743108,60.905059,2987.804954115479,49.05676151
1663171200000,2022-09-14 16:00:00,ZEC/EUR,60.901936,60.945126,60.559851,60.830334,2859.025698,47.0
1663167600000,2022-09-14 15:00:00,ZEC/EUR,60.827408,60.979243,60.730184,60.918748,2469.2966852564073,40.53426517
1663164000000,2022-09-14 14:00:00,ZEC/EUR,60.509688,60.934096,60.455855,60.84603,2598.8838738279037,42.71246413
1663160400000,2022-09-14 13:00:00,ZEC/EUR,60.640485,61.053859,60.059139,60.508198,3086.2433150422826,51.00537476
1663156800000,2022-09-14 12:00:00,ZEC/EUR,59.687811,60.803978,59.418321,60.675276,2906.3200474772184,47.89957688
1663153200000,2022-09-14 11:00:00,ZEC/EUR,59.622679,59.969952,59.381601,59.645848,2670.557976508715,44.77357714
1663149600000,2022-09-14 10:00:00,ZEC/EUR,59.518861,59.702825,59.327348,59.617049,2813.32854231,47.19
1663146000000,2022-09-14 09:00:00,ZEC/EUR,59.658181,59.684316,59.443292,59.472353,2421.11949063,40.71
1663142400000,2022-09-14 08:00:00,ZEC/EUR,59.463191,59.71296,59.093398,59.669493,2491.938306481178,41.76235093
1663138800000,2022-09-14 07:00:00,ZEC/EUR,59.81936,60.174969,58.939022,59.329665,2661.306110633738,44.85624705
1663135200000,2022-09-14 06:00:00,ZEC/EUR,60.169312,60.207502,59.758726,59.860685,2849.368606,47.6
1663131600000,2022-09-14 05:00:00,ZEC/EUR,60.101054,60.319942,60.008364,60.21681,2531.7039550381664,42.04314302
1663128000000,2022-09-14 04:00:00,ZEC/EUR,59.893139,60.098368,59.893139,60.075819,1007.0547170463022,16.76306264
1663120800000,2022-09-14 02:00:00,ZEC/EUR,59.636027,59.904119,59.636027,59.904119,10.7453971922154,0.1793766
1663117200000,2022-09-14 01:00:00,ZEC/EUR,59.311009,59.421768,59.311009,59.421768,5.71306191225168,0.09614426
1663113600000,2022-09-14 00:00:00,ZEC/EUR,58.859027,58.859027,58.859025,58.859025,432.8815493164905,7.35454842
1663110000000,2022-09-13 23:00:00,ZEC/EUR,59.461361,59.50904,58.723771,58.918951,2212.9957995600003,37.56
1663106400000,2022-09-13 22:00:00,ZEC/EUR,59.260616,59.551697,59.210719,59.215257,1933.97029362,32.66
1663095600000,2022-09-13 19:00:00,ZEC/EUR,59.527314,59.787348,58.934032,59.787348,2737.777803992652,45.79192581
1663092000000,2022-09-13 18:00:00,ZEC/EUR,60.385486,60.595697,59.520303,59.53816,2837.128895367228,47.65227705
1663088400000,2022-09-13 17:00:00,ZEC/EUR,60.26996,60.632534,60.187079,60.3815,2693.19072126696,44.60291184
1663084800000,2022-09-13 16:00:00,ZEC/EUR,59.839988,60.419676,59.810778,60.205894,2453.164451143685,40.74625071
1663081200000,2022-09-13 15:00:00,ZEC/EUR,59.925652,60.077946,59.767012,60.077946,2726.93796894,45.39
1663077600000,2022-09-13 14:00:00,ZEC/EUR,60.228489,60.406301,59.647714,59.970364,2618.5147381319107,43.66347915
1663074000000,2022-09-13 13:00:00,ZEC/EUR,60.025974,60.963146,59.952763,60.275542,2600.7439760279585,43.14758341
1663070400000,2022-09-13 12:00:00,ZEC/EUR,62.091808,62.699996,59.756027,60.045853,5088.94570751275,84.75099367
1663066800000,2022-09-13 11:00:00,ZEC/EUR,61.404444,62.742907,61.404444,62.066332,2672.666159001902,43.0614485
1663063200000,2022-09-13 10:00:00,ZEC/EUR,60.945646,61.422251,60.945646,61.376168,2663.70429730912,43.39965143
1663059600000,2022-09-13 09:00:00,ZEC/EUR,61.791554,62.109703,60.934793,60.934793,2615.541192057713,42.92360839
1663056000000,2022-09-13 08:00:00,ZEC/EUR,62.085201,62.12609,61.780151,61.833055,2878.9470408,46.56
1663052400000,2022-09-13 07:00:00,ZEC/EUR,61.377182,62.191778,61.358342,62.093702,2887.002094937586,46.49428206
1663048800000,2022-09-13 06:00:00,ZEC/EUR,61.362588,61.777565,61.161854,61.256399,2854.6993643917085,46.60246784
1663045200000,2022-09-13 05:00:00,ZEC/EUR,61.265331,61.54062,61.19945,61.434897,2740.685491336549,44.61121651
1663041600000,2022-09-13 04:00:00,ZEC/EUR,61.520251,61.697907,61.227822,61.27397,2692.471023458114,43.94151421
1663038000000,2022-09-13 03:00:00,ZEC/EUR,61.135976,61.593519,60.807702,61.4247,2847.89628956268,46.3640244
1663034400000,2022-09-13 02:00:00,ZEC/EUR,60.696,61.212997,60.234465,61.156794,2986.757305721673,48.83770241
1663030800000,2022-09-13 01:00:00,ZEC/EUR,60.902622,60.964553,60.548062,60.736014,2730.8358267910994,44.96238141
1663027200000,2022-09-13 00:00:00,ZEC/EUR,62.14412,62.14412,60.758941,61.006484,2753.058347100144,45.12730724
1663023600000,2022-09-12 23:00:00,ZEC/EUR,61.255211,62.275831,61.236626,62.196443,3116.541962545495,50.10804175
1663020000000,2022-09-12 22:00:00,ZEC/EUR,62.298866,62.331628,61.26189,61.266646,3053.516347291816,49.83978309
1663016400000,2022-09-12 21:00:00,ZEC/EUR,62.999973,62.999973,62.263891,62.397908,2742.386409295229,43.9499736
1663012800000,2022-09-12 20:00:00,ZEC/EUR,62.912373,63.088868,62.711118,62.977659,2787.5267221897107,44.26215211
1663009200000,2022-09-12 19:00:00,ZEC/EUR,63.000659,63.000659,62.794269,62.914389,2389.4561826480976,37.97948642
1663005600000,2022-09-12 18:00:00,ZEC/EUR,62.911788,62.960831,62.682411,62.863399,2391.275360406607,38.03923107
1663002000000,2022-09-12 17:00:00,ZEC/EUR,62.379106,62.965923,62.246297,62.965923,2561.44675590391,40.67988896
1662998400000,2022-09-12 16:00:00,ZEC/EUR,63.195782,63.275166,62.067728,62.407198,2625.221770206798,42.06600928
1662994800000,2022-09-12 15:00:00,ZEC/EUR,64.238566,64.310115,63.107787,63.238335,2742.233040593501,43.36346048
1662991200000,2022-09-12 14:00:00,ZEC/EUR,64.255173,64.432237,63.78201,64.171761,2818.303933158778,43.91813298
1662987600000,2022-09-12 13:00:00,ZEC/EUR,64.358078,64.629161,64.110623,64.259361,2637.694203189926,41.04762578
1662984000000,2022-09-12 12:00:00,ZEC/EUR,64.093407,64.371922,63.969004,64.28876,2880.1364479999997,44.8
1662980400000,2022-09-12 11:00:00,ZEC/EUR,64.357121,64.510034,64.033879,64.056041,2863.926387827787,44.70970018
1662976800000,2022-09-12 10:00:00,ZEC/EUR,64.146303,64.337639,63.634779,64.337639,2828.793457084047,43.96794009
1662973200000,2022-09-12 09:00:00,ZEC/EUR,64.007483,64.230121,63.84288,64.164433,3061.590373552884,47.7147577
1662969600000,2022-09-12 08:00:00,ZEC/EUR,63.609985,64.200334,63.42007,63.983521,2904.6457119318775,45.39677821
1662966000000,2022-09-12 07:00:00,ZEC/EUR,63.280394,63.625212,63.201491,63.58186,2438.364331,38.35
1662962400000,2022-09-12 06:00:00,ZEC/EUR,63.558955,63.599832,63.262134,63.262134,2716.1229464810203,42.93441866
1662958800000,2022-09-12 05:00:00,ZEC/EUR,63.595353,63.771741,63.341412,63.610308,2812.125045090938,44.20863746
1662955200000,2022-09-12 04:00:00,ZEC/EUR,63.334271,63.706299,63.313056,63.596702,2891.0246545141986,45.45871977
1662951600000,2022-09-12 03:00:00,ZEC/EUR,63.79371,63.959523,63.023409,63.288305,2594.7111757188786,40.99827252
1662948000000,2022-09-12 02:00:00,ZEC/EUR,65.521418,65.521418,63.743165,63.790761,2529.8171216578435,39.65804894
1662944400000,2022-09-12 01:00:00,ZEC/EUR,63.083698,65.777383,62.89614,65.475753,2824.0102258422557,43.13062617
1662940800000,2022-09-12 00:00:00,ZEC/EUR,63.764641,63.803269,62.982383,62.982383,2936.8802107097563,46.63018563
1662937200000,2022-09-11 23:00:00,ZEC/EUR,63.425931,63.906943,63.204755,63.747927,2916.373290368786,45.74851964
1662933600000,2022-09-11 22:00:00,ZEC/EUR,63.047006,63.74122,63.047006,63.387713,2590.782605736,40.872
1662930000000,2022-09-11 21:00:00,ZEC/EUR,63.854087,64.210102,62.823956,62.914845,4473.2185676750505,71.09957225
1662926400000,2022-09-11 20:00:00,ZEC/EUR,64.41911,64.49477,63.500145,63.843507,2726.5301370953753,42.70645936
1662922800000,2022-09-11 19:00:00,ZEC/EUR,64.497482,64.497482,64.373889,64.407336,2681.7641580540403,41.63755753
1662919200000,2022-09-11 18:00:00,ZEC/EUR,65.093124,65.132656,64.486658,64.486658,2401.3127508235666,37.2373577
1662915600000,2022-09-11 17:00:00,ZEC/EUR,65.187839,65.492538,65.075925,65.18369,2962.5599926918135,45.44940602
1662912000000,2022-09-11 16:00:00,ZEC/EUR,64.605299,65.356051,64.595296,65.193075,3070.6390015220136,47.10069285
1662908400000,2022-09-11 15:00:00,ZEC/EUR,64.174977,64.764837,64.170332,64.637963,2959.607685121683,45.78745288
1662904800000,2022-09-11 14:00:00,ZEC/EUR,64.16014,64.366216,64.074431,64.195234,2628.0194790539863,40.93792195
1662901200000,2022-09-11 13:00:00,ZEC/EUR,64.228699,64.239992,64.082598,64.159325,2860.86430175,44.59
1662897600000,2022-09-11 12:00:00,ZEC/EUR,63.855319,64.356082,63.685566,64.233267,2898.0763375288766,45.11799684
1662894000000,2022-09-11 11:00:00,ZEC/EUR,63.938808,64.234626,63.807974,63.82295,3008.1568702546556,47.13283968
1662890400000,2022-09-11 10:00:00,ZEC/EUR,64.010114,64.082056,63.772473,63.902485,2612.97261165,40.89
1662886800000,2022-09-11 09:00:00,ZEC/EUR,64.083597,64.185959,63.942591,63.984702,2594.4597312550304,40.54812557
1662883200000,2022-09-11 08:00:00,ZEC/EUR,63.7678,64.206466,63.758817,64.122736,3091.0689381905527,48.20550605
1662879600000,2022-09-11 07:00:00,ZEC/EUR,63.350929,63.804132,63.327637,63.803899,2801.6763950917393,43.91073961
1662876000000,2022-09-11 06:00:00,ZEC/EUR,64.172094,64.176199,62.842376,63.335345,2756.47824337276,43.52195829
1662872400000,2022-09-11 05:00:00,ZEC/EUR,64.313165,64.352326,64.143611,64.145932,2868.8058782231565,44.72311476
1662868800000,2022-09-11 04:00:00,ZEC/EUR,64.33444,64.644584,64.264533,64.311162,3012.33482808,46.84
1662865200000,2022-09-11 03:00:00,ZEC/EUR,64.620309,64.722233,64.213778,64.342702,2696.4491191330285,41.907614
1662861600000,2022-09-11 02:00:00,ZEC/EUR,64.66109,64.724837,64.375758,64.608964,2954.395855834896,45.72733678
1662858000000,2022-09-11 01:00:00,ZEC/EUR,64.924238,65.056898,64.659222,64.659222,3338.1631749789017,51.62702352
1662854400000,2022-09-11 00:00:00,ZEC/EUR,65.031633,65.342155,64.767565,64.901874,2983.781671804726,45.97373678
1662850800000,2022-09-10 23:00:00,ZEC/EUR,65.241832,65.364754,64.879239,64.945678,3018.67942972976,46.48006646
1662847200000,2022-09-10 22:00:00,ZEC/EUR,64.794536,65.27678,64.794536,65.227709,2866.3697108996666,43.94405008
1662843600000,2022-09-10 21:00:00,ZEC/EUR,64.186416,65.189004,64.186416,64.77955,2901.965005725764,44.79754808
1662840000000,2022-09-10 20:00:00,ZEC/EUR,64.611076,64.643937,64.027854,64.169578,2943.0383412123824,45.8634517
1662836400000,2022-09-10 19:00:00,ZEC/EUR,64.65766,64.817296,64.490395,64.584981,2848.018139749263,44.09722037
1662832800000,2022-09-10 18:00:00,ZEC/EUR,64.493649,64.681365,64.492379,64.654687,3095.0198666899996,47.87
1662829200000,2022-09-10 17:00:00,ZEC/EUR,64.871552,64.884577,64.47175,64.492492,2869.9158939999998,44.5
1662825600000,2022-09-10 16:00:00,ZEC/EUR,64.501075,65.075672,64.501075,64.869757,2796.8835858929488,43.11537017
1662822000000,2022-09-10 15:00:00,ZEC/EUR,64.487407,64.758309,64.424922,64.566994,2868.7115434199995,44.43
1662818400000,2022-09-10 14:00:00,ZEC/EUR,64.594258,64.98719,64.447223,64.447223,2829.0450945726197,43.89708296
1662814800000,2022-09-10 13:00:00,ZEC/EUR,65.087996,65.121797,64.488196,64.576215,2834.25007635,43.89
1662811200000,2022-09-10 12:00:00,ZEC/EUR,64.869943,65.168189,64.45945,65.070904,2671.8135690425693,41.06003459
1662807600000,2022-09-10 11:00:00,ZEC/EUR,64.855306,65.19086,64.818913,64.84428,2735.5872543341293,42.18702489
1662804000000,2022-09-10 10:00:00,ZEC/EUR,64.839366,64.865611,64.532621,64.815222,3340.57654188,51.54
1662800400000,2022-09-10 09:00:00,ZEC/EUR,64.845314,65.032151,64.763745,64.870253,2745.9150113405835,42.32934025
1662796800000,2022-09-10 08:00:00,ZEC/EUR,64.466822,65.147152,64.466822,64.811436,3166.96693566857,48.86432289
1662793200000,2022-09-10 07:00:00,ZEC/EUR,65.452284,65.475693,64.112726,64.433483,2663.3042668161415,41.33416576
1662789600000,2022-09-10 06:00:00,ZEC/EUR,64.781922,65.481908,64.774874,65.471497,3005.2934582074568,45.90231774
1662786000000,2022-09-10 05:00:00,ZEC/EUR,64.608157,64.853872,64.360477,64.778043,3071.730385290378,47.41931437
1662782400000,2022-09-10 04:00:00,ZEC/EUR,65.20728,65.544323,64.284425,64.538783,2890.4019319462855,44.78550412
1662778800000,2022-09-10 03:00:00,ZEC/EUR,65.432373,65.59569,65.189795,65.233224,2836.9929117600004,43.49
1662775200000,2022-09-10 02:00:00,ZEC/EUR,65.419372,65.433642,65.116744,65.433642,2925.4718207498518,44.70898656
1662771600000,2022-09-10 01:00:00,ZEC/EUR,65.471514,65.728434,65.246148,65.369677,2925.9467425199996,44.76
1662768000000,2022-09-10 00:00:00,ZEC/EUR,65.749197,65.761888,65.13776,65.516112,2934.649125403532,44.7927851
1662764400000,2022-09-09 23:00:00,ZEC/EUR,65.632796,66.113279,64.840646,65.556336,2673.0550455457746,40.77493052
1662760800000,2022-09-09 22:00:00,ZEC/EUR,65.937364,66.222359,65.636008,65.636008,2655.5094787959188,40.45811986
1662757200000,2022-09-09 21:00:00,ZEC/EUR,66.183943,66.258694,65.864633,65.897402,2936.38823312,44.56
1662753600000,2022-09-09 20:00:00,ZEC/EUR,65.378213,66.429722,65.363184,66.297216,2547.7428114439454,38.42910706
1662750000000,2022-09-09 19:00:00,ZEC/EUR,64.421097,65.993641,64.3302,65.369447,2455.1706595936703,37.55838197
1662746400000,2022-09-09 18:00:00,ZEC/EUR,63.930551,64.407817,63.930551,64.407525,2911.2201300000006,45.2
1662742800000,2022-09-09 17:00:00,ZEC/EUR,64.565491,64.565491,63.890525,63.968434,2944.990566668073,46.0381845
1662739200000,2022-09-09 16:00:00,ZEC/EUR,64.362999,64.550862,63.774314,64.550862,3272.208668100047,50.69194379
1662735600000,2022-09-09 15:00:00,ZEC/EUR,64.622212,64.678304,64.329116,64.353263,2538.09269272,39.44
1662732000000,2022-09-09 14:00:00,ZEC/EUR,64.469687,64.650263,64.165429,64.650263,2881.324805836485,44.56787447
