https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CTX,Volume USDT
1660348800000.0,2022-08-13 00:00:00,CTX/USDT,0.92811,0.97968,0.92585,0.95454,22793.11940830138,21756.9442
1660262400000.0,2022-08-12 00:00:00,CTX/USDT,0.90339,0.93635,0.9,0.92811,13417.362920343494,12452.7887
1660176000000.0,2022-08-11 00:00:00,CTX/USDT,0.91148,0.94267,0.89782,0.90339,53772.629650538525,48577.6559
1660089600000.0,2022-08-10 00:00:00,CTX/USDT,0.93635,0.93636,0.86364,0.91148,24109.9837626717,21975.768
1660003200000.0,2022-08-09 00:00:00,CTX/USDT,0.99922,1.04,0.90305,0.93635,67256.25834356812,62975.3975
1659916800000.0,2022-08-08 00:00:00,CTX/USDT,0.95323,1.01431,0.94579,0.99922,50084.76201437121,50045.6959
1659830400000.0,2022-08-07 00:00:00,CTX/USDT,0.92879,0.95454,0.915,0.95323,10975.259381261605,10461.9465
1659744000000.0,2022-08-06 00:00:00,CTX/USDT,0.9158,0.93636,0.91149,0.92879,5694.318521947911,5288.8261
1659657600000.0,2022-08-05 00:00:00,CTX/USDT,0.93373,0.95511,0.9,0.9158,24912.72930770911,22815.0775
1659571200000.0,2022-08-04 00:00:00,CTX/USDT,0.87279,0.99033,0.87105,0.93373,41556.99013633491,38803.0084
1659484800000.0,2022-08-03 00:00:00,CTX/USDT,0.88351,0.93186,0.85339,0.87279,21022.3940466779,18348.1353
1659398400000.0,2022-08-02 00:00:00,CTX/USDT,0.89359,0.89432,0.82922,0.88351,13109.417663637085,11582.3016
1659312000000.0,2022-08-01 00:00:00,CTX/USDT,0.98274,1.03852,0.81317,0.89359,70616.34239416287,63102.0574
1659225600000.0,2022-07-31 00:00:00,CTX/USDT,0.84753,1.04999,0.84753,0.98274,59935.18967376926,58900.7083
1659139200000.0,2022-07-30 00:00:00,CTX/USDT,0.75,0.85912,0.74093,0.84753,30034.542258091158,25455.1756
1659052800000.0,2022-07-29 00:00:00,CTX/USDT,0.71703,0.75319,0.70018,0.75,23456.406666666666,17592.305
1658966400000.0,2022-07-28 00:00:00,CTX/USDT,0.69979,0.72885,0.68999,0.71703,22349.621354755032,16025.349
1658880000000.0,2022-07-27 00:00:00,CTX/USDT,0.74,0.76242,0.575,0.69979,133661.5054516355,93534.9849
1658793600000.0,2022-07-26 00:00:00,CTX/USDT,0.71089,0.75206,0.70813,0.74,7052.747567567568,5219.0332
1658707200000.0,2022-07-25 00:00:00,CTX/USDT,0.73986,0.74317,0.71036,0.71089,17353.279691654123,12336.273
1658620800000.0,2022-07-24 00:00:00,CTX/USDT,0.72933,0.77412,0.72043,0.73986,4057.4558700294656,3001.9493
1658534400000.0,2022-07-23 00:00:00,CTX/USDT,0.7354,0.7748,0.72049,0.72933,10353.722594710212,7551.2805
1658448000000.0,2022-07-22 00:00:00,CTX/USDT,0.73722,0.75148,0.735,0.7354,10413.426842534675,7658.0341
1658361600000.0,2022-07-21 00:00:00,CTX/USDT,0.76079,0.78781,0.72581,0.73722,34554.43178427064,25474.2182
1658275200000.0,2022-07-20 00:00:00,CTX/USDT,0.75093,0.774,0.74,0.76079,14576.178840415883,11089.4111
1658188800000.0,2022-07-19 00:00:00,CTX/USDT,0.74344,0.76085,0.73,0.75093,13116.125604250728,9849.2922
1658102400000.0,2022-07-18 00:00:00,CTX/USDT,0.71397,0.78614,0.70003,0.74344,31587.86788442914,23483.6845
1658016000000.0,2022-07-17 00:00:00,CTX/USDT,0.70863,0.7289,0.704,0.71397,14344.357465999972,10241.4409
1657929600000.0,2022-07-16 00:00:00,CTX/USDT,0.72544,0.73759,0.70851,0.70863,12383.151856398967,8775.0729
1657843200000.0,2022-07-15 00:00:00,CTX/USDT,0.6869,0.74487,0.6845,0.72544,30602.028424128806,22199.9355
1657756800000.0,2022-07-14 00:00:00,CTX/USDT,0.69887,0.71129,0.66164,0.6869,20561.222448682485,14123.5037
1657670400000.0,2022-07-13 00:00:00,CTX/USDT,0.68506,0.71014,0.68012,0.69887,4590.360152818121,3208.065
1657584000000.0,2022-07-12 00:00:00,CTX/USDT,0.69495,0.71389,0.67801,0.68506,22980.02452339941,15742.6956
1657497600000.0,2022-07-11 00:00:00,CTX/USDT,0.72426,0.73839,0.68304,0.69495,36401.68861069142,25297.3535
1657411200000.0,2022-07-10 00:00:00,CTX/USDT,0.73313,0.746,0.72085,0.7257,24930.25148132837,18091.8835
1657324800000.0,2022-07-09 00:00:00,CTX/USDT,0.73429,0.75,0.72504,0.73313,7717.950840914982,5658.2613
1657238400000.0,2022-07-08 00:00:00,CTX/USDT,0.73109,0.75,0.71716,0.73429,13943.257023791692,10238.3942
1657152000000.0,2022-07-07 00:00:00,CTX/USDT,0.71696,0.74897,0.71087,0.73109,12916.875624068172,9443.3986
1657065600000.0,2022-07-06 00:00:00,CTX/USDT,0.7171,0.73517,0.69,0.71696,22158.87957487168,15887.0303
1656979200000.0,2022-07-05 00:00:00,CTX/USDT,0.72369,0.73774,0.7105,0.7171,44735.86292009483,32080.0873
1656892800000.0,2022-07-04 00:00:00,CTX/USDT,0.74686,0.75,0.70993,0.72369,46447.851566278376,33613.8457
1656806400000.0,2022-07-03 00:00:00,CTX/USDT,0.72618,0.75,0.71115,0.74686,51081.42637174303,38150.6741
1656720000000.0,2022-07-02 00:00:00,CTX/USDT,0.72287,0.7564,0.70146,0.72618,120756.60428543887,87691.0309
1656633600000.0,2022-07-01 00:00:00,CTX/USDT,0.73104,0.79393,0.70933,0.72287,135089.4057022701,97652.0787
1656547200000.0,2022-06-30 00:00:00,CTX/USDT,0.73397,0.76262,0.68766,0.73104,221116.77555263732,161645.2076
1656460800000.0,2022-06-29 00:00:00,CTX/USDT,0.71226,0.81765,0.68353,0.73397,194488.5613853427,142748.7694
1656374400000.0,2022-06-28 00:00:00,CTX/USDT,0.70902,0.77874,0.68362,0.71226,103312.44910566366,73585.325
1656288000000.0,2022-06-27 00:00:00,CTX/USDT,0.72749,0.78373,0.69402,0.70902,58605.63693548843,41552.5687
1656201600000.0,2022-06-26 00:00:00,CTX/USDT,0.74074,0.76434,0.7,0.72749,36772.43948370424,26751.582
1656115200000.0,2022-06-25 00:00:00,CTX/USDT,0.7144,0.75151,0.69144,0.74074,12656.578016578016,9375.2336
1656028800000.0,2022-06-24 00:00:00,CTX/USDT,0.68851,0.742,0.67734,0.7144,28708.22858342665,20509.1585
1655942400000.0,2022-06-23 00:00:00,CTX/USDT,0.70686,0.724,0.68001,0.68851,43272.062569897316,29793.2478
1655856000000.0,2022-06-22 00:00:00,CTX/USDT,0.74033,0.75773,0.67288,0.70686,37130.53164700223,26246.0876
1655769600000.0,2022-06-21 00:00:00,CTX/USDT,0.7018,0.75,0.69544,0.74033,25254.46476571259,18696.6379
1655683200000.0,2022-06-20 00:00:00,CTX/USDT,0.73557,0.75038,0.6755,0.7018,41806.73211741237,29339.9646
1655596800000.0,2022-06-19 00:00:00,CTX/USDT,0.68665,0.75663,0.66019,0.73557,39098.833013853204,28759.9286
1655510400000.0,2022-06-18 00:00:00,CTX/USDT,0.703,0.7312,0.65943,0.68665,32960.65360809728,22632.4328
1655424000000.0,2022-06-17 00:00:00,CTX/USDT,0.71363,0.78586,0.70201,0.703,16952.016358463727,11917.2675
1655337600000.0,2022-06-16 00:00:00,CTX/USDT,0.78809,0.81403,0.70111,0.71363,12170.026624441238,8684.8961
1655251200000.0,2022-06-15 00:00:00,CTX/USDT,0.8001,0.83974,0.7,0.78809,94173.49274829018,74217.1879
1655164800000.0,2022-06-14 00:00:00,CTX/USDT,0.7358,0.82338,0.6526,0.8001,64396.86239220098,51523.9296
1655078400000.0,2022-06-13 00:00:00,CTX/USDT,0.92735,0.92735,0.7,0.7358,70799.18360967653,52094.0393
1654992000000.0,2022-06-12 00:00:00,CTX/USDT,0.90404,1.00161,0.85008,0.92735,60658.488596538526,56251.6494
1654905600000.0,2022-06-11 00:00:00,CTX/USDT,0.92239,0.94304,0.8896,0.90404,20479.284876775368,18514.0927
1654819200000.0,2022-06-10 00:00:00,CTX/USDT,0.93034,0.97153,0.88851,0.92239,24079.727664003298,22210.9
1654732800000.0,2022-06-09 00:00:00,CTX/USDT,0.92101,0.99055,0.83987,0.93034,58848.36909087001,54748.9917
1654646400000.0,2022-06-08 00:00:00,CTX/USDT,1.02904,1.16993,0.92101,0.92101,85225.64434696692,78493.6707
1654560000000.0,2022-06-07 00:00:00,CTX/USDT,0.95093,1.11588,0.88664,1.02904,105632.44023555935,108700.0063
1654473600000.0,2022-06-06 00:00:00,CTX/USDT,0.90604,0.97443,0.90604,0.95093,39742.678851229844,37792.5056
1654387200000.0,2022-06-05 00:00:00,CTX/USDT,1.02723,1.03817,0.81272,0.90604,66860.09039336012,60577.9163
1654300800000.0,2022-06-04 00:00:00,CTX/USDT,1.06921,1.07004,1.02611,1.02723,13183.350077392599,13542.3327
1654214400000.0,2022-06-03 00:00:00,CTX/USDT,1.10717,1.11588,1.05,1.06921,112484.95683729109,120270.0407
1654128000000.0,2022-06-02 00:00:00,CTX/USDT,1.11949,1.12796,1.0973,1.10717,78334.68907213888,86729.8177
1654041600000.0,2022-06-01 00:00:00,CTX/USDT,1.15481,1.15678,1.04053,1.11949,45590.91166513323,51038.5697
1653955200000.0,2022-05-31 00:00:00,CTX/USDT,1.14497,1.18979,1.09618,1.15481,40102.20763588815,46310.4304
1653868800000.0,2022-05-30 00:00:00,CTX/USDT,1.16752,1.19091,1.08651,1.14497,54318.10213368035,62192.5974
1653782400000.0,2022-05-29 00:00:00,CTX/USDT,1.08846,1.21252,1.08357,1.16752,64349.48566191586,75129.3115
1653696000000.0,2022-05-28 00:00:00,CTX/USDT,1.16276,1.19808,1.05655,1.08357,34411.977998652605,37287.787
1653609600000.0,2022-05-27 00:00:00,CTX/USDT,1.16443,1.2,1.03348,1.16276,45511.869517355255,52919.3814
1653523200000.0,2022-05-26 00:00:00,CTX/USDT,1.26613,1.41781,1.041,1.16443,192027.52866209217,223602.6152
1653436800000.0,2022-05-25 00:00:00,CTX/USDT,1.123,1.30085,1.09056,1.26613,62343.05387282506,78934.4108
1653350400000.0,2022-05-24 00:00:00,CTX/USDT,1.18505,1.21335,1.08958,1.123,12696.683526268922,14258.3756
1653264000000.0,2022-05-23 00:00:00,CTX/USDT,1.17911,1.28651,1.169,1.18505,41061.43833593519,48659.8575
1653177600000.0,2022-05-22 00:00:00,CTX/USDT,1.2028,1.2831,1.14151,1.17911,64605.98587069908,76177.564
1653091200000.0,2022-05-21 00:00:00,CTX/USDT,1.09862,1.29885,1.07003,1.2028,31579.119388094445,37983.3648
1653004800000.0,2022-05-20 00:00:00,CTX/USDT,1.25478,1.5,1.0,1.09862,119165.51528280936,130917.6184
1652918400000.0,2022-05-19 00:00:00,CTX/USDT,0.91495,1.42504,0.90001,1.25478,172263.90546549993,216153.3033
1652832000000.0,2022-05-18 00:00:00,CTX/USDT,0.89,1.05655,0.86,0.91495,157161.05841849282,143794.5104
1652745600000.0,2022-05-17 00:00:00,CTX/USDT,0.83399,0.90611,0.81428,0.89,63243.77471910112,56286.9595
1652659200000.0,2022-05-16 00:00:00,CTX/USDT,0.82739,1.0,0.67,0.83399,219115.00473626782,182739.7228
1652572800000.0,2022-05-15 00:00:00,CTX/USDT,0.78169,0.98999,0.7036,0.82739,158697.6552774387,131304.853
1652486400000.0,2022-05-14 00:00:00,CTX/USDT,0.72876,1.0,0.69684,0.78169,153495.32999014956,119985.7645
1652400000000.0,2022-05-13 00:00:00,CTX/USDT,0.531,1.2,0.52201,0.72876,391234.4662165871,285116.0296
1652313600000.0,2022-05-12 00:00:00,CTX/USDT,0.8,0.99693,0.43002,0.531,383917.77551789075,203860.3388
1652227200000.0,2022-05-11 00:00:00,CTX/USDT,1.013,1.064,0.37,0.8,1336092.662875,1068874.1303
1652140800000.0,2022-05-10 00:00:00,CTX/USDT,1.6,1.63063,0.8482,1.013,683203.8119447187,692085.4615
1652054400000.0,2022-05-09 00:00:00,CTX/USDT,2.04379,2.17,1.6,1.6,713232.89,1141172.624
1651968000000.0,2022-05-08 00:00:00,CTX/USDT,2.12177,2.12177,1.96,2.04379,93686.54524192799,191475.6243
1651881600000.0,2022-05-07 00:00:00,CTX/USDT,2.17981,2.2,2.05364,2.12177,66770.05042959415,141670.6899
1651795200000.0,2022-05-06 00:00:00,CTX/USDT,2.193,2.23768,2.05,2.17981,155572.95438593274,339119.4817
1651708800000.0,2022-05-05 00:00:00,CTX/USDT,2.39879,2.539,2.0,2.193,194511.09101687185,426562.8226
1651622400000.0,2022-05-04 00:00:00,CTX/USDT,2.06916,2.51304,2.00002,2.39879,226442.94352569422,543189.0685
1651536000000.0,2022-05-03 00:00:00,CTX/USDT,2.22143,2.30747,2.0,2.06916,161148.89911848283,333442.8561
1651449600000.0,2022-05-02 00:00:00,CTX/USDT,2.27701,2.40159,2.14362,2.22143,501552.4852009742,1114163.7372
1651363200000.0,2022-05-01 00:00:00,CTX/USDT,2.2,2.3561,1.96303,2.27701,232706.40269476196,529874.806
1651276800000.0,2022-04-30 00:00:00,CTX/USDT,2.7329,2.8522,2.17,2.2,308091.71527272725,677801.7736
1651190400000.0,2022-04-29 00:00:00,CTX/USDT,3.01739,3.22608,2.70717,2.7329,246033.88865307916,672386.0143
1651104000000.0,2022-04-28 00:00:00,CTX/USDT,3.3826,3.41739,2.7,3.01739,270716.3243067684,816856.7298
1651017600000.0,2022-04-27 00:00:00,CTX/USDT,3.12173,3.43477,2.93,3.3826,204188.41352805533,690687.7276
1650931200000.0,2022-04-26 00:00:00,CTX/USDT,3.48927,3.58,2.94477,3.12173,272333.2148840547,850150.7669
1650844800000.0,2022-04-25 00:00:00,CTX/USDT,3.6,3.64217,3.16598,3.49576,184017.14637160444,643279.7796
1650758400000.0,2022-04-24 00:00:00,CTX/USDT,3.70209,3.82173,3.6,3.6,174223.804,627205.6944
1650672000000.0,2022-04-23 00:00:00,CTX/USDT,3.6802,3.85942,3.65,3.70209,30583.320475731274,113222.2049
1650585600000.0,2022-04-22 00:00:00,CTX/USDT,3.91087,3.94876,3.60213,3.6802,48338.73403619369,177896.209
1650499200000.0,2022-04-21 00:00:00,CTX/USDT,3.7976,3.94302,3.65719,3.91087,110174.63367486007,430878.6696
1650412800000.0,2022-04-20 00:00:00,CTX/USDT,3.96151,4.01,3.7,3.7976,179658.97732778595,682272.9323
1650326400000.0,2022-04-19 00:00:00,CTX/USDT,3.80295,3.99996,3.8,3.96151,74968.76559695671,296989.5146
1650240000000.0,2022-04-18 00:00:00,CTX/USDT,3.70057,3.898,3.61085,3.80295,111934.00013147687,425679.4058
1650153600000.0,2022-04-17 00:00:00,CTX/USDT,3.82188,4.03118,3.61,3.70057,86320.5811266913,319435.3529
1650067200000.0,2022-04-16 00:00:00,CTX/USDT,3.66397,3.96,3.64031,3.82188,41873.490664280405,160035.4565
1649980800000.0,2022-04-15 00:00:00,CTX/USDT,3.35034,3.81475,3.33373,3.66397,107475.2672374501,393786.1549
1649894400000.0,2022-04-14 00:00:00,CTX/USDT,3.55538,3.69999,3.24343,3.35714,103954.60451455705,348990.161
1649808000000.0,2022-04-13 00:00:00,CTX/USDT,3.12508,3.58,2.937,3.55538,168811.2227947505,600188.0453
1649721600000.0,2022-04-12 00:00:00,CTX/USDT,3.1,3.24,2.77035,3.12508,254496.29612681913,795321.2851
1649635200000.0,2022-04-11 00:00:00,CTX/USDT,3.59182,3.65612,3.00359,3.1,305476.41703225806,946976.8928
1649548800000.0,2022-04-10 00:00:00,CTX/USDT,3.61829,3.90929,3.56089,3.59182,79216.59192275783,284531.7392
1649462400000.0,2022-04-09 00:00:00,CTX/USDT,3.60537,3.72055,3.47603,3.61829,41092.58616639352,148684.8936
1649376000000.0,2022-04-08 00:00:00,CTX/USDT,3.63,3.92966,3.24,3.60537,224033.95338065163,807725.2945
1649289600000.0,2022-04-07 00:00:00,CTX/USDT,3.43226,3.7,3.39599,3.63,109399.91779614324,397121.7016
1649203200000.0,2022-04-06 00:00:00,CTX/USDT,3.8132,3.9,3.37,3.43226,213640.0345544918,733268.145
1649116800000.0,2022-04-05 00:00:00,CTX/USDT,3.87555,3.9,3.7,3.8132,90948.38059897198,346804.3649
1649030400000.0,2022-04-04 00:00:00,CTX/USDT,3.98706,4.02,3.8,3.87555,110969.8923765659,430069.3664
1648944000000.0,2022-04-03 00:00:00,CTX/USDT,4.06615,4.08025,3.81,3.99322,112705.59520887905,450058.2369
1648857600000.0,2022-04-02 00:00:00,CTX/USDT,3.73045,4.19,3.71805,4.06615,119920.73952018494,487615.715
1648771200000.0,2022-04-01 00:00:00,CTX/USDT,3.86989,4.10452,3.7,3.73045,186329.24392499565,695091.928
1648684800000.0,2022-03-31 00:00:00,CTX/USDT,4.188,4.25,3.7666,3.86989,342256.3823519532,1324494.5515
1648598400000.0,2022-03-30 00:00:00,CTX/USDT,3.77854,4.37999,3.56,4.188,325539.95432187204,1363361.3287
1648512000000.0,2022-03-29 00:00:00,CTX/USDT,3.67061,3.78998,3.3,3.77854,200724.8813298258,758446.9931
1648425600000.0,2022-03-28 00:00:00,CTX/USDT,3.99081,4.0299,3.24,3.67061,349253.7574408613,1281974.3346
1648339200000.0,2022-03-27 00:00:00,CTX/USDT,3.92804,4.1,3.86989,3.99081,173165.12885855252,691069.1279
1648252800000.0,2022-03-26 00:00:00,CTX/USDT,3.97466,4.41,3.80977,3.92804,171873.45772955468,675125.8169
1648166400000.0,2022-03-25 00:00:00,CTX/USDT,4.12502,4.81569,3.7,3.97466,685893.8043505608,2726194.6684
1648080000000.0,2022-03-24 00:00:00,CTX/USDT,3.5,4.54145,3.15257,4.12502,1059047.867792156,4368593.6356
1647993600000.0,2022-03-23 00:00:00,CTX/USDT,2.30254,3.59995,2.30186,3.5,1722838.5188285713,6029934.8159
1647907200000.0,2022-03-22 00:00:00,CTX/USDT,2.72651,2.93,2.0,2.30254,4262681.84648258,9814995.4588
1647820800000.0,2022-03-21 00:00:00,CTX/USDT,0.091815,5.19999,0.091815,2.72651,5285766.038195348,14411693.9608
