https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUT,Volume ETH
1658016000000,2022-07-17 00:00:00,ETH/EUT,1345.0,1378.5,1310.0,1327.3,285166.7881075,214.847275
1657929600000,2022-07-16 00:00:00,ETH/EUT,1221.2,1405.3,1183.7,1347.7,109248.780772695,81.06313035
1657843200000,2022-07-15 00:00:00,ETH/EUT,1189.2,1278.9,1179.1,1221.2,129024.13802316801,105.65356864
1657756800000,2022-07-14 00:00:00,ETH/EUT,1110.4,1206.1,1070.0,1188.6,89919.23676964198,75.65138547
1657670400000,2022-07-13 00:00:00,ETH/EUT,1034.1,1113.5,1008.7,1111.3,4512445.4815332405,4060.51064657
1657584000000,2022-07-12 00:00:00,ETH/EUT,1091.1,1092.4,1030.6,1033.4,472024.05391784204,456.76800263
1657497600000,2022-07-11 00:00:00,ETH/EUT,1143.7,1159.8,1086.9,1090.9,568569.823464108,521.19334812
1657411200000,2022-07-10 00:00:00,ETH/EUT,1195.5,1197.6,1134.2,1147.7,35102.074100124,30.58471212
1657324800000,2022-07-09 00:00:00,ETH/EUT,1189.8,1211.3,1183.3,1195.3,40443.942031533,33.83580861
1657238400000,2022-07-08 00:00:00,ETH/EUT,1215.7,1254.5,1176.6,1194.7,658284.611662587,551.00411121
1657152000000,2022-07-07 00:00:00,ETH/EUT,1164.0,1234.3,1138.2,1217.2,216646.57630732402,177.98765717
1657065600000,2022-07-06 00:00:00,ETH/EUT,1102.7,1184.4,1081.2,1165.6,300164.8577074,257.51961025
1656979200000,2022-07-05 00:00:00,ETH/EUT,1101.4,1136.0,1048.7,1101.7,142455.374113816,129.30505048
1656892800000,2022-07-04 00:00:00,ETH/EUT,1028.5,1111.7,1001.6,1102.0,16921.414376919998,15.35518546
1656806400000,2022-07-03 00:00:00,ETH/EUT,1022.0,1048.3,996.14,1028.6,20146.943465201995,19.58676207
1656720000000,2022-07-02 00:00:00,ETH/EUT,1014.7,1037.4,986.3,1021.9,13866.288234579,13.56912441
1656633600000,2022-07-01 00:00:00,ETH/EUT,1021.1,1062.7,989.07,1013.9,22614.717039244,22.30468196
1656547200000,2022-06-30 00:00:00,ETH/EUT,1056.7,1061.7,958.22,1020.2,26146.413318862,25.62871331
1656460800000,2022-06-29 00:00:00,ETH/EUT,1085.6,1103.3,1039.0,1050.8,18097.455687111997,17.22255014
1656374400000,2022-06-28 00:00:00,ETH/EUT,1124.9,1179.0,1080.0,1085.8,38981.50678158,35.9011851
1656288000000,2022-06-27 00:00:00,ETH/EUT,1135.3,1174.9,1109.8,1124.5,15122.568965985001,13.44826053
1656201600000,2022-06-26 00:00:00,ETH/EUT,1177.2,1219.6,1132.2,1139.8,18739.691283378,16.44121011
1656115200000,2022-06-25 00:00:00,ETH/EUT,1159.9,1197.9,1119.0,1176.8,25108.031586807996,21.33585281
1656028800000,2022-06-24 00:00:00,ETH/EUT,1086.6,1186.4,1071.9,1164.8,72826.619547136,62.52285332
1655942400000,2022-06-23 00:00:00,ETH/EUT,992.55,1103.7,990.29,1086.9,14377.405390389,13.22790081
1655856000000,2022-06-22 00:00:00,ETH/EUT,1046.6,1067.5,986.32,992.1,74621.04798724501,75.21524845
1655769600000,2022-06-21 00:00:00,ETH/EUT,1071.4,1130.9,1052.1,1087.0,18921.632019790002,17.40720517
1655683200000,2022-06-20 00:00:00,ETH/EUT,1074.6,1115.9,1002.2,1071.4,52229.339780464004,48.74868376
1655596800000,2022-06-19 00:00:00,ETH/EUT,951.99,1101.9,890.66,1074.4,133433.51172094402,124.19351426
1655510400000,2022-06-18 00:00:00,ETH/EUT,1034.3,1047.3,839.85,948.71,282347.7601617596,297.61229476
1655424000000,2022-06-17 00:00:00,ETH/EUT,1009.6,1068.1,996.36,1034.1,216144.97875665998,209.0174826
1655337600000,2022-06-16 00:00:00,ETH/EUT,1182.3,1201.3,997.04,1011.3,368002.78498164896,363.89081873
1655251200000,2022-06-15 00:00:00,ETH/EUT,1155.2,1193.8,966.49,1186.1,1532776.4719929157,1292.28266756
1655164800000,2022-06-14 00:00:00,ETH/EUT,1159.4,1213.4,1034.4,1159.1,267181.13968441496,230.50741065
1655078400000,2022-06-13 00:00:00,ETH/EUT,1366.6,1386.2,1123.9,1162.5,294057.88242525,252.95301714000001
1654992000000,2022-06-12 00:00:00,ETH/EUT,1459.1,1477.9,1355.9,1366.9,295198.090595984,215.96173136
1654905600000,2022-06-11 00:00:00,ETH/EUT,1583.4,1602.1,1428.8,1456.5,122416.100136105,84.04812917
1654819200000,2022-06-10 00:00:00,ETH/EUT,1683.8,1698.2,1573.3,1581.1,157940.664790818,99.89290038
1654732800000,2022-06-09 00:00:00,ETH/EUT,1672.4,1713.8,1658.1,1683.5,26949.049077860003,16.00775116
1654646400000,2022-06-08 00:00:00,ETH/EUT,1694.4,1719.7,1650.7,1671.8,47180.887698308,28.22161006
1654560000000,2022-06-07 00:00:00,ETH/EUT,1739.1,1753.8,1618.0,1695.4,102032.076169338,60.18171297
1654473600000,2022-06-06 00:00:00,ETH/EUT,1684.7,1801.1,1682.8,1739.1,360453.207384567,207.26422137
1654387200000,2022-06-05 00:00:00,ETH/EUT,1684.8,1728.1,1661.9,1684.7,73370.317272136,43.55096888
1654300800000,2022-06-04 00:00:00,ETH/EUT,1657.5,1707.6,1632.6,1684.7,19940.363303301,11.83615083
1654214400000,2022-06-03 00:00:00,ETH/EUT,1706.5,1725.4,1622.3,1674.8,22781.612724348,13.60258701
1654128000000,2022-06-02 00:00:00,ETH/EUT,1707.3,1740.1,1667.3,1706.2,28569.615209562005,16.744587510000002
1654041600000,2022-06-01 00:00:00,ETH/EUT,1808.5,1863.8,1661.2,1707.1,13365.166103393998,7.82916414
1653955200000,2022-05-31 00:00:00,ETH/EUT,1855.7,1880.1,1797.7,1808.5,15211.448289515001,8.41108559
1653868800000,2022-05-30 00:00:00,ETH/EUT,1691.8,1888.2,1681.1,1855.7,663689.3016307399,357.6490282
1653782400000,2022-05-29 00:00:00,ETH/EUT,1672.9,1720.1,1645.3,1691.6,291012.321678144,172.03376784
1653696000000,2022-05-28 00:00:00,ETH/EUT,1609.0,1691.0,1604.1,1679.8,37370.340133895996,22.24689852
1653609600000,2022-05-27 00:00:00,ETH/EUT,1669.0,1705.3,1588.0,1606.4,141844.3260368,88.29950575
1653523200000,2022-05-26 00:00:00,ETH/EUT,1815.2,1837.8,1617.0,1669.0,246185.98225856002,147.50508224
1653436800000,2022-05-25 00:00:00,ETH/EUT,1842.8,1883.4,1813.2,1815.4,143478.617259104,79.03416176
1653350400000,2022-05-24 00:00:00,ETH/EUT,1845.0,1868.9,1780.5,1841.7,369582.735364374,200.67477622
1653264000000,2022-05-23 00:00:00,ETH/EUT,1930.7,1977.1,1831.5,1845.3,504911.942382084,273.62051828
1653177600000,2022-05-22 00:00:00,ETH/EUT,1866.6,1943.4,1858.3,1933.9,65215.42436810501,33.72223195
1653091200000,2022-05-21 00:00:00,ETH/EUT,1854.0,1887.8,1832.7,1867.4,34738.646387356,18.60268094
1653004800000,2022-05-20 00:00:00,ETH/EUT,1906.2,1955.5,1820.7,1853.9,70802.22376585701,38.190961630000004
1652918400000,2022-05-19 00:00:00,ETH/EUT,1825.8,1939.2,1813.8,1908.1,64659.65813572699,33.88693367
1652832000000,2022-05-18 00:00:00,ETH/EUT,1984.0,2004.7,1820.0,1825.0,58178.811423499996,31.87880078
1652745600000,2022-05-17 00:00:00,ETH/EUT,1935.1,2026.4,1906.5,1992.1,520237.2366046239,261.15016144
1652659200000,2022-05-16 00:00:00,ETH/EUT,2060.0,2067.0,1893.5,1941.9,20896.543492623,10.76087517
1652572800000,2022-05-15 00:00:00,ETH/EUT,1998.9,2079.6,1922.2,2060.9,119877.935615377,58.16775953
1652486400000,2022-05-14 00:00:00,ETH/EUT,1942.2,2001.6,1879.2,1982.6,303571.304303506,153.11777681
1652400000000,2022-05-13 00:00:00,ETH/EUT,1878.9,2071.2,1866.0,1930.8,201727.8234348,104.478881
1652313600000,2022-05-12 00:00:00,ETH/EUT,1974.8,3585.9,1374.2,1895.8,12679505.853301436,6688.20859442
1652227200000,2022-05-11 00:00:00,ETH/EUT,2223.7,2324.0,1905.1,1971.1,1013925.9671703569,514.39600587
1652140800000,2022-05-10 00:00:00,ETH/EUT,2113.9,2326.4,2086.3,2223.2,464091.745270384,208.74943562
1652054400000,2022-05-09 00:00:00,ETH/EUT,2391.4,2402.6,2106.1,2109.7,488262.478436218,231.43692394
1651968000000,2022-05-08 00:00:00,ETH/EUT,2499.2,2503.9,2356.3,2393.3,423249.8205457341,176.84779198
1651881600000,2022-05-07 00:00:00,ETH/EUT,2549.0,2563.8,2453.9,2498.8,328204.03161030397,131.34465808
1651795200000,2022-05-06 00:00:00,ETH/EUT,2607.3,2621.4,2493.4,2554.0,553272.1070727,216.62964255
1651708800000,2022-05-05 00:00:00,ETH/EUT,2768.8,2781.2,2559.6,2606.3,282482.586100098,108.38452446
1651622400000,2022-05-04 00:00:00,ETH/EUT,2643.3,2795.1,2631.9,2768.3,440334.335686347,159.06308409
1651536000000,2022-05-03 00:00:00,ETH/EUT,2717.4,2721.6,2618.6,2642.7,136139.780666604,51.51541252
1651449600000,2022-05-02 00:00:00,ETH/EUT,2680.8,2747.9,2645.2,2717.3,178688.41456318402,65.75954608
1651363200000,2022-05-01 00:00:00,ETH/EUT,2589.0,2816.8,2574.9,2681.1,3280093.809562197,1223.41345327
1651276800000,2022-04-30 00:00:00,ETH/EUT,2672.3,2694.4,2583.7,2589.1,209662.24662834298,80.97881373
1651190400000,2022-04-29 00:00:00,ETH/EUT,2794.0,2799.8,2634.4,2672.0,725134.98503296,271.38285368
1651104000000,2022-04-28 00:00:00,ETH/EUT,2739.7,2836.1,2718.2,2794.0,1087934.6663030998,389.38248615
1651017600000,2022-04-27 00:00:00,ETH/EUT,2639.4,2777.1,2628.7,2739.9,1285986.6638721752,469.35532825
1650931200000,2022-04-26 00:00:00,ETH/EUT,2811.7,2830.7,2603.0,2640.1,1615095.8055629667,611.75554167
1650844800000,2022-04-25 00:00:00,ETH/EUT,2705.5,2825.1,2606.5,2811.7,2250922.578544252,800.55574156
1650758400000,2022-04-24 00:00:00,ETH/EUT,2717.2,2746.1,2703.6,2705.6,1144625.123507456,423.05777776
1650672000000,2022-04-23 00:00:00,ETH/EUT,2747.1,2771.6,2704.2,2716.4,2001101.8256466761,736.67421059
1650585600000,2022-04-22 00:00:00,ETH/EUT,2756.7,2824.0,2722.5,2746.9,1226956.5864280271,446.66954983
1650499200000,2022-04-21 00:00:00,ETH/EUT,2838.4,2919.2,2716.6,2756.3,297137.06778031203,107.80287624
1650412800000,2022-04-20 00:00:00,ETH/EUT,2876.7,2969.1,2802.9,2837.5,351169.98217225,123.76034614
1650326400000,2022-04-19 00:00:00,ETH/EUT,2838.2,2905.4,2804.2,2876.6,157917.758461806,54.89736441
1650240000000,2022-04-18 00:00:00,ETH/EUT,2764.5,2847.9,2678.4,2837.4,819285.122557026,288.74502099
1650153600000,2022-04-17 00:00:00,ETH/EUT,2836.0,2851.3,2761.9,2767.8,359051.831910408,129.72463036
1650067200000,2022-04-16 00:00:00,ETH/EUT,2814.1,2854.3,2789.3,2835.8,152432.239781426,53.75281747
1649980800000,2022-04-15 00:00:00,ETH/EUT,2793.4,2837.8,2771.6,2815.3,214061.95624549701,76.03522049
1649894400000,2022-04-14 00:00:00,ETH/EUT,2863.1,2885.4,2751.2,2793.8,599408.7991508921,214.54964534
1649808000000,2022-04-13 00:00:00,ETH/EUT,2800.0,2876.4,2775.0,2862.6,200881.85616236398,70.17461614
1649721600000,2022-04-12 00:00:00,ETH/EUT,2742.5,2894.6,2717.9,2799.0,316441.95482322,113.05536078
1649635200000,2022-04-11 00:00:00,ETH/EUT,2947.5,2954.2,2714.7,2743.7,262249.857936905,95.58255565
1649548800000,2022-04-10 00:00:00,ETH/EUT,3001.1,3050.8,2939.5,2947.5,1539718.503733125,522.38117175
1649462400000,2022-04-09 00:00:00,ETH/EUT,2937.8,3009.3,2929.7,2999.2,139003.326848856,46.34680143
1649376000000,2022-04-08 00:00:00,ETH/EUT,2971.6,3051.2,2922.4,2937.7,122576.791686351,41.72542863
1649289600000,2022-04-07 00:00:00,ETH/EUT,2907.3,3003.6,2883.4,2972.4,242262.426852636,81.50397889
1649203200000,2022-04-06 00:00:00,ETH/EUT,3126.7,3126.7,2904.3,2908.3,268309.7185484,92.256548
1649116800000,2022-04-05 00:00:00,ETH/EUT,3214.1,3245.7,3119.7,3130.1,178050.2796056,56.883256
1649030400000,2022-04-04 00:00:00,ETH/EUT,3191.9,3270.1,3108.9,3214.1,168985.720684287,52.57637307
1648944000000,2022-04-03 00:00:00,ETH/EUT,3120.5,3249.1,3096.7,3196.1,84662.126079371,26.48919811
1648857600000,2022-04-02 00:00:00,ETH/EUT,3130.7,3204.5,3106.7,3119.9,51419.916363333,16.48127067
1648771200000,2022-04-01 00:00:00,ETH/EUT,2966.2,3158.4,2907.5,3129.5,76785.928836925,24.53616515
1648684800000,2022-03-31 00:00:00,ETH/EUT,3043.4,3106.2,2949.4,2966.1,273388.105689153,92.17089973
1648598400000,2022-03-30 00:00:00,ETH/EUT,3070.9,3103.9,3006.8,3031.3,26085.428980520002,8.6053604
1648512000000,2022-03-29 00:00:00,ETH/EUT,3032.4,3145.2,3023.8,3071.6,55889.965965147996,18.19571753
1648425600000,2022-03-28 00:00:00,ETH/EUT,3001.0,3169.4,2985.0,3031.7,175501.912191774,57.88894422
1648339200000,2022-03-27 00:00:00,ETH/EUT,2874.0,3011.4,2851.0,3009.0,189782.83093614,63.07172846
1648252800000,2022-03-26 00:00:00,ETH/EUT,2826.9,2881.7,2811.8,2865.4,66898.596868438,23.34703597
1648166400000,2022-03-25 00:00:00,ETH/EUT,2830.1,2913.3,2806.9,2827.0,198225.11323020997,70.11854023
1648080000000,2022-03-24 00:00:00,ETH/EUT,2768.5,2856.4,2710.7,2829.8,105216.24746826002,37.181513700000004
1647993600000,2022-03-23 00:00:00,ETH/EUT,2699.8,2775.0,2656.8,2760.7,110631.72778898999,40.0737957
1647907200000,2022-03-22 00:00:00,ETH/EUT,2629.0,2785.3,2628.5,2699.8,395871.043542704,146.62976648
1647820800000,2022-03-21 00:00:00,ETH/EUT,2594.8,2691.8,2476.9,2635.5,56920.27139211001,21.597522820000002
1647734400000,2022-03-20 00:00:00,ETH/EUT,2670.3,2695.5,2553.7,2594.9,200901.779958033,77.42178117
1647648000000,2022-03-19 00:00:00,ETH/EUT,2660.9,2714.8,2627.2,2687.2,203138.94537564798,75.59502284
1647561600000,2022-03-18 00:00:00,ETH/EUT,2538.8,2711.6,2495.4,2665.5,123548.686004865,46.35103583
1647475200000,2022-03-17 00:00:00,ETH/EUT,2521.7,2567.6,2490.5,2543.7,15223.293472574998,5.98470475
1647388800000,2022-03-16 00:00:00,ETH/EUT,2395.0,2540.8,2375.2,2522.0,519035.6833883,205.80320515
1647302400000,2022-03-15 00:00:00,ETH/EUT,2373.7,2450.2,2286.6,2394.6,110297.62342637999,46.0609803
1647216000000,2022-03-14 00:00:00,ETH/EUT,2305.1,2398.3,2293.5,2373.6,1054207.004222208,444.13844128
1647129600000,2022-03-13 00:00:00,ETH/EUT,2358.0,2394.2,2289.7,2305.3,83833.275366003,36.36545151
1647043200000,2022-03-12 00:00:00,ETH/EUT,2345.2,2402.8,2345.2,2357.3,85253.983892902,36.16594574
1646956800000,2022-03-11 00:00:00,ETH/EUT,2373.9,2429.5,2299.2,2346.6,73643.25055689599,31.38295856
1646870400000,2022-03-10 00:00:00,ETH/EUT,2469.8,2494.2,2314.9,2371.4,177094.474851064,74.67929276
1646784000000,2022-03-09 00:00:00,ETH/EUT,2370.1,2543.8,2363.0,2480.0,1324361.723272,534.0168239
1646697600000,2022-03-08 00:00:00,ETH/EUT,2298.9,2409.0,2290.2,2369.9,752768.394758133,317.63719767
1646611200000,2022-03-07 00:00:00,ETH/EUT,2349.8,2444.8,2261.1,2313.4,933718.986543442,403.61329063
1646524800000,2022-03-06 00:00:00,ETH/EUT,2438.9,2449.2,2339.4,2353.8,766364.6769748261,325.58614877
1646438400000,2022-03-05 00:00:00,ETH/EUT,2398.1,2458.6,2369.9,2439.4,301602.632263418,123.63803897
1646352000000,2022-03-04 00:00:00,ETH/EUT,2565.1,2565.8,2357.9,2398.5,436897.551868245,182.15449317
1646265600000,2022-03-03 00:00:00,ETH/EUT,2654.7,2675.1,2525.7,2562.2,225843.63028493398,88.14441897
1646179200000,2022-03-02 00:00:00,ETH/EUT,2675.8,2745.4,2621.4,2656.9,323107.25409934204,121.61061918
1646092800000,2022-03-01 00:00:00,ETH/EUT,2606.9,2727.8,2551.9,2675.6,295182.184108468,110.32373453
1646006400000,2022-02-28 00:00:00,ETH/EUT,2343.1,2631.2,2305.4,2611.3,619011.2079361661,237.05097382
1645920000000,2022-02-27 00:00:00,ETH/EUT,2472.6,2524.9,2298.2,2342.4,1261797.130540032,538.67705368
1645833600000,2022-02-26 00:00:00,ETH/EUT,2458.1,2542.1,2427.8,2471.7,970767.4536868769,392.75294481
1645747200000,2022-02-25 00:00:00,ETH/EUT,2321.5,2517.6,2303.0,2457.5,1299568.6021878498,528.81733558
1645660800000,2022-02-24 00:00:00,ETH/EUT,2284.6,2439.6,2050.7,2324.0,677556.1513949201,291.54739733
1645574400000,2022-02-23 00:00:00,ETH/EUT,2332.0,2440.3,2284.2,2284.2,74417.775573888,32.57936064
1645488000000,2022-02-22 00:00:00,ETH/EUT,2272.6,2353.1,2213.5,2338.0,47477.36007644,20.30682638
1645401600000,2022-02-21 00:00:00,ETH/EUT,2315.4,2432.1,2269.8,2273.3,224132.50332020302,98.59345591
1645315200000,2022-02-20 00:00:00,ETH/EUT,2443.6,2449.3,2278.3,2315.4,828290.8604901121,357.73121728
1645228800000,2022-02-19 00:00:00,ETH/EUT,2456.7,2504.7,2384.7,2449.9,295095.73404452,120.4521548
1645142400000,2022-02-18 00:00:00,ETH/EUT,2550.1,2592.6,2433.3,2456.8,273746.076280216,111.42383437
1645056000000,2022-02-17 00:00:00,ETH/EUT,2747.4,2782.3,2514.6,2547.2,376020.025840256,147.62092723
1644969600000,2022-02-16 00:00:00,ETH/EUT,2805.5,2805.5,2684.8,2749.6,4555527.693574592,1656.79651352
1644883200000,2022-02-15 00:00:00,ETH/EUT,2593.4,2818.6,2577.0,2804.3,1189216.266408208,424.06884656
1644796800000,2022-02-14 00:00:00,ETH/EUT,2528.1,2621.3,2497.3,2592.7,382829.413359404,147.65665652
1644710400000,2022-02-13 00:00:00,ETH/EUT,2571.8,2622.1,2502.0,2527.9,620993.385827359,245.65583521
1644624000000,2022-02-12 00:00:00,ETH/EUT,2579.4,2630.4,2522.0,2571.9,680775.8066147281,264.69761912
1644537600000,2022-02-11 00:00:00,ETH/EUT,2695.6,2756.0,2537.3,2578.4,432170.66188419197,167.61195388
1644451200000,2022-02-10 00:00:00,ETH/EUT,2844.1,2869.6,2684.7,2694.2,835070.272775762,309.95110711
1644364800000,2022-02-09 00:00:00,ETH/EUT,2732.5,2876.4,2676.8,2843.8,231848.01910514,81.5275403
1644278400000,2022-02-08 00:00:00,ETH/EUT,2747.1,2835.7,2655.5,2732.4,840843.4988681639,307.73074911
1644192000000,2022-02-07 00:00:00,ETH/EUT,2670.6,2791.3,2617.7,2747.3,439492.8929114771,159.97266149
1644105600000,2022-02-06 00:00:00,ETH/EUT,2639.3,2689.8,2587.8,2671.0,184172.85948755,68.95277405
1644019200000,2022-02-05 00:00:00,ETH/EUT,2616.4,2676.8,2589.8,2637.6,335718.38850732,127.28176695
1643932800000,2022-02-04 00:00:00,ETH/EUT,2356.4,2618.8,2336.6,2618.8,1131922.242887528,432.22935806
1643846400000,2022-02-03 00:00:00,ETH/EUT,2374.8,2413.1,2258.4,2359.3,1466480.065078876,621.57422332
1643760000000,2022-02-02 00:00:00,ETH/EUT,2475.4,2488.6,2321.4,2374.6,1211405.071719576,510.15121356
