https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume BTG
1663545600000,2022-09-19 00:00:00,BTG/BTC,0.0011149,0.00113826,0.00111111,0.0011201,0.15370970529557498,137.22855575
1663459200000,2022-09-18 00:00:00,BTG/BTC,0.00115358,0.00116,0.00111111,0.00111346,2.7049783650942403,2429.34489348
1663372800000,2022-09-17 00:00:00,BTG/BTC,0.00115266,0.00116,0.00114846,0.00115446,2.5979645526197155,2250.37208099
1663286400000,2022-09-16 00:00:00,BTG/BTC,0.00118666,0.00118877,0.00114064,0.00115247,2.6032048564694183,2258.80487689
1663200000000,2022-09-15 00:00:00,BTG/BTC,0.0011959,0.00120321,0.00117218,0.00118821,2.645344039056798,2226.32702894
1663113600000,2022-09-14 00:00:00,BTG/BTC,0.0011761,0.00122197,0.00115263,0.0012203,2.335036640436024,1913.49392808
1663027200000,2022-09-13 00:00:00,BTG/BTC,0.00115675,0.00118125,0.00113113,0.00116484,2.471423887658962,2121.68528524
1662940800000,2022-09-12 00:00:00,BTG/BTC,0.00117909,0.0011966,0.00114326,0.00115628,2.635619145474526,2279.39525502
1662854400000,2022-09-11 00:00:00,BTG/BTC,0.00121289,0.00122827,0.00117905,0.00117939,2.6127464707711656,2215.33714104
1662768000000,2022-09-10 00:00:00,BTG/BTC,0.001211,0.00127872,0.00120265,0.00121251,2.74222165887533,2261.60745798
1662681600000,2022-09-09 00:00:00,BTG/BTC,0.00123057,0.00135,0.00120522,0.00121364,2.9275374285564437,2412.1958971
1662595200000,2022-09-08 00:00:00,BTG/BTC,0.00122511,0.00124481,0.00120071,0.00123119,2.845762514848014,2311.39183623
1662508800000,2022-09-07 00:00:00,BTG/BTC,0.00123005,0.00123145,0.00116876,0.00122361,2.923802006342224,2389.48848599
1662422400000,2022-09-06 00:00:00,BTG/BTC,0.001275,0.00133768,0.00120093,0.00120297,2.8111359766315367,2336.82966045
1662336000000,2022-09-05 00:00:00,BTG/BTC,0.0011341,0.00126716,0.001107,0.00126405,3.037605499536318,2403.07384956
1662249600000,2022-09-04 00:00:00,BTG/BTC,0.00112958,0.00115392,0.00112895,0.00113446,2.9228819526585825,2576.45219105
1662163200000,2022-09-03 00:00:00,BTG/BTC,0.00112518,0.00113395,0.00112112,0.00112937,2.588028896030844,2291.56865866
1662076800000,2022-09-02 00:00:00,BTG/BTC,0.00113485,0.00113965,0.00112112,0.00112628,2.464411291986791,2188.09824554
1661990400000,2022-09-01 00:00:00,BTG/BTC,0.0011385,0.001145,0.00112112,0.00113142,2.6186628551208027,2314.49227972
1661904000000,2022-08-31 00:00:00,BTG/BTC,0.00114009,0.0011436,0.00112598,0.00113919,2.510298047090905,2203.58153345
1661817600000,2022-08-30 00:00:00,BTG/BTC,0.00114857,0.001158,0.00112916,0.00114211,2.5194808560245385,2205.98791362
1661731200000,2022-08-29 00:00:00,BTG/BTC,0.00113334,0.0012138,0.00112145,0.0011484,2.665047041227296,2320.66095544
1661644800000,2022-08-28 00:00:00,BTG/BTC,0.00116036,0.00121534,0.00112617,0.00113288,2.6562863522045648,2344.71996346
1661558400000,2022-08-27 00:00:00,BTG/BTC,0.00116824,0.00117405,0.00114181,0.00116128,2.6777809716650878,2305.8874446
1661472000000,2022-08-26 00:00:00,BTG/BTC,0.00121331,0.00122301,0.00116117,0.00116606,2.7405802571345075,2350.29094312
1661385600000,2022-08-25 00:00:00,BTG/BTC,0.00119986,0.0012161,0.0011917,0.00121215,2.7245912784393926,2247.73442102
1661299200000,2022-08-24 00:00:00,BTG/BTC,0.00117326,0.00121733,0.00117113,0.00120011,2.7594427431052586,2299.32484781
1661212800000,2022-08-23 00:00:00,BTG/BTC,0.00114975,0.00119494,0.00113626,0.00117422,2.6935867590113003,2293.93704673
