https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DGB,Volume BTC
1663459200,2022-09-18 00:00:00,DGB/BTC,0.0000004996,0.0000005004,0.000000497,0.0000004982,158.4708,0.00007885098184
1663372800,2022-09-17 00:00:00,DGB/BTC,0.0000004953,0.0000005019,0.000000492,0.0000005,507089.888,0.25223996703353
1663286400,2022-09-16 00:00:00,DGB/BTC,0.0000004877,0.0000004997,0.0000004854,0.0000004956,817781.7986,0.40233143492009
1663200000,2022-09-15 00:00:00,DGB/BTC,0.000000501,0.0000005073,0.0000004866,0.0000004893,786633.5103,0.38923155240116
1663113600,2022-09-14 00:00:00,DGB/BTC,0.0000004905,0.00000051,0.0000004874,0.0000005013,784025.5943,0.39024077939745
1663027200,2022-09-13 00:00:00,DGB/BTC,0.0000004857,0.0000005045,0.0000004716,0.000000493,1173452.5818,0.57075839231173
1662940800,2022-09-12 00:00:00,DGB/BTC,0.0000004946,0.000000512,0.0000004781,0.0000004865,2081557.8899,1.02546936278859
1662854400,2022-09-11 00:00:00,DGB/BTC,0.0000004961,0.0000005107,0.0000004925,0.0000004952,692712.6541,0.34831219791145
1662768000,2022-09-10 00:00:00,DGB/BTC,0.0000005043,0.0000005093,0.0000004935,0.0000004971,267754.6747,0.13450566404306
1662681600,2022-09-09 00:00:00,DGB/BTC,0.0000005178,0.000000524,0.000000499,0.000000504,1269130.4619,0.64398209135204
1662595200,2022-09-08 00:00:00,DGB/BTC,0.0000005125,0.000000523,0.000000506,0.0000005175,759502.0867,0.38682705181848
1662508800,2022-09-07 00:00:00,DGB/BTC,0.0000005074,0.0000005198,0.0000005,0.0000005114,620482.4366,0.31479739054953
1662422400,2022-09-06 00:00:00,DGB/BTC,0.0000005314,0.00000054,0.0000005043,0.0000005044,1363097.0613,0.71339131175192
1662336000,2022-09-05 00:00:00,DGB/BTC,0.000000539,0.000000542,0.000000524,0.0000005298,763422.7732,0.40659750126361
1662249600,2022-09-04 00:00:00,DGB/BTC,0.0000005259,0.000000539,0.0000005218,0.0000005355,715030.0984,0.38147699935922
1662163200,2022-09-03 00:00:00,DGB/BTC,0.0000005229,0.0000005399,0.0000005215,0.000000523,817920.2841,0.43253342221453
1662076800,2022-09-02 00:00:00,DGB/BTC,0.0000005235,0.00000053,0.0000005191,0.0000005264,676152.1002,0.3532901121411
1661990400,2022-09-01 00:00:00,DGB/BTC,0.0000005269,0.000000528,0.0000005133,0.0000005225,638935.7787,0.33310404554286
1661904000,2022-08-31 00:00:00,DGB/BTC,0.0000005143,0.0000005371,0.0000005136,0.0000005266,974110.6921,0.5097091879309
1661817600,2022-08-30 00:00:00,DGB/BTC,0.0000005145,0.0000005788,0.0000005036,0.0000005136,3667865.5751,1.95649728778418
1661731200,2022-08-29 00:00:00,DGB/BTC,0.000000501,0.000000516,0.0000004998,0.000000515,367485.3984,0.18748156108999
1661644800,2022-08-28 00:00:00,DGB/BTC,0.0000005054,0.0000005165,0.000000499,0.0000005011,1060843.2113,0.53626619251454
1661558400,2022-08-27 00:00:00,DGB/BTC,0.0000005,0.0000005116,0.000000494,0.0000005033,368219.7781,0.18585922810405
1661472000,2022-08-26 00:00:00,DGB/BTC,0.0000005228,0.0000005228,0.0000004951,0.0000005,1267704.1854,0.63768357727298
1661385600,2022-08-25 00:00:00,DGB/BTC,0.000000509,0.0000005352,0.0000005088,0.0000005215,891901.908,0.46550260263313
1661299200,2022-08-24 00:00:00,DGB/BTC,0.000000518,0.0000005236,0.000000506,0.0000005075,297689.1646,0.15293659383473
1661212800,2022-08-23 00:00:00,DGB/BTC,0.0000005125,0.0000005198,0.0000005012,0.0000005167,593501.2584,0.30327869592627
1661126400,2022-08-22 00:00:00,DGB/BTC,0.0000005008,0.00000062,0.0000004844,0.0000005123,5601111.0304,3.00902207003819
1661040000,2022-08-21 00:00:00,DGB/BTC,0.0000004987,0.0000005065,0.0000004963,0.0000005011,549378.4626,0.27436822322168
1660953600,2022-08-20 00:00:00,DGB/BTC,0.0000005025,0.00000061,0.0000004851,0.0000004997,3430560.3278,1.88379225699417
1660867200,2022-08-19 00:00:00,DGB/BTC,0.0000004932,0.0000005043,0.000000481,0.0000005012,1118965.3982,0.55117112590784
1660780800,2022-08-18 00:00:00,DGB/BTC,0.0000005112,0.0000005269,0.0000004783,0.0000004936,806740.3436,0.41180164574364
1660694400,2022-08-17 00:00:00,DGB/BTC,0.0000005254,0.00000054,0.0000005043,0.0000005115,767896.4174,0.40012132978812
1660608000,2022-08-16 00:00:00,DGB/BTC,0.0000005225,0.0000005401,0.0000005218,0.000000526,1435044.4504,0.76370174380062
1660521600,2022-08-15 00:00:00,DGB/BTC,0.0000005478,0.0000005507,0.0000005198,0.0000005238,2501363.4825,1.32308625274282
1660435200,2022-08-14 00:00:00,DGB/BTC,0.0000005447,0.000000567,0.0000005349,0.000000548,600154.7313,0.33061040698248
1660348800,2022-08-13 00:00:00,DGB/BTC,0.0000005519,0.0000005563,0.0000005302,0.0000005487,1620295.5955,0.8839779470473
1660262400,2022-08-12 00:00:00,DGB/BTC,0.0000005371,0.0000005787,0.0000005344,0.0000005519,364272.4195,0.20472377438511
1660176000,2022-08-11 00:00:00,DGB/BTC,0.0000005436,0.0000005473,0.0000005252,0.0000005383,203118.3395,0.10926895353195
1660089600,2022-08-10 00:00:00,DGB/BTC,0.0000005606,0.0000005654,0.00000052,0.0000005446,1485067.2094,0.79288748144176
1660003200,2022-08-09 00:00:00,DGB/BTC,0.0000005239,0.00000072,0.0000005218,0.0000005635,10328266.966,6.38526743621071
1659916800,2022-08-08 00:00:00,DGB/BTC,0.0000005327,0.0000005379,0.000000517,0.0000005249,277369.0943,0.14605953297699
1659830400,2022-08-07 00:00:00,DGB/BTC,0.000000543,0.0000005585,0.0000005278,0.0000005326,340677.3261,0.18306108844916
1659744000,2022-08-06 00:00:00,DGB/BTC,0.0000005429,0.0000005571,0.0000005312,0.0000005442,684352.5743,0.36841151438069
1659657600,2022-08-05 00:00:00,DGB/BTC,0.0000005146,0.0000005494,0.0000005123,0.0000005435,789364.5604,0.42397775509632
1659571200,2022-08-04 00:00:00,DGB/BTC,0.0000004877,0.0000005239,0.0000004877,0.0000005128,719088.9585,0.36580308588301
1659484800,2022-08-03 00:00:00,DGB/BTC,0.0000004849,0.0000004977,0.0000004781,0.0000004895,288818.4466,0.14224809231113
1659398400,2022-08-02 00:00:00,DGB/BTC,0.0000004945,0.0000004987,0.0000004733,0.000000483,5148661.9687,2.48534847212021
1659312000,2022-08-01 00:00:00,DGB/BTC,0.0000005263,0.0000005341,0.0000004902,0.0000004967,891168.2312,0.44845532248571
1659225600,2022-07-31 00:00:00,DGB/BTC,0.0000004841,0.0000005568,0.0000004835,0.0000005273,1870872.6991,0.97486548340013
1659139200,2022-07-30 00:00:00,DGB/BTC,0.0000004763,0.0000004936,0.0000004719,0.0000004847,846120.8171,0.40890470941908
1659052800,2022-07-29 00:00:00,DGB/BTC,0.0000004772,0.0000004936,0.0000004653,0.0000004769,4536772.8713,2.17085213287973
1658966400,2022-07-28 00:00:00,DGB/BTC,0.0000004636,0.0000004798,0.0000004523,0.0000004798,2776436.6817,1.30052477345802
1658880000,2022-07-27 00:00:00,DGB/BTC,0.0000004714,0.0000004756,0.0000004576,0.0000004648,1160505.0459,0.54180610466679
1658793600,2022-07-26 00:00:00,DGB/BTC,0.0000004664,0.0000004775,0.0000004531,0.0000004727,762874.3662,0.35421266963334
1658707200,2022-07-25 00:00:00,DGB/BTC,0.0000004762,0.00000049,0.0000004664,0.0000004664,961957.9901,0.46253983416691
1658620800,2022-07-24 00:00:00,DGB/BTC,0.0000004743,0.0000004843,0.0000004664,0.0000004759,850895.0466,0.40405181877199
1658534400,2022-07-23 00:00:00,DGB/BTC,0.0000004711,0.0000004852,0.0000004668,0.0000004762,596400.8438,0.28405537130813
1658448000,2022-07-22 00:00:00,DGB/BTC,0.0000004839,0.0000004995,0.00000047,0.0000004724,739156.9868,0.35376305401421
1658361600,2022-07-21 00:00:00,DGB/BTC,0.000000467,0.000000488,0.0000004625,0.0000004859,255146.2374,0.12156766865084
1658275200,2022-07-20 00:00:00,DGB/BTC,0.0000004965,0.0000005097,0.0000004664,0.0000004708,976812.9531,0.47499586250166
1658188800,2022-07-19 00:00:00,DGB/BTC,0.000000492,0.000000515,0.0000004865,0.0000004926,10692938.2834,5.32855619417386
1658102400,2022-07-18 00:00:00,DGB/BTC,0.0000004798,0.0000005041,0.0000004621,0.000000493,3513679.7073,1.70427845137273
1658016000,2022-07-17 00:00:00,DGB/BTC,0.0000004852,0.0000004934,0.0000004778,0.0000004795,878534.7325,0.42448854165123
1657929600,2022-07-16 00:00:00,DGB/BTC,0.0000005036,0.0000005475,0.0000004795,0.0000004854,5659912.6386,2.89789509366298
1657843200,2022-07-15 00:00:00,DGB/BTC,0.0000004534,0.00000056,0.0000004405,0.0000005016,4544038.346,2.23960479915111
1657756800,2022-07-14 00:00:00,DGB/BTC,0.000000463,0.000000463,0.000000449,0.0000004536,175689.9196,0.07990596159763
1657670400,2022-07-13 00:00:00,DGB/BTC,0.0000004497,0.000000464,0.0000004439,0.0000004633,612092.4177,0.27586024074049
1657584000,2022-07-12 00:00:00,DGB/BTC,0.000000457,0.0000004688,0.0000004493,0.00000045,233166.4467,0.10763462083533
1657497600,2022-07-11 00:00:00,DGB/BTC,0.0000004854,0.00000049,0.0000004573,0.0000004573,674177.255,0.32184631860101
1657411200,2022-07-10 00:00:00,DGB/BTC,0.000000501,0.0000005014,0.0000004771,0.0000004853,332058.7724,0.16135830633351
1657324800,2022-07-09 00:00:00,DGB/BTC,0.0000004845,0.0000005034,0.0000004843,0.0000005009,527130.7315,0.25975881936835
1657238400,2022-07-08 00:00:00,DGB/BTC,0.0000004758,0.0000005299,0.0000004723,0.0000004792,1715477.5076,0.83531633161165
1657152000,2022-07-07 00:00:00,DGB/BTC,0.0000004726,0.000000525,0.0000004719,0.0000004766,3671560.65726767,1.793882975110374269
1657065600,2022-07-06 00:00:00,DGB/BTC,0.0000004671,0.0000004872,0.0000004638,0.0000004737,1352039.70527993,0.638843306319247182
1656979200,2022-07-05 00:00:00,DGB/BTC,0.0000004711,0.0000004739,0.0000004607,0.0000004665,162828.38572017,0.075798562380872693
1656892800,2022-07-04 00:00:00,DGB/BTC,0.0000004836,0.0000004872,0.0000004689,0.0000004691,825818.85305552,0.395452443020806032
1656806400,2022-07-03 00:00:00,DGB/BTC,0.0000004768,0.0000004884,0.00000047,0.0000004837,436129.9405536,0.208156677425444861
1656720000,2022-07-02 00:00:00,DGB/BTC,0.0000004749,0.0000004876,0.0000004638,0.0000004768,1759657.61770966,0.840386856878831872
1656633600,2022-07-01 00:00:00,DGB/BTC,0.0000004699,0.0000004789,0.0000004508,0.0000004735,707705.91067471,0.328874823716065417
1656547200,2022-06-30 00:00:00,DGB/BTC,0.0000004581,0.0000004898,0.0000004484,0.0000004699,579966.28273547,0.270075533872129332
1656460800,2022-06-29 00:00:00,DGB/BTC,0.000000454,0.0000004689,0.0000004494,0.0000004584,466867.01632485,0.214135057352819946
1656374400,2022-06-28 00:00:00,DGB/BTC,0.0000004862,0.0000004921,0.0000004504,0.0000004533,385109.26903195,0.182656687654794175
1656288000,2022-06-27 00:00:00,DGB/BTC,0.0000004902,0.0000005069,0.0000004826,0.000000486,492343.73518691,0.242775343464344112
1656201600,2022-06-26 00:00:00,DGB/BTC,0.0000005231,0.0000005299,0.0000004868,0.0000004868,587968.31564041,0.300194933188956216
1656115200,2022-06-25 00:00:00,DGB/BTC,0.0000005206,0.0000005399,0.0000004956,0.00000052,1242354.91903309,0.639858010894675291
1656028800,2022-06-24 00:00:00,DGB/BTC,0.0000004853,0.0000005325,0.0000004853,0.0000005213,2405846.36967294,1.221307367840091214
1655942400,2022-06-23 00:00:00,DGB/BTC,0.0000004708,0.0000005,0.0000004708,0.0000004869,779215.0477,0.38061733879077
1655856000,2022-06-22 00:00:00,DGB/BTC,0.0000004855,0.000000498,0.0000004714,0.0000004714,739808.78984542,0.359028687176168199
1655769600,2022-06-21 00:00:00,DGB/BTC,0.0000004716,0.0000004919,0.0000004644,0.0000004842,1035173.24398106,0.493397553804651032
1655683200,2022-06-20 00:00:00,DGB/BTC,0.0000004634,0.0000004746,0.0000004533,0.0000004704,862808.40009226,0.402038186594097804
1655596800,2022-06-19 00:00:00,DGB/BTC,0.0000004735,0.0000004847,0.0000004529,0.0000004627,1373478.53885341,0.643453576545458516
1655510400,2022-06-18 00:00:00,DGB/BTC,0.0000004522,0.0000004757,0.0000004412,0.0000004711,1686173.61761284,0.775621421965375641
1655424000,2022-06-17 00:00:00,DGB/BTC,0.0000004404,0.0000004537,0.0000004403,0.0000004528,742494.86614099,0.329832805524493921
1655337600,2022-06-16 00:00:00,DGB/BTC,0.000000444,0.0000004488,0.00000043,0.0000004404,740213.47664547,0.326534708135477358
1655251200,2022-06-15 00:00:00,DGB/BTC,0.00000043,0.00000045,0.00000041,0.0000004412,824395.81495024,0.35857538351984165
1655164800,2022-06-14 00:00:00,DGB/BTC,0.00000041,0.00000045,0.0000004,0.00000043,3873155.50414471,1.6477930627739898
1655078400,2022-06-13 00:00:00,DGB/BTC,0.00000037,0.00000042,0.00000036,0.0000004,3721590.9124928,1.4223279419939938
1654992000,2022-06-12 00:00:00,DGB/BTC,0.00000036,0.00000039,0.00000035,0.00000036,2423564.05050646,0.8944084883659932
1654905600,2022-06-11 00:00:00,DGB/BTC,0.0000004,0.00000041,0.00000036,0.00000036,1206160.39678108,0.4641850049878104
1654819200,2022-06-10 00:00:00,DGB/BTC,0.00000041,0.00000042,0.00000038,0.0000004,2815829.5052,1.111254770042
1654732800,2022-06-09 00:00:00,DGB/BTC,0.00000039,0.00000043,0.00000039,0.00000041,1547294.53503245,0.6368486613370021
1654646400,2022-06-08 00:00:00,DGB/BTC,0.00000041,0.00000041,0.00000039,0.0000004,683316.38683901,0.2723840762089941
1654560000,2022-06-07 00:00:00,DGB/BTC,0.00000037,0.00000047,0.00000036,0.0000004,6108520.32498469,2.6009430933979967
1654473600,2022-06-06 00:00:00,DGB/BTC,0.00000038,0.00000039,0.00000036,0.00000037,1754472.17800381,0.6646690494049859
1654387200,2022-06-05 00:00:00,DGB/BTC,0.00000037,0.00000039,0.00000036,0.00000038,289007.36735888,0.1086875347079961
1654300800,2022-06-04 00:00:00,DGB/BTC,0.00000036,0.00000038,0.00000035,0.00000038,685238.22369473,0.2510991758019974
1654214400,2022-06-03 00:00:00,DGB/BTC,0.00000037,0.00000038,0.00000035,0.00000036,1519267.41037567,0.5537907904909979
1654128000,2022-06-02 00:00:00,DGB/BTC,0.00000039,0.00000039,0.00000036,0.00000037,1346535.31130525,0.504461878096995
1654041600,2022-06-01 00:00:00,DGB/BTC,0.00000039,0.00000041,0.00000037,0.00000039,1440116.53616097,0.5573975690369977
1653955200,2022-05-31 00:00:00,DGB/BTC,0.00000041,0.00000041,0.00000038,0.00000039,1022748.7399,0.404686347988
1653868800,2022-05-30 00:00:00,DGB/BTC,0.00000041,0.00000042,0.00000039,0.0000004,388607.01078048,0.1586726501609968
1653782400,2022-05-29 00:00:00,DGB/BTC,0.00000038,0.00000041,0.00000037,0.00000041,4087277.60208962,1.5757674743830004
