https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USDT
1663189200,2022-09-14 21:00:00,LUNA/USDT,3.0848,3.1072,3.01,3.0947,354403.79343737,1081129.608536466148
1663185600,2022-09-14 20:00:00,LUNA/USDT,3.0981,3.19,3.06,3.0869,603145.35505514,1873330.033508561476
1663182000,2022-09-14 19:00:00,LUNA/USDT,3.0328,3.152,3.0283,3.0994,939358.15940382,2899540.295687911629
1663178400,2022-09-14 18:00:00,LUNA/USDT,3.0721,3.0826,2.95,3.0356,897663.18690262,2705066.891362735191
1663174800,2022-09-14 17:00:00,LUNA/USDT,3.127,3.1843,3.0281,3.0721,897004.29197382,2779798.837447734208
1663171200,2022-09-14 16:00:00,LUNA/USDT,2.8962,3.2654,2.8205,3.1269,1727140.85664994,5334863.069409408021
1663167600,2022-09-14 15:00:00,LUNA/USDT,2.876,2.9672,2.87,2.8961,1093794.28447324,3185076.801781505117
1663164000,2022-09-14 14:00:00,LUNA/USDT,2.8169,3.0558,2.7817,2.8744,1478355.05086108,4266002.896121339816
1663160400,2022-09-14 13:00:00,LUNA/USDT,2.914,2.9198,2.6703,2.8169,1493085.75789307,4188379.836118632579
1663156800,2022-09-14 12:00:00,LUNA/USDT,2.8783,2.97,2.8239,2.913,1328747.21901241,3841433.589366912623
1663153200,2022-09-14 11:00:00,LUNA/USDT,2.9178,2.9255,2.8066,2.8789,1306761.80932514,3751231.518447319032
1663149600,2022-09-14 10:00:00,LUNA/USDT,2.8436,2.9858,2.7738,2.9147,1711254.77326308,4947418.75260999934
1663146000,2022-09-14 09:00:00,LUNA/USDT,2.8365,3.1889,2.6018,2.8439,2492670.63363361,7200523.520029340687
1663142400,2022-09-14 08:00:00,LUNA/USDT,2.6153,3,2.4888,2.833,3691157.86721626,10258526.827199515965
1663138800,2022-09-14 07:00:00,LUNA/USDT,3.2749,3.47,2.1299,2.6154,4383057.22414401,12503613.733737746631
1663135200,2022-09-14 06:00:00,LUNA/USDT,4.1051,4.1441,3.2661,3.2756,2597889.61462018,9461777.620242423451
1663131600,2022-09-14 05:00:00,LUNA/USDT,4.3807,4.4111,4.1017,4.1055,545787.96016812,2322993.65357168373
1663128000,2022-09-14 04:00:00,LUNA/USDT,4.3593,4.4592,4.3222,4.3794,494120.67638311,2169229.494189265083
1663124400,2022-09-14 03:00:00,LUNA/USDT,4.3766,4.4456,4.3283,4.3586,376080.93299234,1645174.88035022136
1663120800,2022-09-14 02:00:00,LUNA/USDT,4.366,4.4283,4.285,4.3766,431616.51018602,1885850.502674257472
1663117200,2022-09-14 01:00:00,LUNA/USDT,4.406,4.5201,4.3331,4.368,634683.90373258,2798671.489169326554
1663113600,2022-09-14 00:00:00,LUNA/USDT,4.1556,4.4756,4.108,4.4046,960101.55666936,4174623.351439043957
1663110000,2022-09-13 23:00:00,LUNA/USDT,4.1556,4.1915,4.0601,4.1561,366415.49570533,1515929.213020424959
1663106400,2022-09-13 22:00:00,LUNA/USDT,4.1525,4.2218,4.08,4.1556,377565.35349646,1571069.178107055516
1663102800,2022-09-13 21:00:00,LUNA/USDT,4.1715,4.2218,4.1094,4.1526,231245.25212681,963814.424972732656
1663099200,2022-09-13 20:00:00,LUNA/USDT,4.2129,4.2436,4.1565,4.1748,337193.44983193,1417047.30804315028
1663095600,2022-09-13 19:00:00,LUNA/USDT,4.2086,4.2901,4.104,4.2135,457954.60702738,1928662.108545312983
1663092000,2022-09-13 18:00:00,LUNA/USDT,4.3567,4.3614,4.173,4.2094,747831.47231446,3159067.423249535859
1663088400,2022-09-13 17:00:00,LUNA/USDT,4.4109,4.4463,4.3036,4.3561,554049.73087091,2423741.719366859789
1663084800,2022-09-13 16:00:00,LUNA/USDT,4.4464,4.5378,4.3266,4.4138,886768.69449607,3922292.50425828675
1663081200,2022-09-13 15:00:00,LUNA/USDT,4.2473,4.6673,4.2353,4.4454,1417734.99064113,6358979.718098498856
1663077600,2022-09-13 14:00:00,LUNA/USDT,4.1633,4.4643,4.08,4.2465,857019.12874015,3672268.88808105509
1663074000,2022-09-13 13:00:00,LUNA/USDT,3.9047,4.1866,3.9001,4.1656,1120691.43795762,4562369.733824762849
1663070400,2022-09-13 12:00:00,LUNA/USDT,4.4269,4.4436,3.825,3.9045,1506155.19655281,6235766.592144971956
1663066800,2022-09-13 11:00:00,LUNA/USDT,4.4522,4.5239,4.3526,4.4276,481821.82234293,2140479.578930862571
1663063200,2022-09-13 10:00:00,LUNA/USDT,4.5534,4.5585,4.4206,4.4514,581786.58803679,2613902.244804368741
1663059600,2022-09-13 09:00:00,LUNA/USDT,4.3606,4.6926,4.3562,4.5534,1031803.98299016,4715265.119328238004
1663056000,2022-09-13 08:00:00,LUNA/USDT,4.2386,4.4089,4.2102,4.3634,650936.21077324,2798364.080740910387
1663052400,2022-09-13 07:00:00,LUNA/USDT,4.2928,4.3178,4.2,4.2372,461218.36964543,1969636.349463770697
1663048800,2022-09-13 06:00:00,LUNA/USDT,4.3264,4.56,4.2792,4.2919,888011.19665353,3877161.494053526541
1663045200,2022-09-13 05:00:00,LUNA/USDT,4.1238,4.42,4.1074,4.3256,888848.34619828,3802872.716283483247
1663041600,2022-09-13 04:00:00,LUNA/USDT,4.2201,4.2524,4.072,4.125,408009.71310737,1706612.353426872296
1663038000,2022-09-13 03:00:00,LUNA/USDT,4.2499,4.3848,4.1876,4.2181,718744.19977572,3086676.269933935972
1663034400,2022-09-13 02:00:00,LUNA/USDT,4.2095,4.41,4.13,4.2512,737132.27214723,3122135.002032376161
1663030800,2022-09-13 01:00:00,LUNA/USDT,4.0521,4.2741,4.0508,4.2108,845905.79735354,3524576.89208691161
1663027200,2022-09-13 00:00:00,LUNA/USDT,4.0221,4.1179,3.8685,4.0526,903285.58717611,3620336.687021949439
1663023600,2022-09-12 23:00:00,LUNA/USDT,4.0941,4.1727,3.9096,4.0221,1099672.03136997,4451156.606828605778
1663020000,2022-09-12 22:00:00,LUNA/USDT,4.1428,4.2831,4.0361,4.0922,895336.92353058,3713669.742092026483
1663016400,2022-09-12 21:00:00,LUNA/USDT,4.2316,4.2435,4.107,4.1428,356372.94532462,1484560.198494820605
1663012800,2022-09-12 20:00:00,LUNA/USDT,4.4197,4.4249,4.1707,4.2323,731370.94800993,3110772.191536190633
1663009200,2022-09-12 19:00:00,LUNA/USDT,4.0929,4.4444,4.0034,4.4176,1096942.0163651,4595289.215429775561
1663005600,2022-09-12 18:00:00,LUNA/USDT,4.2241,4.25,4.0435,4.0946,770725.65853487,3218847.431072221268
1663002000,2022-09-12 17:00:00,LUNA/USDT,4.2769,4.4107,4.1127,4.2222,1349925.24861805,5760759.186426954928
1662998400,2022-09-12 16:00:00,LUNA/USDT,4.1247,4.3178,3.8,4.2762,2018073.98857526,8112717.701070185744
1662994800,2022-09-12 15:00:00,LUNA/USDT,4.6024,4.604,3.9361,4.1244,2788146.0021536,11728833.838859700996
1662991200,2022-09-12 14:00:00,LUNA/USDT,4.6445,4.7,4.5,4.604,1319847.88084028,6115413.684532413999
1662987600,2022-09-12 13:00:00,LUNA/USDT,4.7897,4.8679,4.56,4.6408,1102926.43229704,5211547.924408118135
1662984000,2022-09-12 12:00:00,LUNA/USDT,4.813,4.9,4.7519,4.7931,481356.49165141,2319473.623905120083
1662980400,2022-09-12 11:00:00,LUNA/USDT,4.9312,4.9428,4.6629,4.8145,943038.59650422,4519760.695914141706
1662976800,2022-09-12 10:00:00,LUNA/USDT,4.9442,4.9944,4.8652,4.9335,643521.43451011,3172267.593147200392
1662973200,2022-09-12 09:00:00,LUNA/USDT,4.8974,4.9984,4.8459,4.9449,865339.76734937,4261804.488277015934
1662969600,2022-09-12 08:00:00,LUNA/USDT,5.2873,5.3008,4.7951,4.8963,1471404.72749412,7376385.062694845355
1662966000,2022-09-12 07:00:00,LUNA/USDT,5.2035,5.3501,5.15,5.2882,751870.42530611,3961073.632332026149
1662962400,2022-09-12 06:00:00,LUNA/USDT,5.2873,5.3462,5.1536,5.2033,578773.70257933,3052401.486209901003
1662958800,2022-09-12 05:00:00,LUNA/USDT,5.2459,5.3784,5.2287,5.2817,588953.92529368,3126923.404139116256
1662955200,2022-09-12 04:00:00,LUNA/USDT,5.2081,5.2989,5.1983,5.2483,514008.72422512,2698485.924563701812
1662951600,2022-09-12 03:00:00,LUNA/USDT,5.2006,5.3299,5.1424,5.2116,897438.78949762,4687267.640876454708
1662948000,2022-09-12 02:00:00,LUNA/USDT,5.6536,5.741,5.0541,5.2004,1303421.93116165,7001138.719539481861
1662944400,2022-09-12 01:00:00,LUNA/USDT,5.5952,5.76,5.541,5.6522,666232.65588826,3740693.71839760436
1662940800,2022-09-12 00:00:00,LUNA/USDT,5.7298,5.884,5.5938,5.5969,881362.31568962,5039158.710040487948
1662937200,2022-09-11 23:00:00,LUNA/USDT,5.6275,5.7953,5.581,5.7297,633666.02695519,3598604.142410150977
1662933600,2022-09-11 22:00:00,LUNA/USDT,5.4772,5.6818,5.4772,5.6251,650582.09698058,3636322.351590589391
1662930000,2022-09-11 21:00:00,LUNA/USDT,5.4439,5.5979,5.443,5.478,493395.42595547,2727762.437118941538
1662926400,2022-09-11 20:00:00,LUNA/USDT,5.6543,5.6564,5.3293,5.4429,854720.40765097,4684592.329670903736
1662922800,2022-09-11 19:00:00,LUNA/USDT,5.5824,5.69,5.536,5.6516,403417.26857521,2269458.746884485553
1662919200,2022-09-11 18:00:00,LUNA/USDT,5.616,5.6626,5.5324,5.5837,540974.15312351,3031040.17740965003
1662915600,2022-09-11 17:00:00,LUNA/USDT,5.7184,5.7307,5.5386,5.6171,675660.66896909,3802301.092623114701
1662912000,2022-09-11 16:00:00,LUNA/USDT,5.5977,5.8998,5.5122,5.7184,1093309.59938315,6227586.984092340496
1662908400,2022-09-11 15:00:00,LUNA/USDT,5.4731,5.6585,5.3916,5.5957,938838.31528975,5207833.193024688186
1662904800,2022-09-11 14:00:00,LUNA/USDT,5.5522,5.695,5.4486,5.4754,794333.25261989,4438110.596520599078
1662901200,2022-09-11 13:00:00,LUNA/USDT,5.6036,5.7493,5.26,5.5533,1701482.67386826,9425396.243434857637
1662897600,2022-09-11 12:00:00,LUNA/USDT,6.1144,6.1429,5.6036,5.6036,1204155.87207288,7116703.869074920465
1662894000,2022-09-11 11:00:00,LUNA/USDT,6.2061,6.2276,6.0875,6.1166,508653.35420331,3128716.211608266508
1662890400,2022-09-11 10:00:00,LUNA/USDT,6.1444,6.2538,6.0177,6.206,514397.66168944,3157783.56586391879
1662886800,2022-09-11 09:00:00,LUNA/USDT,6.1472,6.248,6.0621,6.1408,589148.00499304,3633578.875293394274
1662883200,2022-09-11 08:00:00,LUNA/USDT,6.1165,6.3787,6.1047,6.1528,876144.43855512,5484475.246693131272
1662879600,2022-09-11 07:00:00,LUNA/USDT,6.1007,6.166,5.961,6.1203,810556.86106072,4936873.523339717619
1662876000,2022-09-11 06:00:00,LUNA/USDT,6.1712,6.1807,5.9374,6.1045,1032814.73118569,6290458.828586883916
1662872400,2022-09-11 05:00:00,LUNA/USDT,6.2257,6.2349,5.8571,6.1739,1063728.33456434,6487953.355245757643
1662868800,2022-09-11 04:00:00,LUNA/USDT,6.5259,6.6,6.1008,6.2231,1311267.41499709,8399237.046849376171
1662865200,2022-09-11 03:00:00,LUNA/USDT,6.405,7,6.3807,6.5257,2060976.99348122,13851231.348469226868
1662861600,2022-09-11 02:00:00,LUNA/USDT,6.3145,6.528,6.219,6.4058,856411.76103042,5422821.059817324302
1662858000,2022-09-11 01:00:00,LUNA/USDT,6.3861,6.5739,6.2375,6.3108,1102114.82317359,7049676.802650187967
1662854400,2022-09-11 00:00:00,LUNA/USDT,6.42,6.4996,6.0635,6.3815,1407031.63521034,8823376.929720637756
1662850800,2022-09-10 23:00:00,LUNA/USDT,6.3459,6.6733,6.2321,6.4166,1573541.17499918,10148429.91632624022
1662847200,2022-09-10 22:00:00,LUNA/USDT,5.9697,6.49,5.9655,6.3475,1211547.37300303,7482587.722208782061
1662843600,2022-09-10 21:00:00,LUNA/USDT,5.9282,6.048,5.9005,5.9709,587523.59583229,3506016.787290140929
1662840000,2022-09-10 20:00:00,LUNA/USDT,6.1114,6.1165,5.84,5.9282,890159.96351109,5309859.387856311762
1662836400,2022-09-10 19:00:00,LUNA/USDT,6.183,6.3225,5.9343,6.1093,1464391.86532086,9046165.08161492621
1662832800,2022-09-10 18:00:00,LUNA/USDT,5.9744,6.3211,5.9309,6.1832,1272344.35051961,7795427.429778507356
1662829200,2022-09-10 17:00:00,LUNA/USDT,5.9248,6.1544,5.712,5.9744,1422357.04906137,8403567.601928605413
1662825600,2022-09-10 16:00:00,LUNA/USDT,5.9305,6.122,5.8414,5.9249,1192342.84918756,7092583.099933958044
1662822000,2022-09-10 15:00:00,LUNA/USDT,5.9359,6.1898,5.8366,5.9305,1574712.27707464,9464011.663096217068
1662818400,2022-09-10 14:00:00,LUNA/USDT,5.9266,6.0106,5.63,5.9326,1157344.72507208,6771504.417331443807
1662814800,2022-09-10 13:00:00,LUNA/USDT,6.5005,6.5593,5.7033,5.9265,2241226.00962591,13482939.271591815857
1662811200,2022-09-10 12:00:00,LUNA/USDT,6.5051,6.66,6.2054,6.5006,1565114.63674095,10062017.799949311384
1662807600,2022-09-10 11:00:00,LUNA/USDT,6.7139,6.8906,6.4109,6.5188,1739989.71749459,11600379.061188465319
1662804000,2022-09-10 10:00:00,LUNA/USDT,5.8822,7.2,5.8618,6.716,3048676.04910366,20415438.282918828081
1662800400,2022-09-10 09:00:00,LUNA/USDT,5.5429,5.9,5.5164,5.8799,1185297.28675283,6855450.649618237167
1662796800,2022-09-10 08:00:00,LUNA/USDT,5.7962,5.85,5.4825,5.5383,1194897.39363849,6735503.046802506935
1662793200,2022-09-10 07:00:00,LUNA/USDT,6.0008,6.0605,5.6807,5.7934,785731.39018449,4647504.997445412141
1662789600,2022-09-10 06:00:00,LUNA/USDT,5.7851,6.0299,5.6,6.0021,1135207.87728741,6611764.572187179217
1662786000,2022-09-10 05:00:00,LUNA/USDT,6.1186,6.2597,5.6629,5.7893,1361443.71104918,8190073.958123723124
1662782400,2022-09-10 04:00:00,LUNA/USDT,6.0951,6.3931,5.8419,6.1191,2102045.95162486,12851478.261236394104
1662778800,2022-09-10 03:00:00,LUNA/USDT,5.2594,6.25,5.1534,6.1111,1943368.6430388,11069398.411879619587
1662775200,2022-09-10 02:00:00,LUNA/USDT,5.0846,5.3172,4.9,5.2501,950458.14425077,4883641.475476969037
1662771600,2022-09-10 01:00:00,LUNA/USDT,5.1555,5.46,5.031,5.0903,1006702.0502491,5282479.763873657731
1662768000,2022-09-10 00:00:00,LUNA/USDT,5.1048,5.2329,4.7425,5.1585,1594287.65160568,7976210.137735492167
1662764400,2022-09-09 23:00:00,LUNA/USDT,5.1718,5.3947,4.95,5.1095,1139003.82391982,5892146.759136947447
1662760800,2022-09-09 22:00:00,LUNA/USDT,5.0323,5.5299,4.9415,5.1674,1409384.07798653,7389970.893095052511
1662757200,2022-09-09 21:00:00,LUNA/USDT,4.9095,5.1694,4.75,5.0252,1171353.61645344,5865158.319168740962
1662753600,2022-09-09 20:00:00,LUNA/USDT,5.0229,5.3645,4.7863,4.9096,1603087.00289289,8055516.077645963713
1662750000,2022-09-09 19:00:00,LUNA/USDT,4.9605,5.3374,4.544,5.0161,2263944.00047336,11124875.637441945067
1662746400,2022-09-09 18:00:00,LUNA/USDT,5.824,5.8598,4.74,4.9606,3500932.89282486,18151079.522196157702
1662742800,2022-09-09 17:00:00,LUNA/USDT,6.0033,6.1794,5.6957,5.8255,2306633.732441,13712790.796724031886
1662739200,2022-09-09 16:00:00,LUNA/USDT,5.6001,6.4424,5.4051,6.01,3501409.49913503,21206709.798860053773
1662735600,2022-09-09 15:00:00,LUNA/USDT,5.8951,6.078,5.1621,5.6036,3452761.53863472,19363175.687024477876
1662732000,2022-09-09 14:00:00,LUNA/USDT,5.5918,6.2641,5.5665,5.8951,3614395.06786684,21546024.928487628331
1662728400,2022-09-09 13:00:00,LUNA/USDT,5.1645,7.8,4.9354,5.6115,8876414.06974837,53800813.417125804667
1662724800,2022-09-09 12:00:00,LUNA/USDT,4.8365,5.3034,4.0266,5.1456,6422944.60052054,29509327.712275785907
1662721200,2022-09-09 11:00:00,LUNA/USDT,2.2342,4.89,2.2112,4.8298,6934305.9506002,24973095.045444764424
1662717600,2022-09-09 10:00:00,LUNA/USDT,1.9781,2.2343,1.9728,2.2343,566397.78086544,1198378.947211386896
1662714000,2022-09-09 09:00:00,LUNA/USDT,1.9834,1.9844,1.9593,1.9783,79356.6569643,156643.174146982681
1662710400,2022-09-09 08:00:00,LUNA/USDT,1.9671,1.9939,1.961,1.9838,69036.60094467,136653.92911691012
1662706800,2022-09-09 07:00:00,LUNA/USDT,1.9636,1.9884,1.9607,1.9698,135172.46759685,266547.84490330761
1662703200,2022-09-09 06:00:00,LUNA/USDT,1.9787,1.9854,1.9589,1.9632,75952.77697126,149840.709545761809
1662699600,2022-09-09 05:00:00,LUNA/USDT,1.9777,1.9886,1.9657,1.98,107301.28895302,211905.498146508838
1662696000,2022-09-09 04:00:00,LUNA/USDT,1.9688,1.9976,1.9549,1.9772,123186.37580635,243676.449105009593
1662692400,2022-09-09 03:00:00,LUNA/USDT,1.95,1.9761,1.9403,1.9657,86591.57528497,169847.669771582172
1662688800,2022-09-09 02:00:00,LUNA/USDT,1.9422,1.9556,1.9406,1.9481,29306.62580838,57070.103706725628
1662685200,2022-09-09 01:00:00,LUNA/USDT,1.9622,1.966,1.9383,1.9401,43471.35721805,84877.756680775166
1662681600,2022-09-09 00:00:00,LUNA/USDT,1.9122,1.9697,1.9111,1.9631,103361.04148822,201512.617615367831
1662678000,2022-09-08 23:00:00,LUNA/USDT,1.9241,1.9293,1.8933,1.9091,86537.30964516,165262.703429096981
1662674400,2022-09-08 22:00:00,LUNA/USDT,1.9558,1.9558,1.9106,1.9217,50498.6520772,97276.832065181258
1662670800,2022-09-08 21:00:00,LUNA/USDT,1.9328,1.9575,1.9278,1.9575,36067.99382375,70003.250993416718
1662667200,2022-09-08 20:00:00,LUNA/USDT,1.9418,1.9494,1.9275,1.9329,70216.44593075,136010.016371694599
1662663600,2022-09-08 19:00:00,LUNA/USDT,1.912,1.9548,1.9109,1.9419,104664.74379903,202672.424287387042
1662660000,2022-09-08 18:00:00,LUNA/USDT,1.9311,1.9341,1.9005,1.9122,82076.38560765,157071.334673385388
1662656400,2022-09-08 17:00:00,LUNA/USDT,1.9222,1.9338,1.9083,1.931,93329.27077001,179049.20603908455
1662652800,2022-09-08 16:00:00,LUNA/USDT,1.9398,1.9474,1.9125,1.9225,127896.39402894,246975.129770732728
1662649200,2022-09-08 15:00:00,LUNA/USDT,1.9471,1.9677,1.9328,1.9384,156398.33511649,304718.116974369198
1662645600,2022-09-08 14:00:00,LUNA/USDT,1.9518,1.961,1.9256,1.9472,138000.74881426,268003.821045625512
1662642000,2022-09-08 13:00:00,LUNA/USDT,1.9915,2.011,1.9061,1.9502,401114.57852115,778875.689893261703
1662638400,2022-09-08 12:00:00,LUNA/USDT,2.0216,2.0319,1.9653,1.9929,328625.42029796,657076.86819467824
1662634800,2022-09-08 11:00:00,LUNA/USDT,2.0454,2.08,2.0201,2.0243,267244.44430365,547348.197343980998
1662631200,2022-09-08 10:00:00,LUNA/USDT,2.0254,2.0507,1.9885,2.0446,164348.37591053,331409.16775410806
1662627600,2022-09-08 09:00:00,LUNA/USDT,2.005,2.0422,1.9799,2.0266,160248.81024801,322192.78013286454
1662624000,2022-09-08 08:00:00,LUNA/USDT,2.005,2.0069,1.9728,2.0049,139130.22258797,277571.819791843623
1662620400,2022-09-08 07:00:00,LUNA/USDT,2.043,2.0507,1.9697,2.0061,296007.44967645,594269.675877740818
1662616800,2022-09-08 06:00:00,LUNA/USDT,2.0321,2.0506,1.9934,2.0442,314595.02250886,636785.540009140909
1662613200,2022-09-08 05:00:00,LUNA/USDT,1.9659,2.048,1.9432,2.0303,323196.08316251,647728.482886154407
1662609600,2022-09-08 04:00:00,LUNA/USDT,1.9449,1.9779,1.9338,1.966,134287.72948017,263333.18596809966
1662606000,2022-09-08 03:00:00,LUNA/USDT,1.9445,1.9528,1.92,1.9445,115708.90455841,223194.975659133535
1662602400,2022-09-08 02:00:00,LUNA/USDT,1.9403,1.9508,1.9287,1.9405,45091.83953823,87448.838527703307
1662598800,2022-09-08 01:00:00,LUNA/USDT,1.9149,1.9457,1.9139,1.9395,84076.46800215,161941.879996423671
1662595200,2022-09-08 00:00:00,LUNA/USDT,1.8834,1.9304,1.8806,1.9149,162535.17848598,311031.547195433657
1662591600,2022-09-07 23:00:00,LUNA/USDT,1.9091,1.9158,1.8747,1.8843,102275.62602354,193695.72865162158
1662588000,2022-09-07 22:00:00,LUNA/USDT,1.9245,1.9276,1.8993,1.9094,43803.98835823,83572.815053480048
1662584400,2022-09-07 21:00:00,LUNA/USDT,1.9057,1.9272,1.8889,1.9239,113330.51361624,216529.021859172104
1662580800,2022-09-07 20:00:00,LUNA/USDT,1.9185,1.9475,1.8989,1.9058,112339.80696209,216287.204696177144
