https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDC
1661904000,2022-08-31 00:00:00,BTC/USDC,19807.8,20486.1,19801.9,20051.9,350.49825011,7081521.561826686
1661817600,2022-08-30 00:00:00,BTC/USDC,20294.5,20576.4,19545.4,19807.8,547.78596902,10997153.096984485
1661731200,2022-08-29 00:00:00,BTC/USDC,19560.5,20428.7,19554.9,20297.8,434.35652708,8687131.799399387
1661644800,2022-08-28 00:00:00,BTC/USDC,20035.5,20184.2,19527.9,19561.5,330.1452691,6586826.973304837
1661558400,2022-08-27 00:00:00,BTC/USDC,20239.9,20398.5,19808.4,20034.8,464.09032904,9328152.326090938
1661472000,2022-08-26 00:00:00,BTC/USDC,21554.6,21869.4,20120,20242.4,648.21903227,13653516.372049152
1661385600,2022-08-25 00:00:00,BTC/USDC,21366.2,21821,21315.8,21570.3,243.62748681,5262888.914333006
1661299200,2022-08-24 00:00:00,BTC/USDC,21529.9,21900,21153.3,21368.3,409.73546686,8793653.606353973
1661212800,2022-08-23 00:00:00,BTC/USDC,21399.2,21676.4,20876.5,21518.3,495.92794781,10597810.226422676
1661126400,2022-08-22 00:00:00,BTC/USDC,21511.1,21768.6,20879.6,21396.6,592.32149707,12598792.410917185
1661040000,2022-08-21 00:00:00,BTC/USDC,21140.9,21777.7,21054.2,21510.7,457.83717548,9785356.497206654
1660953600,2022-08-20 00:00:00,BTC/USDC,20832,21422.2,20735.2,21141.8,617.14020931,13030851.205629976
1660867200,2022-08-19 00:00:00,BTC/USDC,23191.8,23207.4,20781.3,20830.6,879.63776266,19105487.135466904
1660780800,2022-08-18 00:00:00,BTC/USDC,23339.9,23600,23077,23205,225.812077,5286394.211546669
1660694400,2022-08-17 00:00:00,BTC/USDC,23865.1,24443,23176.5,23335.4,363.67652125,8606657.368112134
1660608000,2022-08-16 00:00:00,BTC/USDC,24093,24244.9,23487.4,23858,373.42259787,8924929.615834726
1660521600,2022-08-15 00:00:00,BTC/USDC,24315.3,25207,23780,24101.5,600.58211377,14599168.456709847
1660435200,2022-08-14 00:00:00,BTC/USDC,24454.4,25030.5,24160.1,24315,344.9182871,8467147.395315756
1660348800,2022-08-13 00:00:00,BTC/USDC,24404.7,24893.3,24229,24453.7,433.6660097,10644058.503090032
1660262400,2022-08-12 00:00:00,BTC/USDC,23942.2,24459.9,23603.2,24398.5,392.19482578,9404614.3872452
1660176000,2022-08-11 00:00:00,BTC/USDC,23963.9,24911,23867.6,23943.3,669.62053649,16344530.876326145
1660089600,2022-08-10 00:00:00,BTC/USDC,23153.1,24223.7,22666,23965,748.49140222,17671164.878867833
1660003200,2022-08-09 00:00:00,BTC/USDC,23813,23920.4,22869.2,23160.1,458.9131319,10751311.818397543
1659916800,2022-08-08 00:00:00,BTC/USDC,23180.6,24244.9,23162,23815.8,529.13891427,12648152.162179531
1659830400,2022-08-07 00:00:00,BTC/USDC,22955.4,23400,22780,23182.6,256.32292567,5914516.293937507
1659744000,2022-08-06 00:00:00,BTC/USDC,23318.6,23436.7,22919.4,22948.2,319.6186894,7407802.795565715
1659657600,2022-08-05 00:00:00,BTC/USDC,22621.4,23469.3,22596.6,23310.1,443.62608038,10246189.656466399
1659571200,2022-08-04 00:00:00,BTC/USDC,22830.1,23220.5,22380.4,22606.3,459.8376386,10486033.294976826
1659484800,2022-08-03 00:00:00,BTC/USDC,22986.4,23643.2,22687.2,22831.7,517.07047078,11996461.98173256
1659398400,2022-08-02 00:00:00,BTC/USDC,23270.8,23455,22665,22984.2,563.52334027,12950840.01977617
1659312000,2022-08-01 00:00:00,BTC/USDC,23287,23509,22859.5,23275.3,467.52556343,10839256.181656694
1659225600,2022-07-31 00:00:00,BTC/USDC,23650.4,24198.1,23237.7,23312,465.51151016,11034148.349648452
1659139200,2022-07-30 00:00:00,BTC/USDC,23785.6,24664.1,23523.7,23645.5,621.68717275,14953906.382520478
1659052800,2022-07-29 00:00:00,BTC/USDC,23851.7,24444,23434.4,23784.3,805.21444874,19218430.125695465
1658966400,2022-07-28 00:00:00,BTC/USDC,22967.6,24199.4,22585.8,23859.6,822.86935971,19233358.235380491
1658880000,2022-07-27 00:00:00,BTC/USDC,21264.8,23111.3,21046,22963.8,735.77367697,16200536.14988779
1658793600,2022-07-26 00:00:00,BTC/USDC,21302.3,21342.9,20727,21253.5,554.01517232,11655405.092748969
1658707200,2022-07-25 00:00:00,BTC/USDC,22583.8,22662.4,21229,21309.3,734.87655549,16102062.916796249
1658620800,2022-07-24 00:00:00,BTC/USDC,22448,23050,22264.6,22587.4,404.40802091,9173072.8408764
1658534400,2022-07-23 00:00:00,BTC/USDC,22700.1,22998.7,21952.6,22454.2,458.27354676,10291365.281600865
1658448000,2022-07-22 00:00:00,BTC/USDC,23146.7,23752.3,22510,22679.2,632.70174207,14655109.772196726
1658361600,2022-07-21 00:00:00,BTC/USDC,23213.5,23427.4,22335.8,23146.1,556.91584486,12753634.76154356
1658275200,2022-07-20 00:00:00,BTC/USDC,23400.7,24270.1,22885.6,23224.7,830.5260085,19567453.107571788
1658188800,2022-07-19 00:00:00,BTC/USDC,22439.2,23800,21569.1,23401.3,1112.79749444,25267234.309984267
1658102400,2022-07-18 00:00:00,BTC/USDC,20783.2,22775,20747.4,22435.9,799.26850067,17571031.25708511
1658016000,2022-07-17 00:00:00,BTC/USDC,21192.8,21658.7,20753.1,20768.9,355.8721007,7550720.742786105
1657929600,2022-07-16 00:00:00,BTC/USDC,20834.4,21569.2,20480.9,21200.5,332.2453557,6980162.196443084
1657843200,2022-07-15 00:00:00,BTC/USDC,20573.9,21198.2,20315.7,20834.6,559.95375974,11645671.417362232
1657756800,2022-07-14 00:00:00,BTC/USDC,20223.8,20882.7,19534.1,20571.3,657.65111668,13281269.292018637
1657670400,2022-07-13 00:00:00,BTC/USDC,19311.7,20432.7,18916.8,20236.6,805.46668339,15766519.759580126
1657584000,2022-07-12 00:00:00,BTC/USDC,19947.1,20032.2,19229.6,19311.8,488.45494674,9632109.229042549
1657497600,2022-07-11 00:00:00,BTC/USDC,20828.7,20828.7,19876.9,19942.8,495.92535317,10128380.158525562
1657411200,2022-07-10 00:00:00,BTC/USDC,21579.3,21588.3,20650,20843.8,390.22955743,8244510.042715475
1657324800,2022-07-09 00:00:00,BTC/USDC,21577.2,21949.7,21313.7,21579.9,404.12782991,8734067.393514036
1657238400,2022-07-08 00:00:00,BTC/USDC,21618,22480,21188.9,21577.8,1109.31895642,24118237.212568267
1657152000,2022-07-07 00:00:00,BTC/USDC,20543,21899.5,20244,21614.6,932.43718906,19527449.486762888
1657065600,2022-07-06 00:00:00,BTC/USDC,20154.5,20646.4,19753.1,20540,1167.36658178,23534066.403722181
1656979200,2022-07-05 00:00:00,BTC/USDC,20214.3,20715,19283.4,20156.6,1001.8422905,19984368.639787318
1656892800,2022-07-04 00:00:00,BTC/USDC,19293.2,20313.9,19042.7,20200,716.62315903,14106243.003360618
1656806400,2022-07-03 00:00:00,BTC/USDC,19224.5,19636.1,18765.6,19294.7,535.43244807,10252050.742715098
1656720000,2022-07-02 00:00:00,BTC/USDC,19252.1,19431,18910.9,19219,625.50353943,12014580.103613916
1656633600,2022-07-01 00:00:00,BTC/USDC,19923.4,20859.7,18947,19246.4,1353.8248286,26552613.537074818
1656547200,2022-06-30 00:00:00,BTC/USDC,20099.1,20669,18600,19930.9,1242.88062051,23943879.47445643
1656460800,2022-06-29 00:00:00,BTC/USDC,20254.1,20404.2,19832.6,20094.2,803.43244962,16143377.571363336
1656374400,2022-06-28 00:00:00,BTC/USDC,20720.1,21182.6,20125,20246.4,899.38375603,18542237.268757931
1656288000,2022-06-27 00:00:00,BTC/USDC,21033.5,21525,20499.7,20709.6,727.81905583,15261406.382937373
1656201600,2022-06-26 00:00:00,BTC/USDC,21473.1,21900,20936.6,21028.3,473.34556736,10108038.561187246
1656115200,2022-06-25 00:00:00,BTC/USDC,21220.2,21600,20894.1,21476.2,669.40742214,14209985.888029662
1656028800,2022-06-24 00:00:00,BTC/USDC,21097.8,21637.2,20722.8,21223.9,877.69095404,18522253.826101812
1655942400,2022-06-23 00:00:00,BTC/USDC,19968.1,21200.8,19870,21092.9,1062.34562268,21826362.006800464
1655856000,2022-06-22 00:00:00,BTC/USDC,20700.2,21065.1,19710.4,19962.9,1447.74845942,29392827.664204771
1655769600,2022-06-21 00:00:00,BTC/USDC,20553.2,21694,20342.2,20699.8,1143.30715233,24029625.508154921
1655683200,2022-06-20 00:00:00,BTC/USDC,20543.3,21083.9,19598,20551.1,1471.33741593,29856540.439416793
1655596800,2022-06-19 00:00:00,BTC/USDC,18948.1,20850,17901.7,20546.1,1488.9775733,28968185.440566544
1655510400,2022-06-18 00:00:00,BTC/USDC,20446.3,20745,17600,18951.6,2426.89423158,45848156.563563452
1655424000,2022-06-17 00:00:00,BTC/USDC,20380.2,21328.6,20206.5,20437.4,1100.30724335,22772447.865598355
1655337600,2022-06-16 00:00:00,BTC/USDC,22558.9,23000,20187.2,20369.1,1577.44734238,33693207.799212313
1655251200,2022-06-15 00:00:00,BTC/USDC,22100.2,22799.9,20085,22560.3,2233.3508704,47534907.368206458
1655164800,2022-06-14 00:00:00,BTC/USDC,22442.8,23274.5,20820,22114.4,2174.6457954,47959721.80254895
1655078400,2022-06-13 00:00:00,BTC/USDC,26533.7,26843.4,21923.8,22454.9,2654.91818248,63765026.116343929
1654992000,2022-06-12 00:00:00,BTC/USDC,28386.7,28602.5,26110.6,26534.5,947.19801907,26010752.160611639
1654905600,2022-06-11 00:00:00,BTC/USDC,29053.6,29408.9,28090.9,28382.9,510.53155753,14630936.914142185
1654819200,2022-06-10 00:00:00,BTC/USDC,30089.8,30615.3,28831.9,29055,699.15017138,20666915.401119755
1654732800,2022-06-09 00:00:00,BTC/USDC,30199.1,30684.5,29926.5,30081.3,546.08157299,16490436.290349073
1654646400,2022-06-08 00:00:00,BTC/USDC,31094,31302.8,29833,30182.3,545.67032725,16598950.019312004
1654560000,2022-06-07 00:00:00,BTC/USDC,31343.6,31555,29201.4,31094,721.9004197,21851276.813539868
1654473600,2022-06-06 00:00:00,BTC/USDC,29889.9,31732.2,29865,31351.9,433.06866643,13514345.743829182
1654387200,2022-06-05 00:00:00,BTC/USDC,29846.4,30185.8,29250,29889.3,253.39148381,7553671.318663427
1654300800,2022-06-04 00:00:00,BTC/USDC,29670,29952.8,29422.7,29843.4,158.00736482,4689282.181439083
1654214400,2022-06-03 00:00:00,BTC/USDC,30430,30670.6,29257.8,29675.3,383.28509621,11413312.120010172
1654128000,2022-06-02 00:00:00,BTC/USDC,29776.6,30676,29562.1,30438.4,286.2827117,8601847.735678113
1654041600,2022-06-01 00:00:00,BTC/USDC,31773.8,32030.4,29311.1,29780.5,573.26952336,17524862.627268577
1653955200,2022-05-31 00:00:00,BTC/USDC,31724,32380.2,31203,31771.6,394.95996205,12529773.372618465
1653868800,2022-05-30 00:00:00,BTC/USDC,29440.9,32184.4,29266.4,31716.7,593.94074181,18217880.306535457
1653782400,2022-05-29 00:00:00,BTC/USDC,28993.8,29642.2,28807.6,29440.9,194.9881501,5694406.109255884
1653696000,2022-05-28 00:00:00,BTC/USDC,28604.5,29225.5,28486.1,28993.8,219.64568287,6342229.543274907
1653609600,2022-05-27 00:00:00,BTC/USDC,29161,29350,28250,28589.6,455.22576727,13140951.059902842
1653523200,2022-05-26 00:00:00,BTC/USDC,29515.5,29848.9,28007,29176.6,599.03830634,17498377.379440659
1653436800,2022-05-25 00:00:00,BTC/USDC,29618.8,30175,29305.6,29514.2,484.61384681,14414789.985180873
1653350400,2022-05-24 00:00:00,BTC/USDC,29079.6,29789.4,28660,29615.9,537.62778195,15726351.481685297
1653264000,2022-05-23 00:00:00,BTC/USDC,30243.2,30632,28842.3,29066.6,535.27235199,16014193.811552395
1653177600,2022-05-22 00:00:00,BTC/USDC,29405.2,30470,29055,30255.7,403.51476431,12068028.922527984
1653091200,2022-05-21 00:00:00,BTC/USDC,29169.5,29609.6,28900,29409.8,176.68478613,5179764.341788615
1653004800,2022-05-20 00:00:00,BTC/USDC,30283.8,30736,28700,29166.5,651.30107644,19323940.370671546
1652918400,2022-05-19 00:00:00,BTC/USDC,28685.6,30520,28650,30283.9,537.57485034,15928407.415934561
1652832000,2022-05-18 00:00:00,BTC/USDC,30419.8,30674.3,28612.9,28658.6,668.72933771,19644801.112692982
1652745600,2022-05-17 00:00:00,BTC/USDC,29831.7,30891.8,29415.7,30425.1,562.73684527,16990074.195660859
1652659200,2022-05-16 00:00:00,BTC/USDC,31300.3,31300.3,29023.7,29831,625.71719974,18731221.029816051
1652572800,2022-05-15 00:00:00,BTC/USDC,30046.5,31684,29392.8,31300.4,522.85172518,15901580.185094455
1652486400,2022-05-14 00:00:00,BTC/USDC,29250.9,30282,28500,30044.6,507.93445298,14895826.513855547
1652400000,2022-05-13 00:00:00,BTC/USDC,28857,31516.4,28617.6,29242.7,1377.47704872,41615619.936123518
1652313600,2022-05-12 00:00:00,BTC/USDC,28813.9,30154.1,22830,28885.9,2812.06481854,77968357.896289186
1652227200,2022-05-11 00:00:00,BTC/USDC,30978.2,32050,27387.2,28813.9,1507.97412904,45445426.371705426
1652140800,2022-05-10 00:00:00,BTC/USDC,30064.7,32993.7,29717,30978.2,1005.22140427,31489604.381553348
1652054400,2022-05-09 00:00:00,BTC/USDC,34058.5,34225.7,30025.6,30083.2,915.76697437,29326080.849172085
1651968000,2022-05-08 00:00:00,BTC/USDC,35455.4,35494.5,33713.3,34022,329.78377144,11368331.941428116
1651881600,2022-05-07 00:00:00,BTC/USDC,36001.9,36136.9,34753.4,35450.4,172.02255711,6132000.771311036
1651795200,2022-05-06 00:00:00,BTC/USDC,36542.6,36658.6,35200,36001.6,250.96018741,9036787.804440626
1651708800,2022-05-05 00:00:00,BTC/USDC,39690.8,39835.8,35602,36545.9,382.24335873,14103217.967695894
1651622400,2022-05-04 00:00:00,BTC/USDC,37705.6,40010,37667.2,39694.5,161.31764027,6294485.84558657
1651536000,2022-05-03 00:00:00,BTC/USDC,38515,38838.5,36598.1,37717.5,244.89994083,9283898.88827682
1651449600,2022-05-02 00:00:00,BTC/USDC,38494.6,39621.7,38057.3,38519,172.65096346,6685444.96228851
1651363200,2022-05-01 00:00:00,BTC/USDC,37621.8,39167.3,36789.1,38477.7,216.98012781,8252959.428350438
1651276800,2022-04-30 00:00:00,BTC/USDC,38603.4,38782.9,37302,37625.2,111.78402394,4277096.417198764
1651190400,2022-04-29 00:00:00,BTC/USDC,39759.1,39957.4,38051.5,38576.3,236.79090852,9202259.315631718
1651104000,2022-04-28 00:00:00,BTC/USDC,39230.6,40371.2,38891.1,39752.7,152.71794588,6057811.358611201
1651017600,2022-04-27 00:00:00,BTC/USDC,38107.7,39471.3,37879.9,39233.5,178.16964938,6918669.49670167
1650931200,2022-04-26 00:00:00,BTC/USDC,40433.1,40786.9,37704.6,38113.2,234.25543618,9196717.593399801
1650844800,2022-04-25 00:00:00,BTC/USDC,39453.9,40572.1,38219.1,40429.9,278.10529575,10916704.736526102
1650758400,2022-04-24 00:00:00,BTC/USDC,39446.8,39942.5,39000,39443.7,96.39778086,3814307.068863035
1650672000,2022-04-23 00:00:00,BTC/USDC,39713.4,39991.7,39294.1,39434.1,96.06886967,3811979.999517812
1650585600,2022-04-22 00:00:00,BTC/USDC,40476.5,40798.5,39133.1,39707.2,209.20457532,8367907.217629649
1650499200,2022-04-21 00:00:00,BTC/USDC,41330.5,42979.6,39813.8,40481,163.20905354,6819787.323819878
1650412800,2022-04-20 00:00:00,BTC/USDC,41494.5,42203.4,40887,41369.7,195.38944316,8105153.765932285
1650326400,2022-04-19 00:00:00,BTC/USDC,40809,41761.2,40585.2,41492.7,126.47827503,5200110.997548483
1650240000,2022-04-18 00:00:00,BTC/USDC,39675.1,41257.7,38578.2,40810.9,269.14888734,10694903.328786617
1650153600,2022-04-17 00:00:00,BTC/USDC,40382.5,40614.5,39563.8,39713.2,92.77089094,3729059.79477735
1650067200,2022-04-16 00:00:00,BTC/USDC,40552.1,40695.7,40010.9,40383,99.45247829,4014902.193210829
1649980800,2022-04-15 00:00:00,BTC/USDC,39906.8,40800.4,39779.6,40561.2,111.21948425,4481566.967132152
1649894400,2022-04-14 00:00:00,BTC/USDC,41141.8,41495.4,39575.1,39936.5,133.53770147,5426284.528777441
1649808000,2022-04-13 00:00:00,BTC/USDC,40083.1,41541.7,39590.7,41154.4,189.81398297,7701604.901555985
1649721600,2022-04-12 00:00:00,BTC/USDC,39521.7,41136.5,38800,40081.2,254.46390188,10171850.046124252
1649635200,2022-04-11 00:00:00,BTC/USDC,42108.7,42415.4,38777,39521.7,307.45277629,12505200.32676393
1649548800,2022-04-10 00:00:00,BTC/USDC,42775.4,43810,41803.2,42169.4,103.04541511,4402692.981326661
1649462400,2022-04-09 00:00:00,BTC/USDC,42279.2,42803.2,42134.1,42761.4,60.98943885,2588020.227934064
1649376000,2022-04-08 00:00:00,BTC/USDC,43437,44000,41507,42284.9,213.05355739,9188473.139482801
1649289600,2022-04-07 00:00:00,BTC/USDC,43147.4,43938.6,42445,43465.2,205.44363102,8921631.375963962
1649203200,2022-04-06 00:00:00,BTC/USDC,45505.4,45511.3,43100,43174,733.04990368,33004809.798901527
1649116800,2022-04-05 00:00:00,BTC/USDC,46590.2,47181.4,45395.8,45505.4,427.21495737,19699796.707189306
1649030400,2022-04-04 00:00:00,BTC/USDC,46423.3,46895.8,45136,46606.7,363.14910733,16711705.085868631
1648944000,2022-04-03 00:00:00,BTC/USDC,45867.4,47451.3,45555.2,46413.6,211.98747406,9851134.274880415
1648857600,2022-04-02 00:00:00,BTC/USDC,46235.6,47190.6,45646.3,45838,171.86981259,7976964.677796946
1648771200,2022-04-01 00:00:00,BTC/USDC,45521.6,46763.9,44249.8,46303,347.23171934,15812226.370393733
1648684800,2022-03-31 00:00:00,BTC/USDC,47076.3,47622.2,45222.4,45536.3,241.93159823,11247705.637649146
1648598400,2022-03-30 00:00:00,BTC/USDC,47442.2,47715.2,46550,47066.9,201.10898678,9490526.193868232
1648512000,2022-03-29 00:00:00,BTC/USDC,47147.3,48125.7,46969.6,47449.5,236.33144583,11238689.32095164
1648425600,2022-03-28 00:00:00,BTC/USDC,46852.7,48220.3,46250,47125.6,259.95240135,12316425.616771467
1648339200,2022-03-27 00:00:00,BTC/USDC,44555.4,46950,44453.1,46846.5,173.66325904,7869601.61731241
1648252800,2022-03-26 00:00:00,BTC/USDC,44339.2,44810,43000,44560.3,160.38576029,7081290.770073825
1648166400,2022-03-25 00:00:00,BTC/USDC,43985.5,45117,43631.3,44321.4,107.41030091,4764053.594090111
1648080000,2022-03-24 00:00:00,BTC/USDC,42914.9,44240,42631.9,44017.4,180.86360159,7859950.033262511
1647993600,2022-03-23 00:00:00,BTC/USDC,42364.6,43022.9,41782.3,42964.1,139.1530153,5886267.340244944
1647907200,2022-03-22 00:00:00,BTC/USDC,41009.3,43317,40893.5,42375.1,210.33710816,8932510.816562552
1647820800,2022-03-21 00:00:00,BTC/USDC,41256.4,41558.4,40510.1,41030,203.01927317,8334005.495604758
1647734400,2022-03-20 00:00:00,BTC/USDC,42210.9,42306.6,40825.7,41249.6,96.36274702,4002225.965025567
1647648000,2022-03-19 00:00:00,BTC/USDC,41808.6,42401.3,41540.6,42233,115.22770942,4829372.613136172
1647561600,2022-03-18 00:00:00,BTC/USDC,40942.8,42361,40162.1,41771.3,148.03700577,6093281.691310468
1647475200,2022-03-17 00:00:00,BTC/USDC,41146.3,41480,40537.7,40945.8,127.49009887,5218790.750972726
1647388800,2022-03-16 00:00:00,BTC/USDC,39305.3,41697,38894.8,41140.3,445.05820276,17975744.381378564
1647302400,2022-03-15 00:00:00,BTC/USDC,39630.4,39968.2,38133,39305.6,192.85845991,7557897.548588885
1647216000,2022-03-14 00:00:00,BTC/USDC,37765.1,39908.9,37577.6,39692.8,167.53847313,6502180.621444403
1647129600,2022-03-13 00:00:00,BTC/USDC,38801,39316,37596,37789.9,93.47015561,3624256.10092616
1647043200,2022-03-12 00:00:00,BTC/USDC,38728.8,39481,38668.1,38807.2,95.45259255,3731219.642727287
1646956800,2022-03-11 00:00:00,BTC/USDC,39400,40250,38250,38747.6,225.54907534,8815996.020985989
1646870400,2022-03-10 00:00:00,BTC/USDC,41936.1,42037.8,38587.2,39458.5,286.42587559,11354337.595212894
1646784000,2022-03-09 00:00:00,BTC/USDC,38718.6,42583.5,38666.4,41936.1,242.72054573,10063759.251658345
1646697600,2022-03-08 00:00:00,BTC/USDC,38026.2,39368.2,37875,38748,179.35765677,6934915.698932777
1646611200,2022-03-07 00:00:00,BTC/USDC,38398.2,39540,37175.7,38052.9,205.11444038,7849727.308017642
1646524800,2022-03-06 00:00:00,BTC/USDC,39364.7,39680,38103.5,38410.2,134.70273421,5242785.650821753
1646438400,2022-03-05 00:00:00,BTC/USDC,39150,39611.3,38587.2,39385.1,74.36307455,2911495.985211499
1646352000,2022-03-04 00:00:00,BTC/USDC,42452.2,42530.2,38566.8,39139.7,233.36350054,9490238.45262881
1646265600,2022-03-03 00:00:00,BTC/USDC,43929.9,44099.2,41843.4,42452.2,155.88681524,6697789.669289895
1646179200,2022-03-02 00:00:00,BTC/USDC,44450.1,45315.3,43349.3,43921.9,137.93934151,6092508.119796819
1646092800,2022-03-01 00:00:00,BTC/USDC,43211.6,44967.2,42850,44416.7,238.04298398,10428186.545601119
1646006400,2022-02-28 00:00:00,BTC/USDC,37710.6,44191.2,37469.9,43202.9,187.39492131,7638266.9472069
1645920000,2022-02-27 00:00:00,BTC/USDC,39129.3,39850,37013.6,37710.6,108.58522451,4184041.853771905
1645833600,2022-02-26 00:00:00,BTC/USDC,39226.9,40350.8,38595.8,39142,88.93247439,3492998.539016167
1645747200,2022-02-25 00:00:00,BTC/USDC,38385.3,39699.9,38043.7,39244.5,118.06648086,4597880.125815823
1645660800,2022-02-24 00:00:00,BTC/USDC,37253.3,39393,34325.4,38321.5,409.6655217,14762574.664144984
1645574400,2022-02-23 00:00:00,BTC/USDC,38287.6,39253.5,37060,37258.8,109.26042344,4177617.784659549
1645488000,2022-02-22 00:00:00,BTC/USDC,37049.8,38437.5,36322.4,38255,134.89190404,5041383.544721185
1645401600,2022-02-21 00:00:00,BTC/USDC,38392.8,39488.7,36817.9,37024.2,238.94018478,9120777.622503252
1645315200,2022-02-20 00:00:00,BTC/USDC,40105.9,40120.8,38005.5,38356,138.67857887,5361750.921595441
1645228800,2022-02-19 00:00:00,BTC/USDC,39982.3,40468.6,39664.8,40097.6,64.91400131,2599942.869259615
1645142400,2022-02-18 00:00:00,BTC/USDC,40502,40964.3,39480.7,40010.8,169.55947458,6833150.349870525
1645056000,2022-02-17 00:00:00,BTC/USDC,43879.6,44186.6,39358.2,40560,227.7142257,9498099.778502607
1644969600,2022-02-16 00:00:00,BTC/USDC,44525.1,44525.1,43345,43870.1,174.41046728,7666344.189541962
1644883200,2022-02-15 00:00:00,BTC/USDC,42552.6,44775.5,42456.4,44564.8,179.34572373,7880164.094021229
1644796800,2022-02-14 00:00:00,BTC/USDC,42076,42833.2,41575.1,42546.4,176.14731913,7442895.441785833
1644710400,2022-02-13 00:00:00,BTC/USDC,42205.8,42769,41897.5,42047.1,102.79752759,4350030.821409707
1644624000,2022-02-12 00:00:00,BTC/USDC,42377.5,43034.6,41761.9,42208.1,137.9297972,5832031.067890077
1644537600,2022-02-11 00:00:00,BTC/USDC,43531.9,43944.6,41980,42390.1,214.98113956,9237998.62212414
1644451200,2022-02-10 00:00:00,BTC/USDC,44424.5,45830.9,43229,43526.4,171.49898149,7614587.78296347
1644364800,2022-02-09 00:00:00,BTC/USDC,44100.2,44837.4,43168.5,44422.3,191.14254536,8389335.86238314
1644278400,2022-02-08 00:00:00,BTC/USDC,43878.5,45500,42706.2,44070,234.23844981,10321013.93530418
1644192000,2022-02-07 00:00:00,BTC/USDC,42473.9,44515,41684.9,43872.7,306.55476707,13187871.629200876
1644105600,2022-02-06 00:00:00,BTC/USDC,41459.8,42672,41149.1,42414.6,82.34899417,3433693.343923904
1644019200,2022-02-05 00:00:00,BTC/USDC,41604.1,41950.5,40952.6,41417.4,127.45063041,5294519.862558813
1643932800,2022-02-04 00:00:00,BTC/USDC,37289.7,41742.1,37060,41590.1,134.33683576,5262571.444408309
1643846400,2022-02-03 00:00:00,BTC/USDC,36909.3,37330.1,36068,37330.1,68.24966454,2505305.214870872
1643760000,2022-02-02 00:00:00,BTC/USDC,38713,38893.6,36309.3,36916,130.28474776,4903246.746859626
1643673600,2022-02-01 00:00:00,BTC/USDC,38465.4,39287.2,37740.1,38728.2,92.62158484,3575183.134655617
1643587200,2022-01-31 00:00:00,BTC/USDC,37905,38733.6,36660.8,38494.7,118.8177769,4471552.081549385
1643500800,2022-01-30 00:00:00,BTC/USDC,38166.2,38355.7,37373.7,37950,66.26086905,2512357.692155806
1643414400,2022-01-29 00:00:00,BTC/USDC,37721.8,38744,37347,38144.4,118.28051526,4478321.44774229
1643328000,2022-01-28 00:00:00,BTC/USDC,37162.3,38234.9,36177.2,37724.9,137.21175032,5090124.140916657
1643241600,2022-01-27 00:00:00,BTC/USDC,36812.7,37226.9,35032.8,37126.8,168.24589991,6107430.60054397
1643155200,2022-01-26 00:00:00,BTC/USDC,36983.3,38998.2,36277.1,36820.1,168.37838446,6345291.184645184
1643068800,2022-01-25 00:00:00,BTC/USDC,36683.2,37551.4,35723.7,36970.7,117.26683198,4296899.339400805
