https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume REP
1650661200000,2022-04-22 21:00:00,REP/BTC,0.00036741,0.00037216,0.00036686,0.00037031,0.0030109796451209,8.13097039
1650657600000,2022-04-22 20:00:00,REP/BTC,0.00036947,0.00037022,0.0003675,0.00036833,0.0022236591279392,6.03713824
1650654000000,2022-04-22 19:00:00,REP/BTC,0.00037252,0.00037368,0.00036911,0.00037038,0.002460755515017,6.64386715
1650650400000,2022-04-22 18:00:00,REP/BTC,0.000372,0.00037667,0.00037192,0.00037448,0.0031467046829808,8.40286446
1650646800000,2022-04-22 17:00:00,REP/BTC,0.00037774,0.00037958,0.000372,0.000372,0.0028265183062799997,7.59816749
1650643200000,2022-04-22 16:00:00,REP/BTC,0.00037072,0.00038404,0.00036796,0.0003793,0.003407687393295,8.98414815
1650639600000,2022-04-22 15:00:00,REP/BTC,0.00036486,0.00037175,0.00036288,0.00036852,0.0029561289796655997,8.02162428
1650636000000,2022-04-22 14:00:00,REP/BTC,0.000365,0.00036799,0.00036275,0.00036494,0.0029703934169716,8.13940214
1650632400000,2022-04-22 13:00:00,REP/BTC,0.00037307,0.00037967,0.00036631,0.00036631,0.0034541522703869995,9.429587699999999
1650628800000,2022-04-22 12:00:00,REP/BTC,0.00037322,0.00037966,0.00035805,0.00037966,0.004300704673851599,11.32777926
1650625200000,2022-04-22 11:00:00,REP/BTC,0.000362,0.000369,0.00035876,0.000369,0.0027344212569900004,7.41035571
1650621600000,2022-04-22 10:00:00,REP/BTC,0.00035916,0.00036531,0.00035579,0.00036239,0.0024656669698745,6.80390455
1650618000000,2022-04-22 09:00:00,REP/BTC,0.00035181,0.000364,0.00035181,0.00036032,0.0052047836079488,14.444892339999999
1650614400000,2022-04-22 08:00:00,REP/BTC,0.00035089,0.00035345,0.00034959,0.00035152,0.0037818382054752003,10.75852926
1650610800000,2022-04-22 07:00:00,REP/BTC,0.00035703,0.00035783,0.0003499,0.00035088,0.0031941834058944,9.10334988
1650607200000,2022-04-22 06:00:00,REP/BTC,0.00035803,0.00036138,0.00035653,0.00035779,0.011806631317258898,32.99877391
1650603600000,2022-04-22 05:00:00,REP/BTC,0.0003627,0.0003633,0.0003577,0.00035786,0.0025458354288548,7.11405418
1650600000000,2022-04-22 04:00:00,REP/BTC,0.00035946,0.000364,0.00035942,0.00036364,0.0026498656256639997,7.2870576
1650596400000,2022-04-22 03:00:00,REP/BTC,0.00037151,0.00037264,0.000357,0.00035912,0.0035485537171184,9.88124782
1650592800000,2022-04-22 02:00:00,REP/BTC,0.00035868,0.00038026,0.00035763,0.00036863,0.030897275410757902,83.81649733
1650589200000,2022-04-22 01:00:00,REP/BTC,0.00035036,0.00036774,0.00035036,0.00035746,0.0448790846301306,125.54994861
1650585600000,2022-04-22 00:00:00,REP/BTC,0.00034608,0.00035852,0.00034551,0.00035276,0.045945179325251204,130.24486712
1650582000000,2022-04-21 23:00:00,REP/BTC,0.00034455,0.0003475,0.0003422,0.00034726,0.0025242040792214,7.26891689
1650578400000,2022-04-21 22:00:00,REP/BTC,0.00034015,0.00034786,0.00033849,0.00034387,0.001512414432759,4.3982157
1650574800000,2022-04-21 21:00:00,REP/BTC,0.00034341,0.00034399,0.00033821,0.00033953,0.0026431837577078,7.78483126
1650571200000,2022-04-21 20:00:00,REP/BTC,0.00034277,0.0003444,0.0003411,0.00034371,0.0023251175981244,6.76476564
1650567600000,2022-04-21 19:00:00,REP/BTC,0.00034374,0.00034374,0.00034098,0.00034283,0.002303141024995,6.7180265
1650564000000,2022-04-21 18:00:00,REP/BTC,0.00034477,0.00034482,0.00034186,0.00034313,0.0021169219339227,6.16944579
1650560400000,2022-04-21 17:00:00,REP/BTC,0.0003413,0.00034461,0.00033901,0.00034461,0.0022614624058824,6.56238184
1650556800000,2022-04-21 16:00:00,REP/BTC,0.00033781,0.00034125,0.00033746,0.00034113,0.0023312878542009,6.8340159300000005
1650553200000,2022-04-21 15:00:00,REP/BTC,0.00033747,0.00033907,0.00033542,0.00033684,0.0020095709112611998,5.96595093
1650549600000,2022-04-21 14:00:00,REP/BTC,0.00033605,0.00033754,0.0003325,0.00033689,0.0024177667066983,7.17672447
1650546000000,2022-04-21 13:00:00,REP/BTC,0.00033843,0.00033989,0.00033457,0.0003346,0.0042583122325660005,12.72657571
1650542400000,2022-04-21 12:00:00,REP/BTC,0.00033894,0.0003396,0.00033627,0.00033821,0.0025148282863976,7.43570056
1650538800000,2022-04-21 11:00:00,REP/BTC,0.00033826,0.00033955,0.00033642,0.00033844,0.0026847686722116003,7.93277589
1650535200000,2022-04-21 10:00:00,REP/BTC,0.00033716,0.00034058,0.00033675,0.00033778,0.0022212060360347996,6.57589566
1650531600000,2022-04-21 09:00:00,REP/BTC,0.00033148,0.00033571,0.00033003,0.0003351,0.002529304915782,7.54791082
1650528000000,2022-04-21 08:00:00,REP/BTC,0.00033116,0.00033315,0.00033032,0.00033078,0.0086883363913974,26.26620833
1650524400000,2022-04-21 07:00:00,REP/BTC,0.00033379,0.00033379,0.00033165,0.00033251,0.0014729504105782001,4.42979282
1650520800000,2022-04-21 06:00:00,REP/BTC,0.00033331,0.00033457,0.00033196,0.00033196,0.0017618591500752003,5.30744412
1650517200000,2022-04-21 05:00:00,REP/BTC,0.00033441,0.00033441,0.00033336,0.00033412,0.0007422557358691999,2.22152441
1650513600000,2022-04-21 04:00:00,REP/BTC,0.0003344,0.00033559,0.00033388,0.00033388,0.000655178099468,1.9623161
1650510000000,2022-04-21 03:00:00,REP/BTC,0.00033566,0.00033566,0.00033379,0.00033498,0.0008027769973536,2.39649232
1650506400000,2022-04-21 02:00:00,REP/BTC,0.00033514,0.00033644,0.00033457,0.00033556,0.0011847892213424,3.53078204
1650502800000,2022-04-21 01:00:00,REP/BTC,0.0003366,0.00033765,0.00033429,0.00033686,0.0019707775543116005,5.850435060000001
1650499200000,2022-04-21 00:00:00,REP/BTC,0.00033549,0.00033743,0.00033399,0.00033743,0.0007665551481767,2.27174569
1650495600000,2022-04-20 23:00:00,REP/BTC,0.00033669,0.0003379,0.00033617,0.00033617,0.0012036535115552,3.58049056
1650492000000,2022-04-20 22:00:00,REP/BTC,0.0003336,0.00033608,0.00033288,0.00033608,0.0022047723522008,6.56026051
1650488400000,2022-04-20 21:00:00,REP/BTC,0.00033272,0.0003344,0.00033181,0.0003322,0.00151293304514,4.5542837
1650484800000,2022-04-20 20:00:00,REP/BTC,0.00033226,0.00033298,0.00033006,0.00033209,0.001674621542242,5.0426738
1650481200000,2022-04-20 19:00:00,REP/BTC,0.0003331,0.0003333,0.00033141,0.0003319,0.001795366202315,5.40935885
1650477600000,2022-04-20 18:00:00,REP/BTC,0.00033383,0.00033383,0.00033116,0.00033312,0.0020312352302592,6.09760816
1650474000000,2022-04-20 17:00:00,REP/BTC,0.00033341,0.00033409,0.00033219,0.00033269,0.0015946473958045,4.79319305
1650470400000,2022-04-20 16:00:00,REP/BTC,0.00033326,0.0003344,0.0003322,0.00033349,0.0023463235573459,7.03566391
1650466800000,2022-04-20 15:00:00,REP/BTC,0.00033188,0.00033331,0.00033139,0.00033265,0.0014633463476415,4.39905711
1650463200000,2022-04-20 14:00:00,REP/BTC,0.00033111,0.00033384,0.00033026,0.00033206,0.0021941571389328,6.60771288
1650459600000,2022-04-20 13:00:00,REP/BTC,0.0003318,0.00033347,0.00032962,0.00033347,0.0022643751833397,6.79034151
1650456000000,2022-04-20 12:00:00,REP/BTC,0.00033404,0.00033493,0.00033221,0.00033263,0.0012837051315709,3.85925843
1650452400000,2022-04-20 11:00:00,REP/BTC,0.00033541,0.00033541,0.00033111,0.00033339,0.0020607546220734,6.18121306
1650448800000,2022-04-20 10:00:00,REP/BTC,0.00033571,0.00033604,0.00033337,0.00033487,0.0019866316689739,5.93254597
1650445200000,2022-04-20 09:00:00,REP/BTC,0.00033462,0.00033598,0.00033427,0.00033575,0.0020619199433525,6.14123587
1650441600000,2022-04-20 08:00:00,REP/BTC,0.00033423,0.00033629,0.00033423,0.00033524,0.0012430692294055998,3.70799794
1650438000000,2022-04-20 07:00:00,REP/BTC,0.00033458,0.00033589,0.000334,0.00033493,0.0009658690976255999,2.88379392
1650434400000,2022-04-20 06:00:00,REP/BTC,0.00033483,0.00033483,0.00033349,0.00033397,0.001209940647734,3.6229022
1650430800000,2022-04-20 05:00:00,REP/BTC,0.00033459,0.00033474,0.00033333,0.00033385,0.001377312116576,4.12554176
1650427200000,2022-04-20 04:00:00,REP/BTC,0.00033493,0.00033627,0.00033451,0.00033451,0.0013733949673630998,4.10569181
1650423600000,2022-04-20 03:00:00,REP/BTC,0.0003366,0.0003366,0.00033488,0.00033553,0.0009436310602069,2.81235973
1650420000000,2022-04-20 02:00:00,REP/BTC,0.00033805,0.00033805,0.00033516,0.00033596,0.0018982850112628001,5.65033043
1650416400000,2022-04-20 01:00:00,REP/BTC,0.00034102,0.00034162,0.00033793,0.00033875,0.00468388122305,13.82695564
1650412800000,2022-04-20 00:00:00,REP/BTC,0.00033644,0.00034714,0.0003357,0.00033959,0.0052541798150799,15.47212761
1650409200000,2022-04-19 23:00:00,REP/BTC,0.00033707,0.00033981,0.00033707,0.00033767,0.0011260987760572,3.33490916
1650405600000,2022-04-19 22:00:00,REP/BTC,0.00033734,0.00033912,0.00033715,0.00033715,0.000984442356502,2.9198942800000003
1650402000000,2022-04-19 21:00:00,REP/BTC,0.00033774,0.00033884,0.000337,0.00033795,0.001160445166956,3.43377768
1650398400000,2022-04-19 20:00:00,REP/BTC,0.00033741,0.00033757,0.00033627,0.0003372,0.0009398185972080001,2.78712514
1650394800000,2022-04-19 19:00:00,REP/BTC,0.0003356,0.00033731,0.00033502,0.00033652,0.0020548156758644,6.10607297
1650391200000,2022-04-19 18:00:00,REP/BTC,0.0003368,0.00033704,0.0003352,0.00033634,0.0010248005985606,3.0469185899999998
1650387600000,2022-04-19 17:00:00,REP/BTC,0.00033693,0.00033753,0.00033556,0.00033715,0.0013809118862165,4.09583831
1650384000000,2022-04-19 16:00:00,REP/BTC,0.00033534,0.00033759,0.00033534,0.00033692,0.0016120851632419999,4.78477135
1650380400000,2022-04-19 15:00:00,REP/BTC,0.0003383,0.00033847,0.00033478,0.00033592,0.10109444839769602,300.9479888
1650376800000,2022-04-19 14:00:00,REP/BTC,0.00033921,0.00034056,0.0003383,0.0003383,0.002034858386771,6.01495237
1650373200000,2022-04-19 13:00:00,REP/BTC,0.0003405,0.00034117,0.00033832,0.00033934,0.0025556990185704,7.53138156
1650366000000,2022-04-19 11:00:00,REP/BTC,0.00034052,0.00034087,0.0003398,0.00034009,0.0008258059972569,2.4281984100000003
1650362400000,2022-04-19 10:00:00,REP/BTC,0.00033818,0.00034412,0.00033818,0.00033971,0.0020636715683241,6.07480371
1650358800000,2022-04-19 09:00:00,REP/BTC,0.00033838,0.0003411,0.00033534,0.00033826,0.0021391402876584,6.32395284
1650355200000,2022-04-19 08:00:00,REP/BTC,0.00033568,0.0003386,0.00033384,0.00033667,0.0024535222880927004,7.28761781
1650351600000,2022-04-19 07:00:00,REP/BTC,0.00033595,0.00033605,0.00033461,0.00033571,0.0013584768581637002,4.04657847
1650348000000,2022-04-19 06:00:00,REP/BTC,0.00033509,0.00033619,0.00033359,0.00033607,0.0017493456146124,5.20530132
1650344400000,2022-04-19 05:00:00,REP/BTC,0.00033456,0.00033477,0.00033178,0.00033453,0.0015074435671533,4.50615361
1650340800000,2022-04-19 04:00:00,REP/BTC,0.00033359,0.00033523,0.00033218,0.00033504,0.0011723791780608,3.49922152
1650337200000,2022-04-19 03:00:00,REP/BTC,0.00033394,0.00033645,0.0003321,0.00033356,0.0038641410703632,11.58454572
1650333600000,2022-04-19 02:00:00,REP/BTC,0.0003308,0.00034093,0.0003308,0.00033458,0.0090278126524056,26.98252332
1650330000000,2022-04-19 01:00:00,REP/BTC,0.00033317,0.00033317,0.00033037,0.00033037,0.0010722539795202,3.24561546
1650326400000,2022-04-19 00:00:00,REP/BTC,0.00033193,0.00033518,0.00033043,0.00033401,0.0023209514631043,6.94874843
1650322800000,2022-04-18 23:00:00,REP/BTC,0.0003313,0.00033244,0.0003313,0.00033227,0.0006018756323856,1.81140528
1650319200000,2022-04-18 22:00:00,REP/BTC,0.00033149,0.00033196,0.00032994,0.00032994,0.0020140778240388,6.10437602
1650315600000,2022-04-18 21:00:00,REP/BTC,0.00033021,0.00033185,0.00032838,0.0003316,0.001755085529664,5.29277904
1650312000000,2022-04-18 20:00:00,REP/BTC,0.00033139,0.00033139,0.000329,0.00033019,0.0018379637287122999,5.56638217
1650308400000,2022-04-18 19:00:00,REP/BTC,0.00033209,0.00033217,0.00032994,0.00032994,0.0020032778518272,6.07164288
1650304800000,2022-04-18 18:00:00,REP/BTC,0.0003322,0.00033306,0.00032821,0.00033147,0.0024477631792416,7.38456928
1650301200000,2022-04-18 17:00:00,REP/BTC,0.00033487,0.00033487,0.00033115,0.00033276,0.0018122215084919997,5.4460317
1650297600000,2022-04-18 16:00:00,REP/BTC,0.00033618,0.00033701,0.00033354,0.00033354,0.0025691002051770003,7.70252505
1650294000000,2022-04-18 15:00:00,REP/BTC,0.00033477,0.00033566,0.00033316,0.00033485,0.0020550025606575,6.13708395
1650290400000,2022-04-18 14:00:00,REP/BTC,0.00033298,0.00033735,0.00033147,0.00033524,0.0024099084531172,7.18860653
1650286800000,2022-04-18 13:00:00,REP/BTC,0.00033343,0.00033457,0.00033134,0.00033368,0.0020366904141016,6.10372337
1650283200000,2022-04-18 12:00:00,REP/BTC,0.00033476,0.00033489,0.00033296,0.00033366,0.0020090622967698,6.02128603
1650279600000,2022-04-18 11:00:00,REP/BTC,0.00033304,0.00033468,0.00033211,0.00033468,0.0015611195555604001,4.66451403
1650276000000,2022-04-18 10:00:00,REP/BTC,0.00033519,0.00033533,0.0003316,0.00033346,0.0037579581516546,11.26959201
1650272400000,2022-04-18 09:00:00,REP/BTC,0.00033086,0.0003363,0.00033086,0.0003354,0.0018517050470100002,5.52088565
1650268800000,2022-04-18 08:00:00,REP/BTC,0.00033383,0.00033629,0.00033129,0.00033129,0.0021799601628137997,6.58021722
1650265200000,2022-04-18 07:00:00,REP/BTC,0.00033308,0.00034156,0.0003314,0.00033255,0.0037186808651774998,11.18232105
1650261600000,2022-04-18 06:00:00,REP/BTC,0.00033047,0.00033379,0.00033007,0.00033228,0.00194577560775,5.85583125
1650258000000,2022-04-18 05:00:00,REP/BTC,0.00033107,0.00033332,0.0003298,0.00033147,0.0019872268689978003,5.99519374
1650254400000,2022-04-18 04:00:00,REP/BTC,0.00033709,0.00033865,0.00033197,0.00033197,0.0022058104248084,6.64460772
1650250800000,2022-04-18 03:00:00,REP/BTC,0.00033629,0.00033885,0.00033595,0.00033703,0.0016162887988284001,4.79568228
1650247200000,2022-04-18 02:00:00,REP/BTC,0.00033746,0.00033746,0.00033613,0.00033692,0.001154851772466,3.4276735499999997
1650243600000,2022-04-18 01:00:00,REP/BTC,0.0003378,0.00033887,0.00033494,0.00033557,0.001981837695222,5.9058846
1650240000000,2022-04-18 00:00:00,REP/BTC,0.00033814,0.0003395,0.00033574,0.00033844,0.0021500084174984,6.35270186
1650236400000,2022-04-17 23:00:00,REP/BTC,0.00034117,0.00034133,0.00033828,0.00033956,0.0019081259495791999,5.61940732
1650232800000,2022-04-17 22:00:00,REP/BTC,0.00034091,0.0003422,0.00033893,0.00034128,0.0023378881100832,6.85035194
1650229200000,2022-04-17 21:00:00,REP/BTC,0.00034121,0.00034257,0.0003403,0.00034098,0.0014961762092526002,4.38787087
1650225600000,2022-04-17 20:00:00,REP/BTC,0.00034008,0.00034064,0.00033997,0.00034064,0.0002684835981728,0.78817402
1650222000000,2022-04-17 19:00:00,REP/BTC,0.00034084,0.00034112,0.00033797,0.00034014,0.0012974831254596,3.81455614
1650218400000,2022-04-17 18:00:00,REP/BTC,0.00034259,0.00034425,0.00033956,0.00034086,0.0023388878800482,6.86172587
1650214800000,2022-04-17 17:00:00,REP/BTC,0.00034349,0.00034353,0.00034114,0.00034309,0.0021747542855851997,6.33872828
1650211200000,2022-04-17 16:00:00,REP/BTC,0.00034154,0.00034441,0.00034041,0.00034441,0.0009352275662235,2.71544835
1650207600000,2022-04-17 15:00:00,REP/BTC,0.00034167,0.00034201,0.00033964,0.00034122,0.00139186128906,4.079073
1650204000000,2022-04-17 14:00:00,REP/BTC,0.0003407,0.00034251,0.00034015,0.00034136,0.0010630597208928,3.11418948
1650200400000,2022-04-17 13:00:00,REP/BTC,0.00033925,0.00034282,0.00033925,0.00034228,0.0023013757276112,6.72366404
1650196800000,2022-04-17 12:00:00,REP/BTC,0.0003381,0.00033948,0.00033778,0.00033801,0.001102619007099,3.2620899
1650193200000,2022-04-17 11:00:00,REP/BTC,0.00033758,0.00033939,0.00033758,0.00033919,0.0008559369832488,2.52347352
1650189600000,2022-04-17 10:00:00,REP/BTC,0.0003371,0.00033765,0.0003371,0.00033751,0.0002607804732249,0.77265999
1650186000000,2022-04-17 09:00:00,REP/BTC,0.0003372,0.0003372,0.00033469,0.00033677,0.000655380283936,1.9460768000000002
1650182400000,2022-04-17 08:00:00,REP/BTC,0.00033814,0.00033814,0.00033702,0.00033739,0.0010201216615024,3.02356816
1650178800000,2022-04-17 07:00:00,REP/BTC,0.00033817,0.00033864,0.00033633,0.00033826,0.0010494350651122,3.10245097
1650175200000,2022-04-17 06:00:00,REP/BTC,0.00033793,0.00033801,0.00033552,0.00033749,0.0008194737077031,2.42814219
1650171600000,2022-04-17 05:00:00,REP/BTC,0.00033933,0.00033933,0.00033683,0.00033775,0.001445731167545,4.28047718
1650168000000,2022-04-17 04:00:00,REP/BTC,0.0003378,0.00033889,0.0003375,0.00033889,0.00043925442884039996,1.29615636
1650164400000,2022-04-17 03:00:00,REP/BTC,0.00033806,0.00033806,0.00033783,0.00033783,0.00031204308813510004,0.92366897
1650160800000,2022-04-17 02:00:00,REP/BTC,0.0003372,0.00033863,0.00033592,0.00033659,0.001808573735432,5.3732248
1650157200000,2022-04-17 01:00:00,REP/BTC,0.00033803,0.00033848,0.00033639,0.00033839,0.0016671157304788999,4.92661051
1650153600000,2022-04-17 00:00:00,REP/BTC,0.00034038,0.00034038,0.00033663,0.00033663,0.0013131886243119,3.90098513
1650150000000,2022-04-16 23:00:00,REP/BTC,0.00034017,0.00034017,0.00033808,0.00033858,0.0021006139425678,6.20418791
1650146400000,2022-04-16 22:00:00,REP/BTC,0.00033708,0.00034038,0.00033649,0.00033844,0.0022571970427392,6.66941568
1650142800000,2022-04-16 21:00:00,REP/BTC,0.00033747,0.00033812,0.0003353,0.00033707,0.0017682764400394001,5.24602142
1650139200000,2022-04-16 20:00:00,REP/BTC,0.0003376,0.0003376,0.00033567,0.00033567,0.0012458050640043,3.71139829
1650135600000,2022-04-16 19:00:00,REP/BTC,0.00033779,0.00033779,0.00033756,0.00033756,0.00019957945035959998,0.59124141
1650132000000,2022-04-16 18:00:00,REP/BTC,0.00033697,0.00033892,0.00033665,0.00033665,0.0026790390062740002,7.95793556
1650128400000,2022-04-16 17:00:00,REP/BTC,0.00033716,0.00033815,0.00033535,0.00033786,0.0018270138104604001,5.40760614
1650124800000,2022-04-16 16:00:00,REP/BTC,0.00033585,0.00033715,0.00033509,0.00033547,0.0017121893881108998,5.10385247
1650121200000,2022-04-16 15:00:00,REP/BTC,0.00033601,0.00033855,0.00033347,0.00033587,0.0022368919026492,6.65999316
1650117600000,2022-04-16 14:00:00,REP/BTC,0.0003356,0.00033588,0.00033364,0.00033555,0.0006871046813729999,2.04769686
1650114000000,2022-04-16 13:00:00,REP/BTC,0.00033601,0.00033612,0.0003342,0.00033565,0.001645890399706,4.90359124
1650110400000,2022-04-16 12:00:00,REP/BTC,0.00033612,0.00033677,0.00033444,0.00033608,0.0017310469736928,5.15069916
1650106800000,2022-04-16 11:00:00,REP/BTC,0.00033825,0.00033873,0.00033595,0.00033685,0.0017722244475369996,5.2611680199999995
1650103200000,2022-04-16 10:00:00,REP/BTC,0.00033942,0.00033942,0.0003361,0.00033838,0.001490594675661,4.40509095
1650099600000,2022-04-16 09:00:00,REP/BTC,0.00033846,0.00034004,0.00033846,0.00033902,0.0004012224335636,1.1834771800000001
1650096000000,2022-04-16 08:00:00,REP/BTC,0.00033926,0.00033926,0.00033816,0.00033851,0.0013281427426683,3.92349633
1650092400000,2022-04-16 07:00:00,REP/BTC,0.00033917,0.00033947,0.00033694,0.00033858,0.001420801858971,4.19635495
1650088800000,2022-04-16 06:00:00,REP/BTC,0.00033729,0.00033939,0.00033671,0.00033927,0.0013809643264059,4.07039917
1650085200000,2022-04-16 05:00:00,REP/BTC,0.00033767,0.00033792,0.00033598,0.00033735,0.0013243783423065,3.9258287899999997
1650081600000,2022-04-16 04:00:00,REP/BTC,0.00033806,0.00033824,0.00033584,0.00033584,0.002003060200984,5.96432885
