https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume ETH
1663480800000,2022-09-18 06:00:00,ETH/EUR,1456.4609,1458.2824,1450.0718,1452.6543,11737.73727486,8.0802
1663477200000,2022-09-18 05:00:00,ETH/EUR,1451.1645,1457.8777,1450.7708,1456.9597,14021.971233064656,9.62413115
1663473600000,2022-09-18 04:00:00,ETH/EUR,1449.3916,1453.6883,1447.9545,1452.1855,14080.53582655,9.6961
1663470000000,2022-09-18 03:00:00,ETH/EUR,1454.1755,1454.3111,1445.5219,1449.4342,12043.788076811677,8.30930309
1663466400000,2022-09-18 02:00:00,ETH/EUR,1450.3743,1454.9388,1450.3743,1453.5683,13319.91847388,9.1636
1663462800000,2022-09-18 01:00:00,ETH/EUR,1449.9525,1455.6704,1449.5594,1450.8288,13631.386631102207,9.39558591
1663459200000,2022-09-18 00:00:00,ETH/EUR,1467.1091,1467.1091,1449.0459,1450.0911,13698.949340850115,9.44695774
1663455600000,2022-09-17 23:00:00,ETH/EUR,1463.9821,1470.2983,1460.004,1467.6604,14184.734583094225,9.66486156
1663452000000,2022-09-17 22:00:00,ETH/EUR,1451.0527,1463.7908,1451.0527,1463.4688,15670.268363008834,10.70762039
1663448400000,2022-09-17 21:00:00,ETH/EUR,1461.2665,1461.5255,1447.6211,1450.3274,14273.656875240613,9.84167911
1663444800000,2022-09-17 20:00:00,ETH/EUR,1464.0406,1464.1478,1461.1937,1461.7424,14542.436614880002,9.9487
1663441200000,2022-09-17 19:00:00,ETH/EUR,1467.0652,1467.2731,1459.2267,1463.2415,14098.66023315743,9.63522442
1663437600000,2022-09-17 18:00:00,ETH/EUR,1469.1054,1473.4275,1464.3475,1466.8985,13060.987469591022,8.90381132
1663434000000,2022-09-17 17:00:00,ETH/EUR,1466.2158,1473.9818,1463.151,1468.2305,14079.590389369558,9.58949592
1663430400000,2022-09-17 16:00:00,ETH/EUR,1442.1068,1468.9489,1442.1068,1464.8717,16686.627245977146,11.39118685
1663426800000,2022-09-17 15:00:00,ETH/EUR,1441.889,1447.0915,1436.0227,1443.6481,11615.687619081462,8.04606581
1663423200000,2022-09-17 14:00:00,ETH/EUR,1421.5665,1440.8966,1421.5665,1440.8966,14040.357229457702,9.74418097
1663419600000,2022-09-17 13:00:00,ETH/EUR,1421.9307,1424.8353,1418.0135,1421.7163,15316.611786131825,10.77332502
1663416000000,2022-09-17 12:00:00,ETH/EUR,1417.6445,1425.8465,1411.3761,1422.8399,10910.222141841226,7.66791973
1663412400000,2022-09-17 11:00:00,ETH/EUR,1425.7337,1426.1212,1417.7123,1419.5239,13036.208296907815,9.18350744
1663408800000,2022-09-17 10:00:00,ETH/EUR,1431.1326,1431.3622,1419.2579,1424.7753,13095.37929279575,9.19118916
1663405200000,2022-09-17 09:00:00,ETH/EUR,1432.63,1433.5328,1427.5172,1431.0477,12797.789459762702,8.942951
1663401600000,2022-09-17 08:00:00,ETH/EUR,1431.3116,1433.7994,1428.4218,1432.2898,13034.914175992213,9.10075194
1663398000000,2022-09-17 07:00:00,ETH/EUR,1430.5807,1431.6807,1425.2354,1431.0339,14299.334063102218,9.9923098
1663394400000,2022-09-17 06:00:00,ETH/EUR,1430.6622,1431.6999,1423.9636,1429.7273,12983.855945986856,9.08135135
1663390800000,2022-09-17 05:00:00,ETH/EUR,1439.0971,1439.0971,1426.015,1430.6252,12817.239351799994,8.95918746
1663387200000,2022-09-17 04:00:00,ETH/EUR,1438.3932,1444.0206,1437.7085,1438.8245,13324.52204715,9.2607
1663383600000,2022-09-17 03:00:00,ETH/EUR,1438.0133,1440.3063,1435.4762,1437.8646,13687.033127400002,9.519
1663380000000,2022-09-17 02:00:00,ETH/EUR,1443.1336,1443.5961,1436.0612,1437.9678,14023.02889796092,9.75197699
1663376400000,2022-09-17 01:00:00,ETH/EUR,1441.4271,1445.5759,1438.1361,1443.5511,14538.147483209998,10.0711
1663372800000,2022-09-17 00:00:00,ETH/EUR,1429.8172,1451.4947,1428.9064,1440.2506,14467.123793734396,10.04486566
1663369200000,2022-09-16 23:00:00,ETH/EUR,1429.9864,1431.8286,1422.1804,1430.5681,14750.894907905156,10.31121476
1663365600000,2022-09-16 22:00:00,ETH/EUR,1438.4658,1439.711,1430.0432,1430.0432,11869.129996195345,8.29984017
1663362000000,2022-09-16 21:00:00,ETH/EUR,1435.1547,1444.813,1433.0695,1434.1731,13067.493685905987,9.11151777
1663358400000,2022-09-16 20:00:00,ETH/EUR,1426.3825,1435.8986,1426.3825,1435.5911,13424.677579395957,9.35132405
1663354800000,2022-09-16 19:00:00,ETH/EUR,1427.7017,1435.2418,1425.6823,1426.9142,13098.313993910124,9.17946853
1663351200000,2022-09-16 18:00:00,ETH/EUR,1421.9701,1432.1358,1413.9065,1427.3341,12873.70271959631,9.01940388
1663347600000,2022-09-16 17:00:00,ETH/EUR,1427.2086,1430.4879,1409.9381,1422.1614,14329.458191334066,10.07583119
1663344000000,2022-09-16 16:00:00,ETH/EUR,1448.3714,1448.3714,1414.8751,1426.62,13588.0569105762,9.52465051
1663340400000,2022-09-16 15:00:00,ETH/EUR,1443.8912,1451.4947,1440.291,1449.4413,14769.432876650186,10.18974199
1663336800000,2022-09-16 14:00:00,ETH/EUR,1434.8124,1455.1817,1432.9602,1444.2302,15919.068554503003,11.02252851
1663333200000,2022-09-16 13:00:00,ETH/EUR,1462.0938,1468.4754,1433.7639,1433.9047,14223.822619648772,9.91964293
1663329600000,2022-09-16 12:00:00,ETH/EUR,1482.3575,1482.7542,1460.794,1461.4777,19055.853175809978,13.0387574
1663326000000,2022-09-16 11:00:00,ETH/EUR,1473.2427,1484.2161,1469.7183,1482.2952,14671.191563895889,9.89761794
1663322400000,2022-09-16 10:00:00,ETH/EUR,1467.919,1476.4635,1463.3932,1473.2026,15257.449659028505,10.35665404
1663318800000,2022-09-16 09:00:00,ETH/EUR,1459.8994,1468.4954,1459.8121,1467.7982,12505.93422364,8.5202
1663315200000,2022-09-16 08:00:00,ETH/EUR,1478.8657,1478.8657,1448.0612,1457.9643,18642.659289765696,12.78677351
1663311600000,2022-09-16 07:00:00,ETH/EUR,1473.4252,1479.521,1473.0622,1478.0294,13645.442644654573,9.23218621
1663308000000,2022-09-16 06:00:00,ETH/EUR,1474.4942,1478.1224,1471.5691,1472.7367,15413.45153885086,10.46585689
1663304400000,2022-09-16 05:00:00,ETH/EUR,1472.9995,1478.7741,1471.0177,1473.8003,14326.068962978607,9.72049535
1663300800000,2022-09-16 04:00:00,ETH/EUR,1474.2929,1478.3548,1470.8729,1470.9977,14259.387751125418,9.6936846
1663297200000,2022-09-16 03:00:00,ETH/EUR,1466.4226,1474.4501,1461.459,1474.4501,14892.504266296863,10.10037862
1663293600000,2022-09-16 02:00:00,ETH/EUR,1471.7593,1475.0327,1456.4382,1466.3104,14499.182711645632,9.88820833
1663290000000,2022-09-16 01:00:00,ETH/EUR,1476.7542,1480.7369,1467.5235,1471.2114,14306.304536737529,9.72416645
1663286400000,2022-09-16 00:00:00,ETH/EUR,1476.3677,1479.7073,1453.3096,1479.7073,16720.476822661025,11.29985425
1663282800000,2022-09-15 23:00:00,ETH/EUR,1476.0826,1479.8063,1464.4779,1474.6904,13540.639047125025,9.18202156
1663279200000,2022-09-15 22:00:00,ETH/EUR,1489.9004,1489.9004,1464.8,1476.8628,32677.935284102892,22.12658839
1663275600000,2022-09-15 21:00:00,ETH/EUR,1503.395,1505.3266,1486.0718,1491.183,14387.137160303158,9.64813652
1663272000000,2022-09-15 20:00:00,ETH/EUR,1500.4858,1510.0256,1497.181,1504.8298,12226.81766745596,8.1250502
1663268400000,2022-09-15 19:00:00,ETH/EUR,1496.5467,1505.3338,1493.6728,1499.8104,13617.35732344284,9.07938585
1663264800000,2022-09-15 18:00:00,ETH/EUR,1505.4602,1512.3534,1493.9012,1499.7132,15350.784498711142,10.23581342
1663261200000,2022-09-15 17:00:00,ETH/EUR,1507.2258,1516.7416,1506.4383,1508.4411,14381.670603282855,9.53412805
1663257600000,2022-09-15 16:00:00,ETH/EUR,1495.3736,1509.3654,1487.2191,1509.3654,16637.35497239709,11.02274835
1663254000000,2022-09-15 15:00:00,ETH/EUR,1495.4372,1501.5877,1464.4898,1492.6495,19905.82169072193,13.33589814
1663250400000,2022-09-15 14:00:00,ETH/EUR,1588.8661,1589.6796,1491.8555,1492.4614,21981.261185957737,14.7281941
1663246800000,2022-09-15 13:00:00,ETH/EUR,1587.1338,1590.2739,1577.955,1585.6503,15206.444110527424,9.59003641
1663243200000,2022-09-15 12:00:00,ETH/EUR,1593.994,1598.2915,1587.2538,1587.3939,18047.227035355776,11.36909184
1663239600000,2022-09-15 11:00:00,ETH/EUR,1586.1351,1596.0148,1580.2189,1595.5548,16069.505746836694,10.07142202
1663236000000,2022-09-15 10:00:00,ETH/EUR,1587.6257,1596.1135,1581.7792,1586.2752,13980.25361181773,8.81325864
1663232400000,2022-09-15 09:00:00,ETH/EUR,1609.164,1609.164,1587.7505,1590.4388,14201.416780251495,8.92924442
1663228800000,2022-09-15 08:00:00,ETH/EUR,1634.3217,1635.8682,1600.7977,1608.0529,19913.54548086607,12.3836383
1663225200000,2022-09-15 07:00:00,ETH/EUR,1609.4519,1654.4506,1606.4742,1635.4236,15617.725222270332,9.54965137
1663221600000,2022-09-15 06:00:00,ETH/EUR,1622.7213,1638.6545,1580.6084,1602.5032,39760.95380293993,24.8117781
1663218000000,2022-09-15 05:00:00,ETH/EUR,1605.2481,1624.9626,1599.2948,1622.2419,15610.52285237261,9.62280832
1663214400000,2022-09-15 04:00:00,ETH/EUR,1607.4669,1611.8026,1598.1366,1607.4739,16289.989158932314,10.13390585
1663210800000,2022-09-15 03:00:00,ETH/EUR,1621.7874,1621.7874,1593.4298,1608.063,13887.414132892862,8.63611322
1663207200000,2022-09-15 02:00:00,ETH/EUR,1630.3901,1630.3901,1606.6599,1622.6618,16414.846671440293,10.11599994
1663203600000,2022-09-15 01:00:00,ETH/EUR,1633.9282,1635.0569,1607.2255,1630.3703,19036.06301966533,11.67591376
1663200000000,2022-09-15 00:00:00,ETH/EUR,1637.2549,1655.79,1633.1643,1633.733,9963.36521972425,6.09852725
1663196400000,2022-09-14 23:00:00,ETH/EUR,1642.1772,1649.2672,1631.6559,1641.3352,17635.324218104575,10.74449888
1663192800000,2022-09-14 22:00:00,ETH/EUR,1625.4191,1647.7717,1620.1349,1641.5029,17379.712365195726,10.58768301
1663189200000,2022-09-14 21:00:00,ETH/EUR,1605.7789,1625.3757,1600.1027,1624.9428,14872.943455211558,9.15290277
1663185600000,2022-09-14 20:00:00,ETH/EUR,1603.7592,1608.0457,1598.5448,1608.0457,15200.302625333257,9.45265587
1663182000000,2022-09-14 19:00:00,ETH/EUR,1584.5841,1604.1435,1582.0821,1603.9368,14542.172295835391,9.06654944
1663178400000,2022-09-14 18:00:00,ETH/EUR,1593.5764,1595.2537,1566.6636,1585.7959,15388.141750470191,9.7037341
1663174800000,2022-09-14 17:00:00,ETH/EUR,1586.6134,1603.304,1586.3969,1594.1877,14462.11441779779,9.07177644
1663171200000,2022-09-14 16:00:00,ETH/EUR,1595.684,1600.3188,1584.2762,1584.2762,12591.177098175807,7.94758963
1663167600000,2022-09-14 15:00:00,ETH/EUR,1604.0072,1604.0322,1594.9642,1597.968,14649.211843200002,9.1674
1663164000000,2022-09-14 14:00:00,ETH/EUR,1606.88,1610.8026,1593.961,1603.47,15172.490465678698,9.46228521
1663160400000,2022-09-14 13:00:00,ETH/EUR,1604.4477,1611.8831,1594.67,1605.6409,13472.047313056468,8.39044852
1663156800000,2022-09-14 12:00:00,ETH/EUR,1597.5962,1610.4172,1588.8588,1607.379,12216.612378153839,7.60033096
1663153200000,2022-09-14 11:00:00,ETH/EUR,1603.2284,1605.249,1588.8278,1594.4878,12273.37794389327,7.69737965
1663149600000,2022-09-14 10:00:00,ETH/EUR,1605.1194,1605.6881,1595.6242,1602.5413,16939.651834242097,10.57049315
1663146000000,2022-09-14 09:00:00,ETH/EUR,1604.5889,1609.6573,1601.0952,1603.3204,16386.27025535817,10.22020942
1663142400000,2022-09-14 08:00:00,ETH/EUR,1616.2838,1616.2838,1592.3655,1605.5455,15769.601222695384,9.82195847
1663138800000,2022-09-14 07:00:00,ETH/EUR,1613.7692,1622.7266,1606.5453,1614.2329,18193.384864505235,11.27060715
1663135200000,2022-09-14 06:00:00,ETH/EUR,1618.2851,1620.4268,1610.9638,1615.0652,15801.798288264996,9.78400023
1663131600000,2022-09-14 05:00:00,ETH/EUR,1622.3243,1625.382,1615.3748,1618.3757,15946.296795662007,9.85327251
1663128000000,2022-09-14 04:00:00,ETH/EUR,1612.52,1623.9899,1612.52,1622.5814,7472.627958362534,4.60539481
1663124400000,2022-09-14 03:00:00,ETH/EUR,1604.3399,1607.3962,1604.3399,1607.3962,5.813244801072,0.00361656
1663120800000,2022-09-14 02:00:00,ETH/EUR,1589.5,1596.2201,1589.5,1596.2201,10.819275611005999,0.00677806
1663117200000,2022-09-14 01:00:00,ETH/EUR,1577.3099,1585.4138,1577.3099,1585.4138,20.049808788596,0.01264642
1663113600000,2022-09-14 00:00:00,ETH/EUR,1579.9474,1579.9474,1564.0557,1564.0557,6501.31783565736,4.1567048
1663110000000,2022-09-13 23:00:00,ETH/EUR,1592.5087,1592.5134,1570.0464,1579.727,13678.39184282924,8.65870612
1663106400000,2022-09-13 22:00:00,ETH/EUR,1606.8691,1610.6423,1592.4636,1594.6978,12277.774015673082,7.69912269
1663102800000,2022-09-13 21:00:00,ETH/EUR,1608.0767,1608.0767,1608.0767,1608.0767,1568.391972128254,0.97532162
1663095600000,2022-09-13 19:00:00,ETH/EUR,1588.7889,1613.3644,1579.5406,1611.5807,12313.77559485485,7.64080607
1663092000000,2022-09-13 18:00:00,ETH/EUR,1621.508,1623.3883,1587.5094,1587.5094,14035.06460739736,8.84093323
1663088400000,2022-09-13 17:00:00,ETH/EUR,1611.3586,1630.5442,1610.4718,1621.1861,15235.917473085927,9.39800648
1663084800000,2022-09-13 16:00:00,ETH/EUR,1593.991,1614.6988,1591.1237,1611.0216,17593.78923013795,10.92088972
1663081200000,2022-09-13 15:00:00,ETH/EUR,1587.047,1595.981,1586.3391,1593.4695,25032.545132449573,15.70945985
1663077600000,2022-09-13 14:00:00,ETH/EUR,1600.0,1607.4931,1576.7866,1587.8047,15926.5607848038,10.030554
1663074000000,2022-09-13 13:00:00,ETH/EUR,1623.7856,1632.7082,1600.0,1600.0,16383.992384000001,10.23999524
1663070400000,2022-09-13 12:00:00,ETH/EUR,1709.2684,1725.06,1600.0,1628.1052,41147.59540051457,25.27330261
1663066800000,2022-09-13 11:00:00,ETH/EUR,1703.1224,1714.2344,1702.652,1709.5752,18156.00060437825,10.62018249
1663063200000,2022-09-13 10:00:00,ETH/EUR,1693.4236,1710.166,1691.2553,1702.0516,16800.134767324384,9.87052024
1663059600000,2022-09-13 09:00:00,ETH/EUR,1689.3097,1696.4807,1689.1862,1691.8438,20472.971082998156,12.10098183
1663056000000,2022-09-13 08:00:00,ETH/EUR,1691.6162,1692.3616,1685.3671,1690.428,15786.999845784361,9.33905487
1663052400000,2022-09-13 07:00:00,ETH/EUR,1686.7899,1698.228,1680.2454,1691.1575,16063.163814861124,9.49832515
1663048800000,2022-09-13 06:00:00,ETH/EUR,1696.7125,1703.567,1679.6588,1685.4643,16480.892403881437,9.77825066
1663045200000,2022-09-13 05:00:00,ETH/EUR,1693.4494,1700.2761,1692.662,1697.9689,17728.66308179,10.4411
1663041600000,2022-09-13 04:00:00,ETH/EUR,1695.5348,1701.2495,1688.4596,1693.0735,23110.520777840444,13.65003987
1663038000000,2022-09-13 03:00:00,ETH/EUR,1686.0299,1694.9484,1681.31,1694.7634,20237.912082716837,11.94143801
1663034400000,2022-09-13 02:00:00,ETH/EUR,1675.0411,1685.7297,1661.8528,1683.4064,14867.253439109762,8.8316484
1663030800000,2022-09-13 01:00:00,ETH/EUR,1666.4118,1676.1501,1665.5501,1674.0132,16108.248447984974,9.62253371
1663027200000,2022-09-13 00:00:00,ETH/EUR,1694.4642,1695.6069,1657.1062,1666.1825,17230.596057328497,10.3413618
1663023600000,2022-09-12 23:00:00,ETH/EUR,1684.91,1695.2036,1684.2379,1694.6407,18835.717194861925,11.11487361
1663020000000,2022-09-12 22:00:00,ETH/EUR,1696.5028,1696.5028,1684.0206,1686.1214,13918.988237397763,8.25503326
1663016400000,2022-09-12 21:00:00,ETH/EUR,1703.7567,1704.4579,1686.1944,1696.7138,15359.422132557054,9.05245312
1663012800000,2022-09-12 20:00:00,ETH/EUR,1706.3605,1710.7351,1702.9313,1704.1501,16857.11195918,9.8918
1663009200000,2022-09-12 19:00:00,ETH/EUR,1708.3597,1712.4278,1702.6906,1706.812,14277.187084455878,8.36482699
1663005600000,2022-09-12 18:00:00,ETH/EUR,1705.8464,1710.8863,1699.4988,1709.2504,16723.183189421277,9.7839282
1663002000000,2022-09-12 17:00:00,ETH/EUR,1690.3475,1706.0138,1683.2903,1706.0138,14184.057893756357,8.31415191
1662998400000,2022-09-12 16:00:00,ETH/EUR,1685.2539,1694.8496,1673.8326,1691.6875,19854.504807678124,11.73650855
1662994800000,2022-09-12 15:00:00,ETH/EUR,1711.5391,1711.5391,1680.6345,1687.6443,15645.124588847344,9.27039222
1662991200000,2022-09-12 14:00:00,ETH/EUR,1730.3512,1732.9464,1713.1306,1713.703,15417.89761188134,8.99683178
1662987600000,2022-09-12 13:00:00,ETH/EUR,1722.4031,1731.5358,1720.384,1730.86,15357.183866354999,8.87257425
1662984000000,2022-09-12 12:00:00,ETH/EUR,1725.6181,1727.7022,1712.0903,1722.3025,16935.81063161735,9.83323814
1662980400000,2022-09-12 11:00:00,ETH/EUR,1721.4876,1734.0343,1718.6423,1723.7639,14454.489729431923,8.38542316
1662976800000,2022-09-12 10:00:00,ETH/EUR,1724.606,1724.606,1710.1242,1721.8233,18553.05321705575,10.77523647
1662973200000,2022-09-12 09:00:00,ETH/EUR,1722.2095,1728.3099,1717.6991,1724.267,20557.49900883497,11.92245691
1662969600000,2022-09-12 08:00:00,ETH/EUR,1729.7124,1733.5381,1720.1611,1721.0779,18284.04181878846,10.62359921
1662966000000,2022-09-12 07:00:00,ETH/EUR,1713.7192,1730.0678,1707.0192,1728.0361,14432.370015283152,8.3518915
1662962400000,2022-09-12 06:00:00,ETH/EUR,1712.9917,1717.5227,1710.8923,1713.099,14669.850269912371,8.56334063
1662958800000,2022-09-12 05:00:00,ETH/EUR,1714.7169,1716.3721,1705.6676,1713.4722,16061.574361139998,9.3737
1662955200000,2022-09-12 04:00:00,ETH/EUR,1713.2879,1717.4774,1709.3176,1713.2229,15438.257345876094,9.01123686
1662951600000,2022-09-12 03:00:00,ETH/EUR,1721.9806,1725.1799,1706.2787,1713.6735,17297.37811269006,10.09374196
1662948000000,2022-09-12 02:00:00,ETH/EUR,1748.9427,1750.0859,1719.595,1722.9895,17613.521351728305,10.22265159
1662944400000,2022-09-12 01:00:00,ETH/EUR,1725.7797,1764.8434,1720.6862,1747.5642,15858.701932718881,9.0747464
1662940800000,2022-09-12 00:00:00,ETH/EUR,1752.5279,1752.5279,1724.7309,1724.7309,16864.412565663377,9.77799642
1662937200000,2022-09-11 23:00:00,ETH/EUR,1734.903,1751.8843,1731.4218,1750.7288,17636.145841429123,10.0736024
1662933600000,2022-09-11 22:00:00,ETH/EUR,1720.4923,1740.8824,1720.4923,1734.9107,18261.631773419063,10.52597795
1662930000000,2022-09-11 21:00:00,ETH/EUR,1741.76,1747.0694,1707.395,1717.2513,29835.744220644145,17.37412819
1662926400000,2022-09-11 20:00:00,ETH/EUR,1752.3373,1756.1867,1733.0008,1741.9746,29281.835928999346,16.80956538
1662922800000,2022-09-11 19:00:00,ETH/EUR,1752.4696,1755.5446,1751.2607,1752.414,16397.44055955696,9.35705864
1662919200000,2022-09-11 18:00:00,ETH/EUR,1762.4771,1766.0329,1751.6277,1751.7327,17633.985548545144,10.06659609
1662915600000,2022-09-11 17:00:00,ETH/EUR,1765.1105,1775.43,1760.724,1763.1676,17913.327019543725,10.15974149
1662912000000,2022-09-11 16:00:00,ETH/EUR,1761.0671,1766.4939,1760.1067,1762.6349,18002.49281997114,10.2133986
1662908400000,2022-09-11 15:00:00,ETH/EUR,1753.4304,1766.5654,1752.4581,1760.1468,19450.58995671798,11.05054985
1662904800000,2022-09-11 14:00:00,ETH/EUR,1759.3428,1759.7122,1747.6214,1753.4326,16573.04985176657,9.45177468
1662901200000,2022-09-11 13:00:00,ETH/EUR,1764.7237,1764.7237,1756.02,1758.7051,16279.03680434489,9.25626292
1662897600000,2022-09-11 12:00:00,ETH/EUR,1762.4896,1766.5601,1758.1219,1765.0256,15653.64963369355,8.86879467
1662894000000,2022-09-11 11:00:00,ETH/EUR,1753.2646,1768.3113,1753.2646,1762.9794,14991.96027845716,8.50376373
1662890400000,2022-09-11 10:00:00,ETH/EUR,1751.1264,1753.7576,1750.3893,1752.5598,16978.27357446,9.6877
1662886800000,2022-09-11 09:00:00,ETH/EUR,1756.8436,1757.8221,1751.11,1751.712,18737.366520552,10.69660225
1662883200000,2022-09-11 08:00:00,ETH/EUR,1752.6225,1757.4051,1749.8616,1756.299,16800.897897077342,9.56608066
1662879600000,2022-09-11 07:00:00,ETH/EUR,1744.7367,1753.1888,1744.2331,1752.4686,16334.73777454501,9.32098742
1662876000000,2022-09-11 06:00:00,ETH/EUR,1755.654,1758.0416,1737.1197,1744.4124,16585.478757332854,9.50777394
1662872400000,2022-09-11 05:00:00,ETH/EUR,1751.602,1755.8998,1750.9246,1755.1798,17525.485888996624,9.98500888
1662868800000,2022-09-11 04:00:00,ETH/EUR,1752.1733,1755.7114,1751.0216,1751.7182,15839.402353778712,9.04220916
1662865200000,2022-09-11 03:00:00,ETH/EUR,1753.7265,1757.9872,1752.2269,1752.6679,14949.075257874954,8.52932564
1662861600000,2022-09-11 02:00:00,ETH/EUR,1752.61,1755.5863,1749.5896,1753.3711,17316.01326830842,9.87584047
1662858000000,2022-09-11 01:00:00,ETH/EUR,1763.9006,1767.691,1752.9254,1752.9254,15891.015549808162,9.06542603
1662854400000,2022-09-11 00:00:00,ETH/EUR,1767.3915,1768.4503,1762.6634,1763.6259,14786.485994683266,8.38413974
1662850800000,2022-09-10 23:00:00,ETH/EUR,1774.7886,1775.3492,1766.0981,1766.7195,17782.40069386599,10.06520882
1662847200000,2022-09-10 22:00:00,ETH/EUR,1741.3314,1775.3456,1741.3314,1774.6629,21065.156234049424,11.86994794
1662843600000,2022-09-10 21:00:00,ETH/EUR,1724.5611,1762.6194,1724.5611,1739.2439,18520.41616985818,10.64854456
1662840000000,2022-09-10 20:00:00,ETH/EUR,1731.5046,1732.4462,1721.46,1724.0057,16781.25086279057,9.73387203
1662836400000,2022-09-10 19:00:00,ETH/EUR,1726.4851,1731.344,1725.0151,1731.3098,14674.176651741309,8.47576595
1662832800000,2022-09-10 18:00:00,ETH/EUR,1714.1311,1727.8672,1714.1311,1726.886,14911.670677745382,8.63500583
1662829200000,2022-09-10 17:00:00,ETH/EUR,1715.3559,1715.3559,1708.5634,1714.0303,15501.126100090998,9.04367099
1662825600000,2022-09-10 16:00:00,ETH/EUR,1707.7838,1716.1856,1702.7092,1715.1011,16581.897646096542,9.66817504
1662822000000,2022-09-10 15:00:00,ETH/EUR,1708.6793,1713.7557,1706.1564,1707.7844,15136.60367934638,8.86329895
1662818400000,2022-09-10 14:00:00,ETH/EUR,1707.8032,1711.4876,1706.3406,1709.6741,19264.62124812865,11.26800789
1662814800000,2022-09-10 13:00:00,ETH/EUR,1716.0804,1717.5886,1706.5017,1708.76,15097.3389117752,8.83526002
1662811200000,2022-09-10 12:00:00,ETH/EUR,1716.2,1720.7912,1710.3276,1715.7554,17552.969494486886,10.23046146
1662807600000,2022-09-10 11:00:00,ETH/EUR,1714.3066,1717.687,1714.3066,1716.3003,15715.041823850226,9.15634742
1662804000000,2022-09-10 10:00:00,ETH/EUR,1712.1966,1716.1449,1708.23,1714.321,14332.956893957029,8.36071943
1662800400000,2022-09-10 09:00:00,ETH/EUR,1708.5974,1713.3973,1708.5974,1712.2468,15637.943466494755,9.13299617
1662796800000,2022-09-10 08:00:00,ETH/EUR,1704.0678,1711.7618,1703.2617,1708.2433,16862.010133268297,9.87096518
1662793200000,2022-09-10 07:00:00,ETH/EUR,1726.0829,1726.4571,1703.8792,1703.9681,19951.669838154405,11.70894563
1662789600000,2022-09-10 06:00:00,ETH/EUR,1724.6208,1726.3936,1723.5336,1725.4775,17068.29184508585,9.89192374
1662786000000,2022-09-10 05:00:00,ETH/EUR,1721.7571,1730.033,1720.3074,1724.6905,54176.462054882635,31.41228067
1662782400000,2022-09-10 04:00:00,ETH/EUR,1725.3337,1732.1887,1720.9277,1721.5755,15233.405624360264,8.84852603
1662778800000,2022-09-10 03:00:00,ETH/EUR,1729.4021,1730.4716,1723.6994,1724.7415,16508.009522768352,9.5712949
1662775200000,2022-09-10 02:00:00,ETH/EUR,1714.3626,1730.4364,1711.411,1730.1065,17074.994907524986,9.86933169
