https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ROOBEE,Volume BTC
1663340400,2022-09-16 15:00:00,ROOBEE/BTC,0.0000000379,0.000000038,0.0000000379,0.000000038,6141454.696,0.23276113657464
1663336800,2022-09-16 14:00:00,ROOBEE/BTC,0.0000000378,0.0000000379,0.0000000378,0.0000000378,8343662.3171,0.31622476454417
1663333200,2022-09-16 13:00:00,ROOBEE/BTC,0.0000000378,0.0000000379,0.0000000378,0.0000000378,8529451.3903,0.32324831604939
1663329600,2022-09-16 12:00:00,ROOBEE/BTC,0.0000000379,0.0000000379,0.0000000378,0.0000000379,7678166.548,0.29100249098934
1663326000,2022-09-16 11:00:00,ROOBEE/BTC,0.0000000378,0.0000000379,0.0000000378,0.0000000379,2105808.3575,0.0798098809135
1663322400,2022-09-16 10:00:00,ROOBEE/BTC,0.0000000379,0.000000038,0.0000000378,0.0000000378,8735362.9459,0.33107024355502
1663318800,2022-09-16 09:00:00,ROOBEE/BTC,0.000000038,0.000000038,0.0000000379,0.0000000379,8480085,0.3213952317
1663315200,2022-09-16 08:00:00,ROOBEE/BTC,0.0000000378,0.000000038,0.0000000378,0.000000038,6294678.6799,0.23856829850022
1663311600,2022-09-16 07:00:00,ROOBEE/BTC,0.0000000378,0.0000000379,0.0000000378,0.0000000379,6336099.0315,0.2401381183907
1663308000,2022-09-16 06:00:00,ROOBEE/BTC,0.0000000379,0.000000038,0.0000000378,0.0000000378,5334314.0332,0.20217049625496
1663304400,2022-09-16 05:00:00,ROOBEE/BTC,0.0000000379,0.000000038,0.0000000379,0.0000000379,6499240,0.2463212164
1663300800,2022-09-16 04:00:00,ROOBEE/BTC,0.0000000379,0.0000000379,0.0000000379,0.0000000379,3357530,0.127250387
1663297200,2022-09-16 03:00:00,ROOBEE/BTC,0.0000000379,0.000000038,0.0000000379,0.0000000379,8453854.9301,0.32040111045079
1663293600,2022-09-16 02:00:00,ROOBEE/BTC,0.0000000379,0.000000038,0.0000000378,0.0000000379,9575620,0.36283312336377
1663290000,2022-09-16 01:00:00,ROOBEE/BTC,0.0000000377,0.000000038,0.0000000377,0.0000000379,8281614.8049,0.3134807922862
1663286400,2022-09-16 00:00:00,ROOBEE/BTC,0.0000000378,0.0000000379,0.0000000377,0.0000000377,8420391.8254,0.31829127651758
1663282800,2022-09-15 23:00:00,ROOBEE/BTC,0.0000000393,0.0000000393,0.0000000377,0.0000000379,9676619.8641,0.36660018174609
1663279200,2022-09-15 22:00:00,ROOBEE/BTC,0.000000038,0.0000000399,0.000000038,0.0000000394,12078299.3337,0.46049292378314
1663275600,2022-09-15 21:00:00,ROOBEE/BTC,0.0000000379,0.0000000381,0.0000000379,0.000000038,8829285.3786,0.33551285044894
1663272000,2022-09-15 20:00:00,ROOBEE/BTC,0.000000038,0.000000038,0.0000000379,0.000000038,8102888,0.3079097366
1663268400,2022-09-15 19:00:00,ROOBEE/BTC,0.0000000376,0.000000038,0.0000000376,0.000000038,5568693.0892,0.21147920362125
1663264800,2022-09-15 18:00:00,ROOBEE/BTC,0.0000000374,0.0000000376,0.0000000374,0.0000000375,8509899.998,0.3191212537248
1663261200,2022-09-15 17:00:00,ROOBEE/BTC,0.0000000377,0.0000000378,0.0000000374,0.0000000374,9216966.5541,0.34839119614583
1663257600,2022-09-15 16:00:00,ROOBEE/BTC,0.0000000376,0.0000000379,0.0000000376,0.0000000377,9629913.4459,0.36294573430418
1663254000,2022-09-15 15:00:00,ROOBEE/BTC,0.0000000376,0.0000000378,0.0000000376,0.0000000376,10252559.0289,0.38649990948664
1663250400,2022-09-15 14:00:00,ROOBEE/BTC,0.0000000377,0.0000000379,0.0000000376,0.0000000376,9677915.7124,0.36581943021758
1663246800,2022-09-15 13:00:00,ROOBEE/BTC,0.0000000379,0.0000000379,0.0000000378,0.0000000379,9086273,0.3434611257
1663243200,2022-09-15 12:00:00,ROOBEE/BTC,0.0000000377,0.0000000378,0.0000000377,0.0000000378,6914630,0.261373011
1663239600,2022-09-15 11:00:00,ROOBEE/BTC,0.0000000378,0.0000000378,0.0000000377,0.0000000377,6342852,0.2397597954
1663236000,2022-09-15 10:00:00,ROOBEE/BTC,0.0000000377,0.0000000378,0.0000000377,0.0000000378,7570494,0.2857389972
1663232400,2022-09-15 09:00:00,ROOBEE/BTC,0.0000000377,0.0000000377,0.0000000377,0.0000000377,5069880,0.191134476
1663228800,2022-09-15 08:00:00,ROOBEE/BTC,0.0000000378,0.0000000382,0.0000000376,0.0000000377,4206427.6674,0.15942333237231
1663225200,2022-09-15 07:00:00,ROOBEE/BTC,0.0000000378,0.0000000382,0.0000000378,0.0000000382,6589067.1271,0.25001801592779
1663221600,2022-09-15 06:00:00,ROOBEE/BTC,0.000000038,0.000000038,0.0000000375,0.0000000378,6297069.5893,0.23811648799026
1663218000,2022-09-15 05:00:00,ROOBEE/BTC,0.0000000381,0.0000000381,0.000000038,0.000000038,8872107,0.3375622446
1663214400,2022-09-15 04:00:00,ROOBEE/BTC,0.0000000381,0.0000000381,0.0000000381,0.0000000381,4212500,0.16049625
1663210800,2022-09-15 03:00:00,ROOBEE/BTC,0.0000000378,0.0000000382,0.0000000376,0.0000000382,9553328.9518,0.36398191822796
1663207200,2022-09-15 02:00:00,ROOBEE/BTC,0.0000000381,0.0000000382,0.0000000381,0.0000000381,8800160,0.3352861005
1663203600,2022-09-15 01:00:00,ROOBEE/BTC,0.000000038,0.0000000382,0.0000000379,0.0000000382,9292096,0.35217045355396
1663200000,2022-09-15 00:00:00,ROOBEE/BTC,0.0000000381,0.0000000381,0.0000000379,0.000000038,9518366,0.3607473403
1663196400,2022-09-14 23:00:00,ROOBEE/BTC,0.000000038,0.0000000381,0.0000000378,0.0000000381,8683595.0011,0.32911076471156
1663192800,2022-09-14 22:00:00,ROOBEE/BTC,0.0000000377,0.000000038,0.0000000377,0.000000038,8711853.6985,0.32880827037848
1663189200,2022-09-14 21:00:00,ROOBEE/BTC,0.0000000378,0.0000000379,0.0000000377,0.0000000377,8899475,0.3368686182
1663185600,2022-09-14 20:00:00,ROOBEE/BTC,0.0000000377,0.0000000378,0.0000000377,0.0000000378,12186691.0625,0.4594382616625
1663182000,2022-09-14 19:00:00,ROOBEE/BTC,0.0000000378,0.0000000378,0.0000000376,0.0000000376,7686737.4478,0.28976070883567
1663178400,2022-09-14 18:00:00,ROOBEE/BTC,0.0000000378,0.0000000378,0.0000000378,0.0000000378,5636604.8393,0.21306366292554
1663174800,2022-09-14 17:00:00,ROOBEE/BTC,0.0000000382,0.0000000382,0.0000000376,0.0000000379,7000175.4011,0.26530664567222
1663171200,2022-09-14 16:00:00,ROOBEE/BTC,0.000000038,0.0000000382,0.000000038,0.0000000381,6766765.8399,0.25747418850019
1663167600,2022-09-14 15:00:00,ROOBEE/BTC,0.0000000378,0.000000038,0.0000000378,0.000000038,7589302.0859,0.28839346537334
1663164000,2022-09-14 14:00:00,ROOBEE/BTC,0.0000000382,0.0000000382,0.0000000381,0.0000000381,6242454.1732,0.23783750799892
1663160400,2022-09-14 13:00:00,ROOBEE/BTC,0.0000000378,0.000000038,0.0000000378,0.000000038,7339073.2636,0.27885229251402
1663156800,2022-09-14 12:00:00,ROOBEE/BTC,0.0000000378,0.0000000378,0.0000000377,0.0000000377,8136205.815,0.30673496347411
1663153200,2022-09-14 11:00:00,ROOBEE/BTC,0.0000000377,0.0000000377,0.0000000377,0.0000000377,3334620,0.125715174
1663149600,2022-09-14 10:00:00,ROOBEE/BTC,0.000000038,0.000000038,0.0000000376,0.0000000377,8706581.2294,0.32957798133794
1663146000,2022-09-14 09:00:00,ROOBEE/BTC,0.0000000378,0.000000038,0.0000000378,0.000000038,4243650.2686,0.16040999736558
1663142400,2022-09-14 08:00:00,ROOBEE/BTC,0.0000000377,0.000000038,0.0000000377,0.0000000378,7677326.3402,0.28943523661118
1663138800,2022-09-14 07:00:00,ROOBEE/BTC,0.000000038,0.0000000382,0.0000000376,0.0000000377,4324122.8786,0.16302154418359
1663135200,2022-09-14 06:00:00,ROOBEE/BTC,0.000000038,0.000000038,0.0000000376,0.0000000376,8463941.5436,0.31993473667037
1663131600,2022-09-14 05:00:00,ROOBEE/BTC,0.0000000382,0.0000000382,0.0000000381,0.0000000381,8447225,0.3226838716
1663128000,2022-09-14 04:00:00,ROOBEE/BTC,0.0000000383,0.0000000383,0.0000000382,0.0000000382,6317852,0.2413419566
1663124400,2022-09-14 03:00:00,ROOBEE/BTC,0.0000000381,0.0000000383,0.000000038,0.0000000383,8100034.7638,0.30896386615998
1663120800,2022-09-14 02:00:00,ROOBEE/BTC,0.000000038,0.0000000382,0.000000038,0.0000000381,8521679,0.3242360305
1663117200,2022-09-14 01:00:00,ROOBEE/BTC,0.0000000379,0.000000038,0.0000000379,0.000000038,8558125,0.32435295
1663113600,2022-09-14 00:00:00,ROOBEE/BTC,0.0000000383,0.0000000383,0.0000000378,0.0000000378,8212287.0081,0.31370934587014
1663110000,2022-09-13 23:00:00,ROOBEE/BTC,0.000000038,0.0000000383,0.000000038,0.0000000383,8555694.8499,0.32682754090338
1663106400,2022-09-13 22:00:00,ROOBEE/BTC,0.0000000382,0.0000000382,0.0000000381,0.0000000382,9515474,0.362539569
1663102800,2022-09-13 21:00:00,ROOBEE/BTC,0.0000000376,0.0000000383,0.0000000375,0.0000000383,8852757.6114,0.3357385483627
1663099200,2022-09-13 20:00:00,ROOBEE/BTC,0.0000000379,0.0000000379,0.0000000375,0.0000000376,5042282.4877,0.18959080199953
1663095600,2022-09-13 19:00:00,ROOBEE/BTC,0.0000000384,0.0000000385,0.0000000379,0.0000000379,6571725.8738,0.25121439946013
1663092000,2022-09-13 18:00:00,ROOBEE/BTC,0.0000000385,0.0000000385,0.0000000384,0.0000000384,6868900.6486,0.26408622496584
1663088400,2022-09-13 17:00:00,ROOBEE/BTC,0.0000000386,0.0000000386,0.0000000386,0.0000000386,6586466.3212,0.25423759999832
1663084800,2022-09-13 16:00:00,ROOBEE/BTC,0.0000000386,0.0000000388,0.0000000385,0.0000000388,6654383.3327,0.25685919502618
1663081200,2022-09-13 15:00:00,ROOBEE/BTC,0.0000000388,0.0000000388,0.0000000386,0.0000000386,7504532.4456,0.29000495887876
1663077600,2022-09-13 14:00:00,ROOBEE/BTC,0.0000000386,0.0000000387,0.0000000386,0.0000000387,6102721.4143,0.23591310334431
1663074000,2022-09-13 13:00:00,ROOBEE/BTC,0.0000000385,0.0000000387,0.0000000385,0.0000000387,7972209.6195,0.30693007684609
1663070400,2022-09-13 12:00:00,ROOBEE/BTC,0.0000000384,0.0000000386,0.0000000384,0.0000000386,6818584.7543,0.26319733980612
1663066800,2022-09-13 11:00:00,ROOBEE/BTC,0.0000000384,0.0000000386,0.0000000384,0.0000000386,6591727.9306,0.25378153212116
1663063200,2022-09-13 10:00:00,ROOBEE/BTC,0.0000000385,0.0000000386,0.0000000384,0.0000000384,9224965.7855,0.3551611427632
1663059600,2022-09-13 09:00:00,ROOBEE/BTC,0.0000000386,0.0000000386,0.0000000384,0.0000000385,8503592,0.327388292
1663056000,2022-09-13 08:00:00,ROOBEE/BTC,0.0000000386,0.0000000386,0.0000000385,0.0000000386,9039461,0.3480192546
1663052400,2022-09-13 07:00:00,ROOBEE/BTC,0.0000000386,0.0000000386,0.0000000385,0.0000000386,9585861,0.3690556546
1663048800,2022-09-13 06:00:00,ROOBEE/BTC,0.0000000385,0.0000000386,0.0000000385,0.0000000386,8003532,0.3081359852
1663045200,2022-09-13 05:00:00,ROOBEE/BTC,0.0000000385,0.0000000385,0.0000000384,0.0000000385,9103430,0.350482049
1663041600,2022-09-13 04:00:00,ROOBEE/BTC,0.0000000386,0.0000000386,0.0000000385,0.0000000386,8493921,0.3270159676
1663038000,2022-09-13 03:00:00,ROOBEE/BTC,0.0000000385,0.0000000386,0.0000000385,0.0000000386,6538118.6489,0.25171757154884
1663034400,2022-09-13 02:00:00,ROOBEE/BTC,0.0000000385,0.0000000385,0.0000000385,0.0000000385,5820547.1299,0.22409106450115
1663030800,2022-09-13 01:00:00,ROOBEE/BTC,0.0000000385,0.0000000385,0.0000000384,0.0000000385,5608204.2013,0.21591585072992
1663027200,2022-09-13 00:00:00,ROOBEE/BTC,0.0000000385,0.0000000385,0.0000000384,0.0000000384,7533503.8621,0.29003989587607
1663023600,2022-09-12 23:00:00,ROOBEE/BTC,0.0000000384,0.0000000385,0.0000000384,0.0000000385,5248735.2221,0.20207629445072
1663020000,2022-09-12 22:00:00,ROOBEE/BTC,0.0000000385,0.0000000385,0.0000000385,0.0000000385,6450960,0.24836196
1663016400,2022-09-12 21:00:00,ROOBEE/BTC,0.0000000385,0.0000000385,0.0000000384,0.0000000385,8579955.7261,0.33032829263272
1663012800,2022-09-12 20:00:00,ROOBEE/BTC,0.0000000384,0.0000000385,0.0000000384,0.0000000385,7547147.1067,0.29056515139728
1663009200,2022-09-12 19:00:00,ROOBEE/BTC,0.000000039,0.000000039,0.0000000384,0.0000000386,8438374.6666,0.32908958664428
1663005600,2022-09-12 18:00:00,ROOBEE/BTC,0.0000000391,0.0000000391,0.0000000388,0.0000000388,7155419.8865,0.27934462657476
1663002000,2022-09-12 17:00:00,ROOBEE/BTC,0.0000000391,0.0000000391,0.0000000389,0.0000000391,7819472.1671,0.30574133467397
1662998400,2022-09-12 16:00:00,ROOBEE/BTC,0.0000000389,0.0000000391,0.0000000389,0.000000039,7714200.0547,0.30085380512783
1662994800,2022-09-12 15:00:00,ROOBEE/BTC,0.000000039,0.000000039,0.0000000389,0.000000039,8509457.5456,0.33186883852384
1662991200,2022-09-12 14:00:00,ROOBEE/BTC,0.0000000391,0.0000000391,0.0000000389,0.0000000389,6405466.9807,0.24981320954923
1662987600,2022-09-12 13:00:00,ROOBEE/BTC,0.0000000389,0.0000000391,0.0000000389,0.0000000389,4988322.4192,0.19423380810688
1662984000,2022-09-12 12:00:00,ROOBEE/BTC,0.0000000391,0.0000000391,0.0000000389,0.0000000389,6362843.916,0.2481505645324
1662980400,2022-09-12 11:00:00,ROOBEE/BTC,0.0000000389,0.000000039,0.0000000389,0.000000039,6346140.254,0.2474994316806
1662976800,2022-09-12 10:00:00,ROOBEE/BTC,0.0000000391,0.0000000391,0.000000039,0.000000039,5466334.9944,0.2131870749816
1662973200,2022-09-12 09:00:00,ROOBEE/BTC,0.000000039,0.0000000391,0.000000039,0.0000000391,7728168,0.3013985622
1662969600,2022-09-12 08:00:00,ROOBEE/BTC,0.0000000389,0.0000000391,0.0000000389,0.000000039,6349023.4005,0.24761191215949
1662966000,2022-09-12 07:00:00,ROOBEE/BTC,0.0000000389,0.000000039,0.0000000389,0.0000000389,7667773.2969,0.29903669624941
1662962400,2022-09-12 06:00:00,ROOBEE/BTC,0.000000039,0.0000000391,0.0000000389,0.0000000389,8752632.1272,0.34132234973532
1662958800,2022-09-12 05:00:00,ROOBEE/BTC,0.0000000394,0.0000000395,0.000000039,0.0000000391,9807243.4619,0.38597707807751
1662955200,2022-09-12 04:00:00,ROOBEE/BTC,0.0000000394,0.0000000394,0.0000000394,0.0000000394,4212595.9151,0.16597627905494
1662951600,2022-09-12 03:00:00,ROOBEE/BTC,0.0000000392,0.0000000394,0.0000000392,0.0000000394,9748048,0.3830982864
1662948000,2022-09-12 02:00:00,ROOBEE/BTC,0.0000000396,0.0000000397,0.0000000392,0.0000000392,8958997.4927,0.35382077741133
1662944400,2022-09-12 01:00:00,ROOBEE/BTC,0.0000000398,0.0000000398,0.0000000396,0.0000000396,8826803.0562,0.35089660243114
1662940800,2022-09-12 00:00:00,ROOBEE/BTC,0.0000000392,0.0000000399,0.0000000392,0.0000000398,11376048.138,0.44756063016762
1662937200,2022-09-11 23:00:00,ROOBEE/BTC,0.0000000393,0.0000000394,0.0000000393,0.0000000393,8792773,0.3455559881
1662933600,2022-09-11 22:00:00,ROOBEE/BTC,0.0000000393,0.0000000394,0.0000000392,0.0000000392,8768344.2664,0.34459176514288
1662930000,2022-09-11 21:00:00,ROOBEE/BTC,0.0000000393,0.0000000393,0.0000000392,0.0000000393,9354119.4951,0.36761517460792
1662926400,2022-09-11 20:00:00,ROOBEE/BTC,0.0000000394,0.0000000394,0.0000000392,0.0000000392,4225313.9746,0.16605482910432
1662922800,2022-09-11 19:00:00,ROOBEE/BTC,0.0000000393,0.0000000394,0.0000000392,0.0000000394,9995186.56,0.39281083591532
1662919200,2022-09-11 18:00:00,ROOBEE/BTC,0.0000000393,0.0000000393,0.0000000392,0.0000000392,8596666.2517,0.33783833206664
1662915600,2022-09-11 17:00:00,ROOBEE/BTC,0.00000004,0.0000000402,0.0000000393,0.0000000393,10709350.7668,0.42520386887588
1662912000,2022-09-11 16:00:00,ROOBEE/BTC,0.0000000402,0.0000000402,0.0000000401,0.0000000402,5279283.1427,0.21169935959614
1662908400,2022-09-11 15:00:00,ROOBEE/BTC,0.00000004,0.0000000402,0.00000004,0.00000004,8511588.0144,0.341314656776
1662904800,2022-09-11 14:00:00,ROOBEE/BTC,0.0000000401,0.0000000402,0.0000000401,0.0000000401,9078215,0.364036427
1662901200,2022-09-11 13:00:00,ROOBEE/BTC,0.00000004,0.0000000401,0.00000004,0.0000000401,3407746.9728,0.136650631012
1662897600,2022-09-11 12:00:00,ROOBEE/BTC,0.00000004,0.0000000401,0.00000004,0.0000000401,3707368.2514,0.148665418056
1662894000,2022-09-11 11:00:00,ROOBEE/BTC,0.00000004,0.0000000402,0.00000004,0.0000000401,7564621,0.3030099626
1662890400,2022-09-11 10:00:00,ROOBEE/BTC,0.00000004,0.0000000401,0.00000004,0.00000004,7524242,0.3011807284
1662886800,2022-09-11 09:00:00,ROOBEE/BTC,0.0000000402,0.0000000402,0.0000000399,0.00000004,9318047.5635,0.3732291640899
1662883200,2022-09-11 08:00:00,ROOBEE/BTC,0.0000000401,0.0000000402,0.0000000401,0.0000000402,9690419.0625,0.3885858130125
1662879600,2022-09-11 07:00:00,ROOBEE/BTC,0.0000000399,0.0000000401,0.0000000399,0.0000000401,6470285.4353,0.25881151246847
1662876000,2022-09-11 06:00:00,ROOBEE/BTC,0.0000000399,0.0000000401,0.0000000399,0.0000000401,8508462.1433,0.34033418461767
1662872400,2022-09-11 05:00:00,ROOBEE/BTC,0.00000004,0.0000000403,0.0000000399,0.00000004,8485531.5325,0.340269781978
1662868800,2022-09-11 04:00:00,ROOBEE/BTC,0.00000004,0.0000000403,0.0000000399,0.0000000403,4241986.6494,0.17052778503606
1662865200,2022-09-11 03:00:00,ROOBEE/BTC,0.0000000402,0.0000000403,0.00000004,0.0000000402,8498195.9177,0.3416274626205
1662861600,2022-09-11 02:00:00,ROOBEE/BTC,0.0000000403,0.0000000403,0.0000000402,0.0000000402,9356567.0173,0.37613425579719
1662858000,2022-09-11 01:00:00,ROOBEE/BTC,0.0000000403,0.0000000403,0.0000000402,0.0000000403,8727544,0.3508472852
1662854400,2022-09-11 00:00:00,ROOBEE/BTC,0.0000000403,0.0000000403,0.00000004,0.0000000403,4775628.6151,0.19198027653408
1662850800,2022-09-10 23:00:00,ROOBEE/BTC,0.0000000401,0.0000000403,0.0000000401,0.0000000403,9080117.8499,0.36411315168099
1662847200,2022-09-10 22:00:00,ROOBEE/BTC,0.0000000399,0.0000000401,0.0000000399,0.0000000401,9807816,0.3923126616
1662843600,2022-09-10 21:00:00,ROOBEE/BTC,0.0000000401,0.0000000401,0.0000000399,0.0000000399,9014415.0492,0.36105646696308
1662840000,2022-09-10 20:00:00,ROOBEE/BTC,0.0000000399,0.0000000402,0.0000000399,0.00000004,9595094.1371,0.38476325653407
1662836400,2022-09-10 19:00:00,ROOBEE/BTC,0.00000004,0.0000000401,0.0000000399,0.0000000399,8461290.5639,0.33882621763627
1662832800,2022-09-10 18:00:00,ROOBEE/BTC,0.00000004,0.0000000403,0.0000000399,0.0000000401,6373280.4065,0.25556556964647
1662829200,2022-09-10 17:00:00,ROOBEE/BTC,0.0000000402,0.0000000402,0.0000000401,0.0000000401,5867937.0495,0.2356069842899
1662825600,2022-09-10 16:00:00,ROOBEE/BTC,0.0000000402,0.0000000403,0.00000004,0.00000004,8865813.7571,0.35602546520441
1662822000,2022-09-10 15:00:00,ROOBEE/BTC,0.00000004,0.0000000402,0.00000004,0.00000004,7763361.7537,0.31053447669874
1662818400,2022-09-10 14:00:00,ROOBEE/BTC,0.00000004,0.0000000402,0.00000004,0.0000000402,9100487.7202,0.364019922008
1662814800,2022-09-10 13:00:00,ROOBEE/BTC,0.0000000401,0.0000000401,0.00000004,0.0000000401,7024446.6513,0.281680306852
1662811200,2022-09-10 12:00:00,ROOBEE/BTC,0.0000000401,0.0000000402,0.0000000401,0.0000000401,10264378.033,0.41160156205128
1662807600,2022-09-10 11:00:00,ROOBEE/BTC,0.0000000401,0.0000000402,0.00000004,0.0000000401,6672212,0.2675537216
1662804000,2022-09-10 10:00:00,ROOBEE/BTC,0.0000000402,0.0000000402,0.00000004,0.0000000401,8546950.7561,0.3427487808055
1662800400,2022-09-10 09:00:00,ROOBEE/BTC,0.0000000402,0.0000000402,0.0000000401,0.0000000402,7563287,0.3032880291
1662796800,2022-09-10 08:00:00,ROOBEE/BTC,0.00000004,0.0000000401,0.00000004,0.0000000401,4243637,0.1701698335
1662793200,2022-09-10 07:00:00,ROOBEE/BTC,0.00000004,0.0000000402,0.00000004,0.00000004,8573632.5948,0.343802653592
1662789600,2022-09-10 06:00:00,ROOBEE/BTC,0.0000000402,0.0000000402,0.00000004,0.00000004,43108.6778,0.00172435425826
1662786000,2022-09-10 05:00:00,ROOBEE/BTC,0.0000000401,0.0000000401,0.0000000401,0.0000000401,4241620,0.170088962
1662782400,2022-09-10 04:00:00,ROOBEE/BTC,0.00000004,0.0000000401,0.00000004,0.00000004,4284442.5582,0.17180613378379
1662778800,2022-09-10 03:00:00,ROOBEE/BTC,0.00000004,0.0000000401,0.00000004,0.00000004,10284888,0.411395529
1662775200,2022-09-10 02:00:00,ROOBEE/BTC,0.00000004,0.0000000401,0.0000000398,0.00000004,9722990.4801,0.38891960514264
1662771600,2022-09-10 01:00:00,ROOBEE/BTC,0.0000000399,0.00000004,0.0000000398,0.00000004,9881709.1579,0.39329205056123
1662768000,2022-09-10 00:00:00,ROOBEE/BTC,0.0000000396,0.0000000398,0.0000000394,0.0000000398,8219496.6021,0.32713592125566
1662764400,2022-09-09 23:00:00,ROOBEE/BTC,0.0000000401,0.0000000402,0.0000000392,0.0000000394,9718318.0664,0.38895631188966
1662760800,2022-09-09 22:00:00,ROOBEE/BTC,0.0000000401,0.0000000402,0.0000000401,0.0000000401,8739561,0.3504564119
1662757200,2022-09-09 21:00:00,ROOBEE/BTC,0.0000000402,0.0000000402,0.0000000401,0.0000000401,7827446.5622,0.31388086640044
1662753600,2022-09-09 20:00:00,ROOBEE/BTC,0.0000000402,0.0000000402,0.00000004,0.00000004,5776538.4826,0.231639209404
1662750000,2022-09-09 19:00:00,ROOBEE/BTC,0.0000000396,0.0000000402,0.0000000396,0.0000000402,10006524.1774,0.40029678304899
