https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SGB,Volume EUR
1658534400,2022-07-23 00:00:00,SGB/EUR,0.02563,0.02565,0.02504,0.02525,3249101.06683414,82039.80193756205
1658448000,2022-07-22 00:00:00,SGB/EUR,0.02599,0.02652,0.02503,0.02520,2176652.00710428,54851.63057902786
1658361600,2022-07-21 00:00:00,SGB/EUR,0.02629,0.02629,0.02451,0.02590,1927836.69384402,49930.97037056011
1658275200,2022-07-20 00:00:00,SGB/EUR,0.02583,0.02758,0.02558,0.02615,2222849.75138379,58127.5209986861
1658188800,2022-07-19 00:00:00,SGB/EUR,0.02587,0.02600,0.02520,0.02552,1156130.11641759,29504.440570976898
1658102400,2022-07-18 00:00:00,SGB/EUR,0.02564,0.02584,0.02489,0.02584,1451476.70796428,37506.15813379699
1658016000,2022-07-17 00:00:00,SGB/EUR,0.02638,0.02651,0.02532,0.02532,565304.06169391,14313.4988420898
1657929600,2022-07-16 00:00:00,SGB/EUR,0.02587,0.02654,0.02573,0.02635,693104.98728033,18263.316414836696
1657843200,2022-07-15 00:00:00,SGB/EUR,0.02590,0.02649,0.02548,0.02575,762660.65084425,19638.511759239434
1657756800,2022-07-14 00:00:00,SGB/EUR,0.02606,0.02870,0.02554,0.02610,2525596.83181049,65918.0773102538
1657670400,2022-07-13 00:00:00,SGB/EUR,0.02599,0.02690,0.02557,0.02651,454570.57110271,12050.66583993284
1657584000,2022-07-12 00:00:00,SGB/EUR,0.02870,0.02870,0.02586,0.02594,2178593.14286807,56512.706125997734
1657497600,2022-07-11 00:00:00,SGB/EUR,0.02846,0.02887,0.02647,0.02664,1659695.00706511,44214.27498821453
1657411200,2022-07-10 00:00:00,SGB/EUR,0.02923,0.02931,0.02821,0.02839,565833.65174321,16064.017372989732
1657324800,2022-07-09 00:00:00,SGB/EUR,0.02958,0.02963,0.02915,0.02945,731562.61519791,21544.51901757845
1657238400,2022-07-08 00:00:00,SGB/EUR,0.02921,0.03030,0.02921,0.02982,885786.89755518,26414.165285095467
1657152000,2022-07-07 00:00:00,SGB/EUR,0.02832,0.02941,0.02832,0.02923,475250.36417349,13891.568144791112
1657065600,2022-07-06 00:00:00,SGB/EUR,0.02852,0.02878,0.02829,0.02833,429565.78594708,12169.598715880777
1656979200,2022-07-05 00:00:00,SGB/EUR,0.02890,0.02914,0.02793,0.02816,1295347.66191473,36476.9901595188
1656892800,2022-07-04 00:00:00,SGB/EUR,0.02798,0.02901,0.02755,0.02807,732106.69631891,20550.234965671803
1656806400,2022-07-03 00:00:00,SGB/EUR,0.02782,0.02815,0.02745,0.02784,530121.88996013,14758.593416490019
1656720000,2022-07-02 00:00:00,SGB/EUR,0.02771,0.02815,0.02747,0.02784,1202790.62916569,33485.691115972804
1656633600,2022-07-01 00:00:00,SGB/EUR,0.02766,0.02818,0.02764,0.02796,1643973.87797399,45965.50962815276
1656547200,2022-06-30 00:00:00,SGB/EUR,0.02958,0.02960,0.02669,0.02714,1029954.22894696,27952.957773620496
1656460800,2022-06-29 00:00:00,SGB/EUR,0.02937,0.02964,0.02724,0.02959,1378423.39476576,40787.548251118846
1656374400,2022-06-28 00:00:00,SGB/EUR,0.03010,0.03040,0.02930,0.02979,1253511.54449320,37342.10891045243
1656288000,2022-06-27 00:00:00,SGB/EUR,0.03070,0.03102,0.03008,0.03008,912774.65996998,27456.261771897
1656201600,2022-06-26 00:00:00,SGB/EUR,0.03049,0.03090,0.03040,0.03090,552618.82544234,17075.921706168305
1656115200,2022-06-25 00:00:00,SGB/EUR,0.03078,0.03114,0.03014,0.03056,1359945.14894198,41559.92375166691
1656028800,2022-06-24 00:00:00,SGB/EUR,0.02921,0.03160,0.02915,0.03114,1821672.91331262,56726.89452055499
1655942400,2022-06-23 00:00:00,SGB/EUR,0.02829,0.02934,0.02818,0.02908,673845.81400695,19595.43627132211
1655856000,2022-06-22 00:00:00,SGB/EUR,0.02876,0.02896,0.02827,0.02854,398752.56849237,11380.39830477224
1655769600,2022-06-21 00:00:00,SGB/EUR,0.02775,0.02950,0.02735,0.02904,2021243.13519146,58696.90064596
1655683200,2022-06-20 00:00:00,SGB/EUR,0.02844,0.02844,0.02793,0.02793,662947.87158000,18516.1340532294
1655596800,2022-06-19 00:00:00,SGB/EUR,0.02633,0.02849,0.02625,0.02834,1062319.02235230,30106.12109346418
1655510400,2022-06-18 00:00:00,SGB/EUR,0.02923,0.02923,0.02499,0.02645,2817588.44013000,74525.2142414385
1655424000,2022-06-17 00:00:00,SGB/EUR,0.02742,0.03128,0.02742,0.02914,2935939.52872366,85553.27786700745
1655337600,2022-06-16 00:00:00,SGB/EUR,0.02737,0.02819,0.02630,0.02763,1310444.04181580,36207.56887537055
1655251200,2022-06-15 00:00:00,SGB/EUR,0.02618,0.02690,0.02445,0.02690,2990806.37965965,80452.69161284459
1655164800,2022-06-14 00:00:00,SGB/EUR,0.02359,0.02625,0.02331,0.02623,2254758.99707521,59142.32849328275
1655078400,2022-06-13 00:00:00,SGB/EUR,0.02675,0.02675,0.02269,0.02362,2285694.07370469,53988.09402090478
1654992000,2022-06-12 00:00:00,SGB/EUR,0.02869,0.02935,0.02550,0.02678,3777202.28860743,101153.47728890699
1654905600,2022-06-11 00:00:00,SGB/EUR,0.03329,0.03366,0.02731,0.02736,2838429.53351781,77659.43203704729
1654819200,2022-06-10 00:00:00,SGB/EUR,0.03392,0.03435,0.03338,0.03338,1235877.51544994,41253.591465719
1654732800,2022-06-09 00:00:00,SGB/EUR,0.03289,0.03400,0.03288,0.03389,342395.69796277,11603.790203958277
1654646400,2022-06-08 00:00:00,SGB/EUR,0.03330,0.03343,0.03261,0.03315,280398.29817206,9295.20358440379
1654560000,2022-06-07 00:00:00,SGB/EUR,0.03323,0.03329,0.03000,0.03321,825003.25395332,27398.358063789758
1654473600,2022-06-06 00:00:00,SGB/EUR,0.03515,0.03528,0.03287,0.03341,1245543.14154388,41613.596358981034
1654387200,2022-06-05 00:00:00,SGB/EUR,0.03491,0.03497,0.03465,0.03483,155387.91770397,5412.161173629274
1654300800,2022-06-04 00:00:00,SGB/EUR,0.03546,0.03558,0.03496,0.03496,1122781.88038220,39252.45453816171
1654214400,2022-06-03 00:00:00,SGB/EUR,0.03576,0.03664,0.03497,0.03594,1548653.62478179,55658.61127465753
1654128000,2022-06-02 00:00:00,SGB/EUR,0.03417,0.03589,0.03413,0.03504,452445.54759389,15853.691987689906
1654041600,2022-06-01 00:00:00,SGB/EUR,0.03630,0.03677,0.03408,0.03408,1219260.90160198,41552.411526595475
1653955200,2022-05-31 00:00:00,SGB/EUR,0.03440,0.03680,0.03389,0.03627,736151.66296928,26700.220815895784
1653868800,2022-05-30 00:00:00,SGB/EUR,0.03263,0.03429,0.03263,0.03429,944728.90153019,32394.754033470217
1653782400,2022-05-29 00:00:00,SGB/EUR,0.03387,0.03387,0.03083,0.03205,304271.13717902,9751.889946587591
1653696000,2022-05-28 00:00:00,SGB/EUR,0.03358,0.03521,0.03278,0.03364,2765676.79985393,93037.3675470862
1653609600,2022-05-27 00:00:00,SGB/EUR,0.03307,0.03358,0.03287,0.03358,482733.88579106,16210.203884863793
1653523200,2022-05-26 00:00:00,SGB/EUR,0.03494,0.03529,0.03264,0.03304,1564205.86184070,51681.36167521673
1653436800,2022-05-25 00:00:00,SGB/EUR,0.03087,0.03519,0.03073,0.03488,1507135.16719020,52568.874631594175
1653350400,2022-05-24 00:00:00,SGB/EUR,0.03120,0.03182,0.03037,0.03092,1435225.21993587,44377.1638004171
1653264000,2022-05-23 00:00:00,SGB/EUR,0.03223,0.03323,0.03091,0.03185,2172140.12676167,69182.6630373592
1653177600,2022-05-22 00:00:00,SGB/EUR,0.03150,0.03249,0.03106,0.03209,1130583.26308348,36280.416912348875
1653091200,2022-05-21 00:00:00,SGB/EUR,0.02900,0.03062,0.02781,0.03062,1299100.31721416,39778.45171309758
1653004800,2022-05-20 00:00:00,SGB/EUR,0.03219,0.03318,0.02942,0.02965,2194480.11715420,65066.33547362203
1652918400,2022-05-19 00:00:00,SGB/EUR,0.03182,0.03606,0.03110,0.03236,4162542.65072729,134699.88017753512
1652832000,2022-05-18 00:00:00,SGB/EUR,0.03261,0.03654,0.03001,0.03173,3688174.09541962,117025.76404766455
1652745600,2022-05-17 00:00:00,SGB/EUR,0.02689,0.04036,0.02590,0.03186,8901862.23094916,283613.3306780402
1652659200,2022-05-16 00:00:00,SGB/EUR,0.02125,0.02646,0.01575,0.02646,9025047.35198818,238802.75293360723
1652572800,2022-05-15 00:00:00,SGB/EUR,0.02566,0.02566,0.02120,0.02120,2215086.51046380,46959.834021832554
1652486400,2022-05-14 00:00:00,SGB/EUR,0.02745,0.02764,0.02552,0.02628,702731.49024273,18467.783563578945
1652400000,2022-05-13 00:00:00,SGB/EUR,0.02831,0.02931,0.02734,0.02749,3530332.21453857,97048.8325776653
1652313600,2022-05-12 00:00:00,SGB/EUR,0.03720,0.04900,0.02819,0.02832,1943529.07802958,55040.74348979771
1652227200,2022-05-11 00:00:00,SGB/EUR,0.04647,0.04647,0.03689,0.03700,2124022.00723873,78588.814267833
1652140800,2022-05-10 00:00:00,SGB/EUR,0.04670,0.04729,0.04564,0.04675,765036.24224433,35765.44432492243
1652054400,2022-05-09 00:00:00,SGB/EUR,0.05090,0.05097,0.04628,0.04651,1176022.51779486,54696.80730263895
1651968000,2022-05-08 00:00:00,SGB/EUR,0.05200,0.05200,0.05000,0.05035,967608.92968774,48719.10960977771
1651881600,2022-05-07 00:00:00,SGB/EUR,0.05267,0.05297,0.05198,0.05205,1065139.24655692,55440.49778328768
1651795200,2022-05-06 00:00:00,SGB/EUR,0.05266,0.05341,0.05230,0.05230,1162496.36480777,60798.559879446366
1651708800,2022-05-05 00:00:00,SGB/EUR,0.05275,0.05440,0.05216,0.05235,1783787.15049529,93381.25732842843
1651622400,2022-05-04 00:00:00,SGB/EUR,0.05241,0.05298,0.05125,0.05213,723461.66755133,37714.05672945084
1651536000,2022-05-03 00:00:00,SGB/EUR,0.05192,0.05247,0.05146,0.05247,1480616.10565976,77687.92706396761
1651449600,2022-05-02 00:00:00,SGB/EUR,0.05246,0.05246,0.05164,0.05210,371076.54581408,19333.088036913567
1651363200,2022-05-01 00:00:00,SGB/EUR,0.05297,0.05315,0.05142,0.05251,781760.24479902,41050.230454396544
1651276800,2022-04-30 00:00:00,SGB/EUR,0.05376,0.05429,0.05256,0.05382,1666005.58451767,89664.42055874101
1651190400,2022-04-29 00:00:00,SGB/EUR,0.05387,0.05504,0.05321,0.05359,1853028.13490773,99303.77774970524
1651104000,2022-04-28 00:00:00,SGB/EUR,0.04940,0.05401,0.04935,0.05401,1518360.42462283,82006.64653387906
1651017600,2022-04-27 00:00:00,SGB/EUR,0.04909,0.05092,0.04820,0.04929,1417987.94457833,69892.62578826588
1650931200,2022-04-26 00:00:00,SGB/EUR,0.04770,0.04993,0.04770,0.04909,1902202.45145362,93379.11834185821
1650844800,2022-04-25 00:00:00,SGB/EUR,0.05030,0.05040,0.04530,0.04746,2753811.80298134,130695.90816949439
1650758400,2022-04-24 00:00:00,SGB/EUR,0.05028,0.05048,0.05005,0.05042,688873.28774435,34732.991168070126
1650672000,2022-04-23 00:00:00,SGB/EUR,0.05241,0.05246,0.05009,0.05078,2269756.18287891,115258.21896659106
1650585600,2022-04-22 00:00:00,SGB/EUR,0.05420,0.05473,0.05178,0.05247,856113.52724288,44920.276774433914
1650499200,2022-04-21 00:00:00,SGB/EUR,0.05447,0.05481,0.05400,0.05409,2019072.48532919,109211.6307314559
1650412800,2022-04-20 00:00:00,SGB/EUR,0.05499,0.05595,0.05422,0.05484,1231251.04718002,67521.8074273523
1650326400,2022-04-19 00:00:00,SGB/EUR,0.05560,0.05614,0.05490,0.05500,810332.63504918,44568.2949277049
1650240000,2022-04-18 00:00:00,SGB/EUR,0.05739,0.05794,0.05500,0.05547,1479059.19904651,82043.4137711099
1650153600,2022-04-17 00:00:00,SGB/EUR,0.05816,0.05861,0.05779,0.05786,941950.43595440,54501.252224321586
1650067200,2022-04-16 00:00:00,SGB/EUR,0.05857,0.05884,0.05740,0.05812,1072200.85637446,62316.31377248361
1649980800,2022-04-15 00:00:00,SGB/EUR,0.05742,0.05881,0.05742,0.05854,733425.40564004,42934.72324616794
1649894400,2022-04-14 00:00:00,SGB/EUR,0.05745,0.05912,0.05742,0.05791,258464.85501758,14967.699754068059
1649808000,2022-04-13 00:00:00,SGB/EUR,0.05824,0.05921,0.05667,0.05702,818299.95591745,46659.463486413
1649721600,2022-04-12 00:00:00,SGB/EUR,0.05986,0.06086,0.05777,0.05817,1190041.82258546,69224.7328197962
1649635200,2022-04-11 00:00:00,SGB/EUR,0.06255,0.06255,0.05944,0.06012,431277.27357608,25928.38968739393
1649548800,2022-04-10 00:00:00,SGB/EUR,0.06258,0.06305,0.06237,0.06237,74002.08863784,4615.510268342081
1649462400,2022-04-09 00:00:00,SGB/EUR,0.06297,0.06351,0.06260,0.06309,763438.77225567,48165.352141610216
1649376000,2022-04-08 00:00:00,SGB/EUR,0.06354,0.06354,0.06273,0.06297,226047.77405716,14234.228332379364
1649289600,2022-04-07 00:00:00,SGB/EUR,0.06313,0.06477,0.06266,0.06353,340844.49999511,21653.851084689337
1649203200,2022-04-06 00:00:00,SGB/EUR,0.06411,0.06540,0.06301,0.06308,645047.38586718,40689.58910050171
1649116800,2022-04-05 00:00:00,SGB/EUR,0.06325,0.06566,0.06313,0.06455,537609.24730966,34702.67691383855
1649030400,2022-04-04 00:00:00,SGB/EUR,0.06572,0.06572,0.06271,0.06271,684729.55684620,42939.39050982521
1648944000,2022-04-03 00:00:00,SGB/EUR,0.06463,0.06708,0.06463,0.06575,837811.19365236,55086.085982642675
1648857600,2022-04-02 00:00:00,SGB/EUR,0.06577,0.06708,0.06430,0.06431,417964.85350526,26879.319728923274
1648771200,2022-04-01 00:00:00,SGB/EUR,0.06665,0.06890,0.06547,0.06600,370409.04402942,24446.996905941724
1648684800,2022-03-31 00:00:00,SGB/EUR,0.06447,0.06711,0.06414,0.06665,1111894.23328621,74107.75064852591
1648598400,2022-03-30 00:00:00,SGB/EUR,0.06514,0.06514,0.06285,0.06393,848747.37241992,54260.41951880549
1648512000,2022-03-29 00:00:00,SGB/EUR,0.06728,0.06756,0.06514,0.06559,869082.62237750,57003.12920174022
1648425600,2022-03-28 00:00:00,SGB/EUR,0.06060,0.07328,0.06060,0.06748,2552679.48989080,172254.81197783118
