https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VET,Volume USDT
1663369200,2022-09-16 23:00:00,VET/USDT,0.0232973,0.023388,0.023251,0.0233797,1147392.65213859,26740.536869279857844
1663365600,2022-09-16 22:00:00,VET/USDT,0.023305,0.0233664,0.0232518,0.023287,1357131.0468944,31609.800535049498551
1663362000,2022-09-16 21:00:00,VET/USDT,0.023351,0.0233877,0.0232776,0.0232886,670365.3944859,15650.669977079300346
1663358400,2022-09-16 20:00:00,VET/USDT,0.0231868,0.023356,0.0231782,0.0233389,381071.00377985,8872.815154382197557
1663354800,2022-09-16 19:00:00,VET/USDT,0.0231758,0.023279,0.0231611,0.023187,1465079.22767307,34006.142596852911376
1663351200,2022-09-16 18:00:00,VET/USDT,0.0231033,0.0232662,0.0230008,0.0231584,677870.72076906,15685.446210815580748
1663347600,2022-09-16 17:00:00,VET/USDT,0.023142,0.02323,0.022952,0.0231139,1475138.3788151,34015.702458605652478
1663344000,2022-09-16 16:00:00,VET/USDT,0.0233011,0.0233283,0.022923,0.0231153,1966091.08242852,45445.754350823003322
1663340400,2022-09-16 15:00:00,VET/USDT,0.0232776,0.0234,0.0232107,0.0232982,1561409.19905466,36343.896431639946732
1663336800,2022-09-16 14:00:00,VET/USDT,0.0230628,0.02344,0.0230233,0.023285,1367746.84764924,31897.269374186312462
1663333200,2022-09-16 13:00:00,VET/USDT,0.0233185,0.023371,0.0229871,0.0230669,1744418.3268911,40480.779666328093534
1663329600,2022-09-16 12:00:00,VET/USDT,0.0235392,0.023553,0.023285,0.0232992,1222755.65006642,28610.220892880385621
1663326000,2022-09-16 11:00:00,VET/USDT,0.0234608,0.0235693,0.0234195,0.0235397,2165612.43107179,50835.632854521194294
1663322400,2022-09-16 10:00:00,VET/USDT,0.0233143,0.023505,0.0232935,0.0234696,375681.1044015,8801.170486178872592
1663318800,2022-09-16 09:00:00,VET/USDT,0.0231037,0.0233197,0.0231031,0.0233124,314662.32862326,7325.46224404748211
1663315200,2022-09-16 08:00:00,VET/USDT,0.0233519,0.0233836,0.023104,0.0231172,1055529.53695316,24536.583444267361928
1663311600,2022-09-16 07:00:00,VET/USDT,0.0233817,0.0234579,0.0233304,0.0233602,167983.72749918,3926.372709490414805
1663308000,2022-09-16 06:00:00,VET/USDT,0.023334,0.0234343,0.0233065,0.0233766,167598.77182654,3914.734062212896083
1663304400,2022-09-16 05:00:00,VET/USDT,0.0233316,0.0234614,0.023328,0.023328,899437.24167018,21057.569771129038139
1663300800,2022-09-16 04:00:00,VET/USDT,0.0233329,0.0234319,0.0233292,0.0233476,281562.6790022,6586.158325103789195
1663297200,2022-09-16 03:00:00,VET/USDT,0.0231744,0.023334,0.0231,0.0233324,718686.36986637,16693.199988804202564
1663293600,2022-09-16 02:00:00,VET/USDT,0.0232545,0.023273,0.023012,0.0231643,1029912.97408669,23850.00795138239294
1663290000,2022-09-16 01:00:00,VET/USDT,0.023362,0.0233749,0.0232155,0.0232737,458347.49884031,10669.116293661105435
1663286400,2022-09-16 00:00:00,VET/USDT,0.0232078,0.023362,0.022958,0.023362,1583907.14336491,36574.142333578205761
1663282800,2022-09-15 23:00:00,VET/USDT,0.0231797,0.023215,0.023028,0.0231921,592283.22418763,13697.273811164336624
1663279200,2022-09-15 22:00:00,VET/USDT,0.0233804,0.0233804,0.023038,0.0231786,2575826.98371932,59583.112078055504721
1663275600,2022-09-15 21:00:00,VET/USDT,0.023494,0.023509,0.0233,0.0233844,757079.58742744,17744.563597929038295
1663272000,2022-09-15 20:00:00,VET/USDT,0.0234081,0.0235064,0.0233476,0.0235064,1596233.7685857,37345.384276002090429
1663268400,2022-09-15 19:00:00,VET/USDT,0.0233086,0.023474,0.02327,0.0233848,695291.66122769,16218.763974558006293
1663264800,2022-09-15 18:00:00,VET/USDT,0.0233344,0.02345,0.0232787,0.0232851,202646.68461223,4735.012584061582488
1663261200,2022-09-15 17:00:00,VET/USDT,0.0233797,0.02346,0.0233336,0.0233475,1322665.28471344,30998.890031748935799
1663257600,2022-09-15 16:00:00,VET/USDT,0.0231897,0.023388,0.0231384,0.023388,805859.37921651,18728.548122830875764
1663254000,2022-09-15 15:00:00,VET/USDT,0.0230942,0.0232903,0.022936,0.0231909,5043697.14085996,116581.037231578495278
1663250400,2022-09-15 14:00:00,VET/USDT,0.023628,0.023682,0.0230573,0.0231027,7424513.29204383,172492.033600529240316
1663246800,2022-09-15 13:00:00,VET/USDT,0.023669,0.0237069,0.0233919,0.023625,1574001.35808599,37017.146234287510121
1663243200,2022-09-15 12:00:00,VET/USDT,0.0236961,0.0237657,0.0235251,0.0236659,1115015.15312196,26400.609427566200189
1663239600,2022-09-15 11:00:00,VET/USDT,0.0235196,0.023706,0.023474,0.0236931,1001586.93432326,23639.46866176797617
1663236000,2022-09-15 10:00:00,VET/USDT,0.0236304,0.023734,0.023476,0.0235326,887567.81164037,20947.987428686048461
1663232400,2022-09-15 09:00:00,VET/USDT,0.0236506,0.023723,0.023581,0.0236428,331532.83589826,7841.927042965854674
1663228800,2022-09-15 08:00:00,VET/USDT,0.023912,0.0239268,0.023586,0.0236387,1987403.48536129,47046.279058162142278
1663225200,2022-09-15 07:00:00,VET/USDT,0.0238656,0.0241403,0.0238081,0.0239319,6016722.59379338,144318.029530648827885
1663221600,2022-09-15 06:00:00,VET/USDT,0.0237384,0.024074,0.023348,0.023871,9278481.0777131,219338.753153312272405
1663218000,2022-09-15 05:00:00,VET/USDT,0.0235594,0.023763,0.0235154,0.0237323,2814558.52861526,66613.800408072986724
1663214400,2022-09-15 04:00:00,VET/USDT,0.0234753,0.0235934,0.0234007,0.0235682,2496056.08156591,58622.902407789145507
1663210800,2022-09-15 03:00:00,VET/USDT,0.0235679,0.0235778,0.0232176,0.02348,4849191.0263691,113403.930259911572612
1663207200,2022-09-15 02:00:00,VET/USDT,0.0237481,0.023753,0.0233549,0.0235731,3399893.47984123,79886.584647082979824
1663203600,2022-09-15 01:00:00,VET/USDT,0.0237347,0.0237557,0.023491,0.0237557,3330067.48784615,78856.815468508547274
1663200000,2022-09-15 00:00:00,VET/USDT,0.0240025,0.0240336,0.0236501,0.0237361,3339107.92048836,79547.082691212466788
1663196400,2022-09-14 23:00:00,VET/USDT,0.0240846,0.0241343,0.023958,0.0240086,1000679.78532219,24044.826392239977234
1663192800,2022-09-14 22:00:00,VET/USDT,0.02419,0.024236,0.024044,0.0240842,2864727.68936716,69199.776974823494684
1663189200,2022-09-14 21:00:00,VET/USDT,0.0239481,0.024189,0.023874,0.024189,1052098.38543211,25291.445628425139359
1663185600,2022-09-14 20:00:00,VET/USDT,0.0240264,0.024056,0.0238761,0.0239768,1284652.41995619,30777.871293177751256
1663182000,2022-09-14 19:00:00,VET/USDT,0.0237517,0.0240387,0.0237138,0.0240363,3379509.7883788,80651.814369629618124
1663178400,2022-09-14 18:00:00,VET/USDT,0.0237883,0.023862,0.0234089,0.0237672,4514885.14564818,106924.014700173170014
1663174800,2022-09-14 17:00:00,VET/USDT,0.0238231,0.024018,0.0237659,0.0237759,3073469.64984706,73420.588481480773498
1663171200,2022-09-14 16:00:00,VET/USDT,0.0239279,0.0239522,0.023731,0.023806,2785636.80904,66449.785915975497052
1663167600,2022-09-14 15:00:00,VET/USDT,0.0239627,0.0240071,0.023885,0.023922,1811883.31980209,43396.394477579394378
1663164000,2022-09-14 14:00:00,VET/USDT,0.0240339,0.024088,0.023827,0.0239764,3260998.09419581,78175.018671255121662
1663160400,2022-09-14 13:00:00,VET/USDT,0.0240333,0.024131,0.0237376,0.0240361,3051299.09516555,73169.145642801302585
1663156800,2022-09-14 12:00:00,VET/USDT,0.0237716,0.0241937,0.023594,0.0240323,1818174.50277981,43591.817162997798422
1663153200,2022-09-14 11:00:00,VET/USDT,0.0238968,0.023914,0.023675,0.0237833,611000.80280804,14561.002053599748889
1663149600,2022-09-14 10:00:00,VET/USDT,0.0237833,0.0239121,0.0237698,0.0238983,635673.90825048,15172.754368555827045
1663146000,2022-09-14 09:00:00,VET/USDT,0.0237643,0.023809,0.0236809,0.0237776,1039585.14070168,24700.798555595194841
1663142400,2022-09-14 08:00:00,VET/USDT,0.0236749,0.0238077,0.023453,0.0237792,1426409.00457985,33746.553813410443729
1663138800,2022-09-14 07:00:00,VET/USDT,0.023809,0.0238999,0.02348,0.023674,1608693.78456048,38150.111880658932414
1663135200,2022-09-14 06:00:00,VET/USDT,0.0239403,0.02396,0.0236755,0.0238069,3130584.61930948,74518.820787433216472
1663131600,2022-09-14 05:00:00,VET/USDT,0.0239524,0.023994,0.0239036,0.0239036,1179948.12577557,28253.272960766118857
1663128000,2022-09-14 04:00:00,VET/USDT,0.0237731,0.0239609,0.0237645,0.0239432,705267.59550774,16814.325786752080894
1663124400,2022-09-14 03:00:00,VET/USDT,0.0238273,0.0238856,0.0236986,0.0237729,9812132.11405428,233298.537945882879875
1663120800,2022-09-14 02:00:00,VET/USDT,0.0236823,0.0239091,0.0236737,0.0238483,1475665.22620401,35173.101453002865049
1663117200,2022-09-14 01:00:00,VET/USDT,0.0236174,0.023704,0.02356,0.0236965,6510732.66492688,153762.186072614061152
1663113600,2022-09-14 00:00:00,VET/USDT,0.0235263,0.023635,0.0233434,0.0236228,1445407.1035507,33967.855834039349226
1663110000,2022-09-13 23:00:00,VET/USDT,0.0235674,0.0236116,0.02339,0.0235249,1228438.67704344,28872.282539564391109
1663106400,2022-09-13 22:00:00,VET/USDT,0.0236593,0.023689,0.023451,0.0235837,828983.67422185,19572.727104317275318
1663102800,2022-09-13 21:00:00,VET/USDT,0.023678,0.0237315,0.0234408,0.0236593,1419985.90122052,33529.258376918084506
1663099200,2022-09-13 20:00:00,VET/USDT,0.0236776,0.02387,0.0236429,0.0237016,1322861.65251692,31402.529357923041977
1663095600,2022-09-13 19:00:00,VET/USDT,0.0235505,0.0237453,0.0234244,0.0236862,2805658.32011442,65999.964036768642105
1663092000,2022-09-13 18:00:00,VET/USDT,0.023906,0.0239321,0.023532,0.023532,4927870.64565077,116845.537868440956298
1663088400,2022-09-13 17:00:00,VET/USDT,0.024,0.024105,0.023894,0.023917,3488214.31818781,83689.77947836026051
1663084800,2022-09-13 16:00:00,VET/USDT,0.0238125,0.0240306,0.023731,0.0240009,1605596.07795305,38384.386421037884557
1663081200,2022-09-13 15:00:00,VET/USDT,0.0238151,0.0238826,0.0236261,0.0238274,3574951.45366716,84890.132271002144661
1663077600,2022-09-13 14:00:00,VET/USDT,0.023984,0.024065,0.023674,0.0238025,7080097.18168799,169056.811213258265387
1663074000,2022-09-13 13:00:00,VET/USDT,0.024129,0.024205,0.023922,0.0239846,7593458.36557579,182806.443030277070453
1663070400,2022-09-13 12:00:00,VET/USDT,0.0254975,0.025774,0.0239343,0.0241605,15083683.50922954,371234.475896650208887
1663066800,2022-09-13 11:00:00,VET/USDT,0.0254213,0.025681,0.0254,0.0254957,6741067.02160444,172238.125172400961604
1663063200,2022-09-13 10:00:00,VET/USDT,0.025243,0.0254482,0.0252241,0.0254182,1391634.06713157,35252.936406972357613
1663059600,2022-09-13 09:00:00,VET/USDT,0.0254266,0.02556,0.025172,0.0252442,4180527.72695964,105778.814387652903092
1663056000,2022-09-13 08:00:00,VET/USDT,0.0255192,0.0256082,0.025373,0.025438,508800.78016599,12988.348567539660346
1663052400,2022-09-13 07:00:00,VET/USDT,0.0252808,0.025579,0.02528,0.025531,4272166.15284222,108460.358941250122713
1663048800,2022-09-13 06:00:00,VET/USDT,0.0252848,0.025582,0.025203,0.0252815,1144738.28448702,29075.139800548428671
1663045200,2022-09-13 05:00:00,VET/USDT,0.0252371,0.02539,0.0252143,0.025279,3044973.95666192,77071.877471016661403
1663041600,2022-09-13 04:00:00,VET/USDT,0.0253875,0.0254319,0.0252187,0.0252405,486877.49444987,12320.446702217936647
1663038000,2022-09-13 03:00:00,VET/USDT,0.025303,0.0254372,0.0251141,0.0253548,1089384.72476195,27496.056428750436668
1663034400,2022-09-13 02:00:00,VET/USDT,0.0250987,0.0253066,0.024909,0.0252999,1265687.9873054,31765.953962399699098
1663030800,2022-09-13 01:00:00,VET/USDT,0.0251915,0.025288,0.025,0.0251178,1255569.27663572,31512.433356045994523
1663027200,2022-09-13 00:00:00,VET/USDT,0.0257128,0.025751,0.0250165,0.0252103,9820425.30870846,247500.15022424096489
1663023600,2022-09-12 23:00:00,VET/USDT,0.0256141,0.025723,0.025568,0.0257056,974990.5229653,24990.734411291581482
1663020000,2022-09-12 22:00:00,VET/USDT,0.0256485,0.0257217,0.0255451,0.025597,681852.47465346,17483.796515441065592
1663016400,2022-09-12 21:00:00,VET/USDT,0.0257888,0.0257888,0.0255555,0.0256654,1405755.64183116,36023.258148607814553
1663012800,2022-09-12 20:00:00,VET/USDT,0.0257337,0.025847,0.0256264,0.0258134,380134.51671944,9793.595762390074674
1663009200,2022-09-12 19:00:00,VET/USDT,0.0256449,0.025751,0.0256,0.0257189,532926.41071552,13681.210264113495357
1663005600,2022-09-12 18:00:00,VET/USDT,0.0257827,0.0258105,0.0254696,0.0256353,1900692.70862669,48753.529509302336143
1663002000,2022-09-12 17:00:00,VET/USDT,0.025567,0.025792,0.025473,0.025792,3327696.13016219,85036.852720061396522
1662998400,2022-09-12 16:00:00,VET/USDT,0.0257093,0.0257718,0.025349,0.0255677,3967042.41694074,101264.471129168431044
1662994800,2022-09-12 15:00:00,VET/USDT,0.0261177,0.0261363,0.0256285,0.0257375,5056991.96521681,130605.882658614746177
1662991200,2022-09-12 14:00:00,VET/USDT,0.0262979,0.0263645,0.026036,0.0261017,5167119.73656142,134981.994472577907658
1662987600,2022-09-12 13:00:00,VET/USDT,0.026408,0.0264811,0.026207,0.026319,4121059.20859755,108667.620696935215971
1662984000,2022-09-12 12:00:00,VET/USDT,0.0261975,0.0265564,0.0261772,0.0264526,4014590.88056779,106162.118916529365993
1662980400,2022-09-12 11:00:00,VET/USDT,0.0261167,0.0264552,0.0260862,0.0262229,5625937.05795019,147918.024003782120132
1662976800,2022-09-12 10:00:00,VET/USDT,0.0260191,0.026146,0.0258617,0.0261095,1397750.78198869,36378.635618325429801
1662973200,2022-09-12 09:00:00,VET/USDT,0.026085,0.0261326,0.0259481,0.0260212,624718.35644929,16256.241130582220447
1662969600,2022-09-12 08:00:00,VET/USDT,0.0258792,0.0261323,0.0258306,0.0260894,1428435.04587649,37150.078516387078734
1662966000,2022-09-12 07:00:00,VET/USDT,0.025729,0.025935,0.0257282,0.0258501,1715416.29512692,44357.233728155160431
1662962400,2022-09-12 06:00:00,VET/USDT,0.0255961,0.025726,0.0255363,0.0257149,949971.10373773,24327.211597927051468
1662958800,2022-09-12 05:00:00,VET/USDT,0.0255839,0.0256318,0.025474,0.0256115,5339862.9116316,136394.484855954006427
1662955200,2022-09-12 04:00:00,VET/USDT,0.0254302,0.0255974,0.025396,0.0255438,499269.597124,12731.909963232973123
1662951600,2022-09-12 03:00:00,VET/USDT,0.0256244,0.025724,0.02526,0.0254343,3003647.92564592,76361.810034941372114
1662948000,2022-09-12 02:00:00,VET/USDT,0.0262146,0.026229,0.0255609,0.025649,2987741.87731024,77496.273953298982455
1662944400,2022-09-12 01:00:00,VET/USDT,0.025366,0.0262847,0.025294,0.0261816,15149160.17801665,394898.750034515442496
1662940800,2022-09-12 00:00:00,VET/USDT,0.0257319,0.025744,0.025367,0.0253716,670041.92004413,17135.49612090429652
1662937200,2022-09-11 23:00:00,VET/USDT,0.0254735,0.025757,0.025396,0.0257163,851922.30173572,21737.241070874667302
1662933600,2022-09-11 22:00:00,VET/USDT,0.0253453,0.025616,0.0252958,0.0254735,957555.93221559,24417.026112066828275
1662930000,2022-09-11 21:00:00,VET/USDT,0.025653,0.0257109,0.0252446,0.0253255,1496390.54552769,38079.585186311926198
1662926400,2022-09-11 20:00:00,VET/USDT,0.0256881,0.0258069,0.025434,0.0256803,2085874.96693297,53503.007696446204246
1662922800,2022-09-11 19:00:00,VET/USDT,0.0256607,0.025747,0.0256607,0.0256887,986387.6548216,25339.713937920031332
1662919200,2022-09-11 18:00:00,VET/USDT,0.0258117,0.025822,0.0256627,0.0256781,973068.12231186,25083.679364246029998
1662915600,2022-09-11 17:00:00,VET/USDT,0.0258827,0.026027,0.0258138,0.0258341,1179203.41344996,30575.351104519064624
1662912000,2022-09-11 16:00:00,VET/USDT,0.0256968,0.0259062,0.02569,0.0258824,1205685.84265732,31135.654703005362526
1662908400,2022-09-11 15:00:00,VET/USDT,0.025607,0.025798,0.025607,0.0256906,889854.21483446,22871.857414904540348
1662904800,2022-09-11 14:00:00,VET/USDT,0.0257155,0.0257341,0.025577,0.0256266,596167.73525906,15294.68276416556808
1662901200,2022-09-11 13:00:00,VET/USDT,0.0257841,0.0258031,0.0256391,0.0257155,1717758.0491836,44188.018807832760442
1662897600,2022-09-11 12:00:00,VET/USDT,0.0257233,0.025811,0.0256376,0.0257751,712916.80482084,18350.957338570290947
1662894000,2022-09-11 11:00:00,VET/USDT,0.025623,0.0257998,0.0256167,0.0257266,663401.53756009,17080.662227475939525
1662890400,2022-09-11 10:00:00,VET/USDT,0.025591,0.0256846,0.025583,0.0256124,418062.06233421,10714.098594171516688
1662886800,2022-09-11 09:00:00,VET/USDT,0.025744,0.0257552,0.0255934,0.025597,325491.49740872,8354.969071876214575
1662883200,2022-09-11 08:00:00,VET/USDT,0.0255658,0.0257658,0.0255546,0.0257612,345174.77603502,8856.409924374359332
1662879600,2022-09-11 07:00:00,VET/USDT,0.0254238,0.025668,0.0254238,0.0255889,983282.43902985,25124.408418766997419
1662876000,2022-09-11 06:00:00,VET/USDT,0.0256657,0.025691,0.0251677,0.0254712,4240814.01927221,107597.700652540591099
1662872400,2022-09-11 05:00:00,VET/USDT,0.0256236,0.025715,0.0255655,0.0256751,286274.49166271,7340.790765924736073
1662868800,2022-09-11 04:00:00,VET/USDT,0.0256777,0.02576,0.0256225,0.0256261,516760.5851223,13284.043414044087575
1662865200,2022-09-11 03:00:00,VET/USDT,0.0256558,0.025699,0.02557,0.0256582,532879.90961505,13668.05931121494958
1662861600,2022-09-11 02:00:00,VET/USDT,0.0258011,0.0258613,0.025584,0.0256558,5058533.93033407,130389.091567305643567
1662858000,2022-09-11 01:00:00,VET/USDT,0.0258228,0.026046,0.025794,0.0258051,1178493.67299527,30551.775208327535802
1662854400,2022-09-11 00:00:00,VET/USDT,0.0256961,0.0259415,0.0256961,0.0258042,1824132.24682138,47104.392433880544158
1662850800,2022-09-10 23:00:00,VET/USDT,0.0258916,0.0259129,0.025696,0.025696,1694506.83366639,43827.412446721614775
1662847200,2022-09-10 22:00:00,VET/USDT,0.0256821,0.025962,0.0256821,0.0258653,2408429.85969297,62181.243244626005859
1662843600,2022-09-10 21:00:00,VET/USDT,0.0256443,0.025837,0.0255546,0.0256492,2446937.97041867,63023.644682203704611
1662840000,2022-09-10 20:00:00,VET/USDT,0.0257046,0.0257368,0.025519,0.02564,1452764.75454623,37196.431628824716568
1662836400,2022-09-10 19:00:00,VET/USDT,0.0256129,0.0257658,0.0256,0.0256901,1742730.6643685,44707.277683705454435
1662832800,2022-09-10 18:00:00,VET/USDT,0.0255062,0.0256733,0.0255062,0.0256072,1399041.70779464,35823.07060362156535
1662829200,2022-09-10 17:00:00,VET/USDT,0.0256408,0.0256591,0.025462,0.0255061,1349087.8990495,34427.511829576988377
1662825600,2022-09-10 16:00:00,VET/USDT,0.0255051,0.025755,0.0254111,0.0256423,1023203.03744146,26153.935204551430237
1662822000,2022-09-10 15:00:00,VET/USDT,0.0255633,0.0256085,0.025448,0.0254881,967837.40058439,24718.407342707003888
1662818400,2022-09-10 14:00:00,VET/USDT,0.025458,0.025658,0.02541,0.0255355,3387615.47668727,86553.448257940701197
1662814800,2022-09-10 13:00:00,VET/USDT,0.0257567,0.0257657,0.025419,0.0254579,1570118.39338135,40142.596178720500346
1662811200,2022-09-10 12:00:00,VET/USDT,0.0256565,0.0258269,0.0255121,0.0257599,5824584.72888061,149643.364333153355828
1662807600,2022-09-10 11:00:00,VET/USDT,0.0256531,0.0257045,0.0256193,0.0256573,2482216.7748506,63722.73394793973897
1662804000,2022-09-10 10:00:00,VET/USDT,0.0257286,0.0257286,0.0255846,0.0256431,471988.9573798,12096.017210932033664
1662800400,2022-09-10 09:00:00,VET/USDT,0.0256628,0.0258214,0.0256547,0.0257286,776194.79548152,19977.147575288076296
1662796800,2022-09-10 08:00:00,VET/USDT,0.0254414,0.02584,0.0254414,0.0256508,2046986.61763616,52544.798569299249748
1662793200,2022-09-10 07:00:00,VET/USDT,0.0260252,0.0260252,0.025359,0.0254013,1933438.47129523,49567.410384833093122
1662789600,2022-09-10 06:00:00,VET/USDT,0.0255532,0.02604,0.0255456,0.0260252,2574526.16142631,66586.673614363833445
1662786000,2022-09-10 05:00:00,VET/USDT,0.0254249,0.025604,0.0253475,0.0255451,1002790.73511543,25565.744535912064229
1662782400,2022-09-10 04:00:00,VET/USDT,0.0254733,0.025742,0.0253241,0.0254261,2065735.08594361,52782.399038459013783
1662778800,2022-09-10 03:00:00,VET/USDT,0.0258621,0.0258621,0.0254562,0.0254562,1602816.61742268,41206.579932830960019
1662775200,2022-09-10 02:00:00,VET/USDT,0.0258008,0.025905,0.0257305,0.0258642,1021669.74273029,26358.658786905103343
1662771600,2022-09-10 01:00:00,VET/USDT,0.0258413,0.026029,0.02577,0.0258008,4744022.81975167,123188.033336641911425
1662768000,2022-09-10 00:00:00,VET/USDT,0.0256662,0.025894,0.0255321,0.025846,1784860.78488939,45871.611618210823488
1662764400,2022-09-09 23:00:00,VET/USDT,0.0255556,0.0258794,0.025361,0.0256649,2493298.61090272,63913.516986708910009
1662760800,2022-09-09 22:00:00,VET/USDT,0.02556,0.0256706,0.0255546,0.0255586,684234.09977165,17525.584738658419438
1662757200,2022-09-09 21:00:00,VET/USDT,0.025671,0.025671,0.025548,0.0255805,833673.55668908,21355.232488985799362
1662753600,2022-09-09 20:00:00,VET/USDT,0.025536,0.025698,0.0254555,0.0256697,1142748.99856474,29251.053098668286692
1662750000,2022-09-09 19:00:00,VET/USDT,0.0253371,0.025552,0.0253257,0.025544,1066414.59394081,27111.165224445848531
1662746400,2022-09-09 18:00:00,VET/USDT,0.0251441,0.025368,0.025089,0.0253332,1321541.06556047,33346.767223706708571
1662742800,2022-09-09 17:00:00,VET/USDT,0.0253374,0.0253914,0.025097,0.0251493,1371217.71145635,34616.992494917365388
1662739200,2022-09-09 16:00:00,VET/USDT,0.0253015,0.025386,0.0251651,0.0253713,1491823.16019003,37693.025824967969553
1662735600,2022-09-09 15:00:00,VET/USDT,0.0255024,0.0255828,0.025257,0.025292,2957850.98802739,75277.492764630091044
1662732000,2022-09-09 14:00:00,VET/USDT,0.0253194,0.0255055,0.025257,0.0255055,1966947.8507978,49946.298714941005059
1662728400,2022-09-09 13:00:00,VET/USDT,0.0256,0.0256042,0.02517,0.0253161,3699414.69708098,93705.030057000037418
1662724800,2022-09-09 12:00:00,VET/USDT,0.0254866,0.0259333,0.0254693,0.025591,5158200.68683262,132461.196446806936092
1662721200,2022-09-09 11:00:00,VET/USDT,0.0255082,0.0255536,0.0254154,0.0254906,2103499.06608197,53613.313204674958559
1662717600,2022-09-09 10:00:00,VET/USDT,0.0254239,0.025565,0.0253496,0.0255209,2282050.04456607,58143.269350834570712
1662714000,2022-09-09 09:00:00,VET/USDT,0.0255022,0.0255317,0.025298,0.0254171,1137522.44135319,28881.141818131252733
1662710400,2022-09-09 08:00:00,VET/USDT,0.0252471,0.025622,0.0252422,0.0254902,3386514.97729067,86193.297262225964682
1662706800,2022-09-09 07:00:00,VET/USDT,0.0253601,0.0253965,0.0252064,0.0252362,1309867.48436306,33169.658510645633028
1662703200,2022-09-09 06:00:00,VET/USDT,0.0251991,0.0254646,0.025193,0.0253382,2638351.73700501,66875.739739802062548
1662699600,2022-09-09 05:00:00,VET/USDT,0.0250392,0.0252865,0.0250115,0.0251929,2880461.43102081,72484.500605760245081
1662696000,2022-09-09 04:00:00,VET/USDT,0.0248741,0.025112,0.024857,0.02503,2904053.09455345,72598.808495521885598
1662692400,2022-09-09 03:00:00,VET/USDT,0.0244143,0.02491,0.0244124,0.0248593,2537866.35541665,62712.069798240943213
