https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VLX,Volume USDT
1644105600,2022-02-06 00:00:00,VLX/USDT,0.269,0.2746,0.2633,0.2701,3368377.74159445,907542.970150642315
1644019200,2022-02-05 00:00:00,VLX/USDT,0.2692,0.2856,0.2651,0.2689,4528456.07729445,1239707.298262999165
1643932800,2022-02-04 00:00:00,VLX/USDT,0.2436,0.27,0.2421,0.2693,3316188.44464501,845208.84328247554
1643846400,2022-02-03 00:00:00,VLX/USDT,0.2407,0.2488,0.235,0.2437,2993248.57725625,727717.076845795684
1643760000,2022-02-02 00:00:00,VLX/USDT,0.2522,0.26,0.2402,0.241,2927258.39633165,735928.290674797034
1643673600,2022-02-01 00:00:00,VLX/USDT,0.2472,0.26,0.2387,0.2523,4869851.51978316,1224930.848031418564
1643587200,2022-01-31 00:00:00,VLX/USDT,0.2434,0.2534,0.23,0.2474,5806076.56726499,1401204.786997742139
1643500800,2022-01-30 00:00:00,VLX/USDT,0.2559,0.2629,0.2362,0.2434,4656015.08499023,1160608.15895423394
1643414400,2022-01-29 00:00:00,VLX/USDT,0.2499,0.2659,0.2382,0.2562,6685555.37441992,1683331.654625544401
1643328000,2022-01-28 00:00:00,VLX/USDT,0.2478,0.2527,0.235,0.2498,3575439.57448482,871527.221858467475
1643241600,2022-01-27 00:00:00,VLX/USDT,0.2429,0.25,0.2358,0.2477,3205941.25480711,780465.696935758864
1643155200,2022-01-26 00:00:00,VLX/USDT,0.2422,0.2637,0.2375,0.2429,5438796.52826528,1361590.785476577193
1643068800,2022-01-25 00:00:00,VLX/USDT,0.2397,0.2498,0.2301,0.2422,2903631.9793023,699265.468162751636
1642982400,2022-01-24 00:00:00,VLX/USDT,0.2413,0.2476,0.225,0.2397,4294990.40238429,1007966.40414271197
1642896000,2022-01-23 00:00:00,VLX/USDT,0.2399,0.257,0.2327,0.242,3649673.55440386,894353.541280102403
1642809600,2022-01-22 00:00:00,VLX/USDT,0.2567,0.265,0.225,0.2399,6686799.02678031,1630849.720975925063
1642723200,2022-01-21 00:00:00,VLX/USDT,0.3059,0.3168,0.252,0.2565,7839797.01979409,2209406.560519195684
1642636800,2022-01-20 00:00:00,VLX/USDT,0.3206,0.3404,0.305,0.3059,4842122.51541025,1566742.035850924722
1642550400,2022-01-19 00:00:00,VLX/USDT,0.3233,0.3354,0.3024,0.3206,4565236.22745823,1452616.22963836678
1642464000,2022-01-18 00:00:00,VLX/USDT,0.3274,0.3298,0.3101,0.3236,3335796.19572017,1062515.395510274336
1642377600,2022-01-17 00:00:00,VLX/USDT,0.3401,0.3412,0.3151,0.3269,5378500.19028201,1763919.236352313172
1642291200,2022-01-16 00:00:00,VLX/USDT,0.3581,0.3702,0.3333,0.34,4684429.88433199,1631016.703090427875
1642204800,2022-01-15 00:00:00,VLX/USDT,0.3539,0.376,0.3392,0.3578,7028398.39893626,2521719.367928420312
1642118400,2022-01-14 00:00:00,VLX/USDT,0.3693,0.3794,0.34,0.3541,8185783.69037302,2899837.918533420988
1642032000,2022-01-13 00:00:00,VLX/USDT,0.3831,0.42,0.36,0.3694,10755950.04259726,4148086.262144603587
1641945600,2022-01-12 00:00:00,VLX/USDT,0.3254,0.3989,0.32,0.3827,11443768.75425471,4228051.657057165527
1641859200,2022-01-11 00:00:00,VLX/USDT,0.2981,0.34,0.2912,0.325,7355207.7049128,2313903.453043663741
1641772800,2022-01-10 00:00:00,VLX/USDT,0.3373,0.3388,0.2822,0.2984,8884963.0889278,2728821.642520249913
1641686400,2022-01-09 00:00:00,VLX/USDT,0.3334,0.3578,0.3098,0.3371,8254790.9820977,2751683.834993622833
1641600000,2022-01-08 00:00:00,VLX/USDT,0.366,0.3846,0.3112,0.3333,12104034.6982821,4182731.203314353305
1641513600,2022-01-07 00:00:00,VLX/USDT,0.4325,0.4416,0.3499,0.3659,9674743.01695477,3845260.891934814518
1641427200,2022-01-06 00:00:00,VLX/USDT,0.4839,0.4875,0.408,0.4326,7763059.37929828,3389296.847495676608
1641340800,2022-01-05 00:00:00,VLX/USDT,0.5483,0.5486,0.415,0.4836,12542823.18693998,6120276.581266691606
1641254400,2022-01-04 00:00:00,VLX/USDT,0.488,0.5827,0.4562,0.5463,12951116.64171581,6614410.185251638026
1641168000,2022-01-03 00:00:00,VLX/USDT,0.4192,0.649,0.4,0.488,11399216.75542856,5266708.162044289288
1641081600,2022-01-02 00:00:00,VLX/USDT,0.3867,0.4213,0.378,0.4185,2921325.07770025,1158655.905866327882
1640995200,2022-01-01 00:00:00,VLX/USDT,0.375,0.3989,0.3647,0.3871,2421067.5752388,913182.758465640881
1640908800,2021-12-31 00:00:00,VLX/USDT,0.3773,0.3891,0.3669,0.3751,2562341.05760281,965445.9696114791
1640822400,2021-12-30 00:00:00,VLX/USDT,0.3618,0.4,0.351,0.3778,4445047.42718094,1651835.212071657234
1640736000,2021-12-29 00:00:00,VLX/USDT,0.3424,0.397,0.3397,0.3622,5496843.71657923,1989235.20979155819
1640649600,2021-12-28 00:00:00,VLX/USDT,0.3891,0.415,0.3094,0.3438,8009518.92976846,2870253.711421478152
