https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT
1662076800,2022-09-02 00:00:00,ETC/USDT,32.9041,33.8912,31.8844,32.4539,111297.59758651,3649749.349759968281
1661990400,2022-09-01 00:00:00,ETC/USDT,32.4101,32.9689,31.0292,32.9017,146631.06835761,4693330.013975527353
1661904000,2022-08-31 00:00:00,ETC/USDT,32.343,33.7468,31.8969,32.4353,127639.98866012,4190198.777570158269
1661817600,2022-08-30 00:00:00,ETC/USDT,33.5249,34.3407,31.345,32.3072,166961.88664673,5487259.194382676765
1661731200,2022-08-29 00:00:00,ETC/USDT,30.9364,33.7507,30.3622,33.5266,186138.28817535,5972125.367063277099
1661644800,2022-08-28 00:00:00,ETC/USDT,33.0323,33.428,30.5192,30.9297,161996.64644994,5236942.985266225515
1661558400,2022-08-27 00:00:00,ETC/USDT,33.9078,34.409,31.9777,33.0224,195005.16486405,6493609.437706268043
1661472000,2022-08-26 00:00:00,ETC/USDT,37.0921,38.3769,33.4618,33.9,264195.96143078,9511717.827506469468
1661385600,2022-08-25 00:00:00,ETC/USDT,35.3121,38.0757,35.2222,37.0933,183653.90983158,6768413.648358873054
1661299200,2022-08-24 00:00:00,ETC/USDT,34.3442,36.848,32.8722,35.299,192530.10676005,6738846.103700715781
1661212800,2022-08-23 00:00:00,ETC/USDT,34.0753,34.7573,32.266,34.3184,133857.77196516,4501110.994629812306
1661126400,2022-08-22 00:00:00,ETC/USDT,33.6753,34.1371,31.2466,34.1006,157294.311718,5118055.057667240434
1661040000,2022-08-21 00:00:00,ETC/USDT,32.7538,34.1664,32.1368,33.6562,140250.47212451,4673308.533893987171
1660953600,2022-08-20 00:00:00,ETC/USDT,32.9309,34.5673,31.2554,32.7524,348863.78478631,11528122.080450624746
1660867200,2022-08-19 00:00:00,ETC/USDT,39.5725,39.659,32.3135,32.9564,406295.01649815,14327611.521596527595
1660780800,2022-08-18 00:00:00,ETC/USDT,40.3136,41.8318,39.0514,39.5677,198913.58774249,8107233.294637129592
1660694400,2022-08-17 00:00:00,ETC/USDT,39.9131,42.5587,38.7844,40.3001,210260.47769016,8470417.252096999556
1660608000,2022-08-16 00:00:00,ETC/USDT,41.9192,42.2808,39.3139,39.8999,138375.71234078,5650933.972805411166
1660521600,2022-08-15 00:00:00,ETC/USDT,41.5692,43.5805,40.1048,41.9352,175608.08622026,7318829.899833448604
1660435200,2022-08-14 00:00:00,ETC/USDT,43.5498,44.2736,40.5153,41.5346,195748.97673779,8322069.079647634783
1660348800,2022-08-13 00:00:00,ETC/USDT,43.3984,45.7187,42.8451,43.5345,257094.01432892,11340516.12638214434
1660262400,2022-08-12 00:00:00,ETC/USDT,42.0862,43.8192,41.0871,43.3382,262768.98584844,11100632.343340996791
1660176000,2022-08-11 00:00:00,ETC/USDT,38.8239,44.6489,38.2573,42.0872,416658.80649989,17535024.473759805381
1660089600,2022-08-10 00:00:00,ETC/USDT,36.405,39.488,36.14,38.8111,223532.82137201,8460752.944805408317
1660003200,2022-08-09 00:00:00,ETC/USDT,38.0368,38.2992,35.51,36.392,148316.49789937,5451621.359852684464
1659916800,2022-08-08 00:00:00,ETC/USDT,37.7302,39.7294,36.8178,38.0556,222707.61501467,8486507.095489187354
1659830400,2022-08-07 00:00:00,ETC/USDT,37.8219,38.5764,36.6112,37.7207,136685.41308874,5162887.516707063971
1659744000,2022-08-06 00:00:00,ETC/USDT,38.3204,39.4687,37.198,37.823,221433.56894177,8460213.171479745099
1659657600,2022-08-05 00:00:00,ETC/USDT,34.8109,38.5758,34.6831,38.3156,227594.96326239,8408729.183494955244
1659571200,2022-08-04 00:00:00,ETC/USDT,35.9528,37.0716,34.1257,34.7976,276106.21721921,9797225.905827552952
1659484800,2022-08-03 00:00:00,ETC/USDT,36.525,38.5239,35.2309,35.9557,368485.21448821,13581927.474769763194
1659398400,2022-08-02 00:00:00,ETC/USDT,34.9641,38.8094,32.1434,36.5153,515926.19705941,18439078.63860612821
1659312000,2022-08-01 00:00:00,ETC/USDT,36.3514,37.6662,33.7,34.9505,386784.30808624,13821922.351748398207
1659225600,2022-07-31 00:00:00,ETC/USDT,39.4355,41.4637,35.8288,36.3514,353171.36616254,13820669.362772099879
1659139200,2022-07-30 00:00:00,ETC/USDT,40.5079,41.9149,38.0334,39.4442,489004.50970674,19497682.961956733532
1659052800,2022-07-29 00:00:00,ETC/USDT,40.8506,45.38,37.5524,40.5114,932548.85033957,38073823.038836365139
1658966400,2022-07-28 00:00:00,ETC/USDT,32.917,42.4859,31.936,40.8702,989492.49426285,36589808.423924834568
1658880000,2022-07-27 00:00:00,ETC/USDT,25.1782,33.4535,24.9409,32.9248,654218.49055248,18781302.44284775117
1658793600,2022-07-26 00:00:00,ETC/USDT,23.2621,25.2403,22.8976,25.1695,236734.5618599,5628530.425323666775
1658707200,2022-07-25 00:00:00,ETC/USDT,25.5238,25.772,23.1028,23.2592,296245.29716364,7268008.747943285471
1658620800,2022-07-24 00:00:00,ETC/USDT,25.555,26.7074,25.2975,25.5462,212942.89641449,5526031.649921342536
1658534400,2022-07-23 00:00:00,ETC/USDT,24.8932,28.1712,24.6,25.5634,310052.87986059,8157043.022349317459
1658448000,2022-07-22 00:00:00,ETC/USDT,26.2706,26.9502,24.1,24.8968,254498.8912132,6553706.7134382246
1658361600,2022-07-21 00:00:00,ETC/USDT,23.3486,26.4242,22.1584,26.2911,289010.66584107,6951421.859374724021
1658275200,2022-07-20 00:00:00,ETC/USDT,25.2534,25.8697,23.1184,23.3616,367042.97547329,9042093.398864422064
1658188800,2022-07-19 00:00:00,ETC/USDT,25.2501,27.865,24.2,25.2428,580854.64426795,14928589.791723284907
1658102400,2022-07-18 00:00:00,ETC/USDT,19.2727,25.6739,19.2293,25.2525,596036.06952875,13335560.188136777583
1658016000,2022-07-17 00:00:00,ETC/USDT,17.2853,20.6105,16.8467,19.2547,526212.86340897,10001985.93934329002
1657929600,2022-07-16 00:00:00,ETC/USDT,15.085,17.49,14.6477,17.3055,136366.76729639,2202261.793735538302
1657843200,2022-07-15 00:00:00,ETC/USDT,14.7236,15.3499,14.55,15.058,79088.86354393,1178547.207192647474
1657756800,2022-07-14 00:00:00,ETC/USDT,14.4097,14.8,13.9332,14.7322,87221.63494395,1249843.906791634129
1657670400,2022-07-13 00:00:00,ETC/USDT,13.8434,14.4335,13.36,14.422,99210.44842596,1377933.191111611457
1657584000,2022-07-12 00:00:00,ETC/USDT,14.1938,14.3745,13.8,13.8281,60305.36628706,854168.118954415585
1657497600,2022-07-11 00:00:00,ETC/USDT,15.1333,15.1333,14.1192,14.1981,66581.60182007,976851.552897570185
1657411200,2022-07-10 00:00:00,ETC/USDT,15.8417,15.8532,14.98,15.1212,51199.85845511,787031.663068075134
1657324800,2022-07-09 00:00:00,ETC/USDT,15.5758,16.0116,15.5758,15.8435,54234.0427848,859197.635554052934
1657238400,2022-07-08 00:00:00,ETC/USDT,15.8921,16.3677,15.4061,15.5807,70117.96068837,1110223.813496291576
1657152000,2022-07-07 00:00:00,ETC/USDT,15.2133,16.048,15.0886,15.8794,54909.64074499,855898.294222176289
1657065600,2022-07-06 00:00:00,ETC/USDT,14.9292,15.3567,14.7352,15.2133,58174.83602096,872899.683754727422
1656979200,2022-07-05 00:00:00,ETC/USDT,15.4093,15.5022,14.4259,14.9373,75045.4433085,1125277.547761884086
1656892800,2022-07-04 00:00:00,ETC/USDT,14.8143,15.458,14.4116,15.4027,53290.28798668,796673.789077672987
1656806400,2022-07-03 00:00:00,ETC/USDT,14.7715,14.998,14.3575,14.8047,45101.23743499,660352.72303191948
1656720000,2022-07-02 00:00:00,ETC/USDT,14.6455,14.9492,14.3043,14.7642,59376.01320339,868176.296195748878
1656633600,2022-07-01 00:00:00,ETC/USDT,14.996,15.4411,14.2816,14.6455,105953.39096102,1561666.081341152444
1656547200,2022-06-30 00:00:00,ETC/USDT,15.224,15.2955,14.1512,15.013,112078.71967974,1633644.943732901517
1656460800,2022-06-29 00:00:00,ETC/USDT,15.4422,15.7034,14.9228,15.2244,80417.58882237,1228537.617383742274
1656374400,2022-06-28 00:00:00,ETC/USDT,16.5666,16.8232,15.3238,15.4393,83578.4577388,1350087.139733408335
1656288000,2022-06-27 00:00:00,ETC/USDT,16.6822,17.5263,16.1664,16.559,124622.96136384,2106569.811481278227
1656201600,2022-06-26 00:00:00,ETC/USDT,16.5691,17.9882,16.0467,16.6728,89655.37922027,1505142.547718993548
1656115200,2022-06-25 00:00:00,ETC/USDT,16.4254,16.6875,15.7715,16.5448,64740.21119472,1056400.861938443086
1656028800,2022-06-24 00:00:00,ETC/USDT,15.9316,16.822,15.87,16.4226,71949.67075209,1177199.828202088164
1655942400,2022-06-23 00:00:00,ETC/USDT,15.1866,16.055,15.1307,15.9215,61809.37267722,965049.789106584042
1655856000,2022-06-22 00:00:00,ETC/USDT,16.1403,16.1713,15.0584,15.2022,83117.09345325,1288644.545469587966
1655769600,2022-06-21 00:00:00,ETC/USDT,16.2353,16.9871,15.8194,16.1471,84831.0078898,1392627.868227391075
1655683200,2022-06-20 00:00:00,ETC/USDT,15.3674,16.5498,14.5597,16.2353,112826.34381777,1767333.48813923648
1655596800,2022-06-19 00:00:00,ETC/USDT,13.6697,15.5784,13.2709,15.3622,95586.42193295,1380455.204781972998
1655510400,2022-06-18 00:00:00,ETC/USDT,14.3344,14.5866,12.4622,13.6667,182641.5475549,2451579.717933688538
1655424000,2022-06-17 00:00:00,ETC/USDT,13.827,14.6961,13.7192,14.3558,78168.84111973,1116108.140516343602
1655337600,2022-06-16 00:00:00,ETC/USDT,15.8673,16.0653,13.5794,13.8095,92739.42282348,1366381.683108633062
1655251200,2022-06-15 00:00:00,ETC/USDT,14.5679,16.0529,12.9261,15.8751,147433.07873976,2114881.536407251716
1655164800,2022-06-14 00:00:00,ETC/USDT,14.4639,15.118,13.1179,14.5727,106211.84428495,1526773.404389851381
1655078400,2022-06-13 00:00:00,ETC/USDT,16.5528,16.8795,13.9673,14.4339,145916.53595323,2201497.358494030996
1654992000,2022-06-12 00:00:00,ETC/USDT,18.2409,18.4143,16.5536,16.5788,82828.06398931,1438935.488713229705
1654905600,2022-06-11 00:00:00,ETC/USDT,19.9973,20.3956,17.8642,18.2358,117030.80214286,2179126.61644750361
1654819200,2022-06-10 00:00:00,ETC/USDT,21.1353,21.3764,19.77,20.0112,44533.61857056,919462.115538147094
1654732800,2022-06-09 00:00:00,ETC/USDT,21.2863,21.6483,20.9657,21.153,20296.03206259,432923.167354905452
1654646400,2022-06-08 00:00:00,ETC/USDT,21.54,21.81,21.03,21.2827,36687.16171503,784811.317629963806
1654560000,2022-06-07 00:00:00,ETC/USDT,22.5108,22.5108,20.8265,21.537,52911.00718624,1132542.421068494988
1654473600,2022-06-06 00:00:00,ETC/USDT,21.8232,23.4134,21.769,22.524,32596.07448439,737465.17424878655
1654387200,2022-06-05 00:00:00,ETC/USDT,21.9969,22.1866,21.6792,21.8408,15293.67774102,334445.24533860978
1654300800,2022-06-04 00:00:00,ETC/USDT,21.8569,22.052,21.5411,21.9887,15851.37337468,346059.86364760731
1654214400,2022-06-03 00:00:00,ETC/USDT,22.43,22.6355,21.2491,21.8324,27492.38888084,598896.604829821468
1654128000,2022-06-02 00:00:00,ETC/USDT,22.0043,22.5162,21.6125,22.4304,36269.90127345,798920.625004530115
1654041600,2022-06-01 00:00:00,ETC/USDT,23.7771,24.2155,21.4717,21.9748,80543.31240118,1874329.7530850092
1653955200,2022-05-31 00:00:00,ETC/USDT,24.8147,25.1689,22.9683,23.7707,55023.39694288,1318303.863821002203
1653868800,2022-05-30 00:00:00,ETC/USDT,23.6825,24.9786,23.4352,24.8337,76472.76492421,1848660.133135682212
1653782400,2022-05-29 00:00:00,ETC/USDT,22.7566,23.8081,22.2025,23.6905,52071.90318942,1191951.172219705632
1653696000,2022-05-28 00:00:00,ETC/USDT,22.5162,23.0729,22.351,22.7452,39360.16692245,894752.931377411525
1653609600,2022-05-27 00:00:00,ETC/USDT,21.8974,23.4,21.4658,22.5095,112918.30983166,2545294.896203728482
1653523200,2022-05-26 00:00:00,ETC/USDT,23.7371,23.9326,20.7448,21.8788,109385.41614509,2433360.342408656977
1653436800,2022-05-25 00:00:00,ETC/USDT,24.2099,25.6539,23.4926,23.74,125651.45806898,3055671.235681635254
1653350400,2022-05-24 00:00:00,ETC/USDT,21.8566,24.4529,21.0557,24.2133,127909.7486142,2927805.229618056976
1653264000,2022-05-23 00:00:00,ETC/USDT,21.0676,24.2115,20.669,21.8574,136639.32180741,3078869.298503064996
1653177600,2022-05-22 00:00:00,ETC/USDT,20.3633,21.2457,20.1412,21.0744,40681.7468164,843446.056045579412
1653091200,2022-05-21 00:00:00,ETC/USDT,20.1737,20.5365,19.8657,20.3521,27465.56739573,555874.3699960772
1653004800,2022-05-20 00:00:00,ETC/USDT,20.9053,21.2124,19.5552,20.1661,55654.78218925,1136804.156683163027
1652918400,2022-05-19 00:00:00,ETC/USDT,19.8075,21.0234,19.4118,20.8903,56701.83945626,1152867.502411902713
1652832000,2022-05-18 00:00:00,ETC/USDT,21.7465,21.9641,19.7433,19.7961,58121.86488389,1194328.394908444826
1652745600,2022-05-17 00:00:00,ETC/USDT,20.8924,21.8917,20.66,21.7755,45709.18680133,972984.203581779467
1652659200,2022-05-16 00:00:00,ETC/USDT,22.1432,22.7973,20.3211,20.8924,78521.62896139,1682805.473045540296
1652572800,2022-05-15 00:00:00,ETC/USDT,21.0984,22.1686,20.417,22.1146,52521.86321585,1109077.063095855092
1652486400,2022-05-14 00:00:00,ETC/USDT,20.501,21.3649,19.5409,21.07,74039.4854655,1517814.632607533579
1652400000,2022-05-13 00:00:00,ETC/USDT,18.8712,21.8282,18.6771,20.481,98645.8762079,2049525.787601937709
1652313600,2022-05-12 00:00:00,ETC/USDT,19.965,20.9,16.0659,18.9118,531981.3393673,9853813.258058729683
1652227200,2022-05-11 00:00:00,ETC/USDT,23.888,24.4165,18.5986,19.969,334923.78030053,7326757.528658903334
1652140800,2022-05-10 00:00:00,ETC/USDT,22.6994,25.5468,21.9238,23.8935,147188.08778677,3520885.725951096276
1652054400,2022-05-09 00:00:00,ETC/USDT,26.5248,27.2114,22.5315,22.7373,151978.54402913,3745562.79579619686
1651968000,2022-05-08 00:00:00,ETC/USDT,26.8595,27.2138,26.1319,26.5199,81873.91318139,2181484.29131142605
1651881600,2022-05-07 00:00:00,ETC/USDT,27.9432,28.0042,26.234,26.8299,56223.49396667,1537604.877199016147
1651795200,2022-05-06 00:00:00,ETC/USDT,28.3008,28.6374,27.0032,27.9508,93197.85036183,2591754.932591076892
1651708800,2022-05-05 00:00:00,ETC/USDT,30.644,33,27.4597,28.3238,203148.0268439,6065207.557038802763
1651622400,2022-05-04 00:00:00,ETC/USDT,26.846,30.7898,26.8106,30.6531,98197.63566598,2826069.842509273339
1651536000,2022-05-03 00:00:00,ETC/USDT,27.4248,28.0142,26.4925,26.8329,37491.48611539,1021621.622529490219
1651449600,2022-05-02 00:00:00,ETC/USDT,27.634,28.3299,26.5927,27.4186,40765.7773415,1117363.167229729745
1651363200,2022-05-01 00:00:00,ETC/USDT,25.8722,28.0182,25.8,27.6479,107069.16872394,2879636.895568320103
1651276800,2022-04-30 00:00:00,ETC/USDT,29.2142,29.5914,24.382,25.8723,86100.69056195,2348103.023827331352
1651190400,2022-04-29 00:00:00,ETC/USDT,31.1182,31.4346,28.6568,29.1832,45575.88542386,1370166.939122784549
1651104000,2022-04-28 00:00:00,ETC/USDT,31.2743,31.8169,30.4312,31.1484,53475.78481293,1668646.836094908204
1651017600,2022-04-27 00:00:00,ETC/USDT,30.6492,31.6745,30.2317,31.2724,42448.9141007,1314327.787353762708
1650931200,2022-04-26 00:00:00,ETC/USDT,33.6558,33.8992,29.9339,30.68,70190.25904804,2227995.096840722135
1650844800,2022-04-25 00:00:00,ETC/USDT,33.6228,34.1102,31.3382,33.6402,88350.07547498,2884272.015462247025
1650758400,2022-04-24 00:00:00,ETC/USDT,34.5244,34.8735,33.4149,33.6591,39153.10382034,1339517.826716205228
1650672000,2022-04-23 00:00:00,ETC/USDT,35.5107,35.706,34.3851,34.5533,20367.26373889,713770.137684061073
1650585600,2022-04-22 00:00:00,ETC/USDT,34.8861,35.88,34.55,35.5403,44808.51539494,1578838.633570448291
1650499200,2022-04-21 00:00:00,ETC/USDT,36.5314,37.7995,34.2222,34.902,67568.17800424,2450397.623067397124
1650412800,2022-04-20 00:00:00,ETC/USDT,37.8006,38.1388,35.9412,36.5469,51298.4683921,1905419.015095108767
1650326400,2022-04-19 00:00:00,ETC/USDT,36.9051,37.9406,36.1941,37.8147,37104.1946459,1375145.694506018612
1650240000,2022-04-18 00:00:00,ETC/USDT,36.6182,37.0553,34.4856,36.8992,68540.91767768,2427956.136416282448
1650153600,2022-04-17 00:00:00,ETC/USDT,38.1598,38.5185,36.4591,36.6015,29096.09367612,1091595.935987247534
1650067200,2022-04-16 00:00:00,ETC/USDT,37.3465,38.7327,37.0133,38.1391,46393.37491523,1767717.81936743193
1649980800,2022-04-15 00:00:00,ETC/USDT,37.015,37.6017,36.6113,37.3889,48252.54109932,1787754.294582550902
1649894400,2022-04-14 00:00:00,ETC/USDT,38.5766,39.1726,36.4176,37.0579,39971.54992914,1505553.199478249722
1649808000,2022-04-13 00:00:00,ETC/USDT,38.1431,38.8284,36.7472,38.5588,61887.30985774,2350437.788688465928
1649721600,2022-04-12 00:00:00,ETC/USDT,36.9861,39.0695,36.432,38.1059,106854.78545318,4024799.431134627554
1649635200,2022-04-11 00:00:00,ETC/USDT,40.3015,40.5301,35.83,36.9655,158351.50141018,5995237.745219544974
1649548800,2022-04-10 00:00:00,ETC/USDT,41.9632,42.6139,40.148,40.3004,70300.9522209,2911340.710223236431
1649462400,2022-04-09 00:00:00,ETC/USDT,40.4933,43.014,40.3766,41.9404,63333.70780879,2644169.186392605179
1649376000,2022-04-08 00:00:00,ETC/USDT,43.458,44.0811,39.76,40.5202,117823.40635016,4910749.263107627003
1649289600,2022-04-07 00:00:00,ETC/USDT,38.4211,44.6781,37.9499,43.4751,170776.36698539,7063600.665891131625
1649203200,2022-04-06 00:00:00,ETC/USDT,44.3528,44.55,38.183,38.38,173330.55036581,7110086.022463860013
1649116800,2022-04-05 00:00:00,ETC/USDT,46.7384,47.0143,44.1761,44.4055,47921.55403681,2192338.910871150035
1649030400,2022-04-04 00:00:00,ETC/USDT,46.6938,48.62,44.5546,46.7716,89396.17398484,4172089.282186026854
1648944000,2022-04-03 00:00:00,ETC/USDT,45.4585,47.9,44.45,46.6991,60499.30983659,2811421.402516773154
1648857600,2022-04-02 00:00:00,ETC/USDT,47.093,48.3374,45.1173,45.486,96578.17550872,4491545.699825924883
1648771200,2022-04-01 00:00:00,ETC/USDT,47.5069,48.1642,42.8758,47.2056,154880.81651892,7060550.361077907466
1648684800,2022-03-31 00:00:00,ETC/USDT,49.658,50.9252,45.9158,47.5008,168426.27853884,8088633.061184641021
1648598400,2022-03-30 00:00:00,ETC/USDT,49.2847,51.6001,48.3433,49.5791,189995.70692673,9526065.376430970013
1648512000,2022-03-29 00:00:00,ETC/USDT,47.1141,52.5933,47.0038,49.3024,230373.20175244,11421611.862557788485
1648425600,2022-03-28 00:00:00,ETC/USDT,48.0221,51.3665,46.3829,47.0871,140923.26855167,6799146.890543579053
1648339200,2022-03-27 00:00:00,ETC/USDT,47.1934,48.5713,44.7902,48.0221,101137.40715894,4687337.317310790063
1648252800,2022-03-26 00:00:00,ETC/USDT,48.1551,48.7438,46.6831,47.2303,95664.12831158,4565923.117465576206
1648166400,2022-03-25 00:00:00,ETC/USDT,48.5143,49.9052,45.2699,48.1354,236631.56095335,11266131.062292083431
1648080000,2022-03-24 00:00:00,ETC/USDT,45.1194,50.7045,42.6449,48.5114,389526.05055425,17907305.417009450794
1647993600,2022-03-23 00:00:00,ETC/USDT,45.8619,48.96,43.3,45.0906,496640.41408971,22987687.188721179957
1647907200,2022-03-22 00:00:00,ETC/USDT,38.3916,46.9852,38.1746,45.8674,313281.58084403,13584434.299675681384
1647820800,2022-03-21 00:00:00,ETC/USDT,38.2052,39.8722,36.113,38.4487,185589.07358081,7143470.650891071426
1647734400,2022-03-20 00:00:00,ETC/USDT,33.984,40.9226,32.861,38.2052,330723.87125027,12302688.015525199465
1647648000,2022-03-19 00:00:00,ETC/USDT,28.1035,34.36,28.1035,33.9745,139469.6870573,4410129.594885469351
1647561600,2022-03-18 00:00:00,ETC/USDT,27.1538,28.3034,26.5396,28.0523,14691.75982854,404129.44731502978
1647475200,2022-03-17 00:00:00,ETC/USDT,27.3775,27.5295,26.749,27.1538,12716.95291743,345523.050672779201
1647388800,2022-03-16 00:00:00,ETC/USDT,25.877,27.5652,25.692,27.3793,42930.42242789,1135820.334050007309
1647302400,2022-03-15 00:00:00,ETC/USDT,25.9478,28.6,25.1359,25.8388,41480.75277161,1080883.114726602136
1647216000,2022-03-14 00:00:00,ETC/USDT,25.3459,26.1023,25.0075,25.9308,18781.80646262,482858.211921300688
1647129600,2022-03-13 00:00:00,ETC/USDT,26.2572,26.6634,25.163,25.3359,11444.45273192,298325.879318563555
1647043200,2022-03-12 00:00:00,ETC/USDT,26.476,26.9999,26.2501,26.2803,17023.75475362,453582.779168504106
1646956800,2022-03-11 00:00:00,ETC/USDT,26.648,26.9999,25.9687,26.4677,33447.15534156,884471.769667526331
1646870400,2022-03-10 00:00:00,ETC/USDT,28.06,28.6542,26.1393,26.678,25376.89091866,679779.922906049246
1646784000,2022-03-09 00:00:00,ETC/USDT,26.7176,28.7252,26.5139,28.0612,19651.87115212,547054.462862107154
1646697600,2022-03-08 00:00:00,ETC/USDT,26.0976,26.9499,25.9512,26.7539,17890.0717637,472726.053163901449
1646611200,2022-03-07 00:00:00,ETC/USDT,26.5586,27.4923,25.2431,26.17,20605.97813383,545079.772336289584
1646524800,2022-03-06 00:00:00,ETC/USDT,27.8139,28.0643,26.4886,26.5251,17960.89200174,487999.775113672716
1646438400,2022-03-05 00:00:00,ETC/USDT,27.6034,28.0766,26.658,27.8162,19322.18169023,529483.106959504536
1646352000,2022-03-04 00:00:00,ETC/USDT,30.2223,30.9222,26.9741,27.5994,40416.32548999,1169610.154584706554
1646265600,2022-03-03 00:00:00,ETC/USDT,29.4898,31.5877,28.9659,30.2499,52330.68190456,1586548.37761369263
1646179200,2022-03-02 00:00:00,ETC/USDT,30.354,30.5929,29.0832,29.5487,19024.50195237,567091.795474978149
1646092800,2022-03-01 00:00:00,ETC/USDT,30.514,31.4265,29.44,30.3188,29197.09283798,885902.151944802981
1646006400,2022-02-28 00:00:00,ETC/USDT,27.2956,30.7562,26.8913,30.5154,25539.86796005,730330.215037534391
1645920000,2022-02-27 00:00:00,ETC/USDT,28.8724,29.25,26.8976,27.3412,23687.47906161,665971.317670655725
1645833600,2022-02-26 00:00:00,ETC/USDT,27.979,29.7178,27.8576,28.8806,39330.50256065,1141912.462645788234
1645747200,2022-02-25 00:00:00,ETC/USDT,26.5152,28.44,25.929,27.979,20356.41990435,547220.165671034075
1645660800,2022-02-24 00:00:00,ETC/USDT,26.537,27.3307,23.3482,26.5213,61721.53540894,1549723.741234118153
1645574400,2022-02-23 00:00:00,ETC/USDT,26.6679,28.1365,26.2278,26.5368,30602.64073107,833067.706769060258
1645488000,2022-02-22 00:00:00,ETC/USDT,24.9995,26.8494,24.4299,26.6306,34083.46582244,869772.445334988904
1645401600,2022-02-21 00:00:00,ETC/USDT,27.2599,28.3999,24.7987,24.9994,30586.43070014,820793.047645794689
1645315200,2022-02-20 00:00:00,ETC/USDT,28.6994,28.7089,26.84,27.2325,24433.18828988,673480.599907139437
1645228800,2022-02-19 00:00:00,ETC/USDT,28.9339,29.206,27.6371,28.7096,26556.44321785,756210.268148499748
1645142400,2022-02-18 00:00:00,ETC/USDT,29.4536,30.4053,28.29,28.931,28611.23653725,838534.842549471168
1645056000,2022-02-17 00:00:00,ETC/USDT,32.3092,32.6261,28.917,29.4425,34013.12029922,1044887.678215084797
1644969600,2022-02-16 00:00:00,ETC/USDT,33.4357,33.455,31.232,32.2095,26187.81376132,847776.270214625153
1644883200,2022-02-15 00:00:00,ETC/USDT,31.4195,33.659,31.14,33.4629,25071.10812861,821473.606181250727
1644796800,2022-02-14 00:00:00,ETC/USDT,32.5863,33.2816,30.4134,31.4018,37609.45234398,1197171.082797380104
1644710400,2022-02-13 00:00:00,ETC/USDT,31.6301,34.076,31.4826,32.4867,47978.73239024,1581479.966319492552
1644624000,2022-02-12 00:00:00,ETC/USDT,32.7038,33.382,31.075,31.6829,63221.44264248,2034553.33154356871
1644537600,2022-02-11 00:00:00,ETC/USDT,34.366,39.1646,31.8685,32.6879,119841.08376488,4301381.887359760364
1644451200,2022-02-10 00:00:00,ETC/USDT,33.8294,36.9805,33.4968,34.4188,93984.75511881,3331413.823130214012
1644364800,2022-02-09 00:00:00,ETC/USDT,32.0739,34.8721,31.2644,33.8135,81681.29710538,2741585.519141235685
1644278400,2022-02-08 00:00:00,ETC/USDT,32.7132,33.2249,30.3689,32.0511,57134.90931821,1806655.655562335617
1644192000,2022-02-07 00:00:00,ETC/USDT,29.9856,33.18,29.357,32.6481,84922.67383307,2718591.504541663741
1644105600,2022-02-06 00:00:00,ETC/USDT,29.5309,30.1958,28.8701,29.9288,41327.70674717,1219582.19576713933
1644019200,2022-02-05 00:00:00,ETC/USDT,29.6553,30.0245,28.7793,29.5085,57676.44347176,1700646.29077719269
1643932800,2022-02-04 00:00:00,ETC/USDT,27.944,29.8598,27.4,29.6829,43798.86875595,1251044.2270539592
