https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MEM,Volume USDT
1656720000,2022-07-02 00:00:00,MEM/USDT,0.02873,0.02873,0.02534,0.02534,153797.78493657,4134.4206497899843
1656633600,2022-07-01 00:00:00,MEM/USDT,0.03118,0.03118,0.02872,0.02873,144197.99215063,4372.6437722795752
1656547200,2022-06-30 00:00:00,MEM/USDT,0.02888,0.0319,0.02888,0.03118,404320.29001486,12253.0995201605122
1656460800,2022-06-29 00:00:00,MEM/USDT,0.02834,0.02999,0.02829,0.02882,177380.80422985,5131.9690839669739
1656374400,2022-06-28 00:00:00,MEM/USDT,0.02841,0.02854,0.02776,0.02832,136416.93322684,3835.6436677260749
1656288000,2022-06-27 00:00:00,MEM/USDT,0.03186,0.03186,0.02839,0.02844,298878.76120518,8908.2510750569717
1656201600,2022-06-26 00:00:00,MEM/USDT,0.03319,0.03409,0.03186,0.03186,187874.71622969,6274.3300399126596
1656115200,2022-06-25 00:00:00,MEM/USDT,0.02889,0.038,0.02889,0.03318,1612377.5570017,54486.1405711687227
1656028800,2022-06-24 00:00:00,MEM/USDT,0.02919,0.02981,0.02857,0.02889,261532.81818349,7621.2873162536529
1655942400,2022-06-23 00:00:00,MEM/USDT,0.02705,0.02985,0.02705,0.02914,445824.39130787,12645.7241040384765
1655856000,2022-06-22 00:00:00,MEM/USDT,0.02891,0.02898,0.02705,0.02705,204044.2594129,5641.6565156746209
1655769600,2022-06-21 00:00:00,MEM/USDT,0.02694,0.03584,0.02536,0.029,4949645.63678204,149724.3930293502414
1655683200,2022-06-20 00:00:00,MEM/USDT,0.02448,0.03359,0.02376,0.02694,2775077.60185461,78973.9763099241428
1655596800,2022-06-19 00:00:00,MEM/USDT,0.02334,0.02508,0.02297,0.02454,431318.72421758,10369.7484736330829
1655510400,2022-06-18 00:00:00,MEM/USDT,0.02354,0.03042,0.02197,0.02326,2030368.07635309,50712.8656281013774
1655424000,2022-06-17 00:00:00,MEM/USDT,0.02269,0.0257,0.02233,0.02356,395086.2222771,9231.8549292015834
1655337600,2022-06-16 00:00:00,MEM/USDT,0.02693,0.027,0.02268,0.02278,381877.2416969,9576.2810115482753
1655251200,2022-06-15 00:00:00,MEM/USDT,0.027,0.02876,0.02377,0.02693,1299078.28825759,33735.3630997771996
1655164800,2022-06-14 00:00:00,MEM/USDT,0.02774,0.0287,0.0248,0.02713,835119.07808037,22255.1963816803705
1655078400,2022-06-13 00:00:00,MEM/USDT,0.03034,0.03304,0.02776,0.02776,1124298.00070137,34461.1116608843762
1654992000,2022-06-12 00:00:00,MEM/USDT,0.03033,0.0341,0.02832,0.03007,1385753.98311544,43083.5131862179572
1654905600,2022-06-11 00:00:00,MEM/USDT,0.03078,0.0324,0.03,0.03004,363530.70118838,11252.0838699660546
1654819200,2022-06-10 00:00:00,MEM/USDT,0.0321,0.03484,0.03065,0.03078,507145.61547187,16287.7467301472534
1654732800,2022-06-09 00:00:00,MEM/USDT,0.03233,0.04197,0.0321,0.03214,2703797.05954972,101290.5723706604358
1654646400,2022-06-08 00:00:00,MEM/USDT,0.03154,0.034,0.03002,0.03208,700510.03810739,22045.5421714091786
1654560000,2022-06-07 00:00:00,MEM/USDT,0.03236,0.03236,0.02925,0.03153,629839.76226412,19031.3571397309076
1654473600,2022-06-06 00:00:00,MEM/USDT,0.02814,0.04724,0.02766,0.03233,6663675.01099974,256063.7913277553588
1654387200,2022-06-05 00:00:00,MEM/USDT,0.02896,0.02999,0.0271,0.02815,754942.27982094,21615.4822084226124
1654300800,2022-06-04 00:00:00,MEM/USDT,0.03253,0.037,0.02707,0.02896,1922858.28608478,62072.0804654278555
1654214400,2022-06-03 00:00:00,MEM/USDT,0.02657,0.03682,0.02613,0.03253,2568328.07806059,83464.6726885241351
1654128000,2022-06-02 00:00:00,MEM/USDT,0.02754,0.02774,0.02596,0.02658,388812.46625125,10500.1077786416043
1654041600,2022-06-01 00:00:00,MEM/USDT,0.03172,0.03172,0.02755,0.02755,203393.38922952,6019.8603920226989
1653955200,2022-05-31 00:00:00,MEM/USDT,0.02935,0.03442,0.02935,0.03172,488743.74564499,15693.9747839206391
1653868800,2022-05-30 00:00:00,MEM/USDT,0.02921,0.03092,0.02826,0.02927,296139.07294005,8809.3330127771233
1653782400,2022-05-29 00:00:00,MEM/USDT,0.02774,0.0292,0.02664,0.0292,258014.88343457,7080.9218392739312
1653696000,2022-05-28 00:00:00,MEM/USDT,0.03134,0.03134,0.02774,0.0278,283622.91367685,8196.8738758473398
1653609600,2022-05-27 00:00:00,MEM/USDT,0.03,0.03154,0.03,0.031,322923.87403534,9865.0405640057332
1653523200,2022-05-26 00:00:00,MEM/USDT,0.03745,0.04,0.03001,0.03001,1081988.00493433,37964.4696256192954
1653436800,2022-05-25 00:00:00,MEM/USDT,0.03336,0.04052,0.03336,0.03761,1838695.92430426,68717.9104566787088
1653350400,2022-05-24 00:00:00,MEM/USDT,0.03123,0.03335,0.03112,0.0333,513988.40328013,16300.5488198461841
1653264000,2022-05-23 00:00:00,MEM/USDT,0.03219,0.03816,0.03089,0.03123,1075097.76119035,36785.8028912635378
1653177600,2022-05-22 00:00:00,MEM/USDT,0.03054,0.03585,0.02908,0.03215,1383118.57981192,44744.3327972390015
1653091200,2022-05-21 00:00:00,MEM/USDT,0.02793,0.0321,0.02783,0.03054,630233.02209907,18858.1511472214904
1653004800,2022-05-20 00:00:00,MEM/USDT,0.03509,0.04532,0.0274,0.02792,3599307.10350568,135724.5495581218926
1652918400,2022-05-19 00:00:00,MEM/USDT,0.02794,0.03542,0.02597,0.03476,1769756.93807961,53015.4670964474477
1652832000,2022-05-18 00:00:00,MEM/USDT,0.02833,0.0339,0.0275,0.02795,1944183.86260593,60587.9492657525899
1652745600,2022-05-17 00:00:00,MEM/USDT,0.0267,0.032,0.02621,0.02834,1206417.58360656,34228.9088121374664
1652659200,2022-05-16 00:00:00,MEM/USDT,0.03,0.03033,0.02672,0.02672,132449.85762457,3837.5507369631498
1652572800,2022-05-15 00:00:00,MEM/USDT,0.0258,0.03462,0.0258,0.03015,1948169.81542715,60596.2623799293046
1652486400,2022-05-14 00:00:00,MEM/USDT,0.0286,0.0287,0.02302,0.02573,582209.63666145,14403.2902629394825
1652400000,2022-05-13 00:00:00,MEM/USDT,0.02461,0.03511,0.02302,0.0288,1875441.81301592,54679.2183703822812
1652313600,2022-05-12 00:00:00,MEM/USDT,0.034,0.034,0.02477,0.02483,360049.13040573,10179.5083943669789
1652227200,2022-05-11 00:00:00,MEM/USDT,0.045,0.04562,0.03401,0.03401,263495.58299599,10789.0610969170498
1652140800,2022-05-10 00:00:00,MEM/USDT,0.04724,0.04724,0.04351,0.04523,404687.92569993,18404.6322597355933
1652054400,2022-05-09 00:00:00,MEM/USDT,0.0531,0.05339,0.04724,0.04724,203220.94471945,10356.1076470146328
1651968000,2022-05-08 00:00:00,MEM/USDT,0.05553,0.0561,0.0528,0.0532,177692.63016079,9654.3987512852828
1651881600,2022-05-07 00:00:00,MEM/USDT,0.0545,0.05599,0.054,0.05589,97882.15615871,5364.6942487911825
1651795200,2022-05-06 00:00:00,MEM/USDT,0.05501,0.05654,0.05456,0.0546,129359.84287164,7125.4177584166937
1651708800,2022-05-05 00:00:00,MEM/USDT,0.06089,0.06272,0.055,0.05501,651239.74287218,38903.2400465700783
1651622400,2022-05-04 00:00:00,MEM/USDT,0.0577,0.077,0.0577,0.0613,2445248.57276902,165380.003855984042
1651536000,2022-05-03 00:00:00,MEM/USDT,0.05839,0.05839,0.05556,0.05763,227377.73515395,12961.203543485945
1651449600,2022-05-02 00:00:00,MEM/USDT,0.05654,0.05857,0.05654,0.05837,62346.21888354,3593.1467084184383
1651363200,2022-05-01 00:00:00,MEM/USDT,0.0548,0.0592,0.0548,0.05649,416378.75563709,23505.4849006760424
1651276800,2022-04-30 00:00:00,MEM/USDT,0.0563,0.0563,0.05465,0.0548,104995.11852265,5797.7103905848903
1651190400,2022-04-29 00:00:00,MEM/USDT,0.06348,0.0635,0.0564,0.0564,175234.67059918,10700.3675340711874
1651104000,2022-04-28 00:00:00,MEM/USDT,0.06023,0.0635,0.06006,0.06345,114598.0665403,7093.7258118869563
1651017600,2022-04-27 00:00:00,MEM/USDT,0.0674,0.0674,0.05874,0.06019,352927.12332295,21759.5022551033742
1650931200,2022-04-26 00:00:00,MEM/USDT,0.06969,0.07199,0.06741,0.06741,142203.69731355,9974.1765282588571
1650844800,2022-04-25 00:00:00,MEM/USDT,0.0692,0.07061,0.06672,0.0697,284939.78155356,19624.5479070606313
1650758400,2022-04-24 00:00:00,MEM/USDT,0.0662,0.0695,0.06577,0.06918,212095.91410988,14348.3228006648397
1650672000,2022-04-23 00:00:00,MEM/USDT,0.06981,0.07009,0.06584,0.066,220920.74692598,15053.3845238191361
1650585600,2022-04-22 00:00:00,MEM/USDT,0.06991,0.0702,0.06774,0.06963,198635.58049092,13681.0697987288519
1650499200,2022-04-21 00:00:00,MEM/USDT,0.0714,0.07461,0.06989,0.07032,251927.85178797,18174.1340137505834
1650412800,2022-04-20 00:00:00,MEM/USDT,0.07718,0.07967,0.0712,0.07146,648422.0490991,48811.1604213249477
1650326400,2022-04-19 00:00:00,MEM/USDT,0.06697,0.08442,0.0655,0.07672,2212104.41811669,170568.5011470378407
1650240000,2022-04-18 00:00:00,MEM/USDT,0.0691,0.0691,0.06644,0.0667,69870.80134945,4701.1871279136319
1650153600,2022-04-17 00:00:00,MEM/USDT,0.07152,0.07152,0.06913,0.06913,44064.61179629,3100.5518116698912
1650067200,2022-04-16 00:00:00,MEM/USDT,0.07032,0.07186,0.07032,0.07152,62583.33704639,4462.6232287943223
1649980800,2022-04-15 00:00:00,MEM/USDT,0.06961,0.07066,0.06761,0.07012,184837.07229983,12731.7602484341901
1649894400,2022-04-14 00:00:00,MEM/USDT,0.06816,0.07826,0.06775,0.06956,766907.26129782,55822.623436471643
1649808000,2022-04-13 00:00:00,MEM/USDT,0.07049,0.07193,0.06774,0.0681,2375434.34148408,167917.0675021935974
1649721600,2022-04-12 00:00:00,MEM/USDT,0.07098,0.072,0.0684,0.07063,1714455.46152545,120650.5046399854165
1649635200,2022-04-11 00:00:00,MEM/USDT,0.08092,0.08173,0.07086,0.07109,2022343.34342485,153668.3665081501357
1649548800,2022-04-10 00:00:00,MEM/USDT,0.0761,0.08536,0.07544,0.08091,3498396.78794249,277061.2181296212491
1649462400,2022-04-09 00:00:00,MEM/USDT,0.07373,0.08015,0.07372,0.07648,1879442.1975273,144907.6646161486746
1649376000,2022-04-08 00:00:00,MEM/USDT,0.07663,0.07722,0.07201,0.07373,1205351.57695894,90516.6843541470982
1649289600,2022-04-07 00:00:00,MEM/USDT,0.0752,0.07718,0.07349,0.07656,935291.99787024,70729.4326046398696
1649203200,2022-04-06 00:00:00,MEM/USDT,0.0846,0.08546,0.0748,0.07522,1270063.77820639,98850.8779126313902
1649116800,2022-04-05 00:00:00,MEM/USDT,0.07091,0.0869,0.07041,0.0849,1176355.29484647,92634.4911879455859
1649030400,2022-04-04 00:00:00,MEM/USDT,0.07659,0.07739,0.07028,0.07099,290443.12768114,21443.414714779852
1648944000,2022-04-03 00:00:00,MEM/USDT,0.07544,0.08125,0.07496,0.07677,539269.14971659,42033.6417026743455
1648857600,2022-04-02 00:00:00,MEM/USDT,0.07841,0.07918,0.07361,0.07552,938920.8216641,71316.9183182234598
1648771200,2022-04-01 00:00:00,MEM/USDT,0.07302,0.0969,0.07302,0.0784,3543378.62707917,312493.7942501436698
1648684800,2022-03-31 00:00:00,MEM/USDT,0.06986,0.082,0.06775,0.07307,1132162.0276394,85137.3518592277
1648598400,2022-03-30 00:00:00,MEM/USDT,0.06703,0.07235,0.06587,0.07003,454414.94424583,31408.6628059536015
1648512000,2022-03-29 00:00:00,MEM/USDT,0.07,0.0729,0.06703,0.06711,746191.56068432,52591.8453516332861
1648425600,2022-03-28 00:00:00,MEM/USDT,0.06602,0.07171,0.06601,0.07016,366476.20664458,25486.5226813172094
1648339200,2022-03-27 00:00:00,MEM/USDT,0.06385,0.07,0.06352,0.06602,556089.59116057,37303.1767439099806
1648252800,2022-03-26 00:00:00,MEM/USDT,0.066,0.06608,0.0631,0.06382,171479.66907108,11020.7842636046048
1648166400,2022-03-25 00:00:00,MEM/USDT,0.06671,0.06737,0.066,0.066,213761.60099201,14281.5552082566503
1648080000,2022-03-24 00:00:00,MEM/USDT,0.06944,0.0695,0.0667,0.06671,207296.20186884,14052.6883436161156
1647993600,2022-03-23 00:00:00,MEM/USDT,0.07458,0.07595,0.0667,0.06958,1170951.83419025,81651.1875596506817
1647907200,2022-03-22 00:00:00,MEM/USDT,0.06615,0.0929,0.06585,0.07456,4169295.02478656,340998.0689045921591
1647820800,2022-03-21 00:00:00,MEM/USDT,0.06237,0.06886,0.0606,0.0661,603874.105939,39000.5292739358368
1647734400,2022-03-20 00:00:00,MEM/USDT,0.0648,0.075,0.0624,0.0624,1243863.08797416,85448.5792737214637
1647648000,2022-03-19 00:00:00,MEM/USDT,0.06317,0.066,0.0617,0.0648,201380.69538531,12728.4622839679728
1647561600,2022-03-18 00:00:00,MEM/USDT,0.06053,0.06324,0.05981,0.06314,615373.81256964,37550.1477607480173
1647475200,2022-03-17 00:00:00,MEM/USDT,0.061,0.06361,0.06059,0.06059,799467.98493701,50133.2922769293838
1647388800,2022-03-16 00:00:00,MEM/USDT,0.06,0.06099,0.058,0.06086,225616.61668744,13385.9672480148558
1647302400,2022-03-15 00:00:00,MEM/USDT,0.06255,0.0635,0.06006,0.06006,570351.76843088,34801.4184564931002
1647216000,2022-03-14 00:00:00,MEM/USDT,0.057,0.06485,0.05503,0.06216,424957.83299665,25267.4240710772794
1647129600,2022-03-13 00:00:00,MEM/USDT,0.06406,0.0643,0.057,0.057,366407.15659014,22077.7224344456147
1647043200,2022-03-12 00:00:00,MEM/USDT,0.06663,0.06993,0.06396,0.06442,445017.53946648,29962.8098428060657
1646956800,2022-03-11 00:00:00,MEM/USDT,0.0608,0.06707,0.0586,0.06707,846562.41482603,52536.6339155244042
1646870400,2022-03-10 00:00:00,MEM/USDT,0.06194,0.073,0.0522,0.06068,1312248.16155262,82670.0047000442292
1646784000,2022-03-09 00:00:00,MEM/USDT,0.0569,0.0638,0.05676,0.06194,489869.30722339,29128.0907844908446
1646697600,2022-03-08 00:00:00,MEM/USDT,0.05871,0.05954,0.0569,0.05691,139898.17916119,8204.4870162449413
1646611200,2022-03-07 00:00:00,MEM/USDT,0.0665,0.0666,0.05687,0.05872,539684.5055688,32027.4140669999269
1646524800,2022-03-06 00:00:00,MEM/USDT,0.0648,0.075,0.0648,0.0665,450069.92021709,31778.0322197541545
1646438400,2022-03-05 00:00:00,MEM/USDT,0.06562,0.0657,0.064,0.0647,75354.82529137,4853.040433754682
1646352000,2022-03-04 00:00:00,MEM/USDT,0.0677,0.0691,0.06561,0.06561,90965.43851693,6151.133633090891
1646265600,2022-03-03 00:00:00,MEM/USDT,0.0762,0.0777,0.0661,0.0681,151155.32405069,10554.862636357006
1646179200,2022-03-02 00:00:00,MEM/USDT,0.0731,0.0762,0.07,0.076,158205.32062497,11748.074099506655
1646092800,2022-03-01 00:00:00,MEM/USDT,0.0699,0.084,0.0699,0.073,392533.12589843,30278.896684415289
1646006400,2022-02-28 00:00:00,MEM/USDT,0.0649,0.08,0.0622,0.0698,412215.11779908,30537.104852611777
1645920000,2022-02-27 00:00:00,MEM/USDT,0.0675,0.0718,0.0584,0.0649,181236.31468216,11743.737912430747
1645833600,2022-02-26 00:00:00,MEM/USDT,0.07,0.072,0.0595,0.0675,257817.82804568,17300.565061046374
1645747200,2022-02-25 00:00:00,MEM/USDT,0.0619,0.075,0.0614,0.0701,263978.19459203,18262.400221633938
1645660800,2022-02-24 00:00:00,MEM/USDT,0.0713,0.0713,0.0577,0.0618,163983.18012434,10433.830869028603
1645574400,2022-02-23 00:00:00,MEM/USDT,0.072,0.0799,0.0689,0.0711,181385.19074414,13641.839300454823
1645488000,2022-02-22 00:00:00,MEM/USDT,0.0686,0.0759,0.0657,0.0724,108785.46990822,7700.209839857164
1645401600,2022-02-21 00:00:00,MEM/USDT,0.0676,0.088,0.0652,0.069,655416.7946359,47729.446193651934
1645315200,2022-02-20 00:00:00,MEM/USDT,0.0711,0.0712,0.0659,0.0677,109363.63763638,7401.553093270135
1645228800,2022-02-19 00:00:00,MEM/USDT,0.0717,0.0748,0.0703,0.071,72363.30308303,5239.88345143907
1645142400,2022-02-18 00:00:00,MEM/USDT,0.0755,0.0775,0.0691,0.0712,96201.6493305,7128.483381716001
1645056000,2022-02-17 00:00:00,MEM/USDT,0.0832,0.0833,0.0751,0.0751,123469.80312011,9750.35359678385
1644969600,2022-02-16 00:00:00,MEM/USDT,0.08,0.0855,0.08,0.0827,171017.51105727,14090.538444235175
1644883200,2022-02-15 00:00:00,MEM/USDT,0.078,0.0818,0.0752,0.08,222812.34023427,17548.221783836074
1644796800,2022-02-14 00:00:00,MEM/USDT,0.0736,0.0789,0.0736,0.0784,239892.71217143,18436.990353295663
1644710400,2022-02-13 00:00:00,MEM/USDT,0.0724,0.0809,0.0705,0.0739,178356.6578253,13373.634293037783
1644624000,2022-02-12 00:00:00,MEM/USDT,0.0728,0.0758,0.0684,0.0722,196581.75000279,14351.583845139604
1644537600,2022-02-11 00:00:00,MEM/USDT,0.0815,0.0885,0.0714,0.0728,517365.24166912,40827.8786431116
1644451200,2022-02-10 00:00:00,MEM/USDT,0.0856,0.0856,0.0807,0.0815,126353.27406794,10585.504476580217
1644364800,2022-02-09 00:00:00,MEM/USDT,0.0911,0.0914,0.0837,0.0857,159066.70354885,13734.210951743066
1644278400,2022-02-08 00:00:00,MEM/USDT,0.0835,0.0955,0.0834,0.0914,682745.45137512,61531.686431719323
1644192000,2022-02-07 00:00:00,MEM/USDT,0.0792,0.0922,0.0763,0.0839,757442.88125129,64454.737251141863
1644105600,2022-02-06 00:00:00,MEM/USDT,0.0799,0.0839,0.0776,0.079,235124.85477387,19051.894376320982
1644019200,2022-02-05 00:00:00,MEM/USDT,0.0819,0.0846,0.079,0.0804,323465.989716,26198.866694027337
1643932800,2022-02-04 00:00:00,MEM/USDT,0.0894,0.108,0.0778,0.0821,1380035.1366994,124795.701699750972
1643846400,2022-02-03 00:00:00,MEM/USDT,0.0721,0.0974,0.0697,0.0895,475985.6938607,40598.467668837343
