https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VOXEL,Volume USDT
1659398400,2022-08-02 00:00:00,VOXEL/USDT,0.425,0.4492,0.394,0.4381,303621.1305,128272.17288203
1659312000,2022-08-01 00:00:00,VOXEL/USDT,0.4171,0.4379,0.4077,0.4276,190652.1865,80280.62335976
1659225600,2022-07-31 00:00:00,VOXEL/USDT,0.4039,0.5921,0.4003,0.417,745578.037,351614.68075442
1659139200,2022-07-30 00:00:00,VOXEL/USDT,0.414,0.447,0.3994,0.4031,204892.7144,85697.68492456
1659052800,2022-07-29 00:00:00,VOXEL/USDT,0.398,0.468,0.3851,0.4106,437859.5262,181158.14129174
1658966400,2022-07-28 00:00:00,VOXEL/USDT,0.3603,0.425,0.3569,0.3975,175768.3766,68684.13651228
1658880000,2022-07-27 00:00:00,VOXEL/USDT,0.338,0.3808,0.3362,0.3593,38797.5379,13853.41976238
1658793600,2022-07-26 00:00:00,VOXEL/USDT,0.3515,0.3544,0.3193,0.3372,31222.4916,10366.76553481
1658707200,2022-07-25 00:00:00,VOXEL/USDT,0.3708,0.3716,0.3506,0.3506,38596.0608,13926.00079823
1658620800,2022-07-24 00:00:00,VOXEL/USDT,0.3628,0.3942,0.357,0.3717,93629.9653,35479.59811703
1658534400,2022-07-23 00:00:00,VOXEL/USDT,0.3546,0.3749,0.3475,0.3606,72319.6907,26149.90151218
1658448000,2022-07-22 00:00:00,VOXEL/USDT,0.3739,0.387,0.3509,0.3582,86259.0489,31940.49135805
1658361600,2022-07-21 00:00:00,VOXEL/USDT,0.369,0.3788,0.353,0.3739,155416.1509,56733.99030093
1658275200,2022-07-20 00:00:00,VOXEL/USDT,0.4049,0.4179,0.3652,0.366,225444.13675578,89301.792031526882
1658188800,2022-07-19 00:00:00,VOXEL/USDT,0.3786,0.4349,0.3762,0.4054,414802.00357336,167573.630513208872
1658102400,2022-07-18 00:00:00,VOXEL/USDT,0.3562,0.39,0.3512,0.381,113858.88947209,42796.268923590359
1658016000,2022-07-17 00:00:00,VOXEL/USDT,0.383,0.3977,0.3518,0.354,93772.57713406,34780.514452045303
1657929600,2022-07-16 00:00:00,VOXEL/USDT,0.3584,0.3848,0.3436,0.3829,81479.95632532,29548.257199483106
1657843200,2022-07-15 00:00:00,VOXEL/USDT,0.3513,0.373,0.34,0.3546,120293.69620929,43048.451202743349
1657756800,2022-07-14 00:00:00,VOXEL/USDT,0.333,0.3882,0.3244,0.3519,456658.26227259,161826.117306582768
1657670400,2022-07-13 00:00:00,VOXEL/USDT,0.304,0.3397,0.2993,0.3312,68967.82852468,21932.499583082775
1657584000,2022-07-12 00:00:00,VOXEL/USDT,0.3193,0.3437,0.3023,0.3023,62551.35969352,19590.116425899949
1657497600,2022-07-11 00:00:00,VOXEL/USDT,0.3373,0.364,0.3152,0.3185,47848.82636085,15865.349853734332
1657411200,2022-07-10 00:00:00,VOXEL/USDT,0.3569,0.3576,0.3329,0.3365,49786.58971978,16944.151240249046
1657324800,2022-07-09 00:00:00,VOXEL/USDT,0.3487,0.369,0.3458,0.3592,67158.49782706,23908.718768367836
1657238400,2022-07-08 00:00:00,VOXEL/USDT,0.3576,0.3878,0.3443,0.3477,107861.76108551,39046.29269947975
1657152000,2022-07-07 00:00:00,VOXEL/USDT,0.3455,0.3788,0.3371,0.3584,189341.25343993,67327.964315638474
1657065600,2022-07-06 00:00:00,VOXEL/USDT,0.3267,0.3498,0.3204,0.3456,79861.99918407,26703.379316884445
1656979200,2022-07-05 00:00:00,VOXEL/USDT,0.339,0.3394,0.3162,0.3263,53321.74852425,17586.661173833338
1656892800,2022-07-04 00:00:00,VOXEL/USDT,0.318,0.34,0.3121,0.3374,37954.02787587,12359.995614371356
1656806400,2022-07-03 00:00:00,VOXEL/USDT,0.3321,0.3341,0.3167,0.3195,39721.36264914,12844.719631316164
1656720000,2022-07-02 00:00:00,VOXEL/USDT,0.3358,0.3384,0.3158,0.3314,42209.10957822,13827.054956196236
1656633600,2022-07-01 00:00:00,VOXEL/USDT,0.3435,0.3584,0.3352,0.3352,43578.13762591,15064.204325826964
1656547200,2022-06-30 00:00:00,VOXEL/USDT,0.3535,0.3545,0.323,0.3456,120045.31065277,40393.293469287049
1656460800,2022-06-29 00:00:00,VOXEL/USDT,0.3694,0.3763,0.3513,0.3525,146934.54605846,53991.962483161647
1656374400,2022-06-28 00:00:00,VOXEL/USDT,0.4062,0.4169,0.3664,0.3676,175766.00072309,69312.282722572764
1656288000,2022-06-27 00:00:00,VOXEL/USDT,0.416,0.4698,0.3975,0.4054,345166.39644912,144801.480280161482
1656201600,2022-06-26 00:00:00,VOXEL/USDT,0.4066,0.4975,0.4058,0.4174,825794.99389675,367693.821340793172
1656115200,2022-06-25 00:00:00,VOXEL/USDT,0.4011,0.4227,0.3631,0.4088,369909.25748442,147243.586910424335
1656028800,2022-06-24 00:00:00,VOXEL/USDT,0.3927,0.4228,0.3893,0.399,379296.81388323,152731.810224700454
1655942400,2022-06-23 00:00:00,VOXEL/USDT,0.3611,0.396,0.3605,0.3905,289879.67330538,109279.745521695027
1655856000,2022-06-22 00:00:00,VOXEL/USDT,0.3795,0.405,0.3605,0.3621,429193.71277789,159311.85843941719
1655769600,2022-06-21 00:00:00,VOXEL/USDT,0.3723,0.3997,0.367,0.3804,568016.81156863,218013.010350680354
1655683200,2022-06-20 00:00:00,VOXEL/USDT,0.3764,0.4,0.3608,0.3717,730675.24532193,272921.039472283318
1655596800,2022-06-19 00:00:00,VOXEL/USDT,0.3481,0.3787,0.338,0.3768,802929.82666677,288028.552160272415
1655510400,2022-06-18 00:00:00,VOXEL/USDT,0.3746,0.3795,0.3266,0.3476,784490.0058389,272918.596219146175
1655424000,2022-06-17 00:00:00,VOXEL/USDT,0.3641,0.39,0.3624,0.3746,541873.56081544,203213.478191753282
1655337600,2022-06-16 00:00:00,VOXEL/USDT,0.415,0.4176,0.36,0.3651,920240.45714195,352046.79033148774
1655251200,2022-06-15 00:00:00,VOXEL/USDT,0.4,0.4156,0.353,0.4137,1183748.07645926,453088.595483920784
1655164800,2022-06-14 00:00:00,VOXEL/USDT,0.375,0.408,0.356,0.401,490839.3156256,189028.31244737642
1655078400,2022-06-13 00:00:00,VOXEL/USDT,0.423,0.423,0.352,0.373,598267.82685903,228057.83879634274
1654992000,2022-06-12 00:00:00,VOXEL/USDT,0.451,0.453,0.394,0.425,396948.41413309,167197.45006471079
1654905600,2022-06-11 00:00:00,VOXEL/USDT,0.501,0.56,0.434,0.449,280098.54112498,134674.41279968146
1654819200,2022-06-10 00:00:00,VOXEL/USDT,0.493,0.61,0.479,0.5,297027.60831791,155702.4116256303
1654732800,2022-06-09 00:00:00,VOXEL/USDT,0.514,0.522,0.488,0.493,31656.1845823,16218.24296125384
1654646400,2022-06-08 00:00:00,VOXEL/USDT,0.509,0.552,0.503,0.515,87367.02035907,46417.44939945996
1654560000,2022-06-07 00:00:00,VOXEL/USDT,0.561,0.561,0.506,0.51,143536.22330479,75354.08111096011
1654473600,2022-06-06 00:00:00,VOXEL/USDT,0.58,0.606,0.553,0.56,154253.89176614,90005.0487833869
1654387200,2022-06-05 00:00:00,VOXEL/USDT,0.6,0.603,0.554,0.577,114620.35297372,65622.85378238646
1654300800,2022-06-04 00:00:00,VOXEL/USDT,0.57,0.612,0.563,0.6,114527.12204262,66993.11152589734
1654214400,2022-06-03 00:00:00,VOXEL/USDT,0.574,0.59,0.535,0.568,60704.00044969,34158.32256486659
1654128000,2022-06-02 00:00:00,VOXEL/USDT,0.588,0.599,0.551,0.574,82627.71987964,47844.95246375107
1654041600,2022-06-01 00:00:00,VOXEL/USDT,0.676,0.708,0.561,0.589,135307.07666286,82401.67706678653
1653955200,2022-05-31 00:00:00,VOXEL/USDT,0.67,0.773,0.667,0.677,132918.71366221,94069.53831530773
1653868800,2022-05-30 00:00:00,VOXEL/USDT,0.617,0.676,0.613,0.666,52526.20101911,33910.73808808586
1653782400,2022-05-29 00:00:00,VOXEL/USDT,0.612,0.637,0.589,0.616,78584.20311394,47470.64983268487
1653696000,2022-05-28 00:00:00,VOXEL/USDT,0.578,0.629,0.574,0.613,100443.32492463,60270.51961127368
1653609600,2022-05-27 00:00:00,VOXEL/USDT,0.626,0.634,0.56,0.577,452941.31245025,268877.03864739016
1653523200,2022-05-26 00:00:00,VOXEL/USDT,0.665,0.8,0.604,0.624,686811.62944339,454670.01094504809
1653436800,2022-05-25 00:00:00,VOXEL/USDT,0.671,0.702,0.651,0.663,247096.05124216,167029.89299145301
1653350400,2022-05-24 00:00:00,VOXEL/USDT,0.632,0.707,0.618,0.668,263510.3899698,174223.37676231388
1653264000,2022-05-23 00:00:00,VOXEL/USDT,0.668,0.778,0.606,0.633,469478.06571426,324151.88028854531
1653177600,2022-05-22 00:00:00,VOXEL/USDT,0.651,0.752,0.63,0.672,584502.75667529,403458.31698658281
1653091200,2022-05-21 00:00:00,VOXEL/USDT,0.585,0.728,0.585,0.654,691281.98121652,437668.79693217239
1653004800,2022-05-20 00:00:00,VOXEL/USDT,0.545,0.686,0.514,0.582,1188352.52502964,723710.7027653218
1652918400,2022-05-19 00:00:00,VOXEL/USDT,0.507,0.56,0.5,0.546,454966.6799176,240535.20078018302
1652832000,2022-05-18 00:00:00,VOXEL/USDT,0.585,0.599,0.502,0.505,611333.23814108,333663.03981587195
1652745600,2022-05-17 00:00:00,VOXEL/USDT,0.54,0.618,0.54,0.587,448287.9386315,257084.56642485223
1652659200,2022-05-16 00:00:00,VOXEL/USDT,0.607,0.608,0.531,0.538,129143.91720594,71535.20471605821
1652572800,2022-05-15 00:00:00,VOXEL/USDT,0.597,0.625,0.547,0.604,206811.9871326,119426.85531187341
1652486400,2022-05-14 00:00:00,VOXEL/USDT,0.575,0.608,0.507,0.596,424248.38737999,237178.75661512733
1652400000,2022-05-13 00:00:00,VOXEL/USDT,0.489,0.78,0.484,0.575,1610674.54401279,999216.1389063196
1652313600,2022-05-12 00:00:00,VOXEL/USDT,0.457,0.509,0.35,0.484,1929691.47487476,837377.12715024866
1652227200,2022-05-11 00:00:00,VOXEL/USDT,0.798,0.819,0.423,0.456,1283757.56208228,743588.84064001155
1652140800,2022-05-10 00:00:00,VOXEL/USDT,0.806,0.892,0.754,0.795,233740.82345072,194620.321896454
1652054400,2022-05-09 00:00:00,VOXEL/USDT,1.007,1.054,0.809,0.809,215219.79443596,196951.00052976899
1651968000,2022-05-08 00:00:00,VOXEL/USDT,1.022,1.058,0.983,1.005,110041.51116701,111728.40968320329
1651881600,2022-05-07 00:00:00,VOXEL/USDT,1.096,1.098,1.003,1.022,64243.94609066,67982.23246031089
1651795200,2022-05-06 00:00:00,VOXEL/USDT,1.13,1.136,1.05,1.096,164402.69565275,177955.75948843842
1651708800,2022-05-05 00:00:00,VOXEL/USDT,1.316,1.35,1.092,1.127,287584.44170634,357038.23475172515
1651622400,2022-05-04 00:00:00,VOXEL/USDT,1.241,1.325,1.207,1.315,170440.71636869,215246.99287016821
1651536000,2022-05-03 00:00:00,VOXEL/USDT,1.207,1.304,1.205,1.242,128790.27867658,159402.81049145805
1651449600,2022-05-02 00:00:00,VOXEL/USDT,1.256,1.353,1.176,1.207,201811.1517152,255210.87543097188
1651363200,2022-05-01 00:00:00,VOXEL/USDT,1.188,1.266,1.169,1.254,143314.89147455,173008.07749591451
1651276800,2022-04-30 00:00:00,VOXEL/USDT,1.342,1.388,1.179,1.188,147629.28126629,194847.00180648728
1651190400,2022-04-29 00:00:00,VOXEL/USDT,1.404,1.722,1.291,1.344,820515.82826464,1269315.23565100945
1651104000,2022-04-28 00:00:00,VOXEL/USDT,1.302,1.635,1.275,1.399,411958.73434078,597393.4591901176
1651017600,2022-04-27 00:00:00,VOXEL/USDT,1.273,1.323,1.248,1.303,129658.29229225,166241.69770199335
1650931200,2022-04-26 00:00:00,VOXEL/USDT,1.372,1.414,1.259,1.277,184953.99693135,245983.26635051552
1650844800,2022-04-25 00:00:00,VOXEL/USDT,1.292,1.424,1.222,1.373,400770.91286156,534379.0870509925
1650758400,2022-04-24 00:00:00,VOXEL/USDT,1.344,1.372,1.267,1.294,106596.6326827,140398.38854074261
1650672000,2022-04-23 00:00:00,VOXEL/USDT,1.386,1.402,1.33,1.343,121327.40660274,165947.83279759888
1650585600,2022-04-22 00:00:00,VOXEL/USDT,1.409,1.438,1.358,1.388,96363.84521164,134202.43975842533
1650499200,2022-04-21 00:00:00,VOXEL/USDT,1.519,1.592,1.4,1.41,128388.94506441,193058.69308333178
1650412800,2022-04-20 00:00:00,VOXEL/USDT,1.575,1.615,1.504,1.518,193557.2203954,302121.79794464151
1650326400,2022-04-19 00:00:00,VOXEL/USDT,1.609,1.717,1.565,1.578,334010.1313888,540067.68984592613
1650240000,2022-04-18 00:00:00,VOXEL/USDT,1.5,1.72,1.446,1.609,697082.94054226,1078109.53020866103
