https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DENT,Volume BTC
1663322400,2022-09-16 10:00:00,DENT/BTC,0.0000000474,0.0000000475,0.0000000472,0.0000000472,3562.5331,0.00016875558284
1663318800,2022-09-16 09:00:00,DENT/BTC,0.000000047,0.0000000477,0.000000047,0.0000000474,363350.2925,0.01733045826818
1663315200,2022-09-16 08:00:00,DENT/BTC,0.0000000473,0.0000000476,0.000000047,0.000000047,12990.3719,0.00061473500825
1663311600,2022-09-16 07:00:00,DENT/BTC,0.0000000473,0.0000000476,0.0000000473,0.0000000473,2256.2954,0.00010689675699
1663308000,2022-09-16 06:00:00,DENT/BTC,0.0000000473,0.0000000475,0.0000000473,0.0000000473,4928.5902,0.00023326356539
1663304400,2022-09-16 05:00:00,DENT/BTC,0.0000000473,0.0000000476,0.0000000471,0.0000000473,116013.672,0.00552143604425
1663300800,2022-09-16 04:00:00,DENT/BTC,0.0000000471,0.0000000472,0.0000000469,0.0000000469,4582.1715,0.00021580504813
1663297200,2022-09-16 03:00:00,DENT/BTC,0.0000000469,0.0000000475,0.0000000469,0.0000000472,5084.0669,0.00023994237411
1663293600,2022-09-16 02:00:00,DENT/BTC,0.0000000473,0.0000000476,0.0000000469,0.0000000469,11588.8403,0.00055048115972
1663290000,2022-09-16 01:00:00,DENT/BTC,0.0000000471,0.0000000476,0.000000047,0.0000000473,3630.2072,0.00017191823741
1663286400,2022-09-16 00:00:00,DENT/BTC,0.0000000474,0.0000000474,0.000000047,0.0000000472,12838.3191,0.00060755675195
1663282800,2022-09-15 23:00:00,DENT/BTC,0.0000000469,0.0000000475,0.0000000469,0.0000000473,7067.9314,0.00033472576881
1663279200,2022-09-15 22:00:00,DENT/BTC,0.0000000472,0.0000000474,0.0000000469,0.0000000469,4041.0414,0.00019058417488
1663275600,2022-09-15 21:00:00,DENT/BTC,0.0000000473,0.0000000473,0.0000000469,0.000000047,2577.9417,0.00012164875263
1663272000,2022-09-15 20:00:00,DENT/BTC,0.0000000472,0.0000000474,0.0000000469,0.0000000469,17659.0577,0.00083332366355
1663268400,2022-09-15 19:00:00,DENT/BTC,0.0000000472,0.0000000474,0.0000000469,0.0000000472,406933.0835,0.01916978509395
1663264800,2022-09-15 18:00:00,DENT/BTC,0.0000000469,0.0000000473,0.0000000469,0.0000000469,32076.7998,0.00150819127123
1663261200,2022-09-15 17:00:00,DENT/BTC,0.0000000471,0.0000000471,0.0000000469,0.0000000469,891289.1966,0.04195001867112
1663257600,2022-09-15 16:00:00,DENT/BTC,0.0000000469,0.0000000475,0.0000000469,0.0000000471,20627.5949,0.00097605486557
1663254000,2022-09-15 15:00:00,DENT/BTC,0.0000000469,0.0000000471,0.0000000467,0.0000000469,121361.3719,0.00570333375233
1663250400,2022-09-15 14:00:00,DENT/BTC,0.0000000469,0.0000000473,0.0000000465,0.0000000467,310224.8084,0.01459048225746
1663246800,2022-09-15 13:00:00,DENT/BTC,0.0000000469,0.0000000473,0.0000000469,0.0000000469,7155.4005,0.00033755034272
1663243200,2022-09-15 12:00:00,DENT/BTC,0.0000000467,0.0000000475,0.0000000467,0.0000000469,18287.3096,0.00086012002548
1663239600,2022-09-15 11:00:00,DENT/BTC,0.0000000467,0.0000000471,0.0000000465,0.0000000467,4093.5147,0.00019164091825
1663236000,2022-09-15 10:00:00,DENT/BTC,0.0000000469,0.0000000471,0.0000000467,0.0000000467,5050.1872,0.00023716021227
1663232400,2022-09-15 09:00:00,DENT/BTC,0.0000000467,0.0000000471,0.0000000467,0.0000000469,36851.1182,0.00172294043296
1663228800,2022-09-15 08:00:00,DENT/BTC,0.0000000469,0.0000000474,0.0000000466,0.0000000467,158226.5188,0.00737724038477
1663225200,2022-09-15 07:00:00,DENT/BTC,0.0000000469,0.0000000475,0.0000000468,0.0000000469,17594.5396,0.00083099354472
1663221600,2022-09-15 06:00:00,DENT/BTC,0.0000000467,0.0000000472,0.0000000464,0.0000000469,1050513.5039,0.04894799085498
1663218000,2022-09-15 05:00:00,DENT/BTC,0.0000000466,0.0000000471,0.0000000465,0.0000000467,57111.2911,0.00266191315148
1663214400,2022-09-15 04:00:00,DENT/BTC,0.0000000467,0.0000000471,0.0000000466,0.0000000466,137741.1828,0.00645105360817
1663210800,2022-09-15 03:00:00,DENT/BTC,0.0000000467,0.000000047,0.0000000467,0.0000000467,141475.8522,0.00664422849856
1663207200,2022-09-15 02:00:00,DENT/BTC,0.0000000473,0.0000000473,0.0000000467,0.0000000467,90945.4209,0.00426892979562
1663203600,2022-09-15 01:00:00,DENT/BTC,0.0000000471,0.0000000476,0.0000000471,0.0000000473,11911.7367,0.00056495195717
1663200000,2022-09-15 00:00:00,DENT/BTC,0.0000000475,0.0000000477,0.0000000469,0.0000000471,216535.008,0.01020821778697
1663196400,2022-09-14 23:00:00,DENT/BTC,0.0000000479,0.0000000479,0.0000000473,0.0000000475,11533.9438,0.00055116362644
1663192800,2022-09-14 22:00:00,DENT/BTC,0.0000000477,0.000000048,0.0000000475,0.0000000475,12836.4092,0.00061424210984
1663189200,2022-09-14 21:00:00,DENT/BTC,0.0000000478,0.0000000481,0.0000000477,0.0000000477,2711.8884,0.00012983955305
1663185600,2022-09-14 20:00:00,DENT/BTC,0.0000000481,0.0000000481,0.0000000478,0.0000000479,85078.4808,0.00408195601285
1663182000,2022-09-14 19:00:00,DENT/BTC,0.0000000479,0.0000000483,0.0000000476,0.0000000477,63192.141,0.00304000786509
1663178400,2022-09-14 18:00:00,DENT/BTC,0.0000000472,0.0000000481,0.000000047,0.0000000479,293718.1731,0.01402450344945
1663174800,2022-09-14 17:00:00,DENT/BTC,0.0000000471,0.0000000474,0.0000000471,0.0000000473,362304.8473,0.01713651858546
1663171200,2022-09-14 16:00:00,DENT/BTC,0.000000047,0.0000000475,0.000000047,0.000000047,1037299.2554,0.04915729177894
1663167600,2022-09-14 15:00:00,DENT/BTC,0.0000000469,0.0000000472,0.0000000469,0.000000047,14101.5213,0.00066396305865
1663164000,2022-09-14 14:00:00,DENT/BTC,0.0000000467,0.0000000472,0.0000000467,0.0000000467,196929.7655,0.00921684139988
1663160400,2022-09-14 13:00:00,DENT/BTC,0.000000047,0.0000000472,0.0000000467,0.0000000467,131749.5838,0.00618410499661
1663156800,2022-09-14 12:00:00,DENT/BTC,0.0000000467,0.0000000474,0.0000000465,0.000000047,45464.2689,0.00214888805319
1663153200,2022-09-14 11:00:00,DENT/BTC,0.0000000465,0.0000000469,0.0000000464,0.0000000467,1088878.5576,0.05060591482998
1663149600,2022-09-14 10:00:00,DENT/BTC,0.0000000461,0.0000000469,0.0000000461,0.0000000465,477392.4122,0.02212650860453
1663146000,2022-09-14 09:00:00,DENT/BTC,0.0000000462,0.0000000464,0.0000000461,0.0000000461,161226.4207,0.00744866666621
1663142400,2022-09-14 08:00:00,DENT/BTC,0.0000000462,0.0000000465,0.0000000459,0.0000000461,27696.0277,0.00128413069592
1663138800,2022-09-14 07:00:00,DENT/BTC,0.0000000467,0.000000047,0.0000000461,0.0000000461,122634.9472,0.00571685940599
1663135200,2022-09-14 06:00:00,DENT/BTC,0.0000000467,0.0000000472,0.0000000464,0.0000000467,1325359.3865,0.06237072909094
1663131600,2022-09-14 05:00:00,DENT/BTC,0.0000000468,0.000000047,0.0000000465,0.0000000467,485151.7561,0.02267411752376
1663128000,2022-09-14 04:00:00,DENT/BTC,0.0000000467,0.0000000473,0.0000000467,0.0000000467,127064.5645,0.00594812835589
1663124400,2022-09-14 03:00:00,DENT/BTC,0.0000000469,0.0000000471,0.0000000466,0.0000000467,1994178.3029,0.09312780261461
1663120800,2022-09-14 02:00:00,DENT/BTC,0.0000000468,0.0000000469,0.0000000466,0.0000000466,102585.6864,0.0047811809262
1663117200,2022-09-14 01:00:00,DENT/BTC,0.0000000468,0.0000000471,0.0000000468,0.0000000468,2465.1116,0.00011576481147
1663113600,2022-09-14 00:00:00,DENT/BTC,0.0000000472,0.0000000476,0.0000000467,0.0000000468,28322.1727,0.00133647947417
1663110000,2022-09-13 23:00:00,DENT/BTC,0.0000000473,0.0000000475,0.0000000472,0.0000000472,30669.4106,0.00145470791176
1663106400,2022-09-13 22:00:00,DENT/BTC,0.0000000479,0.0000000479,0.0000000473,0.0000000473,5136.148,0.00024450550065
1663102800,2022-09-13 21:00:00,DENT/BTC,0.0000000477,0.0000000481,0.0000000476,0.0000000479,25813.7542,0.00123732581211
1663099200,2022-09-13 20:00:00,DENT/BTC,0.0000000476,0.0000000479,0.0000000475,0.0000000477,4640.5819,0.00022156030691
1663095600,2022-09-13 19:00:00,DENT/BTC,0.0000000469,0.0000000479,0.0000000469,0.0000000476,53058.0097,0.00252969436898
1663092000,2022-09-13 18:00:00,DENT/BTC,0.0000000468,0.0000000472,0.0000000467,0.0000000469,43630.8759,0.00205343426767
1663088400,2022-09-13 17:00:00,DENT/BTC,0.0000000467,0.0000000471,0.0000000467,0.0000000468,159473.525,0.00747478315462
1663084800,2022-09-13 16:00:00,DENT/BTC,0.0000000461,0.0000000471,0.0000000461,0.0000000467,33429.8306,0.00155903225436
1663081200,2022-09-13 15:00:00,DENT/BTC,0.0000000457,0.0000000465,0.0000000457,0.0000000459,68718.9632,0.00318456727065
1663077600,2022-09-13 14:00:00,DENT/BTC,0.0000000455,0.0000000462,0.0000000455,0.0000000457,204188.531,0.00938478744847
1663074000,2022-09-13 13:00:00,DENT/BTC,0.0000000449,0.0000000462,0.0000000444,0.0000000455,2477038.8066,0.11204718977434
1663070400,2022-09-13 12:00:00,DENT/BTC,0.0000000447,0.0000000456,0.0000000441,0.0000000443,1927948.3027,0.08668657632966
1663066800,2022-09-13 11:00:00,DENT/BTC,0.0000000448,0.0000000449,0.0000000447,0.0000000447,63360.9124,0.00283842876121
1663063200,2022-09-13 10:00:00,DENT/BTC,0.0000000449,0.0000000452,0.0000000448,0.0000000448,9824.8971,0.00044308236871
1663059600,2022-09-13 09:00:00,DENT/BTC,0.0000000456,0.0000000459,0.0000000449,0.0000000449,42986.4037,0.00195685691336
1663056000,2022-09-13 08:00:00,DENT/BTC,0.0000000457,0.000000046,0.0000000455,0.0000000456,42916.8762,0.00195795843385
1663052400,2022-09-13 07:00:00,DENT/BTC,0.0000000451,0.0000000459,0.0000000449,0.0000000457,31297.544,0.00142727092587
1663048800,2022-09-13 06:00:00,DENT/BTC,0.0000000451,0.0000000453,0.0000000449,0.0000000453,40374.6386,0.00182866127717
1663045200,2022-09-13 05:00:00,DENT/BTC,0.0000000453,0.0000000453,0.0000000449,0.0000000453,1185530.728,0.05370333637627
1663041600,2022-09-13 04:00:00,DENT/BTC,0.0000000455,0.0000000456,0.0000000454,0.0000000456,806.4048,0.00003671972152
1663038000,2022-09-13 03:00:00,DENT/BTC,0.0000000453,0.0000000455,0.0000000448,0.0000000455,1283902.9623,0.05839298921588
1663034400,2022-09-13 02:00:00,DENT/BTC,0.0000000447,0.0000000455,0.0000000446,0.0000000454,149640.7017,0.006776793805
1663030800,2022-09-13 01:00:00,DENT/BTC,0.0000000449,0.0000000451,0.0000000449,0.0000000451,3401.1604,0.00015316930412
1663027200,2022-09-13 00:00:00,DENT/BTC,0.0000000454,0.0000000454,0.0000000442,0.0000000447,274564.6504,0.01233902644593
1663023600,2022-09-12 23:00:00,DENT/BTC,0.0000000455,0.0000000458,0.0000000454,0.0000000457,5656.0158,0.00025781417182
1663020000,2022-09-12 22:00:00,DENT/BTC,0.0000000457,0.000000046,0.0000000457,0.000000046,8638.4095,0.00039671178729
1663016400,2022-09-12 21:00:00,DENT/BTC,0.0000000456,0.0000000456,0.0000000456,0.0000000456,0,0
1663012800,2022-09-12 20:00:00,DENT/BTC,0.0000000455,0.000000046,0.0000000455,0.0000000456,278131.4615,0.01276145346362
1663009200,2022-09-12 19:00:00,DENT/BTC,0.000000046,0.000000046,0.0000000454,0.0000000458,132529.5641,0.00604012451316
1663005600,2022-09-12 18:00:00,DENT/BTC,0.0000000464,0.0000000464,0.000000046,0.000000046,120984.9993,0.00559904633317
1663002000,2022-09-12 17:00:00,DENT/BTC,0.0000000469,0.0000000469,0.0000000461,0.0000000463,156582.6509,0.00727422841329
1662998400,2022-09-12 16:00:00,DENT/BTC,0.0000000477,0.0000000478,0.0000000464,0.0000000468,254965.117,0.01197900405646
1662994800,2022-09-12 15:00:00,DENT/BTC,0.0000000477,0.0000000504,0.0000000471,0.0000000479,804003.346,0.03864590757662
1662991200,2022-09-12 14:00:00,DENT/BTC,0.0000000482,0.0000000482,0.0000000473,0.0000000479,36787.1285,0.00175485654056
1662987600,2022-09-12 13:00:00,DENT/BTC,0.0000000483,0.0000000485,0.0000000481,0.0000000484,2476419.6624,0.11989227792825
1662984000,2022-09-12 12:00:00,DENT/BTC,0.000000048,0.0000000484,0.0000000478,0.0000000484,2337.6884,0.00011254517948
1662980400,2022-09-12 11:00:00,DENT/BTC,0.0000000479,0.0000000488,0.0000000477,0.0000000479,80390.8598,0.00388447589406
1662976800,2022-09-12 10:00:00,DENT/BTC,0.0000000475,0.0000000479,0.0000000475,0.0000000479,7122.9682,0.00034044379477
1662973200,2022-09-12 09:00:00,DENT/BTC,0.0000000475,0.0000000478,0.0000000472,0.0000000478,93762.1657,0.00446443794514
1662969600,2022-09-12 08:00:00,DENT/BTC,0.0000000469,0.0000000474,0.0000000467,0.0000000474,1067119.0934,0.05005106747083
1662966000,2022-09-12 07:00:00,DENT/BTC,0.0000000476,0.0000000476,0.000000047,0.000000047,34464.3999,0.00162610869763
1662962400,2022-09-12 06:00:00,DENT/BTC,0.0000000475,0.0000000475,0.0000000473,0.0000000473,2546.8083,0.00012076069721
1662958800,2022-09-12 05:00:00,DENT/BTC,0.0000000474,0.0000000477,0.0000000474,0.0000000477,17727.5623,0.00084457146698
1662955200,2022-09-12 04:00:00,DENT/BTC,0.0000000474,0.0000000475,0.0000000472,0.0000000473,2799.5563,0.00013241853854
1662951600,2022-09-12 03:00:00,DENT/BTC,0.0000000474,0.0000000474,0.0000000473,0.0000000473,2959.6828,0.00014012879533
1662948000,2022-09-12 02:00:00,DENT/BTC,0.0000000473,0.0000000475,0.000000047,0.0000000472,11510.0063,0.00054420036906
1662944400,2022-09-12 01:00:00,DENT/BTC,0.0000000468,0.0000000472,0.0000000464,0.0000000472,131665.3225,0.00616362917904
1662940800,2022-09-12 00:00:00,DENT/BTC,0.0000000471,0.0000000471,0.0000000465,0.0000000468,317049.8245,0.0148746670408
1662937200,2022-09-11 23:00:00,DENT/BTC,0.0000000471,0.0000000472,0.0000000469,0.0000000471,22207.8089,0.00104583723678
1662933600,2022-09-11 22:00:00,DENT/BTC,0.0000000471,0.0000000472,0.0000000471,0.0000000471,30331.7674,0.00142864568733
1662930000,2022-09-11 21:00:00,DENT/BTC,0.0000000474,0.0000000475,0.0000000469,0.0000000469,3703346.7827,0.17411433668469
1662926400,2022-09-11 20:00:00,DENT/BTC,0.0000000478,0.0000000486,0.0000000473,0.0000000476,3438632.7138,0.16497023686796
1662922800,2022-09-11 19:00:00,DENT/BTC,0.0000000478,0.0000000478,0.0000000476,0.0000000478,3903.9861,0.00018636826135
1662919200,2022-09-11 18:00:00,DENT/BTC,0.000000048,0.000000048,0.0000000478,0.0000000478,39973.2767,0.00191830048249
1662915600,2022-09-11 17:00:00,DENT/BTC,0.000000048,0.000000048,0.0000000478,0.0000000478,8805.7573,0.00042159525251
1662912000,2022-09-11 16:00:00,DENT/BTC,0.0000000482,0.0000000483,0.0000000478,0.000000048,356802.9734,0.01708021393865
1662908400,2022-09-11 15:00:00,DENT/BTC,0.0000000481,0.0000000481,0.0000000478,0.0000000481,227213.4631,0.01088601948982
1662904800,2022-09-11 14:00:00,DENT/BTC,0.0000000481,0.0000000484,0.000000048,0.0000000483,8732.4066,0.00042019520232
1662901200,2022-09-11 13:00:00,DENT/BTC,0.0000000482,0.0000000485,0.0000000481,0.0000000484,35966.5053,0.00174090971105
1662897600,2022-09-11 12:00:00,DENT/BTC,0.000000048,0.0000000485,0.0000000478,0.0000000485,245824.8964,0.01182420624731
1662894000,2022-09-11 11:00:00,DENT/BTC,0.0000000476,0.000000048,0.0000000474,0.0000000479,301873.1912,0.01438147689886
1662890400,2022-09-11 10:00:00,DENT/BTC,0.0000000475,0.0000000478,0.0000000475,0.0000000478,73731.4726,0.00352413776232
1662886800,2022-09-11 09:00:00,DENT/BTC,0.0000000477,0.0000000479,0.0000000475,0.0000000477,259935.7274,0.01240432510518
1662883200,2022-09-11 08:00:00,DENT/BTC,0.0000000477,0.000000048,0.0000000476,0.0000000478,8963.8485,0.00042916519081
1662879600,2022-09-11 07:00:00,DENT/BTC,0.0000000478,0.0000000481,0.0000000478,0.0000000478,7280.6675,0.00034875929512
1662876000,2022-09-11 06:00:00,DENT/BTC,0.0000000479,0.0000000482,0.0000000473,0.000000048,1441328.8199,0.06873499087702
1662872400,2022-09-11 05:00:00,DENT/BTC,0.000000048,0.0000000484,0.0000000479,0.0000000479,1091394.9349,0.05278818384875
1662868800,2022-09-11 04:00:00,DENT/BTC,0.0000000482,0.0000000482,0.0000000478,0.0000000481,148903.8511,0.00713714904734
1662865200,2022-09-11 03:00:00,DENT/BTC,0.0000000481,0.0000000482,0.0000000479,0.0000000482,123783.8328,0.00593097100909
1662861600,2022-09-11 02:00:00,DENT/BTC,0.0000000479,0.0000000483,0.0000000479,0.0000000483,1873.7969,0.00009030990403
1662858000,2022-09-11 01:00:00,DENT/BTC,0.0000000483,0.0000000483,0.000000048,0.0000000481,2020.9472,0.00009726478828
1662854400,2022-09-11 00:00:00,DENT/BTC,0.0000000476,0.0000000485,0.0000000476,0.0000000483,1545720.5309,0.07485492004619
1662850800,2022-09-10 23:00:00,DENT/BTC,0.0000000477,0.0000000482,0.0000000476,0.0000000476,124812.2796,0.00599854495245
1662847200,2022-09-10 22:00:00,DENT/BTC,0.0000000477,0.0000000481,0.0000000476,0.0000000477,19493.2896,0.00093694322976
1662843600,2022-09-10 21:00:00,DENT/BTC,0.0000000479,0.0000000482,0.0000000476,0.0000000477,6324.7718,0.00030292842691
1662840000,2022-09-10 20:00:00,DENT/BTC,0.0000000478,0.0000000482,0.0000000477,0.0000000479,72268.0733,0.00345519874095
1662836400,2022-09-10 19:00:00,DENT/BTC,0.0000000479,0.0000000483,0.0000000478,0.0000000478,9359.0482,0.00044994550107
1662832800,2022-09-10 18:00:00,DENT/BTC,0.0000000483,0.0000000485,0.000000048,0.000000048,33636.8727,0.00161617727988
1662829200,2022-09-10 17:00:00,DENT/BTC,0.0000000485,0.0000000487,0.0000000481,0.0000000483,492476.7812,0.02371350125809
1662825600,2022-09-10 16:00:00,DENT/BTC,0.0000000488,0.0000000489,0.0000000485,0.0000000485,41094.5018,0.00200387438115
1662822000,2022-09-10 15:00:00,DENT/BTC,0.0000000489,0.0000000491,0.0000000488,0.0000000488,7166.0186,0.00035084542861
1662818400,2022-09-10 14:00:00,DENT/BTC,0.0000000488,0.0000000492,0.0000000488,0.0000000489,1988304.7796,0.0978221760027
1662814800,2022-09-10 13:00:00,DENT/BTC,0.0000000497,0.0000000497,0.0000000488,0.0000000488,21757.595,0.00107501858239
1662811200,2022-09-10 12:00:00,DENT/BTC,0.0000000497,0.0000000509,0.0000000496,0.0000000497,372753.8131,0.01874858778957
1662807600,2022-09-10 11:00:00,DENT/BTC,0.0000000495,0.0000000498,0.0000000493,0.0000000494,32288.9971,0.00160444723243
1662804000,2022-09-10 10:00:00,DENT/BTC,0.0000000485,0.0000000497,0.0000000485,0.0000000495,499280.8202,0.02469790096904
1662800400,2022-09-10 09:00:00,DENT/BTC,0.0000000485,0.0000000489,0.0000000483,0.0000000485,13771.3013,0.00067066588521
1662796800,2022-09-10 08:00:00,DENT/BTC,0.0000000479,0.0000000487,0.0000000479,0.0000000482,108220.2483,0.00524705139655
1662793200,2022-09-10 07:00:00,DENT/BTC,0.0000000485,0.0000000485,0.0000000477,0.0000000479,1222188.0665,0.05883868447525
1662789600,2022-09-10 06:00:00,DENT/BTC,0.0000000479,0.0000000487,0.0000000475,0.0000000485,1315949.7625,0.06306525656047
1662786000,2022-09-10 05:00:00,DENT/BTC,0.0000000479,0.000000048,0.0000000476,0.0000000476,48003.812,0.00229902763264
1662782400,2022-09-10 04:00:00,DENT/BTC,0.0000000483,0.0000000487,0.0000000479,0.0000000479,692865.4541,0.03361776044712
1662778800,2022-09-10 03:00:00,DENT/BTC,0.0000000485,0.0000000488,0.0000000483,0.0000000483,3678.4202,0.00017881859164
1662775200,2022-09-10 02:00:00,DENT/BTC,0.0000000482,0.0000000488,0.0000000481,0.0000000485,4011.1488,0.00019442754236
1662771600,2022-09-10 01:00:00,DENT/BTC,0.0000000485,0.0000000488,0.0000000482,0.0000000482,511346.7814,0.02480229759506
1662768000,2022-09-10 00:00:00,DENT/BTC,0.0000000481,0.0000000487,0.0000000479,0.0000000485,17860.4605,0.00086501722706
1662764400,2022-09-09 23:00:00,DENT/BTC,0.0000000479,0.000000048,0.0000000474,0.0000000477,3312376.0568,0.15745807817088
1662760800,2022-09-09 22:00:00,DENT/BTC,0.0000000478,0.0000000479,0.0000000474,0.0000000475,1236789.5586,0.05889375862679
1662757200,2022-09-09 21:00:00,DENT/BTC,0.0000000479,0.0000000482,0.0000000476,0.0000000477,101815.4462,0.00487768524281
1662753600,2022-09-09 20:00:00,DENT/BTC,0.0000000475,0.0000000479,0.0000000475,0.0000000475,5081.8573,0.00024312636759
1662750000,2022-09-09 19:00:00,DENT/BTC,0.0000000477,0.0000000479,0.0000000473,0.0000000475,4437.7152,0.00021142542868
1662746400,2022-09-09 18:00:00,DENT/BTC,0.0000000476,0.0000000479,0.0000000475,0.0000000477,3388.0754,0.00016165752239
1662742800,2022-09-09 17:00:00,DENT/BTC,0.0000000479,0.0000000482,0.0000000476,0.0000000476,36413.4696,0.00175130594978
1662739200,2022-09-09 16:00:00,DENT/BTC,0.0000000475,0.0000000482,0.0000000475,0.0000000479,123803.0952,0.00594119495848
1662735600,2022-09-09 15:00:00,DENT/BTC,0.0000000483,0.0000000483,0.0000000475,0.0000000475,329477.8836,0.01574924301338
1662732000,2022-09-09 14:00:00,DENT/BTC,0.0000000484,0.0000000489,0.0000000482,0.0000000482,452909.8335,0.02206826884228
1662728400,2022-09-09 13:00:00,DENT/BTC,0.0000000485,0.0000000486,0.0000000482,0.0000000482,34984.469,0.00169074435576
