https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WNXM,Volume BTC
1663315200,2022-09-16 08:00:00,WNXM/BTC,0.0007859,0.0007859,0.0007816,0.0007816,24.2687,0.0189830553
1663311600,2022-09-16 07:00:00,WNXM/BTC,0.0007902,0.0007902,0.0007902,0.0007902,0,0
1663308000,2022-09-16 06:00:00,WNXM/BTC,0.0007902,0.0007902,0.0007902,0.0007902,0,0
1663304400,2022-09-16 05:00:00,WNXM/BTC,0.0007902,0.0007902,0.0007902,0.0007902,0,0
1663300800,2022-09-16 04:00:00,WNXM/BTC,0.0007899,0.0007902,0.0007899,0.0007902,0.026,0.00002054154
1663297200,2022-09-16 03:00:00,WNXM/BTC,0.0007859,0.0007859,0.0007859,0.0007859,0.0176,0.00001383184
1663293600,2022-09-16 02:00:00,WNXM/BTC,0.0007822,0.0007822,0.0007822,0.0007822,0,0
1663290000,2022-09-16 01:00:00,WNXM/BTC,0.0007895,0.0007895,0.0007822,0.0007822,0.2367,0.00018529527
1663286400,2022-09-16 00:00:00,WNXM/BTC,0.000788,0.000788,0.0007859,0.0007859,0.0327,0.00002573862
1663282800,2022-09-15 23:00:00,WNXM/BTC,0.0007909,0.0007909,0.0007899,0.0007899,0.0985,0.00007788179
1663279200,2022-09-15 22:00:00,WNXM/BTC,0.0007965,0.0007965,0.0007965,0.0007965,0,0
1663275600,2022-09-15 21:00:00,WNXM/BTC,0.000797,0.000797,0.0007965,0.0007965,0.8032,0.000639759
1663272000,2022-09-15 20:00:00,WNXM/BTC,0.0007947,0.0007947,0.0007947,0.0007947,0.0122,0.00000969534
1663268400,2022-09-15 19:00:00,WNXM/BTC,0.0007945,0.0007945,0.0007945,0.0007945,0,0
1663264800,2022-09-15 18:00:00,WNXM/BTC,0.0007944,0.0007945,0.0007944,0.0007945,0.0624,0.00004957194
1663261200,2022-09-15 17:00:00,WNXM/BTC,0.0007944,0.0007944,0.0007944,0.0007944,0,0
1663257600,2022-09-15 16:00:00,WNXM/BTC,0.0007944,0.0007944,0.0007944,0.0007944,0.0108,0.00000857952
1663254000,2022-09-15 15:00:00,WNXM/BTC,0.0007896,0.0007896,0.0007896,0.0007896,0,0
1663250400,2022-09-15 14:00:00,WNXM/BTC,0.0007995,0.0007995,0.0007896,0.0007896,52.1272,0.04135309654
1663246800,2022-09-15 13:00:00,WNXM/BTC,0.0008031,0.0008085,0.0008031,0.0008031,0.1646,0.00013286364
1663243200,2022-09-15 12:00:00,WNXM/BTC,0.0007988,0.0007988,0.0007988,0.0007988,0,0
1663239600,2022-09-15 11:00:00,WNXM/BTC,0.000799,0.000799,0.0007988,0.0007988,1.9975,0.00159599785
1663236000,2022-09-15 10:00:00,WNXM/BTC,0.0007995,0.0007995,0.0007995,0.0007995,0.0147,0.00001175265
1663232400,2022-09-15 09:00:00,WNXM/BTC,0.0008043,0.0008117,0.0007995,0.0007995,0.2092,0.00016892426
1663228800,2022-09-15 08:00:00,WNXM/BTC,0.0008043,0.0008043,0.0008031,0.0008031,0.026,0.00002089524
1663225200,2022-09-15 07:00:00,WNXM/BTC,0.0008043,0.0008092,0.0008031,0.0008092,0.1006,0.0000812355
1663221600,2022-09-15 06:00:00,WNXM/BTC,0.0007902,0.0008118,0.0007896,0.0008115,25.7745,0.02073188498
1663218000,2022-09-15 05:00:00,WNXM/BTC,0.0007945,0.0007945,0.0007945,0.0007945,0,0
1663214400,2022-09-15 04:00:00,WNXM/BTC,0.0007945,0.0007945,0.0007945,0.0007945,0,0
1663210800,2022-09-15 03:00:00,WNXM/BTC,0.000797,0.000797,0.0007945,0.0007945,24.6668,0.01965934804
1663207200,2022-09-15 02:00:00,WNXM/BTC,0.000803,0.000803,0.000803,0.000803,0.1418,0.0001138654
1663203600,2022-09-15 01:00:00,WNXM/BTC,0.0007988,0.0007988,0.0007988,0.0007988,0,0
1663200000,2022-09-15 00:00:00,WNXM/BTC,0.0007995,0.0007995,0.0007988,0.0007988,0.0449,0.00003587655
1663196400,2022-09-14 23:00:00,WNXM/BTC,0.0008031,0.0008031,0.0008031,0.0008031,0,0
1663192800,2022-09-14 22:00:00,WNXM/BTC,0.0008031,0.0008031,0.0008031,0.0008031,0,0
1663189200,2022-09-14 21:00:00,WNXM/BTC,0.0008117,0.0008118,0.0008031,0.0008031,48.9294,0.0395397728
1663185600,2022-09-14 20:00:00,WNXM/BTC,0.0008091,0.0008091,0.0008091,0.0008091,0,0
1663182000,2022-09-14 19:00:00,WNXM/BTC,0.0008091,0.0008091,0.0008091,0.0008091,0,0
1663178400,2022-09-14 18:00:00,WNXM/BTC,0.000814,0.000814,0.0008031,0.0008091,50.9813,0.04120972816
1663174800,2022-09-14 17:00:00,WNXM/BTC,0.0008187,0.000834,0.0008154,0.0008154,124.458,0.10268832453
1663171200,2022-09-14 16:00:00,WNXM/BTC,0.0008161,0.0008161,0.0008071,0.000816,0.2755,0.00022316985
1663167600,2022-09-14 15:00:00,WNXM/BTC,0.0008074,0.000816,0.0008074,0.000816,24.4718,0.0198664084
1663164000,2022-09-14 14:00:00,WNXM/BTC,0.0008043,0.0008118,0.0008043,0.0008118,4.3883,0.00354402162
1663160400,2022-09-14 13:00:00,WNXM/BTC,0.0008031,0.0008031,0.0008031,0.0008031,0.0138,0.00001108278
1663156800,2022-09-14 12:00:00,WNXM/BTC,0.0007996,0.0007996,0.0007996,0.0007996,0.0364,0.00002910544
1663153200,2022-09-14 11:00:00,WNXM/BTC,0.0007995,0.0007995,0.0007995,0.0007995,0,0
1663149600,2022-09-14 10:00:00,WNXM/BTC,0.000797,0.0007995,0.000797,0.0007995,23.9724,0.01910609405
1663146000,2022-09-14 09:00:00,WNXM/BTC,0.0007851,0.000797,0.0007851,0.000797,0.5746,0.000457568
1663142400,2022-09-14 08:00:00,WNXM/BTC,0.0007919,0.0007919,0.0007859,0.0007859,26.4957,0.02092503073
1663138800,2022-09-14 07:00:00,WNXM/BTC,0.0007954,0.0007954,0.0007954,0.0007954,0.0116,0.00000922664
1663135200,2022-09-14 06:00:00,WNXM/BTC,0.0007995,0.0007995,0.0007945,0.0007945,4.0172,0.00319258122
1663131600,2022-09-14 05:00:00,WNXM/BTC,0.0008044,0.0008044,0.0008005,0.0008005,24.7439,0.01990237895
1663128000,2022-09-14 04:00:00,WNXM/BTC,0.000797,0.0008044,0.000797,0.0008044,3.9514,0.00315261625
1663124400,2022-09-14 03:00:00,WNXM/BTC,0.0007902,0.000797,0.0007902,0.000797,22.492,0.0179249044
1663120800,2022-09-14 02:00:00,WNXM/BTC,0.0007899,0.0007899,0.0007899,0.0007899,0,0
1663117200,2022-09-14 01:00:00,WNXM/BTC,0.0007899,0.0007899,0.0007899,0.0007899,0,0
1663113600,2022-09-14 00:00:00,WNXM/BTC,0.0007899,0.0007902,0.0007842,0.0007899,0.0626,0.00004932198
1663110000,2022-09-13 23:00:00,WNXM/BTC,0.0007879,0.0007879,0.0007879,0.0007879,0.335,0.0002639465
1663106400,2022-09-13 22:00:00,WNXM/BTC,0.0007859,0.0007859,0.0007851,0.0007851,0.026,0.00002042364
1663102800,2022-09-13 21:00:00,WNXM/BTC,0.0007902,0.0007902,0.0007902,0.0007902,0,0
1663099200,2022-09-13 20:00:00,WNXM/BTC,0.000788,0.0007902,0.0007876,0.0007902,35.7751,0.02823941606
1663095600,2022-09-13 19:00:00,WNXM/BTC,0.0007851,0.0007859,0.0007851,0.0007859,0.026,0.00002042364
1663092000,2022-09-13 18:00:00,WNXM/BTC,0.0007802,0.0007822,0.0007761,0.0007822,20.5819,0.01609770165
1663088400,2022-09-13 17:00:00,WNXM/BTC,0.0007748,0.0007822,0.0007748,0.0007773,28.704,0.02227093729
1663084800,2022-09-13 16:00:00,WNXM/BTC,0.0007674,0.0007736,0.0007674,0.0007736,26.7812,0.02055953257
1663081200,2022-09-13 15:00:00,WNXM/BTC,0.0007644,0.0007674,0.0007644,0.0007674,18.5017,0.01419714566
1663077600,2022-09-13 14:00:00,WNXM/BTC,0.0007558,0.0007615,0.0007558,0.0007615,0.5596,0.0004259691
1663074000,2022-09-13 13:00:00,WNXM/BTC,0.0007515,0.0007515,0.0007515,0.0007515,0.026,0.000019539
1663070400,2022-09-13 12:00:00,WNXM/BTC,0.0007547,0.0007615,0.0007456,0.0007467,1.8888,0.00142104934
1663066800,2022-09-13 11:00:00,WNXM/BTC,0.0007558,0.000793,0.0007475,0.0007515,103.1262,0.07949853032
1663063200,2022-09-13 10:00:00,WNXM/BTC,0.0007563,0.0007563,0.0007558,0.0007558,0.0227,0.00001716276
1663059600,2022-09-13 09:00:00,WNXM/BTC,0.0007643,0.0007643,0.0007643,0.0007643,0,0
1663056000,2022-09-13 08:00:00,WNXM/BTC,0.0007643,0.0007643,0.0007643,0.0007643,0,0
1663052400,2022-09-13 07:00:00,WNXM/BTC,0.0007643,0.0007643,0.0007643,0.0007643,0.382,0.0002919626
1663048800,2022-09-13 06:00:00,WNXM/BTC,0.0007611,0.0007611,0.0007601,0.0007601,0.026,0.0000197748
1663045200,2022-09-13 05:00:00,WNXM/BTC,0.0007662,0.0007662,0.0007662,0.0007662,0,0
1663041600,2022-09-13 04:00:00,WNXM/BTC,0.0007662,0.0007662,0.0007662,0.0007662,0.0189,0.00001448118
1663038000,2022-09-13 03:00:00,WNXM/BTC,0.0007644,0.0007661,0.0007602,0.0007661,1.0627,0.0008125692
1663034400,2022-09-13 02:00:00,WNXM/BTC,0.000763,0.000763,0.000763,0.000763,0,0
1663030800,2022-09-13 01:00:00,WNXM/BTC,0.0007619,0.000763,0.0007619,0.000763,5.0956,0.00388783764
1663027200,2022-09-13 00:00:00,WNXM/BTC,0.0007591,0.0007595,0.0007572,0.0007595,8.6877,0.00659181455
1663023600,2022-09-12 23:00:00,WNXM/BTC,0.0007589,0.0007595,0.0007589,0.0007595,0.3579,0.00027181359
1663020000,2022-09-12 22:00:00,WNXM/BTC,0.0007629,0.0007631,0.0007629,0.0007631,3.7036,0.0028258468
1663016400,2022-09-12 21:00:00,WNXM/BTC,0.0007582,0.0007611,0.0007582,0.0007611,1.8787,0.00142965076
1663012800,2022-09-12 20:00:00,WNXM/BTC,0.0007601,0.0007608,0.0007558,0.0007566,1.6044,0.00121808316
1663009200,2022-09-12 19:00:00,WNXM/BTC,0.0007553,0.0007553,0.0007553,0.0007553,0,0
1663005600,2022-09-12 18:00:00,WNXM/BTC,0.0007553,0.0007553,0.0007553,0.0007553,0.0189,0.00001427517
1663002000,2022-09-12 17:00:00,WNXM/BTC,0.0007593,0.0007593,0.0007593,0.0007593,0.77,0.000584661
1662998400,2022-09-12 16:00:00,WNXM/BTC,0.0007687,0.0007687,0.0007558,0.0007558,3.4601,0.00263098824
1662994800,2022-09-12 15:00:00,WNXM/BTC,0.0007755,0.0007755,0.0007707,0.0007707,7.6911,0.00594256315
1662991200,2022-09-12 14:00:00,WNXM/BTC,0.0007816,0.0007866,0.0007773,0.0007773,0.6015,0.00047276874
1662987600,2022-09-12 13:00:00,WNXM/BTC,0.0007816,0.0007826,0.0007773,0.0007773,0.095,0.0000742422
1662984000,2022-09-12 12:00:00,WNXM/BTC,0.0007803,0.0007859,0.0007803,0.0007816,0.8788,0.00068721522
1662980400,2022-09-12 11:00:00,WNXM/BTC,0.0007755,0.0007797,0.000773,0.0007773,1.0452,0.00081065407
1662976800,2022-09-12 10:00:00,WNXM/BTC,0.0007803,0.0007803,0.0007803,0.0007803,0.0289,0.00002255067
1662973200,2022-09-12 09:00:00,WNXM/BTC,0.0007773,0.00078,0.0007771,0.00078,0.0429,0.00003336993
1662969600,2022-09-12 08:00:00,WNXM/BTC,0.0007816,0.0007816,0.0007786,0.0007786,27.438,0.02140102376
1662966000,2022-09-12 07:00:00,WNXM/BTC,0.0007944,0.0007944,0.0007851,0.0007851,28.035,0.02211920269
1662962400,2022-09-12 06:00:00,WNXM/BTC,0.0007947,0.0007964,0.0007947,0.0007964,25.07,0.01996503426
1662958800,2022-09-12 05:00:00,WNXM/BTC,0.0007945,0.0007945,0.0007945,0.0007945,0.0138,0.0000109641
1662955200,2022-09-12 04:00:00,WNXM/BTC,0.0007879,0.0007879,0.0007879,0.0007879,0.0162,0.00001276398
1662951600,2022-09-12 03:00:00,WNXM/BTC,0.000792,0.0007933,0.000792,0.0007933,0.8017,0.00063506691
1662948000,2022-09-12 02:00:00,WNXM/BTC,0.0007899,0.0007902,0.0007899,0.0007902,0.026,0.00002054154
1662944400,2022-09-12 01:00:00,WNXM/BTC,0.0007911,0.0007911,0.0007851,0.0007884,30.8887,0.02434204231
1662940800,2022-09-12 00:00:00,WNXM/BTC,0.0007995,0.0007995,0.0007945,0.0007945,24.5946,0.01958696061
1662937200,2022-09-11 23:00:00,WNXM/BTC,0.0008031,0.000816,0.0008031,0.0008031,99.0939,0.07993378914
1662933600,2022-09-11 22:00:00,WNXM/BTC,0.0007948,0.0007948,0.0007948,0.0007948,0.0108,0.00000858384
1662930000,2022-09-11 21:00:00,WNXM/BTC,0.0007899,0.0008113,0.0007899,0.000795,126.6682,0.10129101846
1662926400,2022-09-11 20:00:00,WNXM/BTC,0.0007865,0.0007865,0.0007851,0.0007851,1.2904,0.00101487424
1662922800,2022-09-11 19:00:00,WNXM/BTC,0.0007902,0.0007902,0.0007899,0.0007899,0.026,0.00002054154
1662919200,2022-09-11 18:00:00,WNXM/BTC,0.0007947,0.0007947,0.0007947,0.0007947,0,0
1662915600,2022-09-11 17:00:00,WNXM/BTC,0.0007945,0.0007947,0.0007945,0.0007947,0.0127,0.00001009259
1662912000,2022-09-11 16:00:00,WNXM/BTC,0.0007939,0.0007939,0.0007939,0.0007939,0,0
1662908400,2022-09-11 15:00:00,WNXM/BTC,0.0007939,0.0007939,0.0007939,0.0007939,0,0
1662904800,2022-09-11 14:00:00,WNXM/BTC,0.0007939,0.0007939,0.0007939,0.0007939,0.0116,0.00000920924
1662901200,2022-09-11 13:00:00,WNXM/BTC,0.0007944,0.0007944,0.0007944,0.0007944,0,0
1662897600,2022-09-11 12:00:00,WNXM/BTC,0.0007885,0.0007944,0.0007885,0.0007944,0.6386,0.00050468113
1662894000,2022-09-11 11:00:00,WNXM/BTC,0.000789,0.000789,0.000789,0.000789,0,0
1662890400,2022-09-11 10:00:00,WNXM/BTC,0.000789,0.000789,0.000789,0.000789,0.018,0.000014202
1662886800,2022-09-11 09:00:00,WNXM/BTC,0.0007819,0.0007819,0.0007819,0.0007819,0,0
1662883200,2022-09-11 08:00:00,WNXM/BTC,0.0007819,0.0007819,0.0007819,0.0007819,0.174,0.0001360506
1662879600,2022-09-11 07:00:00,WNXM/BTC,0.0007868,0.0007868,0.0007868,0.0007868,0,0
1662876000,2022-09-11 06:00:00,WNXM/BTC,0.0007872,0.0007872,0.0007868,0.0007868,0.2376,0.00018696756
1662872400,2022-09-11 05:00:00,WNXM/BTC,0.0007817,0.0007817,0.0007816,0.0007816,1.88,0.00146959463
1662868800,2022-09-11 04:00:00,WNXM/BTC,0.0007897,0.0007897,0.0007897,0.0007897,0.1294,0.00010218718
1662865200,2022-09-11 03:00:00,WNXM/BTC,0.0007851,0.0007851,0.0007851,0.0007851,0,0
1662861600,2022-09-11 02:00:00,WNXM/BTC,0.0007851,0.0007851,0.0007851,0.0007851,0,0
1662858000,2022-09-11 01:00:00,WNXM/BTC,0.0007901,0.0007901,0.0007851,0.0007851,0.0231,0.00001819031
1662854400,2022-09-11 00:00:00,WNXM/BTC,0.0007859,0.0007859,0.0007859,0.0007859,0,0
1662850800,2022-09-10 23:00:00,WNXM/BTC,0.0007859,0.0007859,0.0007859,0.0007859,0,0
1662847200,2022-09-10 22:00:00,WNXM/BTC,0.0007859,0.0007859,0.0007859,0.0007859,0.0138,0.00001084542
1662843600,2022-09-10 21:00:00,WNXM/BTC,0.0007877,0.0007902,0.0007833,0.0007902,0.2289,0.00017998987
1662840000,2022-09-10 20:00:00,WNXM/BTC,0.000786,0.000786,0.000786,0.000786,0,0
1662836400,2022-09-10 19:00:00,WNXM/BTC,0.0007945,0.0007945,0.000786,0.000786,1.8838,0.00148077985
1662832800,2022-09-10 18:00:00,WNXM/BTC,0.0007876,0.0007876,0.0007876,0.0007876,0,0
1662829200,2022-09-10 17:00:00,WNXM/BTC,0.0007899,0.0007902,0.0007876,0.0007876,0.3844,0.00030281738
1662825600,2022-09-10 16:00:00,WNXM/BTC,0.0007833,0.0007833,0.0007833,0.0007833,0,0
1662822000,2022-09-10 15:00:00,WNXM/BTC,0.0007859,0.0007859,0.0007833,0.0007833,0.1012,0.0000793278
1662818400,2022-09-10 14:00:00,WNXM/BTC,0.000788,0.000788,0.000788,0.000788,0,0
1662814800,2022-09-10 13:00:00,WNXM/BTC,0.0007882,0.0007882,0.000788,0.000788,23.5489,0.0185612392
1662811200,2022-09-10 12:00:00,WNXM/BTC,0.0007883,0.0007883,0.0007883,0.0007883,1.8705,0.00147451515
1662807600,2022-09-10 11:00:00,WNXM/BTC,0.0007976,0.0007976,0.0007899,0.0007899,2.3284,0.00184328113
1662804000,2022-09-10 10:00:00,WNXM/BTC,0.0007937,0.0007937,0.0007937,0.0007937,0.8405,0.00066710485
1662800400,2022-09-10 09:00:00,WNXM/BTC,0.0007945,0.0007947,0.000794,0.000794,0.2797,0.00022209724
1662796800,2022-09-10 08:00:00,WNXM/BTC,0.0007902,0.0007902,0.0007899,0.0007899,0.026,0.00002054154
1662793200,2022-09-10 07:00:00,WNXM/BTC,0.0007964,0.0007964,0.0007882,0.0007947,22.4274,0.01784069462
1662789600,2022-09-10 06:00:00,WNXM/BTC,0.0007988,0.0007988,0.0007964,0.0007964,5.79,0.00461118912
1662786000,2022-09-10 05:00:00,WNXM/BTC,0.0008031,0.0008031,0.0007989,0.0007989,0.0449,0.00003593589
1662782400,2022-09-10 04:00:00,WNXM/BTC,0.0008128,0.0008154,0.0008043,0.0008043,27.5471,0.02216559038
1662778800,2022-09-10 03:00:00,WNXM/BTC,0.0008074,0.0008128,0.0008074,0.0008104,24.3622,0.01980135956
1662775200,2022-09-10 02:00:00,WNXM/BTC,0.0008031,0.0008031,0.0008031,0.0008031,0,0
1662771600,2022-09-10 01:00:00,WNXM/BTC,0.0008031,0.0008127,0.0008031,0.0008031,0.2709,0.00021949
1662768000,2022-09-10 00:00:00,WNXM/BTC,0.0007967,0.0007967,0.0007967,0.0007967,1.8536,0.00147676312
1662764400,2022-09-09 23:00:00,WNXM/BTC,0.0007988,0.0007988,0.0007988,0.0007988,0.0138,0.00001102344
1662760800,2022-09-09 22:00:00,WNXM/BTC,0.0007995,0.0007995,0.0007995,0.0007995,0,0
1662757200,2022-09-09 21:00:00,WNXM/BTC,0.0008074,0.0008074,0.0007995,0.0007995,0.0232,0.0000186353
1662753600,2022-09-09 20:00:00,WNXM/BTC,0.0008087,0.0008087,0.0008031,0.0008031,0.0244,0.000019655
1662750000,2022-09-09 19:00:00,WNXM/BTC,0.0008032,0.0008032,0.0008032,0.0008032,0.2212,0.00017766784
1662746400,2022-09-09 18:00:00,WNXM/BTC,0.0008075,0.0008075,0.0008075,0.0008075,0,0
1662742800,2022-09-09 17:00:00,WNXM/BTC,0.0007964,0.0008075,0.0007964,0.0008075,30.3378,0.02437211032
1662739200,2022-09-09 16:00:00,WNXM/BTC,0.0008031,0.0008031,0.0007964,0.0007964,25.2144,0.02010079217
1662735600,2022-09-09 15:00:00,WNXM/BTC,0.0008074,0.0008074,0.0008031,0.0008031,24.3154,0.01956419694
1662732000,2022-09-09 14:00:00,WNXM/BTC,0.0008116,0.0008128,0.0008116,0.0008128,28.2254,0.02293903947
1662728400,2022-09-09 13:00:00,WNXM/BTC,0.0008044,0.0008044,0.0008044,0.0008044,0,0
1662724800,2022-09-09 12:00:00,WNXM/BTC,0.0008044,0.0008044,0.0008044,0.0008044,0,0
1662721200,2022-09-09 11:00:00,WNXM/BTC,0.0008044,0.0008044,0.0008044,0.0008044,0.1034,0.00008317496
1662717600,2022-09-09 10:00:00,WNXM/BTC,0.0008128,0.0008128,0.0008043,0.0008043,24.7841,0.01994330712
1662714000,2022-09-09 09:00:00,WNXM/BTC,0.0008236,0.0008236,0.0008128,0.0008128,52.9205,0.04323861888
1662710400,2022-09-09 08:00:00,WNXM/BTC,0.0008246,0.0008374,0.0008236,0.0008237,26.6695,0.02221903452
1662706800,2022-09-09 07:00:00,WNXM/BTC,0.0008203,0.0008246,0.0008187,0.0008187,0.0533,0.00004376229
1662703200,2022-09-09 06:00:00,WNXM/BTC,0.000816,0.0008292,0.0008139,0.0008235,24.414,0.0202431879
1662699600,2022-09-09 05:00:00,WNXM/BTC,0.0008139,0.0008229,0.0008128,0.0008203,11.8638,0.00964365796
1662696000,2022-09-09 04:00:00,WNXM/BTC,0.0008246,0.0008246,0.0008154,0.0008154,24.4781,0.02009621135
1662692400,2022-09-09 03:00:00,WNXM/BTC,0.0008379,0.0008379,0.0008283,0.0008283,48.7202,0.04059839413
1662688800,2022-09-09 02:00:00,WNXM/BTC,0.0008382,0.0008382,0.0008382,0.0008382,0,0
1662685200,2022-09-09 01:00:00,WNXM/BTC,0.0008461,0.0008474,0.0008382,0.0008382,0.6099,0.00051161856
1662681600,2022-09-09 00:00:00,WNXM/BTC,0.0008375,0.0008504,0.0008375,0.0008418,24.5725,0.02077819216
1662678000,2022-09-08 23:00:00,WNXM/BTC,0.0008304,0.0008304,0.0008304,0.0008304,0,0
1662674400,2022-09-08 22:00:00,WNXM/BTC,0.0008304,0.0008304,0.0008304,0.0008304,0,0
1662670800,2022-09-08 21:00:00,WNXM/BTC,0.0008318,0.0008374,0.0008304,0.0008304,2.2813,0.00189726718
1662667200,2022-09-08 20:00:00,WNXM/BTC,0.0008418,0.0008418,0.0008317,0.0008317,2.1241,0.00176689348
1662663600,2022-09-08 19:00:00,WNXM/BTC,0.0008719,0.0008719,0.0008331,0.0008379,125.4602,0.10715722638
1662660000,2022-09-08 18:00:00,WNXM/BTC,0.0008418,0.0008784,0.0008379,0.0008784,189.993,0.16358880444
1662656400,2022-09-08 17:00:00,WNXM/BTC,0.0008411,0.0008411,0.0008411,0.0008411,0.4756,0.00040002716
1662652800,2022-09-08 16:00:00,WNXM/BTC,0.0008375,0.0008427,0.0008333,0.0008375,5.0659,0.00426863021
1662649200,2022-09-08 15:00:00,WNXM/BTC,0.0008332,0.0008332,0.0008331,0.0008331,0.026,0.00002166198
1662645600,2022-09-08 14:00:00,WNXM/BTC,0.0008375,0.0008455,0.000837,0.0008375,9.3508,0.00790086929
1662642000,2022-09-08 13:00:00,WNXM/BTC,0.0008331,0.0008374,0.0008207,0.0008374,78.0903,0.06476160023
1662638400,2022-09-08 12:00:00,WNXM/BTC,0.0008263,0.0008332,0.0008263,0.0008283,0.6622,0.00054764328
1662634800,2022-09-08 11:00:00,WNXM/BTC,0.0008283,0.0008289,0.0008283,0.0008289,0.026,0.00002154408
1662631200,2022-09-08 10:00:00,WNXM/BTC,0.0008331,0.0008373,0.000822,0.000822,1.2728,0.00106018958
1662627600,2022-09-08 09:00:00,WNXM/BTC,0.0008283,0.0008283,0.0008283,0.0008283,0,0
