https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VISION,Volume USDT
1660003200,2022-08-09 00:00:00,VISION/USDT,0.0072,0.0074,0.007,0.00706,4189670.0885,30333.564406352
1659916800,2022-08-08 00:00:00,VISION/USDT,0.00799,0.00881,0.00696,0.0072,18620214.1643,146368.079945707
1659830400,2022-08-07 00:00:00,VISION/USDT,0.00733,0.0088,0.00701,0.00799,13220402.1242,104992.569598503
1659744000,2022-08-06 00:00:00,VISION/USDT,0.00733,0.00778,0.007,0.00732,3812034.2034,27920.281164008
1659657600,2022-08-05 00:00:00,VISION/USDT,0.00731,0.00801,0.007,0.00732,16373038.1838,121756.374230157
1659571200,2022-08-04 00:00:00,VISION/USDT,0.00688,0.0095,0.00677,0.00731,27119824.1705,214711.106675815
1659484800,2022-08-03 00:00:00,VISION/USDT,0.00721,0.00763,0.00677,0.00688,5226300.8648876,37061.375680404448
1659398400,2022-08-02 00:00:00,VISION/USDT,0.00639,0.00775,0.00625,0.00722,8625935.8439,59918.434417302
1659312000,2022-08-01 00:00:00,VISION/USDT,0.00763,0.0081,0.0062,0.00641,7064548.278,50200.107096821
1659225600,2022-07-31 00:00:00,VISION/USDT,0.00781,0.00822,0.00732,0.00757,4681448.0027,36355.452674339
1659139200,2022-07-30 00:00:00,VISION/USDT,0.00823,0.00854,0.00751,0.00787,7869317.6624,61752.860662477
1659052800,2022-07-29 00:00:00,VISION/USDT,0.00778,0.00822,0.0074,0.0082,6968395.5905,53824.905779221
1658966400,2022-07-28 00:00:00,VISION/USDT,0.00828,0.00845,0.00745,0.00779,5975306.0712,48222.298946149
1658880000,2022-07-27 00:00:00,VISION/USDT,0.00866,0.00968,0.00776,0.00826,14489638.8424,122543.5671716
1658793600,2022-07-26 00:00:00,VISION/USDT,0.00801,0.01017,0.00731,0.00874,25020535.697,215296.606686023
1658707200,2022-07-25 00:00:00,VISION/USDT,0.00867,0.009,0.0073,0.00794,7059349.9035,57351.258338016
1658620800,2022-07-24 00:00:00,VISION/USDT,0.00886,0.00901,0.00857,0.00865,2166151.9983,18930.121155067
1658534400,2022-07-23 00:00:00,VISION/USDT,0.00917,0.00984,0.00831,0.00886,6006778.2832,54621.625919404
1658448000,2022-07-22 00:00:00,VISION/USDT,0.00978,0.01125,0.00902,0.0091,9330376.20672989,93362.4020310180669
1658361600,2022-07-21 00:00:00,VISION/USDT,0.00972,0.0106,0.00859,0.00971,11549149.88928601,110202.3528946899294
1658275200,2022-07-20 00:00:00,VISION/USDT,0.01034,0.01061,0.0095,0.0097,3834449.87425669,38188.0443986588904
1658188800,2022-07-19 00:00:00,VISION/USDT,0.0098,0.0105,0.00956,0.01032,5921577.98320587,59276.2366511907216
1658102400,2022-07-18 00:00:00,VISION/USDT,0.00998,0.01062,0.00932,0.00982,7147086.30776323,72473.4840354105751
1658016000,2022-07-17 00:00:00,VISION/USDT,0.00998,0.01066,0.00979,0.00994,3494151.30190134,35471.0939948661487
1657929600,2022-07-16 00:00:00,VISION/USDT,0.00979,0.01066,0.00927,0.00992,5907843.8780868,58550.9270013082419
1657843200,2022-07-15 00:00:00,VISION/USDT,0.01011,0.01055,0.0097,0.00979,3848433.05169497,38773.4858787523902
1657756800,2022-07-14 00:00:00,VISION/USDT,0.0113,0.01226,0.0095,0.01007,11517714.27477404,122254.0592455327429
1657670400,2022-07-13 00:00:00,VISION/USDT,0.01078,0.01209,0.01031,0.01135,5764764.45398571,63730.6561553416567
1657584000,2022-07-12 00:00:00,VISION/USDT,0.01125,0.0114,0.0107,0.01078,2579678.599548,28774.2755623773154
1657497600,2022-07-11 00:00:00,VISION/USDT,0.01309,0.01309,0.011,0.01126,4993035.05579859,58515.2158521050019
1657411200,2022-07-10 00:00:00,VISION/USDT,0.0109,0.01484,0.01085,0.01318,11545653.20515004,147756.9005164222655
1657324800,2022-07-09 00:00:00,VISION/USDT,0.01134,0.01273,0.01049,0.011,4034165.03812338,45690.8563073474617
1657238400,2022-07-08 00:00:00,VISION/USDT,0.01074,0.01223,0.01044,0.01134,4621094.88181308,51666.7030399567218
1657152000,2022-07-07 00:00:00,VISION/USDT,0.01066,0.01175,0.01012,0.01073,7447828.51656688,80073.0936555844978
1657065600,2022-07-06 00:00:00,VISION/USDT,0.01094,0.0179,0.01016,0.01071,28700106.92158462,374517.5104010804226
1656979200,2022-07-05 00:00:00,VISION/USDT,0.0104,0.0113,0.00981,0.01094,4502364.62993268,47097.5087481601638
1656892800,2022-07-04 00:00:00,VISION/USDT,0.01027,0.01144,0.01011,0.01028,3236977.37338707,34481.9786429067096
1656806400,2022-07-03 00:00:00,VISION/USDT,0.00994,0.01062,0.0096,0.0103,962300.30711844,9762.7347035186926
1656720000,2022-07-02 00:00:00,VISION/USDT,0.01085,0.01085,0.0095,0.00995,2660618.04299119,27166.100211256954
1656633600,2022-07-01 00:00:00,VISION/USDT,0.0107,0.01325,0.01062,0.0108,7834674.39678863,92949.8159875521621
1656547200,2022-06-30 00:00:00,VISION/USDT,0.01085,0.01097,0.01,0.01067,3282793.06861167,34498.3066536090991
1656460800,2022-06-29 00:00:00,VISION/USDT,0.01171,0.01181,0.01055,0.01094,2797359.7489415,30968.1865706836351
1656374400,2022-06-28 00:00:00,VISION/USDT,0.01168,0.01345,0.01126,0.01161,5394008.24303459,65037.7262540258459
1656288000,2022-06-27 00:00:00,VISION/USDT,0.01243,0.0125,0.011,0.01156,4872294.83625271,56612.7144182431912
1656201600,2022-06-26 00:00:00,VISION/USDT,0.01294,0.01297,0.01191,0.01234,4009504.82662488,49472.5012430288121
1656115200,2022-06-25 00:00:00,VISION/USDT,0.01302,0.0149,0.01254,0.01294,7403254.38461162,98537.0126523508713
1656028800,2022-06-24 00:00:00,VISION/USDT,0.01338,0.01372,0.01255,0.01304,2790584.0209671,36720.590448362077
1655942400,2022-06-23 00:00:00,VISION/USDT,0.01379,0.01472,0.01302,0.01346,2271255.47199807,31495.0687087119314
1655856000,2022-06-22 00:00:00,VISION/USDT,0.01477,0.01493,0.01356,0.01381,3281603.61191904,46357.840022011561
1655769600,2022-06-21 00:00:00,VISION/USDT,0.01417,0.01862,0.01413,0.01477,14621920.69380485,225563.9495881240307
1655683200,2022-06-20 00:00:00,VISION/USDT,0.01437,0.01533,0.01349,0.01417,4491528.51663793,64119.1668342967976
1655596800,2022-06-19 00:00:00,VISION/USDT,0.01304,0.01653,0.01201,0.01438,8439075.40640505,118747.753696288413
1655510400,2022-06-18 00:00:00,VISION/USDT,0.01574,0.01594,0.01236,0.01301,3988931.82015403,53768.2402140463841
1655424000,2022-06-17 00:00:00,VISION/USDT,0.0158,0.01742,0.01522,0.01574,4761469.57073227,76020.8627225121992
1655337600,2022-06-16 00:00:00,VISION/USDT,0.01844,0.01916,0.01538,0.0158,10879193.45187629,186093.7392343098167
1655251200,2022-06-15 00:00:00,VISION/USDT,0.01695,0.01938,0.01608,0.01824,10442558.39912696,182255.5824507012566
1655164800,2022-06-14 00:00:00,VISION/USDT,0.01714,0.0246,0.01636,0.01695,13046201.68099777,261503.704355315231
1655078400,2022-06-13 00:00:00,VISION/USDT,0.02109,0.02109,0.01609,0.01714,5845706.24146891,106914.7655285169968
1654992000,2022-06-12 00:00:00,VISION/USDT,0.02402,0.02444,0.02,0.02109,5801415.18469156,129023.1897447373424
1654905600,2022-06-11 00:00:00,VISION/USDT,0.02967,0.02984,0.02308,0.02389,5786355.63580894,153158.5322382592189
1654819200,2022-06-10 00:00:00,VISION/USDT,0.02681,0.03,0.02678,0.02962,10278236.22728978,291972.4828669166767
1654732800,2022-06-09 00:00:00,VISION/USDT,0.03017,0.03562,0.02465,0.02684,21452884.42672838,617232.3349367384793
1654646400,2022-06-08 00:00:00,VISION/USDT,0.02354,0.071,0.02222,0.03047,62238184.15166164,2297133.4427452043395
1654560000,2022-06-07 00:00:00,VISION/USDT,0.02421,0.02953,0.02105,0.02371,18599114.17188338,464157.6388812129126
1654473600,2022-06-06 00:00:00,VISION/USDT,0.02069,0.03202,0.01911,0.0242,35712271.20057503,886135.0461595592705
1654387200,2022-06-05 00:00:00,VISION/USDT,0.01805,0.024,0.01665,0.02061,8303917.95542211,164364.8435000191334
1654300800,2022-06-04 00:00:00,VISION/USDT,0.0177,0.01894,0.01637,0.01804,2297736.57948221,40152.87947607871
1654214400,2022-06-03 00:00:00,VISION/USDT,0.01784,0.01946,0.0175,0.0177,1857549.7436281,33660.1405690325424
1654128000,2022-06-02 00:00:00,VISION/USDT,0.01749,0.0225,0.01674,0.01784,6209224.71113114,117059.9606181948863
1654041600,2022-06-01 00:00:00,VISION/USDT,0.01821,0.01832,0.01617,0.0174,3946908.86684777,68348.0846700294005
1653955200,2022-05-31 00:00:00,VISION/USDT,0.01617,0.02111,0.016,0.01823,11557102.03899511,221179.4900841802091
1653868800,2022-05-30 00:00:00,VISION/USDT,0.01505,0.018,0.01491,0.01617,4613805.7095654,74328.5379288465508
1653782400,2022-05-29 00:00:00,VISION/USDT,0.01658,0.01732,0.01431,0.01505,5882228.13585513,91374.3114676425989
1653696000,2022-05-28 00:00:00,VISION/USDT,0.01407,0.0182,0.01333,0.01658,7870675.0204497,124024.3216478167222
1653609600,2022-05-27 00:00:00,VISION/USDT,0.01514,0.02305,0.01336,0.01407,15635809.97746097,275698.6404657900704
1653523200,2022-05-26 00:00:00,VISION/USDT,0.01676,0.01791,0.01477,0.01514,3631466.30501352,59465.945572351889
1653436800,2022-05-25 00:00:00,VISION/USDT,0.01714,0.02232,0.0159,0.01674,13369542.42772446,247289.7647809764203
1653350400,2022-05-24 00:00:00,VISION/USDT,0.01321,0.02302,0.01224,0.01703,21284885.79777129,351691.7577227825513
1653264000,2022-05-23 00:00:00,VISION/USDT,0.01213,0.0148,0.01185,0.01329,5766774.08935129,76766.1914549291878
1653177600,2022-05-22 00:00:00,VISION/USDT,0.01268,0.01397,0.01172,0.01213,2816301.36520378,36144.9565045970609
1653091200,2022-05-21 00:00:00,VISION/USDT,0.01407,0.01425,0.01199,0.01262,2265756.41353275,29340.6078650250339
1653004800,2022-05-20 00:00:00,VISION/USDT,0.01551,0.0163,0.01353,0.01409,2073302.35248661,30448.1202149387965
1652918400,2022-05-19 00:00:00,VISION/USDT,0.01669,0.01739,0.01523,0.01542,2775810.23581059,44627.8113834213438
1652832000,2022-05-18 00:00:00,VISION/USDT,0.01803,0.02166,0.01603,0.01664,12608394.80245088,235418.5780876955779
1652745600,2022-05-17 00:00:00,VISION/USDT,0.01388,0.0302,0.01256,0.01803,30347923.50869044,641724.3203098295332
1652659200,2022-05-16 00:00:00,VISION/USDT,0.01119,0.01727,0.00996,0.01402,13860310.87904169,183422.9704278402466
1652572800,2022-05-15 00:00:00,VISION/USDT,0.00884,0.01527,0.00856,0.01117,8399480.43623343,97557.3352709491921
1652486400,2022-05-14 00:00:00,VISION/USDT,0.01015,0.01039,0.00821,0.00898,2749865.29163564,24274.9272053991365
1652400000,2022-05-13 00:00:00,VISION/USDT,0.00982,0.0129,0.00966,0.01023,3887145.9863237,42643.0789990404367
1652313600,2022-05-12 00:00:00,VISION/USDT,0.01173,0.01202,0.0092,0.00991,2771070.61704063,30182.5106130306938
1652227200,2022-05-11 00:00:00,VISION/USDT,0.01731,0.01738,0.01105,0.01182,3487389.21427116,46404.1555265449933
1652140800,2022-05-10 00:00:00,VISION/USDT,0.01786,0.01917,0.01554,0.01722,3311904.02310357,58954.0682099562879
1652054400,2022-05-09 00:00:00,VISION/USDT,0.02334,0.02342,0.01723,0.01786,2921361.59373326,59724.7842040714743
1651968000,2022-05-08 00:00:00,VISION/USDT,0.02583,0.02612,0.0225,0.02336,2399879.79763454,59866.1866030901137
1651881600,2022-05-07 00:00:00,VISION/USDT,0.02726,0.0299,0.02498,0.026,6311661.84796524,171966.2745223928965
1651795200,2022-05-06 00:00:00,VISION/USDT,0.02709,0.03271,0.02422,0.02738,7867877.51092127,226652.3870276572019
1651708800,2022-05-05 00:00:00,VISION/USDT,0.03562,0.04007,0.025,0.02704,9193355.03254555,294419.0228650191641
1651622400,2022-05-04 00:00:00,VISION/USDT,0.0354,0.04581,0.03329,0.03562,13512412.58458333,537259.7446107485446
1651536000,2022-05-03 00:00:00,VISION/USDT,0.03054,0.03905,0.0291,0.03537,12171492.10998861,419786.6961054152216
1651449600,2022-05-02 00:00:00,VISION/USDT,0.0273,0.03587,0.02667,0.03065,9256852.48106199,294239.9394450871142
1651363200,2022-05-01 00:00:00,VISION/USDT,0.02484,0.031,0.0244,0.02722,2453345.63449226,65419.5793411965626
1651276800,2022-04-30 00:00:00,VISION/USDT,0.02991,0.03022,0.02462,0.02482,2067249.42873791,55905.6566442605411
1651190400,2022-04-29 00:00:00,VISION/USDT,0.0335,0.0339,0.0292,0.02969,1719604.83864956,53165.2509369805284
1651104000,2022-04-28 00:00:00,VISION/USDT,0.03469,0.03616,0.03239,0.0335,2675009.75496384,91145.5982196210719
1651017600,2022-04-27 00:00:00,VISION/USDT,0.03846,0.03925,0.03373,0.03468,4024313.41816941,144213.9145046856834
1650931200,2022-04-26 00:00:00,VISION/USDT,0.03595,0.04732,0.03595,0.03844,16397943.92458669,668292.0150950163861
1650844800,2022-04-25 00:00:00,VISION/USDT,0.04034,0.04041,0.03401,0.03602,4723596.83861143,170715.1500780294193
1650758400,2022-04-24 00:00:00,VISION/USDT,0.0425,0.0445,0.04012,0.04034,2545678.05206104,105716.6350539105974
1650672000,2022-04-23 00:00:00,VISION/USDT,0.04878,0.05712,0.0425,0.0425,6040922.39100153,292987.8294996608229
1650585600,2022-04-22 00:00:00,VISION/USDT,0.0465,0.0572,0.046,0.04876,6777168.2077565,343495.2413672706494
1650499200,2022-04-21 00:00:00,VISION/USDT,0.0549,0.0603,0.0463,0.0465,11686558.11863152,616868.0331736934947
1650412800,2022-04-20 00:00:00,VISION/USDT,0.06805,0.06865,0.05276,0.05498,7664100.32016904,460527.6660509457903
1650326400,2022-04-19 00:00:00,VISION/USDT,0.06135,0.07764,0.06133,0.06804,9682391.4871444,653275.8468584562586
1650240000,2022-04-18 00:00:00,VISION/USDT,0.08567,0.08954,0.0602,0.06134,12164415.65364368,870739.0841331215589
1650153600,2022-04-17 00:00:00,VISION/USDT,0.0992,0.113,0.08364,0.08567,6939272.09723444,690296.0096582282268
1650067200,2022-04-16 00:00:00,VISION/USDT,0.1105,0.11842,0.09705,0.09966,8634041.23145875,916054.9262717260156
1649980800,2022-04-15 00:00:00,VISION/USDT,0.18696,0.18911,0.09662,0.11066,15663291.13166222,1926144.253826653427
1649894400,2022-04-14 00:00:00,VISION/USDT,0.03,1,0.03,0.18689,30201473.88445879,8275446.1067058546295
