https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USDT
1663455600000.0,2022-09-17 23:00:00,DOGE/USDT,0.061944,0.0623485,0.061944,0.062214,166573.7218069888,10363.2175285
1663452000000.0,2022-09-17 22:00:00,DOGE/USDT,0.0616975,0.0619505,0.061689,0.061944,11233.852431228208,695.869755
1663448400000.0,2022-09-17 21:00:00,DOGE/USDT,0.061733,0.06189,0.0616135,0.0616975,193454.05925685808,11935.631821
1663444800000.0,2022-09-17 20:00:00,DOGE/USDT,0.061677,0.0618025,0.0615555,0.061733,301975.8146939238,18641.8729685
1663441200000.0,2022-09-17 19:00:00,DOGE/USDT,0.0616305,0.061691,0.061355,0.061677,52706.89996270895,3250.803469
1663437600000.0,2022-09-17 18:00:00,DOGE/USDT,0.0622945,0.062317,0.061587,0.0616305,608995.7535798022,37532.712791
1663434000000.0,2022-09-17 17:00:00,DOGE/USDT,0.061903,0.0623585,0.061667,0.0622945,145337.99478284598,9053.757716
1663430400000.0,2022-09-17 16:00:00,DOGE/USDT,0.062236,0.06238,0.061776,0.061903,287961.75590843736,17825.696576
1663426800000.0,2022-09-17 15:00:00,DOGE/USDT,0.061854,0.0623245,0.0615,0.062236,389236.0861157529,24224.4970555
1663423200000.0,2022-09-17 14:00:00,DOGE/USDT,0.061476,0.062022,0.061465,0.061854,370001.02429915604,22886.043357
1663419600000.0,2022-09-17 13:00:00,DOGE/USDT,0.0610065,0.061675,0.0609585,0.061476,698117.0293691847,42917.4424975
1663416000000.0,2022-09-17 12:00:00,DOGE/USDT,0.0607115,0.0610065,0.0606,0.0610065,105520.8271085868,6437.456339
1663412400000.0,2022-09-17 11:00:00,DOGE/USDT,0.0606105,0.060744,0.0605885,0.0607115,111491.75754181662,6768.831838
1663408800000.0,2022-09-17 10:00:00,DOGE/USDT,0.060676,0.0608185,0.0604615,0.0606105,211219.66026513558,12802.1292185
1663405200000.0,2022-09-17 09:00:00,DOGE/USDT,0.060771,0.060894,0.060606,0.060676,263886.64170347416,16011.585872
1663401600000.0,2022-09-17 08:00:00,DOGE/USDT,0.0605125,0.0608565,0.0605125,0.060771,90447.16062760197,5496.5643985
1663398000000.0,2022-09-17 07:00:00,DOGE/USDT,0.0604555,0.0605205,0.0602275,0.0605125,345558.5915389382,20910.6142705
1663394400000.0,2022-09-17 06:00:00,DOGE/USDT,0.060313,0.0605385,0.0603055,0.0604555,50199.913672039766,3034.860881
1663390800000.0,2022-09-17 05:00:00,DOGE/USDT,0.060566,0.060596,0.0602335,0.060313,87974.77237908909,5306.0224465
1663387200000.0,2022-09-17 04:00:00,DOGE/USDT,0.06054,0.0606405,0.060504,0.060566,18143.336079648645,1098.869293
1663383600000.0,2022-09-17 03:00:00,DOGE/USDT,0.0605355,0.060583,0.060439,0.06054,24918.702362074662,1508.578241
1663380000000.0,2022-09-17 02:00:00,DOGE/USDT,0.0607245,0.060795,0.0605265,0.0605355,73069.30332614748,4423.2868115
1663376400000.0,2022-09-17 01:00:00,DOGE/USDT,0.0605585,0.060904,0.0605585,0.0607245,161603.18896820888,9813.2728485
1663372800000.0,2022-09-17 00:00:00,DOGE/USDT,0.060445,0.0609245,0.0604225,0.0605585,442842.59061073174,26817.8830235
1663369200000.0,2022-09-16 23:00:00,DOGE/USDT,0.0601325,0.0605,0.0600555,0.060445,706311.0272809993,42692.970044
1663365600000.0,2022-09-16 22:00:00,DOGE/USDT,0.0597795,0.0602215,0.0597795,0.0601325,75320.89206336008,4529.233542
1663362000000.0,2022-09-16 21:00:00,DOGE/USDT,0.0600485,0.0600685,0.059663,0.0597795,74908.7006582524,4478.004671
1663358400000.0,2022-09-16 20:00:00,DOGE/USDT,0.059664,0.060085,0.0596565,0.0600485,121788.26771692882,7313.202794
1663354800000.0,2022-09-16 19:00:00,DOGE/USDT,0.059377,0.059783,0.059342,0.059664,98453.47720568517,5874.128264
1663351200000.0,2022-09-16 18:00:00,DOGE/USDT,0.059285,0.0595915,0.059114,0.059377,73400.27563703118,4358.2881665
1663347600000.0,2022-09-16 17:00:00,DOGE/USDT,0.059325,0.059457,0.058859,0.059285,242212.04498608416,14359.541087
1663344000000.0,2022-09-16 16:00:00,DOGE/USDT,0.059651,0.059651,0.058798,0.059325,749264.9390223345,44450.1425075
1663340400000.0,2022-09-16 15:00:00,DOGE/USDT,0.0595015,0.059779,0.0594,0.059651,236128.23717121256,14085.2854755
1663336800000.0,2022-09-16 14:00:00,DOGE/USDT,0.0591855,0.059856,0.059114,0.0595015,632924.2193390082,37659.940437
1663333200000.0,2022-09-16 13:00:00,DOGE/USDT,0.059571,0.059775,0.059,0.0591855,545096.7414653926,32261.823192
1663329600000.0,2022-09-16 12:00:00,DOGE/USDT,0.0600095,0.0600175,0.059431,0.059571,398842.35857212404,23759.4381425
1663326000000.0,2022-09-16 11:00:00,DOGE/USDT,0.059916,0.060085,0.059812,0.0600095,274085.47701613914,16447.732433
1663322400000.0,2022-09-16 10:00:00,DOGE/USDT,0.0596695,0.060021,0.059558,0.059916,231952.9367698111,13897.6921595
1663318800000.0,2022-09-16 09:00:00,DOGE/USDT,0.0590395,0.059788,0.0590195,0.0596695,510712.8297036174,30473.979192
1663315200000.0,2022-09-16 08:00:00,DOGE/USDT,0.059521,0.059556,0.0589045,0.059037,202029.82837881328,11927.234978
1663311600000.0,2022-09-16 07:00:00,DOGE/USDT,0.059512,0.0596825,0.059499,0.059521,244206.08288671228,14535.3902595
1663308000000.0,2022-09-16 06:00:00,DOGE/USDT,0.0594695,0.05975,0.059411,0.059512,155875.0111070036,9276.433661
1663304400000.0,2022-09-16 05:00:00,DOGE/USDT,0.0594965,0.059788,0.059449,0.0594695,155091.0950907608,9223.1898795
1663300800000.0,2022-09-16 04:00:00,DOGE/USDT,0.0594735,0.0597945,0.0594635,0.0594965,293657.42308371083,17471.5888725
1663297200000.0,2022-09-16 03:00:00,DOGE/USDT,0.0591565,0.059499,0.059017,0.0594735,113723.26304992981,6763.520485
1663293600000.0,2022-09-16 02:00:00,DOGE/USDT,0.0589865,0.0592435,0.0584935,0.0591565,109736.74867512446,6491.641973
1663290000000.0,2022-09-16 01:00:00,DOGE/USDT,0.058897,0.059331,0.058754,0.0589865,521585.34218846686,30766.493787
1663286400000.0,2022-09-16 00:00:00,DOGE/USDT,0.0586105,0.0589225,0.0581,0.058897,886962.5557498684,52239.433646
1663282800000.0,2022-09-15 23:00:00,DOGE/USDT,0.0589445,0.059158,0.058483,0.0586105,813385.4129208929,47672.925744
1663279200000.0,2022-09-15 22:00:00,DOGE/USDT,0.0594875,0.0594875,0.0585855,0.0589445,396900.3283342805,23395.0914035
1663275600000.0,2022-09-15 21:00:00,DOGE/USDT,0.0596975,0.0596975,0.0593915,0.0594875,67023.3668165581,3987.0525335
1663272000000.0,2022-09-15 20:00:00,DOGE/USDT,0.059446,0.0596975,0.059446,0.0596975,372850.9453578458,22258.2693105
1663268400000.0,2022-09-15 19:00:00,DOGE/USDT,0.059224,0.0595485,0.059191,0.059446,24939.083571644853,1482.528762
1663264800000.0,2022-09-15 18:00:00,DOGE/USDT,0.0593935,0.0594875,0.0591275,0.059224,75264.13523233825,4457.443145
1663261200000.0,2022-09-15 17:00:00,DOGE/USDT,0.059286,0.059496,0.0592195,0.0593935,610401.9022115215,36253.905379
1663257600000.0,2022-09-15 16:00:00,DOGE/USDT,0.0588005,0.0593335,0.05873,0.059286,821797.2059170799,48721.06915
1663254000000.0,2022-09-15 15:00:00,DOGE/USDT,0.059533,0.059599,0.0586485,0.0588005,1945306.240712239,114384.979607
1663250400000.0,2022-09-15 14:00:00,DOGE/USDT,0.060577,0.060677,0.0594165,0.059533,422242.2417314766,25137.347377
1663246800000.0,2022-09-15 13:00:00,DOGE/USDT,0.060665,0.0606855,0.0602305,0.060577,80987.6101243046,4905.9864585
1663243200000.0,2022-09-15 12:00:00,DOGE/USDT,0.060504,0.060812,0.06033,0.060665,713724.4875133933,43298.096035
1663239600000.0,2022-09-15 11:00:00,DOGE/USDT,0.0603155,0.06055,0.060247,0.060504,170892.05421955572,10339.6528485
1663236000000.0,2022-09-15 10:00:00,DOGE/USDT,0.0605075,0.0606305,0.060179,0.0603155,162854.18477837372,9822.631582
1663232400000.0,2022-09-15 09:00:00,DOGE/USDT,0.0605335,0.060724,0.060437,0.0605075,93210.76965665413,5639.950645
1663228800000.0,2022-09-15 08:00:00,DOGE/USDT,0.0608165,0.0608165,0.060336,0.0605335,106517.20014537405,6447.858935
1663225200000.0,2022-09-15 07:00:00,DOGE/USDT,0.0606635,0.061134,0.060567,0.0608165,268435.74430458836,16325.3224435
1663221600000.0,2022-09-15 06:00:00,DOGE/USDT,0.060537,0.061064,0.059664,0.0606635,1135125.935579055,68860.712193
1663218000000.0,2022-09-15 05:00:00,DOGE/USDT,0.060267,0.060711,0.0601385,0.060537,226293.02756991592,13699.10101
1663214400000.0,2022-09-15 04:00:00,DOGE/USDT,0.0602325,0.0604615,0.060115,0.060267,364296.36091061437,21955.048783
1663210800000.0,2022-09-15 03:00:00,DOGE/USDT,0.060426,0.060481,0.059664,0.0602325,864098.7545345121,52046.8282325
1663207200000.0,2022-09-15 02:00:00,DOGE/USDT,0.060905,0.060905,0.0599325,0.060426,802966.1651855161,48520.0334975
1663203600000.0,2022-09-15 01:00:00,DOGE/USDT,0.060836,0.061026,0.0604435,0.060905,121942.20357113538,7426.8899085
1663200000000.0,2022-09-15 00:00:00,DOGE/USDT,0.0611335,0.061202,0.060637,0.060836,947305.2477644815,57630.262053
1663196400000.0,2022-09-14 23:00:00,DOGE/USDT,0.0612805,0.061353,0.0610635,0.061133,64032.558961608294,3914.502427
1663192800000.0,2022-09-14 22:00:00,DOGE/USDT,0.0612985,0.061446,0.0611325,0.0612805,107560.72446373642,6591.3749755
1663189200000.0,2022-09-14 21:00:00,DOGE/USDT,0.0610275,0.061325,0.0609055,0.0612985,43923.144147083534,2692.4228515
1663185600000.0,2022-09-14 20:00:00,DOGE/USDT,0.060988,0.0611395,0.0608805,0.0610275,106965.86778911148,6527.8594965
1663182000000.0,2022-09-14 19:00:00,DOGE/USDT,0.060598,0.0610305,0.0605175,0.060988,326657.07711353054,19922.161819
1663178400000.0,2022-09-14 18:00:00,DOGE/USDT,0.060958,0.061152,0.060033,0.060598,461295.5187959999,27953.585848
1663174800000.0,2022-09-14 17:00:00,DOGE/USDT,0.060575,0.061372,0.060575,0.060958,731756.4168443846,44606.407658
1663171200000.0,2022-09-14 16:00:00,DOGE/USDT,0.0609305,0.0609455,0.0605575,0.060575,89505.15022699135,5421.774475
1663167600000.0,2022-09-14 15:00:00,DOGE/USDT,0.060931,0.0610395,0.0608335,0.0609305,68068.67347223476,4147.458309
1663164000000.0,2022-09-14 14:00:00,DOGE/USDT,0.0610545,0.0611195,0.06053,0.060931,118447.02832712412,7217.095883
1663160400000.0,2022-09-14 13:00:00,DOGE/USDT,0.061061,0.0611535,0.0604725,0.0610545,271199.25735203794,16557.935058
1663156800000.0,2022-09-14 12:00:00,DOGE/USDT,0.060656,0.061301,0.06011,0.061061,405846.31724013697,24781.381977
1663153200000.0,2022-09-14 11:00:00,DOGE/USDT,0.060869,0.0608815,0.060221,0.060656,348296.472484173,21126.270835
1663149600000.0,2022-09-14 10:00:00,DOGE/USDT,0.060632,0.060923,0.060441,0.060869,458281.34198031836,27895.127005
1663146000000.0,2022-09-14 09:00:00,DOGE/USDT,0.060553,0.060711,0.0603375,0.060632,251224.63522562344,15232.252083
1663142400000.0,2022-09-14 08:00:00,DOGE/USDT,0.0601345,0.0607375,0.059892,0.060553,386648.89000544976,23412.7502365
1663138800000.0,2022-09-14 07:00:00,DOGE/USDT,0.060393,0.061476,0.059634,0.0601345,1216908.7832109688,73178.201224
1663135200000.0,2022-09-14 06:00:00,DOGE/USDT,0.060631,0.0607405,0.0603,0.060393,633791.3208401635,38276.5592395
1663131600000.0,2022-09-14 05:00:00,DOGE/USDT,0.0606955,0.060837,0.0605995,0.060631,59127.13688542165,3584.9374365
1663128000000.0,2022-09-14 04:00:00,DOGE/USDT,0.060539,0.0607735,0.060477,0.0606955,327318.7666466213,19866.776201
1663124400000.0,2022-09-14 03:00:00,DOGE/USDT,0.060402,0.060685,0.060201,0.060539,181244.07398536478,10972.334995
1663120800000.0,2022-09-14 02:00:00,DOGE/USDT,0.060081,0.060402,0.0600665,0.060402,83378.92170789046,5036.253629
1663117200000.0,2022-09-14 01:00:00,DOGE/USDT,0.060004,0.060261,0.0599625,0.060081,104556.63118956075,6281.8669585
1663113600000.0,2022-09-14 00:00:00,DOGE/USDT,0.0596245,0.060039,0.059149,0.060004,496236.00162489165,29776.1450415
1663110000000.0,2022-09-13 23:00:00,DOGE/USDT,0.060112,0.061132,0.059336,0.0596245,1110214.875789315,66196.0068615
1663106400000.0,2022-09-13 22:00:00,DOGE/USDT,0.060258,0.0602775,0.0596575,0.060112,121167.43877262443,7283.6170795
1663102800000.0,2022-09-13 21:00:00,DOGE/USDT,0.060449,0.060449,0.0597095,0.06027,109811.00906752946,6618.3095165
1663099200000.0,2022-09-13 20:00:00,DOGE/USDT,0.0601655,0.060577,0.060086,0.060449,321217.89592052804,19417.3005905
1663095600000.0,2022-09-13 19:00:00,DOGE/USDT,0.059822,0.060279,0.0592265,0.0601655,524297.8077220334,31544.6397505
1663092000000.0,2022-09-13 18:00:00,DOGE/USDT,0.060637,0.060637,0.059728,0.059822,124765.20748219718,7463.704242
1663088400000.0,2022-09-13 17:00:00,DOGE/USDT,0.0605145,0.060692,0.06035,0.060637,424198.143047974,25722.1028
1663084800000.0,2022-09-13 16:00:00,DOGE/USDT,0.0602815,0.060575,0.0601125,0.0605145,617939.7457551496,37394.3147445
1663081200000.0,2022-09-13 15:00:00,DOGE/USDT,0.060436,0.060603,0.0601505,0.0602815,889643.3362391447,53629.0347735
1663077600000.0,2022-09-13 14:00:00,DOGE/USDT,0.0606395,0.0610065,0.06012,0.060436,562337.9109388443,33985.4539855
1663074000000.0,2022-09-13 13:00:00,DOGE/USDT,0.061075,0.0611825,0.0606005,0.0606395,942227.1540002804,57136.183505
1663070400000.0,2022-09-13 12:00:00,DOGE/USDT,0.063875,0.06413,0.0605195,0.061075,4194161.9793860014,256158.442891
1663066800000.0,2022-09-13 11:00:00,DOGE/USDT,0.063636,0.064025,0.0636265,0.063875,517949.66713111545,33084.034988
1663063200000.0,2022-09-13 10:00:00,DOGE/USDT,0.0634205,0.0636605,0.063302,0.063636,97232.19774970143,6187.468136
1663059600000.0,2022-09-13 09:00:00,DOGE/USDT,0.063555,0.063821,0.0633515,0.0634205,950892.357092738,60306.068733
1663056000000.0,2022-09-13 08:00:00,DOGE/USDT,0.0636805,0.063835,0.063304,0.063555,317951.4240579026,20207.402756
1663052400000.0,2022-09-13 07:00:00,DOGE/USDT,0.063364,0.063872,0.063364,0.0636805,314078.1933558939,20000.656392
1663048800000.0,2022-09-13 06:00:00,DOGE/USDT,0.0634745,0.06391,0.063325,0.063364,283309.9400369295,17951.6510405
1663045200000.0,2022-09-13 05:00:00,DOGE/USDT,0.0635025,0.063671,0.063436,0.0634745,230458.97491118478,14628.268203
1663041600000.0,2022-09-13 04:00:00,DOGE/USDT,0.063589,0.0637345,0.0633425,0.0635025,521271.8518562261,33102.0657725
1663038000000.0,2022-09-13 03:00:00,DOGE/USDT,0.063594,0.0636685,0.063172,0.063589,414862.814205287,26380.7114925
1663034400000.0,2022-09-13 02:00:00,DOGE/USDT,0.063196,0.0636655,0.062735,0.0635945,95918.07756960114,6099.862184
1663030800000.0,2022-09-13 01:00:00,DOGE/USDT,0.063422,0.063496,0.062896,0.063196,351484.8096240268,22212.434029
1663027200000.0,2022-09-13 00:00:00,DOGE/USDT,0.063954,0.063964,0.063078,0.063422,539592.8749251048,34222.0593135
1663023600000.0,2022-09-12 23:00:00,DOGE/USDT,0.063734,0.0640825,0.0636935,0.063954,256711.35197954782,16417.7178045
1663020000000.0,2022-09-12 22:00:00,DOGE/USDT,0.0637945,0.0638595,0.063588,0.063734,94303.19949320614,6010.3201165
1663016400000.0,2022-09-12 21:00:00,DOGE/USDT,0.0641095,0.0641095,0.063743,0.063794,70573.71157162114,4502.179356
1663012800000.0,2022-09-12 20:00:00,DOGE/USDT,0.063847,0.064201,0.063763,0.0641095,140994.23401367973,9039.0698455
1663009200000.0,2022-09-12 19:00:00,DOGE/USDT,0.0637585,0.064046,0.063617,0.063847,186223.98500321078,11889.8427705
1663005600000.0,2022-09-12 18:00:00,DOGE/USDT,0.063852,0.06391,0.063456,0.0637585,127185.05585921877,8109.128384
1663002000000.0,2022-09-12 17:00:00,DOGE/USDT,0.063587,0.0638795,0.063457,0.063852,134558.55204222264,8591.832665
1662998400000.0,2022-09-12 16:00:00,DOGE/USDT,0.0634165,0.063666,0.0628195,0.063587,842000.9734536933,53540.315899
1662994800000.0,2022-09-12 15:00:00,DOGE/USDT,0.064083,0.064168,0.063232,0.0634165,825925.9717423699,52377.334387
1662991200000.0,2022-09-12 14:00:00,DOGE/USDT,0.0646,0.064758,0.0640825,0.064083,261732.6277405864,16772.6119835
1662987600000.0,2022-09-12 13:00:00,DOGE/USDT,0.0646025,0.064963,0.0643275,0.0646,583808.5894427244,37714.034878
1662984000000.0,2022-09-12 12:00:00,DOGE/USDT,0.0647385,0.065427,0.0644585,0.0646025,840150.0114546651,54275.791115
1662980400000.0,2022-09-12 11:00:00,DOGE/USDT,0.0644155,0.0647385,0.06427,0.0647385,727907.0247688778,47123.608923
1662976800000.0,2022-09-12 10:00:00,DOGE/USDT,0.0644535,0.0645105,0.0638225,0.0644155,806267.3975595935,51936.1175475
1662973200000.0,2022-09-12 09:00:00,DOGE/USDT,0.064381,0.0646125,0.064038,0.0644535,191327.82118891916,12331.747723
1662969600000.0,2022-09-12 08:00:00,DOGE/USDT,0.063906,0.064393,0.063743,0.064381,455368.59620850877,29317.0855925
1662966000000.0,2022-09-12 07:00:00,DOGE/USDT,0.063401,0.063947,0.0633405,0.063906,506834.22087127966,32389.747719
1662962400000.0,2022-09-12 06:00:00,DOGE/USDT,0.063209,0.063488,0.0630645,0.063401,251708.53349316257,15958.572732
1662958800000.0,2022-09-12 05:00:00,DOGE/USDT,0.063306,0.06332,0.063047,0.063209,109047.01578889081,6892.752821
1662955200000.0,2022-09-12 04:00:00,DOGE/USDT,0.062907,0.063325,0.0628965,0.063306,29200.88402363125,1848.591164
1662951600000.0,2022-09-12 03:00:00,DOGE/USDT,0.0631315,0.0634125,0.062617,0.062907,309140.440189486,19447.097671
1662948000000.0,2022-09-12 02:00:00,DOGE/USDT,0.0642805,0.0643325,0.0629285,0.0631315,312120.0923073268,19704.6096075
1662944400000.0,2022-09-12 01:00:00,DOGE/USDT,0.0629265,0.064525,0.062758,0.064306,774617.3209265076,49812.5414395
1662940800000.0,2022-09-12 00:00:00,DOGE/USDT,0.063672,0.0637095,0.062917,0.0629205,275521.45095000835,17335.9474545
1662937200000.0,2022-09-11 23:00:00,DOGE/USDT,0.0633475,0.06383,0.0631165,0.063672,196184.14532290486,12491.436901
1662933600000.0,2022-09-11 22:00:00,DOGE/USDT,0.062845,0.0636245,0.0627305,0.0633475,177829.09527605667,11265.028613
1662930000000.0,2022-09-11 21:00:00,DOGE/USDT,0.06391,0.0640365,0.0626265,0.062845,353964.13152199856,22244.8758455
1662926400000.0,2022-09-11 20:00:00,DOGE/USDT,0.0638335,0.064113,0.063417,0.06391,352778.4961821312,22546.073691
1662922800000.0,2022-09-11 19:00:00,DOGE/USDT,0.0638485,0.0638965,0.0637535,0.0638335,414680.34526541707,26470.4978195
1662919200000.0,2022-09-11 18:00:00,DOGE/USDT,0.064166,0.0642285,0.063819,0.0638485,251555.30075882754,16061.4286205
1662915600000.0,2022-09-11 17:00:00,DOGE/USDT,0.06452,0.0646455,0.0640945,0.064166,217931.1269753452,13983.7686935
1662912000000.0,2022-09-11 16:00:00,DOGE/USDT,0.064184,0.0646295,0.064165,0.06452,509818.56122132676,32893.49357
1662908400000.0,2022-09-11 15:00:00,DOGE/USDT,0.063886,0.064483,0.0638545,0.064184,396375.2888881964,25440.951542
1662904800000.0,2022-09-11 14:00:00,DOGE/USDT,0.0640175,0.064278,0.0636,0.063886,1075288.3828303542,68695.8736255
1662901200000.0,2022-09-11 13:00:00,DOGE/USDT,0.0642895,0.064323,0.063651,0.0640175,1123540.7636818057,71926.270839
1662897600000.0,2022-09-11 12:00:00,DOGE/USDT,0.0639095,0.064672,0.063742,0.0642895,1206611.963975455,77572.479858
1662894000000.0,2022-09-11 11:00:00,DOGE/USDT,0.063866,0.0639885,0.063775,0.0639095,161085.800021906,10294.9129365
1662890400000.0,2022-09-11 10:00:00,DOGE/USDT,0.063753,0.063901,0.0636805,0.063866,239712.07974509127,15309.451685
1662886800000.0,2022-09-11 09:00:00,DOGE/USDT,0.063951,0.063961,0.0636,0.063753,98433.61314761658,6275.438139
1662883200000.0,2022-09-11 08:00:00,DOGE/USDT,0.063907,0.0640025,0.06377,0.063951,136044.1080592954,8700.1567545
1662879600000.0,2022-09-11 07:00:00,DOGE/USDT,0.0634615,0.0639565,0.0634275,0.063907,232014.38223512287,14827.3431255
1662876000000.0,2022-09-11 06:00:00,DOGE/USDT,0.064074,0.0641825,0.0628605,0.0634615,521964.62884583557,33124.6582935
1662872400000.0,2022-09-11 05:00:00,DOGE/USDT,0.0641875,0.064299,0.06402,0.064074,142781.77001591906,9148.599132
1662868800000.0,2022-09-11 04:00:00,DOGE/USDT,0.0642735,0.0644625,0.0639595,0.0641875,148970.4874936709,9562.043166
1662865200000.0,2022-09-11 03:00:00,DOGE/USDT,0.064399,0.064453,0.064219,0.0642735,38017.294592639264,2443.504584
1662861600000.0,2022-09-11 02:00:00,DOGE/USDT,0.064668,0.064848,0.0641905,0.064399,116077.39805742326,7475.2683575
1662858000000.0,2022-09-11 01:00:00,DOGE/USDT,0.06513,0.065212,0.0646155,0.064668,168519.44600111336,10897.815534
1662854400000.0,2022-09-11 00:00:00,DOGE/USDT,0.0646835,0.065289,0.0646695,0.06513,371204.5172424382,24176.550208
1662850800000.0,2022-09-10 23:00:00,DOGE/USDT,0.0647505,0.065525,0.064623,0.0646835,884619.2125039615,57220.266832
1662847200000.0,2022-09-10 22:00:00,DOGE/USDT,0.064168,0.06479,0.064168,0.0647505,1150665.8729121783,74506.190604
1662843600000.0,2022-09-10 21:00:00,DOGE/USDT,0.0639305,0.064426,0.06391,0.064168,113248.18071312804,7266.90926
1662840000000.0,2022-09-10 20:00:00,DOGE/USDT,0.064227,0.0642735,0.06373,0.0639305,220698.3228271326,14109.3541275
1662836400000.0,2022-09-10 19:00:00,DOGE/USDT,0.064079,0.064306,0.063923,0.064227,80373.07104488766,5162.121234
1662832800000.0,2022-09-10 18:00:00,DOGE/USDT,0.0641635,0.0643935,0.063978,0.064079,233975.1400926981,14992.893002
1662829200000.0,2022-09-10 17:00:00,DOGE/USDT,0.0640435,0.064554,0.063778,0.0641635,529452.7906520063,33971.544133
1662825600000.0,2022-09-10 16:00:00,DOGE/USDT,0.063856,0.064129,0.063648,0.06405,348871.9646838408,22345.249338
1662822000000.0,2022-09-10 15:00:00,DOGE/USDT,0.063763,0.0640805,0.0637415,0.063856,82771.456981333,5285.454157
1662818400000.0,2022-09-10 14:00:00,DOGE/USDT,0.0638825,0.0640945,0.063675,0.063763,218886.33547668712,13956.849409
1662814800000.0,2022-09-10 13:00:00,DOGE/USDT,0.0643215,0.0643215,0.0634645,0.0638785,1176726.0230828838,75167.4932655
1662811200000.0,2022-09-10 12:00:00,DOGE/USDT,0.063945,0.064356,0.063565,0.0643215,254954.6947210497,16399.0683965
1662807600000.0,2022-09-10 11:00:00,DOGE/USDT,0.063865,0.0640595,0.063743,0.063945,258695.63817343026,16542.292583
1662804000000.0,2022-09-10 10:00:00,DOGE/USDT,0.0640955,0.0641325,0.063691,0.063865,502517.2331245596,32093.2630935
1662800400000.0,2022-09-10 09:00:00,DOGE/USDT,0.0640535,0.0642755,0.0640175,0.0640955,619456.56333908,39704.3781555
1662796800000.0,2022-09-10 08:00:00,DOGE/USDT,0.063417,0.0641275,0.063417,0.0640535,632443.7577415755,40510.2362365
1662793200000.0,2022-09-10 07:00:00,DOGE/USDT,0.0646595,0.0647185,0.0631925,0.063417,201976.92362458017,12808.7705655
