https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DRGN,Volume BTC
1663387200,2022-09-17 04:00:00,DRGN/BTC,0.00000093,0.00000095,0.00000092,0.00000094,16872.6265,0.015788264907
1663383600,2022-09-17 03:00:00,DRGN/BTC,0.00000092,0.00000093,0.00000092,0.00000093,15961.8713,0.014697347652
1663380000,2022-09-17 02:00:00,DRGN/BTC,0.00000092,0.00000092,0.00000091,0.00000091,2198.8977,0.002017958993
1663376400,2022-09-17 01:00:00,DRGN/BTC,0.00000091,0.00000092,0.00000091,0.00000092,17490.5522,0.016071303024
1663372800,2022-09-17 00:00:00,DRGN/BTC,0.00000092,0.00000092,0.00000091,0.00000092,44525.3482,0.040962187097
1663369200,2022-09-16 23:00:00,DRGN/BTC,0.00000091,0.00000092,0.00000091,0.00000092,15522.9026,0.014162357132
1663365600,2022-09-16 22:00:00,DRGN/BTC,0.00000092,0.00000092,0.00000089,0.00000091,91388.993,0.082710259267
1663362000,2022-09-16 21:00:00,DRGN/BTC,0.00000092,0.00000093,0.00000092,0.00000093,27502.6447,0.02553604211
1663358400,2022-09-16 20:00:00,DRGN/BTC,0.00000092,0.00000093,0.00000092,0.00000092,23327.4781,0.021650855904
1663354800,2022-09-16 19:00:00,DRGN/BTC,0.00000091,0.00000091,0.00000091,0.00000091,0,0
1663351200,2022-09-16 18:00:00,DRGN/BTC,0.00000092,0.00000092,0.00000091,0.00000091,11434.5067,0.010485441164
1663347600,2022-09-16 17:00:00,DRGN/BTC,0.0000009,0.00000093,0.0000009,0.00000093,11928.4406,0.010987946058
1663344000,2022-09-16 16:00:00,DRGN/BTC,0.00000088,0.00000096,0.00000088,0.00000091,333713.2428,0.308417600338
1663340400,2022-09-16 15:00:00,DRGN/BTC,0.00000088,0.00000088,0.00000087,0.00000088,34364.1464,0.029991143633
1663336800,2022-09-16 14:00:00,DRGN/BTC,0.00000088,0.00000088,0.00000088,0.00000088,0,0
1663333200,2022-09-16 13:00:00,DRGN/BTC,0.00000088,0.0000009,0.00000088,0.00000088,942.9309,0.000836809044
1663329600,2022-09-16 12:00:00,DRGN/BTC,0.0000009,0.0000009,0.00000089,0.00000089,5110.2855,0.004575068229
