https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SENSO,Volume USDT
1659571200,2022-08-04 00:00:00,SENSO/USDT,0.177841,0.18186,0.17,0.17455,268045.6625,47305.5413811025
1659484800,2022-08-03 00:00:00,SENSO/USDT,0.181155,0.1863,0.17327,0.177841,253721.4822,45887.5651704925
1659398400,2022-08-02 00:00:00,SENSO/USDT,0.190202,0.195925,0.170886,0.180261,329573.7989,59801.763091831
1659312000,2022-08-01 00:00:00,SENSO/USDT,0.178467,0.208283,0.173967,0.190202,712153.20993573,131965.012758823245
1659225600,2022-07-31 00:00:00,SENSO/USDT,0.174572,0.182,0.17201,0.179359,226717.9065,40081.9792964461
1659139200,2022-07-30 00:00:00,SENSO/USDT,0.176749,0.18299,0.172,0.1735,281232.2171,49331.0896684051
1659052800,2022-07-29 00:00:00,SENSO/USDT,0.179374,0.182357,0.172892,0.176757,181293.224,32149.3618350705
1658966400,2022-07-28 00:00:00,SENSO/USDT,0.169727,0.182349,0.161074,0.179437,285277.1943,48897.3764348398
1658880000,2022-07-27 00:00:00,SENSO/USDT,0.163117,0.174,0.159731,0.169728,258896.6316,42827.9850459626
1658793600,2022-07-26 00:00:00,SENSO/USDT,0.163796,0.16687,0.159731,0.162621,282372.1345,45987.0512148807
1658707200,2022-07-25 00:00:00,SENSO/USDT,0.170047,0.17033,0.160451,0.163796,366766.3246,60606.1111522406
1658620800,2022-07-24 00:00:00,SENSO/USDT,0.16921,0.175999,0.167155,0.170047,242048.5266,41232.9881180066
1658534400,2022-07-23 00:00:00,SENSO/USDT,0.174728,0.18,0.165895,0.168201,437014.7677,74684.5487139512
1658448000,2022-07-22 00:00:00,SENSO/USDT,0.172861,0.183,0.167,0.175491,662070.2436,115879.4323013386
1658361600,2022-07-21 00:00:00,SENSO/USDT,0.169639,0.174,0.162015,0.17286,567317.0723,95150.5530751808
1658275200,2022-07-20 00:00:00,SENSO/USDT,0.180729,0.1865,0.165,0.169578,558601.81891229,98955.23926305893676
1658188800,2022-07-19 00:00:00,SENSO/USDT,0.172808,0.1832,0.16781,0.180494,887248.27506079,156613.99372483714723
1658102400,2022-07-18 00:00:00,SENSO/USDT,0.163229,0.175,0.162503,0.172842,677031.79707099,115133.75176771565538
1658016000,2022-07-17 00:00:00,SENSO/USDT,0.169321,0.1759,0.160277,0.163376,705964.94641023,119484.82430224453326
1657929600,2022-07-16 00:00:00,SENSO/USDT,0.168181,0.169321,0.16011,0.169321,645627.89004338,107164.65182295444198
1657843200,2022-07-15 00:00:00,SENSO/USDT,0.166977,0.171408,0.160053,0.168181,525814.50652602,87351.68649661067341
1657756800,2022-07-14 00:00:00,SENSO/USDT,0.161665,0.168514,0.154792,0.167495,498114.59639515,79754.34293461485035
1657670400,2022-07-13 00:00:00,SENSO/USDT,0.155542,0.162381,0.145757,0.1621,587894.56354533,91111.33823003743192
1657584000,2022-07-12 00:00:00,SENSO/USDT,0.156455,0.164613,0.155042,0.155542,641743.1827603,101951.36921872088244
1657497600,2022-07-11 00:00:00,SENSO/USDT,0.160001,0.161784,0.155498,0.155966,675944.06264456,107597.06409743499244
1657411200,2022-07-10 00:00:00,SENSO/USDT,0.169228,0.172975,0.158593,0.160075,699258.66708749,115488.77633231277969
1657324800,2022-07-09 00:00:00,SENSO/USDT,0.175317,0.182911,0.168459,0.169228,595173.95865284,105600.74763006536081
1657238400,2022-07-08 00:00:00,SENSO/USDT,0.176001,0.182164,0.17051,0.175223,806574.3291101,140886.35716510041561
1657152000,2022-07-07 00:00:00,SENSO/USDT,0.174168,0.178073,0.1704,0.176001,735526.1703263,128767.46294218920154
1657065600,2022-07-06 00:00:00,SENSO/USDT,0.170978,0.175229,0.164546,0.174168,583891.9414302,99649.79045128188353
1656979200,2022-07-05 00:00:00,SENSO/USDT,0.177781,0.187399,0.16609,0.17176,906900.93854527,159833.72058815758717
1656892800,2022-07-04 00:00:00,SENSO/USDT,0.177359,0.188099,0.173585,0.177781,1638765.79008845,292105.84967640011069
1656806400,2022-07-03 00:00:00,SENSO/USDT,0.173404,0.183999,0.17189,0.17736,1486157.63059834,263353.74993442660473
1656720000,2022-07-02 00:00:00,SENSO/USDT,0.168682,0.176,0.165,0.173405,1111076.53941838,189687.10244824892177
1656633600,2022-07-01 00:00:00,SENSO/USDT,0.177276,0.190322,0.168,0.168682,966788.99312543,171680.02425272779657
1656547200,2022-06-30 00:00:00,SENSO/USDT,0.185879,0.186003,0.165982,0.178039,977121.86869381,171373.38521212086637
1656460800,2022-06-29 00:00:00,SENSO/USDT,0.209469,0.220999,0.178142,0.185634,1167748.23239514,230432.71111393637664
1656374400,2022-06-28 00:00:00,SENSO/USDT,0.211144,0.23,0.195003,0.209469,1100189.14859868,231058.26629021515381
1656288000,2022-06-27 00:00:00,SENSO/USDT,0.19089,0.213442,0.183243,0.21069,1074375.2492299,210803.06208779872992
1656201600,2022-06-26 00:00:00,SENSO/USDT,0.201593,0.273819,0.19,0.190856,2015730.46257737,450193.5059078285848
1656115200,2022-06-25 00:00:00,SENSO/USDT,0.17853,0.235,0.175,0.201615,1457327.68345325,291085.74095005829851
1656028800,2022-06-24 00:00:00,SENSO/USDT,0.161463,0.183718,0.160311,0.178247,679756.00356982,113151.12890430347383
1655942400,2022-06-23 00:00:00,SENSO/USDT,0.155547,0.172337,0.155241,0.161051,1004243.77163608,165755.45972595897066
1655856000,2022-06-22 00:00:00,SENSO/USDT,0.151834,0.160152,0.1515,0.155547,648424.40972382,100167.53088285581082
1655769600,2022-06-21 00:00:00,SENSO/USDT,0.154575,0.172,0.148687,0.152473,803570.8890628,127045.3413084052959
1655683200,2022-06-20 00:00:00,SENSO/USDT,0.150916,0.157984,0.140732,0.154575,878108.82858147,132441.90346798610981
1655596800,2022-06-19 00:00:00,SENSO/USDT,0.144193,0.16,0.135501,0.151078,543447.28164551,79308.39281602170665
1655510400,2022-06-18 00:00:00,SENSO/USDT,0.15047,0.162575,0.134247,0.143647,938090.77506614,136267.51630925883531
1655424000,2022-06-17 00:00:00,SENSO/USDT,0.147017,0.154316,0.144,0.15047,514603.40199656,76814.38789647694767
1655337600,2022-06-16 00:00:00,SENSO/USDT,0.1662,0.168658,0.14211,0.146694,631013.57588142,95837.53563471870829
1655251200,2022-06-15 00:00:00,SENSO/USDT,0.15557,0.168808,0.143044,0.1662,942917.37023417,142456.39673575351251
1655164800,2022-06-14 00:00:00,SENSO/USDT,0.151793,0.168521,0.149501,0.156189,957912.178701,151614.69993251949271
1655078400,2022-06-13 00:00:00,SENSO/USDT,0.149619,0.16849,0.138043,0.151793,1156021.59892185,174779.16036651036102
1654992000,2022-06-12 00:00:00,SENSO/USDT,0.181187,0.184207,0.149024,0.149024,1129308.04748225,184862.13964639554525
1654905600,2022-06-11 00:00:00,SENSO/USDT,0.186222,0.189573,0.178607,0.181187,719751.97876911,132948.85197147258689
1654819200,2022-06-10 00:00:00,SENSO/USDT,0.193117,0.202492,0.18517,0.186815,829681.2662059,159568.59653758301209
1654732800,2022-06-09 00:00:00,SENSO/USDT,0.207917,0.216143,0.190796,0.193117,1026863.10265727,203238.91539469207129
1654646400,2022-06-08 00:00:00,SENSO/USDT,0.216882,0.21879,0.203147,0.207979,349303.34142443,73211.4165598437858
1654560000,2022-06-07 00:00:00,SENSO/USDT,0.214493,0.227366,0.194001,0.215826,957152.97329007,199558.91301427991253
1654473600,2022-06-06 00:00:00,SENSO/USDT,0.1907,0.239,0.189668,0.214492,1606172.49821042,343596.05214185467493
1654387200,2022-06-05 00:00:00,SENSO/USDT,0.199052,0.201,0.18401,0.191047,922496.31294243,175119.2391590890419
1654300800,2022-06-04 00:00:00,SENSO/USDT,0.187013,0.225127,0.18501,0.199052,1435818.14837981,283602.51616703025308
1654214400,2022-06-03 00:00:00,SENSO/USDT,0.188461,0.19715,0.1765,0.187064,963352.81046839,178134.80144879558644
1654128000,2022-06-02 00:00:00,SENSO/USDT,0.18767,0.19399,0.176373,0.186751,880032.74579117,161987.48037673791016
1654041600,2022-06-01 00:00:00,SENSO/USDT,0.200134,0.205239,0.179332,0.18767,1233800.75638248,239319.13164803090264
1653955200,2022-05-31 00:00:00,SENSO/USDT,0.20168,0.22,0.188856,0.200487,1085588.45877413,215153.36184370484456
1653868800,2022-05-30 00:00:00,SENSO/USDT,0.178129,0.2255,0.1757,0.20168,1932479.57981844,386417.7237893173326
1653782400,2022-05-29 00:00:00,SENSO/USDT,0.17175,0.180195,0.165146,0.178129,1486842.58724241,251873.44079464356514
1653696000,2022-05-28 00:00:00,SENSO/USDT,0.178172,0.182757,0.1715,0.172425,1137644.92761291,199732.28292881190606
1653609600,2022-05-27 00:00:00,SENSO/USDT,0.178664,0.210795,0.165923,0.177996,1517723.12851757,274015.21195214880873
1653523200,2022-05-26 00:00:00,SENSO/USDT,0.206621,0.20961,0.169,0.178702,1942236.88276506,365020.44030550793812
1653436800,2022-05-25 00:00:00,SENSO/USDT,0.199668,0.22014,0.197818,0.204735,1767080.87816057,359397.2475611505342
1653350400,2022-05-24 00:00:00,SENSO/USDT,0.216518,0.22,0.197752,0.199668,2047805.3195164,429879.35746739881291
1653264000,2022-05-23 00:00:00,SENSO/USDT,0.22437,0.231916,0.208201,0.218,1891472.45092724,419022.91693954575322
1653177600,2022-05-22 00:00:00,SENSO/USDT,0.232138,0.25387,0.221003,0.22437,1842956.38440961,428347.48628283429414
1653091200,2022-05-21 00:00:00,SENSO/USDT,0.226778,0.262159,0.224004,0.232411,1884662.49740801,444360.73378012696608
1653004800,2022-05-20 00:00:00,SENSO/USDT,0.237931,0.239998,0.211761,0.226379,1796414.46167915,407987.05122510447264
1652918400,2022-05-19 00:00:00,SENSO/USDT,0.217484,0.246677,0.200003,0.237931,1630926.15339239,364424.51344262547253
1652832000,2022-05-18 00:00:00,SENSO/USDT,0.253001,0.258178,0.21441,0.217484,1489133.72712398,357800.70313197377082
1652745600,2022-05-17 00:00:00,SENSO/USDT,0.274234,0.292,0.24455,0.25256,1425842.56366893,391389.68492254741688
1652659200,2022-05-16 00:00:00,SENSO/USDT,0.33592,0.33796,0.272,0.274234,1298506.81116481,387226.79624286329802
1652572800,2022-05-15 00:00:00,SENSO/USDT,0.267245,0.337999,0.26009,0.33597,1606233.46182371,477031.70086084853304
1652486400,2022-05-14 00:00:00,SENSO/USDT,0.265596,0.285926,0.26,0.269337,1166574.33869693,317873.47411425596299
1652400000,2022-05-13 00:00:00,SENSO/USDT,0.211156,0.3,0.20575,0.266959,1608675.44302314,415295.95685361446769
1652313600,2022-05-12 00:00:00,SENSO/USDT,0.182837,0.256,0.107,0.211156,2515093.17192926,384474.80679422298437
1652227200,2022-05-11 00:00:00,SENSO/USDT,0.355797,0.370864,0.177319,0.185582,2629605.66092397,715643.66415944614541
1652140800,2022-05-10 00:00:00,SENSO/USDT,0.36792,0.410391,0.350813,0.354718,1062805.5562593,404787.72893657646129
1652054400,2022-05-09 00:00:00,SENSO/USDT,0.457196,0.457992,0.35225,0.367921,1232427.37935193,493931.09035189266572
1651968000,2022-05-08 00:00:00,SENSO/USDT,0.46256,0.468042,0.432833,0.459723,852626.58029157,382679.49725697657905
1651881600,2022-05-07 00:00:00,SENSO/USDT,0.477937,0.5,0.45,0.462561,814833.20682097,392002.23732000293832
1651795200,2022-05-06 00:00:00,SENSO/USDT,0.504619,0.51,0.473,0.477937,781788.23864756,388533.42935740946559
1651708800,2022-05-05 00:00:00,SENSO/USDT,0.535086,0.537,0.469573,0.504619,924854.12378349,475459.73182949046153
1651622400,2022-05-04 00:00:00,SENSO/USDT,0.51193,0.549564,0.51,0.535086,1047633.05873436,553761.15645444163272
1651536000,2022-05-03 00:00:00,SENSO/USDT,0.513771,0.52163,0.510012,0.51193,864651.6800348,444709.65776564074504
1651449600,2022-05-02 00:00:00,SENSO/USDT,0.514129,0.536492,0.51254,0.51254,917558.30498154,478854.62470850847716
1651363200,2022-05-01 00:00:00,SENSO/USDT,0.51192,0.546293,0.51,0.514129,1074285.35223509,562270.38816640116688
1651276800,2022-04-30 00:00:00,SENSO/USDT,0.552063,0.563584,0.51,0.51192,932264.22028076,500785.13748022295251
1651190400,2022-04-29 00:00:00,SENSO/USDT,0.584688,0.620763,0.547501,0.551208,983279.66976955,561713.00338382299582
1651104000,2022-04-28 00:00:00,SENSO/USDT,0.587032,0.603073,0.552132,0.584688,752410.96524455,434418.15458927943642
1651017600,2022-04-27 00:00:00,SENSO/USDT,0.562486,0.609164,0.556693,0.5869,805439.54619911,471055.99939124791813
1650931200,2022-04-26 00:00:00,SENSO/USDT,0.591166,0.611484,0.540705,0.562486,850463.05740854,493804.76740206943222
1650844800,2022-04-25 00:00:00,SENSO/USDT,0.590578,0.607142,0.534997,0.59116,762039.77796103,435800.73062135148045
1650758400,2022-04-24 00:00:00,SENSO/USDT,0.608814,0.613205,0.571001,0.588706,902997.5790678,538391.1180174544389
1650672000,2022-04-23 00:00:00,SENSO/USDT,0.609902,0.615,0.592,0.608814,917991.13095355,554523.23336312648903
1650585600,2022-04-22 00:00:00,SENSO/USDT,0.598563,0.616193,0.591113,0.609902,525377.23823541,318183.52330686725611
1650499200,2022-04-21 00:00:00,SENSO/USDT,0.625436,0.659999,0.5982,0.6,691485.71118213,438752.87646316888316
1650412800,2022-04-20 00:00:00,SENSO/USDT,0.637503,0.643006,0.60903,0.624609,601164.16424091,375863.38553777166032
1650326400,2022-04-19 00:00:00,SENSO/USDT,0.618066,0.668,0.610002,0.637448,743533.2833717,470704.83372644719214
1650240000,2022-04-18 00:00:00,SENSO/USDT,0.623,0.637932,0.592857,0.61628,826098.42040122,509480.06057861796891
1650153600,2022-04-17 00:00:00,SENSO/USDT,0.64925,0.679519,0.62,0.623086,642700.72388477,420055.72195323128752
1650067200,2022-04-16 00:00:00,SENSO/USDT,0.612003,0.66329,0.60797,0.64925,627746.4677207,402003.0116685440688
1649980800,2022-04-15 00:00:00,SENSO/USDT,0.592189,0.618254,0.588541,0.612003,550782.34000339,329883.72403330515428
1649894400,2022-04-14 00:00:00,SENSO/USDT,0.630178,0.635652,0.585123,0.592163,454183.73673679,277320.06626097885063
1649808000,2022-04-13 00:00:00,SENSO/USDT,0.614287,0.66318,0.602923,0.630178,651794.11009409,408283.39774883603202
1649721600,2022-04-12 00:00:00,SENSO/USDT,0.613632,0.6396,0.595911,0.614287,477102.82602116,295408.4335268323177
1649635200,2022-04-11 00:00:00,SENSO/USDT,0.684201,0.684201,0.587288,0.612312,527382.595998,326608.59326598589268
1649548800,2022-04-10 00:00:00,SENSO/USDT,0.698401,0.715324,0.679516,0.68465,366342.98073911,253874.91704827789549
1649462400,2022-04-09 00:00:00,SENSO/USDT,0.691185,0.715272,0.675,0.699781,400383.17109818,276524.6648433234681
1649376000,2022-04-08 00:00:00,SENSO/USDT,0.717689,0.736999,0.66852,0.690953,943778.76669781,668648.68112148103145
1649289600,2022-04-07 00:00:00,SENSO/USDT,0.688834,0.737178,0.686943,0.717689,688972.42447565,491521.65901095731994
1649203200,2022-04-06 00:00:00,SENSO/USDT,0.801001,0.82,0.681607,0.686097,948384.69611535,715173.78939093414991
1649116800,2022-04-05 00:00:00,SENSO/USDT,0.807765,0.83329,0.77757,0.801,824632.12111673,667150.92873972283802
1649030400,2022-04-04 00:00:00,SENSO/USDT,0.850479,0.85248,0.79,0.80749,990489.33150565,808257.96347495199338
1648944000,2022-04-03 00:00:00,SENSO/USDT,0.816672,0.897999,0.812717,0.850479,1001295.31803989,856281.27896005991399
1648857600,2022-04-02 00:00:00,SENSO/USDT,0.758984,0.892235,0.758984,0.815728,1342371.95138056,1122557.25597297835009
1648771200,2022-04-01 00:00:00,SENSO/USDT,0.732455,0.76779,0.710679,0.758984,978267.10831368,723392.30831929046775
1648684800,2022-03-31 00:00:00,SENSO/USDT,0.754048,0.82,0.72001,0.734174,737231.7358737,560473.51763910579828
1648598400,2022-03-30 00:00:00,SENSO/USDT,0.761722,0.81,0.725001,0.753882,1014268.38377668,767488.14004382934916
1648512000,2022-03-29 00:00:00,SENSO/USDT,0.761916,0.804687,0.74501,0.761722,936882.01285515,723805.19308905423561
1648425600,2022-03-28 00:00:00,SENSO/USDT,0.736474,0.85,0.721,0.76,1190640.50800596,920589.88747864585776
1648339200,2022-03-27 00:00:00,SENSO/USDT,0.701233,0.77,0.690378,0.736474,794165.34669895,562304.78481144446852
1648252800,2022-03-26 00:00:00,SENSO/USDT,0.683673,0.720029,0.67816,0.701723,748290.91665393,525885.62838630856748
1648166400,2022-03-25 00:00:00,SENSO/USDT,0.706817,0.719225,0.669076,0.683673,949572.29911205,651389.93905884614328
1648080000,2022-03-24 00:00:00,SENSO/USDT,0.678472,0.71,0.651717,0.706817,904191.7898959,616935.76173296804474
1647993600,2022-03-23 00:00:00,SENSO/USDT,0.672013,0.7003,0.651745,0.67864,799454.27595185,538193.61279630647632
1647907200,2022-03-22 00:00:00,SENSO/USDT,0.683668,0.71,0.652021,0.671645,627749.4205283,426130.29791019005545
1647820800,2022-03-21 00:00:00,SENSO/USDT,0.63779,0.693691,0.629607,0.683668,337700.47006842,224449.26676269326508
1647734400,2022-03-20 00:00:00,SENSO/USDT,0.678384,0.687469,0.631717,0.637718,361571.59822008,235700.50287699546719
1647648000,2022-03-19 00:00:00,SENSO/USDT,0.68304,0.715384,0.656502,0.678384,410557.00584713,280982.80798498081938
1647561600,2022-03-18 00:00:00,SENSO/USDT,0.615758,0.707697,0.59201,0.683083,629157.59507748,403858.35268988894927
1647475200,2022-03-17 00:00:00,SENSO/USDT,0.635352,0.635991,0.600004,0.618635,303754.17239722,186972.48397515474164
1647388800,2022-03-16 00:00:00,SENSO/USDT,0.577635,0.661097,0.57,0.635948,1154141.01786954,692220.19450968912688
1647302400,2022-03-15 00:00:00,SENSO/USDT,0.581564,0.596789,0.550001,0.577635,926897.5643427,532804.77862209059661
1647216000,2022-03-14 00:00:00,SENSO/USDT,0.5802,0.60015,0.56489,0.581564,862083.20218958,503748.86660349659097
1647129600,2022-03-13 00:00:00,SENSO/USDT,0.61462,0.63,0.56,0.580199,647375.01475188,385396.07215804086313
1647043200,2022-03-12 00:00:00,SENSO/USDT,0.611643,0.6285,0.591567,0.61462,785696.18634319,479897.84295107854598
1646956800,2022-03-11 00:00:00,SENSO/USDT,0.607427,0.638363,0.588,0.611643,986873.9942568,602253.47239386876686
1646870400,2022-03-10 00:00:00,SENSO/USDT,0.618349,0.63038,0.588032,0.607427,408608.12783045,249781.71509004352419
1646784000,2022-03-09 00:00:00,SENSO/USDT,0.596807,0.643322,0.596718,0.618349,444605.33385477,275692.92277113204162
1646697600,2022-03-08 00:00:00,SENSO/USDT,0.603064,0.624999,0.57267,0.596807,322096.43718825,193959.15898271839118
1646611200,2022-03-07 00:00:00,SENSO/USDT,0.6179,0.633817,0.56,0.603064,431080.51387732,257746.37283095568161
1646524800,2022-03-06 00:00:00,SENSO/USDT,0.64909,0.666,0.60493,0.6179,238413.63944708,148998.87988257008634
1646438400,2022-03-05 00:00:00,SENSO/USDT,0.635931,0.66415,0.599852,0.64909,239605.32721902,150643.30889994536441
1646352000,2022-03-04 00:00:00,SENSO/USDT,0.67059,0.673199,0.59501,0.636156,372158.03731714,237650.92271777910712
1646265600,2022-03-03 00:00:00,SENSO/USDT,0.712959,0.718235,0.646332,0.67059,346358.76218235,236310.24484140797423
1646179200,2022-03-02 00:00:00,SENSO/USDT,0.756009,0.775711,0.65712,0.716776,710668.92165494,514158.71472111452541
1646092800,2022-03-01 00:00:00,SENSO/USDT,0.738223,0.797147,0.711629,0.756009,595760.25009159,444449.15983638401594
1646006400,2022-02-28 00:00:00,SENSO/USDT,0.651475,0.748314,0.627849,0.738223,693883.4216835,474332.94824402219803
1645920000,2022-02-27 00:00:00,SENSO/USDT,0.673503,0.711483,0.6166,0.651475,604629.38242616,399290.59954977951516
1645833600,2022-02-26 00:00:00,SENSO/USDT,0.69631,0.716471,0.652796,0.673503,279261.50578553,190318.77685237903791
1645747200,2022-02-25 00:00:00,SENSO/USDT,0.63204,0.710621,0.61027,0.69631,547915.08256848,363780.46556075787029
1645660800,2022-02-24 00:00:00,SENSO/USDT,0.652737,0.722815,0.538525,0.63204,1139329.32916665,686182.5110787556287
1645574400,2022-02-23 00:00:00,SENSO/USDT,0.671034,0.73999,0.64777,0.656093,367844.67590438,256684.7822303717223
1645488000,2022-02-22 00:00:00,SENSO/USDT,0.674491,0.686357,0.62,0.671414,476438.03750871,312055.65340209301035
1645401600,2022-02-21 00:00:00,SENSO/USDT,0.73042,0.777159,0.656115,0.674495,728129.88274141,526281.4126604202987
1645315200,2022-02-20 00:00:00,SENSO/USDT,0.785871,0.79506,0.7225,0.730106,384297.1414702,288171.57921977105919
1645228800,2022-02-19 00:00:00,SENSO/USDT,0.80823,0.837342,0.77777,0.785871,304000.37816817,244917.16009279316059
1645142400,2022-02-18 00:00:00,SENSO/USDT,0.819433,0.8666,0.800396,0.808,375077.25609591,313725.45766261974371
1645056000,2022-02-17 00:00:00,SENSO/USDT,0.879999,0.9,0.817131,0.819835,653189.85083936,555038.78074875970656
1644969600,2022-02-16 00:00:00,SENSO/USDT,0.881023,0.894899,0.82016,0.879521,628874.09296648,541396.41639151237636
1644883200,2022-02-15 00:00:00,SENSO/USDT,0.81,0.90057,0.80018,0.87827,1018046.75733529,871534.81811097176184
1644796800,2022-02-14 00:00:00,SENSO/USDT,0.768,0.86,0.7266,0.810602,664403.14752061,511345.68366474275555
1644710400,2022-02-13 00:00:00,SENSO/USDT,0.74333,0.86,0.73088,0.768256,645936.06316927,517382.14165881810887
1644624000,2022-02-12 00:00:00,SENSO/USDT,0.772,0.804552,0.715699,0.742492,624288.51957725,473826.26391557040616
1644537600,2022-02-11 00:00:00,SENSO/USDT,0.852,0.887283,0.75497,0.774309,845571.34636616,695454.44944302148909
1644451200,2022-02-10 00:00:00,SENSO/USDT,0.880368,0.909997,0.831008,0.852285,653787.28976516,568956.19422412836435
1644364800,2022-02-09 00:00:00,SENSO/USDT,0.878477,0.93199,0.825981,0.880368,913213.87476858,798580.72591287024963
1644278400,2022-02-08 00:00:00,SENSO/USDT,0.964221,0.995,0.841517,0.878477,1354574.9449087,1226152.2073519626666
