https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume GMT
1663412400000,2022-09-17 11:00:00,GMT/USDT,0.110463,0.1107,0.1101,0.110381,3253.150232473287,29472.01268763
1663408800000,2022-09-17 10:00:00,GMT/USDT,0.110346,0.110727,0.110097,0.11049,3378.103407271088,30573.83842222
1663405200000,2022-09-17 09:00:00,GMT/USDT,0.110297,0.110725,0.110135,0.110391,3158.195455985039,28609.17516813
1663401600000,2022-09-17 08:00:00,GMT/USDT,0.110394,0.110727,0.110095,0.110635,3139.6780478692067,28378.70518253
1663398000000,2022-09-17 07:00:00,GMT/USDT,0.110323,0.11065,0.11011,0.110138,3660.7567141664867,33237.90802599
1663394400000,2022-09-17 06:00:00,GMT/USDT,0.110276,0.110729,0.110158,0.110363,3185.4112366535915,28863.03595094
1663390800000,2022-09-17 05:00:00,GMT/USDT,0.110435,0.110689,0.110113,0.11045,3342.521021818181,30262.75257418
1663387200000,2022-09-17 04:00:00,GMT/USDT,0.110284,0.110698,0.109973,0.110368,2738.7730425201207,24814.91956473
1663383600000,2022-09-17 03:00:00,GMT/USDT,0.110301,0.110706,0.110088,0.11064,3500.4159447588913,31637.88814858
1663380000000,2022-09-17 02:00:00,GMT/USDT,0.110442,0.110688,0.110105,0.110203,3169.818159704453,28763.44709041
1663376400000,2022-09-17 01:00:00,GMT/USDT,0.11056,0.11072,0.110109,0.110113,3270.1351682571535,29697.99359074
1663372800000,2022-09-17 00:00:00,GMT/USDT,0.110705,0.110717,0.110127,0.110273,3049.918998074642,27657.89448074
1663369200000,2022-09-16 23:00:00,GMT/USDT,0.110329,0.110706,0.1101,0.110518,3187.6327534528637,28842.65688352
1663365600000,2022-09-16 22:00:00,GMT/USDT,0.110605,0.110719,0.110095,0.110431,3284.705565639029,29744.415659
1663362000000,2022-09-16 21:00:00,GMT/USDT,0.112067,0.112276,0.109929,0.11056,3138.109147503621,28383.76580593
1663358400000,2022-09-16 20:00:00,GMT/USDT,0.110411,0.112222,0.110194,0.11093,3393.9250180889067,30595.19533119
1663354800000,2022-09-16 19:00:00,GMT/USDT,0.110301,0.110697,0.109824,0.110441,3526.136376072931,31927.78384905
1663351200000,2022-09-16 18:00:00,GMT/USDT,0.110126,0.110705,0.109936,0.110367,3261.5755547048793,29552.09034136
1663347600000,2022-09-16 17:00:00,GMT/USDT,0.110211,0.110669,0.1096,0.110179,3646.0354199815556,33091.92695506
1663344000000,2022-09-16 16:00:00,GMT/USDT,0.110654,0.110703,0.1096,0.110465,3403.7850433640224,30813.2444065
1663340400000,2022-09-16 15:00:00,GMT/USDT,0.110237,0.110694,0.10995,0.110389,3454.1538605022156,31290.74328513
1663336800000,2022-09-16 14:00:00,GMT/USDT,0.110236,0.110632,0.109932,0.110463,3606.9665783280084,32653.16511708
1663333200000,2022-09-16 13:00:00,GMT/USDT,0.109936,0.110692,0.109522,0.110211,3228.8868233810235,29297.31899158
1663329600000,2022-09-16 12:00:00,GMT/USDT,0.11049,0.110702,0.109772,0.109916,3718.151152774353,33827.20580056
1663326000000,2022-09-16 11:00:00,GMT/USDT,0.110662,0.110662,0.10976,0.110553,3417.8687130818685,30916.11003846
1663322400000,2022-09-16 10:00:00,GMT/USDT,0.110127,0.110678,0.109729,0.110133,2912.559907969411,26445.84191813
1663318800000,2022-09-16 09:00:00,GMT/USDT,0.110584,0.110637,0.109747,0.110429,3306.9927919700417,29946.77840033
1663315200000,2022-09-16 08:00:00,GMT/USDT,0.110444,0.110556,0.109302,0.11024,3520.552364971533,31935.34438472
1663311600000,2022-09-16 07:00:00,GMT/USDT,0.110704,0.110704,0.109308,0.110348,3142.0970281418736,28474.43567751
1663308000000,2022-09-16 06:00:00,GMT/USDT,0.10985,0.110647,0.109171,0.109336,2975.3875803192745,27213.24705787
1663304400000,2022-09-16 05:00:00,GMT/USDT,0.110081,0.110659,0.109312,0.109312,3132.6924442754485,28658.26665211
1663300800000,2022-09-16 04:00:00,GMT/USDT,0.110696,0.110696,0.109334,0.110332,3442.551544182723,31201.75057266
1663297200000,2022-09-16 03:00:00,GMT/USDT,0.109885,0.110601,0.109145,0.109502,3213.607605207255,29347.47863242
1663293600000,2022-09-16 02:00:00,GMT/USDT,0.110395,0.110666,0.109315,0.110592,3459.754095069266,31283.94544876
1663290000000,2022-09-16 01:00:00,GMT/USDT,0.108708,0.110694,0.108708,0.110368,1174.1866974274221,10638.83279055
1663279200000,2022-09-15 22:00:00,GMT/USDT,0.111112,0.112276,0.109,0.109,3059.18437258045,28065.91167505
1663275600000,2022-09-15 21:00:00,GMT/USDT,0.110681,0.11122,0.109739,0.109739,3572.335904515659,32553.02038943
1663272000000,2022-09-15 20:00:00,GMT/USDT,0.11108,0.111204,0.109684,0.110353,3437.212646019077,31147.43274781
1663268400000,2022-09-15 19:00:00,GMT/USDT,0.111235,0.111235,0.108929,0.109883,3052.571086658342,27780.19426716
1663264800000,2022-09-15 18:00:00,GMT/USDT,0.105711,0.111235,0.105202,0.108709,3137.5630837624594,28862.03611258
1663261200000,2022-09-15 17:00:00,GMT/USDT,0.103912,0.105834,0.103509,0.105548,2500.5232323330306,23690.86323126
1663257600000,2022-09-15 16:00:00,GMT/USDT,0.104718,0.104718,0.103818,0.104178,2728.042949678185,26186.36324059
1663254000000,2022-09-15 15:00:00,GMT/USDT,0.105088,0.106811,0.102563,0.104231,5921.158131947233,56808.03342525
1663250400000,2022-09-15 14:00:00,GMT/USDT,0.107998,0.108389,0.105046,0.105046,3193.240902236945,30398.50067815
1663246800000,2022-09-15 13:00:00,GMT/USDT,0.108229,0.108503,0.10775,0.108121,3603.2280724846337,33325.88555863
1663243200000,2022-09-15 12:00:00,GMT/USDT,0.108175,0.108797,0.107511,0.108311,3262.6460389260697,30122.94262749
1663239600000,2022-09-15 11:00:00,GMT/USDT,0.108153,0.108431,0.1075,0.107876,3071.4949314113537,28472.45848392
1663236000000,2022-09-15 10:00:00,GMT/USDT,0.108368,0.109216,0.107705,0.108224,3745.320033671901,34607.11148795
1663232400000,2022-09-15 09:00:00,GMT/USDT,0.109378,0.109803,0.108431,0.108864,3178.6262232005433,29198.13917549
1663228800000,2022-09-15 08:00:00,GMT/USDT,0.10945,0.110185,0.109263,0.109658,2872.7869115407093,26197.69566781
1663225200000,2022-09-15 07:00:00,GMT/USDT,0.109344,0.110204,0.108605,0.109714,2243.868734314495,20451.98182834
1663221600000,2022-09-15 06:00:00,GMT/USDT,0.109188,0.109668,0.108426,0.109337,3375.2760744128955,30870.39222233
1663218000000,2022-09-15 05:00:00,GMT/USDT,0.108682,0.109681,0.108481,0.109603,3092.5383143434656,28215.81812855
1663214400000,2022-09-15 04:00:00,GMT/USDT,0.108968,0.109451,0.108428,0.109337,3370.650287818131,30828.08461745
1663210800000,2022-09-15 03:00:00,GMT/USDT,0.10955,0.110052,0.108494,0.109452,3510.921949647449,32077.27542345
1663207200000,2022-09-15 02:00:00,GMT/USDT,0.109654,0.110536,0.109506,0.110246,3262.090818029999,29589.19886463
1663203600000,2022-09-15 01:00:00,GMT/USDT,0.110774,0.111136,0.109465,0.109697,3520.47132977966,32092.68557736
1663200000000,2022-09-15 00:00:00,GMT/USDT,0.110052,0.111129,0.109498,0.110382,3461.252804133002,31357.04013456
1663196400000,2022-09-14 23:00:00,GMT/USDT,0.110531,0.110742,0.108853,0.110647,3785.8686853528693,34215.73730289
1663192800000,2022-09-14 22:00:00,GMT/USDT,0.108339,0.110046,0.107713,0.110046,1642.7769886709527,14928.09360332
1663189200000,2022-09-14 21:00:00,GMT/USDT,0.108162,0.108335,0.106682,0.107328,2639.141955454418,24589.50092664
1663185600000,2022-09-14 20:00:00,GMT/USDT,0.107792,0.108216,0.106802,0.108065,3485.857344697291,32257.04293432
1663182000000,2022-09-14 19:00:00,GMT/USDT,0.107622,0.108195,0.106532,0.106887,2752.814473884394,25754.43668439
1663178400000,2022-09-14 18:00:00,GMT/USDT,0.108313,0.108671,0.106705,0.107613,3575.489161504667,33225.43894794
1663174800000,2022-09-14 17:00:00,GMT/USDT,0.108198,0.108764,0.107316,0.108119,3204.9808477053793,29643.08630033
1663171200000,2022-09-14 16:00:00,GMT/USDT,0.107448,0.108766,0.107316,0.108245,3379.2123256598256,31218.18398688
1663167600000,2022-09-14 15:00:00,GMT/USDT,0.107543,0.108788,0.10749,0.107917,2126.572553394145,19705.63074765
1663164000000,2022-09-14 14:00:00,GMT/USDT,0.108734,0.108765,0.107518,0.108711,3344.390103268853,30764.04506691
1663160400000,2022-09-14 13:00:00,GMT/USDT,0.107978,0.11088,0.1068,0.108632,4044.9066230824324,37234.94571657
1663156800000,2022-09-14 12:00:00,GMT/USDT,0.108239,0.108246,0.107466,0.107559,2046.486917286341,19026.64507188
1663153200000,2022-09-14 11:00:00,GMT/USDT,0.107725,0.108249,0.107531,0.107749,794.6418981757482,7374.93524929
1663149600000,2022-09-14 10:00:00,GMT/USDT,0.107839,0.108249,0.107519,0.107857,1831.3953568759298,16979.8469907
1663146000000,2022-09-14 09:00:00,GMT/USDT,0.107216,0.10785,0.107216,0.107715,67.321875,625.0
1663142400000,2022-09-14 08:00:00,GMT/USDT,0.108889,0.108901,0.107589,0.107999,2159.9593700429,19999.80898011
1663138800000,2022-09-14 07:00:00,GMT/USDT,0.109436,0.109507,0.107929,0.108085,2652.813816753477,24543.77403667
1663135200000,2022-09-14 06:00:00,GMT/USDT,0.108766,0.109519,0.107848,0.10926,2843.7535278050955,26027.39820433
1663131600000,2022-09-14 05:00:00,GMT/USDT,0.109332,0.109519,0.108007,0.109372,3590.730792438597,32830.43916577
1663128000000,2022-09-14 04:00:00,GMT/USDT,0.108552,0.109527,0.107708,0.109364,2926.1727909422443,26756.27071927
1663124400000,2022-09-14 03:00:00,GMT/USDT,0.107855,0.108827,0.107855,0.108827,3498.86611417977,32150.71732364
1663120800000,2022-09-14 02:00:00,GMT/USDT,0.107308,0.10809,0.107307,0.107759,3186.7535491939993,29572.96883967
1663117200000,2022-09-14 01:00:00,GMT/USDT,0.107279,0.107651,0.106962,0.107201,3692.299931882797,34442.77508496
1663113600000,2022-09-14 00:00:00,GMT/USDT,0.10758,0.10758,0.106654,0.107352,2948.9978936903685,27470.3582019
1663110000000,2022-09-13 23:00:00,GMT/USDT,0.107822,0.107916,0.106773,0.107446,3599.5719819495985,33501.2190491
1663106400000,2022-09-13 22:00:00,GMT/USDT,0.108297,0.108297,0.106856,0.10749,2820.4266158075216,26238.96749286
1663095600000,2022-09-13 19:00:00,GMT/USDT,0.109828,0.110281,0.107112,0.107431,3423.6082488678926,31867.97338634
1663092000000,2022-09-13 18:00:00,GMT/USDT,0.11108,0.111106,0.10896,0.110536,3748.9385995409125,33915.99659424
1663088400000,2022-09-13 17:00:00,GMT/USDT,0.108731,0.111097,0.108171,0.109778,1776.2401127327955,16180.29215993
1663084800000,2022-09-13 16:00:00,GMT/USDT,0.109206,0.109505,0.108045,0.108801,2834.7704817022623,26054.63627818
1663081200000,2022-09-13 15:00:00,GMT/USDT,0.108254,0.109502,0.107301,0.109292,3228.765746422255,29542.5625519
1663077600000,2022-09-13 14:00:00,GMT/USDT,0.110033,0.110269,0.108073,0.108586,3178.89544057035,29275.37104756
1663074000000,2022-09-13 13:00:00,GMT/USDT,0.111316,0.111316,0.109374,0.11017,3014.52117632231,27362.450543
1663070400000,2022-09-13 12:00:00,GMT/USDT,0.115541,0.116628,0.110835,0.110835,3489.045523117392,31479.63660502
1663066800000,2022-09-13 11:00:00,GMT/USDT,0.115304,0.115543,0.114099,0.115543,2329.1853313892743,20158.60183126
1663063200000,2022-09-13 10:00:00,GMT/USDT,0.114444,0.115339,0.113566,0.113825,1818.8772938225873,15979.5940595
1663059600000,2022-09-13 09:00:00,GMT/USDT,0.114438,0.114472,0.113564,0.113643,3651.646392358382,32132.61170823
1663056000000,2022-09-13 08:00:00,GMT/USDT,0.114431,0.114461,0.113552,0.113585,3823.5940448254305,33662.84319959
1663052400000,2022-09-13 07:00:00,GMT/USDT,0.11433,0.114458,0.113431,0.113927,3719.154036534617,32645.06250963
1663048800000,2022-09-13 06:00:00,GMT/USDT,0.11446,0.11446,0.113129,0.11316,3578.3036398630857,31621.62990335
1663045200000,2022-09-13 05:00:00,GMT/USDT,0.113051,0.114439,0.113051,0.114258,3222.6697364458214,28205.19995489
1663041600000,2022-09-13 04:00:00,GMT/USDT,0.113637,0.114454,0.113032,0.113568,2724.040476740157,23985.98616459
1663038000000,2022-09-13 03:00:00,GMT/USDT,0.113414,0.114284,0.112934,0.114272,3931.15951136086,34401.77393728
1663034400000,2022-09-13 02:00:00,GMT/USDT,0.113664,0.113754,0.112628,0.113105,2984.0953136810217,26383.40757421
1663030800000,2022-09-13 01:00:00,GMT/USDT,0.112887,0.113738,0.112738,0.11323,3414.5276037824924,30155.67962362
1663027200000,2022-09-13 00:00:00,GMT/USDT,0.114354,0.114448,0.112674,0.113254,3124.8281807431044,27591.3272886
1663023600000,2022-09-12 23:00:00,GMT/USDT,0.114148,0.114446,0.112965,0.114333,3534.4810312152704,30913.9183894
1663020000000,2022-09-12 22:00:00,GMT/USDT,0.114438,0.114463,0.112966,0.114224,3562.0233875063905,31184.5442946
1663016400000,2022-09-12 21:00:00,GMT/USDT,0.114457,0.114468,0.112962,0.113379,3184.0359856986074,28083.11932279
1663012800000,2022-09-12 20:00:00,GMT/USDT,0.113204,0.114471,0.113098,0.113098,2898.358796455341,25626.96773113
1663009200000,2022-09-12 19:00:00,GMT/USDT,0.112972,0.113413,0.112455,0.113413,79.958534084157,705.020889
1663005600000,2022-09-12 18:00:00,GMT/USDT,0.112536,0.113411,0.112472,0.11294,551.4657930513584,4882.82090536
1663002000000,2022-09-12 17:00:00,GMT/USDT,0.112294,0.11247,0.111571,0.11198,3565.620542265762,31841.58369589
1662998400000,2022-09-12 16:00:00,GMT/USDT,0.112714,0.112838,0.111643,0.112295,3669.2353492546827,32674.96637655
1662994800000,2022-09-12 15:00:00,GMT/USDT,0.114139,0.114731,0.112656,0.112691,3466.9632626673365,30765.21871904
1662991200000,2022-09-12 14:00:00,GMT/USDT,0.114232,0.115448,0.113065,0.113818,3742.075859709526,32877.71582447
1662987600000,2022-09-12 13:00:00,GMT/USDT,0.114359,0.114436,0.112982,0.113798,3714.7560017745022,32643.42081385
1662984000000,2022-09-12 12:00:00,GMT/USDT,0.114303,0.114473,0.113053,0.114256,3433.4696553712633,30050.67265939
1662980400000,2022-09-12 11:00:00,GMT/USDT,0.114028,0.114471,0.112851,0.113687,3312.0220665666543,29132.81260449
1662976800000,2022-09-12 10:00:00,GMT/USDT,0.114185,0.114532,0.112646,0.114124,3695.4516793468156,32381.02133948
1662973200000,2022-09-12 09:00:00,GMT/USDT,0.113625,0.114996,0.113533,0.113991,3432.8893071382868,30115.44163257
1662969600000,2022-09-12 08:00:00,GMT/USDT,0.114038,0.11409,0.113402,0.113878,3711.8808594765333,32595.24104284
1662966000000,2022-09-12 07:00:00,GMT/USDT,0.113453,0.114015,0.112301,0.113471,3404.1499951175197,30000.17621346
1662962400000,2022-09-12 06:00:00,GMT/USDT,0.11305,0.113369,0.112273,0.113096,3236.5020133420426,28617.29869617
1662958800000,2022-09-12 05:00:00,GMT/USDT,0.112441,0.113195,0.112221,0.113195,3129.2911656611827,27645.13596591
1662955200000,2022-09-12 04:00:00,GMT/USDT,0.112418,0.113045,0.112347,0.112915,3494.8877141417324,30951.49195538
1662951600000,2022-09-12 03:00:00,GMT/USDT,0.113781,0.114203,0.112628,0.113094,3838.697484577362,33942.53881353
1662948000000,2022-09-12 02:00:00,GMT/USDT,0.11508,0.115115,0.113502,0.114106,3330.5044274080733,29187.81157352
1662944400000,2022-09-12 01:00:00,GMT/USDT,0.114168,0.115362,0.113706,0.115362,2825.3872898775203,24491.49017768
1662940800000,2022-09-12 00:00:00,GMT/USDT,0.11478,0.115194,0.113748,0.114195,3262.96731851012,28573.64436718
1662937200000,2022-09-11 23:00:00,GMT/USDT,0.114498,0.115018,0.113752,0.114179,3077.781595309511,26955.75889883
1662933600000,2022-09-11 22:00:00,GMT/USDT,0.114883,0.114905,0.113477,0.114176,3121.672498342564,27340.88160684
1662930000000,2022-09-11 21:00:00,GMT/USDT,0.115073,0.115495,0.114203,0.114925,3328.8700928785447,28965.58706007
1662926400000,2022-09-11 20:00:00,GMT/USDT,0.115346,0.1155,0.114204,0.114703,3688.493651292344,32156.90654379
1662922800000,2022-09-11 19:00:00,GMT/USDT,0.114706,0.115533,0.114328,0.114621,3123.458670165972,27250.31774427
1662919200000,2022-09-11 18:00:00,GMT/USDT,0.115373,0.115544,0.114685,0.115487,3338.058624571722,28904.19375836
1662915600000,2022-09-11 17:00:00,GMT/USDT,0.115088,0.115539,0.114542,0.115483,3236.1426223936514,28022.67539286
1662912000000,2022-09-11 16:00:00,GMT/USDT,0.114749,0.115089,0.114533,0.115089,3095.927534229176,26900.2905076
1662908400000,2022-09-11 15:00:00,GMT/USDT,0.114992,0.115082,0.114555,0.115048,3270.214575382043,28424.78422382
1662904800000,2022-09-11 14:00:00,GMT/USDT,0.115528,0.115528,0.114559,0.114827,3652.421915874851,31808.04093005
1662901200000,2022-09-11 13:00:00,GMT/USDT,0.115289,0.115544,0.114677,0.114682,3257.6601989690053,28406.02883599
1662897600000,2022-09-11 12:00:00,GMT/USDT,0.114896,0.115504,0.114692,0.115326,3583.7954574393525,31075.34690737
1662894000000,2022-09-11 11:00:00,GMT/USDT,0.115127,0.115538,0.114671,0.115502,3437.791939887915,29763.91698748
1662890400000,2022-09-11 10:00:00,GMT/USDT,0.115168,0.115518,0.114688,0.115479,3550.0499353642545,30741.95252266
1662886800000,2022-09-11 09:00:00,GMT/USDT,0.115385,0.115529,0.114136,0.115185,3313.0113959058667,28762.52459874
1662883200000,2022-09-11 08:00:00,GMT/USDT,0.115095,0.115526,0.113531,0.1155,3391.0189948635,29359.471817
1662879600000,2022-09-11 07:00:00,GMT/USDT,0.114691,0.115484,0.114199,0.114283,3328.0836275228403,29121.42337463
1662876000000,2022-09-11 06:00:00,GMT/USDT,0.115202,0.115469,0.114242,0.115272,3360.3850332285706,29151.78910081
1662872400000,2022-09-11 05:00:00,GMT/USDT,0.115427,0.115534,0.114175,0.114433,3599.198556905691,31452.45302409
1662868800000,2022-09-11 04:00:00,GMT/USDT,0.115235,0.115502,0.114146,0.114607,3470.8304755554486,30284.62899784
1662865200000,2022-09-11 03:00:00,GMT/USDT,0.115524,0.115539,0.114172,0.11448,3211.852744255284,28056.01628455
1662861600000,2022-09-11 02:00:00,GMT/USDT,0.114355,0.115531,0.114194,0.115156,3397.5474559568434,29503.86828265
1662858000000,2022-09-11 01:00:00,GMT/USDT,0.114688,0.115532,0.114257,0.11553,3217.4908831088214,27849.83020089
1662854400000,2022-09-11 00:00:00,GMT/USDT,0.114289,0.115542,0.114174,0.115363,3398.3990765499075,29458.31052027
1662850800000,2022-09-10 23:00:00,GMT/USDT,0.11495,0.115543,0.113867,0.115454,2508.8905623665314,21730.65084247
1662847200000,2022-09-10 22:00:00,GMT/USDT,0.114614,0.114911,0.113342,0.113825,3270.1364212949816,28729.50952159
1662843600000,2022-09-10 21:00:00,GMT/USDT,0.114587,0.114908,0.113716,0.114047,3108.684247317879,27257.92214892
1662840000000,2022-09-10 20:00:00,GMT/USDT,0.114461,0.114919,0.11394,0.114428,3412.240553860653,29819.97897246
1662836400000,2022-09-10 19:00:00,GMT/USDT,0.114358,0.114473,0.113379,0.114078,3977.371421461245,34865.36774366
1662832800000,2022-09-10 18:00:00,GMT/USDT,0.114033,0.11447,0.113799,0.113894,3263.408339892525,28653.03123863
1662829200000,2022-09-10 17:00:00,GMT/USDT,0.11497,0.11533,0.112501,0.114455,3587.0181889822584,31339.98679815
1662825600000,2022-09-10 16:00:00,GMT/USDT,0.114699,0.11522,0.114394,0.114726,3523.925691174672,30716.01634481
1662822000000,2022-09-10 15:00:00,GMT/USDT,0.114901,0.115211,0.114324,0.114594,3799.425517098488,33155.53621567
1662818400000,2022-09-10 14:00:00,GMT/USDT,0.114161,0.11544,0.113958,0.114498,3159.440956808959,27593.85279052
1662814800000,2022-09-10 13:00:00,GMT/USDT,0.114766,0.115048,0.113401,0.115037,3473.354087490037,30193.36463477
1662811200000,2022-09-10 12:00:00,GMT/USDT,0.115385,0.115385,0.113401,0.11501,2776.8207360270194,24144.16777695
1662807600000,2022-09-10 11:00:00,GMT/USDT,0.113485,0.117,0.113401,0.115339,1487.095279912897,12893.25622654
1662804000000,2022-09-10 10:00:00,GMT/USDT,0.114505,0.114854,0.11347,0.113479,2531.327199737857,22306.56949513
1662800400000,2022-09-10 09:00:00,GMT/USDT,0.114349,0.11496,0.114103,0.114722,3776.3867666673063,32917.72080915
1662796800000,2022-09-10 08:00:00,GMT/USDT,0.115123,0.115123,0.113457,0.114289,3367.6254856629544,29465.87585562
1662793200000,2022-09-10 07:00:00,GMT/USDT,0.114674,0.115346,0.113888,0.114413,3500.9088083124793,30598.8725784
1662789600000,2022-09-10 06:00:00,GMT/USDT,0.114791,0.114914,0.113275,0.113906,3800.231616638472,33362.8747971
1662786000000,2022-09-10 05:00:00,GMT/USDT,0.114594,0.114932,0.113258,0.114675,3445.1049357488196,30042.33647917
1662782400000,2022-09-10 04:00:00,GMT/USDT,0.113771,0.114898,0.113252,0.114779,3297.6938599814453,28730.81190794
1662778800000,2022-09-10 03:00:00,GMT/USDT,0.113864,0.114865,0.113005,0.114659,3308.2776536619813,28853.18774507
1662775200000,2022-09-10 02:00:00,GMT/USDT,0.113284,0.114686,0.112291,0.112634,3647.3620887521147,32382.42527791
1662771600000,2022-09-10 01:00:00,GMT/USDT,0.114,0.1148,0.113208,0.114163,3473.438027045164,30425.25185082
1662768000000,2022-09-10 00:00:00,GMT/USDT,0.11431,0.11431,0.112403,0.113877,3349.3781968032695,29412.24476236
1662764400000,2022-09-09 23:00:00,GMT/USDT,0.114341,0.114341,0.113128,0.113759,3053.0367274994237,26837.75989152
1662760800000,2022-09-09 22:00:00,GMT/USDT,0.113557,0.114442,0.113331,0.113967,3454.9656457763726,30315.4917281
1662757200000,2022-09-09 21:00:00,GMT/USDT,0.113537,0.114472,0.113122,0.114313,3619.9760769213253,31667.23012187
1662753600000,2022-09-09 20:00:00,GMT/USDT,0.113992,0.114576,0.113279,0.11403,3412.0820058639115,29922.66952437
1662750000000,2022-09-09 19:00:00,GMT/USDT,0.113801,0.114244,0.113014,0.114033,3265.244861926093,28634.20993858
1662746400000,2022-09-09 18:00:00,GMT/USDT,0.113396,0.114021,0.112812,0.11334,3540.0022228162493,31233.47646741
1662742800000,2022-09-09 17:00:00,GMT/USDT,0.113689,0.114401,0.113186,0.113761,3043.268799578751,26751.42447393
1662739200000,2022-09-09 16:00:00,GMT/USDT,0.114512,0.114744,0.113135,0.114027,3472.6649718173603,30454.76046741
