https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume DAI
1663380000,2022-09-17 02:00:00,BTC/DAI,20006.5,20006.5,19883.2,19883.2,0.00064521,12.866594865
1663376400,2022-09-17 01:00:00,BTC/DAI,19979.3,20040.1,19979.3,20040.1,0.00014872,2.97569308
1663372800,2022-09-17 00:00:00,BTC/DAI,19846,20041,19841.4,20041,0.00433986,86.550328424
1663369200,2022-09-16 23:00:00,BTC/DAI,19741.4,19811,19741.4,19811,0.01558257,308.676220806
1663365600,2022-09-16 22:00:00,BTC/DAI,19753.5,19771.3,19747.9,19771.3,0.00020296,4.009805214
1663362000,2022-09-16 21:00:00,BTC/DAI,19691.5,19807.7,19691.5,19801.3,0.11401404,2258.290340262
1663358400,2022-09-16 20:00:00,BTC/DAI,19652,19748.5,19631.5,19748.5,0.00374307,73.857055293
1663354800,2022-09-16 19:00:00,BTC/DAI,19610.3,19610.3,19610.3,19610.3,0.00001824,0.357691872
1663351200,2022-09-16 18:00:00,BTC/DAI,19487.3,19608.6,19464.4,19608.6,0.0294143,574.938473889
1663347600,2022-09-16 17:00:00,BTC/DAI,19543.1,19543.1,19432.7,19467.9,0.05861689,1140.291224032
1663344000,2022-09-16 16:00:00,BTC/DAI,19555,19612.2,19514.4,19536.5,0.02794678,547.467431186
1663340400,2022-09-16 15:00:00,BTC/DAI,19652,19725.3,19652,19669.8,0.03578963,705.544888382
1663336800,2022-09-16 14:00:00,BTC/DAI,19611,19765.7,19548.2,19735.6,0.07766833,1531.373470525
1663333200,2022-09-16 13:00:00,BTC/DAI,19739.7,19811.4,19514.4,19514.4,0.03215782,632.078673423
1663329600,2022-09-16 12:00:00,BTC/DAI,19815,19815,19748,19748,0.28695358,5677.190181042
1663326000,2022-09-16 11:00:00,BTC/DAI,19846,19889,19846,19889,0.00061716,12.24889524
1663322400,2022-09-16 10:00:00,BTC/DAI,19811.2,19811.2,19683.2,19683.2,0.58715972,11579.740583876
1663318800,2022-09-16 09:00:00,BTC/DAI,19748,19783.7,19748,19782.5,0.00062434,12.330322958
1663315200,2022-09-16 08:00:00,BTC/DAI,19749,19749,19652,19727,0.10469934,2065.418531441
1663311600,2022-09-16 07:00:00,BTC/DAI,19792.6,19792.6,19757.7,19785.4,0.00345884,68.434217985
1663308000,2022-09-16 06:00:00,BTC/DAI,19830.9,19830.9,19830.9,19830.9,0.00003676,0.728983884
1663304400,2022-09-16 05:00:00,BTC/DAI,19789.8,19789.8,19789.8,19789.8,0.01768999,350.081364102
1663300800,2022-09-16 04:00:00,BTC/DAI,19785.4,19846,19785.4,19846,0.00137795,27.333864687
1663297200,2022-09-16 03:00:00,BTC/DAI,19780.9,19780.9,19688.1,19753.3,0.00052508,10.347714186
1663293600,2022-09-16 02:00:00,BTC/DAI,19773.4,19773.4,19772.3,19772.3,0.006219,122.963949089
1663290000,2022-09-16 01:00:00,BTC/DAI,19787.7,19787.7,19787.7,19787.7,0.00001579,0.312447783
1663286400,2022-09-16 00:00:00,BTC/DAI,19717.2,19776,19635,19736,0.03764534,742.137620517
1663282800,2022-09-15 23:00:00,BTC/DAI,19748,19780,19703.5,19718.2,0.00090628,17.903915089
1663279200,2022-09-15 22:00:00,BTC/DAI,19854.7,19854.7,19652,19652,0.18071094,3563.127632299
1663275600,2022-09-15 21:00:00,BTC/DAI,19839.9,19935.7,19839.9,19935.7,0.05657583,1127.175380833
1663272000,2022-09-15 20:00:00,BTC/DAI,19846,19846,19781.6,19786.6,0.00073654,14.613113755
1663268400,2022-09-15 19:00:00,BTC/DAI,19805.7,19838.4,19707.6,19838.4,0.02704499,533.866783905
1663264800,2022-09-15 18:00:00,BTC/DAI,19821.3,19836.1,19799.6,19836.1,0.0180689,357.762140342
1663261200,2022-09-15 17:00:00,BTC/DAI,19943,19944,19846,19846,0.00831555,165.59147208
1663257600,2022-09-15 16:00:00,BTC/DAI,19670.2,19846,19670.2,19843.2,0.00384429,76.11892271
1663254000,2022-09-15 15:00:00,BTC/DAI,19757.5,19813.3,19550.4,19781.1,0.38453141,7541.602433963
1663250400,2022-09-15 14:00:00,BTC/DAI,20139.7,20163.1,19707.6,19710,0.59563777,11770.754068717
1663246800,2022-09-15 13:00:00,BTC/DAI,20097.7,20140,20027.8,20140,0.07308215,1468.445593723
1663243200,2022-09-15 12:00:00,BTC/DAI,20120.1,20151.2,20090.2,20090.2,0.01395357,280.747172134
1663239600,2022-09-15 11:00:00,BTC/DAI,20191.1,20226.6,20191.1,20222.3,0.00013263,2.679643318
1663236000,2022-09-15 10:00:00,BTC/DAI,20138.6,20180,20138.6,20148.2,0.01966544,396.763307296
1663232400,2022-09-15 09:00:00,BTC/DAI,20164.3,20178.8,20048.6,20178.8,0.06933166,1392.186034425
1663228800,2022-09-15 08:00:00,BTC/DAI,20140.2,20143,20085.7,20085.7,0.0138872,279.684439338
1663225200,2022-09-15 07:00:00,BTC/DAI,20090.9,20239,20090.9,20152.2,0.00199509,40.178433367
1663221600,2022-09-15 06:00:00,BTC/DAI,20143.7,20309.5,20041,20140,0.15373438,3092.155668216
1663218000,2022-09-15 05:00:00,BTC/DAI,20140,20712,20140,20140,1.00420897,20454.032994154
1663214400,2022-09-15 04:00:00,BTC/DAI,20072.3,20087.2,20070.7,20087.2,0.00473567,95.121336361
1663210800,2022-09-15 03:00:00,BTC/DAI,20041,20053.2,20032.1,20040.2,0.00072429,14.515322033
1663207200,2022-09-15 02:00:00,BTC/DAI,20123.1,20123.1,20123.1,20123.1,0.00008381,1.686517011
1663203600,2022-09-15 01:00:00,BTC/DAI,20175.9,20175.9,20041,20140,0.0207816,417.93891805
1663200000,2022-09-15 00:00:00,BTC/DAI,20295.3,20295.3,20229.8,20229.8,0.00200875,40.693800342
1663196400,2022-09-14 23:00:00,BTC/DAI,20310.9,20310.9,20239,20239,0.00208095,42.202943207
1663192800,2022-09-14 22:00:00,BTC/DAI,20147.3,20387.3,20147.3,20326.9,1.04928805,21206.918226693
1663189200,2022-09-14 21:00:00,BTC/DAI,19920.1,20239,19901.2,20239,11.86452252,237843.925161155
1663185600,2022-09-14 20:00:00,BTC/DAI,19959.2,19979.2,19891.1,19964.7,4.27980962,85505.092994178
1663182000,2022-09-14 19:00:00,BTC/DAI,19863.9,19943,19748,19943,0.05074953,1005.653452865
1663178400,2022-09-14 18:00:00,BTC/DAI,20141.7,20141.7,19605.3,19846,0.2670291,5298.337913402
1663174800,2022-09-14 17:00:00,BTC/DAI,20204,20204,20139.6,20139.6,0.01086282,218.77931358
1663171200,2022-09-14 16:00:00,BTC/DAI,20203.9,20224.3,20140.8,20140.8,0.0032405,65.429408729
1663167600,2022-09-14 15:00:00,BTC/DAI,20261.2,20291.2,20197.1,20197.1,0.09370483,1898.672477433
1663164000,2022-09-14 14:00:00,BTC/DAI,20283.1,20292.2,20170,20261.4,0.21289344,4311.807018287
1663160400,2022-09-14 13:00:00,BTC/DAI,20259.9,20357.6,20222.8,20322.3,0.00600305,121.995262221
1663156800,2022-09-14 12:00:00,BTC/DAI,20239,20340.9,20198.4,20338.9,0.06385264,1296.811168836
1663153200,2022-09-14 11:00:00,BTC/DAI,20257.4,20257.4,20089.3,20238.9,0.23708938,4781.572111583
1663149600,2022-09-14 10:00:00,BTC/DAI,20399.2,20415.6,20307.8,20307.8,0.37893072,7731.756932072
1663146000,2022-09-14 09:00:00,BTC/DAI,20362.7,20392.8,20338.3,20368.1,0.01188196,242.106516711
1663142400,2022-09-14 08:00:00,BTC/DAI,20270.4,20339,20251.2,20339,0.00074739,15.189704484
1663138800,2022-09-14 07:00:00,BTC/DAI,20332.9,20332.9,20188,20259,0.01698977,343.393908183
1663135200,2022-09-14 06:00:00,BTC/DAI,20393.8,20393.8,20393.8,20393.8,0,0
1663131600,2022-09-14 05:00:00,BTC/DAI,20393.8,20393.8,20393.8,20393.8,0.01225862,249.999844556
1663128000,2022-09-14 04:00:00,BTC/DAI,20367.5,20390.3,20367.5,20377,0.01106476,225.452658811
1663124400,2022-09-14 03:00:00,BTC/DAI,20442.5,20442.5,20339,20339,0.14721935,3005.592963116
1663120800,2022-09-14 02:00:00,BTC/DAI,20339,20474.1,20339,20406.5,0.03520507,718.014444554
1663117200,2022-09-14 01:00:00,BTC/DAI,20156.6,20275.9,20156.6,20275.9,0.00066278,13.415108914
1663113600,2022-09-14 00:00:00,BTC/DAI,20183.5,20211.2,20155.7,20184.8,0.02022783,408.381167936
1663110000,2022-09-13 23:00:00,BTC/DAI,20288,20288,20140,20215,0.10157801,2052.844473912
1663106400,2022-09-13 22:00:00,BTC/DAI,20176.1,20335.3,20144.9,20335.3,0.25605259,5199.445550458
1663102800,2022-09-13 21:00:00,BTC/DAI,20239,20239,19943,20135.2,0.02524383,508.05054569
1663099200,2022-09-13 20:00:00,BTC/DAI,20259.5,20356.7,20259.5,20356.7,0.00338044,68.698203108
1663095600,2022-09-13 19:00:00,BTC/DAI,20318.7,20339,20099.8,20339,0.05379642,1089.422430425
1663092000,2022-09-13 18:00:00,BTC/DAI,20743,20819.7,20298.9,20298.9,0.14008199,2873.256889349
1663088400,2022-09-13 17:00:00,BTC/DAI,20795,20845,20795,20836.3,0.02173621,452.727207307
1663084800,2022-09-13 16:00:00,BTC/DAI,20813.8,20813.8,20743,20801.5,0.0318262,661.960093286
1663081200,2022-09-13 15:00:00,BTC/DAI,21012,21055.6,20816.6,20816.6,2.23774739,46610.860667803
1663077600,2022-09-13 14:00:00,BTC/DAI,21154,21258,20907.8,20907.8,0.05125025,1078.895622658
1663074000,2022-09-13 13:00:00,BTC/DAI,21493.8,21541.1,21222.5,21222.5,0.09951852,2132.053105708
1663070400,2022-09-13 12:00:00,BTC/DAI,22659.8,22772,21468,21480,2.0327546,45251.068193177
1663066800,2022-09-13 11:00:00,BTC/DAI,22487.7,22694.8,22487.7,22524.6,0.53462069,12059.287654511
1663063200,2022-09-13 10:00:00,BTC/DAI,22421.3,22571.8,22421.3,22571.8,0.04243007,955.064564734
1663059600,2022-09-13 09:00:00,BTC/DAI,22298.1,22378.5,22298.1,22346.8,0.0337193,753.429895977
1663056000,2022-09-13 08:00:00,BTC/DAI,22286.6,22317.1,22230.1,22232.4,0.02463357,549.171471997
1663052400,2022-09-13 07:00:00,BTC/DAI,22439,22439,22319.4,22319.4,0.0103139,230.27942474
1663048800,2022-09-13 06:00:00,BTC/DAI,22439,22609.6,22329,22329,0.16982046,3816.619697548
1663045200,2022-09-13 05:00:00,BTC/DAI,22289.6,22289.6,22289.6,22289.6,0.00004836,1.077925056
1663041600,2022-09-13 04:00:00,BTC/DAI,22229.2,22329,22217.9,22301,0.00619484,137.839068373
1663038000,2022-09-13 03:00:00,BTC/DAI,22241,22241,22190.7,22190.7,0.00090517,20.086931351
1663034400,2022-09-13 02:00:00,BTC/DAI,22110,22264.4,22107.1,22264.4,0.09522418,2109.758098298
1663030800,2022-09-13 01:00:00,BTC/DAI,22234.4,22292.2,22226.6,22229.7,0.17653923,3925.678612169
1663027200,2022-09-13 00:00:00,BTC/DAI,22363.2,22439,22181.1,22181.1,0.00397195,88.296949401
1663023600,2022-09-12 23:00:00,BTC/DAI,22410.1,22410.1,22410.1,22410.1,0.00001443,0.323377743
1663020000,2022-09-12 22:00:00,BTC/DAI,22323.9,22323.9,22323.9,22323.9,0.01668812,372.543922068
1663016400,2022-09-12 21:00:00,BTC/DAI,22329,22356.1,22303.1,22356.1,0.00070518,15.746392663
1663012800,2022-09-12 20:00:00,BTC/DAI,22377.7,22425,22359.7,22359.7,0.69767228,15628.571615284
1663009200,2022-09-12 19:00:00,BTC/DAI,22439,22449.8,22389.2,22428.6,0.80714991,18108.500829254
1663005600,2022-09-12 18:00:00,BTC/DAI,22329,22329,22329,22329,0,0
1663002000,2022-09-12 17:00:00,BTC/DAI,22196.2,22329,22196.2,22329,0.02403937,535.207137187
1662998400,2022-09-12 16:00:00,BTC/DAI,22117.8,22263.7,22114.7,22263.7,0.02108163,466.594756523
1662994800,2022-09-12 15:00:00,BTC/DAI,22314.2,22355.5,22110,22110,0.02863184,638.37118429
1662991200,2022-09-12 14:00:00,BTC/DAI,22447.2,22447.2,22329,22329,0.00551095,123.355600061
1662987600,2022-09-12 13:00:00,BTC/DAI,22300.8,22439,22294.1,22356.9,0.01532033,342.07418024
1662984000,2022-09-12 12:00:00,BTC/DAI,22333.2,22333.2,22219.6,22219.6,0.00870408,194.319153628
1662980400,2022-09-12 11:00:00,BTC/DAI,22070.3,22410.4,22045.1,22410.4,8.38224057,185992.234957764
1662976800,2022-09-12 10:00:00,BTC/DAI,22110,22175.7,22002,22158.8,4.03518331,88921.551328028
1662973200,2022-09-12 09:00:00,BTC/DAI,22192,22238,22176.9,22176.9,0.01517767,337.182863314
1662969600,2022-09-12 08:00:00,BTC/DAI,22225.1,22285.1,22177.2,22285.1,0.2753677,6123.519408804
1662966000,2022-09-12 07:00:00,BTC/DAI,21799.2,22232.8,21799.2,22232.8,0.25581383,5683.200279232
1662962400,2022-09-12 06:00:00,BTC/DAI,21787,22361.2,21689.6,21858,0.91445455,20100.395668902
1662958800,2022-09-12 05:00:00,BTC/DAI,21666.1,21666.1,21666.1,21666.1,0.00001095,0.237243795
1662955200,2022-09-12 04:00:00,BTC/DAI,21680,21691.9,21620.4,21623.7,0.00086645,18.770194495
1662951600,2022-09-12 03:00:00,BTC/DAI,21787,21787,21574,21631.2,0.00366402,79.53151602
1662948000,2022-09-12 02:00:00,BTC/DAI,22068.2,22068.2,21680,21680,0.00946618,207.218483266
1662944400,2022-09-12 01:00:00,BTC/DAI,21667.3,22326.1,21667.3,22110,0.37295571,8257.83777334
1662940800,2022-09-12 00:00:00,BTC/DAI,21770.3,21827.1,21680,21680,0.2366047,5156.793142021
1662937200,2022-09-11 23:00:00,BTC/DAI,21640.5,21793.5,21638.4,21793.5,0.07469894,1617.282643455
1662933600,2022-09-11 22:00:00,BTC/DAI,21631.3,21701.2,21619.4,21701.2,0.01957928,424.6154403
1662930000,2022-09-11 21:00:00,BTC/DAI,21680,21706,21536.4,21536.4,0.0215543,466.27084576
1662926400,2022-09-11 20:00:00,BTC/DAI,21647,21661.3,21500,21601.1,0.10951564,2356.744838951
1662922800,2022-09-11 19:00:00,BTC/DAI,21545.6,21612.7,21545.6,21612.7,0.00003171,0.684563712
1662919200,2022-09-11 18:00:00,BTC/DAI,21574,21679.8,21540,21609.1,0.0042772,92.543302936
1662915600,2022-09-11 17:00:00,BTC/DAI,21668.4,21793.5,21636.6,21636.6,0.00375968,81.855579114
1662912000,2022-09-11 16:00:00,BTC/DAI,21651.6,21696.5,21644.8,21644.8,0.00008382,1.816296936
1662908400,2022-09-11 15:00:00,BTC/DAI,21547.8,21746.8,21547.8,21746.8,0.01684328,366.221716824
1662904800,2022-09-11 14:00:00,BTC/DAI,21578.8,21583.3,21468.1,21468.1,0.16411416,3538.418151581
1662901200,2022-09-11 13:00:00,BTC/DAI,21555.8,21596.7,21555.8,21588.4,0.00612729,132.249655262
1662897600,2022-09-11 12:00:00,BTC/DAI,21624.2,21624.2,21544.3,21600.5,0.07370614,1590.705263427
1662894000,2022-09-11 11:00:00,BTC/DAI,21695.7,21695.7,21623.4,21623.4,0.00009759,2.115205197
1662890400,2022-09-11 10:00:00,BTC/DAI,21669.4,21684.8,21656.1,21684,0.07851025,1701.853573316
1662886800,2022-09-11 09:00:00,BTC/DAI,21642.3,21666.9,21642.3,21666.9,0.00012871,2.787970569
1662883200,2022-09-11 08:00:00,BTC/DAI,21552.9,21686.4,21550.5,21683.6,0.04214851,910.727766368
1662879600,2022-09-11 07:00:00,BTC/DAI,21558.8,21596.5,21558.8,21587.5,0.00340468,73.451827903
1662876000,2022-09-11 06:00:00,BTC/DAI,21551.8,21551.8,21468,21468,0.00061704,13.248042672
1662872400,2022-09-11 05:00:00,BTC/DAI,21617,21617,21617,21617,0.00021925,4.73952725
1662868800,2022-09-11 04:00:00,BTC/DAI,21583.7,21673,21551.7,21551.7,0.01523104,328.769161068
1662865200,2022-09-11 03:00:00,BTC/DAI,21550.5,21565.3,21532,21565.3,0.00027062,5.831341941
1662861600,2022-09-11 02:00:00,BTC/DAI,21649.6,21649.6,21513.9,21513.9,0.00254198,54.745164435
1662858000,2022-09-11 01:00:00,BTC/DAI,21590.8,21673.3,21590.8,21673.3,0.00286467,61.934009511
1662854400,2022-09-11 00:00:00,BTC/DAI,21680,21680,21557.8,21557.8,0.0006761,14.590781128
1662850800,2022-09-10 23:00:00,BTC/DAI,21741.2,21741.2,21680,21704.3,0.14243853,3096.735655092
1662847200,2022-09-10 22:00:00,BTC/DAI,21634.7,21793.5,21585.3,21793.5,0.02746312,594.139140294
1662843600,2022-09-10 21:00:00,BTC/DAI,21462.7,21767.4,21462.7,21582.2,0.21710002,4713.993297808
1662840000,2022-09-10 20:00:00,BTC/DAI,21535.2,21563.9,21468,21468,0.03769959,812.449561014
1662836400,2022-09-10 19:00:00,BTC/DAI,21574,21587.7,21574,21580.4,0.0599378,1293.801325628
1662832800,2022-09-10 18:00:00,BTC/DAI,21352.5,21468,21321.4,21418.4,0.28105155,5994.897199225
1662829200,2022-09-10 17:00:00,BTC/DAI,21378.4,21378.4,21335.5,21335.5,0.00113842,24.28939912
1662825600,2022-09-10 16:00:00,BTC/DAI,21203.2,21396.7,21203.2,21396.7,0.02172756,464.665854331
1662822000,2022-09-10 15:00:00,BTC/DAI,21267.1,21267.1,21267.1,21267.1,0.00425718,90.537872778
1662818400,2022-09-10 14:00:00,BTC/DAI,21216.7,21287.3,21187.1,21250.6,0.16546975,3509.405404851
1662814800,2022-09-10 13:00:00,BTC/DAI,21301.8,21301.8,21301.8,21301.8,0,0
1662811200,2022-09-10 12:00:00,BTC/DAI,21258,21301.8,21256.2,21301.8,0.00085058,18.091870884
1662807600,2022-09-10 11:00:00,BTC/DAI,21379.6,21379.6,21379.6,21379.6,0.00001026,0.219354696
1662804000,2022-09-10 10:00:00,BTC/DAI,21312.8,21365.4,21284.7,21365.4,0.1050002,2236.8120321
1662800400,2022-09-10 09:00:00,BTC/DAI,21344.6,21344.6,21344.6,21344.6,0.00015112,3.225595952
1662796800,2022-09-10 08:00:00,BTC/DAI,21359.9,21391.1,21320.2,21391.1,0.0077168,164.889850145
1662793200,2022-09-10 07:00:00,BTC/DAI,21502.5,21515.4,21323.9,21323.9,0.00422547,90.302746152
1662789600,2022-09-10 06:00:00,BTC/DAI,21502.2,21502.5,21468.5,21502.5,0.00442232,95.07635084
1662786000,2022-09-10 05:00:00,BTC/DAI,21468,21654.5,21468,21537.5,0.04985978,1072.816291933
1662782400,2022-09-10 04:00:00,BTC/DAI,21347.9,21438.2,21347.9,21401,0.00247426,52.953694067
1662778800,2022-09-10 03:00:00,BTC/DAI,21277.8,21363,21277.8,21363,0.00067703,14.456828934
1662775200,2022-09-10 02:00:00,BTC/DAI,21208.1,21248.9,21208.1,21229.9,0.00083178,17.658220962
1662771600,2022-09-10 01:00:00,BTC/DAI,21248.1,21311.1,21230.7,21271.5,0.00429395,91.483929783
1662768000,2022-09-10 00:00:00,BTC/DAI,21354.1,21354.1,21208.5,21208.5,0.0192422,409.753992372
1662764400,2022-09-09 23:00:00,BTC/DAI,21434,21579.7,21317.5,21317.5,0.02703254,582.412793854
1662760800,2022-09-09 22:00:00,BTC/DAI,21343.5,21363,21305.8,21363,0.00068981,14.731965693
1662757200,2022-09-09 21:00:00,BTC/DAI,21258,21368.8,21186.6,21258,0.61680559,13171.967325754
1662753600,2022-09-09 20:00:00,BTC/DAI,21258,21382.4,21213.1,21258,0.44549316,9513.023846808
1662750000,2022-09-09 19:00:00,BTC/DAI,21258,21269,21258,21264.2,0.24124346,5129.830135023
1662746400,2022-09-09 18:00:00,BTC/DAI,21226.2,21251.8,21154,21187.5,0.10197703,2162.45099006
1662742800,2022-09-09 17:00:00,BTC/DAI,21419.4,21421,21258,21258,0.1548921,3316.634803124
1662739200,2022-09-09 16:00:00,BTC/DAI,21262.5,21368.1,21258,21258,0.00375862,80.242271857
1662735600,2022-09-09 15:00:00,BTC/DAI,21154,21282.9,21154,21282.9,0.00283836,60.311815736
1662732000,2022-09-09 14:00:00,BTC/DAI,21051,21051,21013.9,21013.9,0.00294554,61.919543006
1662728400,2022-09-09 13:00:00,BTC/DAI,21051,21073.7,20937,20937,0.16012826,3362.956268184
1662724800,2022-09-09 12:00:00,BTC/DAI,20932.5,21206.2,20932.5,21123.1,0.06279178,1324.365966854
1662721200,2022-09-09 11:00:00,BTC/DAI,21051,21051,20945.7,20945.7,0.03358258,705.866804865
1662717600,2022-09-09 10:00:00,BTC/DAI,20774,21158.6,20703.2,21158.6,0.65151166,13681.45346288
1662714000,2022-09-09 09:00:00,BTC/DAI,20743,20743,20641.2,20709.5,0.02187982,452.78849335
1662710400,2022-09-09 08:00:00,BTC/DAI,20661.7,20845,20630.8,20828,0.0394657,820.286504438
1662706800,2022-09-09 07:00:00,BTC/DAI,20740.8,20742.9,20674.8,20674.8,0.01189531,246.555776787
1662703200,2022-09-09 06:00:00,BTC/DAI,20537.6,20745.7,20537.6,20689.7,0.0493502,1018.928305362
1662699600,2022-09-09 05:00:00,BTC/DAI,20322.8,20641,20322.8,20465.5,0.61992618,12689.980362207
1662696000,2022-09-09 04:00:00,BTC/DAI,19943,20361.6,19943,20360.9,3.99112947,80859.696831476
1662692400,2022-09-09 03:00:00,BTC/DAI,19412.2,19846,19412.2,19846,0.45788071,9018.453182113
1662688800,2022-09-09 02:00:00,BTC/DAI,19412.2,19412.2,19412.2,19412.2,0.00001393,0.270411946
1662685200,2022-09-09 01:00:00,BTC/DAI,19330.5,19352.3,19327.4,19327.4,0.0001352,2.615357956
1662681600,2022-09-09 00:00:00,BTC/DAI,19354.5,19375.1,19352.6,19375.1,0.00076623,14.836125988
1662678000,2022-09-08 23:00:00,BTC/DAI,19308.5,19348,19308.5,19348,0.00182394,35.21840298
1662674400,2022-09-08 22:00:00,BTC/DAI,19296,19300.7,19269,19272.6,0.00067427,12.993797391
1662670800,2022-09-08 21:00:00,BTC/DAI,19335,19402.2,19274.1,19319.3,0.49003958,9500.495347367
1662667200,2022-09-08 20:00:00,BTC/DAI,19358.6,19384.8,19330.9,19351.9,0.00347925,67.374639063
1662663600,2022-09-08 19:00:00,BTC/DAI,19269,19333,19249.8,19333,0.50066679,9679.348082567
1662660000,2022-09-08 18:00:00,BTC/DAI,19177.4,19238,19177.4,19238,0.00009425,1.80906817
1662656400,2022-09-08 17:00:00,BTC/DAI,19194.9,19245.9,19137.8,19177,0.04459413,855.549763399
1662652800,2022-09-08 16:00:00,BTC/DAI,19175,19211.1,19085.1,19208.3,0.02146599,411.454833312
1662649200,2022-09-08 15:00:00,BTC/DAI,19324.7,19335.3,19225.7,19225.7,0.01973208,380.647075797
1662645600,2022-09-08 14:00:00,BTC/DAI,19236.5,19335.6,19175,19335.6,0.89740928,17340.989645832
1662642000,2022-09-08 13:00:00,BTC/DAI,19187.2,19269,19072.9,19265.9,0.00562167,107.654555424
1662638400,2022-09-08 12:00:00,BTC/DAI,19307.8,19321.7,19133.6,19237,0.03703406,714.555282624
1662634800,2022-09-08 11:00:00,BTC/DAI,19302.6,19364,19280.1,19304.9,0.01374794,266.16823285
1662631200,2022-09-08 10:00:00,BTC/DAI,19269,19339.3,19269,19339.3,0.02197303,424.785651953
1662627600,2022-09-08 09:00:00,BTC/DAI,19194.8,19239.2,19180,19194.9,0.01152866,221.727535147
1662624000,2022-09-08 08:00:00,BTC/DAI,19190.4,19224.6,19142.4,19191.5,0.00542691,104.14586682
1662620400,2022-09-08 07:00:00,BTC/DAI,19284.5,19284.5,19042.3,19239.6,0.56002365,10733.714052975
1662616800,2022-09-08 06:00:00,BTC/DAI,19269.2,19330.3,19269,19288.6,0.02295299,442.888880769
1662613200,2022-09-08 05:00:00,BTC/DAI,19322.8,19322.8,19273,19316.5,0.02071912,399.472477941
1662609600,2022-09-08 04:00:00,BTC/DAI,19175.8,19364,19175.8,19364,0.04558842,874.386205372
1662606000,2022-09-08 03:00:00,BTC/DAI,19199,19257.4,19199,19212.1,0.00505805,97.112945098
1662602400,2022-09-08 02:00:00,BTC/DAI,19217.3,19217.3,19217.3,19217.3,0,0
1662598800,2022-09-08 01:00:00,BTC/DAI,19312.2,19341.2,19217.3,19217.3,0.01506319,290.680666298
1662595200,2022-09-08 00:00:00,BTC/DAI,19364,19383.7,19269,19313.6,0.08916882,1724.788484859
1662591600,2022-09-07 23:00:00,BTC/DAI,19372.8,19372.8,19255.9,19303.7,0.1261064,2429.673693349
1662588000,2022-09-07 22:00:00,BTC/DAI,19407.6,19407.6,19283.7,19283.7,0.00631789,122.599062933
1662584400,2022-09-07 21:00:00,BTC/DAI,19398.3,19421.5,19301.3,19391.9,0.05012592,972.202978987
1662580800,2022-09-07 20:00:00,BTC/DAI,19175,19383.1,19174.4,19383.1,0.09628348,1862.233286632
1662577200,2022-09-07 19:00:00,BTC/DAI,19103.8,19175,19055.6,19092.7,0.02648456,505.89114337
1662573600,2022-09-07 18:00:00,BTC/DAI,18999.4,19173.3,18956.3,19141.9,0.90746922,17375.151193927
