https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SAND3S,Volume USDT
1663282800,2022-09-15 23:00:00,SAND3S/USDT,0.017352,0.01773,0.017307,0.017447,160293.9943,2809.2493496401
1663279200,2022-09-15 22:00:00,SAND3S/USDT,0.017025,0.01771,0.017025,0.017353,34750.9336,602.8119463794
1663275600,2022-09-15 21:00:00,SAND3S/USDT,0.016933,0.016933,0.016933,0.016933,7434,125.879922
1663272000,2022-09-15 20:00:00,SAND3S/USDT,0.016927,0.016927,0.016871,0.016871,2130.4511,35.9993230718
1663268400,2022-09-15 19:00:00,SAND3S/USDT,0.017066,0.017148,0.016936,0.016936,161171.7524,2751.248240486
1663264800,2022-09-15 18:00:00,SAND3S/USDT,0.016842,0.017165,0.016745,0.017049,30137.7036,508.9533184808
1663261200,2022-09-15 17:00:00,SAND3S/USDT,0.016801,0.016981,0.016668,0.016954,51861.5172,873.6003777012
1663257600,2022-09-15 16:00:00,SAND3S/USDT,0.017257,0.017326,0.016835,0.017009,47437.7602,804.4947968334
1663254000,2022-09-15 15:00:00,SAND3S/USDT,0.017504,0.017615,0.017017,0.01715,135415.7903,2331.0577188433
1663250400,2022-09-15 14:00:00,SAND3S/USDT,0.016188,0.017532,0.016176,0.017279,272939.5768,4642.4448900946
1663246800,2022-09-15 13:00:00,SAND3S/USDT,0.015988,0.016558,0.015957,0.016194,217099.8693,3497.4627914257
1663243200,2022-09-15 12:00:00,SAND3S/USDT,0.016242,0.016342,0.015852,0.016097,46336.4461,748.603181215
1663239600,2022-09-15 11:00:00,SAND3S/USDT,0.016594,0.016674,0.01621,0.01621,10865.7783,179.2417071568
1663236000,2022-09-15 10:00:00,SAND3S/USDT,0.016182,0.016693,0.016182,0.016474,7110.8988,117.7636776495
1663232400,2022-09-15 09:00:00,SAND3S/USDT,0.016182,0.016327,0.016154,0.016327,15764.6593,255.2669924702
1663228800,2022-09-15 08:00:00,SAND3S/USDT,0.015867,0.016423,0.015805,0.016185,28648.0269,463.5764739888
1663225200,2022-09-15 07:00:00,SAND3S/USDT,0.01603,0.016213,0.015716,0.015846,25001.5651,399.8839804233
1663221600,2022-09-15 06:00:00,SAND3S/USDT,0.016556,0.017021,0.015729,0.016069,325667.309,5361.2726704661
1663218000,2022-09-15 05:00:00,SAND3S/USDT,0.016757,0.016757,0.016349,0.016539,250575.6337,4153.0399573232
1663214400,2022-09-15 04:00:00,SAND3S/USDT,0.016695,0.017024,0.016665,0.016757,63156.0279,1061.4345178753
1663210800,2022-09-15 03:00:00,SAND3S/USDT,0.016549,0.017198,0.016549,0.016829,403017.6276,6829.2758879486
1663207200,2022-09-15 02:00:00,SAND3S/USDT,0.016203,0.016776,0.016203,0.016463,116678.2201,1940.8520007994
1663203600,2022-09-15 01:00:00,SAND3S/USDT,0.015957,0.016491,0.015911,0.016096,195569.8011,3166.5107306862
1663200000,2022-09-15 00:00:00,SAND3S/USDT,0.015545,0.016156,0.015435,0.016069,124049.7224,1956.4200072669
1663196400,2022-09-14 23:00:00,SAND3S/USDT,0.015424,0.015567,0.015367,0.015471,36440.8571,562.4860470299
1663192800,2022-09-14 22:00:00,SAND3S/USDT,0.015557,0.0156,0.015271,0.015398,672956.1465,10320.1122343774
1663189200,2022-09-14 21:00:00,SAND3S/USDT,0.015905,0.015905,0.0155,0.0155,459545.9635,7211.5096698411
1663185600,2022-09-14 20:00:00,SAND3S/USDT,0.015771,0.015938,0.015727,0.015788,14094.7441,223.6122386346
1663182000,2022-09-14 19:00:00,SAND3S/USDT,0.016069,0.01629,0.015727,0.015834,563542.2251,9029.0879869012
1663178400,2022-09-14 18:00:00,SAND3S/USDT,0.0161,0.016978,0.015921,0.016069,436535.2377,7133.1249848781
1663174800,2022-09-14 17:00:00,SAND3S/USDT,0.01619,0.01619,0.015779,0.016062,416985.6087,6739.9588400437
1663171200,2022-09-14 16:00:00,SAND3S/USDT,0.016199,0.016411,0.015988,0.016191,85324.2379,1381.4190557349
1663167600,2022-09-14 15:00:00,SAND3S/USDT,0.015988,0.016164,0.015945,0.016164,10282.7105,164.1025854359
1663164000,2022-09-14 14:00:00,SAND3S/USDT,0.015968,0.016215,0.015697,0.015846,25112.3988,399.4609987049
1663160400,2022-09-14 13:00:00,SAND3S/USDT,0.015846,0.0164,0.015736,0.015957,118665.2803,1916.9233396784
1663156800,2022-09-14 12:00:00,SAND3S/USDT,0.01628,0.016581,0.01555,0.015846,359795.7002,5844.8780652606
1663153200,2022-09-14 11:00:00,SAND3S/USDT,0.015788,0.016283,0.015775,0.01616,105322.7001,1703.3670181743
1663149600,2022-09-14 10:00:00,SAND3S/USDT,0.015853,0.015971,0.015801,0.015911,6281.8198,99.9238029815
1663146000,2022-09-14 09:00:00,SAND3S/USDT,0.016057,0.016212,0.015872,0.016081,15175.7545,242.6698138128
1663142400,2022-09-14 08:00:00,SAND3S/USDT,0.016415,0.016707,0.015872,0.015872,23116.5706,377.0724179109
1663138800,2022-09-14 07:00:00,SAND3S/USDT,0.015932,0.016708,0.01573,0.016504,64751.4737,1052.7767349783
1663135200,2022-09-14 06:00:00,SAND3S/USDT,0.015711,0.016017,0.015711,0.015932,35366.563,562.85998697
1663131600,2022-09-14 05:00:00,SAND3S/USDT,0.015627,0.015699,0.0155,0.015699,91313.5933,1423.207828325
1663128000,2022-09-14 04:00:00,SAND3S/USDT,0.0158,0.015877,0.015622,0.015622,26240.3787,412.1471064768
1663124400,2022-09-14 03:00:00,SAND3S/USDT,0.015922,0.015955,0.01568,0.015831,42877.5833,676.1032273573
1663120800,2022-09-14 02:00:00,SAND3S/USDT,0.016186,0.016223,0.015722,0.015808,287526.644,4584.5937861485
1663117200,2022-09-14 01:00:00,SAND3S/USDT,0.016344,0.016427,0.016186,0.016186,222652.6621,3620.4132487761
1663113600,2022-09-14 00:00:00,SAND3S/USDT,0.016551,0.0168,0.016266,0.016344,129428.3127,2150.9531453759
1663110000,2022-09-13 23:00:00,SAND3S/USDT,0.016441,0.016769,0.016375,0.016557,141781.2471,2349.1507916925
1663106400,2022-09-13 22:00:00,SAND3S/USDT,0.016294,0.016531,0.016253,0.016319,52824.4503,864.020172522
1663102800,2022-09-13 21:00:00,SAND3S/USDT,0.016037,0.016424,0.01592,0.016127,86420.9972,1392.5113210097
1663099200,2022-09-13 20:00:00,SAND3S/USDT,0.015872,0.016038,0.0158,0.016009,187029.2085,2956.6536972679
1663095600,2022-09-13 19:00:00,SAND3S/USDT,0.016182,0.016512,0.015896,0.015896,654839.8777,10581.8927325727
1663092000,2022-09-13 18:00:00,SAND3S/USDT,0.015646,0.016382,0.015525,0.016327,475776.7427,7578.6304103066
1663088400,2022-09-13 17:00:00,SAND3S/USDT,0.015657,0.015659,0.01541,0.015642,48227.9248,746.344256522
1663084800,2022-09-13 16:00:00,SAND3S/USDT,0.015627,0.015768,0.01541,0.015542,110801.624,1721.3317359456
1663081200,2022-09-13 15:00:00,SAND3S/USDT,0.015476,0.015801,0.015424,0.015627,44050.355,686.1012023715
1663077600,2022-09-13 14:00:00,SAND3S/USDT,0.01553,0.015819,0.015257,0.015408,113348.3239,1756.5009545265
1663074000,2022-09-13 13:00:00,SAND3S/USDT,0.015333,0.015597,0.015037,0.01544,250479.6735,3821.4247551364
1663070400,2022-09-13 12:00:00,SAND3S/USDT,0.01321,0.0158,0.012793,0.015108,1279843.2113,18528.2414702927
1663066800,2022-09-13 11:00:00,SAND3S/USDT,0.013131,0.01326,0.012953,0.01326,22055.1155,287.7983512234
1663063200,2022-09-13 10:00:00,SAND3S/USDT,0.013474,0.013474,0.013157,0.013157,34756.1604,459.9476868638
1663059600,2022-09-13 09:00:00,SAND3S/USDT,0.013218,0.013516,0.013057,0.013282,189026.9518,2490.1834409458
1663056000,2022-09-13 08:00:00,SAND3S/USDT,0.013042,0.013345,0.012885,0.013345,183164.4214,2425.2154858018
1663052400,2022-09-13 07:00:00,SAND3S/USDT,0.013432,0.013535,0.013104,0.01316,33061.9089,441.2447847666
1663048800,2022-09-13 06:00:00,SAND3S/USDT,0.013452,0.013715,0.013175,0.013615,63130.0859,853.71509919
1663045200,2022-09-13 05:00:00,SAND3S/USDT,0.013382,0.013434,0.013272,0.013418,98407.4111,1310.0283472048
1663041600,2022-09-13 04:00:00,SAND3S/USDT,0.013505,0.013655,0.013382,0.013655,221936.7882,2980.7782174345
1663038000,2022-09-13 03:00:00,SAND3S/USDT,0.013847,0.014027,0.013402,0.013505,110752.59694894,1529.9069289131416
1663034400,2022-09-13 02:00:00,SAND3S/USDT,0.014382,0.01463,0.013804,0.013873,105678.8194,1505.8387478874
1663030800,2022-09-13 01:00:00,SAND3S/USDT,0.014024,0.014346,0.01378,0.014189,119063.2377,1660.718758499
1663027200,2022-09-13 00:00:00,SAND3S/USDT,0.013404,0.014189,0.013232,0.013703,413992.2554,5670.884634984
1663023600,2022-09-12 23:00:00,SAND3S/USDT,0.013021,0.013387,0.012944,0.013212,24516.2766,324.7337333608
1663020000,2022-09-12 22:00:00,SAND3S/USDT,0.012992,0.013093,0.012992,0.013093,60522.6684,786.4776217277
1663016400,2022-09-12 21:00:00,SAND3S/USDT,0.012638,0.012876,0.012638,0.012876,6862.4218,87.6041734632
1663012800,2022-09-12 20:00:00,SAND3S/USDT,0.012822,0.012885,0.012512,0.012512,10955.4962,139.6961912699
1663009200,2022-09-12 19:00:00,SAND3S/USDT,0.012854,0.012992,0.012838,0.012992,22178.6053,287.7562579796
1663005600,2022-09-12 18:00:00,SAND3S/USDT,0.012972,0.012992,0.012972,0.012992,93135.3637,1209.9992285564
1663002000,2022-09-12 17:00:00,SAND3S/USDT,0.013111,0.013127,0.012793,0.012867,44196.2559,571.4930755673
1662998400,2022-09-12 16:00:00,SAND3S/USDT,0.012764,0.013589,0.012764,0.012931,683168.6899,9169.29997464
1662994800,2022-09-12 15:00:00,SAND3S/USDT,0.01242,0.013033,0.01242,0.01294,202898.0581,2600.3903305104
1662991200,2022-09-12 14:00:00,SAND3S/USDT,0.01214,0.012445,0.011975,0.012249,35611.2808,434.6727439812
1662987600,2022-09-12 13:00:00,SAND3S/USDT,0.012003,0.012175,0.011869,0.012091,26883.8023,322.8744509796
1662984000,2022-09-12 12:00:00,SAND3S/USDT,0.012,0.012144,0.011838,0.01205,37744.9696,452.6478445064
1662980400,2022-09-12 11:00:00,SAND3S/USDT,0.011964,0.01232,0.011895,0.012016,241950.5899,2918.7507133278
1662976800,2022-09-12 10:00:00,SAND3S/USDT,0.012327,0.012572,0.011675,0.01177,292777.4762,3539.9125502191
1662973200,2022-09-12 09:00:00,SAND3S/USDT,0.012284,0.012474,0.01225,0.012302,185941.5554,2293.2115953841
1662969600,2022-09-12 08:00:00,SAND3S/USDT,0.012681,0.012681,0.012162,0.012284,126876.9995,1583.5315506797
1662966000,2022-09-12 07:00:00,SAND3S/USDT,0.01287,0.012947,0.01259,0.012659,60518.3747,770.1504618551
1662962400,2022-09-12 06:00:00,SAND3S/USDT,0.013023,0.013023,0.01287,0.01287,20879.314,269.2696684022
1662958800,2022-09-12 05:00:00,SAND3S/USDT,0.0129,0.013093,0.012875,0.013004,99837.9329,1287.1971880717
1662955200,2022-09-12 04:00:00,SAND3S/USDT,0.013087,0.013175,0.012971,0.012971,30829.4981,402.985846866
1662951600,2022-09-12 03:00:00,SAND3S/USDT,0.012938,0.013479,0.0129,0.0132,73403.3498,972.6999513602
1662948000,2022-09-12 02:00:00,SAND3S/USDT,0.012418,0.013154,0.012418,0.013103,177602.9516,2304.353964461
1662944400,2022-09-12 01:00:00,SAND3S/USDT,0.013174,0.013342,0.012148,0.01227,255960.8075,3143.9511348301
1662940800,2022-09-12 00:00:00,SAND3S/USDT,0.012746,0.013306,0.012682,0.013306,170949.4629,2221.2592159234
1662937200,2022-09-11 23:00:00,SAND3S/USDT,0.013067,0.01312,0.012634,0.012665,12338.1606,158.9262147777
1662933600,2022-09-11 22:00:00,SAND3S/USDT,0.013131,0.013131,0.012741,0.012742,9007.4406,116.105970927
1662930000,2022-09-11 21:00:00,SAND3S/USDT,0.012541,0.013453,0.012541,0.013305,138692.248,1817.8233982077
1662926400,2022-09-11 20:00:00,SAND3S/USDT,0.012564,0.012876,0.012393,0.012586,63277.0027,796.0900575548
1662922800,2022-09-11 19:00:00,SAND3S/USDT,0.012412,0.012413,0.012412,0.012413,1713.4087,21.2676492635
1662919200,2022-09-11 18:00:00,SAND3S/USDT,0.012364,0.012503,0.012296,0.012503,145633.7581,1800.1563096164
1662915600,2022-09-11 17:00:00,SAND3S/USDT,0.012216,0.01232,0.011837,0.01232,177322.8914,2140.6827398871
1662912000,2022-09-11 16:00:00,SAND3S/USDT,0.012567,0.012567,0.012147,0.012147,77353.1121,954.7591332444
1662908400,2022-09-11 15:00:00,SAND3S/USDT,0.012482,0.012554,0.012394,0.012398,20482.7957,255.5770057962
1662904800,2022-09-11 14:00:00,SAND3S/USDT,0.012589,0.01272,0.012589,0.012631,3069.8657,38.8737038618
1662901200,2022-09-11 13:00:00,SAND3S/USDT,0.012503,0.012616,0.012491,0.012615,9901.4166,124.537289643
1662897600,2022-09-11 12:00:00,SAND3S/USDT,0.012483,0.012504,0.0122,0.012465,39737.9913,494.6176598089
1662894000,2022-09-11 11:00:00,SAND3S/USDT,0.012393,0.012483,0.01234,0.012483,4357.5759,54.002986606
1662890400,2022-09-11 10:00:00,SAND3S/USDT,0.012513,0.012513,0.012298,0.012489,34505.9165,430.5241164953
1662886800,2022-09-11 09:00:00,SAND3S/USDT,0.012586,0.012586,0.012404,0.012404,2826.6704,35.1979713417
1662883200,2022-09-11 08:00:00,SAND3S/USDT,0.012629,0.012635,0.01236,0.01236,103467.2006,1300.0383497059
1662879600,2022-09-11 07:00:00,SAND3S/USDT,0.012714,0.012858,0.012517,0.012663,25906.6922,328.2844147136
1662876000,2022-09-11 06:00:00,SAND3S/USDT,0.012503,0.013173,0.012503,0.012664,177363.6086,2282.0092253129
1662872400,2022-09-11 05:00:00,SAND3S/USDT,0.012351,0.012503,0.012351,0.012503,1734.3469,21.6349161881
1662868800,2022-09-11 04:00:00,SAND3S/USDT,0.012183,0.012384,0.012117,0.012351,12419.9258,152.0811874379
1662865200,2022-09-11 03:00:00,SAND3S/USDT,0.012224,0.012375,0.012224,0.012375,7455.6978,92.1577105375
1662861600,2022-09-11 02:00:00,SAND3S/USDT,0.012312,0.012445,0.012261,0.012261,21219.6946,262.6750239065
1662858000,2022-09-11 01:00:00,SAND3S/USDT,0.011941,0.012168,0.011857,0.012021,26944.343,322.3114686144
1662854400,2022-09-11 00:00:00,SAND3S/USDT,0.01216,0.012239,0.011941,0.011998,107321.8002,1302.9779262496
1662850800,2022-09-10 23:00:00,SAND3S/USDT,0.012279,0.01232,0.012117,0.012182,97776.0503,1195.5849867094
1662847200,2022-09-10 22:00:00,SAND3S/USDT,0.012145,0.012391,0.012079,0.012283,125619.0984,1524.0081799006
1662843600,2022-09-10 21:00:00,SAND3S/USDT,0.01235,0.012363,0.011781,0.012354,118756.2655,1448.2776817986
1662840000,2022-09-10 20:00:00,SAND3S/USDT,0.012349,0.012582,0.012349,0.012483,15414.6129,192.0767954693
1662836400,2022-09-10 19:00:00,SAND3S/USDT,0.012341,0.012379,0.012256,0.012379,6881.6601,84.8683472217
1662832800,2022-09-10 18:00:00,SAND3S/USDT,0.012345,0.012482,0.012248,0.012445,20095.184,249.3563289725
1662829200,2022-09-10 17:00:00,SAND3S/USDT,0.012141,0.01249,0.01203,0.01249,14006.2477,172.541365679
1662825600,2022-09-10 16:00:00,SAND3S/USDT,0.012613,0.012613,0.011767,0.01191,124163.3147,1511.6964722525
1662822000,2022-09-10 15:00:00,SAND3S/USDT,0.012474,0.012675,0.012242,0.012613,78891.7901,981.3870722215
1662818400,2022-09-10 14:00:00,SAND3S/USDT,0.012343,0.012524,0.012125,0.012472,200393.5397,2476.1243874136
1662814800,2022-09-10 13:00:00,SAND3S/USDT,0.012081,0.012445,0.012068,0.012416,470600.6967,5701.1863030719
1662811200,2022-09-10 12:00:00,SAND3S/USDT,0.011696,0.01218,0.011596,0.011952,221272.1155,2667.7739766084
1662807600,2022-09-10 11:00:00,SAND3S/USDT,0.01172,0.011816,0.01172,0.011746,84220.9289,989.7758639655
1662804000,2022-09-10 10:00:00,SAND3S/USDT,0.011181,0.01172,0.011171,0.01172,466052.6469,5350.022567294
1662800400,2022-09-10 09:00:00,SAND3S/USDT,0.01147,0.01147,0.010978,0.011096,541271.6468,6047.9235496256
1662796800,2022-09-10 08:00:00,SAND3S/USDT,0.012515,0.012515,0.010935,0.011733,1296758.4883,14598.5865037971
1662793200,2022-09-10 07:00:00,SAND3S/USDT,0.012257,0.012713,0.011903,0.012456,251076.7934,3043.98301353
1662789600,2022-09-10 06:00:00,SAND3S/USDT,0.012725,0.012725,0.012197,0.012224,119997.0376,1494.5442826908
1662786000,2022-09-10 05:00:00,SAND3S/USDT,0.012892,0.012892,0.012664,0.012664,118411.4386,1504.8929910218
1662782400,2022-09-10 04:00:00,SAND3S/USDT,0.012616,0.013008,0.012479,0.012761,43245.0154,549.6623891814
1662778800,2022-09-10 03:00:00,SAND3S/USDT,0.012328,0.012752,0.012328,0.012649,17072.7264,214.3668265381
1662775200,2022-09-10 02:00:00,SAND3S/USDT,0.012435,0.012437,0.012288,0.012288,90666.5798,1123.6755234328
1662771600,2022-09-10 01:00:00,SAND3S/USDT,0.012479,0.012539,0.012272,0.012539,41152.3458,508.9650161868
1662768000,2022-09-10 00:00:00,SAND3S/USDT,0.012542,0.012835,0.012422,0.012616,70995.0555,895.6783731479
1662764400,2022-09-09 23:00:00,SAND3S/USDT,0.012682,0.013204,0.012137,0.012479,166131.7908,2129.4724005964
1662760800,2022-09-09 22:00:00,SAND3S/USDT,0.012638,0.012677,0.012371,0.012677,126387.7384,1570.3889403421
1662757200,2022-09-09 21:00:00,SAND3S/USDT,0.012479,0.012811,0.012404,0.012785,155919.8491,1977.0810343349
1662753600,2022-09-09 20:00:00,SAND3S/USDT,0.012801,0.012852,0.012534,0.012534,150187.5111,1900.4134039328
1662750000,2022-09-09 19:00:00,SAND3S/USDT,0.013107,0.013107,0.01265,0.012852,154752.385,1985.8638235594
1662746400,2022-09-09 18:00:00,SAND3S/USDT,0.013404,0.013489,0.013052,0.013259,260958.9123,3445.9723772871
1662742800,2022-09-09 17:00:00,SAND3S/USDT,0.012832,0.013404,0.012832,0.013404,174047.9844,2298.8724557733
1662739200,2022-09-09 16:00:00,SAND3S/USDT,0.01326,0.013621,0.012793,0.012793,61372.394,818.598229215
1662735600,2022-09-09 15:00:00,SAND3S/USDT,0.013134,0.01326,0.012879,0.013046,70342.0769,912.5846667015
1662732000,2022-09-09 14:00:00,SAND3S/USDT,0.013096,0.013255,0.012918,0.013058,126023.4213,1653.9417225781
1662728400,2022-09-09 13:00:00,SAND3S/USDT,0.012817,0.013403,0.01271,0.013177,405761.0828,5316.4546338309
1662724800,2022-09-09 12:00:00,SAND3S/USDT,0.012734,0.012809,0.011701,0.012804,730361.6122,8923.3204203689
1662721200,2022-09-09 11:00:00,SAND3S/USDT,0.012944,0.013096,0.012583,0.012769,254067.6092,3283.3124587199
1662717600,2022-09-09 10:00:00,SAND3S/USDT,0.013042,0.01311,0.012877,0.013023,305905.978,3978.8457977354
1662714000,2022-09-09 09:00:00,SAND3S/USDT,0.013153,0.013378,0.01302,0.013042,123827.7027,1642.7443061112
1662710400,2022-09-09 08:00:00,SAND3S/USDT,0.01363,0.01363,0.012852,0.012852,192005.1743,2538.7712919098
1662706800,2022-09-09 07:00:00,SAND3S/USDT,0.013656,0.013876,0.013531,0.013802,52400.3341,722.353865262
1662703200,2022-09-09 06:00:00,SAND3S/USDT,0.013747,0.013846,0.013656,0.013656,187532.1332,2578.6357312904
1662699600,2022-09-09 05:00:00,SAND3S/USDT,0.014154,0.014247,0.01333,0.013726,766031.612,10623.8354762733
1662696000,2022-09-09 04:00:00,SAND3S/USDT,0.014844,0.014844,0.013902,0.014016,262497.6893,3752.8686471079
1662692400,2022-09-09 03:00:00,SAND3S/USDT,0.015518,0.015518,0.014722,0.014833,140197.0579,2099.3831073955
1662688800,2022-09-09 02:00:00,SAND3S/USDT,0.01556,0.0157,0.015408,0.0157,77989.409,1212.5440684803
1662685200,2022-09-09 01:00:00,SAND3S/USDT,0.015331,0.015559,0.015284,0.015559,9901.4806,151.5946197472
1662681600,2022-09-09 00:00:00,SAND3S/USDT,0.015897,0.015897,0.01541,0.01541,260076.7568,4063.8042547627
1662678000,2022-09-08 23:00:00,SAND3S/USDT,0.01598,0.01598,0.01597,0.01597,24873.3956,397.235637118
1662674400,2022-09-08 22:00:00,SAND3S/USDT,0.015898,0.016052,0.015898,0.016052,55559.0143,887.4524108927
1662670800,2022-09-08 21:00:00,SAND3S/USDT,0.015988,0.016061,0.01598,0.016001,138464.082,2220.336484107
1662667200,2022-09-08 20:00:00,SAND3S/USDT,0.015867,0.015938,0.015562,0.015741,247466.2258,3903.5615835591
1662663600,2022-09-08 19:00:00,SAND3S/USDT,0.016351,0.016494,0.015716,0.015716,296328.1253,4691.0141213463
1662660000,2022-09-08 18:00:00,SAND3S/USDT,0.0164,0.016511,0.016297,0.016398,76877.9814,1263.9090736981
1662656400,2022-09-08 17:00:00,SAND3S/USDT,0.016691,0.016816,0.016392,0.016399,47044.7318,780.8999292841
1662652800,2022-09-08 16:00:00,SAND3S/USDT,0.01629,0.01699,0.01629,0.01666,151486.2709,2528.2184249467
