https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT
1661212800,2022-08-23 00:00:00,DOT/USDT,7.4043,7.7153,7.186,7.6362,491030.64399473,3709870.534230746413
1661126400,2022-08-22 00:00:00,DOT/USDT,7.4378,7.4429,7,7.4085,475544.54950383,3430032.734133560924
1661040000,2022-08-21 00:00:00,DOT/USDT,7.2289,7.5299,7.1677,7.4379,428679.55154695,3157513.225435202984
1660953600,2022-08-20 00:00:00,DOT/USDT,7.3068,7.5201,7,7.2276,674327.63801123,4935132.946194139957
1660867200,2022-08-19 00:00:00,DOT/USDT,8.0813,8.0921,7.2292,7.3067,1273511.09355171,9680301.826949524186
1660780800,2022-08-18 00:00:00,DOT/USDT,8.3749,8.5977,8,8.0813,647952.14390958,5421886.032104994724
1660694400,2022-08-17 00:00:00,DOT/USDT,8.8337,9.1678,8.3194,8.3686,1121158.86401304,9678458.139880316693
1660608000,2022-08-16 00:00:00,DOT/USDT,8.7831,8.9581,8.6353,8.833,722567.44301694,6348364.748445179172
1660521600,2022-08-15 00:00:00,DOT/USDT,8.9523,9.388,8.6261,8.7843,1003173.5331396,8972748.781986294313
1660435200,2022-08-14 00:00:00,DOT/USDT,9.3052,9.5592,8.8252,8.9543,830323.20302469,7648700.885436823004
1660348800,2022-08-13 00:00:00,DOT/USDT,9.4777,9.6787,9.2498,9.3023,632938.97462618,5997903.725956195305
1660262400,2022-08-12 00:00:00,DOT/USDT,9.1973,9.4996,9.034,9.4761,771320.00179121,7151035.294234095337
1660176000,2022-08-11 00:00:00,DOT/USDT,9.5249,9.6434,9.129,9.2002,1037495.93077869,9780233.795001409862
1660089600,2022-08-10 00:00:00,DOT/USDT,8.8969,9.6436,8.5417,9.5249,1228709.82456483,11371760.43595959819
1660003200,2022-08-09 00:00:00,DOT/USDT,9.2718,9.4678,8.647,8.9007,759816.33130711,6802177.238338948936
1659916800,2022-08-08 00:00:00,DOT/USDT,8.6544,9.395,8.6374,9.2787,1128817.36162788,10344579.204101765473
1659830400,2022-08-07 00:00:00,DOT/USDT,8.522,8.9426,8.336,8.6543,585789.90253931,5047384.536590284659
1659744000,2022-08-06 00:00:00,DOT/USDT,8.8066,8.8845,8.4878,8.5206,678532.98673906,5898054.856612452165
1659657600,2022-08-05 00:00:00,DOT/USDT,8.0916,8.836,8.0717,8.806,947036.56486445,8015953.630693651492
1659571200,2022-08-04 00:00:00,DOT/USDT,7.9934,8.2714,7.8811,8.0905,697255.36099996,5632352.177183073804
1659484800,2022-08-03 00:00:00,DOT/USDT,7.9278,8.4443,7.6731,7.9941,1074236.29290906,8741831.951932244505
1659398400,2022-08-02 00:00:00,DOT/USDT,8.1765,8.2731,7.6748,7.9271,1296765.86391376,10258728.431244894779
1659312000,2022-08-01 00:00:00,DOT/USDT,8.621,8.986,8.0181,8.1746,1728854.0232454,14683725.843945894211
1659225600,2022-07-31 00:00:00,DOT/USDT,8.2117,9.2334,8.0774,8.6296,1432772.9000229,12476506.698187136796
1659139200,2022-07-30 00:00:00,DOT/USDT,8.1882,8.8439,8.1558,8.2117,1380032.60974793,11716944.238650763584
1659052800,2022-07-29 00:00:00,DOT/USDT,7.857,8.4204,7.7644,8.1815,1833004.10006076,14849344.153321021612
1658966400,2022-07-28 00:00:00,DOT/USDT,7.6845,8.074,7.43,7.8546,2097536.80801928,16283874.508921084995
1658880000,2022-07-27 00:00:00,DOT/USDT,6.7797,7.7135,6.6511,7.6861,1479194.72225886,10380292.867252420742
1658793600,2022-07-26 00:00:00,DOT/USDT,6.7549,6.7913,6.5195,6.7761,988451.43484118,6575322.278550613495
1658707200,2022-07-25 00:00:00,DOT/USDT,7.3977,7.4429,6.7217,6.755,888204.54540839,6256129.696543593703
1658620800,2022-07-24 00:00:00,DOT/USDT,7.3253,7.5798,7.306,7.3978,636584.78347221,4731722.615806036175
1658534400,2022-07-23 00:00:00,DOT/USDT,7.2897,7.494,7.0821,7.3276,680261.04926501,4961757.586267584139
1658448000,2022-07-22 00:00:00,DOT/USDT,7.526,7.8512,7.2592,7.2946,985694.24845096,7457127.858483390607
1658361600,2022-07-21 00:00:00,DOT/USDT,7.4655,7.5974,7.1751,7.5283,965922.49392395,7143764.222595856426
1658275200,2022-07-20 00:00:00,DOT/USDT,7.7912,8.08,7.3646,7.4667,1553164.05897729,12071613.003145932918
1658188800,2022-07-19 00:00:00,DOT/USDT,7.6578,8.0279,7.4911,7.7897,2313363.67384865,18022669.357549262223
1658102400,2022-07-18 00:00:00,DOT/USDT,6.9155,7.7247,6.9029,7.6592,1705922.46161877,12650297.705332805306
1658016000,2022-07-17 00:00:00,DOT/USDT,7.1898,7.3295,6.8782,6.9156,833644.3564056,5906076.676791661615
1657929600,2022-07-16 00:00:00,DOT/USDT,6.7958,7.2177,6.5634,7.1926,1002068.1448513,6884351.633648125013
1657843200,2022-07-15 00:00:00,DOT/USDT,6.7253,6.9877,6.6579,6.7985,1049354.39079009,7173488.513526834737
1657756800,2022-07-14 00:00:00,DOT/USDT,6.4664,6.7671,6.2866,6.7259,881031.3675215,5763248.344071610504
1657670400,2022-07-13 00:00:00,DOT/USDT,6.2802,6.5505,6,6.4666,990884.07432887,6226428.446444174381
1657584000,2022-07-12 00:00:00,DOT/USDT,6.5299,6.6235,6.2556,6.2807,885720.24552282,5725861.473783264093
1657497600,2022-07-11 00:00:00,DOT/USDT,6.8573,6.9085,6.5022,6.5295,774060.93162281,5215374.046466214017
1657411200,2022-07-10 00:00:00,DOT/USDT,7.2523,7.2679,6.7605,6.8574,809238.75636325,5640696.317069635337
1657324800,2022-07-09 00:00:00,DOT/USDT,7.0371,7.3607,7.0371,7.2535,575226.91621101,4157986.493117078
1657238400,2022-07-08 00:00:00,DOT/USDT,7.3075,7.4574,6.9404,7.0391,1034443.76517907,7404752.667237406354
1657152000,2022-07-07 00:00:00,DOT/USDT,6.9224,7.3519,6.8827,7.3028,998502.78807657,7101382.758375625079
1657065600,2022-07-06 00:00:00,DOT/USDT,6.8401,7.0126,6.6939,6.9232,1187688.97359022,8169439.207421996208
1656979200,2022-07-05 00:00:00,DOT/USDT,7.1674,7.2179,6.6018,6.8399,1634096.21793946,11237990.81577176361
1656892800,2022-07-04 00:00:00,DOT/USDT,6.8566,7.2137,6.6663,7.1674,799778.58458593,5551892.106361181723
1656806400,2022-07-03 00:00:00,DOT/USDT,6.8243,6.9855,6.609,6.8569,685263.22318057,4638018.009531267577
1656720000,2022-07-02 00:00:00,DOT/USDT,6.7525,6.9101,6.6224,6.8228,773837.19159101,5230215.399671272399
1656633600,2022-07-01 00:00:00,DOT/USDT,7.0651,7.2546,6.5489,6.7524,1592137.95393681,10855269.796978139561
1656547200,2022-06-30 00:00:00,DOT/USDT,7.0372,7.101,6.6387,7.0681,1505056.90350816,10272969.725263626056
1656460800,2022-06-29 00:00:00,DOT/USDT,7.3152,7.4457,6.9538,7.037,1375651.86937045,9887399.285406530424
1656374400,2022-06-28 00:00:00,DOT/USDT,7.74,7.9969,7.2586,7.3152,1171463.63986273,8953742.342663986133
1656288000,2022-06-27 00:00:00,DOT/USDT,7.8316,8.2024,7.69,7.7361,977686.89779835,7762038.929186217599
1656201600,2022-06-26 00:00:00,DOT/USDT,8.13,8.4889,7.8085,7.8378,1057277.29935187,8601568.440616791224
1656115200,2022-06-25 00:00:00,DOT/USDT,8.1856,8.3671,7.7883,8.1296,891544.2513235,7213864.587386792991
1656028800,2022-06-24 00:00:00,DOT/USDT,7.7757,8.3419,7.7232,8.183,1256287.32174918,10099369.916686603983
1655942400,2022-06-23 00:00:00,DOT/USDT,7.387,7.8186,7.36,7.7761,1193628.62019314,9093306.352082188892
1655856000,2022-06-22 00:00:00,DOT/USDT,7.7645,7.8207,7.3568,7.3792,1376086.19521651,10399270.657888713412
1655769600,2022-06-21 00:00:00,DOT/USDT,7.8714,8.2757,7.6729,7.7645,1375808.13410887,11015310.711132497477
1655683200,2022-06-20 00:00:00,DOT/USDT,7.5217,8.0244,7.1703,7.8741,1355422.9190168,10384501.450145923986
1655596800,2022-06-19 00:00:00,DOT/USDT,7.0497,7.6451,6.7719,7.522,1765149.02240436,12697382.776964444663
1655510400,2022-06-18 00:00:00,DOT/USDT,7.2749,7.4097,6.4629,7.0511,1914838.61709144,13196410.548501481173
1655424000,2022-06-17 00:00:00,DOT/USDT,7.1259,7.4626,7.0363,7.2757,1665182.94228453,12104487.914907820188
1655337600,2022-06-16 00:00:00,DOT/USDT,8.4984,8.5511,6.9748,7.121,2345726.55421309,18026852.673298973155
1655251200,2022-06-15 00:00:00,DOT/USDT,7.3675,8.8278,6.8422,8.5032,3109183.55067735,23296836.847343221113
1655164800,2022-06-14 00:00:00,DOT/USDT,7.041,7.5506,6.6671,7.3574,2314648.68502936,16706137.633803980778
1655078400,2022-06-13 00:00:00,DOT/USDT,7.4022,7.5998,6.3613,7.0431,3368395.26858075,23349076.067748803283
1654992000,2022-06-12 00:00:00,DOT/USDT,8.0388,8.1124,7.3812,7.4017,1704683.84149505,13203424.057880495433
1654905600,2022-06-11 00:00:00,DOT/USDT,8.6601,8.852,7.907,8.0378,1345496.23329644,11231110.575372030669
1654819200,2022-06-10 00:00:00,DOT/USDT,9.2357,9.3704,8.5249,8.6614,1041034.56989515,9287376.649764029022
1654732800,2022-06-09 00:00:00,DOT/USDT,9.0055,9.4703,8.9137,9.2322,851683.95020625,7855348.172308672223
1654646400,2022-06-08 00:00:00,DOT/USDT,9.2259,9.395,8.904,8.9983,609905.22705477,5562435.509610074461
1654560000,2022-06-07 00:00:00,DOT/USDT,9.5011,9.5298,8.8428,9.2255,998820.44968327,9139573.384853676894
1654473600,2022-06-06 00:00:00,DOT/USDT,9.3471,9.9365,9.32,9.5025,652726.50952985,6315018.58115589322
1654387200,2022-06-05 00:00:00,DOT/USDT,9.4436,9.5525,9.2519,9.3511,379216.19574761,3563856.522462494018
1654300800,2022-06-04 00:00:00,DOT/USDT,9.3684,9.5537,9.1374,9.4431,484937.6618856,4533076.942017091956
1654214400,2022-06-03 00:00:00,DOT/USDT,9.8826,9.9225,9.198,9.372,818764.41030877,7770593.836332550697
1654128000,2022-06-02 00:00:00,DOT/USDT,9.461,10.055,9.2935,9.8826,1129806.57953965,10834714.890704819534
1654041600,2022-06-01 00:00:00,DOT/USDT,10.3524,10.7425,9.2574,9.4576,1747114.75766763,17604188.432931693454
1653955200,2022-05-31 00:00:00,DOT/USDT,10.4683,10.65,9.949,10.3531,1466740.40167807,15181418.981693661331
1653868800,2022-05-30 00:00:00,DOT/USDT,9.9866,10.7846,9.9113,10.4686,1465742.92657106,15148927.1245957902
1653782400,2022-05-29 00:00:00,DOT/USDT,9.6453,10.0366,9.3351,9.9838,976584.37164741,9472088.384563994902
1653696000,2022-05-28 00:00:00,DOT/USDT,9.1229,9.8,8.96,9.6453,1064551.30620092,9950889.279485549366
1653609600,2022-05-27 00:00:00,DOT/USDT,9.1433,10,8.57,9.1194,4424185.72667122,40890245.37178088928
1653523200,2022-05-26 00:00:00,DOT/USDT,9.873,10.0044,8.8236,9.1388,3936029.29759289,36935722.899497674141
1653436800,2022-05-25 00:00:00,DOT/USDT,10.1851,10.3348,9.7599,9.874,2524777.33699455,25255031.50117778364
1653350400,2022-05-24 00:00:00,DOT/USDT,9.8883,10.2727,9.5631,10.188,2964559.46013443,29416759.938142275278
1653264000,2022-05-23 00:00:00,DOT/USDT,10.1506,10.7334,9.8043,9.8825,2536425.89500234,26121445.981173855265
1653177600,2022-05-22 00:00:00,DOT/USDT,9.9929,10.3356,9.8674,10.1549,1596017.9968842,16120206.087608357783
1653091200,2022-05-21 00:00:00,DOT/USDT,9.6673,10.1025,9.4648,9.9936,1526993.29319826,15000942.068556798539
1653004800,2022-05-20 00:00:00,DOT/USDT,10.0309,10.2612,9.4451,9.6681,2396006.52788223,23537184.757919578218
1652918400,2022-05-19 00:00:00,DOT/USDT,9.4827,10.4,9.219,10.0237,3316737.44176526,32591969.134793466369
1652832000,2022-05-18 00:00:00,DOT/USDT,11.0334,11.1744,9.4371,9.4841,2455982.49174131,24903617.430642183352
1652745600,2022-05-17 00:00:00,DOT/USDT,10.6214,11.3391,10.428,11.038,1098921.64411866,12009906.175473243729
1652659200,2022-05-16 00:00:00,DOT/USDT,11.8043,11.8087,10.3726,10.6298,1510334.7376108,16439703.590133097119
1652572800,2022-05-15 00:00:00,DOT/USDT,11.3015,11.8611,10.5773,11.7972,1278875.70164359,14289041.655291017179
1652486400,2022-05-14 00:00:00,DOT/USDT,10.4557,11.567,9.7587,11.3009,1638816.30454185,17397375.75117000544
1652400000,2022-05-13 00:00:00,DOT/USDT,8.7088,11.8496,8.5574,10.4581,1779662.00125737,18822163.67774396289
1652313600,2022-05-12 00:00:00,DOT/USDT,9.0858,9.5339,7.2958,8.7095,2007187.46961729,16831357.798058920635
1652227200,2022-05-11 00:00:00,DOT/USDT,11.3474,11.647,8,9.0916,4580509.20492154,45907168.762932251335
1652140800,2022-05-10 00:00:00,DOT/USDT,10.6281,12.4524,10.3065,11.3583,2693847.25332096,30926619.151117923883
1652054400,2022-05-09 00:00:00,DOT/USDT,13.2577,13.4855,10.51,10.6286,2848701.11662627,33395506.498141309629
1651968000,2022-05-08 00:00:00,DOT/USDT,13.7445,13.8793,13.0325,13.2522,1024815.2614152,13808176.748795014116
1651881600,2022-05-07 00:00:00,DOT/USDT,14.3267,14.3701,13.3759,13.7437,687042.9961855,9663961.951617944092
1651795200,2022-05-06 00:00:00,DOT/USDT,14.5829,14.6612,13.8112,14.3265,879225.20457523,12576020.739424673563
1651708800,2022-05-05 00:00:00,DOT/USDT,16.3334,16.4468,14.028,14.5828,1110705.68440261,16823639.832032634665
1651622400,2022-05-04 00:00:00,DOT/USDT,14.7278,16.3472,14.6619,16.3292,1042717.02425966,16079350.505536154986
1651536000,2022-05-03 00:00:00,DOT/USDT,14.9706,15.2337,14.5111,14.7199,689561.43971142,10281231.729707045904
1651449600,2022-05-02 00:00:00,DOT/USDT,15.355,15.5906,14.5619,14.9645,923840.56701192,13875872.005470805144
1651363200,2022-05-01 00:00:00,DOT/USDT,14.4985,15.525,14.4896,15.3601,746364.09792273,11211592.058255100587
1651276800,2022-04-30 00:00:00,DOT/USDT,16.1858,16.4439,14.1737,14.5012,769705.22601814,11931952.003202175104
1651190400,2022-04-29 00:00:00,DOT/USDT,16.9872,17.0739,15.9912,16.191,557460.43528172,9163149.935449611601
1651104000,2022-04-28 00:00:00,DOT/USDT,16.9446,17.4463,16.7571,16.9864,613935.95953839,10455001.911783257027
1651017600,2022-04-27 00:00:00,DOT/USDT,16.67,17.2704,16.4738,16.9483,562656.31434846,9520397.197510686518
1650931200,2022-04-26 00:00:00,DOT/USDT,18.1007,18.3185,16.4,16.6791,746931.20820727,12954554.522957456568
1650844800,2022-04-25 00:00:00,DOT/USDT,18.1598,18.2517,17.1202,18.1044,818056.30603194,14412586.445031013165
1650758400,2022-04-24 00:00:00,DOT/USDT,18.6975,19.1573,18.071,18.1628,554247.65919013,10293968.737863092722
1650672000,2022-04-23 00:00:00,DOT/USDT,18.2799,19.2578,17.948,18.6959,533979.2653196,9979506.287317863204
1650585600,2022-04-22 00:00:00,DOT/USDT,18.1712,18.5241,18.0624,18.2785,622644.03446409,11397081.123954687276
1650499200,2022-04-21 00:00:00,DOT/USDT,19.0933,19.6704,18.0351,18.1709,671474.84870426,12765306.397632807032
1650412800,2022-04-20 00:00:00,DOT/USDT,18.8775,19.532,18.5465,19.0856,760711.11497513,14489741.210441471792
1650326400,2022-04-19 00:00:00,DOT/USDT,18.1545,18.957,18.0413,18.8802,452684.95026147,8362441.353928304676
1650240000,2022-04-18 00:00:00,DOT/USDT,17.7318,18.36,17.0836,18.1518,681765.38015129,12055198.449002787958
1650153600,2022-04-17 00:00:00,DOT/USDT,18.6057,18.8181,17.6532,17.7326,402024.94127881,7376863.794110049845
1650067200,2022-04-16 00:00:00,DOT/USDT,18.3502,18.6978,18.1689,18.6045,549996.1384089,10129416.903063031487
1649980800,2022-04-15 00:00:00,DOT/USDT,17.9101,18.4016,17.7848,18.3367,518284.998035,9407660.943445115898
1649894400,2022-04-14 00:00:00,DOT/USDT,18.1988,18.4843,17.463,17.9142,746505.54500633,13430944.479773023922
1649808000,2022-04-13 00:00:00,DOT/USDT,17.7775,18.2999,17.3763,18.1939,935983.57591788,16776648.407518329355
1649721600,2022-04-12 00:00:00,DOT/USDT,17.1999,18.03,17.165,17.7767,1135189.53960576,19986948.327257613331
1649635200,2022-04-11 00:00:00,DOT/USDT,19.2255,19.2892,16.9764,17.1993,1218224.31603704,21983468.780224857636
1649548800,2022-04-10 00:00:00,DOT/USDT,19.7675,20.2605,19.1434,19.222,677120.02797817,13367335.394912948326
1649462400,2022-04-09 00:00:00,DOT/USDT,19.4335,19.8283,19.2832,19.7618,371580.36751918,7277638.787144351193
1649376000,2022-04-08 00:00:00,DOT/USDT,20.3921,20.5741,19.1335,19.425,2283271.30058694,45958359.117392425471
1649289600,2022-04-07 00:00:00,DOT/USDT,19.841,20.6559,19.45,20.3899,950528.15611956,19141292.856854700998
1649203200,2022-04-06 00:00:00,DOT/USDT,21.7831,21.8203,19.7026,19.851,1302307.86675273,26984370.454205361238
1649116800,2022-04-05 00:00:00,DOT/USDT,22.8946,23.1076,21.7002,21.7854,1147160.6784529,25933384.67586408718
1649030400,2022-04-04 00:00:00,DOT/USDT,23.2114,23.2277,21.6075,22.8946,1189966.79265104,26685277.032119218376
1648944000,2022-04-03 00:00:00,DOT/USDT,22.596,23.5701,22.5125,23.21,935574.82543882,21586512.09251820474
1648857600,2022-04-02 00:00:00,DOT/USDT,22.0649,23.8452,21.9518,22.596,1404665.49656985,32162650.909233689094
1648771200,2022-04-01 00:00:00,DOT/USDT,21.3306,22.1529,20.6,22.0686,1101335.35206586,23641238.933467395302
1648684800,2022-03-31 00:00:00,DOT/USDT,22.4507,23.0628,21.0677,21.3306,1526081.88201309,33489536.547140404186
1648598400,2022-03-30 00:00:00,DOT/USDT,22.4346,22.9926,21.644,22.45,1121705.05675886,25030785.558707582319
1648512000,2022-03-29 00:00:00,DOT/USDT,21.9818,22.9486,21.8385,22.4373,1410241.47427149,31598612.777499722434
1648425600,2022-03-28 00:00:00,DOT/USDT,22.4559,23.3224,21.793,21.9666,1403920.59879313,31917492.594038357492
1648339200,2022-03-27 00:00:00,DOT/USDT,20.9123,22.4735,20.6981,22.4687,647090.23947801,13843532.357225093011
1648252800,2022-03-26 00:00:00,DOT/USDT,20.5301,21.0381,20.2464,20.9111,462947.49083396,9604693.538197065122
1648166400,2022-03-25 00:00:00,DOT/USDT,21.252,21.3745,20.19,20.5417,711574.02327708,14845820.075699463918
1648080000,2022-03-24 00:00:00,DOT/USDT,21.0172,21.4951,20.2467,21.2465,1001327.16761133,20986686.279111400401
1647993600,2022-03-23 00:00:00,DOT/USDT,20.2201,21.1559,19.808,21.0161,1099732.01538826,22565907.833224294486
1647907200,2022-03-22 00:00:00,DOT/USDT,18.7501,20.486,18.6733,20.2108,980677.95003108,19420991.126891729819
1647820800,2022-03-21 00:00:00,DOT/USDT,18.6482,19.0628,18.3963,18.7504,707888.72498397,13295207.520498904518
1647734400,2022-03-20 00:00:00,DOT/USDT,19.3938,19.464,18.3117,18.6568,716843.62406391,13508373.687161308221
1647648000,2022-03-19 00:00:00,DOT/USDT,18.949,19.7899,18.8614,19.403,837688.67869931,16233295.223453679599
1647561600,2022-03-18 00:00:00,DOT/USDT,18.7467,19.2,18.1256,18.949,811663.04929047,15137217.538239631766
1647475200,2022-03-17 00:00:00,DOT/USDT,19.0495,19.3455,18.6274,18.744,652989.33406782,12356009.857067883719
1647388800,2022-03-16 00:00:00,DOT/USDT,17.801,19.1884,17.68,19.0502,1365286.07338045,25069420.738403185121
1647302400,2022-03-15 00:00:00,DOT/USDT,17.6974,18.0486,17.05,17.8086,654452.4038201,11483988.225134751311
1647216000,2022-03-14 00:00:00,DOT/USDT,17.2203,17.8593,17.0084,17.6977,798134.62784182,13937039.713295850071
1647129600,2022-03-13 00:00:00,DOT/USDT,18.1429,18.3989,17.1145,17.2254,610937.72422852,10914884.043223476076
1647043200,2022-03-12 00:00:00,DOT/USDT,17.699,18.7399,17.6783,18.1416,927758.08885729,17011714.719122453641
1646956800,2022-03-11 00:00:00,DOT/USDT,16.9664,18.4845,16.69,17.6953,1076138.57505941,19112569.485898087906
1646870400,2022-03-10 00:00:00,DOT/USDT,17.8631,17.9308,16.6607,16.9664,685160.8099631,11710530.659853280569
1646784000,2022-03-09 00:00:00,DOT/USDT,16.9633,18.0949,16.8743,17.8565,786491.98298281,13891746.682064987406
1646697600,2022-03-08 00:00:00,DOT/USDT,16.4013,17.265,16.3101,16.9637,784258.49072136,13185993.023208184211
1646611200,2022-03-07 00:00:00,DOT/USDT,16.9867,17.1366,16.0009,16.4,936725.06756999,15517845.559436331326
1646524800,2022-03-06 00:00:00,DOT/USDT,17.3209,17.595,16.5239,16.9823,913837.82881374,15586583.921788182745
1646438400,2022-03-05 00:00:00,DOT/USDT,16.7835,17.7978,16.19,17.3191,989422.97465815,16835719.450850965613
1646352000,2022-03-04 00:00:00,DOT/USDT,18.0263,18.0642,16.4886,16.7692,1067064.0847587,18325649.725686429611
1646265600,2022-03-03 00:00:00,DOT/USDT,18.6096,18.6628,17.7736,18.0288,907440.1599508,16520949.376155560936
1646179200,2022-03-02 00:00:00,DOT/USDT,18.8997,19.2586,18.3527,18.6094,1291151.59871053,24240255.15847253365
1646092800,2022-03-01 00:00:00,DOT/USDT,18.9391,19.5561,18.3243,18.8994,1474173.28609338,27818288.491402962773
1646006400,2022-02-28 00:00:00,DOT/USDT,17.4931,19.0991,16.6014,18.9301,1905681.10683949,33582905.497960632152
1645920000,2022-02-27 00:00:00,DOT/USDT,18.0265,18.7296,17.0725,17.49,1645280.97474793,29422475.882097625505
1645833600,2022-02-26 00:00:00,DOT/USDT,17.2598,18.7777,17.1792,18.0191,1599808.10596732,28909843.32005955427
1645747200,2022-02-25 00:00:00,DOT/USDT,16.1754,17.5212,15.7925,17.2525,1630369.06915582,26671959.329042666011
1645660800,2022-02-24 00:00:00,DOT/USDT,15.9733,16.7325,14.05,16.1729,2895934.61358519,44011042.506349960637
1645574400,2022-02-23 00:00:00,DOT/USDT,16.6097,17.5104,15.9167,15.9482,1872102.53785216,31348943.089947112304
1645488000,2022-02-22 00:00:00,DOT/USDT,16.187,16.7283,15.7975,16.6097,1490622.2683869,24202452.646867243431
1645401600,2022-02-21 00:00:00,DOT/USDT,16.9085,17.7302,16.0323,16.1733,1442389.6377601,24390452.479983200136
1645315200,2022-02-20 00:00:00,DOT/USDT,17.8504,17.862,16.675,16.9004,1164704.08935731,19830597.899769843979
1645228800,2022-02-19 00:00:00,DOT/USDT,17.817,18.2184,17.3414,17.8435,750897.60748258,13363435.166634943924
1645142400,2022-02-18 00:00:00,DOT/USDT,18.1599,18.6063,17.6209,17.8184,951242.34330386,17215419.055270093978
1645056000,2022-02-17 00:00:00,DOT/USDT,19.7627,20.0074,17.8008,18.1565,1275311.08937959,23948859.429109751101
1644969600,2022-02-16 00:00:00,DOT/USDT,20.1741,20.191,19.0615,19.7705,925281.66370243,18175420.931535543631
1644883200,2022-02-15 00:00:00,DOT/USDT,18.6992,20.3456,18.6446,20.1693,975863.23280049,19160339.688904073075
1644796800,2022-02-14 00:00:00,DOT/USDT,18.7467,18.9349,18.0203,18.6918,871567.45981556,16128659.899904227878
1644710400,2022-02-13 00:00:00,DOT/USDT,18.8249,19.2855,18.388,18.7354,731526.35883353,13838956.424554140325
1644624000,2022-02-12 00:00:00,DOT/USDT,18.9707,19.423,18.26,18.824,1021280.15935904,19244543.432930151469
1644537600,2022-02-11 00:00:00,DOT/USDT,20.5084,20.7273,18.569,18.9782,1193833.83217106,23881724.100406212332
1644451200,2022-02-10 00:00:00,DOT/USDT,21.9408,22.4593,20.4925,20.4951,1384848.72417421,29801056.525248766465
1644364800,2022-02-09 00:00:00,DOT/USDT,21.6639,22.2422,21.0212,21.9413,1028407.53440473,22384599.813710992149
1644278400,2022-02-08 00:00:00,DOT/USDT,22.3678,23.1846,21.0691,21.6638,1303756.58836017,28633551.744367909515
1644192000,2022-02-07 00:00:00,DOT/USDT,21.9154,22.7,21.3915,22.3377,1432148.56280899,31840741.244509694176
1644105600,2022-02-06 00:00:00,DOT/USDT,21.3233,21.9332,20.7464,21.9031,686005.60488189,14661112.532905995519
