https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume POLX,Volume USDT
1658448000,2022-07-22 00:00:00,POLX/USDT,0.00007383,0.0000739,0.00006743,0.00007001,1447768583.69535187,101825.1571884281272498
1658361600,2022-07-21 00:00:00,POLX/USDT,0.00006996,0.00007375,0.00006802,0.00007375,398140411.7793503,28051.2843092507902103
1658275200,2022-07-20 00:00:00,POLX/USDT,0.00007691,0.0000787,0.000067,0.00006977,1307717576.34721995,93962.6097584237368777
1658188800,2022-07-19 00:00:00,POLX/USDT,0.00007619,0.00007878,0.0000728,0.0000763,545684233.0256875,41618.788792030096496
1658102400,2022-07-18 00:00:00,POLX/USDT,0.00007506,0.00008231,0.00006763,0.00007558,1219395318.74565698,91731.1471969125349337
1658016000,2022-07-17 00:00:00,POLX/USDT,0.00007391,0.00007771,0.00007322,0.00007571,170657541.16433249,12849.998320425893684
1657929600,2022-07-16 00:00:00,POLX/USDT,0.00007349,0.00007772,0.00007112,0.00007454,325610064.27381854,24332.2960955065677067
1657843200,2022-07-15 00:00:00,POLX/USDT,0.00007377,0.000076,0.00007116,0.00007349,157946829.81307936,11622.7516743765667765
1657756800,2022-07-14 00:00:00,POLX/USDT,0.00007252,0.00007613,0.00007007,0.00007387,306345774.93949829,22348.7258701119311668
1657670400,2022-07-13 00:00:00,POLX/USDT,0.0000691,0.0000731,0.000068,0.00007267,330121230.56384232,23045.6108137927914583
1657584000,2022-07-12 00:00:00,POLX/USDT,0.0000722,0.00007506,0.000068,0.0000691,313527582.43352307,22099.5223403149302627
1657497600,2022-07-11 00:00:00,POLX/USDT,0.00007575,0.00007652,0.00007123,0.00007197,278999569.16575141,20574.0727718445582947
1657411200,2022-07-10 00:00:00,POLX/USDT,0.00007463,0.0000779,0.00007356,0.00007575,199906729.97890892,15139.9346025652053156
1657324800,2022-07-09 00:00:00,POLX/USDT,0.00007671,0.00007794,0.00007333,0.00007527,136621290.46304914,10254.8727683726485004
1657238400,2022-07-08 00:00:00,POLX/USDT,0.00007931,0.00008145,0.00007306,0.00007671,364186554.0180078,27964.0428077118074197
1657152000,2022-07-07 00:00:00,POLX/USDT,0.00007502,0.00008359,0.00007376,0.00007898,609739056.34442989,47592.4072055499927736
1657065600,2022-07-06 00:00:00,POLX/USDT,0.00007337,0.00007988,0.00007203,0.00007502,385628157.41444942,29216.6422891271295172
1656979200,2022-07-05 00:00:00,POLX/USDT,0.00007558,0.00007998,0.00007164,0.00007322,271710795.92881617,20396.9959284877422146
1656892800,2022-07-04 00:00:00,POLX/USDT,0.00007123,0.00007857,0.00007008,0.00007558,367765272.00189795,27250.4360172646225875
1656806400,2022-07-03 00:00:00,POLX/USDT,0.000072,0.00007495,0.00006819,0.00007188,240942747.84781446,17231.3656178155495215
1656720000,2022-07-02 00:00:00,POLX/USDT,0.00006941,0.00008276,0.00006773,0.000072,533530312.0509463,38978.7658599528513589
1656633600,2022-07-01 00:00:00,POLX/USDT,0.00007234,0.00007783,0.00006855,0.00006977,307050094.00871382,22264.838650583481053
1656547200,2022-06-30 00:00:00,POLX/USDT,0.00007348,0.00008189,0.000067,0.00007303,491068834.80889122,35264.7008667073828469
1656460800,2022-06-29 00:00:00,POLX/USDT,0.0000756,0.00007777,0.00007,0.000074,306535175.34062957,22647.2261352028462102
1656374400,2022-06-28 00:00:00,POLX/USDT,0.00008263,0.00008379,0.00007404,0.00007563,326284361.25233818,25532.5535070926424369
1656288000,2022-06-27 00:00:00,POLX/USDT,0.00008473,0.00008651,0.00008079,0.00008271,328927870.09379859,27316.5615142880052249
1656201600,2022-06-26 00:00:00,POLX/USDT,0.00008566,0.00009158,0.0000835,0.00008505,236394473.12128399,20563.7052968752269517
1656115200,2022-06-25 00:00:00,POLX/USDT,0.00008845,0.00010145,0.00008317,0.00008566,599262437.89727545,54583.769414765742936
1656028800,2022-06-24 00:00:00,POLX/USDT,0.00008443,0.00009317,0.0000831,0.00008816,701746673.32060406,61414.1856657461335384
1655942400,2022-06-23 00:00:00,POLX/USDT,0.00008181,0.00008571,0.00007917,0.00008443,358959243.85971465,29745.931620067800029
1655856000,2022-06-22 00:00:00,POLX/USDT,0.00008047,0.00009,0.00007551,0.00008181,452968298.54102664,37141.265331102744685
1655769600,2022-06-21 00:00:00,POLX/USDT,0.00008025,0.00008429,0.000078,0.0000805,381658788.22357813,30948.789465923836324
1655683200,2022-06-20 00:00:00,POLX/USDT,0.00007983,0.0000908,0.00007191,0.00008025,765580168.92652479,61154.1346658722845735
1655596800,2022-06-19 00:00:00,POLX/USDT,0.00007095,0.00008339,0.00006715,0.00007983,615419782.79447773,47676.348554507792463
1655510400,2022-06-18 00:00:00,POLX/USDT,0.00008913,0.0000905,0.00006331,0.000071,1355038255.02196443,101240.4762266274958367
1655424000,2022-06-17 00:00:00,POLX/USDT,0.00007691,0.00011023,0.000076,0.00008913,1702787099.15666034,157555.2020886030023866
1655337600,2022-06-16 00:00:00,POLX/USDT,0.00008938,0.000093,0.00007498,0.00007618,730589181.22443556,60040.8366021212544916
1655251200,2022-06-15 00:00:00,POLX/USDT,0.00008605,0.00009067,0.00007801,0.00008919,686701205.34749927,58582.9320185473195045
1655164800,2022-06-14 00:00:00,POLX/USDT,0.00008495,0.00009651,0.00007757,0.00008676,973249944.6708475,83303.6316810522618215
1655078400,2022-06-13 00:00:00,POLX/USDT,0.000081,0.00012,0.00008,0.00008516,2698915004.68075281,248042.0850785201396668
1654992000,2022-06-12 00:00:00,POLX/USDT,0.00008713,0.00008999,0.00008,0.000081,464673469.79255565,38694.1387183575057602
1654905600,2022-06-11 00:00:00,POLX/USDT,0.00010009,0.00010009,0.00008356,0.0000874,718849949.49114518,66209.1528697929142786
1654819200,2022-06-10 00:00:00,POLX/USDT,0.00010455,0.00010786,0.0000959,0.00010028,709664450.56261987,71637.2971786311232724
1654732800,2022-06-09 00:00:00,POLX/USDT,0.0001151,0.0001151,0.00010155,0.00010461,1053582139.56648164,112746.7054397517751545
1654646400,2022-06-08 00:00:00,POLX/USDT,0.00011013,0.00012617,0.00009929,0.0001151,2387197555.33135904,266909.6400772646494962
1654560000,2022-06-07 00:00:00,POLX/USDT,0.00017984,0.00020499,0.000105,0.00011014,10771100051.7629354,1525895.4550543531141139
1654473600,2022-06-06 00:00:00,POLX/USDT,0.00008204,0.000218,0.00008106,0.0001797,14969797024.78478016,2157424.8400792530491199
1654387200,2022-06-05 00:00:00,POLX/USDT,0.00007792,0.00008551,0.00007764,0.00008204,528948446.05567607,43127.8161272389874984
1654300800,2022-06-04 00:00:00,POLX/USDT,0.0000768,0.00008333,0.0000756,0.00007748,141254238.32060615,11107.2248352226310828
1654214400,2022-06-03 00:00:00,POLX/USDT,0.00007933,0.0000824,0.0000747,0.00007691,250210718.55972884,19517.7905289092548533
1654128000,2022-06-02 00:00:00,POLX/USDT,0.00007964,0.00008275,0.00007551,0.00008015,196743491.4330216,15663.2176966693481029
1654041600,2022-06-01 00:00:00,POLX/USDT,0.00008705,0.000088,0.00007517,0.00007964,281205243.69396498,22677.4762713297180004
1653955200,2022-05-31 00:00:00,POLX/USDT,0.00008901,0.0000916,0.00008306,0.00008637,449285261.6028232,39182.8864854902670723
1653868800,2022-05-30 00:00:00,POLX/USDT,0.00008021,0.00009376,0.00007929,0.00008901,715951685.06818529,62892.4946567859990506
1653782400,2022-05-29 00:00:00,POLX/USDT,0.00007923,0.00011,0.00007608,0.00007953,2022094221.9601513,186747.7097012356631468
1653696000,2022-05-28 00:00:00,POLX/USDT,0.00008063,0.00008384,0.00007001,0.00007923,438960688.69251454,33806.8366607680937512
1653609600,2022-05-27 00:00:00,POLX/USDT,0.0000844,0.00008694,0.00007901,0.00008063,194340702.82356199,15908.5470591007204287
1653523200,2022-05-26 00:00:00,POLX/USDT,0.00008912,0.0000944,0.00007811,0.00008404,581614527.94961805,49971.9544213193290918
1653436800,2022-05-25 00:00:00,POLX/USDT,0.0000922,0.00009932,0.00007774,0.00008912,612930796.26625474,55475.4498924879748174
1653350400,2022-05-24 00:00:00,POLX/USDT,0.000091,0.00009763,0.00008651,0.00009219,340030080.79298187,31055.6811457422097459
1653264000,2022-05-23 00:00:00,POLX/USDT,0.00010197,0.0001098,0.0000872,0.00009099,646030770.94072716,63689.9976730024978033
1653177600,2022-05-22 00:00:00,POLX/USDT,0.00009028,0.00011,0.00008565,0.000102,714819424.07501791,71540.5725849404631019
1653091200,2022-05-21 00:00:00,POLX/USDT,0.0000924,0.00010126,0.0000866,0.00009028,524814445.7157588,49086.5085773339948376
1653004800,2022-05-20 00:00:00,POLX/USDT,0.00010168,0.0001095,0.0000881,0.0000924,532625545.53585057,52846.8362748485809173
1652918400,2022-05-19 00:00:00,POLX/USDT,0.00010168,0.00011062,0.0000977,0.000102,520893667.33650846,53821.3210645119119446
1652832000,2022-05-18 00:00:00,POLX/USDT,0.00011306,0.00011378,0.00009954,0.000102,748186411.52192296,80806.121277000073122
1652745600,2022-05-17 00:00:00,POLX/USDT,0.00010005,0.0001252,0.00009872,0.00011302,816468952.62104118,91864.4434864368474893
1652659200,2022-05-16 00:00:00,POLX/USDT,0.0000966,0.0001921,0.0000966,0.00010005,3719546903.02402479,461129.3872946338608697
1652572800,2022-05-15 00:00:00,POLX/USDT,0.00007551,0.000119,0.00007345,0.00009716,1628250097.12612872,153252.3613958380111473
1652486400,2022-05-14 00:00:00,POLX/USDT,0.00008121,0.00008262,0.00006102,0.00007603,654664643.96934881,47654.2242571721091888
1652400000,2022-05-13 00:00:00,POLX/USDT,0.00006358,0.0000989,0.00005362,0.00008139,926359470.73904431,71178.1191003990391609
1652313600,2022-05-12 00:00:00,POLX/USDT,0.00006773,0.00007522,0.00005479,0.00006358,798232893.78064539,52519.725716957408356
1652227200,2022-05-11 00:00:00,POLX/USDT,0.00012549,0.00013019,0.00006026,0.00006856,1078567244.33566088,93675.5980310665513348
1652140800,2022-05-10 00:00:00,POLX/USDT,0.000133,0.00014153,0.0001227,0.00012628,385057035.40585454,50747.3078468900255398
1652054400,2022-05-09 00:00:00,POLX/USDT,0.00014609,0.00014654,0.00012,0.0001336,483080801.65890943,63925.7994422716111972
1651968000,2022-05-08 00:00:00,POLX/USDT,0.00014543,0.00015066,0.000141,0.00014564,144781357.99693656,21073.5259675456225448
1651881600,2022-05-07 00:00:00,POLX/USDT,0.00015522,0.00015648,0.000144,0.00014543,143795035.97941112,21615.9866647023395895
1651795200,2022-05-06 00:00:00,POLX/USDT,0.00015957,0.00016237,0.00015102,0.00015502,166873090.86792148,26122.6384486419119508
1651708800,2022-05-05 00:00:00,POLX/USDT,0.00017378,0.0001773,0.00015348,0.00016049,332882486.59399873,54802.4502709746219915
1651622400,2022-05-04 00:00:00,POLX/USDT,0.00015957,0.00017785,0.00015957,0.00017378,245828943.28417021,41229.2466679979587533
1651536000,2022-05-03 00:00:00,POLX/USDT,0.00016394,0.00017475,0.00015811,0.00016049,231530542.44775451,38848.6393149291840459
1651449600,2022-05-02 00:00:00,POLX/USDT,0.00016062,0.00019,0.0001556,0.00016485,772812465.58872832,134964.6062726781297091
1651363200,2022-05-01 00:00:00,POLX/USDT,0.00014879,0.00016705,0.00014282,0.00016063,284738966.45498319,43127.3630664336192519
1651276800,2022-04-30 00:00:00,POLX/USDT,0.00016003,0.00016662,0.00014536,0.00014977,239191268.91055859,37652.8331206992977813
1651190400,2022-04-29 00:00:00,POLX/USDT,0.0001797,0.00019484,0.00015575,0.000161,650428071.15464372,114594.7804097042418207
1651104000,2022-04-28 00:00:00,POLX/USDT,0.00015909,0.00019845,0.00015301,0.00017929,796072868.64575623,136993.303404171418783
1651017600,2022-04-27 00:00:00,POLX/USDT,0.00014526,0.00017292,0.00014398,0.00015909,413551111.13189375,64813.9843116749029122
1650931200,2022-04-26 00:00:00,POLX/USDT,0.00016444,0.00016979,0.00013777,0.00014534,423300894.65592914,64997.2841899600498947
1650844800,2022-04-25 00:00:00,POLX/USDT,0.0001735,0.00017527,0.00014684,0.00016444,473870761.10235586,77053.2558954764314622
1650758400,2022-04-24 00:00:00,POLX/USDT,0.00018814,0.00018814,0.00017276,0.00017395,484512151.59687267,86877.8925148447263029
1650672000,2022-04-23 00:00:00,POLX/USDT,0.00018454,0.000205,0.00017275,0.0001883,623209315.31426715,116187.115564979707941
1650585600,2022-04-22 00:00:00,POLX/USDT,0.00018582,0.00019488,0.00017281,0.0001846,289376075.37831977,53773.7166694074776275
1650499200,2022-04-21 00:00:00,POLX/USDT,0.00018784,0.00021839,0.00018374,0.00018691,458654024.2270712,90482.3335537330699669
1650412800,2022-04-20 00:00:00,POLX/USDT,0.00019845,0.00020332,0.00018247,0.00018784,202874081.14866014,39153.4442959103113673
1650326400,2022-04-19 00:00:00,POLX/USDT,0.00019777,0.00020332,0.00019033,0.00019852,284740096.18709124,55824.2097947500607167
1650240000,2022-04-18 00:00:00,POLX/USDT,0.00019224,0.00019777,0.00017777,0.00019777,292066097.12080083,54301.0694761287844255
1650153600,2022-04-17 00:00:00,POLX/USDT,0.00019825,0.0002,0.00018862,0.00019336,143589753.22048077,28034.1605241385283693
1650067200,2022-04-16 00:00:00,POLX/USDT,0.00020854,0.00020944,0.00018915,0.00019825,175295286.55768263,34719.9473591803081036
1649980800,2022-04-15 00:00:00,POLX/USDT,0.0002038,0.00021888,0.00020041,0.00020853,332184134.04538819,69708.4337312593044134
1649894400,2022-04-14 00:00:00,POLX/USDT,0.00019346,0.00021305,0.0001874,0.00020481,425486999.09917846,83499.1486766926785609
1649808000,2022-04-13 00:00:00,POLX/USDT,0.00019255,0.00019977,0.000188,0.00019268,305554027.38703426,59248.051679827822213
1649721600,2022-04-12 00:00:00,POLX/USDT,0.00019157,0.00020184,0.000188,0.00019193,307014864.96115521,59498.8648440609990967
1649635200,2022-04-11 00:00:00,POLX/USDT,0.00021559,0.00022278,0.0001876,0.00019029,485502897.14381443,97413.040267043090275
1649548800,2022-04-10 00:00:00,POLX/USDT,0.00022,0.00022533,0.0002128,0.000215,256496737.86273849,55735.8718760212316343
1649462400,2022-04-09 00:00:00,POLX/USDT,0.00022726,0.00023366,0.00021212,0.00022,363430357.40269648,80283.2235345525386661
1649376000,2022-04-08 00:00:00,POLX/USDT,0.00022999,0.00024175,0.00022326,0.00022601,512365705.72316783,117416.5721772409971636
1649289600,2022-04-07 00:00:00,POLX/USDT,0.00021848,0.00025696,0.00021553,0.00022999,532866268.39368903,123573.0090820395216938
1649203200,2022-04-06 00:00:00,POLX/USDT,0.000259,0.00025906,0.00021212,0.00021853,628265930.09883022,145332.5247850203736505
1649116800,2022-04-05 00:00:00,POLX/USDT,0.00025596,0.00027463,0.0002512,0.000259,308827542.33631323,80403.7182974901377227
1649030400,2022-04-04 00:00:00,POLX/USDT,0.00027631,0.00028158,0.00025,0.00025736,569261486.25846714,148639.8678113518303157
1648944000,2022-04-03 00:00:00,POLX/USDT,0.00024966,0.00029277,0.00024471,0.00027629,458352055.59314707,121545.7330476806049853
1648857600,2022-04-02 00:00:00,POLX/USDT,0.00026167,0.00028782,0.00024472,0.00024966,478153658.28959403,124663.815852248063342
1648771200,2022-04-01 00:00:00,POLX/USDT,0.0002325,0.00026374,0.00023,0.00026037,628719249.46461559,154699.8877158404421013
1648684800,2022-03-31 00:00:00,POLX/USDT,0.000265,0.0002743,0.00022931,0.0002325,949262371.21148368,236050.3647778408223112
1648598400,2022-03-30 00:00:00,POLX/USDT,0.00028327,0.0003,0.00026124,0.00026357,742905091.29153237,203333.0247344461825696
1648512000,2022-03-29 00:00:00,POLX/USDT,0.00028857,0.00032355,0.00027877,0.00028327,532083297.70106706,158442.6601584303888736
1648425600,2022-03-28 00:00:00,POLX/USDT,0.00028406,0.00029669,0.00027693,0.00028857,483854859.67551815,139201.4457686059015193
1648339200,2022-03-27 00:00:00,POLX/USDT,0.00027999,0.00028748,0.00025729,0.00028269,642030398.08141864,173947.7914309660989265
1648252800,2022-03-26 00:00:00,POLX/USDT,0.00029279,0.0002954,0.00025761,0.00027999,964618655.54196406,268096.2753201877033961
1648166400,2022-03-25 00:00:00,POLX/USDT,0.00025399,0.00036991,0.00024984,0.00029155,4046001015.4237592,1226459.8474853536862859
1648080000,2022-03-24 00:00:00,POLX/USDT,0.00024797,0.000259,0.000237,0.000254,1008378182.48784838,248506.8705429612659416
1647993600,2022-03-23 00:00:00,POLX/USDT,0.00022594,0.00024941,0.00022001,0.000248,477386139.85631024,108905.9719365820200831
1647907200,2022-03-22 00:00:00,POLX/USDT,0.00021865,0.0002308,0.000217,0.0002252,380796311.22645895,85632.4192566543955153
1647820800,2022-03-21 00:00:00,POLX/USDT,0.0002232,0.00022707,0.00021657,0.00021866,200624616.48054566,44339.6699845537332902
1647734400,2022-03-20 00:00:00,POLX/USDT,0.00022335,0.00023281,0.00021657,0.00022229,354027144.57400721,78861.5300619922747174
1647648000,2022-03-19 00:00:00,POLX/USDT,0.0002184,0.00024705,0.000215,0.00022447,821116688.79910182,188315.7350890175838385
1647561600,2022-03-18 00:00:00,POLX/USDT,0.00022495,0.00023,0.00021252,0.0002184,7197032688.23517518,1613590.3643976683571974
1647475200,2022-03-17 00:00:00,POLX/USDT,0.00021742,0.00022954,0.00021165,0.0002242,4427974079.37224077,976624.1201683098667683
1647388800,2022-03-16 00:00:00,POLX/USDT,0.0002094,0.00022,0.00020728,0.00021748,2495243156.41026591,531324.1313356562309107
1647302400,2022-03-15 00:00:00,POLX/USDT,0.000219,0.0002248,0.00020501,0.0002094,2067350968.09555744,449925.1510111200555369
1647216000,2022-03-14 00:00:00,POLX/USDT,0.00022273,0.00022673,0.000215,0.000219,1801056814.12171794,396414.9886815155816985
1647129600,2022-03-13 00:00:00,POLX/USDT,0.000226,0.00023342,0.00022,0.000223,1798035903.82038931,407249.6822385097147886
1647043200,2022-03-12 00:00:00,POLX/USDT,0.0002464,0.00026799,0.00022211,0.000225,2093607718.29262875,506493.0743172677941538
1646956800,2022-03-11 00:00:00,POLX/USDT,0.0002128,0.000265,0.00020502,0.0002478,1519979937.25813253,362880.9483207616392375
1646870400,2022-03-10 00:00:00,POLX/USDT,0.00023372,0.00023605,0.00020998,0.0002121,399098181.33247139,88356.7822968015075482
1646784000,2022-03-09 00:00:00,POLX/USDT,0.00020548,0.00026972,0.00020034,0.00023374,1074266623.095438,255630.5840368470675638
1646697600,2022-03-08 00:00:00,POLX/USDT,0.00020712,0.00022499,0.0002,0.00020548,285678514.31310902,60256.3374091875139389
1646611200,2022-03-07 00:00:00,POLX/USDT,0.00021259,0.00024596,0.00019966,0.00020711,492665811.21125746,106317.5095540066343739
1646524800,2022-03-06 00:00:00,POLX/USDT,0.000228,0.00023144,0.000209,0.00021259,202045728.88679352,44617.9344866590032708
1646438400,2022-03-05 00:00:00,POLX/USDT,0.00021803,0.00023789,0.00021534,0.000228,256546516.55842206,57458.3936173185227736
1646352000,2022-03-04 00:00:00,POLX/USDT,0.0002436,0.00024524,0.00021803,0.00021803,329163479.88653983,76593.9637412898894158
1646265600,2022-03-03 00:00:00,POLX/USDT,0.00025355,0.00027037,0.00023,0.00024335,503320751.97778784,123889.9619263225618314
1646179200,2022-03-02 00:00:00,POLX/USDT,0.0002584,0.0002725,0.00024702,0.00025355,537701835.29535545,138995.3265348254275218
1646092800,2022-03-01 00:00:00,POLX/USDT,0.00028027,0.00031,0.000249,0.0002599,1187983316.60882934,326998.993394099278272
1646006400,2022-02-28 00:00:00,POLX/USDT,0.00033093,0.0003505,0.00022068,0.00028128,2417472268.66993198,652786.010096900738782
1645920000,2022-02-27 00:00:00,POLX/USDT,0.0003375,0.0003925,0.00032016,0.00033093,178003491.64751875,62646.9627446322822628
1645833600,2022-02-26 00:00:00,POLX/USDT,0.0003494,0.000362,0.00032649,0.0003375,66431074.47460169,22483.5789289829487419
