https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOLVE,Volume USDT
1644796800,2022-02-14 00:00:00,SOLVE/USDT,0.08441,0.08865,0.0815,0.08469,496481.33570428,42289.0701057170214
1644710400,2022-02-13 00:00:00,SOLVE/USDT,0.08707,0.08727,0.08388,0.08447,177898.81479311,15239.0132910216153
1644624000,2022-02-12 00:00:00,SOLVE/USDT,0.08718,0.09501,0.08551,0.08712,966200.13545465,86543.2962770160627
1644537600,2022-02-11 00:00:00,SOLVE/USDT,0.08856,0.10339,0.08694,0.0872,1782992.3919859,170357.1755723401622
1644451200,2022-02-10 00:00:00,SOLVE/USDT,0.09175,0.09455,0.08763,0.08856,959197.08067758,87759.4111637498476
1644364800,2022-02-09 00:00:00,SOLVE/USDT,0.0895,0.0925,0.08892,0.09173,408409.60513819,37266.5907466234804
1644278400,2022-02-08 00:00:00,SOLVE/USDT,0.09453,0.09582,0.08626,0.09014,1482611.70056222,135403.7574153622311
1644192000,2022-02-07 00:00:00,SOLVE/USDT,0.09108,0.09523,0.08946,0.09413,1007735.67709606,93749.0805147293983
1644105600,2022-02-06 00:00:00,SOLVE/USDT,0.08856,0.09174,0.0878,0.09122,268534.63769072,24253.6070217855532
1644019200,2022-02-05 00:00:00,SOLVE/USDT,0.088,0.09088,0.086,0.08792,493503.32439091,43710.1749140356333
1643932800,2022-02-04 00:00:00,SOLVE/USDT,0.0819,0.08799,0.07478,0.08781,1123612.90666182,93531.5701875389456
1643846400,2022-02-03 00:00:00,SOLVE/USDT,0.08184,0.08287,0.07872,0.08197,314059.76923532,25369.518379310958
1643760000,2022-02-02 00:00:00,SOLVE/USDT,0.08689,0.08836,0.08104,0.08247,545044.61990987,45623.681837309031
1643673600,2022-02-01 00:00:00,SOLVE/USDT,0.08632,0.08884,0.08428,0.08752,325425.45408897,28096.2614375113363
1643587200,2022-01-31 00:00:00,SOLVE/USDT,0.08403,0.08686,0.0795,0.08619,585179.73770012,48384.2280918790386
1643500800,2022-01-30 00:00:00,SOLVE/USDT,0.08942,0.09058,0.08125,0.08451,1261417.60041782,107586.2767782249977
1643414400,2022-01-29 00:00:00,SOLVE/USDT,0.08923,0.09112,0.08821,0.08977,480012.64556171,43155.3505119232228
1643328000,2022-01-28 00:00:00,SOLVE/USDT,0.08718,0.0904,0.08357,0.0895,594785.30445833,51716.0337550296676
1643241600,2022-01-27 00:00:00,SOLVE/USDT,0.08302,0.09028,0.07856,0.08718,946776.78986578,79676.9020698881367
1643155200,2022-01-26 00:00:00,SOLVE/USDT,0.083,0.08586,0.08116,0.08302,828171.18460792,69199.4472897713567
1643068800,2022-01-25 00:00:00,SOLVE/USDT,0.07927,0.08738,0.07684,0.083,2169585.22656995,180998.2093068485856
1642982400,2022-01-24 00:00:00,SOLVE/USDT,0.08133,0.08339,0.0685,0.07958,1283392.97072077,94941.1477555674803
1642896000,2022-01-23 00:00:00,SOLVE/USDT,0.07645,0.08336,0.07464,0.08094,766729.53621885,61157.3028713016423
1642809600,2022-01-22 00:00:00,SOLVE/USDT,0.08748,0.08834,0.0729,0.07645,1276723.21989224,100943.7251535359003
1642723200,2022-01-21 00:00:00,SOLVE/USDT,0.10292,0.104,0.08692,0.0876,1489992.41850105,140250.5834835920385
1642636800,2022-01-20 00:00:00,SOLVE/USDT,0.1054,0.10974,0.1027,0.103,943652.87155274,100915.5257572740666
1642550400,2022-01-19 00:00:00,SOLVE/USDT,0.10879,0.109,0.10352,0.10508,563459.02229852,59613.8445851116244
1642464000,2022-01-18 00:00:00,SOLVE/USDT,0.11091,0.11198,0.10647,0.10879,926549.81243485,101312.07026590644
1642377600,2022-01-17 00:00:00,SOLVE/USDT,0.11825,0.11825,0.1094,0.1109,1029041.78042948,116594.0840263607321
1642291200,2022-01-16 00:00:00,SOLVE/USDT,0.11858,0.12945,0.11511,0.11824,1600430.9204525,191045.1486220556981
1642204800,2022-01-15 00:00:00,SOLVE/USDT,0.11721,0.127,0.1152,0.11858,1853743.08346558,222158.2512196059252
1642118400,2022-01-14 00:00:00,SOLVE/USDT,0.11347,0.11858,0.11142,0.11721,928584.02143015,107165.0480930689054
1642032000,2022-01-13 00:00:00,SOLVE/USDT,0.11455,0.11948,0.11349,0.11368,709558.92981281,82584.9303564104928
1641945600,2022-01-12 00:00:00,SOLVE/USDT,0.1085,0.11771,0.10712,0.11507,1130524.36744033,127141.8838563964244
1641859200,2022-01-11 00:00:00,SOLVE/USDT,0.1077,0.11027,0.10499,0.1085,1055370.58029914,113398.7267731435921
1641772800,2022-01-10 00:00:00,SOLVE/USDT,0.10924,0.11338,0.1,0.1077,1439520.90939142,155632.9549512070219
1641686400,2022-01-09 00:00:00,SOLVE/USDT,0.1079,0.11159,0.1069,0.1086,1258982.89231295,137215.5495147139083
1641600000,2022-01-08 00:00:00,SOLVE/USDT,0.11149,0.11359,0.10563,0.10792,952735.66061421,104489.6347889827113
1641513600,2022-01-07 00:00:00,SOLVE/USDT,0.11631,0.11647,0.10783,0.11149,1205445.86883534,134508.3157427770654
1641427200,2022-01-06 00:00:00,SOLVE/USDT,0.11647,0.11851,0.11353,0.11641,975737.03998173,113108.2990887364303
1641340800,2022-01-05 00:00:00,SOLVE/USDT,0.12877,0.13035,0.11327,0.11647,1193963.76617145,147340.0697087089455
1641254400,2022-01-04 00:00:00,SOLVE/USDT,0.12316,0.13221,0.12316,0.12877,1460162.92413382,187842.2689656446156
1641168000,2022-01-03 00:00:00,SOLVE/USDT,0.12257,0.129,0.11973,0.12303,1247175.50857282,153769.262315968944
1641081600,2022-01-02 00:00:00,SOLVE/USDT,0.12337,0.12792,0.12025,0.12257,1070112.85710925,131837.3914417849024
1640995200,2022-01-01 00:00:00,SOLVE/USDT,0.11973,0.12393,0.11947,0.12337,429104.3653915,52475.8903670399156
1640908800,2021-12-31 00:00:00,SOLVE/USDT,0.1259,0.12744,0.11846,0.11909,635578.59972897,78161.7373027135605
1640822400,2021-12-30 00:00:00,SOLVE/USDT,0.11765,0.12698,0.11573,0.12532,1029678.49969663,125467.0562084123325
1640736000,2021-12-29 00:00:00,SOLVE/USDT,0.12168,0.12389,0.115,0.11819,1149653.61081499,137693.5763270376531
1640649600,2021-12-28 00:00:00,SOLVE/USDT,0.13656,0.13666,0.12065,0.12174,1445168.67187854,183340.0507419457233
