https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AMP,Volume EUR
1663178400,2022-09-14 18:00:00,AMP/EUR,0.00554,0.00554,0.00547,0.00547,817847.79336825,4473.627429724328
1663174800,2022-09-14 17:00:00,AMP/EUR,0.00565,0.00565,0.00560,0.00560,4214.29361566,23.600044247695998
1663171200,2022-09-14 16:00:00,AMP/EUR,0.00564,0.00564,0.00564,0.00564,0.00000000,0.0
1663167600,2022-09-14 15:00:00,AMP/EUR,0.00600,0.00600,0.00564,0.00564,499660.71995950,2818.08646057158
1663164000,2022-09-14 14:00:00,AMP/EUR,0.00555,0.00555,0.00555,0.00555,0.00000000,0.0
1663160400,2022-09-14 13:00:00,AMP/EUR,0.00555,0.00555,0.00555,0.00555,0.00000000,0.0
1663156800,2022-09-14 12:00:00,AMP/EUR,0.00555,0.00555,0.00555,0.00555,0.00000000,0.0
1663153200,2022-09-14 11:00:00,AMP/EUR,0.00555,0.00555,0.00555,0.00555,0.00000000,0.0
1663149600,2022-09-14 10:00:00,AMP/EUR,0.00555,0.00555,0.00555,0.00555,116686.48648648,647.6099999999641
1663146000,2022-09-14 09:00:00,AMP/EUR,0.00561,0.00579,0.00559,0.00579,1042388.13763200,6035.4273168892805
1663142400,2022-09-14 08:00:00,AMP/EUR,0.00582,0.00582,0.00581,0.00581,236723.71428572,1375.364780000033
1663138800,2022-09-14 07:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,0.00000000,0.0
1663135200,2022-09-14 06:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,0.00000000,0.0
1663131600,2022-09-14 05:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,0.00000000,0.0
1663128000,2022-09-14 04:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,10362.00000000,60.20322
1663124400,2022-09-14 03:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,0.00000000,0.0
1663120800,2022-09-14 02:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,0.00000000,0.0
1663117200,2022-09-14 01:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,0.00000000,0.0
1663113600,2022-09-14 00:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,0.00000000,0.0
1663110000,2022-09-13 23:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,0.00000000,0.0
1663106400,2022-09-13 22:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,0.00000000,0.0
1663102800,2022-09-13 21:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,1860.00000000,10.8066
1663099200,2022-09-13 20:00:00,AMP/EUR,0.00581,0.00581,0.00581,0.00581,10000.00000000,58.1
1663095600,2022-09-13 19:00:00,AMP/EUR,0.00567,0.00567,0.00567,0.00567,4714.28571428,26.7299999999676
1663092000,2022-09-13 18:00:00,AMP/EUR,0.00567,0.00567,0.00567,0.00567,0.00000000,0.0
1663088400,2022-09-13 17:00:00,AMP/EUR,0.00567,0.00567,0.00567,0.00567,1888.00000000,10.70496
1663084800,2022-09-13 16:00:00,AMP/EUR,0.00599,0.00599,0.00599,0.00599,0.00000000,0.0
1663081200,2022-09-13 15:00:00,AMP/EUR,0.00599,0.00599,0.00599,0.00599,270000.00000000,1617.3
1663077600,2022-09-13 14:00:00,AMP/EUR,0.00575,0.00575,0.00575,0.00575,0.00000000,0.0
1663074000,2022-09-13 13:00:00,AMP/EUR,0.00575,0.00575,0.00574,0.00575,391574.71353949,2251.5546028520675
1663070400,2022-09-13 12:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,6000.00000000,34.440000000000005
1663066800,2022-09-13 11:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,10000.00000000,60.0
1663063200,2022-09-13 10:00:00,AMP/EUR,0.00593,0.00593,0.00593,0.00593,0.00000000,0.0
1663059600,2022-09-13 09:00:00,AMP/EUR,0.00595,0.00595,0.00593,0.00593,438728.90013712,2601.6623778131216
1663056000,2022-09-13 08:00:00,AMP/EUR,0.00619,0.00619,0.00619,0.00619,0.00000000,0.0
1663052400,2022-09-13 07:00:00,AMP/EUR,0.00596,0.00619,0.00595,0.00619,87447.17552804,541.2980165185676
1663048800,2022-09-13 06:00:00,AMP/EUR,0.00593,0.00599,0.00593,0.00598,152604.56384419,912.5752917882562
1663045200,2022-09-13 05:00:00,AMP/EUR,0.00593,0.00593,0.00593,0.00593,25555.31000000,151.54298830000002
1663041600,2022-09-13 04:00:00,AMP/EUR,0.00590,0.00590,0.00590,0.00590,0.00000000,0.0
1663038000,2022-09-13 03:00:00,AMP/EUR,0.00590,0.00590,0.00590,0.00590,0.00000000,0.0
1663034400,2022-09-13 02:00:00,AMP/EUR,0.00591,0.00591,0.00590,0.00590,76519.00327640,451.46211933076
1663030800,2022-09-13 01:00:00,AMP/EUR,0.00601,0.00601,0.00601,0.00601,10692.44592346,64.2615999999946
1663027200,2022-09-13 00:00:00,AMP/EUR,0.00610,0.00610,0.00610,0.00610,0.00000000,0.0
1663023600,2022-09-12 23:00:00,AMP/EUR,0.00610,0.00610,0.00610,0.00610,0.00000000,0.0
1663020000,2022-09-12 22:00:00,AMP/EUR,0.00610,0.00610,0.00610,0.00610,28972.16557378,176.730210000058
1663016400,2022-09-12 21:00:00,AMP/EUR,0.00606,0.00611,0.00606,0.00611,16793.29928201,102.60705861308111
1663012800,2022-09-12 20:00:00,AMP/EUR,0.00612,0.00612,0.00608,0.00608,231469.75693916,1407.336122190093
1663009200,2022-09-12 19:00:00,AMP/EUR,0.00601,0.00609,0.00601,0.00609,71163.41428482,433.3851929945538
1663005600,2022-09-12 18:00:00,AMP/EUR,0.00602,0.00700,0.00591,0.00591,4846970.00000000,28645.5927
1663002000,2022-09-12 17:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,405194.75878899,2431.16855273394
1662998400,2022-09-12 16:00:00,AMP/EUR,0.00605,0.00605,0.00600,0.00600,1102616.31076628,6615.69786459768
1662994800,2022-09-12 15:00:00,AMP/EUR,0.00610,0.00610,0.00605,0.00605,540984.64734784,3272.957116454432
1662991200,2022-09-12 14:00:00,AMP/EUR,0.00627,0.00627,0.00627,0.00627,0.00000000,0.0
1662987600,2022-09-12 13:00:00,AMP/EUR,0.00627,0.00627,0.00627,0.00627,0.00000000,0.0
1662984000,2022-09-12 12:00:00,AMP/EUR,0.00627,0.00627,0.00627,0.00627,0.00000000,0.0
1662980400,2022-09-12 11:00:00,AMP/EUR,0.00653,0.00653,0.00626,0.00627,754617.45542808,4731.451445534062
1662976800,2022-09-12 10:00:00,AMP/EUR,0.00678,0.00681,0.00633,0.00633,233691.56737763,1479.2676215003978
1662973200,2022-09-12 09:00:00,AMP/EUR,0.00618,0.00630,0.00618,0.00627,1074199.04337700,6735.22800197379
1662969600,2022-09-12 08:00:00,AMP/EUR,0.00658,0.00658,0.00658,0.00658,0.00000000,0.0
1662966000,2022-09-12 07:00:00,AMP/EUR,0.00658,0.00658,0.00658,0.00658,230607.55525026,1517.3977135467107
1662962400,2022-09-12 06:00:00,AMP/EUR,0.00642,0.00643,0.00642,0.00643,256000.00000000,1646.08
1662958800,2022-09-12 05:00:00,AMP/EUR,0.00610,0.00610,0.00610,0.00610,0.00000000,0.0
1662955200,2022-09-12 04:00:00,AMP/EUR,0.00610,0.00610,0.00610,0.00610,0.00000000,0.0
1662951600,2022-09-12 03:00:00,AMP/EUR,0.00612,0.00612,0.00610,0.00610,550026.82125622,3355.1636096629422
1662948000,2022-09-12 02:00:00,AMP/EUR,0.00662,0.00662,0.00662,0.00662,0.00000000,0.0
1662944400,2022-09-12 01:00:00,AMP/EUR,0.00662,0.00662,0.00662,0.00662,0.00000000,0.0
1662940800,2022-09-12 00:00:00,AMP/EUR,0.00662,0.00662,0.00662,0.00662,0.00000000,0.0
1662937200,2022-09-11 23:00:00,AMP/EUR,0.00662,0.00662,0.00662,0.00662,0.00000000,0.0
1662933600,2022-09-11 22:00:00,AMP/EUR,0.00663,0.00663,0.00659,0.00662,36225.86091684,239.8151992694808
1662930000,2022-09-11 21:00:00,AMP/EUR,0.00678,0.00678,0.00661,0.00661,42033.47064127,277.8412409387947
1662926400,2022-09-11 20:00:00,AMP/EUR,0.00647,0.00648,0.00647,0.00648,34129.42989214,221.15870570106716
1662922800,2022-09-11 19:00:00,AMP/EUR,0.00654,0.00654,0.00649,0.00649,33721.10939907,218.84999999996433
1662919200,2022-09-11 18:00:00,AMP/EUR,0.00651,0.00658,0.00650,0.00650,119161.01311515,774.5465852484749
1662915600,2022-09-11 17:00:00,AMP/EUR,0.00649,0.00679,0.00649,0.00679,43535.00000000,295.60265
1662912000,2022-09-11 16:00:00,AMP/EUR,0.00658,0.00658,0.00658,0.00658,0.00000000,0.0
1662908400,2022-09-11 15:00:00,AMP/EUR,0.00658,0.00658,0.00658,0.00658,0.00000000,0.0
1662904800,2022-09-11 14:00:00,AMP/EUR,0.00690,0.00690,0.00639,0.00658,225573.52997173,1484.2738272139834
1662901200,2022-09-11 13:00:00,AMP/EUR,0.00670,0.00677,0.00650,0.00650,65760.71126679,427.44462323413495
1662897600,2022-09-11 12:00:00,AMP/EUR,0.00713,0.00714,0.00679,0.00679,168709.06337826,1145.5345403383853
1662894000,2022-09-11 11:00:00,AMP/EUR,0.00723,0.00723,0.00712,0.00712,69752.42633012,496.63727547045437
1662890400,2022-09-11 10:00:00,AMP/EUR,0.00734,0.00734,0.00722,0.00729,117562.95866495,857.0339686674854
1662886800,2022-09-11 09:00:00,AMP/EUR,0.00732,0.00755,0.00731,0.00755,43207.99795956,326.220384594678
1662883200,2022-09-11 08:00:00,AMP/EUR,0.00785,0.00795,0.00785,0.00795,408874.33274659,3250.5509453353907
1662879600,2022-09-11 07:00:00,AMP/EUR,0.00667,0.00795,0.00667,0.00756,3196234.68153795,24163.5341924269
1662876000,2022-09-11 06:00:00,AMP/EUR,0.00618,0.00620,0.00617,0.00620,66837.58923393,414.393053250366
1662872400,2022-09-11 05:00:00,AMP/EUR,0.00623,0.00623,0.00623,0.00623,0.00000000,0.0
1662868800,2022-09-11 04:00:00,AMP/EUR,0.00623,0.00623,0.00623,0.00623,35000.00000000,218.05
1662865200,2022-09-11 03:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662861600,2022-09-11 02:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662858000,2022-09-11 01:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662854400,2022-09-11 00:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662850800,2022-09-10 23:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662847200,2022-09-10 22:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662843600,2022-09-10 21:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662840000,2022-09-10 20:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662836400,2022-09-10 19:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662832800,2022-09-10 18:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662829200,2022-09-10 17:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662825600,2022-09-10 16:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662822000,2022-09-10 15:00:00,AMP/EUR,0.00574,0.00574,0.00574,0.00574,0.00000000,0.0
1662818400,2022-09-10 14:00:00,AMP/EUR,0.00599,0.00599,0.00574,0.00574,234140.91890990,1343.9688745428261
1662814800,2022-09-10 13:00:00,AMP/EUR,0.00598,0.00598,0.00598,0.00598,0.00000000,0.0
1662811200,2022-09-10 12:00:00,AMP/EUR,0.00598,0.00598,0.00598,0.00598,0.00000000,0.0
1662807600,2022-09-10 11:00:00,AMP/EUR,0.00598,0.00598,0.00598,0.00598,4714.28571428,28.191428571394404
1662804000,2022-09-10 10:00:00,AMP/EUR,0.00609,0.00609,0.00609,0.00609,0.00000000,0.0
1662800400,2022-09-10 09:00:00,AMP/EUR,0.00609,0.00609,0.00609,0.00609,0.00000000,0.0
1662796800,2022-09-10 08:00:00,AMP/EUR,0.00609,0.00609,0.00609,0.00609,0.00000000,0.0
1662793200,2022-09-10 07:00:00,AMP/EUR,0.00609,0.00609,0.00609,0.00609,350000.00000000,2131.5
1662789600,2022-09-10 06:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1662786000,2022-09-10 05:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1662782400,2022-09-10 04:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,35509.56738113,213.05740428678
1662778800,2022-09-10 03:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1662775200,2022-09-10 02:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1662771600,2022-09-10 01:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1662768000,2022-09-10 00:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1662764400,2022-09-09 23:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1662760800,2022-09-09 22:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1662757200,2022-09-09 21:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,0.00000000,0.0
1662753600,2022-09-09 20:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,15389.54982329,92.33729893974001
1662750000,2022-09-09 19:00:00,AMP/EUR,0.00659,0.00659,0.00659,0.00659,0.00000000,0.0
1662746400,2022-09-09 18:00:00,AMP/EUR,0.00659,0.00659,0.00659,0.00659,0.00000000,0.0
1662742800,2022-09-09 17:00:00,AMP/EUR,0.00589,0.00659,0.00589,0.00659,595000.00000000,3921.05
1662739200,2022-09-09 16:00:00,AMP/EUR,0.00587,0.00587,0.00587,0.00587,0.00000000,0.0
1662735600,2022-09-09 15:00:00,AMP/EUR,0.00587,0.00587,0.00587,0.00587,0.00000000,0.0
1662732000,2022-09-09 14:00:00,AMP/EUR,0.00587,0.00587,0.00587,0.00587,0.00000000,0.0
1662728400,2022-09-09 13:00:00,AMP/EUR,0.00584,0.00587,0.00579,0.00587,769583.66349029,4517.456104688003
1662724800,2022-09-09 12:00:00,AMP/EUR,0.00590,0.00590,0.00590,0.00590,0.00000000,0.0
1662721200,2022-09-09 11:00:00,AMP/EUR,0.00590,0.00590,0.00590,0.00590,0.00000000,0.0
1662717600,2022-09-09 10:00:00,AMP/EUR,0.00590,0.00590,0.00590,0.00590,19322.03389830,113.99999999997
1662714000,2022-09-09 09:00:00,AMP/EUR,0.00598,0.00598,0.00598,0.00598,0.00000000,0.0
1662710400,2022-09-09 08:00:00,AMP/EUR,0.00598,0.00598,0.00598,0.00598,0.00000000,0.0
1662706800,2022-09-09 07:00:00,AMP/EUR,0.00597,0.00598,0.00597,0.00598,16600.26560424,99.26958831335521
1662703200,2022-09-09 06:00:00,AMP/EUR,0.00600,0.00600,0.00600,0.00600,8412.26321036,50.47357926216001
1662699600,2022-09-09 05:00:00,AMP/EUR,0.00560,0.00560,0.00560,0.00560,0.00000000,0.0
1662696000,2022-09-09 04:00:00,AMP/EUR,0.00560,0.00560,0.00560,0.00560,0.00000000,0.0
1662692400,2022-09-09 03:00:00,AMP/EUR,0.00560,0.00560,0.00560,0.00560,0.00000000,0.0
1662688800,2022-09-09 02:00:00,AMP/EUR,0.00560,0.00560,0.00560,0.00560,0.00000000,0.0
1662685200,2022-09-09 01:00:00,AMP/EUR,0.00560,0.00560,0.00560,0.00560,0.00000000,0.0
