https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume USDT
1655856000,2022-06-22 00:00:00,ATOM/USDT,6.9599,7.606,6.5717,7.0522,1751853.51287353,12304584.085871883307
1655769600,2022-06-21 00:00:00,ATOM/USDT,6.8165,7.195,6.6655,6.9541,1288789.31669166,8965109.77266866582
1655683200,2022-06-20 00:00:00,ATOM/USDT,6.7737,6.9721,6.4845,6.8147,1375166.29509517,9245135.72727725089
1655596800,2022-06-19 00:00:00,ATOM/USDT,6.0811,6.8691,5.8509,6.7747,1659547.65726371,10503668.831807444636
1655510400,2022-06-18 00:00:00,ATOM/USDT,6.3819,6.5086,5.5521,6.0776,1166010.85644099,6953766.991856169415
1655424000,2022-06-17 00:00:00,ATOM/USDT,6.3443,6.6117,6.2499,6.3829,1117076.69372239,7201308.077153381552
1655337600,2022-06-16 00:00:00,ATOM/USDT,7.326,7.499,6.18,6.3385,1774868.31592704,11961523.029611742727
1655251200,2022-06-15 00:00:00,ATOM/USDT,6.3616,7.3382,5.923,7.3261,2460188.97148826,16203974.398059162528
1655164800,2022-06-14 00:00:00,ATOM/USDT,6.5011,6.7984,5.9453,6.36,2043880.60771566,13177330.275382709798
1655078400,2022-06-13 00:00:00,ATOM/USDT,7.0687,7.2057,5.8782,6.5063,2575582.40771931,16463212.155952652413
1654992000,2022-06-12 00:00:00,ATOM/USDT,7.559,7.7437,6.9236,7.0749,1464146.99745709,10707725.591729579399
1654905600,2022-06-11 00:00:00,ATOM/USDT,8.1081,8.3469,7.3573,7.553,1076269.10371513,8430600.978517885179
1654819200,2022-06-10 00:00:00,ATOM/USDT,8.7815,8.9982,8.0044,8.1056,1277463.87578651,10827271.98234999787
1654732800,2022-06-09 00:00:00,ATOM/USDT,8.7621,9.2053,8.6564,8.779,915888.52983741,8121046.7180213781
1654646400,2022-06-08 00:00:00,ATOM/USDT,9.1924,9.4357,8.6745,8.7616,842281.26293545,7548892.111234453857
1654560000,2022-06-07 00:00:00,ATOM/USDT,9.4649,9.4791,8.5648,9.1954,1111943.57035791,9933486.191913974882
1654473600,2022-06-06 00:00:00,ATOM/USDT,9.1764,9.7567,9.1521,9.463,568471.16873643,5389934.092920445282
1654387200,2022-06-05 00:00:00,ATOM/USDT,9.2516,9.3864,9.0367,9.1708,316958.31696961,2925041.51124381474
1654300800,2022-06-04 00:00:00,ATOM/USDT,9.1899,9.2888,8.9,9.2541,236533.21754053,2158221.651031127949
1654214400,2022-06-03 00:00:00,ATOM/USDT,9.629,9.6918,8.9368,9.1818,699045.29757325,6509302.414143507786
1654128000,2022-06-02 00:00:00,ATOM/USDT,9.3432,9.7036,9.188,9.6304,652717.27068685,6148295.345795967986
1654041600,2022-06-01 00:00:00,ATOM/USDT,10.3233,10.5016,9.1095,9.3445,1106761.91702068,10990187.784547104344
1653955200,2022-05-31 00:00:00,ATOM/USDT,10.5069,10.8313,10.0572,10.3252,772842.6881282,8033066.932216548101
1653868800,2022-05-30 00:00:00,ATOM/USDT,9.5923,10.6011,9.5014,10.5053,783259.40606159,7944908.552357858266
1653782400,2022-05-29 00:00:00,ATOM/USDT,9.4097,9.6735,9.1504,9.5895,476360.7838834,4504734.721116190939
1653696000,2022-05-28 00:00:00,ATOM/USDT,9.2744,9.6903,9.1727,9.4126,422107.56755568,3990703.653405198146
1653609600,2022-05-27 00:00:00,ATOM/USDT,9.6037,9.9096,9.0504,9.2776,988932.5714174,9340178.295263983214
1653523200,2022-05-26 00:00:00,ATOM/USDT,10.7413,10.91,9.1994,9.6076,1244978.06811612,12287358.289141191076
1653436800,2022-05-25 00:00:00,ATOM/USDT,11.0929,11.3955,10.6091,10.7409,847926.63300004,9224390.48215260591
1653350400,2022-05-24 00:00:00,ATOM/USDT,11.1498,11.3845,10.436,11.0972,921666.16753017,10088665.234449307304
1653264000,2022-05-23 00:00:00,ATOM/USDT,11.4064,12.333,10.9335,11.1455,1021516.3271105,12010956.24528937824
1653177600,2022-05-22 00:00:00,ATOM/USDT,11.0493,11.5926,10.9265,11.4092,464653.53320142,5234756.637015387524
1653091200,2022-05-21 00:00:00,ATOM/USDT,11.1934,11.4994,10.7812,11.0542,770256.5933222,8537587.211381906934
1653004800,2022-05-20 00:00:00,ATOM/USDT,10.8393,12.2205,10.7607,11.1921,2511089.91984717,28689587.510762714141
1652918400,2022-05-19 00:00:00,ATOM/USDT,10.1149,10.9644,9.8159,10.8337,828293.98543112,8650236.495196068986
1652832000,2022-05-18 00:00:00,ATOM/USDT,11.4601,11.775,9.9981,10.1142,888734.61480244,9487290.043044791467
1652745600,2022-05-17 00:00:00,ATOM/USDT,11.0756,11.9209,10.7555,11.4565,678725.15268448,7714373.584216840551
1652659200,2022-05-16 00:00:00,ATOM/USDT,12.3932,12.4751,10.944,11.0745,1088251.34584538,12550816.481124328344
1652572800,2022-05-15 00:00:00,ATOM/USDT,10.7797,12.4921,10.324,12.3931,772085.14902427,8723667.959841577573
1652486400,2022-05-14 00:00:00,ATOM/USDT,10.3273,11.0777,9.5453,10.7792,874678.94239188,9030377.741840632425
1652400000,2022-05-13 00:00:00,ATOM/USDT,9.661,11.6565,8.577,10.3251,1592837.46787878,16821062.609729095708
1652313600,2022-05-12 00:00:00,ATOM/USDT,10.8131,11.707,8.5411,9.6564,2227975.99398202,21391143.109727664078
1652227200,2022-05-11 00:00:00,ATOM/USDT,13.5843,13.9992,9.2211,10.8003,2988505.75165711,35137155.787844912095
1652140800,2022-05-10 00:00:00,ATOM/USDT,12.4857,15.314,11.968,13.5738,2410630.03240968,33398160.781901108735
1652054400,2022-05-09 00:00:00,ATOM/USDT,15.7088,15.9929,12.2259,12.4976,1935547.76468352,27877988.407283123025
1651968000,2022-05-08 00:00:00,ATOM/USDT,16.4229,16.535,15.56,15.7,728017.67957709,11678684.731692505423
1651881600,2022-05-07 00:00:00,ATOM/USDT,17.6641,17.6987,16.0214,16.436,480415.52223965,8100538.996989592903
1651795200,2022-05-06 00:00:00,ATOM/USDT,17.8411,17.9879,17.1173,17.6631,446154.71197004,7866842.711107904026
1651708800,2022-05-05 00:00:00,ATOM/USDT,19.9229,20.3409,17.1178,17.8384,596571.45439171,11168282.227762400699
1651622400,2022-05-04 00:00:00,ATOM/USDT,17.5773,20.05,17.4701,19.9179,609549.83956922,11495903.933596735897
1651536000,2022-05-03 00:00:00,ATOM/USDT,17.8098,18.9957,17.4526,17.5682,394338.63274733,7195740.030983965323
1651449600,2022-05-02 00:00:00,ATOM/USDT,17.993,18.3476,17.2229,17.8028,535542.97790767,9541693.961882092695
1651363200,2022-05-01 00:00:00,ATOM/USDT,17.8409,18.6748,17.55,17.9956,517788.15928566,9365456.458495682547
1651276800,2022-04-30 00:00:00,ATOM/USDT,19.4428,19.5761,17.241,17.8402,430023.22139523,7947605.514507821935
1651190400,2022-04-29 00:00:00,ATOM/USDT,20.7562,20.8774,19.22,19.4438,418108.78615788,8394397.322260353109
1651104000,2022-04-28 00:00:00,ATOM/USDT,21.4358,21.4684,20.4274,20.7485,352569.16375954,7399385.823248298754
1651017600,2022-04-27 00:00:00,ATOM/USDT,20.307,21.8891,20.1235,21.4461,440724.90846862,9380571.370218631816
1650931200,2022-04-26 00:00:00,ATOM/USDT,22.1315,22.3028,19.9707,20.3042,299452.70746286,6361674.580143414696
1650844800,2022-04-25 00:00:00,ATOM/USDT,22.2863,22.3736,20.7783,22.1291,361972.64026964,7804091.917157573752
1650758400,2022-04-24 00:00:00,ATOM/USDT,23.2202,23.3059,22.2703,22.2852,184159.93831467,4186022.466236705737
1650672000,2022-04-23 00:00:00,ATOM/USDT,23.0923,23.4806,22.75,23.2151,211485.03486595,4891720.083678027703
1650585600,2022-04-22 00:00:00,ATOM/USDT,23.302,23.8566,22.8879,23.096,261195.11925848,6100139.209179945229
1650499200,2022-04-21 00:00:00,ATOM/USDT,24.2805,24.9587,22.9196,23.3142,346471.12663047,8382515.566874488765
1650412800,2022-04-20 00:00:00,ATOM/USDT,24.6716,25.0879,24.023,24.279,287696.02300805,7052069.165358488077
1650326400,2022-04-19 00:00:00,ATOM/USDT,24.0658,24.7211,23.7589,24.6692,285376.89007999,6924916.986309836428
1650240000,2022-04-18 00:00:00,ATOM/USDT,23.2157,24.1348,22.4368,24.0658,272772.74482872,6337207.27491246197
1650153600,2022-04-17 00:00:00,ATOM/USDT,24.1841,24.4756,23.0833,23.2157,163126.24419623,3909717.042814570585
1650067200,2022-04-16 00:00:00,ATOM/USDT,24.1069,24.4375,23.8491,24.1719,111722.28210766,2700485.497641786032
1649980800,2022-04-15 00:00:00,ATOM/USDT,23.9603,24.3734,23.7782,24.1095,181728.17111934,4374846.472928787273
1649894400,2022-04-14 00:00:00,ATOM/USDT,24.68,25.1452,23.742,23.9628,400346.68890877,9796437.466242836871
1649808000,2022-04-13 00:00:00,ATOM/USDT,24.638,25.2059,24.1071,24.6761,348272.89955432,8597709.542967690779
1649721600,2022-04-12 00:00:00,ATOM/USDT,23.8502,25.453,23.6801,24.6374,502822.00179983,12336278.501553599245
1649635200,2022-04-11 00:00:00,ATOM/USDT,26.508,26.6034,23.3097,23.8494,738263.97206369,18592767.67877097257
1649548800,2022-04-10 00:00:00,ATOM/USDT,27.2766,27.4206,26.3957,26.5029,247508.52244547,6665573.654769202503
1649462400,2022-04-09 00:00:00,ATOM/USDT,26.8765,27.4271,26.5996,27.2698,256278.50602756,6925921.559117172951
1649376000,2022-04-08 00:00:00,ATOM/USDT,27.6545,28.9473,26.6215,26.8953,583344.70649009,16218432.506862024451
1649289600,2022-04-07 00:00:00,ATOM/USDT,26.8846,27.8963,26.28,27.6546,416416.79547671,11339777.430197675755
1649203200,2022-04-06 00:00:00,ATOM/USDT,29.3078,29.4318,26.6889,26.8945,827820.02588096,23213517.052986813596
1649116800,2022-04-05 00:00:00,ATOM/USDT,30.8441,31.2167,29.1635,29.2922,543130.35971979,16432846.581831219575
1649030400,2022-04-04 00:00:00,ATOM/USDT,31.9521,32.5374,30.0628,30.8423,630347.88560921,19756910.727916314956
1648944000,2022-04-03 00:00:00,ATOM/USDT,31.3053,33.266,30.5134,31.9613,878679.46296757,28296421.15493259781
1648857600,2022-04-02 00:00:00,ATOM/USDT,29.4007,32.7886,29.2372,31.2755,1018352.08750366,31582310.175377783072
1648771200,2022-04-01 00:00:00,ATOM/USDT,28.8883,29.6713,27.706,29.4099,741595.3615518,21289089.085242055021
1648684800,2022-03-31 00:00:00,ATOM/USDT,30.0385,31.3202,28.3578,28.8893,966654.05174276,28749454.102017748897
1648598400,2022-03-30 00:00:00,ATOM/USDT,30.2286,31.3301,29.3081,30.0385,748482.49378382,22707542.440903940579
1648512000,2022-03-29 00:00:00,ATOM/USDT,29.3754,31.7264,29.3148,30.2207,822261.77019232,25154968.766136124797
1648425600,2022-03-28 00:00:00,ATOM/USDT,29.9523,31.4884,29.1736,29.3815,841212.70127191,25662680.562808158731
1648339200,2022-03-27 00:00:00,ATOM/USDT,28.7782,29.9633,28.1109,29.9632,279579.83139111,8105599.039554708471
1648252800,2022-03-26 00:00:00,ATOM/USDT,28.1099,28.9491,27.9999,28.7828,300525.71855217,8567970.76613109762
1648166400,2022-03-25 00:00:00,ATOM/USDT,29.2746,30.01,27.6851,28.1099,736415.53512785,21390825.672703193371
1648080000,2022-03-24 00:00:00,ATOM/USDT,28.2465,29.4562,27.9138,29.2746,627322.23334273,17994204.109145967535
1647993600,2022-03-23 00:00:00,ATOM/USDT,28.0177,28.3694,27.2075,28.2434,477114.79200903,13253437.535029002796
1647907200,2022-03-22 00:00:00,ATOM/USDT,27.9131,28.9579,27.6371,28.0152,463846.00967515,13128319.96204000775
1647820800,2022-03-21 00:00:00,ATOM/USDT,27.8311,28.3889,27.5529,27.924,361547.3005019,10117189.37327545562
1647734400,2022-03-20 00:00:00,ATOM/USDT,28.6347,28.829,27.4833,27.822,343484.56197457,9658148.201306717813
1647648000,2022-03-19 00:00:00,ATOM/USDT,28.6073,29.4215,28.33,28.6492,477832.62840459,13805546.259152039246
1647561600,2022-03-18 00:00:00,ATOM/USDT,28.1581,28.7768,27.189,28.6074,457209.10611308,12762466.437863136724
1647475200,2022-03-17 00:00:00,ATOM/USDT,28.9477,29.0155,28.0898,28.1554,470732.92060397,13405479.965760818658
1647388800,2022-03-16 00:00:00,ATOM/USDT,26.9004,29.0961,26.5245,28.9427,836752.02723969,23299769.623189114493
1647302400,2022-03-15 00:00:00,ATOM/USDT,26.8361,27.7505,26.1783,26.9014,649075.5123486,17550598.716491077677
1647216000,2022-03-14 00:00:00,ATOM/USDT,26.2351,27.17,25.75,26.8522,493822.10742032,13084280.819757978281
1647129600,2022-03-13 00:00:00,ATOM/USDT,27.2244,27.5316,25.9569,26.2334,517408.54889043,13988206.503119729535
1647043200,2022-03-12 00:00:00,ATOM/USDT,27.4625,28.256,27.141,27.2012,438843.77928447,12143394.224615407052
1646956800,2022-03-11 00:00:00,ATOM/USDT,28.0065,28.4869,26.822,27.4717,743237.76892343,20582138.071700498776
1646870400,2022-03-10 00:00:00,ATOM/USDT,30.043,30.3374,27.406,28.0127,786240.40584668,22394696.021179813361
1646784000,2022-03-09 00:00:00,ATOM/USDT,27.8564,31.3672,27.7765,30.0315,1166425.77736128,35149418.906727888114
1646697600,2022-03-08 00:00:00,ATOM/USDT,28.2939,29.308,27.3535,27.8581,1142994.42287025,32343522.669538516108
1646611200,2022-03-07 00:00:00,ATOM/USDT,28.1445,29.5747,27.1256,28.2945,1299778.77408079,36773916.413901798756
1646524800,2022-03-06 00:00:00,ATOM/USDT,30.8717,30.9459,27.9067,28.1329,985110.75522989,28810332.462952672545
1646438400,2022-03-05 00:00:00,ATOM/USDT,30.4669,31.6719,29.5,30.873,989582.66994257,30128324.486016819695
1646352000,2022-03-04 00:00:00,ATOM/USDT,34.0471,34.6822,30.28,30.4715,1583979.61342889,52172022.482895315195
1646265600,2022-03-03 00:00:00,ATOM/USDT,32.2467,34.4368,31.1506,34.0533,1845742.54414071,60743763.764947804688
1646179200,2022-03-02 00:00:00,ATOM/USDT,31.1485,32.7943,29.8277,32.2234,1497522.4631069,46856840.448988918217
1646092800,2022-03-01 00:00:00,ATOM/USDT,31.3707,33.0264,30.2113,31.1501,1275042.88316566,40271355.496049735277
1646006400,2022-02-28 00:00:00,ATOM/USDT,26.7667,31.7672,26.3847,31.3808,1384493.38639896,39609934.736861360289
1645920000,2022-02-27 00:00:00,ATOM/USDT,29.8758,29.9188,26.2846,26.7611,1024171.78599229,28986996.238270021187
1645833600,2022-02-26 00:00:00,ATOM/USDT,27.2691,30.3163,27.1287,29.8754,1152535.67028195,33130745.433281429878
1645747200,2022-02-25 00:00:00,ATOM/USDT,24.8611,27.4555,24.2472,27.252,1248059.61959947,31934877.536908089735
1645660800,2022-02-24 00:00:00,ATOM/USDT,25.1705,25.5416,21.5454,24.857,2352218.83738867,54367533.943879469171
1645574400,2022-02-23 00:00:00,ATOM/USDT,24.8169,26.9199,24.5954,25.1687,1423695.47875778,36760239.04384083348
1645488000,2022-02-22 00:00:00,ATOM/USDT,23.8245,24.9867,22.9917,24.8237,1133177.13324225,27272443.268325147593
1645401600,2022-02-21 00:00:00,ATOM/USDT,26.0542,27.29,23.6155,23.8022,1754208.04724256,45233841.409053945709
1645315200,2022-02-20 00:00:00,ATOM/USDT,26.6672,26.8523,25.4376,26.0499,1033231.91475157,26940175.119855597046
1645228800,2022-02-19 00:00:00,ATOM/USDT,26.8519,27.4155,26.0058,26.674,542387.09821846,14518099.421866790697
1645142400,2022-02-18 00:00:00,ATOM/USDT,28.0612,29.0509,26.719,26.8522,1181479.78781347,32906915.081835483655
1645056000,2022-02-17 00:00:00,ATOM/USDT,28.4971,30.8568,27.5033,28.0491,2116736.45769943,62084786.53341484913
1644969600,2022-02-16 00:00:00,ATOM/USDT,28.9686,29.221,27.5595,28.5079,730204.98324249,20742564.259603364946
1644883200,2022-02-15 00:00:00,ATOM/USDT,27.1553,29.2302,27.1526,28.9597,1228305.34195874,34839340.640300953177
1644796800,2022-02-14 00:00:00,ATOM/USDT,26.179,27.4336,25.3645,27.1467,1127260.92899826,29844982.525466075006
1644710400,2022-02-13 00:00:00,ATOM/USDT,27.0528,27.6284,25.9037,26.1782,612477.6026856,16455722.361935301182
1644624000,2022-02-12 00:00:00,ATOM/USDT,26.5665,28.3353,26.0101,27.059,1161623.30213106,31700159.836546896935
1644537600,2022-02-11 00:00:00,ATOM/USDT,29.1029,29.3436,26.2072,26.607,1176718.97171266,33268691.790062745991
1644451200,2022-02-10 00:00:00,ATOM/USDT,30.9071,31.3007,28.7118,29.066,1334360.69601625,40045735.917458467123
