https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume GMT
1662249600000,2022-09-04 00:00:00,GMT/USDT,0.099262,0.10309,0.093941,0.100718,78660.00661390144,780992.53970394
1662163200000,2022-09-03 00:00:00,GMT/USDT,0.095871,0.101141,0.09362,0.098258,76013.55840500628,773611.90340742
1662076800000,2022-09-02 00:00:00,GMT/USDT,0.101072,0.103481,0.09296,0.0951,64775.09440099229,681126.12409035
1661990400000,2022-09-01 00:00:00,GMT/USDT,0.09891,0.102822,0.094155,0.101375,79104.01557605917,780310.88114485
1661904000000,2022-08-31 00:00:00,GMT/USDT,0.09859,0.102721,0.09859,0.099636,73038.23238776225,733050.62816414
1661817600000,2022-08-30 00:00:00,GMT/USDT,0.101271,0.103648,0.095204,0.099175,68263.37629636942,688312.33976677
1661731200000,2022-08-29 00:00:00,GMT/USDT,0.09692,0.101814,0.09577,0.101261,68201.64518451891,673523.32274537
1661644800000,2022-08-28 00:00:00,GMT/USDT,0.098677,0.10012,0.0965,0.096723,77274.39424998288,798924.70508548
1661558400000,2022-08-27 00:00:00,GMT/USDT,0.100213,0.101111,0.098,0.09856,76746.97119130172,778682.74341824
1661472000000,2022-08-26 00:00:00,GMT/USDT,0.109027,0.110098,0.100078,0.100198,73003.6588733592,728593.97266771
1661385600000,2022-08-25 00:00:00,GMT/USDT,0.108233,0.109049,0.10633,0.108247,72005.58159602486,665197.01789449
1661299200000,2022-08-24 00:00:00,GMT/USDT,0.107341,0.109212,0.1046,0.107597,74999.51740251148,697040.97142589
1661212800000,2022-08-23 00:00:00,GMT/USDT,0.106984,0.109293,0.104439,0.108328,73655.45741773215,679930.00348693
1661126400000,2022-08-22 00:00:00,GMT/USDT,0.10579,0.106038,0.104662,0.105369,3704.3628921724403,35156.09801908
1661040000000,2022-08-21 00:00:00,GMT/USDT,0.100251,0.1071,0.099927,0.105024,71016.82401293995,676196.14576611
1660953600000,2022-08-20 00:00:00,GMT/USDT,0.101833,0.104,0.098141,0.100917,73791.70592955273,731211.84666164
1660867200000,2022-08-19 00:00:00,GMT/USDT,0.111401,0.111531,0.101625,0.101796,70235.6701267941,689964.93110529
1660780800000,2022-08-18 00:00:00,GMT/USDT,0.111932,0.113296,0.110806,0.111353,72441.63546974934,650558.45347453
1660694400000,2022-08-17 00:00:00,GMT/USDT,0.12212,0.125972,0.110657,0.111051,63104.98811966654,568252.31758081
1660608000000,2022-08-16 00:00:00,GMT/USDT,0.124617,0.125243,0.120626,0.121721,75723.35168639531,622105.89533766
1660521600000,2022-08-15 00:00:00,GMT/USDT,0.126222,0.129581,0.123314,0.12465,69625.89815203345,558571.18453296
1660435200000,2022-08-14 00:00:00,GMT/USDT,0.131154,0.132095,0.124745,0.12589,76409.87643519441,606957.47426479
1660348800000,2022-08-13 00:00:00,GMT/USDT,0.127072,0.132535,0.126717,0.130412,75000.61895104923,575105.19699912
1660262400000,2022-08-12 00:00:00,GMT/USDT,0.127119,0.128393,0.123539,0.128393,72476.94198207602,564492.93950664
1660176000000,2022-08-11 00:00:00,GMT/USDT,0.128969,0.134535,0.126664,0.127147,66535.8251495814,523298.4274075
1660089600000,2022-08-10 00:00:00,GMT/USDT,0.122539,0.130884,0.1214,0.129377,57161.67945657592,441822.57632018
1660003200000,2022-08-09 00:00:00,GMT/USDT,0.128321,0.128571,0.12685,0.128081,4270.3615803995235,33341.10118128
1659916800000,2022-08-08 00:00:00,GMT/USDT,0.121035,0.129994,0.120385,0.128193,68612.39372306601,535227.30354283
1659830400000,2022-08-07 00:00:00,GMT/USDT,0.118054,0.122336,0.115782,0.120677,77493.6591522027,642157.65350649
1659744000000,2022-08-06 00:00:00,GMT/USDT,0.123131,0.125009,0.117668,0.117832,79962.50102114677,678614.47672234
1659657600000,2022-08-05 00:00:00,GMT/USDT,0.116817,0.123083,0.115341,0.122249,85815.06920932213,701969.49839526
1659571200000,2022-08-04 00:00:00,GMT/USDT,0.115833,0.119929,0.114551,0.116723,76286.21543442013,653566.26744018
1659484800000,2022-08-03 00:00:00,GMT/USDT,0.115224,0.117957,0.111632,0.116254,76527.46783036366,658278.14810986
1659398400000,2022-08-02 00:00:00,GMT/USDT,0.114721,0.117935,0.110501,0.115366,91785.44884746762,795602.24717393
1659312000000,2022-08-01 00:00:00,GMT/USDT,0.118845,0.119856,0.113157,0.113861,78344.47071380293,688071.16320604
1659225600000,2022-07-31 00:00:00,GMT/USDT,0.122455,0.123129,0.117531,0.119071,84127.49372035147,706532.18432995
1659139200000,2022-07-30 00:00:00,GMT/USDT,0.124316,0.127853,0.121042,0.121786,103468.25010613093,849590.67631855
1659052800000,2022-07-29 00:00:00,GMT/USDT,0.11748,0.124979,0.114513,0.124849,102271.57496806831,819162.14761887
1658966400000,2022-07-28 00:00:00,GMT/USDT,0.116256,0.122046,0.114229,0.117097,126386.94421857198,1079335.45879546
1658880000000,2022-07-27 00:00:00,GMT/USDT,0.104508,0.118463,0.102442,0.116274,72478.17213554218,623339.45796603
1658793600000,2022-07-26 00:00:00,GMT/USDT,0.102419,0.108,0.0973,0.104587,80002.37925207795,764936.17038521
1658707200000,2022-07-25 00:00:00,GMT/USDT,0.1103,0.111452,0.0133,0.102716,81958.15473098622,797910.30346768
1658620800000,2022-07-24 00:00:00,GMT/USDT,0.110997,0.114255,0.109121,0.111085,98889.05271104796,890210.6739078
1658534400000,2022-07-23 00:00:00,GMT/USDT,0.107961,0.111002,0.106967,0.110988,71838.15119724727,647260.52543741
1658448000000,2022-07-22 00:00:00,GMT/USDT,0.111936,0.114303,0.106928,0.107221,97706.15186545486,911259.47216921
1658361600000,2022-07-21 00:00:00,GMT/USDT,0.109139,0.112089,0.104622,0.111626,97817.79046208525,876299.34300329
1658275200000,2022-07-20 00:00:00,GMT/USDT,0.110196,0.113075,0.106385,0.108204,94010.35741787605,868825.15820003
1658188800000,2022-07-19 00:00:00,GMT/USDT,0.113662,0.115048,0.107789,0.110382,80881.54866969255,732742.19229306
1658102400000,2022-07-18 00:00:00,GMT/USDT,0.103052,0.113692,0.10243,0.11296,138882.1097055711,1229480.43294592
1658016000000,2022-07-17 00:00:00,GMT/USDT,0.107314,0.109227,0.098642,0.102951,121854.0484294489,1183612.09147506
1657929600000,2022-07-16 00:00:00,GMT/USDT,0.103248,0.108684,0.097736,0.107777,131056.16587239172,1215993.81938996
1657843200000,2022-07-15 00:00:00,GMT/USDT,0.10407,0.104677,0.098243,0.103237,136104.28347900783,1318367.28575034
1657756800000,2022-07-14 00:00:00,GMT/USDT,0.104153,0.108773,0.097764,0.104005,148078.9618973066,1423767.72171825
1657670400000,2022-07-13 00:00:00,GMT/USDT,0.099605,0.105504,0.099162,0.105415,106752.16243248491,1012684.74536342
1657584000000,2022-07-12 00:00:00,GMT/USDT,0.100427,0.101074,0.096189,0.099886,53101.85711194436,531624.62318988
1657497600000,2022-07-11 00:00:00,GMT/USDT,0.102765,0.104469,0.099872,0.100681,67358.634230347,669030.24632599
1657411200000,2022-07-10 00:00:00,GMT/USDT,0.105144,0.105672,0.101261,0.101764,84079.7709799584,826223.13372075
1657324800000,2022-07-09 00:00:00,GMT/USDT,0.1061,0.106683,0.10395,0.105019,84843.34073003042,807885.62764862
1657238400000,2022-07-08 00:00:00,GMT/USDT,0.108363,0.10962,0.102404,0.106971,90029.99959387022,841629.97068243
1657152000000,2022-07-07 00:00:00,GMT/USDT,0.107382,0.109688,0.10466,0.108992,82605.66608832893,757905.77371118
1657065600000,2022-07-06 00:00:00,GMT/USDT,0.109304,0.110583,0.104711,0.107871,69271.98067943967,642174.2700025
1656979200000,2022-07-05 00:00:00,GMT/USDT,0.110394,0.112083,0.106345,0.109936,52113.16975193156,474031.88902572
1656892800000,2022-07-04 00:00:00,GMT/USDT,0.106021,0.1137,0.102914,0.109686,98178.29657341079,895085.0297523
1656806400000,2022-07-03 00:00:00,GMT/USDT,0.105984,0.107331,0.101124,0.106728,85051.66575684356,796901.14831013
1656720000000,2022-07-02 00:00:00,GMT/USDT,0.104616,0.106412,0.099111,0.106387,72795.08076785188,684247.89464739
1656633600000,2022-07-01 00:00:00,GMT/USDT,0.10549,0.106505,0.100642,0.104813,131103.62581447896,1250833.63527882
1656547200000,2022-06-30 00:00:00,GMT/USDT,0.10304,0.109594,0.099014,0.10549,119856.475670651,1136188.03365865
1656460800000,2022-06-29 00:00:00,GMT/USDT,0.111022,0.111983,0.101173,0.102292,82677.46831318822,808249.60224835
1656374400000,2022-06-28 00:00:00,GMT/USDT,0.115903,0.116196,0.11391,0.114676,4278.238751955519,37307.18504269
1656288000000,2022-06-27 00:00:00,GMT/USDT,0.117221,0.1215,0.113043,0.115771,85079.72210118744,734896.66756949
1656201600000,2022-06-26 00:00:00,GMT/USDT,0.117695,0.123939,0.115233,0.11821,100782.78951410252,852574.14359278
1656115200000,2022-06-25 00:00:00,GMT/USDT,0.11707,0.120899,0.110562,0.117269,92801.01548588429,791351.64012556
1656028800000,2022-06-24 00:00:00,GMT/USDT,0.107592,0.117433,0.106009,0.117265,103355.14763220446,881381.03980049
1655942400000,2022-06-23 00:00:00,GMT/USDT,0.103455,0.117449,0.102,0.106726,87569.33198850369,820506.08088473
1655856000000,2022-06-22 00:00:00,GMT/USDT,0.107689,0.109593,0.101042,0.103695,118744.76520541016,1145134.91687555
1655769600000,2022-06-21 00:00:00,GMT/USDT,0.1054,0.115379,0.103688,0.107983,118947.30638574193,1101537.33815269
1655683200000,2022-06-20 00:00:00,GMT/USDT,0.1023,0.1088,0.09584,0.105571,219928.93966528293,2083232.51333494
1655596800000,2022-06-19 00:00:00,GMT/USDT,0.093108,0.108999,0.093108,0.1026,124997.63480821924,1218300.53419317
1655510400000,2022-06-18 00:00:00,GMT/USDT,0.11141,0.111448,0.091,0.094981,42046.38969321873,442682.11214052
1655424000000,2022-06-17 00:00:00,GMT/USDT,0.110691,0.11433,0.106528,0.109749,63491.6876659106,578517.23173706
1655337600000,2022-06-16 00:00:00,GMT/USDT,0.118635,0.120477,0.10801,0.110722,214018.05097397443,1932931.58517706
1655251200000,2022-06-15 00:00:00,GMT/USDT,0.118,0.12094,0.103749,0.118587,181250.097935361,1528414.56428918
1655164800000,2022-06-14 00:00:00,GMT/USDT,0.126039,0.131867,0.114136,0.119351,466170.27279810345,3905876.55568955
1655078400000,2022-06-13 00:00:00,GMT/USDT,0.141835,0.143844,0.103749,0.124521,189565.80594598738,1522360.13159216
1654992000000,2022-06-12 00:00:00,GMT/USDT,0.140052,0.148864,0.132717,0.141996,239778.28578998835,1688627.04435328
1654905600000,2022-06-11 00:00:00,GMT/USDT,0.142623,0.1478,0.137098,0.139891,236036.9248007318,1687291.71140911
1654819200000,2022-06-10 00:00:00,GMT/USDT,0.14163,0.152499,0.138771,0.14264,180872.37866266875,1268034.06241355
1654732800000,2022-06-09 00:00:00,GMT/USDT,0.1461,0.157665,0.133101,0.141699,74879.53093751539,528440.78601483
1654646400000,2022-06-08 00:00:00,GMT/USDT,0.14188,0.149779,0.131655,0.14618,88110.40653604288,602752.81526914
1654560000000,2022-06-07 00:00:00,GMT/USDT,0.148317,0.1533,0.135151,0.141881,16324.53736710577,115057.95255958
1654473600000,2022-06-06 00:00:00,GMT/USDT,0.155854,0.160521,0.146287,0.154049,91721.15623559781,595402.47736498
1654387200000,2022-06-05 00:00:00,GMT/USDT,0.155522,0.160759,0.146287,0.155716,217225.98216826114,1395013.88533138
1654300800000,2022-06-04 00:00:00,GMT/USDT,0.158064,0.1612,0.148702,0.153459,74281.11354270286,484045.33812095
1654214400000,2022-06-03 00:00:00,GMT/USDT,0.16327,0.16534,0.15197,0.158031,176168.18446186892,1114769.78859761
1654128000000,2022-06-02 00:00:00,GMT/USDT,0.156437,0.16999,0.153,0.163222,241447.60161356052,1479258.93331512
1654041600000,2022-06-01 00:00:00,GMT/USDT,0.16495,0.170539,0.152,0.156455,102802.82624119292,657076.00422609
1653955200000,2022-05-31 00:00:00,GMT/USDT,0.179119,0.179131,0.161892,0.164542,81091.2019420474,492829.80601942
1653868800000,2022-05-30 00:00:00,GMT/USDT,0.175107,0.186,0.172013,0.17913,90167.27114976893,503362.2014725
1653782400000,2022-05-29 00:00:00,GMT/USDT,0.16049,0.21,0.1569,0.174903,112992.77161855929,646031.06646861
1653696000000,2022-05-28 00:00:00,GMT/USDT,0.157797,0.17199,0.146449,0.16049,28865.372889362145,179857.76614968
1653609600000,2022-05-27 00:00:00,GMT/USDT,0.1669,0.23,0.14,0.157795,61464.12439523787,389518.83389992
1653523200000,2022-05-26 00:00:00,GMT/USDT,0.1575,0.191,0.150242,0.1669,280524.6216529808,1680794.61745345
1653436800000,2022-05-25 00:00:00,GMT/USDT,0.151981,0.159831,0.131023,0.1575,62432.30208541568,396395.56879629
1653350400000,2022-05-24 00:00:00,GMT/USDT,0.158323,0.17182,0.1517,0.153898,92580.98178458172,601573.6512793
1653264000000,2022-05-23 00:00:00,GMT/USDT,0.158769,0.1789,0.1505,0.157881,104921.78134885637,664562.43214102
1653177600000,2022-05-22 00:00:00,GMT/USDT,0.165241,0.17939,0.12581,0.158876,206744.578770429,1301295.21620905
1653091200000,2022-05-21 00:00:00,GMT/USDT,0.16211,0.173999,0.157498,0.166089,155572.2241251577,936679.87720534
1653004800000,2022-05-20 00:00:00,GMT/USDT,0.158556,0.183588,0.157499,0.163,232895.3129406136,1428805.60086266
1652918400000,2022-05-19 00:00:00,GMT/USDT,0.161214,0.199465,0.153,0.158559,363730.84310116904,2293977.90791547
1652832000000,2022-05-18 00:00:00,GMT/USDT,0.172179,0.175886,0.151352,0.158941,244224.20997456767,1536571.49492307
1652745600000,2022-05-17 00:00:00,GMT/USDT,0.18712,0.3198,0.1061,0.175733,114565.18624295558,651927.56194315
1652659200000,2022-05-16 00:00:00,GMT/USDT,0.199185,0.20191,0.176157,0.185333,75158.72754243658,405533.43194378
1652572800000,2022-05-15 00:00:00,GMT/USDT,0.199074,0.203998,0.178252,0.199116,131732.3270650848,661585.84475926
1652486400000,2022-05-14 00:00:00,GMT/USDT,0.190498,0.209287,0.175001,0.199086,965031.4657331534,4847309.53323264
1652400000000,2022-05-13 00:00:00,GMT/USDT,0.143313,0.190498,0.141682,0.190498,1533977.1566112228,8052458.06576039
1652313600000,2022-05-12 00:00:00,GMT/USDT,0.155821,0.16225,0.135197,0.143544,307981.8502158904,2145557.11291235
1652227200000,2022-05-11 00:00:00,GMT/USDT,0.1808,0.181384,0.1,0.15576,225858.91292653524,1450044.3819115
1652140800000,2022-05-10 00:00:00,GMT/USDT,0.178744,0.188862,0.175292,0.180702,142444.11281698706,788281.882973
1652054400000,2022-05-09 00:00:00,GMT/USDT,0.196077,0.196507,0.175756,0.178745,126663.57551444901,708627.23720635
1651968000000,2022-05-08 00:00:00,GMT/USDT,0.217093,0.228999,0.033101,0.195523,102320.27555506582,523315.80200317
1651881600000,2022-05-07 00:00:00,GMT/USDT,0.212148,0.226029,0.206906,0.217132,112538.2560413436,518294.19911088
1651795200000,2022-05-06 00:00:00,GMT/USDT,0.201359,0.213797,0.196753,0.212128,104770.19417086829,493900.82483627
1651708800000,2022-05-05 00:00:00,GMT/USDT,0.232078,0.232438,0.193008,0.197551,118314.06749974164,598903.91594951
1651622400000,2022-05-04 00:00:00,GMT/USDT,0.225516,0.26,0.225308,0.232184,117735.51775148894,507078.51424512
1651536000000,2022-05-03 00:00:00,GMT/USDT,0.230737,0.262626,0.225018,0.225578,83731.53399102898,371186.61390308
1651449600000,2022-05-02 00:00:00,GMT/USDT,0.225992,0.230755,0.219627,0.230755,58906.76811247477,255278.40398897
1651363200000,2022-05-01 00:00:00,GMT/USDT,0.232132,0.236913,0.218389,0.226297,94412.74199607848,417207.21881456
1651276800000,2022-04-30 00:00:00,GMT/USDT,0.239134,0.240664,0.230752,0.232511,80099.73141996049,344498.67498725
1651190400000,2022-04-29 00:00:00,GMT/USDT,0.249632,0.250336,0.234901,0.239996,83864.78801946725,349442.44078846
1651104000000,2022-04-28 00:00:00,GMT/USDT,0.250031,0.259523,0.245275,0.250123,98367.96877935987,393278.38215342
1651017600000,2022-04-27 00:00:00,GMT/USDT,0.238615,0.25379,0.235874,0.250244,82707.53251203566,330507.55467478
1650931200000,2022-04-26 00:00:00,GMT/USDT,0.250733,0.250828,0.234736,0.238578,79688.056701765,334012.59421139
1650844800000,2022-04-25 00:00:00,GMT/USDT,0.248207,0.250831,0.228676,0.250786,108556.01535987387,432863.13972819
1650758400000,2022-04-24 00:00:00,GMT/USDT,0.252598,0.253235,0.251641,0.251868,4305.6217887324065,17094.75514449
1650672000000,2022-04-23 00:00:00,GMT/USDT,0.25639,0.260081,0.248252,0.253252,99893.70283755171,394443.88529035
1650585600000,2022-04-22 00:00:00,GMT/USDT,0.256892,0.259834,0.252,0.257127,70626.53484409493,274675.68494983
1650499200000,2022-04-21 00:00:00,GMT/USDT,0.25487,0.256031,0.253725,0.255219,4652.988896264288,18231.35776045
1650412800000,2022-04-20 00:00:00,GMT/USDT,0.265528,0.27909,0.249259,0.254536,75190.86571215658,295403.65886223
1650326400000,2022-04-19 00:00:00,GMT/USDT,0.265583,0.279913,0.258422,0.26552,85139.20072700357,320650.8011713
1650240000000,2022-04-18 00:00:00,GMT/USDT,0.265123,0.269063,0.252167,0.265553,87154.16894140469,328198.77365876
1650153600000,2022-04-17 00:00:00,GMT/USDT,0.275961,0.277193,0.263601,0.264657,81270.0256386279,307076.80370679
1650067200000,2022-04-16 00:00:00,GMT/USDT,0.27308,0.275963,0.267937,0.275952,80468.12588439476,291601.89411345
1649980800000,2022-04-15 00:00:00,GMT/USDT,0.273809,0.277559,0.262464,0.27375,91129.5965793445,332893.50348619
1649894400000,2022-04-14 00:00:00,GMT/USDT,0.2795,0.281683,0.26704,0.273811,89961.53389365734,328553.39593244
1649808000000,2022-04-13 00:00:00,GMT/USDT,0.266179,0.284476,0.261094,0.279489,94377.27347750189,337677.95325577
1649721600000,2022-04-12 00:00:00,GMT/USDT,0.260422,0.269733,0.257255,0.265674,92365.45218004573,347664.62725011
1649635200000,2022-04-11 00:00:00,GMT/USDT,0.271909,0.272351,0.253005,0.260681,80654.42082280682,309398.92367609
1649462400000,2022-04-09 00:00:00,GMT/USDT,0.278813,0.286799,0.25,0.279569,85058.19349292995,304247.58643816
1649376000000,2022-04-08 00:00:00,GMT/USDT,0.285622,0.29,0.275241,0.277913,74437.35717741233,267844.09933113
1649289600000,2022-04-07 00:00:00,GMT/USDT,0.27463,0.285692,0.265134,0.285655,38715.89083978941,135533.74119056
1649203200000,2022-04-06 00:00:00,GMT/USDT,0.288835,0.295941,0.273658,0.276434,59708.08251195026,215993.98956695
1649116800000,2022-04-05 00:00:00,GMT/USDT,0.304431,0.31,0.287402,0.302398,42208.59676328485,139579.61614589
