https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XCH,Volume BTC
1650535200000,2022-04-21 10:00:00,BTC/XCH,41569,42004,41569,42004,501.38536644,0.01193661
1650441600000,2022-04-20 08:00:00,BTC/XCH,40000,40000,40000,40000,1496.256,0.0374064
1650362400000,2022-04-19 10:00:00,BTC/XCH,38764,38875,38762,38764,539.23902648,0.01391082
1650351600000,2022-04-19 07:00:00,BTC/XCH,39000,40280,38929,40280,1824.9534732,0.04530669
1650348000000,2022-04-19 06:00:00,BTC/XCH,39202,39202,39202,39202,121.23688924,0.00309262
1650301200000,2022-04-18 17:00:00,BTC/XCH,38239,38239,38239,38239,61.521197539999996,0.00160886
1650279600000,2022-04-18 11:00:00,BTC/XCH,36521,36521,36521,36521,21.912599999999998,0.0006
1650272400000,2022-04-18 09:00:00,BTC/XCH,37393,37393,37342,37342,74.91664066,0.00200623
1650268800000,2022-04-18 08:00:00,BTC/XCH,37476,38140,36931,37501,1793.7069559099998,0.04783091
1650261600000,2022-04-18 06:00:00,BTC/XCH,37493,37493,37493,37493,7.76630002,0.00020714
1650258000000,2022-04-18 05:00:00,BTC/XCH,36219,36219,36219,36219,22.25729988,0.00061452
1650236400000,2022-04-17 23:00:00,BTC/XCH,36913,36913,36913,36913,18.22099506,0.00049362
1650211200000,2022-04-17 16:00:00,BTC/XCH,39368,39368,39332,39368,1132.51342848,0.02876736
1650186000000,2022-04-17 09:00:00,BTC/XCH,38450,38500,37585,38500,1525.80351,0.03963126
1650139200000,2022-04-16 20:00:00,BTC/XCH,38255,38255,38255,38255,12.450472300000001,0.00032546
1650110400000,2022-04-16 12:00:00,BTC/XCH,38675,38675,38675,38675,487.5826865,0.01260718
1650099600000,2022-04-16 09:00:00,BTC/XCH,38425,39450,38425,39450,1496.2592055,0.03792799
1650088800000,2022-04-16 06:00:00,BTC/XCH,37652,37652,37652,37652,58.95512508,0.00156579
1650081600000,2022-04-16 04:00:00,BTC/XCH,37564,37602,37509,37602,238.5395676,0.0063438
1650074400000,2022-04-16 02:00:00,BTC/XCH,37615,37615,37615,37615,203.73224375,0.00541625
1650067200000,2022-04-16 00:00:00,BTC/XCH,37788,37788,37588,37588,294.86320068,0.00784461
1650027600000,2022-04-15 13:00:00,BTC/XCH,38872,38988,38872,38988,569.48134104,0.01460658
1650024000000,2022-04-15 12:00:00,BTC/XCH,38764,39028,38764,39028,340.42133972,0.00872249
1650016800000,2022-04-15 10:00:00,BTC/XCH,38448,38946,37362,37362,946.75569534,0.02534007
1650013200000,2022-04-15 09:00:00,BTC/XCH,37560,38745,37475,38448,1954.1899598399998,0.050826829999999996
1649995200000,2022-04-15 04:00:00,BTC/XCH,37420,37420,37420,37420,176.9921096,0.00472988
1649962800000,2022-04-14 19:00:00,BTC/XCH,37139,37139,37139,37139,148.09473362,0.00398758
1649948400000,2022-04-14 15:00:00,BTC/XCH,37427,37427,37427,37427,65.70534411999999,0.00175556
1649941200000,2022-04-14 13:00:00,BTC/XCH,38059,38059,38059,38059,16.57583627,0.00043553
1649934000000,2022-04-14 11:00:00,BTC/XCH,38989,38989,38989,38989,8.50545035,0.00021815
1649926800000,2022-04-14 09:00:00,BTC/XCH,39000,39000,39000,39000,1153.4636100000002,0.029575990000000003
1649923200000,2022-04-14 08:00:00,BTC/XCH,39000,39000,39000,39000,342.79947000000004,0.00878973
1649844000000,2022-04-13 10:00:00,BTC/XCH,38029,38505,36472,36472,1876.98516056,0.05146373
1649840400000,2022-04-13 09:00:00,BTC/XCH,38583,38787,38583,38784,592.52760192,0.01527763
1649836800000,2022-04-13 08:00:00,BTC/XCH,38030,38030,38029,38029,184.60683673,0.00485437
1649833200000,2022-04-13 07:00:00,BTC/XCH,38029,38030,38029,38029,159.41946945,0.00419205
1649754000000,2022-04-12 09:00:00,BTC/XCH,37994,38150,37994,38087,1497.6177843899998,0.03932097
1649707200000,2022-04-11 20:00:00,BTC/XCH,37430,37430,37430,37430,37.43,0.001
1649685600000,2022-04-11 14:00:00,BTC/XCH,37739,38604,37739,38604,37.59527748,0.0009738699999999999
1649674800000,2022-04-11 11:00:00,BTC/XCH,38960,38960,38960,38960,35.064,0.0009
1649671200000,2022-04-11 10:00:00,BTC/XCH,39162,39162,39162,39162,7.333476119999999,0.00018726
1649667600000,2022-04-11 09:00:00,BTC/XCH,39617,39617,39461,39461,1896.10223383,0.04805003
1649660400000,2022-04-11 07:00:00,BTC/XCH,39156,39156,39156,39156,291.16832316,0.00743611
1649628000000,2022-04-10 22:00:00,BTC/XCH,39928,40088,39904,39945,1501.93879065,0.03760017
1649610000000,2022-04-10 17:00:00,BTC/XCH,40636,40636,40636,40636,96.46986399999999,0.002374
1649581200000,2022-04-10 09:00:00,BTC/XCH,40369,40400,40369,40400,1496.9815999999998,0.037054
1649505600000,2022-04-09 12:00:00,BTC/XCH,40205,40370,40205,40370,1496.2595505000002,0.037063650000000004
1649466000000,2022-04-09 01:00:00,BTC/XCH,39396,39396,39396,39396,14.47684812,0.00036747
1649415600000,2022-04-08 11:00:00,BTC/XCH,40001,40001,40001,40001,24.3446086,0.0006086
1649401200000,2022-04-08 07:00:00,BTC/XCH,41295,41295,40028,40028,1483.06061624,0.03705058
1649343600000,2022-04-07 15:00:00,BTC/XCH,40600,40714,40600,40714,1537.1037346599999,0.03775369
1649329200000,2022-04-07 11:00:00,BTC/XCH,40601,40601,40601,40601,183.16856943000002,0.00451143
1649325600000,2022-04-07 10:00:00,BTC/XCH,40603,40609,40601,40601,418.79200682000004,0.01031482
1649322000000,2022-04-07 09:00:00,BTC/XCH,40609,40617,40601,40607,707.83117482,0.01743126
1649289600000,2022-04-07 00:00:00,BTC/XCH,40672,40672,40672,40672,36.6048,0.0009
1649264400000,2022-04-06 17:00:00,BTC/XCH,40137,40137,40137,40137,27.403135380000002,0.00068274
1649260800000,2022-04-06 16:00:00,BTC/XCH,41887,41887,41887,41887,6.359703209999999,0.00015183
1649250000000,2022-04-06 13:00:00,BTC/XCH,41871,41895,41871,41887,305.84965886000003,0.007301780000000001
1649246400000,2022-04-06 12:00:00,BTC/XCH,41864,41873,41864,41873,97.88734955999999,0.0023377199999999997
1649242800000,2022-04-06 11:00:00,BTC/XCH,41822,41822,41822,41822,30.81612248,0.00073684
1649239200000,2022-04-06 10:00:00,BTC/XCH,43051,43822,42875,42875,591.14292125,0.01378759
1649235600000,2022-04-06 09:00:00,BTC/XCH,43026,43822,42925,42925,575.665458,0.01341096
1649232000000,2022-04-06 08:00:00,BTC/XCH,43051,43051,43051,43051,1496.2590305,0.0347555
1649203200000,2022-04-06 00:00:00,BTC/XCH,41595,41595,41595,41595,133.54657079999998,0.00321064
1649196000000,2022-04-05 22:00:00,BTC/XCH,43459,43460,43459,43460,40.921936,0.0009416
1649188800000,2022-04-05 20:00:00,BTC/XCH,42295,42295,42295,42295,34.491572500000004,0.0008155
1649167200000,2022-04-05 14:00:00,BTC/XCH,43158,44297,43096,44297,1802.81835371,0.04069843
1649163600000,2022-04-05 13:00:00,BTC/XCH,44766,44770,44265,44345,719.9508309,0.01623522
1649113200000,2022-04-04 23:00:00,BTC/XCH,42864,45073,41562,45073,7556.883740210001,0.16765877
1649106000000,2022-04-04 21:00:00,BTC/XCH,43679,44268,43280,44268,1822.9017903600002,0.04117877
1649102400000,2022-04-04 20:00:00,BTC/XCH,43186,43186,43186,43186,28.98039716,0.00067106
1649066400000,2022-04-04 10:00:00,BTC/XCH,43448,44104,43249,43249,389.14239228,0.00899772
1649062800000,2022-04-04 09:00:00,BTC/XCH,42114,43449,42114,43448,1631.96032104,0.03756123
1649023200000,2022-04-03 22:00:00,BTC/XCH,44395,44974,44395,44617,217.89202737,0.00488361
1649019600000,2022-04-03 21:00:00,BTC/XCH,43508,43508,43508,43508,28.38897,0.0006525
1648998000000,2022-04-03 15:00:00,BTC/XCH,42427,42427,42403,42403,85.06296218,0.00200606
1648983600000,2022-04-03 11:00:00,BTC/XCH,43134,43454,43134,43449,1495.9495044900002,0.034430010000000004
1648980000000,2022-04-03 10:00:00,BTC/XCH,42371,42371,42371,42371,12.98416924,0.00030644
1648944000000,2022-04-03 00:00:00,BTC/XCH,41982,41982,41980,41980,233.0591066,0.00555167
1648940400000,2022-04-02 23:00:00,BTC/XCH,42237,42237,42237,42237,116.19271989,0.00275097
1648933200000,2022-04-02 21:00:00,BTC/XCH,42026,42026,42023,42023,2190.48963731,0.05212597
1648922400000,2022-04-02 18:00:00,BTC/XCH,42839,42839,42837,42837,48.0416955,0.0011215
1648915200000,2022-04-02 16:00:00,BTC/XCH,42831,42831,42831,42831,83.10327606,0.00194026
1648911600000,2022-04-02 15:00:00,BTC/XCH,42829,42830,42829,42830,1341.9803976,0.03133272
1648904400000,2022-04-02 13:00:00,BTC/XCH,44329,44965,44329,44965,328.87985545000004,0.00731413
1648886400000,2022-04-02 08:00:00,BTC/XCH,43939,44341,43939,44329,400.06878171,0.00902499
1648882800000,2022-04-02 07:00:00,BTC/XCH,43651,43939,43651,43939,997.4152999999999,0.022699999999999998
1648879200000,2022-04-02 06:00:00,BTC/XCH,43599,43870,43599,43870,495.73100000000005,0.011300000000000001
1648843200000,2022-04-01 20:00:00,BTC/XCH,42492,42492,42492,42492,127.476,0.003
1648821600000,2022-04-01 14:00:00,BTC/XCH,43032,43737,43032,43737,498.52001180999997,0.01139813
1648796400000,2022-04-01 07:00:00,BTC/XCH,42096,42378,40896,40896,1476.1452095999998,0.0360951
1648782000000,2022-04-01 03:00:00,BTC/XCH,40617,41742,40375,40375,195.48727125000002,0.00484179
1648778400000,2022-04-01 02:00:00,BTC/XCH,40613,40613,40613,40613,31.40643903,0.00077331
1648728000000,2022-03-31 12:00:00,BTC/XCH,43480,43480,43480,43480,25.41406,0.0005845
1648720800000,2022-03-31 10:00:00,BTC/XCH,44000,45078,44000,45078,1840.84036884,0.04083678
1648717200000,2022-03-31 09:00:00,BTC/XCH,44125,44600,44125,44600,292.905148,0.00656738
1648674000000,2022-03-30 21:00:00,BTC/XCH,43019,43019,42957,42957,57.33170091,0.00133463
1648670400000,2022-03-30 20:00:00,BTC/XCH,42808,42808,42808,42808,65.9585664,0.0015408
1648663200000,2022-03-30 18:00:00,BTC/XCH,44425,44425,44425,44425,231.20413725,0.00520437
1648623600000,2022-03-30 07:00:00,BTC/XCH,44402,44500,44195,44500,1496.259545,0.03362381
1648616400000,2022-03-30 05:00:00,BTC/XCH,44282,45303,44282,44587,848.49863566,0.01903018
1648540800000,2022-03-29 08:00:00,BTC/XCH,45000,45000,44001,44001,1503.07504002,0.03416002
1648486800000,2022-03-28 17:00:00,BTC/XCH,43558,43558,43558,43558,275.155886,0.006317
1648479600000,2022-03-28 15:00:00,BTC/XCH,43974,43983,43974,43983,73.44853119,0.00166993
1648450800000,2022-03-28 07:00:00,BTC/XCH,44324,45500,43156,43156,1448.7667717599998,0.033570459999999996
1648436400000,2022-03-28 03:00:00,BTC/XCH,44294,44294,44294,44294,118.3557827,0.00267205
1648422000000,2022-03-27 23:00:00,BTC/XCH,42916,42916,42916,42916,13.50223192,0.00031462
1648389600000,2022-03-27 14:00:00,BTC/XCH,42182,43005,42182,43005,1496.22996,0.034792
1648364400000,2022-03-27 07:00:00,BTC/XCH,40881,40881,40881,40881,204.405,0.005
1648360800000,2022-03-27 06:00:00,BTC/XCH,40884,40884,40884,40884,20.473071840000003,0.00050076
1648285200000,2022-03-26 09:00:00,BTC/XCH,42144,42182,42144,42182,1497.15897688,0.03549284
1648209600000,2022-03-25 12:00:00,BTC/XCH,40808,40808,40808,40808,10.97776008,0.00026901
1648195200000,2022-03-25 08:00:00,BTC/XCH,41235,42500,41235,42500,1496.25925,0.035206100000000004
1648134000000,2022-03-24 15:00:00,BTC/XCH,40918,40918,40918,40918,24.69687726,0.00060357
1648112400000,2022-03-24 09:00:00,BTC/XCH,40500,40500,40500,40500,498.753045,0.01231489
1648108800000,2022-03-24 08:00:00,BTC/XCH,40919,40919,40500,40500,1035.403965,0.02556553
1648022400000,2022-03-23 08:00:00,BTC/XCH,39792,40345,39792,40345,1496.25928045,0.03708661
1647957600000,2022-03-22 14:00:00,BTC/XCH,39441,39441,39441,39441,11.72738694,0.00029734
1647954000000,2022-03-22 13:00:00,BTC/XCH,39412,39412,39412,39412,16.209367359999998,0.00041128
1647943200000,2022-03-22 10:00:00,BTC/XCH,40500,40500,40500,40500,1496.255895,0.03694459
1647882000000,2022-03-21 17:00:00,BTC/XCH,37410,37410,37380,37380,30.493482600000004,0.0008157700000000001
1647871200000,2022-03-21 14:00:00,BTC/XCH,38157,38175,38157,38163,1529.6798964,0.0400828
1647853200000,2022-03-21 09:00:00,BTC/XCH,39000,39712,39000,39712,299.0373168,0.00753015
1647849600000,2022-03-21 08:00:00,BTC/XCH,39000,39000,38999,39000,1496.25606,0.03836554
1647824400000,2022-03-21 01:00:00,BTC/XCH,37818,37818,37818,37818,30.501351539999998,0.00080653
1647784800000,2022-03-20 14:00:00,BTC/XCH,39264,39414,39264,39384,1526.06974248,0.03874847
1647777600000,2022-03-20 12:00:00,BTC/XCH,38055,38055,38041,38041,102.19182076,0.00268636
1647727200000,2022-03-19 22:00:00,BTC/XCH,39253,39253,39234,39234,1816.4773107,0.04629855
1647680400000,2022-03-19 09:00:00,BTC/XCH,39250,39250,39250,39250,1495.4249999999997,0.038099999999999995
1647590400000,2022-03-18 08:00:00,BTC/XCH,38676,38676,38676,38676,1496.25918552,0.03868702
1647543600000,2022-03-17 19:00:00,BTC/XCH,37543,37543,37543,37543,12.02314575,0.00032025
1647525600000,2022-03-17 14:00:00,BTC/XCH,38837,39590,38837,39590,1496.2593133,0.03779387
1647453600000,2022-03-16 18:00:00,BTC/XCH,38188,38188,38188,38188,61.5323244,0.0016113
1647417600000,2022-03-16 08:00:00,BTC/XCH,38000,38000,36714,36714,1473.2443392599998,0.04012759
1647396000000,2022-03-16 02:00:00,BTC/XCH,38075,39128,38075,39128,407.67306687999996,0.01041896
1647374400000,2022-03-15 20:00:00,BTC/XCH,37816,38000,36482,36482,743.5742999,0.02038195
1647349200000,2022-03-15 13:00:00,BTC/XCH,36898,36899,36898,36898,156.13093515999998,0.00423142
1647345600000,2022-03-15 12:00:00,BTC/XCH,36898,36898,36898,36898,73.998939,0.0020055
1647342000000,2022-03-15 11:00:00,BTC/XCH,36940,37297,36940,37297,351.21204911,0.00941663
1647338400000,2022-03-15 10:00:00,BTC/XCH,37439,37439,37439,37439,120.04366082,0.00320638
1647334800000,2022-03-15 09:00:00,BTC/XCH,36676,36805,36676,36804,402.83376552,0.01094538
1647244800000,2022-03-14 08:00:00,BTC/XCH,37181,37805,37181,37805,1496.2576315,0.0395783
1647169200000,2022-03-13 11:00:00,BTC/XCH,37182,37438,35796,37103,1510.9977842300002,0.04072441
1647111600000,2022-03-12 19:00:00,BTC/XCH,37182,37182,37182,37182,18.73080432,0.00050376
1647075600000,2022-03-12 09:00:00,BTC/XCH,37200,37200,37200,37200,1496.2591439999999,0.04022202
1647039600000,2022-03-11 23:00:00,BTC/XCH,37137,37238,37137,37200,226.50336000000001,0.0060888
1646992800000,2022-03-11 10:00:00,BTC/XCH,37000,37000,36966,36967,1494.91553673,0.04043919
1646920800000,2022-03-10 14:00:00,BTC/XCH,37072,37382,37069,37069,517.2015156,0.0139524
1646910000000,2022-03-10 11:00:00,BTC/XCH,36871,36871,36871,36871,508.66678535,0.01379585
1646906400000,2022-03-10 10:00:00,BTC/XCH,36872,36872,36871,36871,123.15393323,0.00334013
1646902800000,2022-03-10 09:00:00,BTC/XCH,36872,36872,36872,36872,61.53051872,0.00166876
1646899200000,2022-03-10 08:00:00,BTC/XCH,36871,36872,36871,36872,519.89409384,0.01409997
1646888400000,2022-03-10 05:00:00,BTC/XCH,36867,37378,36867,37351,208.79918669,0.00559019
1646870400000,2022-03-10 00:00:00,BTC/XCH,38157,38157,38157,38157,10.65267126,0.00027918
1646841600000,2022-03-09 16:00:00,BTC/XCH,39794,40500,39794,40500,1496.259135,0.03694467
1646798400000,2022-03-09 04:00:00,BTC/XCH,37961,37961,37961,37961,12.827021899999998,0.0003379
1646784000000,2022-03-09 00:00:00,BTC/XCH,35807,35807,35807,35807,5.17876641,0.00014463
1646773200000,2022-03-08 21:00:00,BTC/XCH,35226,35226,35226,35226,15.06052404,0.00042754
1646730000000,2022-03-08 09:00:00,BTC/XCH,36743,36743,36743,36743,333.8689438,0.0090866
1646726400000,2022-03-08 08:00:00,BTC/XCH,36417,36744,36417,36743,1173.77277164,0.03194548
1646683200000,2022-03-07 20:00:00,BTC/XCH,35195,35875,35098,35798,1703.35368126,0.04758237
1646679600000,2022-03-07 19:00:00,BTC/XCH,35734,37277,35152,35442,2501.04518334,0.07056727
1646650800000,2022-03-07 11:00:00,BTC/XCH,37277,37277,37277,37277,336.00630429,0.00901377
1646647200000,2022-03-07 10:00:00,BTC/XCH,37278,37278,37278,37278,182.17273985999998,0.00488687
1646640000000,2022-03-07 08:00:00,BTC/XCH,35500,35500,35500,35500,53.74203000000001,0.0015138600000000001
1646632800000,2022-03-07 06:00:00,BTC/XCH,34498,34498,34498,34498,27.41176582,0.00079459
1646618400000,2022-03-07 02:00:00,BTC/XCH,36500,36500,34609,34609,29.59588635,0.00085515
1646611200000,2022-03-07 00:00:00,BTC/XCH,36500,37457,36500,37457,810.4705935200001,0.02163736
1646607600000,2022-03-06 23:00:00,BTC/XCH,36500,36500,36500,36500,768.82578,0.02106372
1646604000000,2022-03-06 22:00:00,BTC/XCH,36500,36500,36500,36500,3.4638500000000003,9.49e-05
1646600400000,2022-03-06 21:00:00,BTC/XCH,36500,36500,36500,36500,4.7617899999999995,0.00013046
1646596800000,2022-03-06 20:00:00,BTC/XCH,36500,36500,36500,36500,58.57228,0.00160472
1646593200000,2022-03-06 19:00:00,BTC/XCH,36500,36500,36500,36500,57.35318,0.00157132
1646589600000,2022-03-06 18:00:00,BTC/XCH,36500,36500,36500,36500,6.7229350000000005,0.00018419
