https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TXA,Volume USDT
1661472000,2022-08-26 00:00:00,TXA/USDT,0.4575,0.46,0.4556,0.4556,1068.98201304,487.5731407384
1661468400,2022-08-25 23:00:00,TXA/USDT,0.4557,0.4622,0.4557,0.4622,264.4571,121.41454206
1661464800,2022-08-25 22:00:00,TXA/USDT,0.4679,0.4679,0.4518,0.4568,2159.0146,989.681549
1661461200,2022-08-25 21:00:00,TXA/USDT,0.4613,0.4683,0.4613,0.4676,1310.6644066,611.973666134629
1661457600,2022-08-25 20:00:00,TXA/USDT,0.4731,0.4738,0.4559,0.4602,3615.92780439,1683.848815909982
1661454000,2022-08-25 19:00:00,TXA/USDT,0.4728,0.4784,0.4725,0.4738,770.8943,367.02038697
1661450400,2022-08-25 18:00:00,TXA/USDT,0.4705,0.4777,0.4699,0.4755,2253.22887534,1066.700430319918
1661446800,2022-08-25 17:00:00,TXA/USDT,0.4761,0.4807,0.4666,0.4705,4216.8206,1998.60815605
1661443200,2022-08-25 16:00:00,TXA/USDT,0.4789,0.4819,0.4762,0.479,3144.55168192,1506.098046697248
1661439600,2022-08-25 15:00:00,TXA/USDT,0.4812,0.4848,0.4763,0.4788,1292.66977856,621.993374575888
1661436000,2022-08-25 14:00:00,TXA/USDT,0.4793,0.4872,0.4769,0.4813,3399.60516062,1643.670557046374
1661432400,2022-08-25 13:00:00,TXA/USDT,0.4763,0.4828,0.4748,0.4793,3546.87810641,1696.80143898039
1661428800,2022-08-25 12:00:00,TXA/USDT,0.4792,0.4792,0.4716,0.4716,3728.58418386,1777.724444477244
1661425200,2022-08-25 11:00:00,TXA/USDT,0.4802,0.4802,0.475,0.4792,4592.07681698,2190.2545128663
1661421600,2022-08-25 10:00:00,TXA/USDT,0.4783,0.484,0.4777,0.4788,2279.6529,1095.0985642
1661418000,2022-08-25 09:00:00,TXA/USDT,0.4853,0.4872,0.4761,0.4825,9638.73811326,4665.822088903982
1661414400,2022-08-25 08:00:00,TXA/USDT,0.482,0.4872,0.4814,0.4853,1100.9025,533.75269281
1661410800,2022-08-25 07:00:00,TXA/USDT,0.4827,0.4873,0.4825,0.4825,1806.0473,872.49106901
1661407200,2022-08-25 06:00:00,TXA/USDT,0.4793,0.4873,0.4793,0.4825,2492.9968,1202.96893497
1661403600,2022-08-25 05:00:00,TXA/USDT,0.4756,0.4839,0.4744,0.4745,651.0412,311.527604491712
1661400000,2022-08-25 04:00:00,TXA/USDT,0.4757,0.4807,0.4756,0.4756,42.70425991,20.324189118737
1661396400,2022-08-25 03:00:00,TXA/USDT,0.4757,0.4757,0.4757,0.4757,707.9262,336.76049334
1661392800,2022-08-25 02:00:00,TXA/USDT,0.4791,0.4791,0.4757,0.4791,545.84888893,261.366049376363
1661389200,2022-08-25 01:00:00,TXA/USDT,0.4817,0.4817,0.4763,0.4763,2482.5507,1190.77902673
1661385600,2022-08-25 00:00:00,TXA/USDT,0.4752,0.4837,0.4752,0.4837,1942.2689,931.77956876
1661382000,2022-08-24 23:00:00,TXA/USDT,0.4764,0.4764,0.4749,0.475,474.9617,225.63458538
1661378400,2022-08-24 22:00:00,TXA/USDT,0.4808,0.4809,0.4798,0.4808,376.2503,180.55787799
1661374800,2022-08-24 21:00:00,TXA/USDT,0.4752,0.4817,0.4752,0.4799,938.1462,449.07451572
1661371200,2022-08-24 20:00:00,TXA/USDT,0.4903,0.4915,0.464,0.473,7474.1446,3543.18097032
1661367600,2022-08-24 19:00:00,TXA/USDT,0.4789,0.4961,0.4681,0.4916,6405.2502,3097.8158863
1661364000,2022-08-24 18:00:00,TXA/USDT,0.4865,0.4943,0.4763,0.4792,3756.9023,1834.86953811
1661360400,2022-08-24 17:00:00,TXA/USDT,0.4898,0.4902,0.4853,0.4865,417.2608,203.0205327
1661356800,2022-08-24 16:00:00,TXA/USDT,0.4719,0.4961,0.4698,0.4852,13838.28522426,6720.258231775011
1661353200,2022-08-24 15:00:00,TXA/USDT,0.467,0.4766,0.461,0.4766,6950.59472316,3229.616991343566
1661349600,2022-08-24 14:00:00,TXA/USDT,0.4552,0.4674,0.4536,0.467,10246.46723115,4702.18054331904
1661346000,2022-08-24 13:00:00,TXA/USDT,0.4606,0.4659,0.455,0.458,18189.32861925,8349.619305482402
1661342400,2022-08-24 12:00:00,TXA/USDT,0.472,0.4749,0.4603,0.4634,2474.10210776,1163.400076040342
1661338800,2022-08-24 11:00:00,TXA/USDT,0.4918,0.4918,0.4583,0.4731,29603.46813927,13953.048058626733
1661335200,2022-08-24 10:00:00,TXA/USDT,0.5056,0.5076,0.4922,0.4967,6955.56860003,3487.670078445201
1661331600,2022-08-24 09:00:00,TXA/USDT,0.5016,0.5067,0.4993,0.5028,1816.0101,912.48318817
1661328000,2022-08-24 08:00:00,TXA/USDT,0.5021,0.5066,0.5,0.5032,6419.3893,3234.39070772
1661324400,2022-08-24 07:00:00,TXA/USDT,0.5015,0.5048,0.4984,0.5048,718.79586313,360.985735505398
1661320800,2022-08-24 06:00:00,TXA/USDT,0.5049,0.5078,0.4999,0.5031,6457.1275,3248.18393258
1661317200,2022-08-24 05:00:00,TXA/USDT,0.5067,0.5125,0.4999,0.505,6914.40696031,3503.571953578875
1661313600,2022-08-24 04:00:00,TXA/USDT,0.5028,0.5185,0.4994,0.5067,12946.88748196,6521.884620196787
1661310000,2022-08-24 03:00:00,TXA/USDT,0.5021,0.5066,0.4997,0.504,2675.57260834,1345.689844505044
1661306400,2022-08-24 02:00:00,TXA/USDT,0.5095,0.511,0.4961,0.5021,7770.98969773,3926.626854508644
1661302800,2022-08-24 01:00:00,TXA/USDT,0.5123,0.5143,0.5092,0.5106,880.1867,450.50283198
1661299200,2022-08-24 00:00:00,TXA/USDT,0.5124,0.5143,0.5082,0.5123,3834.08,1957.68156348
1661295600,2022-08-23 23:00:00,TXA/USDT,0.5172,0.5178,0.5055,0.5126,13703.3894583,7041.08144486863
1661292000,2022-08-23 22:00:00,TXA/USDT,0.5188,0.5203,0.5147,0.5174,4164.61551142,2159.2330231384
1661288400,2022-08-23 21:00:00,TXA/USDT,0.5233,0.5235,0.516,0.5188,11769.0041,6143.10994623
1661284800,2022-08-23 20:00:00,TXA/USDT,0.527,0.527,0.5209,0.5233,5320.8398,2787.5686735
1661281200,2022-08-23 19:00:00,TXA/USDT,0.522,0.5271,0.5217,0.5226,4121.5048,2157.18759284
1661277600,2022-08-23 18:00:00,TXA/USDT,0.5222,0.5235,0.5217,0.522,5612.7332,2933.15686198
1661274000,2022-08-23 17:00:00,TXA/USDT,0.5268,0.5288,0.5217,0.5225,2708.756,1418.59238307
1661270400,2022-08-23 16:00:00,TXA/USDT,0.526,0.5316,0.5241,0.5268,1045.45578274,551.528563265897
1661266800,2022-08-23 15:00:00,TXA/USDT,0.5153,0.5316,0.5147,0.526,5583.28393707,2913.335921129597
1661263200,2022-08-23 14:00:00,TXA/USDT,0.518,0.5316,0.5148,0.5201,4873.27358159,2551.215777792168
1661259600,2022-08-23 13:00:00,TXA/USDT,0.5198,0.5229,0.5157,0.5213,3127.94680389,1617.26631020214
1661256000,2022-08-23 12:00:00,TXA/USDT,0.5132,0.5198,0.5131,0.5198,326.6313,169.02789387
1661252400,2022-08-23 11:00:00,TXA/USDT,0.5154,0.5183,0.5132,0.5183,482.3015,248.4868456
1661248800,2022-08-23 10:00:00,TXA/USDT,0.516,0.5204,0.5114,0.5158,4122.19190547,2127.155692476588
1661245200,2022-08-23 09:00:00,TXA/USDT,0.5174,0.5196,0.5148,0.5167,4580.06540175,2373.769832758775
1661241600,2022-08-23 08:00:00,TXA/USDT,0.5058,0.5249,0.5028,0.5182,18073.90013735,9343.793811114925
1661238000,2022-08-23 07:00:00,TXA/USDT,0.5125,0.5165,0.5008,0.5107,3508.59081324,1774.391488433753
1661234400,2022-08-23 06:00:00,TXA/USDT,0.5149,0.5164,0.5126,0.5164,1368.2782,703.40430036
1661230800,2022-08-23 05:00:00,TXA/USDT,0.5149,0.5149,0.5149,0.5149,1.8589,0.95714761
1661227200,2022-08-23 04:00:00,TXA/USDT,0.5183,0.5204,0.5152,0.5152,4652.78251529,2410.466647176916
1661223600,2022-08-23 03:00:00,TXA/USDT,0.5093,0.5185,0.5093,0.5183,5163.27995566,2658.49763780971
1661220000,2022-08-23 02:00:00,TXA/USDT,0.5148,0.5167,0.5008,0.5093,5388.8479,2726.55804547
1661216400,2022-08-23 01:00:00,TXA/USDT,0.5122,0.5149,0.51,0.5147,3695.5981,1896.29477543
1661212800,2022-08-23 00:00:00,TXA/USDT,0.5184,0.5205,0.5126,0.5169,196.3229,101.27535217
1661209200,2022-08-22 23:00:00,TXA/USDT,0.5223,0.5239,0.5122,0.5187,19851.19022661,10257.806240526179
1661205600,2022-08-22 22:00:00,TXA/USDT,0.523,0.5249,0.5164,0.5202,2098.6617,1091.30959273
1661202000,2022-08-22 21:00:00,TXA/USDT,0.5281,0.5345,0.5218,0.5231,2429.30630214,1283.241818903794
1661198400,2022-08-22 20:00:00,TXA/USDT,0.5276,0.5307,0.5268,0.53,122.6731,64.92519289
1661194800,2022-08-22 19:00:00,TXA/USDT,0.5382,0.5402,0.5276,0.5312,3122.35107615,1657.51425817611
1661191200,2022-08-22 18:00:00,TXA/USDT,0.5369,0.5447,0.5344,0.5389,5196.42724656,2804.521463537056
1661187600,2022-08-22 17:00:00,TXA/USDT,0.5426,0.5426,0.5356,0.5372,6148.0678,3315.203794
1661184000,2022-08-22 16:00:00,TXA/USDT,0.5455,0.5473,0.5414,0.5417,2199.45186378,1197.304229976794
1661180400,2022-08-22 15:00:00,TXA/USDT,0.5436,0.5441,0.54,0.54,346.27863154,187.612070864606
1661176800,2022-08-22 14:00:00,TXA/USDT,0.5417,0.5469,0.54,0.5469,4246.6156106,2300.82844854958
1661173200,2022-08-22 13:00:00,TXA/USDT,0.5413,0.5441,0.5368,0.54,4537.27756636,2453.636352317212
1661169600,2022-08-22 12:00:00,TXA/USDT,0.5597,0.5597,0.5367,0.5367,7474.8642,4090.18413838
1661166000,2022-08-22 11:00:00,TXA/USDT,0.5503,0.5601,0.5501,0.5597,2679.82142015,1493.315736916304
1661162400,2022-08-22 10:00:00,TXA/USDT,0.5506,0.5577,0.5438,0.5474,3956.83061539,2179.668983245184
1661158800,2022-08-22 09:00:00,TXA/USDT,0.5542,0.5583,0.5469,0.5469,2272.7929,1254.63567117
1661155200,2022-08-22 08:00:00,TXA/USDT,0.5543,0.5695,0.5448,0.5543,26104.51245664,14529.771933362429
1661151600,2022-08-22 07:00:00,TXA/USDT,0.5501,0.5595,0.5483,0.5543,15893.50702287,8767.571742111766
1661148000,2022-08-22 06:00:00,TXA/USDT,0.5551,0.5564,0.5483,0.5501,2677.2669,1479.97129962
1661144400,2022-08-22 05:00:00,TXA/USDT,0.5786,0.5838,0.5484,0.5551,18687.70848208,10389.764145338304
1661140800,2022-08-22 04:00:00,TXA/USDT,0.5783,0.5841,0.578,0.5787,309.84837628,180.598118205148
1661137200,2022-08-22 03:00:00,TXA/USDT,0.574,0.584,0.574,0.5784,1131.0203,658.32824986
1661133600,2022-08-22 02:00:00,TXA/USDT,0.5713,0.5782,0.5713,0.5782,507.71095025,292.484126367195
1661130000,2022-08-22 01:00:00,TXA/USDT,0.5687,0.5713,0.5687,0.5709,128.9784,73.59731176
1661126400,2022-08-22 00:00:00,TXA/USDT,0.568,0.5686,0.568,0.5684,84.0492,47.76159673
1661122800,2022-08-21 23:00:00,TXA/USDT,0.5623,0.568,0.5619,0.568,399.5293,224.96785568
1661119200,2022-08-21 22:00:00,TXA/USDT,0.5625,0.5625,0.5622,0.5622,23.0481,12.9609074
1661115600,2022-08-21 21:00:00,TXA/USDT,0.5773,0.5773,0.5608,0.5625,7515.80912978,4264.917748874161
1661112000,2022-08-21 20:00:00,TXA/USDT,0.5899,0.5899,0.5756,0.5756,2931.3695,1706.06432796
1661108400,2022-08-21 19:00:00,TXA/USDT,0.5906,0.5963,0.5802,0.5899,3725.10484418,2184.249349944534
1661104800,2022-08-21 18:00:00,TXA/USDT,0.593,0.6055,0.5879,0.5907,5930.5716194,3518.940677976202
1661101200,2022-08-21 17:00:00,TXA/USDT,0.6138,0.6138,0.589,0.5945,7885.51221577,4711.198304246593
1661097600,2022-08-21 16:00:00,TXA/USDT,0.6069,0.6311,0.5973,0.6138,9403.68392333,5737.924718659694
1661094000,2022-08-21 15:00:00,TXA/USDT,0.5972,0.6234,0.589,0.6119,7368.88498435,4462.101572788163
1661090400,2022-08-21 14:00:00,TXA/USDT,0.5843,0.6311,0.5828,0.592,22753.13707336,13875.956473341451
1661086800,2022-08-21 13:00:00,TXA/USDT,0.5917,0.5972,0.5829,0.5829,5393.84407198,3181.669973256456
1661083200,2022-08-21 12:00:00,TXA/USDT,0.6008,0.6105,0.571,0.5917,10771.91747341,6350.496572853342
1661079600,2022-08-21 11:00:00,TXA/USDT,0.6532,0.6532,0.6,0.6057,14092.99350021,8807.386186538036
1661076000,2022-08-21 10:00:00,TXA/USDT,0.5873,0.6533,0.5483,0.6532,40547.88529376,24259.671135846052
1661072400,2022-08-21 09:00:00,TXA/USDT,0.6234,0.6365,0.5821,0.5919,15470.47194555,9367.061076036929
1661068800,2022-08-21 08:00:00,TXA/USDT,0.6629,0.6979,0.602,0.6235,60582.8746837,39251.280946797563
1661065200,2022-08-21 07:00:00,TXA/USDT,0.5488,0.6757,0.5488,0.6629,66766.62668029,41454.453362324501
1661061600,2022-08-21 06:00:00,TXA/USDT,0.5604,0.5604,0.5485,0.5488,7044.4826,3895.2149903
1661058000,2022-08-21 05:00:00,TXA/USDT,0.5609,0.5709,0.5601,0.5606,1952.22956182,1100.391100171518
1661054400,2022-08-21 04:00:00,TXA/USDT,0.5637,0.571,0.5611,0.5611,1619.95988058,916.450730577006
1661050800,2022-08-21 03:00:00,TXA/USDT,0.5663,0.5663,0.5532,0.5602,3633.8930114,2028.15434733582
1661047200,2022-08-21 02:00:00,TXA/USDT,0.589,0.589,0.56,0.5663,5629.4824758,3229.0411358862
1661043600,2022-08-21 01:00:00,TXA/USDT,0.55,0.6103,0.55,0.589,15285.10076727,8944.302685592095
1661040000,2022-08-21 00:00:00,TXA/USDT,0.5467,0.5528,0.5467,0.5499,989.53960857,543.104122517496
1661036400,2022-08-20 23:00:00,TXA/USDT,0.5508,0.5513,0.5468,0.549,1508.4541,829.46148799
1661032800,2022-08-20 22:00:00,TXA/USDT,0.5422,0.5578,0.5421,0.5508,7367.7112,4087.42696082
1661029200,2022-08-20 21:00:00,TXA/USDT,0.5128,0.5709,0.5128,0.542,28274.40372176,15442.747003235557
1661025600,2022-08-20 20:00:00,TXA/USDT,0.5061,0.5126,0.5059,0.5126,539.5368,276.38661070233
1661022000,2022-08-20 19:00:00,TXA/USDT,0.5121,0.5125,0.4989,0.5062,2073.36534705,1049.8707340255
1661018400,2022-08-20 18:00:00,TXA/USDT,0.5177,0.5186,0.5121,0.5121,709.2372,366.63033415
1661014800,2022-08-20 17:00:00,TXA/USDT,0.4988,0.5176,0.4951,0.5176,4692.11562192,2367.999271571785
1661011200,2022-08-20 16:00:00,TXA/USDT,0.5053,0.5053,0.4951,0.4951,1331.41815291,666.812982611926
1661007600,2022-08-20 15:00:00,TXA/USDT,0.5029,0.5153,0.5029,0.5053,696.2410343,354.718202889615
1661004000,2022-08-20 14:00:00,TXA/USDT,0.5361,0.5361,0.4944,0.5029,16763.83373393,8579.316037839304
1661000400,2022-08-20 13:00:00,TXA/USDT,0.5465,0.5465,0.5361,0.5361,2770.8121,1498.07196329
1660996800,2022-08-20 12:00:00,TXA/USDT,0.5421,0.5509,0.5421,0.5455,2215.9041623,1212.74541256745
1660993200,2022-08-20 11:00:00,TXA/USDT,0.5229,0.5458,0.5229,0.5458,6362.35288565,3421.611998077734
1660989600,2022-08-20 10:00:00,TXA/USDT,0.5095,0.523,0.5058,0.5181,2172.07911723,1123.63971253129
1660986000,2022-08-20 09:00:00,TXA/USDT,0.5095,0.5134,0.5079,0.5128,205.7876,105.48641106
1660982400,2022-08-20 08:00:00,TXA/USDT,0.5028,0.5133,0.5028,0.5131,1463.1691,744.79318939
1660978800,2022-08-20 07:00:00,TXA/USDT,0.5026,0.5029,0.5023,0.5023,9.5688,4.81009875
1660975200,2022-08-20 06:00:00,TXA/USDT,0.4949,0.5025,0.4944,0.5025,2977.04056969,1485.65333784655
1660971600,2022-08-20 05:00:00,TXA/USDT,0.5112,0.5112,0.495,0.499,2520.860602,1258.100721308
1660968000,2022-08-20 04:00:00,TXA/USDT,0.514,0.514,0.5041,0.5113,2920.566,1479.33339426
1660964400,2022-08-20 03:00:00,TXA/USDT,0.5218,0.5218,0.5106,0.5185,1013.3827,522.44221523
1660960800,2022-08-20 02:00:00,TXA/USDT,0.5201,0.5201,0.5165,0.5165,1026.0407,532.16439037
1660957200,2022-08-20 01:00:00,TXA/USDT,0.5203,0.5243,0.518,0.5243,85.1183473,44.26985644939
1660953600,2022-08-20 00:00:00,TXA/USDT,0.5275,0.531,0.5179,0.5252,1328.6605,694.51896748
1660950000,2022-08-19 23:00:00,TXA/USDT,0.5256,0.5275,0.5225,0.5274,4450.0509497,2337.05443004178
1660946400,2022-08-19 22:00:00,TXA/USDT,0.529,0.529,0.5186,0.5203,2349.9858,1225.99641224
1660942800,2022-08-19 21:00:00,TXA/USDT,0.5352,0.5353,0.529,0.5293,633.66355563,337.721919224959
1660939200,2022-08-19 20:00:00,TXA/USDT,0.5331,0.5387,0.5301,0.5316,6908.52726752,3686.407108320399
1660935600,2022-08-19 19:00:00,TXA/USDT,0.5223,0.5331,0.5223,0.5331,1133.72318403,600.502300390899
1660932000,2022-08-19 18:00:00,TXA/USDT,0.5171,0.5224,0.5171,0.5223,557.57058677,291.188996961941
1660928400,2022-08-19 17:00:00,TXA/USDT,0.5212,0.5259,0.5169,0.5206,1726.9917,902.05426908
1660924800,2022-08-19 16:00:00,TXA/USDT,0.5149,0.5232,0.5115,0.52,1230.63696616,636.254816726011
1660921200,2022-08-19 15:00:00,TXA/USDT,0.5153,0.5153,0.5108,0.515,438.28659442,224.861918365725
1660917600,2022-08-19 14:00:00,TXA/USDT,0.5195,0.5273,0.5144,0.5153,3484.23577271,1814.72858367693
1660914000,2022-08-19 13:00:00,TXA/USDT,0.5238,0.5348,0.5144,0.5195,3828.65251973,2009.640283529735
1660910400,2022-08-19 12:00:00,TXA/USDT,0.5348,0.5348,0.5161,0.529,6348.42148744,3326.54127748576
1660906800,2022-08-19 11:00:00,TXA/USDT,0.5421,0.5433,0.5351,0.5351,3903.05955973,2111.096790721459
1660903200,2022-08-19 10:00:00,TXA/USDT,0.5479,0.5479,0.5418,0.5468,244.27509612,133.044307108416
1660899600,2022-08-19 09:00:00,TXA/USDT,0.5497,0.5511,0.5478,0.5506,1618.7924,889.05201405
1660896000,2022-08-19 08:00:00,TXA/USDT,0.5525,0.5525,0.5418,0.5511,3687.3586,2011.45917785
1660892400,2022-08-19 07:00:00,TXA/USDT,0.5479,0.5535,0.5478,0.5479,362.4668,199.03729801
1660888800,2022-08-19 06:00:00,TXA/USDT,0.5515,0.5536,0.5478,0.5535,4995.2392,2747.31544725
1660885200,2022-08-19 05:00:00,TXA/USDT,0.5538,0.5565,0.5513,0.5565,2409.26197716,1337.280374514356
1660881600,2022-08-19 04:00:00,TXA/USDT,0.5511,0.5541,0.5487,0.5538,1642.8170349,905.935297384472
1660878000,2022-08-19 03:00:00,TXA/USDT,0.5491,0.5528,0.5491,0.551,172.37657159,94.992092474613
1660874400,2022-08-19 02:00:00,TXA/USDT,0.5472,0.5485,0.5472,0.5485,31.8605731,17.45350797032
1660870800,2022-08-19 01:00:00,TXA/USDT,0.564,0.564,0.5429,0.5472,7374.32254299,4047.946786799227
1660867200,2022-08-19 00:00:00,TXA/USDT,0.5671,0.5708,0.5643,0.5643,1874.35744845,1063.05506865526
1660863600,2022-08-18 23:00:00,TXA/USDT,0.5722,0.5722,0.567,0.572,64.4395,36.85449873
1660860000,2022-08-18 22:00:00,TXA/USDT,0.572,0.5724,0.5624,0.5672,1060.08934463,601.542461216212
1660856400,2022-08-18 21:00:00,TXA/USDT,0.5804,0.5804,0.5632,0.572,3799.9667,2161.2256545
1660852800,2022-08-18 20:00:00,TXA/USDT,0.5892,0.5892,0.5688,0.5804,10594.37659485,6148.2577073821
1660849200,2022-08-18 19:00:00,TXA/USDT,0.5948,0.5948,0.5851,0.5892,4712.48025855,2783.369311117715
1660845600,2022-08-18 18:00:00,TXA/USDT,0.611,0.611,0.5948,0.5999,3766.09558334,2260.053289975666
1660842000,2022-08-18 17:00:00,TXA/USDT,0.5843,0.6164,0.5843,0.611,7221.99882155,4354.624726862022
1660838400,2022-08-18 16:00:00,TXA/USDT,0.5797,0.5884,0.5746,0.5804,3565.61643642,2075.608534769528
1660834800,2022-08-18 15:00:00,TXA/USDT,0.5727,0.5796,0.5715,0.5796,3776.61915102,2167.032835317724
1660831200,2022-08-18 14:00:00,TXA/USDT,0.5822,0.5822,0.57,0.5714,12228.81049624,7050.840933067776
1660827600,2022-08-18 13:00:00,TXA/USDT,0.5775,0.5827,0.5768,0.5823,10071.92101591,5836.061184866075
1660824000,2022-08-18 12:00:00,TXA/USDT,0.5723,0.5814,0.5722,0.5774,7304.74935409,4201.658540431919
1660820400,2022-08-18 11:00:00,TXA/USDT,0.5656,0.5762,0.5647,0.5723,6721.7384,3853.84706054
1660816800,2022-08-18 10:00:00,TXA/USDT,0.5776,0.5776,0.5616,0.5704,2510.3856,1433.70319824
1660813200,2022-08-18 09:00:00,TXA/USDT,0.5809,0.5809,0.5776,0.5808,938.99165096,544.397818827568
1660809600,2022-08-18 08:00:00,TXA/USDT,0.5882,0.5898,0.5785,0.581,2705.37321963,1581.618389457774
1660806000,2022-08-18 07:00:00,TXA/USDT,0.5866,0.5898,0.5853,0.5883,10679.12224699,6265.59989973369
1660802400,2022-08-18 06:00:00,TXA/USDT,0.5899,0.5924,0.5861,0.5866,1113.57435781,656.278304846338
1660798800,2022-08-18 05:00:00,TXA/USDT,0.5896,0.591,0.5895,0.5898,11780.1583,6948.68162279
1660795200,2022-08-18 04:00:00,TXA/USDT,0.5898,0.5939,0.5875,0.5896,1074.6403318,633.84496519602
1660791600,2022-08-18 03:00:00,TXA/USDT,0.5899,0.5944,0.5841,0.5898,5300.0879345,3121.4208544968
1660788000,2022-08-18 02:00:00,TXA/USDT,0.5949,0.5949,0.5948,0.5948,13.29902869,7.911270837681
1660784400,2022-08-18 01:00:00,TXA/USDT,0.592,0.5923,0.59,0.59,1322.5891,780.55647049
1660780800,2022-08-18 00:00:00,TXA/USDT,0.5998,0.5998,0.592,0.592,234.638,139.53742572
1660777200,2022-08-17 23:00:00,TXA/USDT,0.5959,0.6,0.592,0.5999,1637.57726784,978.727948845504
1660773600,2022-08-17 22:00:00,TXA/USDT,0.5973,0.6009,0.5932,0.6,1177.8246,704.33157908
1660770000,2022-08-17 21:00:00,TXA/USDT,0.5928,0.6062,0.5911,0.6,7323.88177965,4368.919995291239
1660766400,2022-08-17 20:00:00,TXA/USDT,0.5897,0.5951,0.5896,0.5928,3774.1149,2233.1337517
1660762800,2022-08-17 19:00:00,TXA/USDT,0.5945,0.6016,0.5898,0.5898,6306.0621,3748.59019834
1660759200,2022-08-17 18:00:00,TXA/USDT,0.5669,0.5971,0.5617,0.595,9804.90569144,5685.416502437188
1660755600,2022-08-17 17:00:00,TXA/USDT,0.5833,0.5839,0.5579,0.565,7936.76934826,4528.393643443584
1660752000,2022-08-17 16:00:00,TXA/USDT,0.5899,0.5926,0.5745,0.5839,8718.23880314,5109.790245114371
1660748400,2022-08-17 15:00:00,TXA/USDT,0.5944,0.595,0.5858,0.5899,3345.6532,1974.47714293
1660744800,2022-08-17 14:00:00,TXA/USDT,0.6173,0.6182,0.5895,0.5895,12949.8164781,7922.46504330509
1660741200,2022-08-17 13:00:00,TXA/USDT,0.6195,0.6212,0.6124,0.6173,9391.2344,5808.2170317
1660737600,2022-08-17 12:00:00,TXA/USDT,0.6186,0.6244,0.614,0.6195,19940.14974398,12325.927557791112
1660734000,2022-08-17 11:00:00,TXA/USDT,0.6188,0.6199,0.6141,0.6186,6705.8438,4141.60716108
1660730400,2022-08-17 10:00:00,TXA/USDT,0.6175,0.6184,0.6138,0.6173,3310.647,2043.88603492
1660726800,2022-08-17 09:00:00,TXA/USDT,0.6177,0.6205,0.6133,0.6175,14087.02256594,8695.009868704762
1660723200,2022-08-17 08:00:00,TXA/USDT,0.6236,0.6243,0.6135,0.6177,13627.1307,8433.3167224
1660719600,2022-08-17 07:00:00,TXA/USDT,0.6276,0.63,0.6218,0.6235,5806.67119801,3635.4678389263
1660716000,2022-08-17 06:00:00,TXA/USDT,0.6223,0.6336,0.622,0.6277,5645.52187514,3544.551151994603
1660712400,2022-08-17 05:00:00,TXA/USDT,0.6203,0.6244,0.6202,0.6217,6860.6367,4261.38739036
1660708800,2022-08-17 04:00:00,TXA/USDT,0.6187,0.6243,0.6184,0.6203,14202.4162759,8800.49654704883
1660705200,2022-08-17 03:00:00,TXA/USDT,0.6264,0.6289,0.6186,0.6193,9796.5832,6099.68626508
1660701600,2022-08-17 02:00:00,TXA/USDT,0.6288,0.6357,0.6247,0.6265,5289.41086787,3325.717916729941
1660698000,2022-08-17 01:00:00,TXA/USDT,0.6407,0.6433,0.6177,0.6293,10674.80460347,6688.15904974594
1660694400,2022-08-17 00:00:00,TXA/USDT,0.6379,0.6433,0.6353,0.6431,459.84034845,293.402333100026
1660690800,2022-08-16 23:00:00,TXA/USDT,0.6364,0.6459,0.6353,0.6433,3964.68612748,2541.210301650162
1660687200,2022-08-16 22:00:00,TXA/USDT,0.6269,0.6365,0.6218,0.6316,3051.86585901,1920.307046089865
1660683600,2022-08-16 21:00:00,TXA/USDT,0.6264,0.6286,0.6211,0.623,2015.62,1258.94271335
1660680000,2022-08-16 20:00:00,TXA/USDT,0.626,0.6319,0.626,0.6276,2428.0309,1529.29963226
1660676400,2022-08-16 19:00:00,TXA/USDT,0.619,0.6278,0.6185,0.6254,5939.84142663,3696.724848617064
1660672800,2022-08-16 18:00:00,TXA/USDT,0.5972,0.6238,0.5972,0.619,10664.45334401,6585.284346496042
1660669200,2022-08-16 17:00:00,TXA/USDT,0.598,0.605,0.5972,0.5972,1836.5391,1103.34526742
1660665600,2022-08-16 16:00:00,TXA/USDT,0.6169,0.6234,0.598,0.598,16759.20744044,10246.133911356688
1660662000,2022-08-16 15:00:00,TXA/USDT,0.5961,0.617,0.5961,0.6114,5267.17404676,3199.022005259088
1660658400,2022-08-16 14:00:00,TXA/USDT,0.62,0.62,0.5848,0.5966,6146.14650306,3680.992983867004
1660654800,2022-08-16 13:00:00,TXA/USDT,0.6163,0.6199,0.612,0.6199,1188.8943,731.88392461
1660651200,2022-08-16 12:00:00,TXA/USDT,0.6157,0.6194,0.6153,0.6194,401.1587,247.11222489
1660647600,2022-08-16 11:00:00,TXA/USDT,0.6131,0.6214,0.6123,0.6213,13623.5080422,8417.45233457446
1660644000,2022-08-16 10:00:00,TXA/USDT,0.6178,0.6213,0.6088,0.6129,8729.7733,5389.74417955
1660640400,2022-08-16 09:00:00,TXA/USDT,0.6163,0.6222,0.605,0.6178,6312.497,3871.25997579
1660636800,2022-08-16 08:00:00,TXA/USDT,0.6163,0.6163,0.6163,0.6163,0,0
1660633200,2022-08-16 07:00:00,TXA/USDT,0.6163,0.6163,0.6163,0.6163,0,0
1660629600,2022-08-16 06:00:00,TXA/USDT,0.6209,0.6209,0.6148,0.6163,1723.0001,1063.44566989
1660626000,2022-08-16 05:00:00,TXA/USDT,0.6208,0.6208,0.614,0.6194,5718.91054095,3533.992290027665
