https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume EUR
1661904000,2022-08-31 00:00:00,USDT/EUR,0.99761,1.00252,0.99108,0.99621,2847102.34650,2836311.8286067653
1661817600,2022-08-30 00:00:00,USDT/EUR,0.99871,1.00191,0.99405,0.99732,4877893.26319,4864820.509244651
1661731200,2022-08-29 00:00:00,USDT/EUR,1.00603,1.00868,0.99593,0.99889,3800029.23270,3795811.2002517027
1661644800,2022-08-28 00:00:00,USDT/EUR,1.00438,1.00605,1.00320,1.00605,856773.70112,861957.182011776
1661558400,2022-08-27 00:00:00,USDT/EUR,1.00402,1.00521,1.00356,1.00474,672776.01928,675964.9776113871
1661472000,2022-08-26 00:00:00,USDT/EUR,1.00279,1.00502,0.98601,1.00400,5347338.25902,5368727.612056079
1661385600,2022-08-25 00:00:00,USDT/EUR,1.00265,1.00505,0.99678,1.00288,2396618.92882,2403521.1913350015
1661299200,2022-08-24 00:00:00,USDT/EUR,1.00293,1.00871,0.99880,1.00265,5609546.88822,5624412.187473783
1661212800,2022-08-23 00:00:00,USDT/EUR,1.00613,1.00924,0.99719,1.00314,2866024.97287,2875024.2912848117
1661126400,2022-08-22 00:00:00,USDT/EUR,0.99648,1.00733,0.99220,1.00606,4827943.47973,4857200.817217164
1661040000,2022-08-21 00:00:00,USDT/EUR,0.99690,0.99762,0.99450,0.99686,679669.49014,677535.3279409604
1660953600,2022-08-20 00:00:00,USDT/EUR,0.99592,0.99724,0.99412,0.99696,1541583.28496,1536896.8717737217
1660867200,2022-08-19 00:00:00,USDT/EUR,0.99073,0.99717,0.98798,0.99597,3346328.67493,3332842.9703700324
1660780800,2022-08-18 00:00:00,USDT/EUR,0.98259,0.99204,0.98154,0.99093,2387643.47116,2365987.5448765787
1660694400,2022-08-17 00:00:00,USDT/EUR,0.98289,0.98600,0.98011,0.98273,4804922.04329,4721941.039602382
1660608000,2022-08-16 00:00:00,USDT/EUR,0.98438,0.98800,0.97882,0.98287,3129737.20064,3076124.802393037
1660521600,2022-08-15 00:00:00,USDT/EUR,0.97599,0.98507,0.97473,0.98420,4421212.38225,4351357.22661045
1660435200,2022-08-14 00:00:00,USDT/EUR,0.97544,0.97611,0.97201,0.97556,782037.58740,762924.588763944
1660348800,2022-08-13 00:00:00,USDT/EUR,0.97458,0.97565,0.97370,0.97561,390667.43516,381139.05641644757
1660262400,2022-08-12 00:00:00,USDT/EUR,0.96925,0.97687,0.96839,0.97514,2480812.90622,2419139.897371371
1660176000,2022-08-11 00:00:00,USDT/EUR,0.97093,0.97336,0.96333,0.96892,4536691.25118,4395690.887093325
1660089600,2022-08-10 00:00:00,USDT/EUR,0.98021,0.98053,0.96366,0.97077,4821040.88016,4680121.855232923
1660003200,2022-08-09 00:00:00,USDT/EUR,0.98089,0.98156,0.97596,0.98005,4960584.67841,4861621.014075721
1659916800,2022-08-08 00:00:00,USDT/EUR,0.98289,0.98435,0.97732,0.98082,8460931.07355,8298650.415559312
1659830400,2022-08-07 00:00:00,USDT/EUR,0.98252,0.98355,0.98058,0.98289,1282764.84117,1260816.7347375813
1659744000,2022-08-06 00:00:00,USDT/EUR,0.98248,0.98270,0.97992,0.98252,679847.77998,667964.0407859496
1659657600,2022-08-05 00:00:00,USDT/EUR,0.97592,0.98541,0.97153,0.98237,3853176.72951,3785245.2237687386
1659571200,2022-08-04 00:00:00,USDT/EUR,0.98471,0.98471,0.97318,0.97590,3985853.03457,3889793.976436863
1659484800,2022-08-03 00:00:00,USDT/EUR,0.98484,0.98782,0.97966,0.98471,5314722.34433,5233460.239685194
1659398400,2022-08-02 00:00:00,USDT/EUR,0.97453,0.98487,0.97166,0.98487,3056078.81646,3009840.34396696
1659312000,2022-08-01 00:00:00,USDT/EUR,0.98029,0.98029,0.96224,0.97461,5716763.78453,5571615.152040783
1659225600,2022-07-31 00:00:00,USDT/EUR,0.97892,0.98057,0.97861,0.98020,841939.00948,825268.617092296
1659139200,2022-07-30 00:00:00,USDT/EUR,0.97823,0.97964,0.97775,0.97902,476026.73724,466039.6962927048
1659052800,2022-07-29 00:00:00,USDT/EUR,0.98072,0.98645,0.97519,0.97813,4442093.61908,4344945.03163072
1658966400,2022-07-28 00:00:00,USDT/EUR,0.97983,0.98865,0.97674,0.98090,7471546.47498,7328839.937307882
1658880000,2022-07-27 00:00:00,USDT/EUR,0.98718,0.99083,0.97648,0.97984,3843362.28067,3765880.097091693
1658793600,2022-07-26 00:00:00,USDT/EUR,0.97806,0.98909,0.97357,0.98757,4954120.00482,4892540.293160087
1658707200,2022-07-25 00:00:00,USDT/EUR,0.98040,0.98193,0.97500,0.97847,3213473.60889,3144287.522090598
1658620800,2022-07-24 00:00:00,USDT/EUR,0.97923,0.98036,0.97540,0.98036,1702208.78142,1668777.400952911
1658534400,2022-07-23 00:00:00,USDT/EUR,0.98027,0.98055,0.97179,0.97948,3244496.82463,3177919.7497885926
1658448000,2022-07-22 00:00:00,USDT/EUR,0.97845,0.98656,0.97624,0.98037,8382953.78108,8218396.3983574
1658361600,2022-07-21 00:00:00,USDT/EUR,0.98223,0.98366,0.97333,0.97839,4731565.75093,4629316.615052403
1658275200,2022-07-20 00:00:00,USDT/EUR,0.97683,0.98499,0.97361,0.98230,2560984.23119,2515654.810297937
1658188800,2022-07-19 00:00:00,USDT/EUR,0.98538,0.98745,0.97083,0.97720,9844747.14164,9620286.906810608
1658102400,2022-07-18 00:00:00,USDT/EUR,0.99051,0.99199,0.98006,0.98575,5219690.57877,5145309.988022527
1658016000,2022-07-17 00:00:00,USDT/EUR,0.99182,0.99215,0.99013,0.99035,283296.69040,280562.87733764003
1657929600,2022-07-16 00:00:00,USDT/EUR,0.99089,0.99193,0.99061,0.99177,1267700.78189,1257267.6044550454
1657843200,2022-07-15 00:00:00,USDT/EUR,0.99593,0.99797,0.98124,0.99085,4699485.03675,4656484.748663737
1657756800,2022-07-14 00:00:00,USDT/EUR,0.99573,1.00373,0.99140,0.99556,3129377.56095,3115483.1245793817
1657670400,2022-07-13 00:00:00,USDT/EUR,0.99589,0.99898,0.98820,0.99613,3405530.56234,3392351.1590637444
1657584000,2022-07-12 00:00:00,USDT/EUR,0.99391,1.00047,0.99155,0.99586,4081792.68284,4064894.061133042
1657497600,2022-07-11 00:00:00,USDT/EUR,0.98337,0.99597,0.97414,0.99385,4168075.28139,4142441.6184094516
1657411200,2022-07-10 00:00:00,USDT/EUR,0.98204,0.98293,0.98128,0.98248,413616.63381,406370.0703856488
1657324800,2022-07-09 00:00:00,USDT/EUR,0.98126,0.98336,0.98081,0.98165,494175.81706,485107.690816949
1657238400,2022-07-08 00:00:00,USDT/EUR,0.98280,0.99106,0.97124,0.98124,7809952.67788,7663437.965642972
1657152000,2022-07-07 00:00:00,USDT/EUR,0.98076,0.98519,0.97758,0.98291,2741292.47676,2694443.7883321713
1657065600,2022-07-06 00:00:00,USDT/EUR,0.97359,0.98329,0.97004,0.98053,2919630.70437,2862785.494555916
1656979200,2022-07-05 00:00:00,USDT/EUR,0.95660,0.97662,0.95505,0.97336,3011069.23026,2930854.345965874
1656892800,2022-07-04 00:00:00,USDT/EUR,0.95638,0.95883,0.95061,0.95668,4548723.80303,4351673.08788274
1656806400,2022-07-03 00:00:00,USDT/EUR,0.95799,0.95843,0.94838,0.95669,1968117.89492,1882878.708891015
1656720000,2022-07-02 00:00:00,USDT/EUR,0.95795,0.95843,0.95504,0.95838,837147.48527,802305.4069330626
1656633600,2022-07-01 00:00:00,USDT/EUR,0.95313,0.96339,0.94167,0.95799,6952403.45369,6660332.984600483
1656547200,2022-06-30 00:00:00,USDT/EUR,0.95577,0.96243,0.94637,0.95312,4500730.36764,4289736.128005036
1656460800,2022-06-29 00:00:00,USDT/EUR,0.94940,0.95733,0.94720,0.95553,2510572.46107,2398927.3037262172
1656374400,2022-06-28 00:00:00,USDT/EUR,0.94389,0.95074,0.94229,0.94945,3270517.58054,3105192.916843703
1656288000,2022-06-27 00:00:00,USDT/EUR,0.94575,0.94684,0.93815,0.94396,7988239.80671,7540578.847941972
1656201600,2022-06-26 00:00:00,USDT/EUR,0.94758,0.94900,0.94166,0.94584,3534654.32476,3343217.4465309987
1656115200,2022-06-25 00:00:00,USDT/EUR,0.94675,0.94800,0.94262,0.94797,1711534.84690,1622483.688815793
1656028800,2022-06-24 00:00:00,USDT/EUR,0.95012,0.95045,0.94314,0.94679,2173929.93579,2058255.1239066143
1655942400,2022-06-23 00:00:00,USDT/EUR,0.94531,0.95400,0.94414,0.94981,6375777.12168,6055776.867942881
1655856000,2022-06-22 00:00:00,USDT/EUR,0.94875,0.95404,0.93643,0.94576,6655531.67110,6294535.633259536
1655769600,2022-06-21 00:00:00,USDT/EUR,0.94933,0.95783,0.94412,0.94867,3954906.32147,3751900.9799889447
1655683200,2022-06-20 00:00:00,USDT/EUR,0.95214,0.95214,0.94694,0.94933,2076054.13220,1970860.469321426
1655596800,2022-06-19 00:00:00,USDT/EUR,0.95059,0.95294,0.94732,0.95185,2040455.53438,1942207.6003996031
1655510400,2022-06-18 00:00:00,USDT/EUR,0.95185,0.95374,0.94917,0.95059,1961468.59525,1864552.4319586975
1655424000,2022-06-17 00:00:00,USDT/EUR,0.94701,0.95639,0.94637,0.95188,5908137.98884,5623838.388817019
1655337600,2022-06-16 00:00:00,USDT/EUR,0.95538,0.96155,0.94011,0.94700,11296170.76688,10697473.71623536
1655251200,2022-06-15 00:00:00,USDT/EUR,0.95724,0.96370,0.94975,0.95540,5409420.45043,5168160.298340823
1655164800,2022-06-14 00:00:00,USDT/EUR,0.95952,0.96070,0.94772,0.95726,7004011.82293,6704660.3576179715
1655078400,2022-06-13 00:00:00,USDT/EUR,0.95160,0.96056,0.94831,0.95954,7431130.29806,7130466.766200492
1654992000,2022-06-12 00:00:00,USDT/EUR,0.95015,0.95205,0.93656,0.95191,3301880.34038,3143092.914811126
1654905600,2022-06-11 00:00:00,USDT/EUR,0.95022,0.95267,0.94513,0.95051,3278323.19782,3116078.982759888
1654819200,2022-06-10 00:00:00,USDT/EUR,0.94109,0.95086,0.93871,0.95022,2732571.31813,2596543.9179134886
1654732800,2022-06-09 00:00:00,USDT/EUR,0.93239,0.94150,0.92741,0.94099,7285804.57836,6855869.250190976
1654646400,2022-06-08 00:00:00,USDT/EUR,0.93365,0.93615,0.92875,0.93240,2428446.02120,2264283.07016688
1654560000,2022-06-07 00:00:00,USDT/EUR,0.93508,0.93773,0.92548,0.93365,8594481.20645,8024237.378402043
1654473600,2022-06-06 00:00:00,USDT/EUR,0.93160,0.93566,0.92764,0.93452,5403962.08514,5050110.647805033
1654387200,2022-06-05 00:00:00,USDT/EUR,0.93328,0.93363,0.92759,0.93161,1783289.25382,1661330.1017512502
1654300800,2022-06-04 00:00:00,USDT/EUR,0.93276,0.93528,0.93254,0.93330,616608.46453,575480.679945849
1654214400,2022-06-03 00:00:00,USDT/EUR,0.93019,0.93528,0.92782,0.93280,6172915.92757,5758095.977237296
1654128000,2022-06-02 00:00:00,USDT/EUR,0.93845,0.93873,0.92964,0.93013,6380733.68987,5934911.826958783
1654041600,2022-06-01 00:00:00,USDT/EUR,0.93109,0.94036,0.92854,0.93785,7499459.04904,7033367.669142163
1653955200,2022-05-31 00:00:00,USDT/EUR,0.92785,0.93563,0.92785,0.93060,4993775.26553,4647207.262102218
1653868800,2022-05-30 00:00:00,USDT/EUR,0.93073,0.93086,0.92515,0.92783,3831157.20405,3554662.5886337114
1653782400,2022-05-29 00:00:00,USDT/EUR,0.93107,0.93175,0.92102,0.93058,2887281.93089,2686846.819247616
1653696000,2022-05-28 00:00:00,USDT/EUR,0.93102,0.93175,0.93053,0.93146,449173.54986,418387.1947525956
1653609600,2022-05-27 00:00:00,USDT/EUR,0.93020,0.93487,0.92799,0.93061,3792406.68973,3529251.589529636
1653523200,2022-05-26 00:00:00,USDT/EUR,0.93463,0.93731,0.92592,0.93061,4996203.36709,4649516.815447625
1653436800,2022-05-25 00:00:00,USDT/EUR,0.93116,0.94186,0.92698,0.93461,5553577.92348,5190429.463063643
1653350400,2022-05-24 00:00:00,USDT/EUR,0.93492,0.93703,0.92064,0.93101,10165571.23649,9464248.476884555
1653264000,2022-05-23 00:00:00,USDT/EUR,0.94543,0.94555,0.93315,0.93535,4944026.02106,4624394.738798471
1653177600,2022-05-22 00:00:00,USDT/EUR,0.94534,0.94616,0.94320,0.94502,840380.82259,794176.6849640018
1653091200,2022-05-21 00:00:00,USDT/EUR,0.94610,0.94665,0.94095,0.94495,878115.27564,829775.029716018
1653004800,2022-05-20 00:00:00,USDT/EUR,0.94470,0.94810,0.94014,0.94570,2541571.85063,2403564.4991407907
1652918400,2022-05-19 00:00:00,USDT/EUR,0.95320,0.95438,0.93767,0.94428,4962224.38466,4685729.241946745
1652832000,2022-05-18 00:00:00,USDT/EUR,0.94716,0.95459,0.94194,0.95328,4386688.71507,4181742.6183019294
1652745600,2022-05-17 00:00:00,USDT/EUR,0.95654,0.95711,0.93715,0.94737,10055305.89792,9526095.14851247
1652659200,2022-05-16 00:00:00,USDT/EUR,0.95982,0.96145,0.92501,0.95655,7705043.44461,7370259.3069416955
1652572800,2022-05-15 00:00:00,USDT/EUR,0.95995,0.96100,0.95890,0.96021,1709533.75231,1641511.404305585
1652486400,2022-05-14 00:00:00,USDT/EUR,0.95964,0.96073,0.95191,0.95995,3424994.30685,3287823.284860657
1652400000,2022-05-13 00:00:00,USDT/EUR,0.96005,0.96552,0.94660,0.95967,10212432.24933,9800564.85671452
1652313600,2022-05-12 00:00:00,USDT/EUR,0.94749,0.96500,0.89577,0.96005,19896076.98985,19101228.71410549
1652227200,2022-05-11 00:00:00,USDT/EUR,0.94973,0.95294,0.94246,0.94749,11618433.18278,11008349.256352222
1652140800,2022-05-10 00:00:00,USDT/EUR,0.94688,0.95045,0.94424,0.94970,9807684.21409,9314357.698121274
1652054400,2022-05-09 00:00:00,USDT/EUR,0.94898,0.95208,0.94352,0.94635,4871123.97970,4609788.178189095
1651968000,2022-05-08 00:00:00,USDT/EUR,0.94790,0.94904,0.94574,0.94895,1263257.70052,1198768.3949084538
1651881600,2022-05-07 00:00:00,USDT/EUR,0.94802,0.94875,0.94712,0.94787,753434.81702,714158.2600087473
1651795200,2022-05-06 00:00:00,USDT/EUR,0.94835,0.95348,0.94280,0.94812,5024282.14969,4763622.391764083
1651708800,2022-05-05 00:00:00,USDT/EUR,0.94130,0.95282,0.92209,0.94835,9156721.39800,8683776.7377933
1651622400,2022-05-04 00:00:00,USDT/EUR,0.94991,0.95149,0.94028,0.94133,5526771.64859,5202515.955967225
1651536000,2022-05-03 00:00:00,USDT/EUR,0.95141,0.95303,0.94089,0.94994,6375441.34547,6056286.751715772
1651449600,2022-05-02 00:00:00,USDT/EUR,0.94878,0.95345,0.90492,0.95090,7199817.41713,6846306.381948917
1651363200,2022-05-01 00:00:00,USDT/EUR,0.95005,0.95073,0.94749,0.94875,1406967.92607,1334860.8198589126
1651276800,2022-04-30 00:00:00,USDT/EUR,0.94877,0.95047,0.94854,0.95005,2966701.91909,2818515.1582314544
1651190400,2022-04-29 00:00:00,USDT/EUR,0.95195,0.95195,0.94333,0.94924,4273596.83630,4056669.0608894117
1651104000,2022-04-28 00:00:00,USDT/EUR,0.94757,0.95843,0.94518,0.95197,6720226.28268,6397453.81432288
1651017600,2022-04-27 00:00:00,USDT/EUR,0.93995,0.95092,0.93378,0.94706,2893129.03767,2739966.78641575
1650931200,2022-04-26 00:00:00,USDT/EUR,0.93374,0.94051,0.91888,0.93991,6778767.22394,6371431.101453446
1650844800,2022-04-25 00:00:00,USDT/EUR,0.92613,0.93524,0.91124,0.93325,5573510.27518,5201478.464311735
1650758400,2022-04-24 00:00:00,USDT/EUR,0.92735,0.92780,0.91900,0.92600,2513744.27887,2327727.20223362
1650672000,2022-04-23 00:00:00,USDT/EUR,0.92696,0.92794,0.92595,0.92780,1417925.82897,1315551.5841183658
1650585600,2022-04-22 00:00:00,USDT/EUR,0.92290,0.92967,0.91882,0.92696,2560460.83803,2373444.778420289
1650499200,2022-04-21 00:00:00,USDT/EUR,0.92241,0.92491,0.91224,0.92295,6013492.95290,5550153.320879055
1650412800,2022-04-20 00:00:00,USDT/EUR,0.92674,0.92825,0.91601,0.92239,4209068.42907,3882402.628289877
1650326400,2022-04-19 00:00:00,USDT/EUR,0.92734,0.92908,0.90500,0.92680,7090284.35900,6571275.5439212
1650240000,2022-04-18 00:00:00,USDT/EUR,0.92477,0.93067,0.92445,0.92799,19956758.31835,18519672.151845615
1650153600,2022-04-17 00:00:00,USDT/EUR,0.92600,0.92657,0.90500,0.92470,3345333.10013,3093429.517690211
1650067200,2022-04-16 00:00:00,USDT/EUR,0.92571,0.92654,0.92514,0.92600,363888.31946,336960.58381996007
1649980800,2022-04-15 00:00:00,USDT/EUR,0.92449,0.93193,0.92427,0.92509,16004446.90748,14805553.789640673
1649894400,2022-04-14 00:00:00,USDT/EUR,0.91815,0.92898,0.91272,0.92451,4042361.95350,3737204.0496302852
1649808000,2022-04-13 00:00:00,USDT/EUR,0.92400,0.92806,0.91782,0.91834,1259691.30861,1156824.9163489074
1649721600,2022-04-12 00:00:00,USDT/EUR,0.91973,0.92546,0.91021,0.92452,3983332.52064,3682670.5819820925
1649635200,2022-04-11 00:00:00,USDT/EUR,0.91923,0.91997,0.89000,0.91912,4181605.15804,3843396.9328577253
1649548800,2022-04-10 00:00:00,USDT/EUR,0.92054,0.92134,0.91603,0.91923,1617316.94797,1486686.2580824632
1649462400,2022-04-09 00:00:00,USDT/EUR,0.91985,0.92062,0.91943,0.92054,792571.92079,729594.1559640266
1649376000,2022-04-08 00:00:00,USDT/EUR,0.92064,0.92321,0.91415,0.91943,2455766.30120,2257905.210312316
1649289600,2022-04-07 00:00:00,USDT/EUR,0.91803,0.92108,0.89752,0.92080,7811269.08124,7192616.570005792
1649203200,2022-04-06 00:00:00,USDT/EUR,0.91700,0.92002,0.91429,0.91803,6944540.06245,6375296.113530974
1649116800,2022-04-05 00:00:00,USDT/EUR,0.91121,0.91797,0.89318,0.91699,4174050.62765,3827562.6850487734
1649030400,2022-04-04 00:00:00,USDT/EUR,0.90540,0.91488,0.89913,0.91068,5438929.98745,4953124.760970966
1648944000,2022-04-03 00:00:00,USDT/EUR,0.90593,0.90696,0.90470,0.90613,1764707.50540,1599054.411868102
1648857600,2022-04-02 00:00:00,USDT/EUR,0.90528,0.90627,0.90460,0.90594,633826.84788,574209.0945684072
1648771200,2022-04-01 00:00:00,USDT/EUR,0.90398,0.90759,0.89200,0.90584,3010988.97756,2727474.2554329503
1648684800,2022-03-31 00:00:00,USDT/EUR,0.89542,0.90443,0.88824,0.90398,5040371.82743,4556395.324560171
1648598400,2022-03-30 00:00:00,USDT/EUR,0.90211,0.90211,0.88177,0.89609,10268089.71619,9201132.513780696
1648512000,2022-03-29 00:00:00,USDT/EUR,0.90962,0.91154,0.89813,0.90146,3808644.71018,3433340.860438863
1648425600,2022-03-28 00:00:00,USDT/EUR,0.91028,0.91414,0.88400,0.90951,9138808.19388,8311837.440415799
