https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CS,Volume BTC
1657065600,2022-07-06 00:00:00,CS/BTC,0.000000402,0.00000041,0.000000395,0.000000404,1565836.4255,0.629238501722
1656979200,2022-07-05 00:00:00,CS/BTC,0.000000397,0.000000412,0.000000396,0.000000401,823169.8785,0.3294587388635
1656892800,2022-07-04 00:00:00,CS/BTC,0.000000404,0.000000411,0.00000037,0.000000396,1449524.01193076,0.5662362721167964
1656806400,2022-07-03 00:00:00,CS/BTC,0.00000038,0.000000413,0.000000359,0.000000402,866225.05511915,0.3249392279822983
1656720000,2022-07-02 00:00:00,CS/BTC,0.000000375,0.000000382,0.000000373,0.000000381,887936.54733664,0.33479268656909648
1656633600,2022-07-01 00:00:00,CS/BTC,0.000000384,0.0000004,0.000000353,0.000000376,2741646.0482015,0.99969480037379895
1656547200,2022-06-30 00:00:00,CS/BTC,0.000000402,0.000000409,0.00000038,0.00000038,2157345.3174907,0.84826859154359445
1656460800,2022-06-29 00:00:00,CS/BTC,0.000000446,0.000000453,0.00000039,0.000000398,2594870.83048968,1.10690377842449728
1656374400,2022-06-28 00:00:00,CS/BTC,0.000000449,0.000000494,0.000000438,0.000000449,2389163.72914176,1.06670225974149809
1656288000,2022-06-27 00:00:00,CS/BTC,0.000000441,0.000000471,0.000000441,0.000000448,4015541.70199639,1.81429787370959969
1656201600,2022-06-26 00:00:00,CS/BTC,0.000000446,0.000000465,0.000000441,0.000000441,54128.9705,0.0240948120231
1656115200,2022-06-25 00:00:00,CS/BTC,0.000000434,0.000000649,0.000000425,0.000000446,848656.51045925,0.42025068014725432
1656028800,2022-06-24 00:00:00,CS/BTC,0.00000044,0.000000455,0.000000415,0.000000434,2448980.08958747,1.07993184453949933
1655942400,2022-06-23 00:00:00,CS/BTC,0.000000436,0.000000487,0.000000423,0.000000442,5440526.39484153,2.35336890034949343
1655856000,2022-06-22 00:00:00,CS/BTC,0.000000443,0.000000464,0.000000411,0.000000436,3785155.17537685,1.65773470449699836
1655769600,2022-06-21 00:00:00,CS/BTC,0.000000452,0.000000509,0.00000043,0.000000444,5374509.6984,2.39622519456615408
1655683200,2022-06-20 00:00:00,CS/BTC,0.000000454,0.000000468,0.00000044,0.000000452,7304680.97990903,3.3128118036132028
1655596800,2022-06-19 00:00:00,CS/BTC,0.000000452,0.000000464,0.000000441,0.000000449,6615941.7226,2.948823317626
1655510400,2022-06-18 00:00:00,CS/BTC,0.000000455,0.000000476,0.000000443,0.000000454,3868250.52155272,1.77777506171914075
1655424000,2022-06-17 00:00:00,CS/BTC,0.000000419,0.000000538,0.00000041,0.000000454,11691671.78635484,5.16602901274969
1655337600,2022-06-16 00:00:00,CS/BTC,0.000000417,0.000000436,0.000000404,0.00000042,8144477.47897707,3.39476088969539501
1655251200,2022-06-15 00:00:00,CS/BTC,0.000000389,0.00000042,0.000000382,0.000000417,10718452.49038515,4.40378648020736319
1655164800,2022-06-14 00:00:00,CS/BTC,0.000000375,0.000000393,0.000000357,0.000000386,10046457.55480616,3.85049658093469467
1655078400,2022-06-13 00:00:00,CS/BTC,0.000000323,0.000000382,0.000000288,0.000000375,11636954.29459052,3.65845826873394186
1654992000,2022-06-12 00:00:00,CS/BTC,0.000000348,0.00000035,0.000000318,0.00000032,7275464.50355295,2.51976398750344135
1654905600,2022-06-11 00:00:00,CS/BTC,0.000000334,0.00000035,0.000000323,0.000000348,2806362.99705426,0.96272222802539728
1654819200,2022-06-10 00:00:00,CS/BTC,0.000000336,0.000000353,0.000000329,0.000000333,10711049.85223253,3.6610305509158949
1654732800,2022-06-09 00:00:00,CS/BTC,0.000000313,0.000000353,0.000000312,0.000000338,9720059.84134332,3.17307573046429166
1654646400,2022-06-08 00:00:00,CS/BTC,0.000000315,0.000000326,0.000000308,0.000000315,11018189.65092405,3.4762903285562998
1654560000,2022-06-07 00:00:00,CS/BTC,0.000000319,0.000000333,0.000000308,0.000000315,7619768.0117694,2.4458502749066692
1654473600,2022-06-06 00:00:00,CS/BTC,0.000000328,0.000000336,0.000000318,0.00000032,9382878.5092,3.0552265050074
1654387200,2022-06-05 00:00:00,CS/BTC,0.000000314,0.000000346,0.000000303,0.000000331,8958346.82244277,2.91563146109059842
1654300800,2022-06-04 00:00:00,CS/BTC,0.000000326,0.000000326,0.000000301,0.000000312,1272076.10562903,0.3993916155918993
1654214400,2022-06-03 00:00:00,CS/BTC,0.000000331,0.000000358,0.000000324,0.000000328,9435679.1988,3.1753138501257
1654128000,2022-06-02 00:00:00,CS/BTC,0.000000314,0.00000036,0.000000313,0.00000033,9719067.95281019,3.17039515595153241
1654041600,2022-06-01 00:00:00,CS/BTC,0.000000316,0.000000382,0.000000283,0.000000316,10063779.98467949,3.21252267807266932
1653955200,2022-05-31 00:00:00,CS/BTC,0.000000347,0.000000355,0.00000031,0.000000316,6767128.67157509,2.29473316501068824
1653868800,2022-05-30 00:00:00,CS/BTC,0.00000036,0.00000036,0.000000343,0.000000348,9173203.33881222,3.1987417686657992
1653782400,2022-05-29 00:00:00,CS/BTC,0.000000363,0.000000364,0.000000344,0.000000357,5249069.9539,1.8640534346327
1653696000,2022-05-28 00:00:00,CS/BTC,0.000000365,0.000000378,0.000000347,0.000000361,2426587.1147,0.8788329837604
1653609600,2022-05-27 00:00:00,CS/BTC,0.000000349,0.00000037,0.000000348,0.000000365,7298153.2752,2.6411706208822
1653523200,2022-05-26 00:00:00,CS/BTC,0.000000394,0.000000395,0.000000347,0.00000036,8586839.74522589,3.11939915812232431
1653436800,2022-05-25 00:00:00,CS/BTC,0.000000422,0.000000457,0.000000364,0.00000038,9226032.59811402,3.57385690265583041
1653350400,2022-05-24 00:00:00,CS/BTC,0.000000379,0.00000042,0.000000378,0.000000408,8301843.7082958,3.34545815291239115
1653264000,2022-05-23 00:00:00,CS/BTC,0.000000376,0.000000394,0.000000293,0.000000382,8363406.12256645,2.99308742207899663
1653177600,2022-05-22 00:00:00,CS/BTC,0.000000358,0.000000394,0.000000355,0.000000379,68967.89865379,0.02524516667249326
1653091200,2022-05-21 00:00:00,CS/BTC,0.000000344,0.000000378,0.00000034,0.000000371,104558.72992025,0.03758185672013372
1653004800,2022-05-20 00:00:00,CS/BTC,0.000000415,0.000000423,0.000000308,0.000000353,934581.90960577,0.32908559486949833
1652918400,2022-05-19 00:00:00,CS/BTC,0.000000439,0.000000461,0.000000354,0.000000416,948501.15588404,0.37890871627929428
1652832000,2022-05-18 00:00:00,CS/BTC,0.000000461,0.000000502,0.000000446,0.000000454,800292.49005639,0.38239799037859803
1652745600,2022-05-17 00:00:00,CS/BTC,0.00000046,0.000000472,0.000000426,0.000000472,307817.3401,0.1428371827789
1652659200,2022-05-16 00:00:00,CS/BTC,0.000000442,0.000000495,0.000000439,0.000000452,605728.14322129,0.28200301065729564
1652572800,2022-05-15 00:00:00,CS/BTC,0.000000384,0.000000437,0.000000371,0.000000437,52924.56703982,0.02100285957609338
1652486400,2022-05-14 00:00:00,CS/BTC,0.00000041,0.000000495,0.000000385,0.000000397,543202.15903375,0.22927518425879725
1652400000,2022-05-13 00:00:00,CS/BTC,0.000000293,0.000000516,0.000000286,0.000000403,555237.90175617,0.21292919028848363
1652313600,2022-05-12 00:00:00,CS/BTC,0.000000409,0.000000409,0.000000272,0.000000292,1611873.67383149,0.56797697435469468
1652227200,2022-05-11 00:00:00,CS/BTC,0.000000463,0.000000506,0.000000383,0.000000384,504563.96319418,0.2263998926518482
1652140800,2022-05-10 00:00:00,CS/BTC,0.000000457,0.00000049,0.000000439,0.000000467,290825.15406301,0.13543820348504929
1652054400,2022-05-09 00:00:00,CS/BTC,0.000000499,0.000000499,0.000000417,0.000000457,660837.02470978,0.2977921006400231
1651968000,2022-05-08 00:00:00,CS/BTC,0.0000005,0.000000507,0.000000492,0.000000499,91163.79297765,0.04551366087379205
1651881600,2022-05-07 00:00:00,CS/BTC,0.000000514,0.000000519,0.000000492,0.000000503,32291.8974,0.0162933709186
1651795200,2022-05-06 00:00:00,CS/BTC,0.000000522,0.000000527,0.000000499,0.000000514,604754.80100439,0.30461002835738564
1651708800,2022-05-05 00:00:00,CS/BTC,0.000000479,0.000000527,0.000000478,0.000000522,398558.30456142,0.19752611324242219
1651622400,2022-05-04 00:00:00,CS/BTC,0.000000433,0.000000536,0.000000421,0.000000479,424001.95400171,0.19697195262666719
1651536000,2022-05-03 00:00:00,CS/BTC,0.000000432,0.000000477,0.000000427,0.000000466,198337.86310541,0.08980787600163797
1651449600,2022-05-02 00:00:00,CS/BTC,0.000000471,0.000000474,0.000000409,0.000000436,205776.4575059,0.0906789890288671
1651363200,2022-05-01 00:00:00,CS/BTC,0.000000489,0.000000523,0.000000465,0.000000476,298720.56411375,0.14502961689001235
1651276800,2022-04-30 00:00:00,CS/BTC,0.000000571,0.000000586,0.000000479,0.000000495,1132126.18052271,0.60126213409328621
1651190400,2022-04-29 00:00:00,CS/BTC,0.000000586,0.000000598,0.000000571,0.000000571,79067.8384,0.0463272075159
1651104000,2022-04-28 00:00:00,CS/BTC,0.000000579,0.000000598,0.000000573,0.000000579,201397.69631533,0.11659281693745151
1651017600,2022-04-27 00:00:00,CS/BTC,0.00000063,0.000000634,0.000000559,0.000000579,639303.21381983,0.37018139514319715
1650931200,2022-04-26 00:00:00,CS/BTC,0.000000665,0.000000665,0.000000623,0.000000633,510769.19068432,0.32757356155399558
1650844800,2022-04-25 00:00:00,CS/BTC,0.000000692,0.0000007,0.000000623,0.000000665,948987.98743322,0.63633245816569316
1650758400,2022-04-24 00:00:00,CS/BTC,0.000000686,0.000000707,0.000000686,0.0000007,10609.13073107,0.00741373402089328
1650672000,2022-04-23 00:00:00,CS/BTC,0.000000725,0.000000725,0.000000682,0.000000687,26849.00201723,0.01868006537148852
1650585600,2022-04-22 00:00:00,CS/BTC,0.000000714,0.000000732,0.000000685,0.000000724,638035.20869552,0.44753059360160128
1650499200,2022-04-21 00:00:00,CS/BTC,0.00000072,0.00000072,0.000000695,0.000000714,210173.77614264,0.14795853790587736
1650412800,2022-04-20 00:00:00,CS/BTC,0.000000716,0.000000723,0.000000698,0.000000713,704690.59592517,0.50197349486027206
1650326400,2022-04-19 00:00:00,CS/BTC,0.000000752,0.000000769,0.000000718,0.000000723,534021.58235154,0.3909772634625973
1650240000,2022-04-18 00:00:00,CS/BTC,0.000000758,0.000000765,0.000000745,0.00000075,256798.50925032,0.1922018962638948
1650153600,2022-04-17 00:00:00,CS/BTC,0.000000738,0.000000764,0.000000736,0.000000758,90422.21764787,0.06827612045712378
1650067200,2022-04-16 00:00:00,CS/BTC,0.000000728,0.00000076,0.00000072,0.000000744,67690.24064905,0.049390891341997
1649980800,2022-04-15 00:00:00,CS/BTC,0.000000791,0.000000797,0.000000728,0.000000754,534323.9557,0.4000708234399
1649894400,2022-04-14 00:00:00,CS/BTC,0.000000818,0.000000833,0.000000752,0.000000791,805797.861275,0.63069579318068804
1649808000,2022-04-13 00:00:00,CS/BTC,0.000000799,0.00000092,0.000000763,0.000000843,1093600.3393973,0.90636504168367523
1649721600,2022-04-12 00:00:00,CS/BTC,0.000000791,0.000000816,0.000000695,0.000000763,928120.84437531,0.70664372507208588
1649635200,2022-04-11 00:00:00,CS/BTC,0.000000839,0.0000009,0.000000745,0.000000791,621420.32234926,0.47868420179110563
1649548800,2022-04-10 00:00:00,CS/BTC,0.000000741,0.00000084,0.000000734,0.000000831,239227.84580405,0.18389780313357731
1649462400,2022-04-09 00:00:00,CS/BTC,0.000000724,0.000000754,0.0000007,0.000000743,119059.04670388,0.08632246850699448
1649376000,2022-04-08 00:00:00,CS/BTC,0.000000723,0.000000725,0.0000007,0.000000723,890379.00913793,0.63910739536159925
1649289600,2022-04-07 00:00:00,CS/BTC,0.000000745,0.000000768,0.000000715,0.000000719,515322.07566756,0.37882100833369751
1649203200,2022-04-06 00:00:00,CS/BTC,0.000000699,0.00000075,0.00000068,0.00000075,808078.35692036,0.58745963128279612
1649116800,2022-04-05 00:00:00,CS/BTC,0.000000763,0.000000765,0.000000699,0.000000699,1868948.68000441,1.3386526545491534
1649030400,2022-04-04 00:00:00,CS/BTC,0.000000796,0.000000856,0.00000076,0.000000766,858332.17362338,0.68856719705264932
1648944000,2022-04-03 00:00:00,CS/BTC,0.000000756,0.00000083,0.000000721,0.000000798,1282461.75074791,0.96497448139002936
1648857600,2022-04-02 00:00:00,CS/BTC,0.000000775,0.000000812,0.000000754,0.000000761,112582.56322844,0.08732356967879328
1648771200,2022-04-01 00:00:00,CS/BTC,0.000000804,0.000000871,0.000000769,0.000000769,593522.14734283,0.49688440209941373
1648684800,2022-03-31 00:00:00,CS/BTC,0.000000709,0.0000009,0.000000677,0.000000804,1099524.76736002,0.83018564290582893
1648598400,2022-03-30 00:00:00,CS/BTC,0.000000696,0.000000743,0.000000674,0.000000709,985908.09072625,0.71098576394348202
1648512000,2022-03-29 00:00:00,CS/BTC,0.00000065,0.000000778,0.000000631,0.000000696,1562356.37710176,1.02245530861425307
1648425600,2022-03-28 00:00:00,CS/BTC,0.000000632,0.000000755,0.000000613,0.000000655,776463.68081172,0.52593475277506926
1648339200,2022-03-27 00:00:00,CS/BTC,0.000000687,0.000000687,0.000000606,0.000000632,558476.4963,0.3621648028054
1648252800,2022-03-26 00:00:00,CS/BTC,0.000000741,0.000000757,0.000000677,0.000000687,179545.60057788,0.12879336196499802
1648166400,2022-03-25 00:00:00,CS/BTC,0.000000745,0.000000804,0.00000074,0.00000074,1230770.05634539,0.91986131583217714
1648080000,2022-03-24 00:00:00,CS/BTC,0.000000792,0.000000818,0.000000741,0.000000743,841948.71437552,0.65708810348990144
1647993600,2022-03-23 00:00:00,CS/BTC,0.000000796,0.000000829,0.000000769,0.000000791,1244695.82226957,0.98452876920895073
1647907200,2022-03-22 00:00:00,CS/BTC,0.000000821,0.000000857,0.000000763,0.000000792,1279686.51302657,1.04738229240719996
1647820800,2022-03-21 00:00:00,CS/BTC,0.000000847,0.000000882,0.000000794,0.000000823,1082997.83902924,0.88853455039449141
1647734400,2022-03-20 00:00:00,CS/BTC,0.000000791,0.000000918,0.000000754,0.000000849,549473.48765436,0.44908306263423332
1647648000,2022-03-19 00:00:00,CS/BTC,0.000000807,0.000000859,0.000000741,0.000000795,367984.46074784,0.29601757456929612
1647561600,2022-03-18 00:00:00,CS/BTC,0.000000786,0.000000871,0.000000741,0.000000816,843570.3250475,0.6557803118487966
1647475200,2022-03-17 00:00:00,CS/BTC,0.000000779,0.000000804,0.000000755,0.000000783,1235208.86981796,0.9547544996385932
1647388800,2022-03-16 00:00:00,CS/BTC,0.000000849,0.000000869,0.000000757,0.000000779,2951381.55671248,2.43213813751399104
1647302400,2022-03-15 00:00:00,CS/BTC,0.000000847,0.000000902,0.000000838,0.000000856,1182116.09298752,1.01515800981073542
1647216000,2022-03-14 00:00:00,CS/BTC,0.000000853,0.000000895,0.000000835,0.000000853,1464895.98401318,1.2492011879891961
1647129600,2022-03-13 00:00:00,CS/BTC,0.000000844,0.000000863,0.000000822,0.000000846,211344.9843,0.1753585013263
1647043200,2022-03-12 00:00:00,CS/BTC,0.000000841,0.000000849,0.000000809,0.00000084,378778.5065,0.3090303926744
1646956800,2022-03-11 00:00:00,CS/BTC,0.000000879,0.000000905,0.000000826,0.000000841,1037656.05188944,0.89095243291986534
1646870400,2022-03-10 00:00:00,CS/BTC,0.000000938,0.000000938,0.000000874,0.000000883,2887157.26265739,2.61808320239364141
1646784000,2022-03-09 00:00:00,CS/BTC,0.000000903,0.00000096,0.000000885,0.000000927,759232.44164127,0.7003785380902268
1646697600,2022-03-08 00:00:00,CS/BTC,0.00000092,0.000000938,0.000000891,0.0000009,1044967.52086451,0.95443653782509763
1646611200,2022-03-07 00:00:00,CS/BTC,0.000000901,0.000000947,0.000000871,0.000000909,1097509.42063546,0.99955315638806504
1646524800,2022-03-06 00:00:00,CS/BTC,0.000000888,0.00000096,0.00000087,0.000000903,1263848.80696454,1.17523454847963496
1646438400,2022-03-05 00:00:00,CS/BTC,0.000000889,0.000000917,0.000000854,0.000000878,91691.55154245,0.08175956707159779
1646352000,2022-03-04 00:00:00,CS/BTC,0.00000087,0.000000913,0.000000856,0.000000891,2155341.76542485,1.92800421236547917
1646265600,2022-03-03 00:00:00,CS/BTC,0.00000086,0.00000088,0.000000837,0.00000087,2084685.3202,1.8027577062912
1646179200,2022-03-02 00:00:00,CS/BTC,0.000000844,0.000000882,0.000000841,0.000000857,2100948.16494065,1.79946739176878821
1646092800,2022-03-01 00:00:00,CS/BTC,0.000000849,0.000000877,0.00000084,0.000000844,1522572.24797469,1.31794588537747894
1646006400,2022-02-28 00:00:00,CS/BTC,0.000000846,0.00000085,0.0000008,0.000000844,2168937.2583365,1.78087244208728833
1645920000,2022-02-27 00:00:00,CS/BTC,0.000000875,0.000000907,0.000000826,0.000000846,1119442.66671219,0.97823725172302305
1645833600,2022-02-26 00:00:00,CS/BTC,0.000000884,0.000000907,0.000000845,0.000000875,477026.40065604,0.422357034998677
1645747200,2022-02-25 00:00:00,CS/BTC,0.000000962,0.000000977,0.000000864,0.00000088,1810718.33124623,1.69700695214787352
1645660800,2022-02-24 00:00:00,CS/BTC,0.000001132,0.000001181,0.000000949,0.000000964,2413839.98529492,2.53606661949628448
1645574400,2022-02-23 00:00:00,CS/BTC,0.00000112,0.000001178,0.000001063,0.000001132,1049244.58697882,1.18364134946877056
1645488000,2022-02-22 00:00:00,CS/BTC,0.000001024,0.000001179,0.000001001,0.000001129,1479259.23742953,1.59123464920601821
1645401600,2022-02-21 00:00:00,CS/BTC,0.000001056,0.000001067,0.000000962,0.000001024,2734580.67397808,2.72551799560656351
1645315200,2022-02-20 00:00:00,CS/BTC,0.000001091,0.000001189,0.000001005,0.000001066,1289496.3033808,1.3829870598038183
1645228800,2022-02-19 00:00:00,CS/BTC,0.000000847,0.000001091,0.000000823,0.000001091,552085.73447271,0.51544849792440227
1645142400,2022-02-18 00:00:00,CS/BTC,0.000000865,0.000000873,0.000000756,0.00000085,2188582.57993328,1.7604588011506983
1645056000,2022-02-17 00:00:00,CS/BTC,0.000000932,0.000000996,0.000000865,0.000000865,2260336.41243607,2.09811803272378681
1644969600,2022-02-16 00:00:00,CS/BTC,0.00000088,0.000001041,0.00000088,0.00000094,2407064.27626685,2.19067312064643729
