https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ONE,Volume BTC
1663459200,2022-09-18 00:00:00,ONE/BTC,0.000001049,0.00000105,0.000001044,0.000001044,4060.5838,0.0042582226326
1663372800,2022-09-17 00:00:00,ONE/BTC,0.000001029,0.000001053,0.000001019,0.000001049,342562.1689,0.3536987643842
1663286400,2022-09-16 00:00:00,ONE/BTC,0.000001025,0.000001033,0.000001013,0.000001031,428877.6512,0.4397427867221
1663200000,2022-09-15 00:00:00,ONE/BTC,0.000001037,0.00000104,0.000000991,0.000001028,352202.4484,0.3582365089151
1663113600,2022-09-14 00:00:00,ONE/BTC,0.000001033,0.000001044,0.000001017,0.000001039,375387.1975,0.387957399102
1663027200,2022-09-13 00:00:00,ONE/BTC,0.000001029,0.000001055,0.000000982,0.000001034,3208452.7871,3.2552279335932
1662940800,2022-09-12 00:00:00,ONE/BTC,0.00000099,0.000001062,0.000000981,0.000001028,2059609.1223,2.0957567872175
1662854400,2022-09-11 00:00:00,ONE/BTC,0.000001007,0.000001029,0.000000982,0.000000993,543240.718,0.5448170784416
1662768000,2022-09-10 00:00:00,ONE/BTC,0.000001018,0.000001044,0.000001,0.000001001,767497.9834,0.7839153408068
1662681600,2022-09-09 00:00:00,ONE/BTC,0.000001037,0.00000105,0.000001007,0.000001018,977534.5251,1.0084477989725
1662595200,2022-09-08 00:00:00,ONE/BTC,0.000001032,0.00000105,0.000001022,0.000001035,939863.0647,0.9746551512044
1662508800,2022-09-07 00:00:00,ONE/BTC,0.000000997,0.000001049,0.000000994,0.000001027,498227.1116,0.5084161964883
1662422400,2022-09-06 00:00:00,ONE/BTC,0.000001046,0.0000011,0.000000991,0.000000997,4996805.8121,5.3527740103614
1662336000,2022-09-05 00:00:00,ONE/BTC,0.000001051,0.000001092,0.000001033,0.000001044,903194.0975,0.9477148374171
1662249600,2022-09-04 00:00:00,ONE/BTC,0.000001018,0.000001055,0.000001017,0.000001051,539702.5202,0.5595037373841
1662163200,2022-09-03 00:00:00,ONE/BTC,0.000001022,0.00000103,0.00000101,0.000001016,617961.0304,0.6317085333005
1662076800,2022-09-02 00:00:00,ONE/BTC,0.000001034,0.000001046,0.000001013,0.000001022,1374707.3076,1.4096032310335
1661990400,2022-09-01 00:00:00,ONE/BTC,0.000001062,0.000001079,0.000001021,0.000001036,668696.907,0.6977587824893
1661904000,2022-08-31 00:00:00,ONE/BTC,0.000001043,0.000001087,0.00000104,0.000001062,1425585.866,1.5121282507555
1661817600,2022-08-30 00:00:00,ONE/BTC,0.000001028,0.000001048,0.000001004,0.00000104,944276.5206,0.9702807878527
1661731200,2022-08-29 00:00:00,ONE/BTC,0.000000975,0.000001031,0.000000964,0.00000103,1840275.4436,1.8420871518739
1661644800,2022-08-28 00:00:00,ONE/BTC,0.000001005,0.000001012,0.000000968,0.000000976,310700.736,0.307748665147
