https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1653609600,2022-05-27 00:00:00,XRP/USDT,0.39198,0.40334,0.37642,0.38192,152290676.33298024,59525393.9423603424295
1653523200,2022-05-26 00:00:00,XRP/USDT,0.40602,0.41099,0.3753,0.39204,110433766.17932025,43582863.8752445795083
1653436800,2022-05-25 00:00:00,XRP/USDT,0.40858,0.41375,0.39459,0.40606,79990685.42662634,32414181.6859753501728
1653350400,2022-05-24 00:00:00,XRP/USDT,0.40508,0.41367,0.39088,0.40869,71608229.94108301,28983601.7047632668269
1653264000,2022-05-23 00:00:00,XRP/USDT,0.42176,0.42872,0.39988,0.40498,78074665.4661495,32691771.5705797063797
1653177600,2022-05-22 00:00:00,XRP/USDT,0.41443,0.42548,0.4101,0.42181,48221170.58220951,20140855.9741088604153
1653091200,2022-05-21 00:00:00,XRP/USDT,0.41011,0.41845,0.403,0.41448,47050539.98953755,19391927.1019961087334
1653004800,2022-05-20 00:00:00,XRP/USDT,0.42053,0.44063,0.40161,0.4103,77969599.51968544,32518801.5926071709336
1652918400,2022-05-19 00:00:00,XRP/USDT,0.40531,0.42406,0.39012,0.42042,96508233.14512821,39479274.5728341240961
1652832000,2022-05-18 00:00:00,XRP/USDT,0.43801,0.44274,0.40355,0.40544,116376360.99674125,48916986.6020571680796
1652745600,2022-05-17 00:00:00,XRP/USDT,0.42304,0.4402,0.41689,0.43802,64547316.2139537,27805690.9474391827604
1652659200,2022-05-16 00:00:00,XRP/USDT,0.44815,0.4482,0.40859,0.42314,94194903.5931211,39835698.3573513372163
1652572800,2022-05-15 00:00:00,XRP/USDT,0.42626,0.44992,0.4148,0.44811,72931411.3828322,31208402.9932226326042
1652486400,2022-05-14 00:00:00,XRP/USDT,0.42281,0.4409,0.3955,0.42626,98363723.03699078,41142091.8396906355956
1652400000,2022-05-13 00:00:00,XRP/USDT,0.38568,0.46625,0.3811,0.42276,86781204.18947832,37657214.7381101257565
1652313600,2022-05-12 00:00:00,XRP/USDT,0.41695,0.42959,0.33616,0.38568,203579206.11672358,77309217.2073730547118
1652227200,2022-05-11 00:00:00,XRP/USDT,0.5132,0.52439,0.365,0.41683,353013257.0671936,162515708.6838122521102
1652140800,2022-05-10 00:00:00,XRP/USDT,0.48689,0.5369,0.47225,0.51329,182981423.42881786,93987492.6815544754225
1652054400,2022-05-09 00:00:00,XRP/USDT,0.56621,0.57887,0.47133,0.48723,167446149.14418583,87619388.4565804612511
1651968000,2022-05-08 00:00:00,XRP/USDT,0.58087,0.58434,0.55724,0.5662,64106191.11559335,36648930.7958812467994
1651881600,2022-05-07 00:00:00,XRP/USDT,0.60224,0.60432,0.56935,0.5807,47978674.46729777,28418477.7883297299549
1651795200,2022-05-06 00:00:00,XRP/USDT,0.59817,0.61655,0.58723,0.60225,89674579.39666632,53908611.273958009962
1651708800,2022-05-05 00:00:00,XRP/USDT,0.64605,0.65755,0.58,0.59825,86905332.37989952,53639589.3208396435222
1651622400,2022-05-04 00:00:00,XRP/USDT,0.60469,0.65086,0.60384,0.64594,80696198.9287802,50281782.0228630292252
1651536000,2022-05-03 00:00:00,XRP/USDT,0.61447,0.6281,0.59602,0.60467,71442181.6351319,43847529.9269018144538
1651449600,2022-05-02 00:00:00,XRP/USDT,0.60678,0.63126,0.59814,0.61441,78253893.73815294,47997576.7719570086256
1651363200,2022-05-01 00:00:00,XRP/USDT,0.58438,0.6126,0.57591,0.60682,92663346.40526437,55075921.8525026957099
1651276800,2022-04-30 00:00:00,XRP/USDT,0.61149,0.62866,0.56207,0.58438,73877771.23060853,44845054.0562258477926
1651190400,2022-04-29 00:00:00,XRP/USDT,0.64273,0.64639,0.59935,0.61146,76308781.45690845,47463474.3318309423861
1651104000,2022-04-28 00:00:00,XRP/USDT,0.6524,0.65732,0.63241,0.64272,55702921.62491591,36003274.5385496121544
1651017600,2022-04-27 00:00:00,XRP/USDT,0.64197,0.66298,0.63618,0.65236,64165841.7382553,41672219.4874399310781
1650931200,2022-04-26 00:00:00,XRP/USDT,0.69317,0.70648,0.62677,0.64192,89089951.66989752,59532931.0031664103127
1650844800,2022-04-25 00:00:00,XRP/USDT,0.69791,0.69969,0.64492,0.69316,102256700.70040033,68650264.3409468046067
1650758400,2022-04-24 00:00:00,XRP/USDT,0.70536,0.71179,0.69298,0.6979,47721679.98542659,33587905.0227384740751
1650672000,2022-04-23 00:00:00,XRP/USDT,0.71777,0.72663,0.70207,0.70534,41425897.37388479,29539894.5738055010429
1650585600,2022-04-22 00:00:00,XRP/USDT,0.73261,0.73864,0.71418,0.71781,70648168.42147812,51269246.0707420404028
1650499200,2022-04-21 00:00:00,XRP/USDT,0.75161,0.76886,0.7175,0.73256,72578545.574091,54414988.7246710625438
1650412800,2022-04-20 00:00:00,XRP/USDT,0.77468,0.7751,0.742,0.75152,67882899.99131632,51592838.655875602492
1650326400,2022-04-19 00:00:00,XRP/USDT,0.76979,0.7821,0.75892,0.77478,52201158.6989062,40235911.3310626308163
1650240000,2022-04-18 00:00:00,XRP/USDT,0.75204,0.76979,0.727,0.76977,95814391.9217626,71571161.0838877756997
1650153600,2022-04-17 00:00:00,XRP/USDT,0.78061,0.78584,0.74774,0.75209,41072043.48174442,31648631.1357052603423
1650067200,2022-04-16 00:00:00,XRP/USDT,0.78585,0.8,0.76598,0.78067,49442129.41985515,38648557.9459227916302
1649980800,2022-04-15 00:00:00,XRP/USDT,0.72611,0.7976,0.72602,0.78557,98402751.22835171,76034054.7440638328144
1649894400,2022-04-14 00:00:00,XRP/USDT,0.72313,0.74125,0.70835,0.72615,60828046.9443882,44033799.5260312482376
1649808000,2022-04-13 00:00:00,XRP/USDT,0.71521,0.72509,0.70174,0.72312,52277621.6467192,37458492.847068301689
1649721600,2022-04-12 00:00:00,XRP/USDT,0.6948,0.72586,0.69231,0.71519,68594121.43027878,48423619.1163298664199
1649635200,2022-04-11 00:00:00,XRP/USDT,0.75454,0.75577,0.68,0.69477,77669127.63697545,55575434.2399306342107
1649548800,2022-04-10 00:00:00,XRP/USDT,0.76269,0.773,0.75254,0.75453,31411339.71675828,23933450.6059119159101
1649462400,2022-04-09 00:00:00,XRP/USDT,0.75456,0.76692,0.75245,0.7625,27533015.25390893,20922700.8432836919793
1649376000,2022-04-08 00:00:00,XRP/USDT,0.78707,0.79411,0.746,0.75483,61899172.79944038,47732612.1456535870382
1649289600,2022-04-07 00:00:00,XRP/USDT,0.75954,0.79104,0.7522,0.78738,48612711.01810888,37768860.8528180595827
1649203200,2022-04-06 00:00:00,XRP/USDT,0.81653,0.81862,0.755,0.76008,84967794.77763365,66836295.6836789216105
1649116800,2022-04-05 00:00:00,XRP/USDT,0.8261,0.8365,0.81478,0.81653,43705659.3083063,36040600.5113526351516
1649030400,2022-04-04 00:00:00,XRP/USDT,0.84298,0.84357,0.80321,0.826,53017857.21554755,43809342.0808120013709
1648944000,2022-04-03 00:00:00,XRP/USDT,0.82374,0.8525,0.81399,0.84298,38321312.94178042,31992886.8041288550747
1648857600,2022-04-02 00:00:00,XRP/USDT,0.82769,0.84985,0.8174,0.82353,52521185.23823741,43889793.090300164496
1648771200,2022-04-01 00:00:00,XRP/USDT,0.81475,0.83385,0.80656,0.82789,59239558.2010535,48712390.6100527482225
1648684800,2022-03-31 00:00:00,XRP/USDT,0.86155,0.8732,0.78,0.81488,91070405.98757239,75661985.3307240814622
1648598400,2022-03-30 00:00:00,XRP/USDT,0.85744,0.87179,0.84528,0.86155,47337261.52250936,40746163.1951984035693
1648512000,2022-03-29 00:00:00,XRP/USDT,0.864,0.88539,0.84132,0.85738,61056426.60076228,52967119.3615290672982
1648425600,2022-03-28 00:00:00,XRP/USDT,0.85804,0.91202,0.851,0.86409,97738794.06512637,86162520.071110054547
1648339200,2022-03-27 00:00:00,XRP/USDT,0.83265,0.85807,0.82822,0.85803,38979562.15875456,32808806.2900371675077
1648252800,2022-03-26 00:00:00,XRP/USDT,0.82415,0.83474,0.82057,0.83265,19277489.65120838,15984093.8641541519879
1648166400,2022-03-25 00:00:00,XRP/USDT,0.84276,0.84581,0.81919,0.82414,36012499.41813642,30068305.9575857120104
1648080000,2022-03-24 00:00:00,XRP/USDT,0.83785,0.84997,0.827,0.84262,54159020.83539392,45433536.8289986545833
1647993600,2022-03-23 00:00:00,XRP/USDT,0.83691,0.84588,0.81732,0.83791,51134526.7574784,42471659.934474848754
1647907200,2022-03-22 00:00:00,XRP/USDT,0.83754,0.8652,0.82645,0.83683,67197161.54377964,56777528.645935583396
1647820800,2022-03-21 00:00:00,XRP/USDT,0.80569,0.8547,0.7877,0.83767,61329612.63245807,50307086.5473084708925
1647734400,2022-03-20 00:00:00,XRP/USDT,0.81933,0.82208,0.79523,0.80577,36281061.9395883,29312737.1870854817487
1647648000,2022-03-19 00:00:00,XRP/USDT,0.79753,0.82683,0.79159,0.81926,55379387.09130668,45026769.788513616306
1647561600,2022-03-18 00:00:00,XRP/USDT,0.79444,0.8017,0.77607,0.79749,42138559.50758161,33274251.8611083097116
1647475200,2022-03-17 00:00:00,XRP/USDT,0.7926,0.80269,0.78402,0.79438,43053827.92695686,34136548.4541887574507
1647388800,2022-03-16 00:00:00,XRP/USDT,0.76572,0.795,0.75649,0.7926,68490451.77001335,52931427.698854533186
1647302400,2022-03-15 00:00:00,XRP/USDT,0.77492,0.77686,0.74034,0.76573,62350556.12277369,47499155.1937451936495
1647216000,2022-03-14 00:00:00,XRP/USDT,0.76023,0.77891,0.74257,0.77491,84654994.99528922,64628508.3103282172989
1647129600,2022-03-13 00:00:00,XRP/USDT,0.78566,0.80489,0.75134,0.7601,58248312.44381384,45731381.6432118818387
1647043200,2022-03-12 00:00:00,XRP/USDT,0.80313,0.84993,0.77806,0.78559,119029163.90413708,96161674.3224961345533
1646956800,2022-03-11 00:00:00,XRP/USDT,0.73612,0.81519,0.725,0.80316,117942041.63909732,90017569.1084907396263
1646870400,2022-03-10 00:00:00,XRP/USDT,0.76595,0.77909,0.72171,0.73613,71409928.72099669,52991446.7967659203728
1646784000,2022-03-09 00:00:00,XRP/USDT,0.72088,0.775,0.71993,0.7657,73197789.70372351,55011456.2455336411161
1646697600,2022-03-08 00:00:00,XRP/USDT,0.71956,0.7314,0.71342,0.72066,66808159.44228984,48274676.0228723103809
1646611200,2022-03-07 00:00:00,XRP/USDT,0.72509,0.75445,0.70301,0.71956,85794042.56471898,62618742.08798032393
1646524800,2022-03-06 00:00:00,XRP/USDT,0.75417,0.75922,0.7204,0.72503,52338011.11942473,38689150.0600944242319
1646438400,2022-03-05 00:00:00,XRP/USDT,0.71286,0.76911,0.70471,0.75411,57610691.31936877,42754507.6662997145087
1646352000,2022-03-04 00:00:00,XRP/USDT,0.75156,0.7539,0.69298,0.71295,74734190.87502532,54497191.2496941221025
1646265600,2022-03-03 00:00:00,XRP/USDT,0.769,0.78988,0.73349,0.75142,63763131.91676515,48426359.0223366539928
1646179200,2022-03-02 00:00:00,XRP/USDT,0.78412,0.78485,0.7562,0.76901,65132029.43117418,50179507.4173546492012
1646092800,2022-03-01 00:00:00,XRP/USDT,0.78129,0.80401,0.7574,0.78428,71700861.94924001,55820396.3085975912499
1646006400,2022-02-28 00:00:00,XRP/USDT,0.72162,0.79393,0.70664,0.78125,94594883.04304912,70641127.48985290231
1645920000,2022-02-27 00:00:00,XRP/USDT,0.75085,0.76776,0.70306,0.72162,79947413.55638758,58869332.811430395311
1645833600,2022-02-26 00:00:00,XRP/USDT,0.77027,0.79562,0.74016,0.75085,92932356.92975072,71083547.3284745040037
1645747200,2022-02-25 00:00:00,XRP/USDT,0.69605,0.78012,0.68246,0.76999,103194878.76893637,73747014.8113314236591
1645660800,2022-02-24 00:00:00,XRP/USDT,0.69672,0.72259,0.62127,0.69603,157860441.02438586,104058150.9146155042744
1645574400,2022-02-23 00:00:00,XRP/USDT,0.72105,0.74398,0.69252,0.69621,79656688.79451172,57273335.6871963676138
1645488000,2022-02-22 00:00:00,XRP/USDT,0.7017,0.72691,0.66849,0.72103,99132139.74155544,69257648.308539919071
1645401600,2022-02-21 00:00:00,XRP/USDT,0.77666,0.80178,0.695,0.70156,113867220.316819,86714826.4543459126348
1645315200,2022-02-20 00:00:00,XRP/USDT,0.82171,0.82323,0.7657,0.77624,78552811.24200725,62014397.7233743085493
1645228800,2022-02-19 00:00:00,XRP/USDT,0.78409,0.85555,0.7697,0.8217,102761839.94220369,83737442.3319019601457
1645142400,2022-02-18 00:00:00,XRP/USDT,0.7683,0.805,0.7555,0.78406,80971484.17859389,63058128.5138371259349
1645056000,2022-02-17 00:00:00,XRP/USDT,0.83672,0.84528,0.75372,0.76794,89186495.74757807,71424739.9980710850178
1644969600,2022-02-16 00:00:00,XRP/USDT,0.85139,0.85341,0.8082,0.83704,66964051.85761794,55701028.1805091460851
1644883200,2022-02-15 00:00:00,XRP/USDT,0.80113,0.8598,0.79619,0.85178,75548713.06179252,62549010.7238145675778
1644796800,2022-02-14 00:00:00,XRP/USDT,0.80596,0.81244,0.779,0.80067,78961128.9219489,62773813.323431258569
1644710400,2022-02-13 00:00:00,XRP/USDT,0.82248,0.84737,0.7918,0.80563,77647449.14700866,63628478.1135686544792
