https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FXS,Volume BTC
1661644800,2022-08-28 00:00:00,FXS/BTC,0.0002834,0.0002901,0.0002787,0.0002898,2699.0078,0.76169533277
1661558400,2022-08-27 00:00:00,FXS/BTC,0.0002908,0.0002942,0.0002554,0.000283,2967.7895,0.84215197744
1661472000,2022-08-26 00:00:00,FXS/BTC,0.0002943,0.0002943,0.0002854,0.00029,303.0519,0.08709558817
1661385600,2022-08-25 00:00:00,FXS/BTC,0.000294,0.0002976,0.0002918,0.0002942,189.1366,0.0557362161
1661299200,2022-08-24 00:00:00,FXS/BTC,0.0002997,0.0003006,0.000285,0.0002928,1123.748,0.32650531544
1661212800,2022-08-23 00:00:00,FXS/BTC,0.000309,0.000312,0.0002967,0.0002994,630.2145,0.18964672959
1661126400,2022-08-22 00:00:00,FXS/BTC,0.0003166,0.0003202,0.0003055,0.0003084,4709.774,1.4878114769
1661040000,2022-08-21 00:00:00,FXS/BTC,0.0003021,0.000316,0.0003015,0.000316,392.5888,0.12060423496
1660953600,2022-08-20 00:00:00,FXS/BTC,0.0003055,0.0003201,0.0002962,0.0003027,839.3419,0.25788914696
1660867200,2022-08-19 00:00:00,FXS/BTC,0.0002667,0.0003079,0.0002609,0.0003045,10944.5099,3.08582332917
1660780800,2022-08-18 00:00:00,FXS/BTC,0.0002499,0.0002676,0.0002499,0.0002658,549.6663,0.14317039568
1660694400,2022-08-17 00:00:00,FXS/BTC,0.0002546,0.0002597,0.0002493,0.0002519,3053.145,0.78274811393
1660608000,2022-08-16 00:00:00,FXS/BTC,0.000253,0.0002546,0.0002446,0.0002541,974.9503,0.24314117021
1660521600,2022-08-15 00:00:00,FXS/BTC,0.0002641,0.000266,0.0002528,0.0002534,1642.0784,0.42110641713
1660435200,2022-08-14 00:00:00,FXS/BTC,0.0002718,0.000273,0.0002641,0.0002641,458.8801,0.12360605339
1660348800,2022-08-13 00:00:00,FXS/BTC,0.0002771,0.000285,0.0002701,0.0002714,167.4779,0.04660914153
1660262400,2022-08-12 00:00:00,FXS/BTC,0.0002801,0.0002814,0.0002685,0.0002784,2031.193,0.55712224423
1660176000,2022-08-11 00:00:00,FXS/BTC,0.0002935,0.0002959,0.0002783,0.0002795,3038.0574,0.85785220521
1660089600,2022-08-10 00:00:00,FXS/BTC,0.0003016,0.0003051,0.0002889,0.0002947,2008.6303,0.60471018501
1660003200,2022-08-09 00:00:00,FXS/BTC,0.0003228,0.0003243,0.000293,0.0003011,2300.0043,0.69752533359
1659916800,2022-08-08 00:00:00,FXS/BTC,0.0003147,0.000331,0.0003078,0.0003234,2357.8037,0.74655396824
1659830400,2022-08-07 00:00:00,FXS/BTC,0.0003115,0.0003182,0.0003099,0.0003126,127.9848,0.04053083625
1659744000,2022-08-06 00:00:00,FXS/BTC,0.0003207,0.0003225,0.0003086,0.0003126,277.0827,0.08711341165
1659657600,2022-08-05 00:00:00,FXS/BTC,0.0003178,0.000326,0.0003147,0.0003214,1148.2549,0.37053691884
1659571200,2022-08-04 00:00:00,FXS/BTC,0.0003207,0.0003265,0.0003155,0.0003174,428.3171,0.13778003692
1659484800,2022-08-03 00:00:00,FXS/BTC,0.0003039,0.0003283,0.0003002,0.0003203,601.2059,0.19063345401
1659398400,2022-08-02 00:00:00,FXS/BTC,0.0003138,0.0003147,0.0003005,0.0003042,1114.1461,0.34392369834
1659312000,2022-08-01 00:00:00,FXS/BTC,0.000316,0.0003262,0.0003109,0.0003128,1313.2583,0.4186843268
1659225600,2022-07-31 00:00:00,FXS/BTC,0.0003065,0.0003354,0.0003036,0.0003163,3444.6422,1.09133334362
1659139200,2022-07-30 00:00:00,FXS/BTC,0.0002854,0.0003066,0.000282,0.0003042,1378.2552,0.40693669797
1659052800,2022-07-29 00:00:00,FXS/BTC,0.000296,0.0002997,0.0002827,0.0002842,306.3706,0.08942388646
1658966400,2022-07-28 00:00:00,FXS/BTC,0.0002736,0.0003066,0.0002698,0.0002972,1665.9745,0.49058966331
1658880000,2022-07-27 00:00:00,FXS/BTC,0.0002752,0.0002814,0.0002691,0.0002737,924.7552,0.25596300016
1658793600,2022-07-26 00:00:00,FXS/BTC,0.0002862,0.0002909,0.0002754,0.0002754,816.6387,0.23020905806
1658707200,2022-07-25 00:00:00,FXS/BTC,0.0002963,0.0002976,0.0002791,0.0002861,653.5326,0.18730757787
1658620800,2022-07-24 00:00:00,FXS/BTC,0.0002913,0.0002963,0.0002892,0.0002957,265.2291,0.07741441678
1658534400,2022-07-23 00:00:00,FXS/BTC,0.0002977,0.0003008,0.0002895,0.0002907,4228.983,1.25860260193
1658448000,2022-07-22 00:00:00,FXS/BTC,0.0002891,0.0003017,0.0002871,0.0002956,954.3632,0.28335659745
1658361600,2022-07-21 00:00:00,FXS/BTC,0.0002841,0.0002913,0.0002804,0.0002869,641.8672,0.18422050582
1658275200,2022-07-20 00:00:00,FXS/BTC,0.0002869,0.0002945,0.0002802,0.0002849,1334.7177,0.38416374813
1658188800,2022-07-19 00:00:00,FXS/BTC,0.0002766,0.0003048,0.0002487,0.0002854,4406.3278,1.22454072716
1658102400,2022-07-18 00:00:00,FXS/BTC,0.0002678,0.0002826,0.0002563,0.0002751,1423.4227,0.38849572313
1658016000,2022-07-17 00:00:00,FXS/BTC,0.0002608,0.0002687,0.0002573,0.0002687,481.4358,0.12644885764
1657929600,2022-07-16 00:00:00,FXS/BTC,0.000252,0.0002618,0.0002486,0.0002598,270.7007,0.06840469771
1657843200,2022-07-15 00:00:00,FXS/BTC,0.0002535,0.0002574,0.0002447,0.0002537,1541.886,0.38515311501
1657756800,2022-07-14 00:00:00,FXS/BTC,0.0002388,0.0002554,0.0002388,0.0002519,928.887,0.23296244477
1657670400,2022-07-13 00:00:00,FXS/BTC,0.0002479,0.0002503,0.0002377,0.000239,509.1167,0.12466226246
1657584000,2022-07-12 00:00:00,FXS/BTC,0.0002529,0.0002552,0.0002446,0.0002476,514.6371,0.12768981311
1657497600,2022-07-11 00:00:00,FXS/BTC,0.0002471,0.0002539,0.0002467,0.0002528,336.3668,0.08419503506
1657411200,2022-07-10 00:00:00,FXS/BTC,0.000242,0.0002479,0.0002415,0.0002472,241.7124,0.05929720807
1657324800,2022-07-09 00:00:00,FXS/BTC,0.0002384,0.0002432,0.0002372,0.0002422,548.5833,0.13138082671
1657238400,2022-07-08 00:00:00,FXS/BTC,0.0002429,0.0002493,0.0002344,0.0002377,1128.1672,0.27052921873
1657152000,2022-07-07 00:00:00,FXS/BTC,0.0002582,0.00026,0.0002419,0.0002425,1025.28389644,0.256287334571595
1657065600,2022-07-06 00:00:00,FXS/BTC,0.0002615,0.000266,0.0002584,0.0002591,240.2791,0.06275088047
1656979200,2022-07-05 00:00:00,FXS/BTC,0.0002436,0.000263,0.0002391,0.0002628,5312.17386644,1.352539002238232
1656892800,2022-07-04 00:00:00,FXS/BTC,0.000249,0.0002518,0.0002428,0.0002428,2008.7244739,0.49199474834702
1656806400,2022-07-03 00:00:00,FXS/BTC,0.0002514,0.000255,0.0002465,0.0002482,4674.29711782,1.18369172961955
1656720000,2022-07-02 00:00:00,FXS/BTC,0.000254,0.0002563,0.0002484,0.000252,387.62714325,0.097953980541068
1656633600,2022-07-01 00:00:00,FXS/BTC,0.0002437,0.0002542,0.000234,0.0002538,1685.92376492,0.410748092838792
1656547200,2022-06-30 00:00:00,FXS/BTC,0.0002332,0.0002566,0.0002305,0.0002415,2077.6335,0.51801979582
1656460800,2022-06-29 00:00:00,FXS/BTC,0.0002406,0.0002429,0.000231,0.0002337,2141.28391486,0.503459060605316
1656374400,2022-06-28 00:00:00,FXS/BTC,0.0002585,0.0002591,0.0002408,0.0002409,3986.52868171,0.995044811251889
1656288000,2022-06-27 00:00:00,FXS/BTC,0.000268,0.0002788,0.0002561,0.000261,2756.67150496,0.739124246038128
1656201600,2022-06-26 00:00:00,FXS/BTC,0.0002522,0.0002724,0.0002505,0.0002675,5093.86037539,1.323043056640957
1656115200,2022-06-25 00:00:00,FXS/BTC,0.0002589,0.0002607,0.0002477,0.0002516,1425.0496,0.35807087365
1656028800,2022-06-24 00:00:00,FXS/BTC,0.0002484,0.0002592,0.0002421,0.0002592,549.10539874,0.139315121628448
1655942400,2022-06-23 00:00:00,FXS/BTC,0.0002579,0.0002584,0.0002463,0.0002481,4128.2883,1.05655589412
1655856000,2022-06-22 00:00:00,FXS/BTC,0.000253,0.0002615,0.0002457,0.0002565,5798.3267,1.48004645039
1655769600,2022-06-21 00:00:00,FXS/BTC,0.0002508,0.000261,0.0002403,0.0002517,3308.4243,0.83237413507
1655683200,2022-06-20 00:00:00,FXS/BTC,0.0002066,0.0002604,0.0002043,0.0002509,2601.10776308,0.604320543552001
1655596800,2022-06-19 00:00:00,FXS/BTC,0.0002091,0.0002209,0.0002032,0.000207,2020.9691,0.42062690399
1655510400,2022-06-18 00:00:00,FXS/BTC,0.0001989,0.0002232,0.0001969,0.0002097,2124.317,0.44964258359
1655424000,2022-06-17 00:00:00,FXS/BTC,0.0002112,0.0002122,0.0001967,0.0001991,4280.95905713,0.872143914151788
1655337600,2022-06-16 00:00:00,FXS/BTC,0.0002004,0.0002124,0.000198,0.0002119,523.7244,0.10698491121
1655251200,2022-06-15 00:00:00,FXS/BTC,0.0002076,0.000216,0.0001967,0.0002019,4281.69624293,0.857214721473784
1655164800,2022-06-14 00:00:00,FXS/BTC,0.000216,0.0002268,0.0002015,0.0002064,359.3754,0.07489578587
1655078400,2022-06-13 00:00:00,FXS/BTC,0.0002028,0.0002172,0.0001996,0.0002148,6045.18023408,1.265750823592744
1654992000,2022-06-12 00:00:00,FXS/BTC,0.0001813,0.0002016,0.0001808,0.0002016,1173.78651879,0.227831900603317
1654905600,2022-06-11 00:00:00,FXS/BTC,0.0001944,0.0001963,0.0001807,0.0001813,1335.0551329,0.24819061053836
1654819200,2022-06-10 00:00:00,FXS/BTC,0.0002016,0.0002031,0.0001936,0.0001939,811.5717,0.16047116156
1654732800,2022-06-09 00:00:00,FXS/BTC,0.0001884,0.0002181,0.0001882,0.000202,3127.34676432,0.63521539517776
1654646400,2022-06-08 00:00:00,FXS/BTC,0.0001584,0.000204,0.0001572,0.0001888,10295.88685687,1.960104580089229
1654560000,2022-06-07 00:00:00,FXS/BTC,0.000184,0.0001873,0.0001567,0.0001599,2470.52463904,0.417851772648384
1654473600,2022-06-06 00:00:00,FXS/BTC,0.0001883,0.0001896,0.0001836,0.0001846,254.9746,0.04768745369
1654387200,2022-06-05 00:00:00,FXS/BTC,0.000191,0.000193,0.0001852,0.0001888,1622.5906,0.30616450227
1654300800,2022-06-04 00:00:00,FXS/BTC,0.0002194,0.0002194,0.000185,0.0001919,6891.81918333,1.342986749585255
1654214400,2022-06-03 00:00:00,FXS/BTC,0.0002227,0.0002244,0.0002173,0.0002183,2635.9091,0.57882836235
1654128000,2022-06-02 00:00:00,FXS/BTC,0.0002212,0.0002257,0.0002179,0.0002227,1264.1908,0.27856688645
1654041600,2022-06-01 00:00:00,FXS/BTC,0.0002342,0.0002426,0.0002209,0.0002215,2396.00061701,0.564411854037422
1653955200,2022-05-31 00:00:00,FXS/BTC,0.0002346,0.0002413,0.0002279,0.0002358,1229.91349487,0.287009375068294
1653868800,2022-05-30 00:00:00,FXS/BTC,0.000234,0.0002379,0.0002284,0.0002356,1635.1031,0.38334527556
1653782400,2022-05-29 00:00:00,FXS/BTC,0.0002359,0.0002364,0.0002284,0.0002339,420.6788,0.09734243451
1653696000,2022-05-28 00:00:00,FXS/BTC,0.0002313,0.0002373,0.0002282,0.0002357,1557.99330724,0.362340257898052
1653609600,2022-05-27 00:00:00,FXS/BTC,0.0002304,0.0002347,0.0002288,0.0002305,93.6823,0.02171123526
1653523200,2022-05-26 00:00:00,FXS/BTC,0.0002477,0.0002496,0.0002281,0.0002298,736.2043,0.17384052099
1653436800,2022-05-25 00:00:00,FXS/BTC,0.0002336,0.0002526,0.0002316,0.0002467,1358.487869,0.3348109294199
1653350400,2022-05-24 00:00:00,FXS/BTC,0.0002423,0.0002503,0.0002292,0.0002338,2313.4508,0.55088418541
1653264000,2022-05-23 00:00:00,FXS/BTC,0.00027,0.00027,0.0002388,0.0002434,5450.48462001,1.367361414550569
1653177600,2022-05-22 00:00:00,FXS/BTC,0.0002182,0.0002733,0.0002181,0.0002724,6230.80374373,1.516239577083226
1653091200,2022-05-21 00:00:00,FXS/BTC,0.000214,0.0002196,0.0002109,0.0002192,1634.18428044,0.349627639588316
1653004800,2022-05-20 00:00:00,FXS/BTC,0.0002166,0.0002222,0.0002045,0.0002147,3631.89619164,0.778138410059192
1652918400,2022-05-19 00:00:00,FXS/BTC,0.0002439,0.000247,0.0002093,0.0002161,5839.31351934,1.32563484038764
1652832000,2022-05-18 00:00:00,FXS/BTC,0.0002754,0.0002773,0.0002422,0.0002436,3408.1105,0.89805681902
1652745600,2022-05-17 00:00:00,FXS/BTC,0.0002777,0.0002843,0.0002714,0.0002755,1472.53710963,0.407765977827733
1652659200,2022-05-16 00:00:00,FXS/BTC,0.0002923,0.0002934,0.0002753,0.0002772,1337.35781887,0.38354802485891
1652572800,2022-05-15 00:00:00,FXS/BTC,0.0002886,0.0003174,0.0002789,0.0002905,4734.42737747,1.380118536499227
1652486400,2022-05-14 00:00:00,FXS/BTC,0.0003927,0.000395,0.0002766,0.000287,6740.37007109,2.136460288477242
1652400000,2022-05-13 00:00:00,FXS/BTC,0.00037,0.0004103,0.0003285,0.0003929,29387.3988388,11.416044238898
1652313600,2022-05-12 00:00:00,FXS/BTC,0.0004034,0.0004272,0.0003629,0.000371,3129.05444447,1.206925008734959
1652227200,2022-05-11 00:00:00,FXS/BTC,0.0005717,0.0005721,0.0003898,0.0004067,19473.59860835,9.134595583495317
1652140800,2022-05-10 00:00:00,FXS/BTC,0.0005571,0.00062,0.0005532,0.0005717,5914.78835716,3.43521343730564
1652054400,2022-05-09 00:00:00,FXS/BTC,0.0006531,0.0006773,0.0005501,0.0005584,14251.8530833,8.511876469766461
1651968000,2022-05-08 00:00:00,FXS/BTC,0.0006596,0.0006709,0.0006484,0.0006522,2198.76020161,1.4444570096917
1651881600,2022-05-07 00:00:00,FXS/BTC,0.0006945,0.0006959,0.0006447,0.0006581,1762.69044929,1.189552534056957
1651795200,2022-05-06 00:00:00,FXS/BTC,0.0007035,0.0007139,0.0006591,0.0006943,2397.55773691,1.651530416894462
1651708800,2022-05-05 00:00:00,FXS/BTC,0.0007309,0.000752,0.0006812,0.0007054,2644.70501548,1.873421512851643
1651622400,2022-05-04 00:00:00,FXS/BTC,0.0006734,0.0007566,0.0006675,0.0007334,9192.45545589,6.612869068617621
1651536000,2022-05-03 00:00:00,FXS/BTC,0.0005793,0.000697,0.0005767,0.0006728,6913.01434915,4.509463366669809
1651449600,2022-05-02 00:00:00,FXS/BTC,0.0005892,0.0005981,0.0005747,0.0005796,2779.23508938,1.63323063180703
1651363200,2022-05-01 00:00:00,FXS/BTC,0.0006222,0.000635,0.0005838,0.0005888,1537.28812507,0.93323645774945
1651276800,2022-04-30 00:00:00,FXS/BTC,0.0006364,0.00064,0.0006198,0.0006231,1675.99661925,1.057546361745725
1651190400,2022-04-29 00:00:00,FXS/BTC,0.0006665,0.0006847,0.0006259,0.0006381,2865.6379,1.90291212484
1651104000,2022-04-28 00:00:00,FXS/BTC,0.0007023,0.0007036,0.000661,0.0006667,2903.92537887,1.986031090308205
1651017600,2022-04-27 00:00:00,FXS/BTC,0.0007308,0.000739,0.0006991,0.0007013,2478.79720501,1.776557024478342
1650931200,2022-04-26 00:00:00,FXS/BTC,0.0007115,0.0007421,0.0006917,0.0007304,2616.82429096,1.86229513975899
1650844800,2022-04-25 00:00:00,FXS/BTC,0.0007218,0.000728,0.0006909,0.0007102,4235.10973406,3.006062310488922
1650758400,2022-04-24 00:00:00,FXS/BTC,0.000774,0.0007817,0.0007212,0.0007222,2494.87289118,1.862736746346008
1650672000,2022-04-23 00:00:00,FXS/BTC,0.0007567,0.0007806,0.0007475,0.0007764,2750.8367,2.08949846798
1650585600,2022-04-22 00:00:00,FXS/BTC,0.0008044,0.0008108,0.0007551,0.0007573,3872.84029881,3.045939151274885
1650499200,2022-04-21 00:00:00,FXS/BTC,0.0008708,0.0008802,0.0007841,0.000804,5271.00087419,4.38679202488276
1650412800,2022-04-20 00:00:00,FXS/BTC,0.0008234,0.0009068,0.0008146,0.0008708,8907.83445476,7.68150717117351
1650326400,2022-04-19 00:00:00,FXS/BTC,0.0008598,0.000873,0.0008152,0.0008219,6559.7557918,5.506871554541986
1650240000,2022-04-18 00:00:00,FXS/BTC,0.0007709,0.0008887,0.0007485,0.0008639,10107.17434549,8.260377260563821
1650153600,2022-04-17 00:00:00,FXS/BTC,0.000713,0.0008372,0.000702,0.0007682,6574.61006479,4.949679497141264
1650067200,2022-04-16 00:00:00,FXS/BTC,0.000705,0.0007199,0.0006961,0.0007141,2229.98545482,1.579825532132012
1649980800,2022-04-15 00:00:00,FXS/BTC,0.0007453,0.000753,0.0006968,0.0007064,1958.34852804,1.420152570412964
1649894400,2022-04-14 00:00:00,FXS/BTC,0.0008099,0.0008101,0.0007289,0.0007475,4486.55891738,3.388929265565807
1649808000,2022-04-13 00:00:00,FXS/BTC,0.0006895,0.0008128,0.000681,0.0008099,5465.93572409,4.147538009046382
1649721600,2022-04-12 00:00:00,FXS/BTC,0.000661,0.0007142,0.0006544,0.0006903,2399.9028528,1.640275498014
1649635200,2022-04-11 00:00:00,FXS/BTC,0.0007295,0.000735,0.0006439,0.0006593,5641.01338713,3.731729818297932
1649548800,2022-04-10 00:00:00,FXS/BTC,0.0007253,0.0007353,0.0007124,0.0007266,1895.71548012,1.367858514250014
1649462400,2022-04-09 00:00:00,FXS/BTC,0.0007215,0.0007509,0.0007182,0.0007241,3250.68805548,2.39098715857227
1649376000,2022-04-08 00:00:00,FXS/BTC,0.0007578,0.0008361,0.0007139,0.0007206,5870.6594,4.51287192533
1649289600,2022-04-07 00:00:00,FXS/BTC,0.0007089,0.0007735,0.0006765,0.0007561,3957.93375051,2.850233359977647
1649203200,2022-04-06 00:00:00,FXS/BTC,0.0007262,0.0007319,0.0006834,0.0007104,5088.5118,3.60380764786
1649116800,2022-04-05 00:00:00,FXS/BTC,0.0007436,0.0008413,0.0007237,0.0007243,4132.57963941,3.180567637424216
1649030400,2022-04-04 00:00:00,FXS/BTC,0.0008295,0.0008655,0.0007361,0.0007439,5700.6430131,4.481150159475176
1648944000,2022-04-03 00:00:00,FXS/BTC,0.0008222,0.0009489,0.0007641,0.0008257,11394.96741495,9.745655061349521
1648857600,2022-04-02 00:00:00,FXS/BTC,0.000556,0.0009056,0.0005523,0.0008232,21147.98415695,16.15626524685544
1648771200,2022-04-01 00:00:00,FXS/BTC,0.000493,0.00057,0.0004756,0.0005546,2503.9554,1.3071411535
1648684800,2022-03-31 00:00:00,FXS/BTC,0.0004833,0.0004988,0.0004763,0.000493,2066.55579897,1.004599372109562
1648598400,2022-03-30 00:00:00,FXS/BTC,0.0004947,0.0005081,0.0004801,0.0004831,1431.33479586,0.706200336788365
1648512000,2022-03-29 00:00:00,FXS/BTC,0.0004546,0.0005046,0.0004489,0.000494,1817.24694262,0.857966743014502
1648425600,2022-03-28 00:00:00,FXS/BTC,0.0004592,0.0004641,0.000442,0.0004544,636.29181016,0.287853059491568
1648339200,2022-03-27 00:00:00,FXS/BTC,0.0004676,0.0004812,0.0004495,0.0004585,799.0932,0.37331471977
1648252800,2022-03-26 00:00:00,FXS/BTC,0.0004103,0.0004718,0.000408,0.0004693,3241.1189607,1.447078795169892
1648166400,2022-03-25 00:00:00,FXS/BTC,0.0004146,0.0004198,0.0003976,0.0004087,432.0313,0.17769788205
1648080000,2022-03-24 00:00:00,FXS/BTC,0.0004147,0.0004245,0.0004093,0.0004149,2154.65815974,0.895072155969632
1647993600,2022-03-23 00:00:00,FXS/BTC,0.0004183,0.0004268,0.0004112,0.0004154,1900.80182068,0.790413002289368
1647907200,2022-03-22 00:00:00,FXS/BTC,0.0004323,0.0004335,0.0004179,0.0004208,461.89139099,0.197493447876927
1647820800,2022-03-21 00:00:00,FXS/BTC,0.0004283,0.0004373,0.0004266,0.0004307,440.73567551,0.191391116157457
1647734400,2022-03-20 00:00:00,FXS/BTC,0.0004207,0.0004339,0.0004177,0.0004289,37.31827057,0.015980256349338
1647648000,2022-03-19 00:00:00,FXS/BTC,0.0004272,0.0004309,0.0004177,0.0004205,105.8578,0.04458582665
1647561600,2022-03-18 00:00:00,FXS/BTC,0.0004282,0.0004372,0.0004187,0.0004271,49.45209285,0.02105787681264
1647475200,2022-03-17 00:00:00,FXS/BTC,0.0004352,0.0004382,0.0004266,0.0004281,23.1752,0.01003199016
1647388800,2022-03-16 00:00:00,FXS/BTC,0.0004575,0.0004584,0.0004326,0.0004339,543.74189143,0.242724597201776
1647302400,2022-03-15 00:00:00,FXS/BTC,0.0004501,0.0004749,0.0004487,0.0004575,476.80372344,0.221158438405396
1647216000,2022-03-14 00:00:00,FXS/BTC,0.0004777,0.0004777,0.0004462,0.0004483,299.85207972,0.136893648507704
1647129600,2022-03-13 00:00:00,FXS/BTC,0.0004619,0.0004836,0.0004589,0.0004754,122.49029461,0.057949240608672
1647043200,2022-03-12 00:00:00,FXS/BTC,0.000452,0.0004773,0.0004428,0.0004619,112.7291,0.05173711695
1646956800,2022-03-11 00:00:00,FXS/BTC,0.0004261,0.000452,0.0004178,0.000452,239.0157,0.10140412289
1646870400,2022-03-10 00:00:00,FXS/BTC,0.0004294,0.0004446,0.0004195,0.0004246,685.77311499,0.291029721411565
1646784000,2022-03-09 00:00:00,FXS/BTC,0.0004629,0.0004629,0.0004245,0.0004294,1372.14807392,0.604412696873066
1646697600,2022-03-08 00:00:00,FXS/BTC,0.0004956,0.0004979,0.0004578,0.0004616,1110.3039,0.53224642557
1646611200,2022-03-07 00:00:00,FXS/BTC,0.0005366,0.0005391,0.0004925,0.0004979,828.7043,0.43031839923
1646524800,2022-03-06 00:00:00,FXS/BTC,0.0005632,0.0005683,0.0005327,0.0005356,69.3769,0.03849339089
1646438400,2022-03-05 00:00:00,FXS/BTC,0.0005715,0.000572,0.0005556,0.000565,772.7814,0.43251091484
1646352000,2022-03-04 00:00:00,FXS/BTC,0.0005774,0.0005952,0.0005649,0.0005701,404.03246463,0.235253486027457
1646265600,2022-03-03 00:00:00,FXS/BTC,0.0005354,0.0006343,0.0005347,0.0005774,2026.0125,1.16402191802
1646179200,2022-03-02 00:00:00,FXS/BTC,0.0005206,0.0005427,0.0005018,0.0005369,1144.2724,0.5813963299
1646092800,2022-03-01 00:00:00,FXS/BTC,0.0005235,0.0005662,0.0005213,0.0005237,3640.45341483,1.959007826568121
1646006400,2022-02-28 00:00:00,FXS/BTC,0.0005458,0.000567,0.0005151,0.0005234,2440.38910003,1.308214409826377
1645920000,2022-02-27 00:00:00,FXS/BTC,0.0005132,0.000582,0.0005086,0.0005478,847.22860443,0.469627332705744
1645833600,2022-02-26 00:00:00,FXS/BTC,0.0005202,0.0005316,0.0005061,0.0005144,153.65581938,0.079957019518452
1645747200,2022-02-25 00:00:00,FXS/BTC,0.0004609,0.000526,0.0004604,0.0005202,601.74700103,0.298123823628533
1645660800,2022-02-24 00:00:00,FXS/BTC,0.0004854,0.0005083,0.0004542,0.0004594,1779.6944905,0.836792722169328
1645574400,2022-02-23 00:00:00,FXS/BTC,0.0004891,0.000507,0.0004839,0.0004858,816.43430733,0.401882984504855
1645488000,2022-02-22 00:00:00,FXS/BTC,0.0005155,0.0005254,0.0004783,0.0004866,1606.7387,0.81071862933
1645401600,2022-02-21 00:00:00,FXS/BTC,0.0005598,0.0005877,0.0005098,0.0005155,4996.74777222,2.72756842764216
1645315200,2022-02-20 00:00:00,FXS/BTC,0.0005585,0.0005627,0.0005265,0.0005598,2834.8190175,1.547025607410325
1645228800,2022-02-19 00:00:00,FXS/BTC,0.0006376,0.000655,0.0005534,0.0005587,4165.5196,2.4434064352
1645142400,2022-02-18 00:00:00,FXS/BTC,0.0006069,0.0006621,0.0005995,0.0006395,3730.02746131,2.368522506037091
1645056000,2022-02-17 00:00:00,FXS/BTC,0.0006101,0.0006147,0.0005902,0.0006084,1463.86268901,0.87824178694135
1644969600,2022-02-16 00:00:00,FXS/BTC,0.0005963,0.000632,0.00059,0.0006075,2157.2182503,1.300764731951384
1644883200,2022-02-15 00:00:00,FXS/BTC,0.0005673,0.0006078,0.0005583,0.0005957,3889.76631736,2.264224794946317
1644796800,2022-02-14 00:00:00,FXS/BTC,0.0005798,0.0005846,0.0005529,0.0005672,1199.84227812,0.679582150766115
1644710400,2022-02-13 00:00:00,FXS/BTC,0.000616,0.0006195,0.0005737,0.0005799,1182.39838967,0.694273264787255
1644624000,2022-02-12 00:00:00,FXS/BTC,0.0005283,0.0006577,0.0005226,0.0006148,10885.59803692,6.547987217437647
1644537600,2022-02-11 00:00:00,FXS/BTC,0.0004846,0.0005764,0.0004741,0.0005288,17748.24390437,8.93965083636981
