https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRIAS,Volume BTC
1661472000,2022-08-26 00:00:00,TRIAS/BTC,0.00005614,0.00005621,0.00005361,0.00005524,9978.1645,0.544393416939
1661385600,2022-08-25 00:00:00,TRIAS/BTC,0.00005648,0.00005812,0.00005513,0.00005604,8811.4756,0.497799375456
1661299200,2022-08-24 00:00:00,TRIAS/BTC,0.00005893,0.00005935,0.00005577,0.00005644,5074.9312,0.290430439884
1661212800,2022-08-23 00:00:00,TRIAS/BTC,0.00005668,0.00006018,0.00005609,0.00005892,6011.8065,0.347178616519
1661126400,2022-08-22 00:00:00,TRIAS/BTC,0.00005815,0.00005825,0.000056,0.00005693,14752.317,0.836774933184
1661040000,2022-08-21 00:00:00,TRIAS/BTC,0.00005772,0.0000586,0.0000559,0.00005812,5998.5075,0.342923616613
1660953600,2022-08-20 00:00:00,TRIAS/BTC,0.00005784,0.00006008,0.00005631,0.00005772,10585.1734,0.616262173259
1660867200,2022-08-19 00:00:00,TRIAS/BTC,0.00005672,0.00005848,0.00005415,0.00005749,13714.2171,0.769924784862
1660780800,2022-08-18 00:00:00,TRIAS/BTC,0.00005908,0.00006051,0.00005561,0.00005671,15290.3752,0.890249210978
1660694400,2022-08-17 00:00:00,TRIAS/BTC,0.00006101,0.00006306,0.0000575,0.00005884,30412.1167,1.823058170189
1660608000,2022-08-16 00:00:00,TRIAS/BTC,0.00006316,0.00006388,0.00006106,0.00006109,9431.6978,0.589587856044
1660521600,2022-08-15 00:00:00,TRIAS/BTC,0.00006712,0.00006736,0.00006252,0.0000628,11917.4756,0.774045767676
1660435200,2022-08-14 00:00:00,TRIAS/BTC,0.00006899,0.00006952,0.00006537,0.00006676,14583.1321,0.986186026191
1660348800,2022-08-13 00:00:00,TRIAS/BTC,0.0000685,0.00006929,0.00006727,0.00006897,14979.8626,1.021967878745
1660262400,2022-08-12 00:00:00,TRIAS/BTC,0.0000682,0.0000704,0.00006648,0.00006807,22397.5308,1.532046624452
1660176000,2022-08-11 00:00:00,TRIAS/BTC,0.00006928,0.00007223,0.00006754,0.0000682,39558.5256,2.764225065582
1660089600,2022-08-10 00:00:00,TRIAS/BTC,0.00006923,0.00007212,0.00006658,0.00006926,34100.5888,2.360758485326
1660003200,2022-08-09 00:00:00,TRIAS/BTC,0.00007157,0.0000718,0.00006806,0.00006942,32946.3363,2.295160715801
1659916800,2022-08-08 00:00:00,TRIAS/BTC,0.0000705,0.0000803,0.0000695,0.00007157,37818.5612,2.736737042424
1659830400,2022-08-07 00:00:00,TRIAS/BTC,0.00007317,0.00007431,0.00007043,0.00007086,15336.6482,1.103774664063
1659744000,2022-08-06 00:00:00,TRIAS/BTC,0.00006947,0.00007452,0.00006853,0.00007341,35542.0971,2.539662862315266
1659657600,2022-08-05 00:00:00,TRIAS/BTC,0.00006367,0.00007045,0.00006307,0.00006947,36579.23,2.438579363915
1659571200,2022-08-04 00:00:00,TRIAS/BTC,0.00006307,0.00006607,0.00006173,0.00006362,53447.4872,3.42169220214
1659484800,2022-08-03 00:00:00,TRIAS/BTC,0.00005668,0.00006661,0.0000559,0.00006315,73315.0107,4.5470966322
1659398400,2022-08-02 00:00:00,TRIAS/BTC,0.00005956,0.00005956,0.00005564,0.00005668,18385.8786,1.049396495737
1659312000,2022-08-01 00:00:00,TRIAS/BTC,0.00005852,0.00006072,0.00005592,0.00005989,47845.675,2.793798803953
1659225600,2022-07-31 00:00:00,TRIAS/BTC,0.0000565,0.0000601,0.00005592,0.0000585,24999.7268,1.449982621196
1659139200,2022-07-30 00:00:00,TRIAS/BTC,0.00005576,0.00005987,0.00005349,0.00005675,31913.7699,1.794556149203
1659052800,2022-07-29 00:00:00,TRIAS/BTC,0.00005766,0.00005872,0.00005479,0.00005576,44219.3197,2.505173243743
1658966400,2022-07-28 00:00:00,TRIAS/BTC,0.00005818,0.0000613,0.00005543,0.00005735,83971.4072,4.921932707482
1658880000,2022-07-27 00:00:00,TRIAS/BTC,0.00005864,0.00006023,0.00005591,0.00005825,47422.7958,2.753569842989
1658793600,2022-07-26 00:00:00,TRIAS/BTC,0.00005701,0.00005896,0.00005552,0.00005862,15007.3273,0.855520849876
1658707200,2022-07-25 00:00:00,TRIAS/BTC,0.00005809,0.00005816,0.0000558,0.00005696,6874.7272,0.389251017535
1658620800,2022-07-24 00:00:00,TRIAS/BTC,0.00005704,0.0000592,0.00005587,0.00005809,15951.2368,0.923171229619
1658534400,2022-07-23 00:00:00,TRIAS/BTC,0.00005644,0.0000577,0.0000553,0.00005674,9023.0254,0.507997064937
1658448000,2022-07-22 00:00:00,TRIAS/BTC,0.00005704,0.0000609,0.00005536,0.00005644,46005.8536,2.665808882253
1658361600,2022-07-21 00:00:00,TRIAS/BTC,0.00005255,0.00005943,0.00005199,0.00005747,20163.597,1.117890773193
1658275200,2022-07-20 00:00:00,TRIAS/BTC,0.00005748,0.00005829,0.00005186,0.00005291,36158.1223,2.004023963527
1658188800,2022-07-19 00:00:00,TRIAS/BTC,0.00005631,0.00006686,0.00005487,0.00005707,111006.33,6.682271532071
1658102400,2022-07-18 00:00:00,TRIAS/BTC,0.00005396,0.00005645,0.00005319,0.00005584,22973.7719,1.25589636464
1658016000,2022-07-17 00:00:00,TRIAS/BTC,0.00005536,0.00005592,0.00005268,0.00005406,27879.8609,1.520781163316
1657929600,2022-07-16 00:00:00,TRIAS/BTC,0.00005467,0.00005644,0.00005307,0.00005519,13823.667,0.764441855986
1657843200,2022-07-15 00:00:00,TRIAS/BTC,0.00005801,0.0000594,0.000054,0.0000544,25682.5356,1.43219910424
1657756800,2022-07-14 00:00:00,TRIAS/BTC,0.00005441,0.00006432,0.00005332,0.000058,58994.16108413,3.4092106510442378
1657670400,2022-07-13 00:00:00,TRIAS/BTC,0.0000548,0.00005561,0.00005335,0.0000544,8434.9521,0.458896296951
1657584000,2022-07-12 00:00:00,TRIAS/BTC,0.0000552,0.00005619,0.00005411,0.0000547,5902.1765,0.325543682091
1657497600,2022-07-11 00:00:00,TRIAS/BTC,0.00005312,0.0000562,0.00005266,0.00005511,7764.2328,0.423919734384
1657411200,2022-07-10 00:00:00,TRIAS/BTC,0.00005291,0.00005367,0.00005203,0.00005308,6307.8439,0.331512501983
1657324800,2022-07-09 00:00:00,TRIAS/BTC,0.00005168,0.00005332,0.00005132,0.00005281,2093.4179,0.109769836539
1657238400,2022-07-08 00:00:00,TRIAS/BTC,0.0000533,0.0000535,0.00005056,0.00005164,15093.5194,0.787449807894
1657152000,2022-07-07 00:00:00,TRIAS/BTC,0.00005632,0.00005637,0.00005269,0.00005302,12403.26321368,0.6774619826021448
1657065600,2022-07-06 00:00:00,TRIAS/BTC,0.00005476,0.00005672,0.00005388,0.00005672,9253.62607671,0.5104169931378929
1656979200,2022-07-05 00:00:00,TRIAS/BTC,0.00005734,0.00005786,0.00005427,0.00005464,17585.22131732,0.9804880030495624
1656892800,2022-07-04 00:00:00,TRIAS/BTC,0.0000583,0.00005962,0.0000569,0.0000574,10886.51738914,0.6358601431383977
1656806400,2022-07-03 00:00:00,TRIAS/BTC,0.00005872,0.00005933,0.000057,0.00005853,12785.49075808,0.7413532436397061
1656720000,2022-07-02 00:00:00,TRIAS/BTC,0.00006004,0.00006142,0.00005292,0.00005891,22449.7538721,1.3177253636133886
1656633600,2022-07-01 00:00:00,TRIAS/BTC,0.00006161,0.00006306,0.00005909,0.00006051,22529.88187784,1.383090109575957
1656547200,2022-06-30 00:00:00,TRIAS/BTC,0.00006125,0.0000629,0.00006001,0.0000616,39796.74463859,2.4469850165194021
1656460800,2022-06-29 00:00:00,TRIAS/BTC,0.00006227,0.00006443,0.00006055,0.00006136,17421.81966308,1.0877084755393056
1656374400,2022-06-28 00:00:00,TRIAS/BTC,0.0000627,0.00006432,0.00006193,0.00006205,9256.03913692,0.5856619795746944
1656288000,2022-06-27 00:00:00,TRIAS/BTC,0.00006194,0.00006352,0.0000614,0.00006267,8917.0289,0.556379294291
1656201600,2022-06-26 00:00:00,TRIAS/BTC,0.00006291,0.00006459,0.0000616,0.00006213,12061.74391818,0.7590878744365021
1656115200,2022-06-25 00:00:00,TRIAS/BTC,0.00006407,0.00006442,0.0000612,0.00006284,15029.2802,0.939734099969
1656028800,2022-06-24 00:00:00,TRIAS/BTC,0.00006407,0.00006479,0.00006117,0.00006428,24437.66924534,1.5352042295531677
1655942400,2022-06-23 00:00:00,TRIAS/BTC,0.00006228,0.00006727,0.00006227,0.00006407,20035.35545817,1.2861695080345691
1655856000,2022-06-22 00:00:00,TRIAS/BTC,0.00006335,0.0000681,0.00006198,0.0000624,18808.81467212,1.195969273892493
1655769600,2022-06-21 00:00:00,TRIAS/BTC,0.00006509,0.0000717,0.00006251,0.00006335,54733.87197428,3.5324178365557853
1655683200,2022-06-20 00:00:00,TRIAS/BTC,0.00006315,0.00006698,0.00006204,0.00006472,23568.22681639,1.5219662456673861
1655596800,2022-06-19 00:00:00,TRIAS/BTC,0.0000646,0.00006684,0.00006051,0.00006281,47529.3298553,2.9953526053706053
1655510400,2022-06-18 00:00:00,TRIAS/BTC,0.0000608,0.00006628,0.00006004,0.00006436,86571.9529517,5.504229595600442
1655424000,2022-06-17 00:00:00,TRIAS/BTC,0.00006216,0.00006321,0.00006009,0.00006115,20900.39342299,1.2866917842965792
1655337600,2022-06-16 00:00:00,TRIAS/BTC,0.00006244,0.00006306,0.0000583,0.00006259,32816.53229675,1.9958369511391305
1655251200,2022-06-15 00:00:00,TRIAS/BTC,0.00005997,0.00006572,0.00005913,0.00006262,48555.0026496,3.027786923969459
1655164800,2022-06-14 00:00:00,TRIAS/BTC,0.00005656,0.0000644,0.00005641,0.00005996,47659.44075362,2.9115386579628955
1655078400,2022-06-13 00:00:00,TRIAS/BTC,0.00004875,0.00006038,0.00004624,0.00005661,75512.35993318,3.9913206420401303
1654992000,2022-06-12 00:00:00,TRIAS/BTC,0.00004961,0.00005185,0.0000479,0.00004883,23521.68940739,1.1671600794399137
1654905600,2022-06-11 00:00:00,TRIAS/BTC,0.00004985,0.00005397,0.00004711,0.00004987,36818.56415321,1.8730052785354694
1654819200,2022-06-10 00:00:00,TRIAS/BTC,0.00005341,0.00005396,0.00004742,0.00004984,38469.80697001,1.9213291305579457
1654732800,2022-06-09 00:00:00,TRIAS/BTC,0.00005705,0.00005715,0.00005246,0.0000532,27698.95124163,1.5213568736404895
1654646400,2022-06-08 00:00:00,TRIAS/BTC,0.00005734,0.00005983,0.00005056,0.00005671,30635.18305491,1.7571715257877509
1654560000,2022-06-07 00:00:00,TRIAS/BTC,0.00005847,0.00006127,0.00005645,0.00005724,27349.56833563,1.6217195844422441
1654473600,2022-06-06 00:00:00,TRIAS/BTC,0.00006078,0.00006251,0.00005686,0.00005802,11604.89795282,0.6970585215704514
1654387200,2022-06-05 00:00:00,TRIAS/BTC,0.00006208,0.00006287,0.00006025,0.00006075,9869.80375226,0.6058800806094984
1654300800,2022-06-04 00:00:00,TRIAS/BTC,0.00006075,0.00006292,0.00005987,0.0000617,9178.27865365,0.5647263395697635
1654214400,2022-06-03 00:00:00,TRIAS/BTC,0.00006217,0.00006233,0.00005898,0.00006067,10295.62492693,0.6259935422103871
1654128000,2022-06-02 00:00:00,TRIAS/BTC,0.00006145,0.00006263,0.00006038,0.00006208,11024.39085538,0.6782319881677957
1654041600,2022-06-01 00:00:00,TRIAS/BTC,0.00006397,0.00006463,0.00006029,0.00006095,22898.20865506,1.4157587032396274
1653955200,2022-05-31 00:00:00,TRIAS/BTC,0.00006757,0.00006812,0.00006251,0.00006443,17606.3309747,1.134194821935499
1653868800,2022-05-30 00:00:00,TRIAS/BTC,0.00006451,0.00006821,0.00006409,0.00006757,13057.58804537,0.8687619022541463
1653782400,2022-05-29 00:00:00,TRIAS/BTC,0.00006067,0.00006676,0.0000603,0.00006419,12363.13902453,0.7903600609092422
1653696000,2022-05-28 00:00:00,TRIAS/BTC,0.00005978,0.00006271,0.00005768,0.00006035,9604.02609128,0.5682711447798528
1653609600,2022-05-27 00:00:00,TRIAS/BTC,0.00006352,0.00006356,0.00005752,0.00005981,35293.11492183,2.1112507284739934
1653523200,2022-05-26 00:00:00,TRIAS/BTC,0.00006858,0.00006929,0.0000597,0.00006378,27309.60529974,1.7294559958014677
1653436800,2022-05-25 00:00:00,TRIAS/BTC,0.00007016,0.00007202,0.00006802,0.00006816,6827.69119316,0.4736128024367488
1653350400,2022-05-24 00:00:00,TRIAS/BTC,0.00007,0.00007431,0.00006879,0.00007016,11922.70319148,0.8487880216328944
1653264000,2022-05-23 00:00:00,TRIAS/BTC,0.00007027,0.00007347,0.00006909,0.00007014,14933.30700288,1.0602933333382262
1653177600,2022-05-22 00:00:00,TRIAS/BTC,0.00007123,0.00007211,0.00006915,0.0000704,7583.5855,0.535838125196
1653091200,2022-05-21 00:00:00,TRIAS/BTC,0.00006881,0.00007431,0.00006824,0.00007123,10010.23875187,0.7064773856694181
1653004800,2022-05-20 00:00:00,TRIAS/BTC,0.00007039,0.00007151,0.00006686,0.00006925,16844.94530333,1.1670124106228642
1652918400,2022-05-19 00:00:00,TRIAS/BTC,0.00006875,0.00007331,0.00006701,0.00007035,23112.8625334,1.6196833024604027
1652832000,2022-05-18 00:00:00,TRIAS/BTC,0.00007448,0.00007667,0.00006836,0.00006875,22723.26402942,1.6170611407267261
1652745600,2022-05-17 00:00:00,TRIAS/BTC,0.00007099,0.00007711,0.00006868,0.0000745,29684.01261291,2.145773078213362
1652659200,2022-05-16 00:00:00,TRIAS/BTC,0.00007601,0.00007826,0.00006595,0.0000706,61555.11353967,4.3938644863634721
1652572800,2022-05-15 00:00:00,TRIAS/BTC,0.00007024,0.00008791,0.00006799,0.00007588,61286.98505595,4.6241887844415152
1652486400,2022-05-14 00:00:00,TRIAS/BTC,0.00006315,0.00007999,0.00006046,0.00007027,74451.1002751,5.062528105704158
1652400000,2022-05-13 00:00:00,TRIAS/BTC,0.00006071,0.00007367,0.00005818,0.00006326,74598.30051403,4.8686627632846006
1652313600,2022-05-12 00:00:00,TRIAS/BTC,0.00006078,0.00007259,0.00004841,0.00006074,138281.6392701,8.0845766298963366
1652227200,2022-05-11 00:00:00,TRIAS/BTC,0.00009134,0.000093,0.00005629,0.00006071,150153.59243849,10.8376645261003603
1652140800,2022-05-10 00:00:00,TRIAS/BTC,0.00008861,0.00010357,0.00008378,0.00009134,120474.89606327,11.500706015185008
1652054400,2022-05-09 00:00:00,TRIAS/BTC,0.00009475,0.00009826,0.00008652,0.00008847,58193.36281163,5.3739927546667578
1651968000,2022-05-08 00:00:00,TRIAS/BTC,0.00009696,0.00009798,0.00009247,0.00009461,20059.49347806,1.908416218153737
1651881600,2022-05-07 00:00:00,TRIAS/BTC,0.00009595,0.00010148,0.00009059,0.00009789,27486.66071736,2.6209474394447053
1651795200,2022-05-06 00:00:00,TRIAS/BTC,0.00010087,0.00010168,0.00009168,0.00009608,28638.45096132,2.7472968391013465
1651708800,2022-05-05 00:00:00,TRIAS/BTC,0.00010497,0.00010661,0.00009806,0.00010087,40671.91725877,4.1375318823362342
1651622400,2022-05-04 00:00:00,TRIAS/BTC,0.00009747,0.00010544,0.00009437,0.00010497,32079.83923396,3.186919380005514
1651536000,2022-05-03 00:00:00,TRIAS/BTC,0.00009359,0.00009863,0.00009307,0.00009766,19087.86255226,1.8432316848643067
1651449600,2022-05-02 00:00:00,TRIAS/BTC,0.00009747,0.00010036,0.00009289,0.00009395,28295.90041275,2.7320032939235953
1651363200,2022-05-01 00:00:00,TRIAS/BTC,0.00009372,0.00010231,0.00009358,0.00009747,30252.37977889,2.9351820440245895
1651276800,2022-04-30 00:00:00,TRIAS/BTC,0.00009985,0.00010228,0.00009243,0.00009375,25359.37296908,2.4782891465614672
1651190400,2022-04-29 00:00:00,TRIAS/BTC,0.00010497,0.00010666,0.00009664,0.00010009,47927.20219607,4.9029468775811084
1651104000,2022-04-28 00:00:00,TRIAS/BTC,0.00010893,0.00011252,0.00010369,0.00010497,32393.28076895,3.4889292297450596
1651017600,2022-04-27 00:00:00,TRIAS/BTC,0.00011912,0.0001206,0.00010821,0.00010928,33611.17118896,3.816315241079056
1650931200,2022-04-26 00:00:00,TRIAS/BTC,0.00012542,0.00012796,0.00011417,0.00011912,44334.46166051,5.3304415890292457
1650844800,2022-04-25 00:00:00,TRIAS/BTC,0.00011838,0.0001316,0.00010901,0.00012548,67148.82843491,8.0533881119719851
1650758400,2022-04-24 00:00:00,TRIAS/BTC,0.00012268,0.00012804,0.00011832,0.00011832,35393.26440501,4.3377747796955964
1650672000,2022-04-23 00:00:00,TRIAS/BTC,0.00013267,0.00013328,0.00012228,0.00012268,33345.21233408,4.2955402910340462
1650585600,2022-04-22 00:00:00,TRIAS/BTC,0.00014013,0.00014071,0.00012912,0.00013265,37290.60303939,4.9944222622788918
1650499200,2022-04-21 00:00:00,TRIAS/BTC,0.00014105,0.00014864,0.00013667,0.00014055,57893.06421271,8.2432927751193753
1650412800,2022-04-20 00:00:00,TRIAS/BTC,0.00013844,0.00014453,0.00013555,0.00014071,39252.24737883,5.4733701654481389
1650326400,2022-04-19 00:00:00,TRIAS/BTC,0.00014246,0.0001433,0.00013519,0.00013843,34656.54912678,4.8502065625063092
1650240000,2022-04-18 00:00:00,TRIAS/BTC,0.00014193,0.00014246,0.00012944,0.00014246,56936.27359531,7.723142128275287
1650153600,2022-04-17 00:00:00,TRIAS/BTC,0.00014183,0.00014843,0.00014115,0.00014236,43772.52908421,6.3250922624864397
1650067200,2022-04-16 00:00:00,TRIAS/BTC,0.00015043,0.00015148,0.00014182,0.00014182,25420.00146102,3.7195332129962469
1649980800,2022-04-15 00:00:00,TRIAS/BTC,0.00014895,0.00015389,0.00014797,0.00015028,33615.53233783,5.084732086802526
1649894400,2022-04-14 00:00:00,TRIAS/BTC,0.00015087,0.00015545,0.0001472,0.00014879,57231.05198678,8.6275440636747292
1649808000,2022-04-13 00:00:00,TRIAS/BTC,0.00014838,0.00015192,0.00014456,0.00015087,51399.22419915,7.6347083808875119
1649721600,2022-04-12 00:00:00,TRIAS/BTC,0.00014039,0.00015738,0.00013962,0.00014858,97872.31747473,14.4645743946567245
1649635200,2022-04-11 00:00:00,TRIAS/BTC,0.00014821,0.0001529,0.00012467,0.00013996,148040.30360319,21.0984090252947019
1649548800,2022-04-10 00:00:00,TRIAS/BTC,0.00014284,0.00015693,0.0001417,0.00014783,64194.95490675,9.4944259567755854
1649462400,2022-04-09 00:00:00,TRIAS/BTC,0.00013563,0.00014298,0.00013452,0.00014248,70793.32788508,9.82290905911417
1649376000,2022-04-08 00:00:00,TRIAS/BTC,0.00014022,0.00014514,0.00013328,0.0001356,68265.84971887,9.4679855082803169
1649289600,2022-04-07 00:00:00,TRIAS/BTC,0.00013096,0.00014826,0.0001293,0.00014,136595.56282345,18.935613055575772
1649203200,2022-04-06 00:00:00,TRIAS/BTC,0.00013684,0.00014814,0.00012392,0.00013082,167171.05540729,22.3729625379054203
1649116800,2022-04-05 00:00:00,TRIAS/BTC,0.00013109,0.00014836,0.00013098,0.00013724,134619.2377474,18.9753182395467239
1649030400,2022-04-04 00:00:00,TRIAS/BTC,0.00012364,0.00013939,0.00011801,0.00013137,120950.90442762,15.5626753527405533
1648944000,2022-04-03 00:00:00,TRIAS/BTC,0.00011117,0.00012922,0.00010575,0.00012363,102739.02642446,11.9724710405830338
1648857600,2022-04-02 00:00:00,TRIAS/BTC,0.00010849,0.00012,0.00010751,0.00011118,84986.49605412,9.5720418928449448
1648771200,2022-04-01 00:00:00,TRIAS/BTC,0.00008968,0.00011193,0.00008871,0.0001086,107897.77122706,11.0040837540760311
1648684800,2022-03-31 00:00:00,TRIAS/BTC,0.00008975,0.00009322,0.00008745,0.00008968,34771.80011632,3.1464940729244741
1648598400,2022-03-30 00:00:00,TRIAS/BTC,0.00008972,0.00009287,0.00008729,0.00008992,24696.24839277,2.2195814037079887
1648512000,2022-03-29 00:00:00,TRIAS/BTC,0.00009281,0.00009927,0.00008847,0.00008974,54477.87162673,5.0739836038221087
1648425600,2022-03-28 00:00:00,TRIAS/BTC,0.00009701,0.00010358,0.00009176,0.00009285,70652.2025373,6.8285241416333203
1648339200,2022-03-27 00:00:00,TRIAS/BTC,0.00009018,0.00010061,0.00008239,0.00009741,81146.53111135,7.310345520644149
1648252800,2022-03-26 00:00:00,TRIAS/BTC,0.00008452,0.00009126,0.00008105,0.00009016,37657.26074502,3.2435287334469456
1648166400,2022-03-25 00:00:00,TRIAS/BTC,0.0000962,0.00009783,0.00008297,0.00008452,90097.52887148,8.1442369982049367
1648080000,2022-03-24 00:00:00,TRIAS/BTC,0.00007678,0.00009883,0.00007387,0.00009581,108507.34896234,9.0436232256377417
1647993600,2022-03-23 00:00:00,TRIAS/BTC,0.00007872,0.00007966,0.000075,0.0000768,56842.13519963,4.374887723817549
1647907200,2022-03-22 00:00:00,TRIAS/BTC,0.00008,0.00008135,0.00007582,0.00007912,46000.86914103,3.6161496674722209
1647820800,2022-03-21 00:00:00,TRIAS/BTC,0.00008285,0.00008315,0.00007726,0.00007998,34101.35801117,2.719657549618058
1647734400,2022-03-20 00:00:00,TRIAS/BTC,0.0000842,0.00008446,0.00007834,0.00008285,22673.60003539,1.8519490970096468
1647648000,2022-03-19 00:00:00,TRIAS/BTC,0.00008312,0.00008912,0.00008076,0.00008481,20051.99815259,1.6946287106471784
1647561600,2022-03-18 00:00:00,TRIAS/BTC,0.00008243,0.00008554,0.00007997,0.00008285,16729.72949701,1.3889051739806266
1647475200,2022-03-17 00:00:00,TRIAS/BTC,0.0000846,0.00008609,0.00008128,0.00008264,13660.95023607,1.1422947664813402
1647388800,2022-03-16 00:00:00,TRIAS/BTC,0.00008119,0.00008811,0.00007742,0.0000846,22322.13601284,1.8060661867373246
1647302400,2022-03-15 00:00:00,TRIAS/BTC,0.00008894,0.00009016,0.00007903,0.00008107,25579.21746225,2.1436105175852917
1647216000,2022-03-14 00:00:00,TRIAS/BTC,0.00007992,0.00009595,0.00007814,0.00008859,47299.74776599,4.1494579767712124
1647129600,2022-03-13 00:00:00,TRIAS/BTC,0.00008225,0.000083,0.00007666,0.00007998,16282.76047234,1.3006033095670522
1647043200,2022-03-12 00:00:00,TRIAS/BTC,0.00008315,0.00008434,0.00008044,0.00008227,13765.96828194,1.1368502204634445
1646956800,2022-03-11 00:00:00,TRIAS/BTC,0.00008638,0.00008721,0.00008026,0.00008306,23459.30732967,1.9704582423627932
1646870400,2022-03-10 00:00:00,TRIAS/BTC,0.00008755,0.00009188,0.0000844,0.00008669,19972.62231238,1.753089118665419
1646784000,2022-03-09 00:00:00,TRIAS/BTC,0.00009357,0.00009517,0.00008559,0.00008754,33042.96267884,2.9428970676080936
1646697600,2022-03-08 00:00:00,TRIAS/BTC,0.00009446,0.00009716,0.000092,0.00009344,22267.61469403,2.1107284258279997
1646611200,2022-03-07 00:00:00,TRIAS/BTC,0.00009749,0.00010069,0.0000938,0.00009444,33784.28931561,3.28169926234565
1646524800,2022-03-06 00:00:00,TRIAS/BTC,0.00010291,0.00010292,0.000097,0.000097,31677.26759702,3.1260251048127692
1646438400,2022-03-05 00:00:00,TRIAS/BTC,0.00010288,0.00010376,0.00009723,0.00010299,22997.14112338,2.3209967239841226
1646352000,2022-03-04 00:00:00,TRIAS/BTC,0.0001049,0.000106,0.00010004,0.0001025,33249.70834298,3.4304922414835558
1646265600,2022-03-03 00:00:00,TRIAS/BTC,0.00010988,0.00011019,0.00010021,0.00010442,29925.16706505,3.1214689447895789
1646179200,2022-03-02 00:00:00,TRIAS/BTC,0.00011434,0.00011501,0.00010629,0.00010988,16972.70575264,1.8734469458626387
1646092800,2022-03-01 00:00:00,TRIAS/BTC,0.00011168,0.00011777,0.00010627,0.00011475,28205.06298646,3.1232809709576771
1646006400,2022-02-28 00:00:00,TRIAS/BTC,0.00010941,0.00011986,0.00010671,0.00011201,75036.9253916,8.3439632934073625
1645920000,2022-02-27 00:00:00,TRIAS/BTC,0.00011078,0.00011249,0.00010603,0.00010942,12913.62508315,1.4016413350723039
1645833600,2022-02-26 00:00:00,TRIAS/BTC,0.00011306,0.00011426,0.00010739,0.00011101,13257.37694297,1.4552129081419866
1645747200,2022-02-25 00:00:00,TRIAS/BTC,0.0001078,0.00012,0.000107,0.00011236,40382.9363056,4.5522407052261046
1645660800,2022-02-24 00:00:00,TRIAS/BTC,0.00011625,0.00012,0.00010415,0.0001078,92412.76209308,10.1740255481599706
1645574400,2022-02-23 00:00:00,TRIAS/BTC,0.00012857,0.00013242,0.00011072,0.00011661,62344.52813316,7.5831243458576327
