https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume IQN
1658275200000,2022-07-20 00:00:00,IQN/USDT,0.47720498,0.4883876,0.4255238,0.46004204,16810.88477237428,36542.06205236
1658188800000,2022-07-19 00:00:00,IQN/USDT,0.46905423,0.4881498,0.4252563,0.47733779,16275.633021226617,34096.67820607
1658102400000,2022-07-18 00:00:00,IQN/USDT,0.42997108,0.5677,0.42485154,0.45711616,16086.43712738994,35191.13637853
1658016000000,2022-07-17 00:00:00,IQN/USDT,0.426298,0.4382465,0.4111057,0.43065338,15174.260554380331,35235.43819482
1657929600000,2022-07-16 00:00:00,IQN/USDT,0.41573743,0.4356396,0.4102258,0.42137617,16043.775451976684,38074.70994854
1657843200000,2022-07-15 00:00:00,IQN/USDT,0.4130774,0.42439999,0.4100748,0.41702644,15192.540495607615,36430.64093396
1657756800000,2022-07-14 00:00:00,IQN/USDT,0.41534358,0.4244,0.41001001,0.4180481,15259.020757873941,36500.63415639
1657670400000,2022-07-13 00:00:00,IQN/USDT,0.41683847,0.42439936,0.41001001,0.41564055,15444.030951269311,37157.18052839
1657584000000,2022-07-12 00:00:00,IQN/USDT,0.4160513,0.42186,0.41001,0.41396531,14698.000213156396,35505.39105114
1657497600000,2022-07-11 00:00:00,IQN/USDT,0.42570239,0.43186435,0.41001,0.41427498,13531.005059274401,32661.89297571
1657411200000,2022-07-10 00:00:00,IQN/USDT,0.44689147,0.44886582,0.42001,0.42626496,11073.72920612387,25978.51159552
1657324800000,2022-07-09 00:00:00,IQN/USDT,0.43972448,0.45972417,0.4353485,0.44859642,10408.381715590882,23202.10606137
1657238400000,2022-07-08 00:00:00,IQN/USDT,0.44000272,0.45381415,0.42,0.43747219,10957.087401556182,25046.36329353
1657152000000,2022-07-07 00:00:00,IQN/USDT,0.43052354,0.4464044,0.4185471,0.43475445,10803.956146729537,24850.70859362
1657065600000,2022-07-06 00:00:00,IQN/USDT,0.4278279,0.4496922,0.4163943,0.42808178,9895.499924804706,23115.91006
1656979200000,2022-07-05 00:00:00,IQN/USDT,0.43321517,0.45029899,0.4125326,0.42860005,12465.464702373372,29084.14196959
1656892800000,2022-07-04 00:00:00,IQN/USDT,0.43320721,0.45029999,0.4164632,0.43479603,11061.997062546727,25441.80788069
1656806400000,2022-07-03 00:00:00,IQN/USDT,0.44326453,0.449711,0.4199182,0.43448083,11675.433975430837,26872.14986086
1656720000000,2022-07-02 00:00:00,IQN/USDT,0.44918941,0.46410809,0.43313534,0.44203259,12390.790030240181,28031.39476716
1656633600000,2022-07-01 00:00:00,IQN/USDT,0.45386678,0.4865049,0.41413613,0.44845469,14400.24033114395,32110.80328125
1656547200000,2022-06-30 00:00:00,IQN/USDT,0.4553643,0.4659202,0.4351847,0.45230829,16483.11245245025,36442.20726631
1656460800000,2022-06-29 00:00:00,IQN/USDT,0.451655,0.4866174,0.44950001,0.45501486,15709.936695442393,34526.20579346
1656374400000,2022-06-28 00:00:00,IQN/USDT,0.4635872,0.4654911,0.4566821,0.45950949,802.5532715919609,1746.54341
1656288000000,2022-06-27 00:00:00,IQN/USDT,0.5019284,0.50418417,0.4548,0.46104098,14278.559738182745,30970.26155502
1656201600000,2022-06-26 00:00:00,IQN/USDT,0.50139952,0.50489487,0.4906839,0.50143236,12631.591654053198,25191.01809475
1656115200000,2022-06-25 00:00:00,IQN/USDT,0.47680028,0.50387635,0.4685626,0.5011871,12724.1380948,25388
1656028800000,2022-06-24 00:00:00,IQN/USDT,0.46750267,0.49649573,0.449516,0.47553981,12458.186275704962,26197.9880837
1655942400000,2022-06-23 00:00:00,IQN/USDT,0.4563297,0.46932753,0.4559495,0.46521468,11463.893515804866,24642.15771481
1655856000000,2022-06-22 00:00:00,IQN/USDT,0.487965,0.49468221,0.41000921,0.4624981,11957.551108033662,25854.27077005
1655769600000,2022-06-21 00:00:00,IQN/USDT,0.48701783,0.5111,0.4709184,0.48244838,12700.611685464652,26325.32766607
1655683200000,2022-06-20 00:00:00,IQN/USDT,0.49327618,0.5086599,0.4686766,0.49407437,13426.82210420984,27175.71062067
1655596800000,2022-06-19 00:00:00,IQN/USDT,0.48375804,0.5111,0.4820745,0.49710601,16743.20256832179,33681.35212914
1655510400000,2022-06-18 00:00:00,IQN/USDT,0.47743257,0.48625845,0.46732952,0.48480815,16023.514152704945,33051.24749389
1655424000000,2022-06-17 00:00:00,IQN/USDT,0.49587357,0.510985,0.46733031,0.48007517,16018.802667069214,33367.2801013
1655337600000,2022-06-16 00:00:00,IQN/USDT,0.50445011,0.51109993,0.4674166,0.49342287,15376.556899520185,31163.04053665
1655251200000,2022-06-15 00:00:00,IQN/USDT,0.58377396,0.58377396,0.4231315,0.49931666,12681.609257842656,25397.92935778
1655164800000,2022-06-14 00:00:00,IQN/USDT,0.55517894,0.59021437,0.43807775,0.58247864,15326.533923472436,26312.61109158
1655078400000,2022-06-13 00:00:00,IQN/USDT,0.63975433,0.6758779,0.53104032,0.55233861,14837.198185439982,26862.50411761
1654992000000,2022-06-12 00:00:00,IQN/USDT,0.67073805,0.6851128,0.58615103,0.65530816,16977.86839714739,25908.22064103
1654905600000,2022-06-11 00:00:00,IQN/USDT,0.70309327,0.72090866,0.66076232,0.66866666,18976.357559927477,28379.3984284
1654819200000,2022-06-10 00:00:00,IQN/USDT,0.72316921,0.7594734,0.68000001,0.69830528,22016.374706463386,31528.29476882
1654732800000,2022-06-09 00:00:00,IQN/USDT,0.73136092,0.7574256,0.6813271,0.73447128,23434.629143651167,31906.80123483
1654646400000,2022-06-08 00:00:00,IQN/USDT,0.69949022,0.75999999,0.68,0.70404048,21656.027762883437,30759.6343933
1654560000000,2022-06-07 00:00:00,IQN/USDT,0.74855414,0.7566363,0.68000923,0.69728505,24012.44785704177,34437.06108003
1654473600000,2022-06-06 00:00:00,IQN/USDT,0.73057435,0.7595401,0.7142484,0.74658034,22656.07161890097,30346.4615997
1654387200000,2022-06-05 00:00:00,IQN/USDT,0.69241146,0.74299933,0.6811415,0.7219622,20425.797820649535,28292.05991761
1654300800000,2022-06-04 00:00:00,IQN/USDT,0.69903899,0.7089157,0.6801851,0.69341435,18403.57107750177,26540.5108468
1654214400000,2022-06-03 00:00:00,IQN/USDT,0.73204232,0.7495954,0.6907523,0.7030539,19851.968561721613,28236.76614513
1654128000000,2022-06-02 00:00:00,IQN/USDT,0.76028483,0.7787423,0.7029432,0.73225457,20667.82019890116,28224.91117932
1654041600000,2022-06-01 00:00:00,IQN/USDT,0.76064617,0.7862111,0.7044816,0.74775302,25671.711127699127,34331.80534356
1653955200000,2022-05-31 00:00:00,IQN/USDT,0.79866685,0.8465347,0.7008113,0.77095101,26202.684753377896,33987.48352814
1653868800000,2022-05-30 00:00:00,IQN/USDT,0.81472332,0.85,0.7641243,0.80072027,27738.112759596926,34641.45195125
1653782400000,2022-05-29 00:00:00,IQN/USDT,0.80312414,0.84999999,0.7635667,0.80352622,28715.854739427537,35737.29646237
1653696000000,2022-05-28 00:00:00,IQN/USDT,0.80782252,0.8489012,0.7656727,0.81361741,30175.845960837356,37088.49588265
1653609600000,2022-05-27 00:00:00,IQN/USDT,0.81954951,0.8541214,0.76354205,0.80864114,28200.71915531241,34874.20780411
1653523200000,2022-05-26 00:00:00,IQN/USDT,0.89808493,0.9257189,0.7086543,0.80695634,29390.780371531615,36421.77267178
1653436800000,2022-05-25 00:00:00,IQN/USDT,0.9030653,0.9759636,0.81886373,0.9169968,23732.656310560367,25880.84965025
1653350400000,2022-05-24 00:00:00,IQN/USDT,0.9276001,0.97831721,0.80000213,0.9703522,8235.244713103832,8486.86148504
1653264000000,2022-05-23 00:00:00,IQN/USDT,0.9647093,1.12611439,0.9200214,0.9290737,10616.941312964009,11427.44791179
1653177600000,2022-05-22 00:00:00,IQN/USDT,0.9816258,1.10999999,0.9550359,1.049982,10968.871953570522,10446.72380438
1653091200000,2022-05-21 00:00:00,IQN/USDT,1.0118334,1.1094024,0.9202881,1.0529699,10321.287144825747,9802.07235252
1653004800000,2022-05-20 00:00:00,IQN/USDT,0.9600405,1.1256625,0.92028,1.0391302,10105.028765160258,9724.50686657
1652918400000,2022-05-19 00:00:00,IQN/USDT,0.9637084,1.1261452,0.92000001,1.0606101,9818.339869410831,9257.25661995
1652832000000,2022-05-18 00:00:00,IQN/USDT,0.9837311,1.0200139,0.9211121,1.0152395,10744.162697935255,10582.88482465
1652745600000,2022-05-17 00:00:00,IQN/USDT,1.0205895,1.0526445,0.91001483,0.9884002,9780.864379310173,9895.65196295
1652659200000,2022-05-16 00:00:00,IQN/USDT,1.083937,1.1259574,0.9933262,1.0322492,10567.2096412305,10237.0722508
1652572800000,2022-05-15 00:00:00,IQN/USDT,1.0662534,1.1260898,1.0374583,1.0892842,11554.99015225406,10607.87455859
1652486400000,2022-05-14 00:00:00,IQN/USDT,1.0779888,1.0877342,0.9908417,1.0499591,9665.904560678771,9205.98198604
1652400000000,2022-05-13 00:00:00,IQN/USDT,1.022662,1.126021,0.9912016,1.0763617,11669.246320971251,10841.38010575
1652313600000,2022-05-12 00:00:00,IQN/USDT,1.1111774,1.1244621,0.9999618,1.03197,11109.492054169385,10765.32462588
1652227200000,2022-05-11 00:00:00,IQN/USDT,1.1941478,1.2225009,1.0171725,1.1141815,12333.488949662218,11069.55101091
1652140800000,2022-05-10 00:00:00,IQN/USDT,1.1397542,1.21999999,0.9,1.1914835,12194.209619845627,10234.47628091
1652054400000,2022-05-09 00:00:00,IQN/USDT,1.125911,1.1907707,1.12000001,1.1378833,9159.492280734294,8049.5884602
1651968000000,2022-05-08 00:00:00,IQN/USDT,1.1988741,1.21998192,1.10001733,1.1776066,11913.51660401854,10116.72030712
1651881600000,2022-05-07 00:00:00,IQN/USDT,1.2807166,1.2815299,1.1111413,1.21999999,13722.454927395062,11247.91396711
1651795200000,2022-05-06 00:00:00,IQN/USDT,1.2918384,1.2988216,1.24631109,1.2738022,10841.708604386204,8511.29681232
1651708800000,2022-05-05 00:00:00,IQN/USDT,1.3784864,1.435205,1.2709504,1.2870851,12911.533802007052,10031.60847873
1651622400000,2022-05-04 00:00:00,IQN/USDT,1.4180008,1.43542746,1.350002,1.3684577,14748.850621929298,10777.71758815
1651536000000,2022-05-03 00:00:00,IQN/USDT,1.4482373,1.4875421,1.4109295,1.4289956,14741.326577470172,10315.86561741
1651449600000,2022-05-02 00:00:00,IQN/USDT,1.4440916,1.49999973,1.435546,1.4372396,14373.260941743047,10000.60180762
1651363200000,2022-05-01 00:00:00,IQN/USDT,1.4994573,1.4998142,1.4196547,1.4611126,15529.695932961287,10628.67840094
1651276800000,2022-04-30 00:00:00,IQN/USDT,1.4948366,1.5295,1.25000001,1.4912568,15829.554657165823,10614.90861746
1651190400000,2022-04-29 00:00:00,IQN/USDT,1.43899999,1.51499999,1.39800001,1.5017993,16484.12236533264,10976.24853423
1651104000000,2022-04-28 00:00:00,IQN/USDT,1.404983,1.43899999,1.36903903,1.43899999,14893.746043744812,10350.06681532
1651017600000,2022-04-27 00:00:00,IQN/USDT,1.3967576,1.4395641,1.3698415,1.372971,14965.537333435946,10900.11175286
1650931200000,2022-04-26 00:00:00,IQN/USDT,1.4766362,1.49555,1.36000011,1.4124425,14984.759800995374,10609.11138046
1650844800000,2022-04-25 00:00:00,IQN/USDT,1.4482572,1.61665658,1.425252,1.4845514,14423.700342255368,9715.86456505
1650758400000,2022-04-24 00:00:00,IQN/USDT,1.4366579,1.4667715,1.4366579,1.4663867,634.3670377997157,432.60555882
1650672000000,2022-04-23 00:00:00,IQN/USDT,1.4257138,1.4983655,1.4212677,1.465,15751.4228223558,10751.82445212
1650585600000,2022-04-22 00:00:00,IQN/USDT,1.5501192,1.5501192,1.42000048,1.4814481,15569.517894244125,10509.66138756
1650499200000,2022-04-21 00:00:00,IQN/USDT,1.5718336,1.6105233,1.5595182,1.5909744,962.1863855747052,604.77804393
1650412800000,2022-04-20 00:00:00,IQN/USDT,1.5401039,1.65,1.5215479,1.6121383,15478.389270665892,9601.15473385
1650326400000,2022-04-19 00:00:00,IQN/USDT,1.5336446,1.5611,1.5013298,1.5330119,17128.722090064188,11173.24796374
1650240000000,2022-04-18 00:00:00,IQN/USDT,1.51671152,1.5611,1.4715731,1.5440692,14680.12993167941,9507.43006316
1650153600000,2022-04-17 00:00:00,IQN/USDT,1.5362781,1.56401499,1.4733391,1.5230269,15574.247299312869,10225.85175568
1650067200000,2022-04-16 00:00:00,IQN/USDT,1.519502,1.56853029,1.4716214,1.4869344,16766.411153419536,11275.82437626
1649980800000,2022-04-15 00:00:00,IQN/USDT,1.536321,1.5685303,1.46001895,1.5330176,15391.08900413201,10039.73405402
1649894400000,2022-04-14 00:00:00,IQN/USDT,1.5255239,1.5798881,1.45000001,1.5612847,15562.87705202602,9967.99433955
1649808000000,2022-04-13 00:00:00,IQN/USDT,1.4138181,1.5232395,1.3845517,1.4676843,16656.82955423205,11349.05480302
1649721600000,2022-04-12 00:00:00,IQN/USDT,1.5142425,1.5169537,1.3847785,1.3872726,14628.867131339375,10545.05591139
1649635200000,2022-04-11 00:00:00,IQN/USDT,1.5230451,1.5597685,1.44700051,1.5019293,17278.727233381727,11504.35458805
1649548800000,2022-04-10 00:00:00,IQN/USDT,1.4560232,1.4582981,1.45,1.4582981,591.2569633158046,405.44314178
1649462400000,2022-04-09 00:00:00,IQN/USDT,1.5681497,1.6256843,1.4101628,1.4572213,13322.471147445864,9142.38019129
1649376000000,2022-04-08 00:00:00,IQN/USDT,1.6646541,1.7,1.3842,1.4948638,15265.645802836845,10212.06467294
1649289600000,2022-04-07 00:00:00,IQN/USDT,1.6562339,1.7070953,1.65,1.653011,20333.017184765133,12300.59399772
1649203200000,2022-04-06 00:00:00,IQN/USDT,1.7546729,1.8199154,1.65000001,1.6605717,20771.947660730402,12508.91344272
1649116800000,2022-04-05 00:00:00,IQN/USDT,1.7859639,1.85413695,1.7190984,1.7727936,18011.492525092235,10159.94897832
