https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MTV,Volume BTC
1661558400,2022-08-27 00:00:00,MTV/BTC,0.0000000561,0.0000000577,0.0000000544,0.000000056,1477975.8283,0.08268467598545
1661472000,2022-08-26 00:00:00,MTV/BTC,0.0000000555,0.000000057,0.0000000546,0.000000056,1625612.3931,0.09057389279646
1661385600,2022-08-25 00:00:00,MTV/BTC,0.0000000572,0.0000000583,0.0000000549,0.0000000549,1193851.9631,0.06758134846451
1661299200,2022-08-24 00:00:00,MTV/BTC,0.0000000575,0.0000000582,0.0000000563,0.0000000572,4539095.8567,0.25838684314931
1661212800,2022-08-23 00:00:00,MTV/BTC,0.0000000567,0.0000000587,0.0000000562,0.0000000577,2688849.5627,0.15444205716066
1661126400,2022-08-22 00:00:00,MTV/BTC,0.0000000591,0.0000000606,0.0000000549,0.0000000566,6243152.8942,0.35377577829642
1661040000,2022-08-21 00:00:00,MTV/BTC,0.0000000593,0.0000000602,0.0000000586,0.000000059,397355.9162,0.02360700364926
1660953600,2022-08-20 00:00:00,MTV/BTC,0.0000000553,0.0000000619,0.0000000553,0.0000000592,9410315.1246,0.55510819059635
1660867200,2022-08-19 00:00:00,MTV/BTC,0.0000000554,0.000000061,0.0000000513,0.0000000561,9678493.718,0.53605032413551
1660780800,2022-08-18 00:00:00,MTV/BTC,0.0000000532,0.0000000593,0.0000000528,0.0000000553,6159465.7807,0.34562913170586
1660694400,2022-08-17 00:00:00,MTV/BTC,0.0000000566,0.0000000574,0.0000000531,0.0000000533,7987151.1829,0.43628222924056
1660608000,2022-08-16 00:00:00,MTV/BTC,0.0000000587,0.0000000592,0.0000000568,0.0000000568,3488480.2618,0.20358860466868
1660521600,2022-08-15 00:00:00,MTV/BTC,0.0000000597,0.0000000603,0.0000000573,0.0000000588,4780502.5878,0.28082473559913
1660435200,2022-08-14 00:00:00,MTV/BTC,0.0000000603,0.0000000642,0.0000000596,0.0000000596,2005922.159,0.12349305135694
1660348800,2022-08-13 00:00:00,MTV/BTC,0.0000000615,0.0000000629,0.0000000595,0.00000006,1889120.4623,0.11552794835912
1660262400,2022-08-12 00:00:00,MTV/BTC,0.0000000645,0.0000000669,0.0000000595,0.0000000611,3954184.4306,0.24859804436195
1660176000,2022-08-11 00:00:00,MTV/BTC,0.0000000621,0.0000000653,0.0000000612,0.0000000645,4042345.461,0.25681916695846
1660089600,2022-08-10 00:00:00,MTV/BTC,0.0000000626,0.0000000633,0.0000000594,0.0000000621,6197873.2795,0.37883384861299
1660003200,2022-08-09 00:00:00,MTV/BTC,0.000000059,0.000000065,0.0000000584,0.0000000624,5123594.454,0.3211326351793
1659916800,2022-08-08 00:00:00,MTV/BTC,0.0000000592,0.0000000599,0.0000000577,0.0000000587,1851733.2712,0.10846487123853
1659830400,2022-08-07 00:00:00,MTV/BTC,0.0000000599,0.0000000606,0.0000000577,0.000000059,2296550.3632,0.13464311469802
1659744000,2022-08-06 00:00:00,MTV/BTC,0.0000000587,0.0000000605,0.0000000575,0.00000006,2684369.8358,0.15830942010538
1659657600,2022-08-05 00:00:00,MTV/BTC,0.0000000582,0.0000000613,0.0000000563,0.000000059,3903988.9108,0.23079748396607
1659571200,2022-08-04 00:00:00,MTV/BTC,0.0000000605,0.0000000649,0.0000000572,0.000000058,17697988.8588,1.09041084036217
1659484800,2022-08-03 00:00:00,MTV/BTC,0.0000000535,0.0000000615,0.0000000535,0.0000000602,11757814.7124,0.6676744106831
1659398400,2022-08-02 00:00:00,MTV/BTC,0.000000055,0.0000000558,0.000000053,0.000000054,7018356.5235,0.38130930313537
1659312000,2022-08-01 00:00:00,MTV/BTC,0.0000000565,0.0000000581,0.0000000544,0.0000000551,4608352.9021,0.25738012192312
1659225600,2022-07-31 00:00:00,MTV/BTC,0.0000000526,0.000000057,0.0000000516,0.0000000562,7321948.526,0.39717951593895
1659139200,2022-07-30 00:00:00,MTV/BTC,0.0000000527,0.0000000549,0.0000000518,0.0000000528,6522333.7544,0.34806711745701
1659052800,2022-07-29 00:00:00,MTV/BTC,0.0000000512,0.0000000538,0.0000000512,0.0000000529,6105575.1599,0.31947398012931
1658966400,2022-07-28 00:00:00,MTV/BTC,0.0000000515,0.0000000531,0.0000000492,0.000000051,5451775.1268,0.2786553845908
1658880000,2022-07-27 00:00:00,MTV/BTC,0.0000000532,0.0000000549,0.00000005,0.0000000516,4571439.582,0.23813500755785
1658793600,2022-07-26 00:00:00,MTV/BTC,0.0000000556,0.0000000566,0.0000000525,0.0000000538,7641385.0858,0.41865569274824
1658707200,2022-07-25 00:00:00,MTV/BTC,0.0000000544,0.0000000557,0.0000000534,0.0000000554,1216725.001,0.06630791138481
1658620800,2022-07-24 00:00:00,MTV/BTC,0.0000000538,0.0000000555,0.0000000518,0.0000000538,3824610.8343,0.20403969482886
1658534400,2022-07-23 00:00:00,MTV/BTC,0.0000000566,0.0000000579,0.0000000533,0.0000000542,4543003.478,0.25309223325488
1658448000,2022-07-22 00:00:00,MTV/BTC,0.0000000559,0.0000000595,0.0000000544,0.0000000565,3742385.4149,0.20863571434846
1658361600,2022-07-21 00:00:00,MTV/BTC,0.0000000554,0.0000000572,0.0000000544,0.0000000555,5391575.5094,0.30003107741392
1658275200,2022-07-20 00:00:00,MTV/BTC,0.0000000608,0.0000000617,0.0000000539,0.0000000555,5371384.2594,0.31226703088827
1658188800,2022-07-19 00:00:00,MTV/BTC,0.0000000635,0.0000000671,0.0000000604,0.0000000609,8140830.1395,0.5223312168035
1658102400,2022-07-18 00:00:00,MTV/BTC,0.0000000629,0.0000000651,0.0000000604,0.0000000623,10485160.1735,0.66068398020798
1658016000,2022-07-17 00:00:00,MTV/BTC,0.0000000581,0.0000000715,0.0000000576,0.000000062,19052575.8255,1.23679802499415
1657929600,2022-07-16 00:00:00,MTV/BTC,0.000000057,0.0000000598,0.000000056,0.0000000581,3999556.1718,0.23143958833853
1657843200,2022-07-15 00:00:00,MTV/BTC,0.0000000568,0.0000000595,0.000000055,0.000000056,3865508.6965,0.22177446764744
1657756800,2022-07-14 00:00:00,MTV/BTC,0.0000000568,0.0000000581,0.000000055,0.0000000565,2556969.0643,0.14541472173267
1657670400,2022-07-13 00:00:00,MTV/BTC,0.0000000592,0.0000000611,0.0000000567,0.000000057,5554270.4803,0.32618629224143
1657584000,2022-07-12 00:00:00,MTV/BTC,0.0000000576,0.0000000596,0.0000000564,0.0000000591,6180591.9699,0.35955014434846
1657497600,2022-07-11 00:00:00,MTV/BTC,0.0000000574,0.0000000594,0.0000000564,0.0000000572,2179090.1551,0.12639384194344
1657411200,2022-07-10 00:00:00,MTV/BTC,0.0000000556,0.0000000588,0.0000000553,0.0000000572,5765436.5711,0.33030177570596
1657324800,2022-07-09 00:00:00,MTV/BTC,0.0000000549,0.0000000565,0.0000000548,0.0000000561,2502630.2134,0.13940570094135
1657238400,2022-07-08 00:00:00,MTV/BTC,0.000000056,0.000000057,0.0000000542,0.0000000545,5122968.1061,0.28462286126724
1657152000,2022-07-07 00:00:00,MTV/BTC,0.0000000576,0.0000000593,0.0000000555,0.000000056,5022519.34417916,0.288076859931825448
1657065600,2022-07-06 00:00:00,MTV/BTC,0.0000000564,0.0000000598,0.0000000554,0.0000000571,5272491.24554878,0.304670059339499776
1656979200,2022-07-05 00:00:00,MTV/BTC,0.000000056,0.0000000586,0.0000000542,0.0000000562,5686299.11101006,0.31937244566746433
1656892800,2022-07-04 00:00:00,MTV/BTC,0.0000000573,0.0000000587,0.0000000553,0.0000000564,4861466.91704569,0.276228494149014589
1656806400,2022-07-03 00:00:00,MTV/BTC,0.0000000579,0.0000000596,0.0000000562,0.0000000569,4175489.19643908,0.241725341182519382
1656720000,2022-07-02 00:00:00,MTV/BTC,0.0000000577,0.0000000596,0.0000000563,0.0000000581,6076111.4027,0.34910765996685
1656633600,2022-07-01 00:00:00,MTV/BTC,0.0000000538,0.0000000582,0.0000000524,0.0000000582,7119062.2386,0.39952346570099
1656547200,2022-06-30 00:00:00,MTV/BTC,0.0000000559,0.0000000573,0.000000051,0.0000000535,14327810.09065762,0.779915657754819732
1656460800,2022-06-29 00:00:00,MTV/BTC,0.000000055,0.0000000571,0.0000000541,0.000000056,3719013.4491,0.206609680321153976
1656374400,2022-06-28 00:00:00,MTV/BTC,0.0000000555,0.0000000566,0.0000000536,0.0000000551,4033070.69694381,0.220925904951009675
1656288000,2022-06-27 00:00:00,MTV/BTC,0.0000000537,0.0000000571,0.0000000532,0.0000000558,6808601.53273241,0.377825590976268755
1656201600,2022-06-26 00:00:00,MTV/BTC,0.0000000594,0.00000006,0.0000000533,0.0000000533,9360400.2476,0.53256373296789
1656115200,2022-06-25 00:00:00,MTV/BTC,0.0000000576,0.0000000603,0.0000000567,0.0000000588,6522621.41674054,0.380343831357549968
1656028800,2022-06-24 00:00:00,MTV/BTC,0.0000000576,0.0000000589,0.0000000564,0.0000000579,4548683.85549993,0.261232192892409206
1655942400,2022-06-23 00:00:00,MTV/BTC,0.0000000577,0.0000000599,0.0000000566,0.0000000577,5290366.94480879,0.306151774587039024
1655856000,2022-06-22 00:00:00,MTV/BTC,0.0000000569,0.0000000642,0.0000000558,0.0000000574,15628621.03340096,0.929956946313310224
1655769600,2022-06-21 00:00:00,MTV/BTC,0.0000000539,0.000000064,0.0000000535,0.0000000565,9910248.87495635,0.562470995034049359
1655683200,2022-06-20 00:00:00,MTV/BTC,0.000000055,0.000000057,0.0000000533,0.0000000537,8499096.15269335,0.470238356251734899
1655596800,2022-06-19 00:00:00,MTV/BTC,0.0000000569,0.0000000599,0.0000000541,0.0000000541,6025383.44552435,0.342826725421968473
1655510400,2022-06-18 00:00:00,MTV/BTC,0.0000000539,0.0000000599,0.0000000518,0.0000000562,12597543.57082415,0.694518637248780882
1655424000,2022-06-17 00:00:00,MTV/BTC,0.0000000514,0.0000000546,0.00000005,0.000000054,3447663.48415028,0.181359340671919864
1655337600,2022-06-16 00:00:00,MTV/BTC,0.0000000527,0.000000054,0.0000000505,0.0000000509,8142940.60804026,0.417033686612309754
1655251200,2022-06-15 00:00:00,MTV/BTC,0.000000052,0.000000054,0.00000005,0.0000000527,7782419.06821758,0.410157764881238085
1655164800,2022-06-14 00:00:00,MTV/BTC,0.000000049,0.000000055,0.000000048,0.000000051,21493949.10692408,1.10615168388709881
1655078400,2022-06-13 00:00:00,MTV/BTC,0.000000038,0.000000055,0.000000038,0.000000049,31841394.06524475,1.46650892988979874
1654992000,2022-06-12 00:00:00,MTV/BTC,0.000000038,0.000000039,0.000000036,0.000000038,10472046.05107138,0.39281362848239961
1654905600,2022-06-11 00:00:00,MTV/BTC,0.00000004,0.000000042,0.000000038,0.000000038,1153474.80815128,0.04590359819829992
1654819200,2022-06-10 00:00:00,MTV/BTC,0.00000004,0.000000044,0.000000039,0.000000041,8714086.0465,0.3590336842417
1654732800,2022-06-09 00:00:00,MTV/BTC,0.000000039,0.000000041,0.000000038,0.00000004,2166334.017,0.0846409391297
1654646400,2022-06-08 00:00:00,MTV/BTC,0.000000039,0.000000041,0.000000038,0.000000039,2139637.83332682,0.08321724269869962
1654560000,2022-06-07 00:00:00,MTV/BTC,0.000000038,0.00000004,0.000000038,0.000000038,2527666.0424,0.1004871833163
1654473600,2022-06-06 00:00:00,MTV/BTC,0.00000004,0.000000043,0.000000038,0.000000039,11768767.21832682,0.46977268864569962
1654387200,2022-06-05 00:00:00,MTV/BTC,0.000000038,0.000000041,0.000000037,0.000000038,7434241.70082347,0.29475593638879977
1654300800,2022-06-04 00:00:00,MTV/BTC,0.000000038,0.000000039,0.000000036,0.000000038,3389602.84748974,0.12459132360739986
1654214400,2022-06-03 00:00:00,MTV/BTC,0.000000037,0.000000038,0.000000035,0.000000037,5271879.49787894,0.19090177555919972
1654128000,2022-06-02 00:00:00,MTV/BTC,0.000000038,0.000000039,0.000000036,0.000000037,6166287.5210923,0.2289042964179997
1654041600,2022-06-01 00:00:00,MTV/BTC,0.00000004,0.00000004,0.000000037,0.000000038,9727500.4403,0.3723244520582
1653955200,2022-05-31 00:00:00,MTV/BTC,0.00000004,0.000000042,0.000000038,0.000000039,9177660.35179023,0.36477225113849943
1653868800,2022-05-30 00:00:00,MTV/BTC,0.000000039,0.000000042,0.000000038,0.00000004,15946528.3493238,0.6293411048589996
1653782400,2022-05-29 00:00:00,MTV/BTC,0.000000038,0.00000004,0.000000037,0.000000038,8976386.77465267,0.34784556943739913
1653696000,2022-05-28 00:00:00,MTV/BTC,0.000000037,0.000000042,0.000000037,0.000000038,9704787.98739473,0.38327360548339974
1653609600,2022-05-27 00:00:00,MTV/BTC,0.000000037,0.00000004,0.000000036,0.000000037,8228228.78991179,0.31245032145699981
1653523200,2022-05-26 00:00:00,MTV/BTC,0.000000042,0.000000046,0.000000036,0.000000037,20610792.65274792,0.84764768703426322
1653436800,2022-05-25 00:00:00,MTV/BTC,0.000000046,0.000000046,0.000000041,0.000000043,5667380.09803181,0.24507576841169964
1653350400,2022-05-24 00:00:00,MTV/BTC,0.000000044,0.000000047,0.000000044,0.000000046,3768699.28337207,0.17216948120839843
1653264000,2022-05-23 00:00:00,MTV/BTC,0.000000047,0.000000052,0.000000044,0.000000044,12797293.7671346,0.603466193023599
1653177600,2022-05-22 00:00:00,MTV/BTC,0.000000045,0.000000049,0.000000044,0.000000047,18731087.121998,0.86703617036524549
1653091200,2022-05-21 00:00:00,MTV/BTC,0.000000048,0.000000049,0.000000044,0.000000045,4080954.11192806,0.1904088627898998
1653004800,2022-05-20 00:00:00,MTV/BTC,0.000000049,0.000000051,0.000000047,0.000000049,10315770.68828133,0.50182931057009984
1652918400,2022-05-19 00:00:00,MTV/BTC,0.000000051,0.000000052,0.000000048,0.000000049,7453116.57265259,0.3707027286961988
1652832000,2022-05-18 00:00:00,MTV/BTC,0.000000051,0.000000054,0.000000049,0.000000051,8828304.2997579,0.45504429758119947
1652745600,2022-05-17 00:00:00,MTV/BTC,0.000000052,0.00000006,0.000000046,0.000000052,42593717.96531114,2.23969929459079936
1652659200,2022-05-16 00:00:00,MTV/BTC,0.000000052,0.000000054,0.000000048,0.000000051,11818749.386405,0.60308762754199947
1652572800,2022-05-15 00:00:00,MTV/BTC,0.000000051,0.000000056,0.000000043,0.000000052,34879922.05066983,1.73287813292709969
1652486400,2022-05-14 00:00:00,MTV/BTC,0.000000052,0.000000055,0.000000044,0.000000049,15183143.61522058,0.72997469646089802
1652400000,2022-05-13 00:00:00,MTV/BTC,0.000000051,0.000000068,0.000000049,0.000000051,34061380.22785092,1.86974197306879703
1652313600,2022-05-12 00:00:00,MTV/BTC,0.000000047,0.000000069,0.000000046,0.00000005,30930722.4885031,1.65683477834659559
1652227200,2022-05-11 00:00:00,MTV/BTC,0.000000066,0.000000067,0.000000041,0.000000047,36246075.15852614,1.90258103976959652
1652140800,2022-05-10 00:00:00,MTV/BTC,0.000000067,0.000000072,0.000000062,0.000000066,25932460.25032695,1.71783278439129861
1652054400,2022-05-09 00:00:00,MTV/BTC,0.000000069,0.000000073,0.000000065,0.000000068,17002976.13952599,1.15565958700177896
1651968000,2022-05-08 00:00:00,MTV/BTC,0.000000073,0.000000073,0.000000068,0.000000069,6864705.37661232,0.47896018986063523
1651881600,2022-05-07 00:00:00,MTV/BTC,0.000000073,0.000000075,0.000000071,0.000000073,6879850.83238484,0.49692616995859815
1651795200,2022-05-06 00:00:00,MTV/BTC,0.000000077,0.000000077,0.000000073,0.000000074,3113316.3113277,0.23482142702969854
1651708800,2022-05-05 00:00:00,MTV/BTC,0.000000073,0.000000077,0.000000072,0.000000076,4490466.52820553,0.33741048209989782
1651622400,2022-05-04 00:00:00,MTV/BTC,0.000000072,0.000000076,0.000000071,0.000000073,5863329.54078134,0.43393357665729775
1651536000,2022-05-03 00:00:00,MTV/BTC,0.000000073,0.000000076,0.00000007,0.000000071,4462455.73467972,0.32404155459319928
1651449600,2022-05-02 00:00:00,MTV/BTC,0.000000075,0.000000081,0.000000071,0.000000074,12390999.13914765,0.94886349834449822
1651363200,2022-05-01 00:00:00,MTV/BTC,0.000000068,0.000000076,0.000000067,0.000000076,9107123.60389035,0.63487842762359913
1651276800,2022-04-30 00:00:00,MTV/BTC,0.000000076,0.000000078,0.000000068,0.000000069,6953018.01143686,0.50266739180909711
1651190400,2022-04-29 00:00:00,MTV/BTC,0.000000077,0.000000078,0.000000073,0.000000076,6738580.60761372,0.50920046885489856
1651104000,2022-04-28 00:00:00,MTV/BTC,0.000000078,0.000000088,0.000000075,0.000000076,18341209.34777966,1.46095595031669931
1651017600,2022-04-27 00:00:00,MTV/BTC,0.000000082,0.000000085,0.000000073,0.000000078,15595797.77258332,1.25311521628009812
1650931200,2022-04-26 00:00:00,MTV/BTC,0.000000085,0.000000088,0.000000079,0.000000081,10969815.8532196,0.90289128007280087
1650844800,2022-04-25 00:00:00,MTV/BTC,0.000000087,0.000000088,0.000000083,0.000000084,7173597.01475386,0.61281177734920229
1650758400,2022-04-24 00:00:00,MTV/BTC,0.00000009,0.000000093,0.000000086,0.000000088,2092654.84924947,0.18875452181129714
1650672000,2022-04-23 00:00:00,MTV/BTC,0.000000093,0.000000094,0.000000089,0.00000009,4632629.8600195,0.42554745847196438
1650585600,2022-04-22 00:00:00,MTV/BTC,0.00000009,0.000000095,0.000000089,0.000000092,8624261.0754296,0.79339684881779602
1650499200,2022-04-21 00:00:00,MTV/BTC,0.000000097,0.000000098,0.000000088,0.000000089,8664162.63911711,0.80132933580629713
1650412800,2022-04-20 00:00:00,MTV/BTC,0.000000096,0.000000102,0.000000093,0.000000096,16747553.11976784,1.61415128812779714
1650326400,2022-04-19 00:00:00,MTV/BTC,0.000000095,0.000000099,0.000000094,0.000000096,8895335.96321321,0.85194488285009725
1650240000,2022-04-18 00:00:00,MTV/BTC,0.000000093,0.0000001,0.00000009,0.000000096,13262788.01851936,1.26355255861059913
1650153600,2022-04-17 00:00:00,MTV/BTC,0.0000001,0.0000001,0.000000091,0.000000093,20492703.16247543,1.97083080703019864
1650067200,2022-04-16 00:00:00,MTV/BTC,0.000000102,0.000000107,0.000000098,0.0000001,5703513.16017426,0.57475198904490018
1649980800,2022-04-15 00:00:00,MTV/BTC,0.000000101,0.000000105,0.000000098,0.000000101,7787678.93251147,0.79282815905269804
1649894400,2022-04-14 00:00:00,MTV/BTC,0.000000105,0.000000106,0.000000099,0.000000102,8203501.64424965,0.84371254580059832
1649808000,2022-04-13 00:00:00,MTV/BTC,0.000000104,0.000000109,0.000000101,0.000000104,14065107.73601361,1.46778366822249848
1649721600,2022-04-12 00:00:00,MTV/BTC,0.000000105,0.000000111,0.0000001,0.000000105,16238162.47395258,1.70894205381747727
1649635200,2022-04-11 00:00:00,MTV/BTC,0.000000114,0.000000114,0.000000101,0.000000106,22936569.73685601,2.45436282883309602
1649548800,2022-04-10 00:00:00,MTV/BTC,0.000000115,0.00000012,0.000000112,0.000000115,13036288.58742758,1.48879358239389928
1649462400,2022-04-09 00:00:00,MTV/BTC,0.000000112,0.00000012,0.00000011,0.000000115,17167310.34826808,1.98606217274769296
1649376000,2022-04-08 00:00:00,MTV/BTC,0.000000115,0.00000012,0.000000111,0.000000114,11939819.21966019,1.38801374313239492
1649289600,2022-04-07 00:00:00,MTV/BTC,0.000000117,0.000000121,0.000000112,0.000000117,10512311.6048454,1.22198643276289786
1649203200,2022-04-06 00:00:00,MTV/BTC,0.000000126,0.000000133,0.000000113,0.000000119,19646986.83346543,2.38499258226469745
1649116800,2022-04-05 00:00:00,MTV/BTC,0.000000135,0.000000138,0.000000123,0.000000126,17051478.07008594,2.19633207679239789
1649030400,2022-04-04 00:00:00,MTV/BTC,0.000000139,0.00000014,0.00000013,0.000000134,16579310.87628163,2.21053285956229722
1648944000,2022-04-03 00:00:00,MTV/BTC,0.000000137,0.00000014,0.000000135,0.000000138,7978105.16953947,1.09156002446149865
1648857600,2022-04-02 00:00:00,MTV/BTC,0.000000136,0.000000143,0.000000134,0.000000137,8881593.06108196,1.22988989461619685
1648771200,2022-04-01 00:00:00,MTV/BTC,0.000000139,0.000000144,0.000000136,0.000000136,11750219.36963397,1.6314064617637217
1648684800,2022-03-31 00:00:00,MTV/BTC,0.000000141,0.000000142,0.000000133,0.000000139,18452699.92591065,2.52395399107319706
1648598400,2022-03-30 00:00:00,MTV/BTC,0.000000127,0.000000144,0.000000125,0.000000141,12396701.34493925,1.67352590602149996
1648512000,2022-03-29 00:00:00,MTV/BTC,0.000000126,0.000000135,0.000000124,0.000000128,20599096.55102622,2.65408120550659638
1648425600,2022-03-28 00:00:00,MTV/BTC,0.000000132,0.000000141,0.000000126,0.000000126,17736801.35170975,2.36573823913449468
1648339200,2022-03-27 00:00:00,MTV/BTC,0.000000128,0.000000137,0.000000124,0.000000131,22861782.82675564,2.95394238427029536
1648252800,2022-03-26 00:00:00,MTV/BTC,0.000000132,0.000000139,0.000000123,0.000000128,14427767.90307995,1.8579330530921665
1648166400,2022-03-25 00:00:00,MTV/BTC,0.000000124,0.000000145,0.000000121,0.000000132,23776973.26068565,3.15079169508758897
1648080000,2022-03-24 00:00:00,MTV/BTC,0.00000013,0.000000133,0.000000121,0.000000123,7419346.71831464,0.92564565532090774
1647993600,2022-03-23 00:00:00,MTV/BTC,0.000000139,0.000000141,0.000000127,0.000000129,5577792.45985712,0.7364013554560719
1647907200,2022-03-22 00:00:00,MTV/BTC,0.000000139,0.000000143,0.000000136,0.000000139,3107248.00021182,0.43208564937489541
1647820800,2022-03-21 00:00:00,MTV/BTC,0.00000014,0.000000143,0.000000137,0.00000014,7890072.05313968,1.10394175707719668
1647734400,2022-03-20 00:00:00,MTV/BTC,0.000000149,0.000000151,0.000000138,0.00000014,11386380.25574168,1.62856404178350993
1647648000,2022-03-19 00:00:00,MTV/BTC,0.000000142,0.000000153,0.00000014,0.000000149,6340539.75021431,0.92049576069879738
1647561600,2022-03-18 00:00:00,MTV/BTC,0.00000015,0.000000151,0.000000141,0.000000141,8206359.87019012,1.19048020037549437
1647475200,2022-03-17 00:00:00,MTV/BTC,0.000000149,0.000000152,0.000000143,0.000000151,8920235.24082107,1.31526830409979123
1647388800,2022-03-16 00:00:00,MTV/BTC,0.000000143,0.000000153,0.00000014,0.000000149,10493258.61752978,1.54277462619429617
1647302400,2022-03-15 00:00:00,MTV/BTC,0.000000153,0.000000159,0.000000143,0.000000144,7001756.17993186,1.04960639485619239
1647216000,2022-03-14 00:00:00,MTV/BTC,0.000000162,0.00000017,0.00000015,0.000000153,6179833.55327016,0.98879170289659591
1647129600,2022-03-13 00:00:00,MTV/BTC,0.000000174,0.000000177,0.000000159,0.00000016,4903652.42573137,0.81433512507619447
1647043200,2022-03-12 00:00:00,MTV/BTC,0.000000173,0.000000178,0.000000171,0.000000173,4538928.85072006,0.79223000018069504
1646956800,2022-03-11 00:00:00,MTV/BTC,0.000000178,0.000000181,0.000000172,0.000000172,4012913.1840442,0.71137919741099508
1646870400,2022-03-10 00:00:00,MTV/BTC,0.000000179,0.000000185,0.000000169,0.000000179,11615402.61987449,2.05969353811107449
1646784000,2022-03-09 00:00:00,MTV/BTC,0.000000185,0.00000019,0.000000178,0.000000179,7181244.95587832,1.32595437666449411
1646697600,2022-03-08 00:00:00,MTV/BTC,0.000000189,0.000000194,0.000000185,0.000000186,5389224.50387874,1.01654871835129433
1646611200,2022-03-07 00:00:00,MTV/BTC,0.000000197,0.000000203,0.000000188,0.00000019,11873752.10636919,2.31464965204370035
1646524800,2022-03-06 00:00:00,MTV/BTC,0.000000198,0.000000204,0.000000194,0.000000198,13141854.7467892,2.64587828890780028
1646438400,2022-03-05 00:00:00,MTV/BTC,0.000000199,0.000000206,0.000000195,0.000000197,3512991.3596442,0.700978831153357
1646352000,2022-03-04 00:00:00,MTV/BTC,0.000000194,0.000000204,0.000000192,0.000000199,3899045.78376868,0.77608622734159864
1646265600,2022-03-03 00:00:00,MTV/BTC,0.000000192,0.000000211,0.000000183,0.000000195,18354947.52959484,3.59356855858779661
1646179200,2022-03-02 00:00:00,MTV/BTC,0.000000198,0.0000002,0.000000189,0.000000191,9631079.48739446,1.87326179096629374
1646092800,2022-03-01 00:00:00,MTV/BTC,0.000000198,0.000000217,0.000000188,0.000000197,12538799.04609177,2.52168168361732936
1646006400,2022-02-28 00:00:00,MTV/BTC,0.00000019,0.000000208,0.000000172,0.000000198,21681991.77589446,4.19454150893799476
1645920000,2022-02-27 00:00:00,MTV/BTC,0.0000002,0.000000204,0.000000183,0.00000019,13468536.17732193,2.60566738419009688
1645833600,2022-02-26 00:00:00,MTV/BTC,0.000000205,0.000000209,0.0000002,0.000000201,5357928.99639999,1.08685135986149796
