https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1659571200,2022-08-04 00:00:00,BTC/EUR,22469.63,22831.05,21854.19,22091.16,465.94128280,10293183.428940048
1659484800,2022-08-03 00:00:00,BTC/EUR,22624.23,23224.44,22352.4,22469.59,416.53241031,9359312.481377473
1659398400,2022-08-02 00:00:00,BTC/EUR,22667.18,23015.89,22148.51,22636.54,379.27997300,8585586.28001342
1659312000,2022-08-01 00:00:00,BTC/EUR,22835.50,22947.07,22305.49,22696.00,451.12109400,10238644.349424
1659225600,2022-07-31 00:00:00,BTC/EUR,23149.46,23659.71,22755.00,22847.45,491.49844152,11229486.067706123
1659139200,2022-07-30 00:00:00,BTC/EUR,23240.58,24154.17,23017.51,23149.46,311.75581170,7216978.692716681
1659052800,2022-07-29 00:00:00,BTC/EUR,23390.22,23854.61,23024.92,23240.60,631.75923729,14682463.730161972
1658966400,2022-07-28 00:00:00,BTC/EUR,22488.58,23737.95,22274.25,23409.66,874.59269204,20473917.559141107
1658880000,2022-07-27 00:00:00,BTC/EUR,20980.24,22652.24,20744.09,22505.70,668.24080238,15039227.026123567
1658793600,2022-07-26 00:00:00,BTC/EUR,20817.29,21020.37,20374.52,21006.98,663.06919850,13929081.391505528
1658707200,2022-07-25 00:00:00,BTC/EUR,22157.46,22233.32,20815.40,20817.31,731.59091038,15229754.774562677
1658620800,2022-07-24 00:00:00,BTC/EUR,22000.00,22544.57,21819.97,22157.68,271.51157253,6016066.540416531
1658534400,2022-07-23 00:00:00,BTC/EUR,22232.42,22535.73,21509.00,22011.02,268.55822452,5911240.451074211
1658448000,2022-07-22 00:00:00,BTC/EUR,22639.19,23276.48,22047.38,22234.47,629.20224823,13989978.512202488
1658361600,2022-07-21 00:00:00,BTC/EUR,22792.57,23000.45,21944.76,22657.93,960.60488810,21765318.312227633
1658275200,2022-07-20 00:00:00,BTC/EUR,22857.12,23807.35,22380.96,22805.08,1288.96274516,29394898.520393413
1658188800,2022-07-19 00:00:00,BTC/EUR,22086.59,23297.13,21168.17,22873.04,1108.57857835,25356562.165742684
1658102400,2022-07-18 00:00:00,BTC/EUR,20599.62,22406.51,20568.48,22139.45,898.34998198,19888974.508547112
1658016000,2022-07-17 00:00:00,BTC/EUR,21007.10,21480.00,20555.73,20590.33,228.28686877,4700501.962640995
1657929600,2022-07-16 00:00:00,BTC/EUR,20640.00,21400.00,20302.93,21025.85,309.64873292,6510627.811065981
1657843200,2022-07-15 00:00:00,BTC/EUR,20498.16,20999.99,20315.35,20649.29,556.76917268,11496888.109729398
1657756800,2022-07-14 00:00:00,BTC/EUR,20144.82,20825.33,19600.00,20510.89,779.16044867,15981274.255021017
1657670400,2022-07-13 00:00:00,BTC/EUR,19244.59,20219.01,18874.82,20173.44,961.01671804,19387013.100376856
1657584000,2022-07-12 00:00:00,BTC/EUR,19855.02,20012.18,19167.92,19260.11,615.43817359,11853406.921542495
1657497600,2022-07-11 00:00:00,BTC/EUR,20495.97,20602.39,19786.52,19859.19,653.33331002,12974670.337016083
1657411200,2022-07-10 00:00:00,BTC/EUR,21192.18,21205.53,20264.24,20495.27,312.82267034,6411385.090739292
1657324800,2022-07-09 00:00:00,BTC/EUR,21180.00,21566.53,20941.13,21206.32,205.71374458,4362431.495961745
1657238400,2022-07-08 00:00:00,BTC/EUR,21246.10,21999.00,20889.13,21195.95,1031.73035418,21868505.00068157
1657152000,2022-07-07 00:00:00,BTC/EUR,20150.34,21482.57,19825.65,21276.89,714.81088372,15208952.54371323
1657065600,2022-07-06 00:00:00,BTC/EUR,19630.45,20270.00,19241.52,20168.48,770.89802313,15547841.36153694
1656979200,2022-07-05 00:00:00,BTC/EUR,19375.06,20179.99,18749.66,19671.82,795.68323357,15652537.347806996
1656892800,2022-07-04 00:00:00,BTC/EUR,18492.30,19476.88,18228.45,19360.82,691.83763402,13394543.901487095
1656806400,2022-07-03 00:00:00,BTC/EUR,18447.70,18834.32,18009.38,18492.30,429.50867364,7942603.245552971
1656720000,2022-07-02 00:00:00,BTC/EUR,18463.75,18649.10,18196.46,18447.39,286.52162125,5285576.090631038
1656633600,2022-07-01 00:00:00,BTC/EUR,19046.84,19923.39,18127.26,18480.39,1110.75168287,20527124.29259392
1656547200,2022-06-30 00:00:00,BTC/EUR,19223.18,19276.74,17730.80,19023.58,1029.81158359,19590703.045351055
1656460800,2022-06-29 00:00:00,BTC/EUR,19238.14,19544.85,18839.00,19226.86,825.29448357,15867821.49437269
1656374400,2022-06-28 00:00:00,BTC/EUR,19574.03,20035.49,19173.80,19236.03,737.28910185,14182515.281859653
1656288000,2022-06-27 00:00:00,BTC/EUR,19908.28,20323.68,19354.17,19587.50,856.69294246,16780473.01043525
1656201600,2022-06-26 00:00:00,BTC/EUR,20355.22,20746.86,19842.56,19909.14,503.51285055,10024507.833399026
1656115200,2022-06-25 00:00:00,BTC/EUR,20098.36,20463.15,19817.60,20375.83,346.58821824,7062022.61486114
1656028800,2022-06-24 00:00:00,BTC/EUR,20042.56,20400.00,19650.00,20097.51,948.84685876,19069459.232397687
1655942400,2022-06-23 00:00:00,BTC/EUR,18907.09,20152.96,18817.91,20059.74,1182.08213451,23712260.276915632
1655856000,2022-06-22 00:00:00,BTC/EUR,19651.71,19756.36,18700.00,18899.81,1157.39421863,21874530.827205464
1655769600,2022-06-21 00:00:00,BTC/EUR,19524.66,20566.61,19295.36,19651.71,1471.75373320,28922477.55626377
1655683200,2022-06-20 00:00:00,BTC/EUR,19589.18,19990.00,18669.20,19559.09,1094.28693055,21403256.560451202
1655596800,2022-06-19 00:00:00,BTC/EUR,18031.03,19821.30,17078.03,19599.19,1528.28072219,29953064.247539025
1655510400,2022-06-18 00:00:00,BTC/EUR,19473.69,19773.17,16753.91,18066.06,1982.84775687,35822246.54647884
1655424000,2022-06-17 00:00:00,BTC/EUR,19327.83,20315.45,19199.67,19486.93,1027.70814055,20026876.595328014
1655337600,2022-06-16 00:00:00,BTC/EUR,21571.11,21947.23,19170.00,19314.40,1091.39074327,21079557.37181409
1655251200,2022-06-15 00:00:00,BTC/EUR,21169.28,21778.20,19150.00,21571.07,3244.94825367,69997005.92629333
1655164800,2022-06-14 00:00:00,BTC/EUR,21556.79,22371.14,20031.14,21188.00,1718.86687209,36419351.28584292
1655078400,2022-06-13 00:00:00,BTC/EUR,25309.19,25578.20,21055.00,21580.07,2683.17869677,57903184.098805375
1654992000,2022-06-12 00:00:00,BTC/EUR,27005.16,27129.16,25180.30,25300.60,1124.54408584,28451640.098203503
1654905600,2022-06-11 00:00:00,BTC/EUR,27661.20,27977.47,26746.88,26996.79,654.72085391,17675361.40162895
1654819200,2022-06-10 00:00:00,BTC/EUR,28333.39,28537.47,27436.19,27652.82,905.73857609,25046225.811673075
1654732800,2022-06-09 00:00:00,BTC/EUR,28152.11,28620.12,27857.44,28330.78,750.29441741,21256426.07487088
1654646400,2022-06-08 00:00:00,BTC/EUR,29052.46,29249.93,27892.00,28148.43,834.96494935,23502952.42923202
1654560000,2022-06-07 00:00:00,BTC/EUR,29309.46,29475.17,27365.52,29053.44,1036.85771823,30124283.50513221
1654473600,2022-06-06 00:00:00,BTC/EUR,27886.53,29666.57,27847.63,29328.48,1018.76970617,29878966.95201272
1654387200,2022-06-05 00:00:00,BTC/EUR,27844.11,28159.76,27565.16,27896.12,247.65732912,6908678.572011014
1654300800,2022-06-04 00:00:00,BTC/EUR,27695.86,27975.11,27506.89,27870.19,134.97031255,3761648.255127884
1654214400,2022-06-03 00:00:00,BTC/EUR,28308.59,28532.38,27280.82,27722.40,672.69317700,18648669.3300648
1654128000,2022-06-02 00:00:00,BTC/EUR,27955.77,28598.19,27616.65,28326.16,778.45989204,22050779.455507766
1654041600,2022-06-01 00:00:00,BTC/EUR,29598.44,29787.75,27518.23,27971.36,1127.28527212,31531702.169166483
1653955200,2022-05-31 00:00:00,BTC/EUR,29442.49,30184.64,29153.58,29611.33,816.54956084,24179118.50738832
1653868800,2022-05-30 00:00:00,BTC/EUR,27427.13,29853.48,27272.82,29422.62,1390.31340717,40906663.06006818
1653782400,2022-05-29 00:00:00,BTC/EUR,27009.84,27527.40,26844.66,27448.58,314.65971468,8636962.351171155
1653696000,2022-05-28 00:00:00,BTC/EUR,26632.04,27248.63,26532.36,27030.19,370.07676212,10003245.194688402
1653609600,2022-05-27 00:00:00,BTC/EUR,27161.26,27346.01,26350.00,26636.10,734.20507011,19556359.667956967
1653523200,2022-05-26 00:00:00,BTC/EUR,27601.38,27906.28,26156.68,27182.92,686.99471285,18674522.31982452
1653436800,2022-05-25 00:00:00,BTC/EUR,27586.21,28189.27,27487.50,27601.45,554.04573367,15292465.615605822
1653350400,2022-05-24 00:00:00,BTC/EUR,27207.81,27761.95,26700.00,27586.22,524.41444389,14466612.220327197
1653264000,2022-05-23 00:00:00,BTC/EUR,28618.04,28889.99,27009.20,27231.54,683.82147907,18621511.96015387
1653177600,2022-05-22 00:00:00,BTC/EUR,27814.24,28795.00,27651.23,28632.60,307.66981313,8809386.691426039
1653091200,2022-05-21 00:00:00,BTC/EUR,27603.07,28041.89,27390.27,27850.54,158.71520871,4420304.268786204
1653004800,2022-05-20 00:00:00,BTC/EUR,28629.80,29034.86,27181.58,27634.30,671.84868204,18566068.03409797
1652918400,2022-05-19 00:00:00,BTC/EUR,27344.47,28810.04,27320.97,28633.62,1015.46815916,29076529.391486958
1652832000,2022-05-18 00:00:00,BTC/EUR,28827.95,29055.75,27316.07,27403.01,809.48881993,22182430.227429986
1652745600,2022-05-17 00:00:00,BTC/EUR,28567.65,29300.47,27950.00,28849.03,881.02314508,25416663.14310727
1652659200,2022-05-16 00:00:00,BTC/EUR,30056.71,30083.93,27870.02,28581.16,1046.14922526,29900158.391032103
1652572800,2022-05-15 00:00:00,BTC/EUR,28881.06,30180.28,28277.16,30073.94,637.89826562,19184114.166359942
1652486400,2022-05-14 00:00:00,BTC/EUR,28094.82,29072.46,27472.62,28874.46,713.95434328,20615046.126864627
1652400000,2022-05-13 00:00:00,BTC/EUR,27834.93,29817.72,27609.36,28072.85,1155.35187149,32434019.78555804
1652313600,2022-05-12 00:00:00,BTC/EUR,27631.03,28712.23,24213.51,27867.05,3297.40296193,91888893.2102514
1652227200,2022-05-11 00:00:00,BTC/EUR,29460.89,30450.68,26394.25,27611.20,2355.50207562,65038238.91035895
1652140800,2022-05-10 00:00:00,BTC/EUR,28472.69,30939.11,28188.03,29438.22,1425.27469833,41957550.12987218
1652054400,2022-05-09 00:00:00,BTC/EUR,32287.71,32530.65,28430.00,28456.27,2162.02320629,61523116.104453936
1651968000,2022-05-08 00:00:00,BTC/EUR,33627.61,33656.03,32000.00,32310.88,780.02307831,25203232.080505013
1651881600,2022-05-07 00:00:00,BTC/EUR,34151.21,34266.28,33000.00,33627.61,288.74851193,9709922.347262388
1651795200,2022-05-06 00:00:00,BTC/EUR,34670.85,34776.54,33350.37,34151.21,890.63282559,30416188.659617465
1651708800,2022-05-05 00:00:00,BTC/EUR,37338.55,37525.64,33831.66,34674.42,1140.51040790,39546536.89789592
1651622400,2022-05-04 00:00:00,BTC/EUR,35858.92,37703.51,35784.45,37371.36,1189.73521723,44462023.10778053
1651536000,2022-05-03 00:00:00,BTC/EUR,36634.63,36766.28,35653.16,35855.34,596.84326351,21400018.13986064
1651449600,2022-05-02 00:00:00,BTC/EUR,36491.67,37229.08,36248.42,36652.97,633.58612261,23222813.14444065
1651363200,2022-05-01 00:00:00,BTC/EUR,35748.26,36702.98,35512.00,36530.32,338.44688646,12363573.065387467
1651276800,2022-04-30 00:00:00,BTC/EUR,36606.33,36831.96,35694.70,35748.00,360.78497505,12897341.2880874
1651190400,2022-04-29 00:00:00,BTC/EUR,37822.62,37915.09,36200.00,36614.20,685.56034499,25101243.583532855
1651104000,2022-04-28 00:00:00,BTC/EUR,37161.57,38461.72,36995.05,37842.39,976.76531800,36963134.10223002
1651017600,2022-04-27 00:00:00,BTC/EUR,35808.06,37405.00,35630.55,37161.57,611.90325311,22739285.573674984
1650931200,2022-04-26 00:00:00,BTC/EUR,37726.10,38153.11,35426.00,35837.81,936.24269574,33552887.84381793
1650844800,2022-04-25 00:00:00,BTC/EUR,36519.79,37918.71,35572.25,37732.85,915.57887220,34547400.24789177
1650758400,2022-04-24 00:00:00,BTC/EUR,36559.25,37037.16,36142.00,36508.11,514.96731498,18800483.38169449
1650672000,2022-04-23 00:00:00,BTC/EUR,36784.84,37083.63,36424.18,36564.14,207.13381660,7573669.868896724
1650585600,2022-04-22 00:00:00,BTC/EUR,37364.34,37747.11,36308.64,36800.43,711.42640594,26180797.651946556
1650499200,2022-04-21 00:00:00,BTC/EUR,38120.01,39466.88,36737.44,37368.79,789.82140764,29514670.319603555
1650412800,2022-04-20 00:00:00,BTC/EUR,38437.91,38965.63,37700.00,38151.04,891.70278778,34019388.72470629
1650326400,2022-04-19 00:00:00,BTC/EUR,37862.16,38717.83,37568.64,38438.65,627.81907325,24132517.619981114
1650240000,2022-04-18 00:00:00,BTC/EUR,36708.41,38125.50,35706.09,37849.58,761.44707597,28820452.017692596
1650153600,2022-04-17 00:00:00,BTC/EUR,37374.49,37585.57,36573.30,36711.51,231.51452365,8499247.750122212
1650067200,2022-04-16 00:00:00,BTC/EUR,37505.17,37671.53,37016.81,37396.57,161.33698103,6033449.704677067
1649980800,2022-04-15 00:00:00,BTC/EUR,36933.75,37781.97,36777.46,37522.02,527.57057646,19795513.721343648
1649894400,2022-04-14 00:00:00,BTC/EUR,37760.14,38182.25,36527.41,36903.56,688.09920322,25393310.231981464
1649808000,2022-04-13 00:00:00,BTC/EUR,37019.70,38221.99,36561.08,37781.26,619.74553896,23414767.34128789
1649721600,2022-04-12 00:00:00,BTC/EUR,36333.99,37513.00,36150.00,37043.06,766.97830462,28411223.356736936
1649635200,2022-04-11 00:00:00,BTC/EUR,38729.51,38971.28,36035.99,36357.35,741.59311811,26962360.552716605
1649548800,2022-04-10 00:00:00,BTC/EUR,39335.46,39869.17,38461.33,38721.44,387.39396047,15000451.996701479
1649462400,2022-04-09 00:00:00,BTC/EUR,38840.24,39394.04,38752.85,39364.14,203.40712283,8006946.460077316
1649376000,2022-04-08 00:00:00,BTC/EUR,39989.62,40470.89,38738.00,38855.05,435.75033036,16931100.87365432
1649289600,2022-04-07 00:00:00,BTC/EUR,39633.34,40276.80,39212.46,39983.35,586.22795366,23439357.450971562
1649203200,2022-04-06 00:00:00,BTC/EUR,41711.17,41840.40,39569.43,39638.27,786.24238665,31165288.00747709
1649116800,2022-04-05 00:00:00,BTC/EUR,42430.00,43059.50,41603.58,41745.71,542.41104442,22643334.16115444
1649030400,2022-04-04 00:00:00,BTC/EUR,42022.30,42738.99,41130.10,42472.79,564.11568132,23959566.868411284
1648944000,2022-04-03 00:00:00,BTC/EUR,41503.14,42981.00,41271.05,42022.30,343.17665322,14421072.274606807
1648857600,2022-04-02 00:00:00,BTC/EUR,41887.59,42724.71,41315.53,41506.20,344.11721674,14282998.021453787
1648771200,2022-04-01 00:00:00,BTC/EUR,41099.34,42349.79,39966.00,41911.57,873.36120517,36603939.28576682
1648684800,2022-03-31 00:00:00,BTC/EUR,42160.30,42900.00,40841.86,41099.34,593.07523789,24375000.847621992
1648598400,2022-03-30 00:00:00,BTC/EUR,42763.13,42854.57,41907.80,42158.15,709.31716440,29903499.41434986
1648512000,2022-03-29 00:00:00,BTC/EUR,42863.27,43459.90,42265.32,42770.83,1131.84529901,48409962.87025588
1648425600,2022-03-28 00:00:00,BTC/EUR,42653.18,43900.85,42487.47,42857.68,1023.01177380,43843911.23775279
1648339200,2022-03-27 00:00:00,BTC/EUR,40539.62,42750.00,40480.24,42654.46,393.90361551,16801746.011626676
1648252800,2022-03-26 00:00:00,BTC/EUR,40355.71,40805.74,40183.00,40563.23,141.40406559,5735805.635462255
1648166400,2022-03-25 00:00:00,BTC/EUR,39955.70,40963.41,39585.44,40355.71,725.02533587,29258912.19702232
1648080000,2022-03-24 00:00:00,BTC/EUR,38944.37,40247.41,38839.40,39953.72,902.23771794,36047753.15601374
1647993600,2022-03-23 00:00:00,BTC/EUR,38428.31,39093.60,37875.62,38954.02,527.44394437,20546061.95786787
1647907200,2022-03-22 00:00:00,BTC/EUR,37205.87,39400.00,37134.77,38428.49,690.30393650,26527337.920750882
1647820800,2022-03-21 00:00:00,BTC/EUR,37362.79,37654.19,36677.50,37230.12,513.01609016,19099650.59858762
1647734400,2022-03-20 00:00:00,BTC/EUR,38159.29,38231.73,36952.88,37352.01,256.00277067,9562218.050093548
1647648000,2022-03-19 00:00:00,BTC/EUR,37748.19,38364.36,37573.00,38184.17,273.85086832,10456768.110578494
1647561600,2022-03-18 00:00:00,BTC/EUR,36899.70,38305.24,36289.12,37748.19,536.19916430,20240547.93183762
1647475200,2022-03-17 00:00:00,BTC/EUR,37305.47,37578.39,36423.98,36898.48,486.85293503,17964133.286145758
1647388800,2022-03-16 00:00:00,BTC/EUR,35815.41,38044.15,35441.61,37288.76,1133.07349015,42250905.43656572
1647302400,2022-03-15 00:00:00,BTC/EUR,36236.65,36413.70,34744.50,35833.49,936.62309771,33562474.40556031
1647216000,2022-03-14 00:00:00,BTC/EUR,34583.12,36470.45,34404.49,36268.42,858.70466229,31143861.34789188
1647129600,2022-03-13 00:00:00,BTC/EUR,35581.23,36051.88,34416.36,34568.34,547.63936077,18930983.620480023
1647043200,2022-03-12 00:00:00,BTC/EUR,35498.42,36181.82,35447.67,35595.96,335.83562574,11954391.50041601
1646956800,2022-03-11 00:00:00,BTC/EUR,35808.61,36530.63,34799.63,35500.00,1065.26851540,37817032.2967
1646870400,2022-03-10 00:00:00,BTC/EUR,37872.60,38043.59,34883.16,35822.74,1529.39293018,54787045.29567628
1646784000,2022-03-09 00:00:00,BTC/EUR,35532.63,38741.67,35481.16,37904.40,1538.46938301,58314758.88136425
1646697600,2022-03-08 00:00:00,BTC/EUR,34960.95,36000.00,34916.97,35561.53,1024.08825448,36418145.18433815
1646611200,2022-03-07 00:00:00,BTC/EUR,35330.56,36393.05,34249.25,35008.57,1507.47500905,52774544.37757756
1646524800,2022-03-06 00:00:00,BTC/EUR,36050.77,36323.42,34888.98,35355.68,671.53258824,23742491.299385205
1646438400,2022-03-05 00:00:00,BTC/EUR,35796.93,36277.73,35324.30,36050.92,408.30467120,14719759.037057502
1646352000,2022-03-04 00:00:00,BTC/EUR,38332.43,38415.35,35282.01,35825.00,1175.56711621,42114691.93822325
1646265600,2022-03-03 00:00:00,BTC/EUR,39464.61,39777.44,37778.15,38363.36,942.64326413,36162962.89339428
1646179200,2022-03-02 00:00:00,BTC/EUR,39949.03,40840.91,39066.21,39543.70,1205.92057729,47686561.53218257
1646092800,2022-03-01 00:00:00,BTC/EUR,38476.88,40274.00,38317.16,39939.75,1449.46722921,57891358.767840095
1646006400,2022-02-28 00:00:00,BTC/EUR,33749.39,39300.00,33475.12,38522.09,1825.13432046,70307988.55484895
1645920000,2022-02-27 00:00:00,BTC/EUR,34732.52,35369.60,33186.92,33744.49,1403.48800766,47359987.039602794
1645833600,2022-02-26 00:00:00,BTC/EUR,34784.00,35711.19,34301.14,34732.42,496.31135064,17238094.28119575
1645747200,2022-02-25 00:00:00,BTC/EUR,34254.48,35376.16,34035.14,34804.88,1014.82520380,35320869.43923454
1645660800,2022-02-24 00:00:00,BTC/EUR,32951.59,35500.00,30566.89,34292.39,2670.10423700,91564255.83585642
1645574400,2022-02-23 00:00:00,BTC/EUR,33787.57,34625.72,32808.96,32981.85,775.22031878,25568200.27095414
1645488000,2022-02-22 00:00:00,BTC/EUR,32718.70,33941.30,32200.00,33779.77,846.12120234,28581779.60716866
1645401600,2022-02-21 00:00:00,BTC/EUR,33960.67,34777.85,32550.03,32741.31,1425.17691013,46662159.01940847
1645315200,2022-02-20 00:00:00,BTC/EUR,35398.27,35458.74,33525.00,33930.81,768.60730488,26079468.42649535
1645228800,2022-02-19 00:00:00,BTC/EUR,35311.79,35771.62,35029.00,35457.10,348.31169968,12350122.766723728
1645142400,2022-02-18 00:00:00,BTC/EUR,35690.40,36051.88,34857.36,35314.53,1091.03264231,38529304.97783577
1645056000,2022-02-17 00:00:00,BTC/EUR,38583.34,38836.32,35300.00,35706.65,1036.48129824,37009274.94780129
1644969600,2022-02-16 00:00:00,BTC/EUR,39248.98,39274.46,38142.35,38593.55,432.96896875,16709809.543901563
1644883200,2022-02-15 00:00:00,BTC/EUR,37624.30,39430.00,37525.97,39263.40,776.97677915,30506750.07047811
1644796800,2022-02-14 00:00:00,BTC/EUR,37018.24,37897.77,36618.36,37642.26,716.48847941,26970245.628955867
1644710400,2022-02-13 00:00:00,BTC/EUR,37238.94,37695.60,36927.06,37025.60,301.16181213,11150696.791200528
1644624000,2022-02-12 00:00:00,BTC/EUR,37333.71,37949.31,36821.71,37246.86,347.28119685,12935134.119704392
1644537600,2022-02-11 00:00:00,BTC/EUR,38135.87,38568.12,36971.37,37355.58,884.93147280,33057128.426698226
1644451200,2022-02-10 00:00:00,BTC/EUR,38883.29,39924.00,37959.81,38167.44,1293.27152166,49360863.20666675
1644364800,2022-02-09 00:00:00,BTC/EUR,38619.19,39289.25,37800.00,38902.06,783.17477379,30467112.040465005
1644278400,2022-02-08 00:00:00,BTC/EUR,38331.07,39874.55,37395.30,38602.52,1299.02946384,50145810.858472876
1644192000,2022-02-07 00:00:00,BTC/EUR,37033.82,39021.45,36399.44,38351.97,1249.96128719,47938477.78747226
1644105600,2022-02-06 00:00:00,BTC/EUR,36206.08,37275.68,35987.48,37033.26,523.29853690,19379450.774637297
1644019200,2022-02-05 00:00:00,BTC/EUR,36317.45,36655.01,35761.34,36180.00,568.95882679,20584930.3532622
1643932800,2022-02-04 00:00:00,BTC/EUR,32629.99,36449.69,32375.46,36318.17,1303.30325865,47333589.30920467
1643846400,2022-02-03 00:00:00,BTC/EUR,32691.77,32905.61,31752.34,32638.61,968.52420650,31611283.851512965
1643760000,2022-02-02 00:00:00,BTC/EUR,34367.81,34509.09,32405.95,32688.94,893.50170203,29207623.52755655
1643673600,2022-02-01 00:00:00,BTC/EUR,34268.26,34968.24,33791.16,34376.27,967.63000305,33263510.24494762
1643587200,2022-01-31 00:00:00,BTC/EUR,33997.68,34523.93,32887.43,34272.20,1091.19480281,37397646.52086488
1643500800,2022-01-30 00:00:00,BTC/EUR,34315.48,34487.11,33553.83,34021.47,449.79946613,15302839.04295781
1643414400,2022-01-29 00:00:00,BTC/EUR,33830.53,34786.49,33543.45,34286.80,597.68317950,20492643.638880603
1643328000,2022-01-28 00:00:00,BTC/EUR,33367.32,34112.78,32479.92,33877.82,967.94211671,32791768.800320372
1643241600,2022-01-27 00:00:00,BTC/EUR,32795.21,33430.00,31672.12,33380.85,1186.01201305,39590089.10582009
