https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PHNX,Volume USDT
1654214400,2022-06-03 00:00:00,PHNX/USDT,0.00871,0.01021,0.00831,0.00899,13633339.81686705,119957.9734713686275
1654128000,2022-06-02 00:00:00,PHNX/USDT,0.00805,0.00881,0.008,0.00871,9667549.28291782,78918.3329271307294
1654041600,2022-06-01 00:00:00,PHNX/USDT,0.00829,0.00904,0.00805,0.00823,12834511.08705465,106342.1372986600833
1653955200,2022-05-31 00:00:00,PHNX/USDT,0.00884,0.00917,0.008,0.00833,13624124.98478893,116235.6437556497308
1653868800,2022-05-30 00:00:00,PHNX/USDT,0.00891,0.00936,0.00804,0.00887,9144746.91781295,79526.8400405873552
1653782400,2022-05-29 00:00:00,PHNX/USDT,0.00722,0.0119,0.00721,0.00919,17188021.2064262,164555.9900304650703
1653696000,2022-05-28 00:00:00,PHNX/USDT,0.00782,0.00787,0.00699,0.00732,3623252.95056282,27332.2349514878183
1653609600,2022-05-27 00:00:00,PHNX/USDT,0.00843,0.00857,0.00774,0.00778,6804739.94672903,55548.548631358762
1653523200,2022-05-26 00:00:00,PHNX/USDT,0.00873,0.00904,0.00802,0.00844,5567420.68295722,48125.5849914752691
1653436800,2022-05-25 00:00:00,PHNX/USDT,0.00846,0.00897,0.00835,0.00868,9608044.94721457,83353.9679056696594
1653350400,2022-05-24 00:00:00,PHNX/USDT,0.00912,0.00956,0.00813,0.00846,12342018.94199615,108084.5238257224094
1653264000,2022-05-23 00:00:00,PHNX/USDT,0.00856,0.01004,0.00814,0.00912,11048302.87327631,100801.7647532499608
1653177600,2022-05-22 00:00:00,PHNX/USDT,0.00867,0.01289,0.0079,0.00851,15838080.95580186,150280.8053885203485
1653091200,2022-05-21 00:00:00,PHNX/USDT,0.00762,0.009,0.00741,0.00865,4692962.64947624,36996.5889288214327
1653004800,2022-05-20 00:00:00,PHNX/USDT,0.00812,0.00899,0.00736,0.00764,15048628.85051071,119095.4089574244557
1652918400,2022-05-19 00:00:00,PHNX/USDT,0.00679,0.00837,0.00667,0.00814,14467767.88240841,104084.5381692306919
1652832000,2022-05-18 00:00:00,PHNX/USDT,0.00733,0.00841,0.00674,0.0068,13428901.73677766,98562.8582806004738
1652745600,2022-05-17 00:00:00,PHNX/USDT,0.00676,0.0093,0.00676,0.0073,14559594.9128178,109127.6539147591637
1652659200,2022-05-16 00:00:00,PHNX/USDT,0.00709,0.0072,0.00667,0.00676,3639779.75367346,25249.7125243357307
1652572800,2022-05-15 00:00:00,PHNX/USDT,0.00661,0.0111,0.00638,0.00709,10020224.44151497,75998.9571368228552
1652486400,2022-05-14 00:00:00,PHNX/USDT,0.0062,0.00675,0.00531,0.00667,3119743.96609551,19046.6745242344029
1652400000,2022-05-13 00:00:00,PHNX/USDT,0.00552,0.00839,0.00542,0.00631,4497564.19838949,29422.3435397495259
1652313600,2022-05-12 00:00:00,PHNX/USDT,0.00799,0.00837,0.00366,0.00564,4922273.01666964,31929.8595209149048
1652227200,2022-05-11 00:00:00,PHNX/USDT,0.01287,0.01306,0.00751,0.00803,9685163.92760061,102124.1502420019159
1652140800,2022-05-10 00:00:00,PHNX/USDT,0.01325,0.0135,0.01249,0.01286,7213642.44360977,93653.5318650286177
1652054400,2022-05-09 00:00:00,PHNX/USDT,0.01375,0.0139,0.01286,0.01329,5934610.69925128,80280.3956420035247
1651968000,2022-05-08 00:00:00,PHNX/USDT,0.01447,0.01477,0.01319,0.01374,4789614.3548906,67386.8162780864638
1651881600,2022-05-07 00:00:00,PHNX/USDT,0.01581,0.01641,0.01441,0.01463,5711228.57260934,88995.6766553982932
1651795200,2022-05-06 00:00:00,PHNX/USDT,0.01717,0.01845,0.01512,0.01581,6444251.67105516,102076.3917251188519
1651708800,2022-05-05 00:00:00,PHNX/USDT,0.01558,0.0198,0.01507,0.01684,11335112.33814329,200683.6781550935589
1651622400,2022-05-04 00:00:00,PHNX/USDT,0.01373,0.0159,0.01357,0.01542,3581955.66093491,52058.3745829799508
1651536000,2022-05-03 00:00:00,PHNX/USDT,0.01386,0.0183,0.0135,0.014,13879257.75836462,221986.54817301331
1651449600,2022-05-02 00:00:00,PHNX/USDT,0.01246,0.01399,0.01241,0.01384,5280956.24125015,69006.433675051307
1651363200,2022-05-01 00:00:00,PHNX/USDT,0.01252,0.01259,0.01196,0.01243,10225416.54750934,125015.998843975388
1651276800,2022-04-30 00:00:00,PHNX/USDT,0.01279,0.013,0.01252,0.01258,9957021.98682413,127134.9212317557921
1651190400,2022-04-29 00:00:00,PHNX/USDT,0.01325,0.01353,0.01251,0.01284,8245495.59162183,107404.2705296130191
1651104000,2022-04-28 00:00:00,PHNX/USDT,0.01303,0.0137,0.01276,0.01324,6141108.48516524,81876.9919235050366
1651017600,2022-04-27 00:00:00,PHNX/USDT,0.0133,0.01363,0.013,0.01304,3590283.69968834,47461.1986922326908
1650931200,2022-04-26 00:00:00,PHNX/USDT,0.01399,0.01448,0.01305,0.01328,8477551.34212631,120153.7587338331236
1650844800,2022-04-25 00:00:00,PHNX/USDT,0.0151,0.01516,0.01294,0.01426,5268929.04231256,73353.8004213197457
1650758400,2022-04-24 00:00:00,PHNX/USDT,0.01564,0.01804,0.01482,0.0151,11201382.88599785,182585.1140691167789
1650672000,2022-04-23 00:00:00,PHNX/USDT,0.01661,0.01689,0.01501,0.0156,6496992.1987324,104313.4839032879205
1650585600,2022-04-22 00:00:00,PHNX/USDT,0.01604,0.01776,0.0158,0.01676,8628106.46295932,144132.5517112541145
1650499200,2022-04-21 00:00:00,PHNX/USDT,0.01652,0.017,0.0157,0.0162,7614914.15375782,124943.9206897771752
1650412800,2022-04-20 00:00:00,PHNX/USDT,0.01768,0.01849,0.01562,0.01654,6620500.34473301,113378.2356868327337
1650326400,2022-04-19 00:00:00,PHNX/USDT,0.01607,0.01849,0.01587,0.01771,4407013.44887855,74822.4340651007524
1650240000,2022-04-18 00:00:00,PHNX/USDT,0.01632,0.01661,0.0151,0.01607,4934931.01199922,79169.3884171572599
1650153600,2022-04-17 00:00:00,PHNX/USDT,0.0168,0.0173,0.01621,0.01635,4363206.4378341,72841.0630145868114
1650067200,2022-04-16 00:00:00,PHNX/USDT,0.01657,0.01768,0.01624,0.0168,3353897.84887094,56529.6736248625042
1649980800,2022-04-15 00:00:00,PHNX/USDT,0.01718,0.0186,0.01623,0.0163,5225298.38758241,91061.9275544048008
1649894400,2022-04-14 00:00:00,PHNX/USDT,0.0187,0.0191,0.01684,0.01701,4692433.0575839,84027.0215504945104
1649808000,2022-04-13 00:00:00,PHNX/USDT,0.01786,0.0198,0.01751,0.01869,2928824.53274186,53842.7520287030285
1649721600,2022-04-12 00:00:00,PHNX/USDT,0.01819,0.01909,0.0173,0.01759,1585443.6229032,28828.4091873202186
1649635200,2022-04-11 00:00:00,PHNX/USDT,0.01997,0.02031,0.01737,0.01821,2434793.90886939,45362.1618314849273
1649548800,2022-04-10 00:00:00,PHNX/USDT,0.02152,0.0221,0.01991,0.02004,4660276.91775179,96228.5177038263142
1649462400,2022-04-09 00:00:00,PHNX/USDT,0.0206,0.0244,0.01981,0.02162,8055128.11885436,170233.7581194028503
1649376000,2022-04-08 00:00:00,PHNX/USDT,0.02352,0.02355,0.0201,0.02067,9662919.16743084,208911.0355197025028
1649289600,2022-04-07 00:00:00,PHNX/USDT,0.02471,0.02528,0.0227,0.02358,7726411.48397485,180351.8526766026429
1649203200,2022-04-06 00:00:00,PHNX/USDT,0.02391,0.02698,0.02382,0.02473,8382107.25491406,205860.144252440014
1649116800,2022-04-05 00:00:00,PHNX/USDT,0.02331,0.02689,0.02291,0.024,7832819.5720286,189411.9838896717176
1649030400,2022-04-04 00:00:00,PHNX/USDT,0.0225,0.02659,0.022,0.0234,6323044.78337824,150850.0836218492895
1648944000,2022-04-03 00:00:00,PHNX/USDT,0.02321,0.02463,0.0214,0.0225,2648124.08525067,60261.0441698882248
1648857600,2022-04-02 00:00:00,PHNX/USDT,0.02092,0.02514,0.02037,0.0232,6016015.29106921,133441.1653969935233
1648771200,2022-04-01 00:00:00,PHNX/USDT,0.01955,0.0249,0.01865,0.02089,8124812.49819739,175580.5144978720595
1648684800,2022-03-31 00:00:00,PHNX/USDT,0.01998,0.02126,0.01881,0.01962,3513821.63102555,70396.6123326273092
1648598400,2022-03-30 00:00:00,PHNX/USDT,0.0198,0.02019,0.01795,0.01998,4675325.05065582,88994.4279534973525
1648512000,2022-03-29 00:00:00,PHNX/USDT,0.01999,0.02069,0.01942,0.01961,6126248.49038041,122051.9110214652611
1648425600,2022-03-28 00:00:00,PHNX/USDT,0.01916,0.02163,0.01901,0.01997,6602716.92220344,133288.3892515984991
1648339200,2022-03-27 00:00:00,PHNX/USDT,0.01871,0.01994,0.01839,0.01917,5845811.45818783,111955.5238965591186
1648252800,2022-03-26 00:00:00,PHNX/USDT,0.01846,0.02021,0.01806,0.01879,8851143.53661221,166510.0254120452387
1648166400,2022-03-25 00:00:00,PHNX/USDT,0.019,0.026,0.01811,0.01849,9275987.23153582,193446.9571936419644
1648080000,2022-03-24 00:00:00,PHNX/USDT,0.01774,0.019,0.0175,0.01889,7616315.32761563,139771.840699168494
1647993600,2022-03-23 00:00:00,PHNX/USDT,0.01768,0.0183,0.01741,0.01769,1757402.45144241,31323.3568194056029
1647907200,2022-03-22 00:00:00,PHNX/USDT,0.01731,0.01825,0.01682,0.01825,3944706.76333965,68809.6853728131819
1647820800,2022-03-21 00:00:00,PHNX/USDT,0.01724,0.0178,0.0165,0.0173,4191001.04280757,72346.8954184852398
1647734400,2022-03-20 00:00:00,PHNX/USDT,0.01766,0.01868,0.0171,0.01726,4283038.96991211,75614.1718178743924
1647648000,2022-03-19 00:00:00,PHNX/USDT,0.01658,0.01879,0.01646,0.01767,4075493.84551964,71971.6694725574082
1647561600,2022-03-18 00:00:00,PHNX/USDT,0.01777,0.01835,0.01642,0.01657,4410538.95415868,75080.8870808898642
1647475200,2022-03-17 00:00:00,PHNX/USDT,0.0163,0.02,0.01583,0.01771,6104292.01311534,104105.6815330533954
1647388800,2022-03-16 00:00:00,PHNX/USDT,0.01634,0.01668,0.01553,0.0163,4995374.6090588,79916.6150286815427
1647302400,2022-03-15 00:00:00,PHNX/USDT,0.01722,0.01726,0.0162,0.0165,4857854.5546816,82014.734733130511
1647216000,2022-03-14 00:00:00,PHNX/USDT,0.0171,0.01782,0.0169,0.01722,1681185.32591206,29086.3261196734574
1647129600,2022-03-13 00:00:00,PHNX/USDT,0.01845,0.02399,0.0171,0.0171,8065048.08559811,152906.7779609086032
1647043200,2022-03-12 00:00:00,PHNX/USDT,0.01798,0.01909,0.01797,0.01845,4032472.16918321,74523.3164879715704
1646956800,2022-03-11 00:00:00,PHNX/USDT,0.01965,0.01968,0.01771,0.01803,3019110.79716887,55289.9944456817632
1646870400,2022-03-10 00:00:00,PHNX/USDT,0.01719,0.022,0.01716,0.01979,7617929.46945137,146885.5362902099745
1646784000,2022-03-09 00:00:00,PHNX/USDT,0.01744,0.0178,0.01695,0.01742,4609254.86623449,80424.4867468557952
1646697600,2022-03-08 00:00:00,PHNX/USDT,0.01687,0.0176,0.01686,0.01747,2972626.8293685,51558.2862285601483
1646611200,2022-03-07 00:00:00,PHNX/USDT,0.01881,0.01928,0.01634,0.01688,4458054.55821426,75948.28147247426
1646524800,2022-03-06 00:00:00,PHNX/USDT,0.0197,0.01996,0.01877,0.01929,270713.67816194,5203.8404711481421
1646438400,2022-03-05 00:00:00,PHNX/USDT,0.01807,0.02153,0.01807,0.01996,1852967.77005635,36777.7188697497701
1646352000,2022-03-04 00:00:00,PHNX/USDT,0.0207,0.0212,0.0179,0.0184,1196894.05902362,23789.4536680955637
1646265600,2022-03-03 00:00:00,PHNX/USDT,0.0214,0.028,0.0201,0.0207,3871430.68567888,86894.731873493523
1646179200,2022-03-02 00:00:00,PHNX/USDT,0.0224,0.0228,0.0212,0.0215,634620.78830585,13995.645195254364
1646092800,2022-03-01 00:00:00,PHNX/USDT,0.0224,0.0234,0.0223,0.0224,708435.39496499,16165.79193967895
1646006400,2022-02-28 00:00:00,PHNX/USDT,0.0212,0.0233,0.0201,0.0224,1156775.37298482,24982.362732210213
1645920000,2022-02-27 00:00:00,PHNX/USDT,0.0226,0.0229,0.021,0.0211,854290.09621363,18716.302225438749
1645833600,2022-02-26 00:00:00,PHNX/USDT,0.0224,0.0233,0.0212,0.0225,758498.52489441,16756.139843270073
1645747200,2022-02-25 00:00:00,PHNX/USDT,0.0214,0.0224,0.0207,0.0224,1200954.88737995,25653.653513388661
1645660800,2022-02-24 00:00:00,PHNX/USDT,0.0248,0.0255,0.0187,0.0214,3303338.00646655,68960.749999969131
1645574400,2022-02-23 00:00:00,PHNX/USDT,0.0276,0.0286,0.0243,0.0249,2250685.25637962,60075.328254469194
1645488000,2022-02-22 00:00:00,PHNX/USDT,0.0262,0.0316,0.0252,0.0277,6082420.19484435,170289.335460586922
1645401600,2022-02-21 00:00:00,PHNX/USDT,0.0269,0.0283,0.0256,0.0261,2281429.05318891,61419.928024862796
1645315200,2022-02-20 00:00:00,PHNX/USDT,0.0262,0.0276,0.0255,0.027,1771697.48023967,46086.735276637646
1645228800,2022-02-19 00:00:00,PHNX/USDT,0.0263,0.028,0.0259,0.0262,3018410.90876943,80436.211927923266
1645142400,2022-02-18 00:00:00,PHNX/USDT,0.0276,0.0284,0.0261,0.0261,2914303.04521413,80412.431069971147
1645056000,2022-02-17 00:00:00,PHNX/USDT,0.0281,0.0297,0.0275,0.0277,1858084.77511841,52195.326370524264
1644969600,2022-02-16 00:00:00,PHNX/USDT,0.0283,0.0295,0.0271,0.0281,2898542.41980274,81296.02491555512
1644883200,2022-02-15 00:00:00,PHNX/USDT,0.0276,0.0287,0.0275,0.0282,2198780.64190152,61951.112365029438
1644796800,2022-02-14 00:00:00,PHNX/USDT,0.0284,0.0287,0.027,0.0276,2553844.15979653,70618.783666860411
1644710400,2022-02-13 00:00:00,PHNX/USDT,0.0284,0.0288,0.0275,0.0285,2151636.73848355,60299.455257971844
1644624000,2022-02-12 00:00:00,PHNX/USDT,0.0298,0.0299,0.0275,0.0286,2852867.88940797,81405.642550138015
1644537600,2022-02-11 00:00:00,PHNX/USDT,0.0306,0.0309,0.0297,0.0298,1671348.87838989,50281.466647816626
1644451200,2022-02-10 00:00:00,PHNX/USDT,0.028,0.0388,0.0278,0.0306,11563514.6747791,378656.638165756961
