https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TWT,Volume USDT
1657843200,2022-07-15 00:00:00,TWT/USDT,0.8048,0.8226,0.7976,0.8004,74024.32588233,59964.206808368065
1657756800,2022-07-14 00:00:00,TWT/USDT,0.8031,0.8176,0.7754,0.8048,69530.41823346,55752.274633890974
1657670400,2022-07-13 00:00:00,TWT/USDT,0.7478,0.835,0.7431,0.8024,250384.465763,195629.293527609963
1657584000,2022-07-12 00:00:00,TWT/USDT,0.8462,0.8558,0.7136,0.7473,497097.87000148,390705.61350330222
1657497600,2022-07-11 00:00:00,TWT/USDT,0.7853,0.8636,0.764,0.8455,301158.06885524,248731.491901926204
1657411200,2022-07-10 00:00:00,TWT/USDT,0.803,0.8189,0.7422,0.7849,164901.81321145,128407.466762047532
1657324800,2022-07-09 00:00:00,TWT/USDT,0.7764,0.8211,0.7747,0.8002,89593.32444282,71432.337995541465
1657238400,2022-07-08 00:00:00,TWT/USDT,0.8094,0.8186,0.77,0.7759,127344.01251459,100636.294781180939
1657152000,2022-07-07 00:00:00,TWT/USDT,0.759,0.8392,0.7575,0.8085,302007.18571735,241006.248785826976
1657065600,2022-07-06 00:00:00,TWT/USDT,0.749,0.7801,0.7437,0.759,162471.02562848,123396.465295581758
1656979200,2022-07-05 00:00:00,TWT/USDT,0.7798,0.822,0.7361,0.7497,225855.69500558,171948.045526271036
1656892800,2022-07-04 00:00:00,TWT/USDT,0.737,0.826,0.7275,0.7806,305178.96408614,230100.747501708473
1656806400,2022-07-03 00:00:00,TWT/USDT,0.7427,0.751,0.7236,0.7359,64787.56157774,47669.634042998839
1656720000,2022-07-02 00:00:00,TWT/USDT,0.7289,0.7525,0.7199,0.7447,137732.37680936,102177.256245909113
1656633600,2022-07-01 00:00:00,TWT/USDT,0.8014,0.8246,0.7063,0.7297,305941.92481307,230762.589062843421
1656547200,2022-06-30 00:00:00,TWT/USDT,0.6974,0.8103,0.6635,0.8013,449853.62688773,327387.012901816296
1656460800,2022-06-29 00:00:00,TWT/USDT,0.7372,0.7645,0.686,0.6942,245934.47884234,177490.477623607119
1656374400,2022-06-28 00:00:00,TWT/USDT,0.805,0.8287,0.73,0.7371,260982.94708906,205245.079350705716
1656288000,2022-06-27 00:00:00,TWT/USDT,0.8181,0.8592,0.7909,0.8055,253775.06808755,209711.47488665745
1656201600,2022-06-26 00:00:00,TWT/USDT,0.9031,0.9227,0.8161,0.8209,306246.50625487,268703.019680417711
1656115200,2022-06-25 00:00:00,TWT/USDT,0.8688,0.9481,0.8636,0.9008,359378.42892334,326540.651113028218
1656028800,2022-06-24 00:00:00,TWT/USDT,0.8618,0.8792,0.8486,0.8707,222003.69927887,192002.272732294767
1655942400,2022-06-23 00:00:00,TWT/USDT,0.8375,0.878,0.834,0.8625,249903.9393323,213966.713050548172
1655856000,2022-06-22 00:00:00,TWT/USDT,0.8385,0.8906,0.7825,0.8375,412455.54260253,344794.922983358848
1655769600,2022-06-21 00:00:00,TWT/USDT,0.8406,0.9268,0.8275,0.8397,645910.95302415,570103.38497275821
1655683200,2022-06-20 00:00:00,TWT/USDT,0.7555,0.8889,0.73,0.8418,604675.18046602,498678.851904830784
1655596800,2022-06-19 00:00:00,TWT/USDT,0.717,0.7788,0.6922,0.7595,308520.14559884,223347.41033098334
1655510400,2022-06-18 00:00:00,TWT/USDT,0.7223,0.7576,0.64,0.718,566508.60128555,397213.082135688518
1655424000,2022-06-17 00:00:00,TWT/USDT,0.6136,0.7246,0.6134,0.7226,367378.00033423,253556.112476018397
1655337600,2022-06-16 00:00:00,TWT/USDT,0.6649,0.668,0.606,0.6132,209881.1477829,132092.758175087154
1655251200,2022-06-15 00:00:00,TWT/USDT,0.5985,0.6657,0.5598,0.6641,454903.65772864,270926.022259031715
1655164800,2022-06-14 00:00:00,TWT/USDT,0.5652,0.6281,0.5512,0.6003,364578.17935014,215718.787117286822
1655078400,2022-06-13 00:00:00,TWT/USDT,0.5869,0.625,0.5495,0.565,392670.53135726,226269.173999833061
1654992000,2022-06-12 00:00:00,TWT/USDT,0.6238,0.6367,0.5875,0.5877,123594.92187366,75639.199897023206
1654905600,2022-06-11 00:00:00,TWT/USDT,0.6582,0.6894,0.6102,0.6229,218822.75293166,139702.469406377726
1654819200,2022-06-10 00:00:00,TWT/USDT,0.6206,0.6951,0.6083,0.6574,257122.80436855,166645.888890463576
1654732800,2022-06-09 00:00:00,TWT/USDT,0.6027,0.6542,0.6,0.6212,104365.4825806,65008.894554382621
1654646400,2022-06-08 00:00:00,TWT/USDT,0.6092,0.6191,0.5974,0.6034,57707.30247576,35196.280784588104
1654560000,2022-06-07 00:00:00,TWT/USDT,0.613,0.6277,0.5782,0.608,237071.31763851,140029.629171014741
1654473600,2022-06-06 00:00:00,TWT/USDT,0.606,0.6365,0.606,0.6129,72609.86705908,45281.931022544766
1654387200,2022-06-05 00:00:00,TWT/USDT,0.6086,0.62,0.5963,0.6066,250519.35997654,152255.69921706596
1654300800,2022-06-04 00:00:00,TWT/USDT,0.6064,0.6288,0.5962,0.6079,67649.62330366,41297.282182207031
1654214400,2022-06-03 00:00:00,TWT/USDT,0.634,0.6345,0.5834,0.6077,114113.73390705,69135.135543091079
1654128000,2022-06-02 00:00:00,TWT/USDT,0.6093,0.6433,0.5941,0.6324,156328.65380455,95868.490812916942
1654041600,2022-06-01 00:00:00,TWT/USDT,0.6711,0.6853,0.5988,0.6097,549616.67842389,343233.020916511138
1653955200,2022-05-31 00:00:00,TWT/USDT,0.6895,0.7073,0.65,0.6711,166115.65865174,112500.402961706491
1653868800,2022-05-30 00:00:00,TWT/USDT,0.6234,0.6986,0.6182,0.6878,403874.77871435,268367.203603195845
1653782400,2022-05-29 00:00:00,TWT/USDT,0.6056,0.6237,0.5928,0.6232,58986.3606716,36109.184579922099
1653696000,2022-05-28 00:00:00,TWT/USDT,0.6002,0.6246,0.6002,0.6054,119940.49085996,73364.449901583399
1653609600,2022-05-27 00:00:00,TWT/USDT,0.578,0.6232,0.5523,0.5987,410723.67304363,244067.370269130172
1653523200,2022-05-26 00:00:00,TWT/USDT,0.6506,0.6579,0.5542,0.5775,435210.24587702,256415.923934449971
1653436800,2022-05-25 00:00:00,TWT/USDT,0.666,0.6728,0.6372,0.6482,142571.31199611,92517.920285585659
1653350400,2022-05-24 00:00:00,TWT/USDT,0.6668,0.6768,0.6313,0.6661,108044.42863557,70869.976448009969
1653264000,2022-05-23 00:00:00,TWT/USDT,0.676,0.7053,0.6591,0.6667,114043.74149523,77620.29404663913
1653177600,2022-05-22 00:00:00,TWT/USDT,0.6615,0.6881,0.6472,0.6759,203717.72681994,136165.349169654289
1653091200,2022-05-21 00:00:00,TWT/USDT,0.6444,0.6684,0.6359,0.6627,108751.93633069,70781.033519632757
1653004800,2022-05-20 00:00:00,TWT/USDT,0.6897,0.7076,0.6165,0.6434,225984.88841026,148983.514397113904
1652918400,2022-05-19 00:00:00,TWT/USDT,0.6506,0.7254,0.6478,0.6914,219750.22517761,150398.827611046349
1652832000,2022-05-18 00:00:00,TWT/USDT,0.738,0.742,0.645,0.6486,282637.183389,192786.98578912405
1652745600,2022-05-17 00:00:00,TWT/USDT,0.6737,0.7403,0.6737,0.7377,156135.68741544,111629.537199506071
1652659200,2022-05-16 00:00:00,TWT/USDT,0.7167,0.7169,0.6569,0.6745,176134.38347379,119765.473360905128
1652572800,2022-05-15 00:00:00,TWT/USDT,0.6412,0.7233,0.6258,0.7148,263297.40528545,178259.605635602496
1652486400,2022-05-14 00:00:00,TWT/USDT,0.6629,0.706,0.5771,0.6411,447249.73863079,285520.061542862114
1652400000,2022-05-13 00:00:00,TWT/USDT,0.5946,0.7292,0.5892,0.6647,378092.36175081,256032.949745653117
1652313600,2022-05-12 00:00:00,TWT/USDT,0.5942,0.6426,0.4504,0.5938,1005736.34627369,545380.301231071598
1652227200,2022-05-11 00:00:00,TWT/USDT,0.7591,0.787,0.5369,0.5955,1000011.74735865,641212.716627583746
1652140800,2022-05-10 00:00:00,TWT/USDT,0.7256,0.8621,0.7,0.761,440265.75543652,346108.6812027235
1652054400,2022-05-09 00:00:00,TWT/USDT,0.8442,0.8539,0.7164,0.726,487076.48565598,376019.052387744154
1651968000,2022-05-08 00:00:00,TWT/USDT,0.8735,0.915,0.7884,0.842,271159.65962453,232618.043474080116
1651881600,2022-05-07 00:00:00,TWT/USDT,0.9184,0.9714,0.8501,0.8745,229166.75390587,209287.953222977982
1651795200,2022-05-06 00:00:00,TWT/USDT,0.9659,0.9821,0.8806,0.9217,148979.44110431,138496.280130243227
1651708800,2022-05-05 00:00:00,TWT/USDT,1.0436,1.0575,0.9324,0.9668,272089.98259416,266910.831685888923
1651622400,2022-05-04 00:00:00,TWT/USDT,0.9636,1.0485,0.9606,1.0415,250698.15372789,252895.383274989316
1651536000,2022-05-03 00:00:00,TWT/USDT,0.967,1.0367,0.9505,0.9633,219210.41079418,218444.563651959533
1651449600,2022-05-02 00:00:00,TWT/USDT,0.9435,1.0132,0.9248,0.9673,385943.15433515,370774.873658249473
1651363200,2022-05-01 00:00:00,TWT/USDT,0.9025,0.9942,0.9025,0.9423,133825.00652731,126726.331013398737
1651276800,2022-04-30 00:00:00,TWT/USDT,1.0468,1.0491,0.8985,0.901,206873.1244038,201202.122164923689
1651190400,2022-04-29 00:00:00,TWT/USDT,1.08,1.089,1,1.0443,160049.97397183,167260.303651139875
1651104000,2022-04-28 00:00:00,TWT/USDT,1.0857,1.12,1.0713,1.0777,109592.08925713,119905.814252372483
1651017600,2022-04-27 00:00:00,TWT/USDT,1.0687,1.1197,1.056,1.0846,185294.10046579,201266.079101740088
1650931200,2022-04-26 00:00:00,TWT/USDT,1.1835,1.1859,1.0573,1.0711,194205.41033099,216117.243190674106
1650844800,2022-04-25 00:00:00,TWT/USDT,1.1544,1.1931,1.0267,1.183,438722.26378758,479669.449762139759
1650758400,2022-04-24 00:00:00,TWT/USDT,1.2025,1.2139,1.1462,1.1545,111781.23382535,131868.637481591392
1650672000,2022-04-23 00:00:00,TWT/USDT,1.1988,1.2456,1.1712,1.2,179449.58068848,218115.624752319396
1650585600,2022-04-22 00:00:00,TWT/USDT,1.241,1.315,1.1794,1.1985,256786.92902121,311951.376248755386
1650499200,2022-04-21 00:00:00,TWT/USDT,1.279,1.356,1.2411,1.2451,390467.3966274,509595.340491268658
1650412800,2022-04-20 00:00:00,TWT/USDT,1.2155,1.3232,1.1886,1.2809,408315.43380512,519259.127123566141
1650326400,2022-04-19 00:00:00,TWT/USDT,1.2229,1.2388,1.1874,1.2155,183891.23476048,222810.602537339209
1650240000,2022-04-18 00:00:00,TWT/USDT,1.1912,1.299,1.1294,1.2229,544814.67197755,656180.452048354603
1650153600,2022-04-17 00:00:00,TWT/USDT,1.0948,1.2927,1.0913,1.1912,448502.6340675,543025.251435519303
1650067200,2022-04-16 00:00:00,TWT/USDT,1.0958,1.098,1.0718,1.0928,66032.66233358,71643.912934756642
1649980800,2022-04-15 00:00:00,TWT/USDT,1.0878,1.1074,1.0674,1.0975,214292.4286939,233374.275016132915
1649894400,2022-04-14 00:00:00,TWT/USDT,1.0985,1.118,1.0476,1.0872,99323.06260178,107619.932043657975
1649808000,2022-04-13 00:00:00,TWT/USDT,1.0872,1.108,1.0498,1.0971,210420.6121517,227282.024234580585
1649721600,2022-04-12 00:00:00,TWT/USDT,1.0156,1.1256,1.0014,1.0871,289433.39725124,310363.975021929291
1649635200,2022-04-11 00:00:00,TWT/USDT,1.1264,1.1501,0.9939,1.0133,252300.79659812,265035.524842996701
1649548800,2022-04-10 00:00:00,TWT/USDT,1.1256,1.1652,1.1171,1.1267,222942.10855543,253839.252976954772
1649462400,2022-04-09 00:00:00,TWT/USDT,1.0656,1.1431,1.059,1.128,233083.90772215,258479.631671690275
1649376000,2022-04-08 00:00:00,TWT/USDT,1.1891,1.275,1.0521,1.0671,547402.40166403,624569.86456346763
1649289600,2022-04-07 00:00:00,TWT/USDT,1.1421,1.2063,1.108,1.1917,210851.81630746,244100.421778994554
1649203200,2022-04-06 00:00:00,TWT/USDT,1.2637,1.2637,1.1201,1.1422,223597.4545348,267240.779133985948
1649116800,2022-04-05 00:00:00,TWT/USDT,1.2825,1.3132,1.2519,1.267,161442.04849333,206937.784579389161
1649030400,2022-04-04 00:00:00,TWT/USDT,1.3029,1.3237,1.225,1.2852,462267.44134204,586439.402293271092
1648944000,2022-04-03 00:00:00,TWT/USDT,1.3013,1.3523,1.2858,1.3063,351974.47967776,463096.574269240671
1648857600,2022-04-02 00:00:00,TWT/USDT,1.2582,1.364,1.212,1.3001,362846.97852496,461435.701218314524
1648771200,2022-04-01 00:00:00,TWT/USDT,1.1942,1.2619,1.1582,1.2605,271997.64592609,329957.351553421681
1648684800,2022-03-31 00:00:00,TWT/USDT,1.2864,1.2864,1.1622,1.1942,373684.29775015,459605.945036857945
1648598400,2022-03-30 00:00:00,TWT/USDT,1.1952,1.3017,1.1644,1.2881,564929.78932032,696664.517952860961
1648512000,2022-03-29 00:00:00,TWT/USDT,1.2232,1.2857,1.1708,1.1972,336422.13926073,413887.178832914011
1648425600,2022-03-28 00:00:00,TWT/USDT,1.3598,1.3849,1.2125,1.2268,496045.85655109,657831.643649586679
1648339200,2022-03-27 00:00:00,TWT/USDT,1.2243,1.44,1.2109,1.3598,753187.61071246,984086.272094358393
1648252800,2022-03-26 00:00:00,TWT/USDT,1.1781,1.239,1.1413,1.2243,394191.66831195,467007.898412270142
1648166400,2022-03-25 00:00:00,TWT/USDT,1.097,1.2716,1.0905,1.1793,824600.3840842,959444.825807894452
1648080000,2022-03-24 00:00:00,TWT/USDT,1.0343,1.1186,1,1.0969,622445.36775973,656353.012750196537
1647993600,2022-03-23 00:00:00,TWT/USDT,1.172,1.25,1.0105,1.0352,622048.67331367,691153.288911495768
1647907200,2022-03-22 00:00:00,TWT/USDT,0.9434,1.5605,0.9069,1.1714,1337551.79662754,1551676.769481221787
1647820800,2022-03-21 00:00:00,TWT/USDT,0.9264,0.99,0.8775,0.9446,288266.89758794,272047.373396422568
1647734400,2022-03-20 00:00:00,TWT/USDT,0.8781,1.0131,0.8475,0.9286,370294.56257562,347606.331736478373
1647648000,2022-03-19 00:00:00,TWT/USDT,0.8745,0.98,0.8611,0.8781,412748.1674676,367903.255397255049
1647561600,2022-03-18 00:00:00,TWT/USDT,0.7905,0.9173,0.7594,0.8721,436438.76391091,369177.942457814868
1647475200,2022-03-17 00:00:00,TWT/USDT,0.7346,0.8315,0.7307,0.7907,392068.78220869,306296.496271336729
1647388800,2022-03-16 00:00:00,TWT/USDT,0.7126,0.752,0.6868,0.7364,522062.33090373,375110.570706149074
1647302400,2022-03-15 00:00:00,TWT/USDT,0.6412,0.8165,0.6152,0.7108,545793.55545622,403035.439191282383
1647216000,2022-03-14 00:00:00,TWT/USDT,0.6243,0.6445,0.6152,0.6445,134788.98956174,84944.669197622178
1647129600,2022-03-13 00:00:00,TWT/USDT,0.6718,0.6796,0.6168,0.6251,177433.32928795,114695.314900273711
1647043200,2022-03-12 00:00:00,TWT/USDT,0.6701,0.6955,0.6699,0.672,93498.65854529,63461.027270985506
1646956800,2022-03-11 00:00:00,TWT/USDT,0.6956,0.7092,0.6649,0.6712,282998.18822271,193516.552798924702
1646870400,2022-03-10 00:00:00,TWT/USDT,0.7364,0.7404,0.6811,0.6966,206290.63459485,144568.587274259418
1646784000,2022-03-09 00:00:00,TWT/USDT,0.6791,0.7668,0.6764,0.7364,299802.7958722,218601.344919283001
1646697600,2022-03-08 00:00:00,TWT/USDT,0.6682,0.7054,0.6616,0.676,133054.04278426,91018.390768165675
1646611200,2022-03-07 00:00:00,TWT/USDT,0.6801,0.71,0.6475,0.6712,151073.45343178,102294.444475326714
1646524800,2022-03-06 00:00:00,TWT/USDT,0.7264,0.74,0.668,0.6815,139610.31909733,98282.593644572547
1646438400,2022-03-05 00:00:00,TWT/USDT,0.7299,0.762,0.7068,0.7292,181995.86018471,133333.368550551469
1646352000,2022-03-04 00:00:00,TWT/USDT,0.8056,0.8281,0.711,0.7282,622904.52488549,488447.778641389035
1646265600,2022-03-03 00:00:00,TWT/USDT,0.7285,0.8815,0.7063,0.8084,781106.43781716,619239.949037178031
1646179200,2022-03-02 00:00:00,TWT/USDT,0.7584,0.8421,0.6935,0.7269,1521926.38079251,1151514.562699073582
1646092800,2022-03-01 00:00:00,TWT/USDT,0.5693,0.8813,0.5633,0.758,1685125.29125493,1216167.498777348755
1646006400,2022-02-28 00:00:00,TWT/USDT,0.4874,0.57,0.4825,0.5689,214675.21965306,113951.50454800326
1645920000,2022-02-27 00:00:00,TWT/USDT,0.5026,0.5544,0.4848,0.4874,299731.5303087,155138.926205058003
1645833600,2022-02-26 00:00:00,TWT/USDT,0.4839,0.5188,0.4765,0.5029,93400.59340001,46213.786425028305
1645747200,2022-02-25 00:00:00,TWT/USDT,0.4582,0.4892,0.4571,0.4816,121452.44160448,57809.53180704182
1645660800,2022-02-24 00:00:00,TWT/USDT,0.492,0.494,0.4059,0.4585,274334.41466753,120400.337615641482
1645574400,2022-02-23 00:00:00,TWT/USDT,0.5233,0.5387,0.49,0.4928,61871.46774174,32373.928500834602
1645488000,2022-02-22 00:00:00,TWT/USDT,0.4734,0.5301,0.4698,0.5226,146933.80078543,74176.3958833135
1645401600,2022-02-21 00:00:00,TWT/USDT,0.5157,0.5412,0.4701,0.4719,195697.50148349,99533.506418946952
1645315200,2022-02-20 00:00:00,TWT/USDT,0.5607,0.5626,0.515,0.5167,125367.85241864,66985.153285482586
1645228800,2022-02-19 00:00:00,TWT/USDT,0.5208,0.5834,0.5208,0.5598,205519.50536094,115060.787044839555
1645142400,2022-02-18 00:00:00,TWT/USDT,0.5412,0.5512,0.5146,0.5229,116349.65860489,62314.875253386946
1645056000,2022-02-17 00:00:00,TWT/USDT,0.5689,0.5885,0.5302,0.5429,107487.79366234,60318.948628878955
1644969600,2022-02-16 00:00:00,TWT/USDT,0.5807,0.5807,0.5573,0.5664,49391.77479308,28103.183999698812
1644883200,2022-02-15 00:00:00,TWT/USDT,0.5486,0.5865,0.5486,0.5813,73748.02789807,42037.234375492789
1644796800,2022-02-14 00:00:00,TWT/USDT,0.5353,0.5525,0.5254,0.5493,52540.12722127,28304.624566885922
1644710400,2022-02-13 00:00:00,TWT/USDT,0.5648,0.5752,0.5322,0.5375,86992.39062178,47768.698114101392
1644624000,2022-02-12 00:00:00,TWT/USDT,0.5678,0.5816,0.5544,0.5623,95588.90561697,54346.661004537588
1644537600,2022-02-11 00:00:00,TWT/USDT,0.6007,0.6145,0.56,0.5678,60721.18355685,35771.591076713364
1644451200,2022-02-10 00:00:00,TWT/USDT,0.6244,0.6381,0.5987,0.6025,122152.31805725,76121.623584730329
1644364800,2022-02-09 00:00:00,TWT/USDT,0.6268,0.6369,0.6063,0.6246,61682.13474863,38525.135795033744
1644278400,2022-02-08 00:00:00,TWT/USDT,0.6357,0.6628,0.5969,0.6268,122325.17398014,76670.120797576327
1644192000,2022-02-07 00:00:00,TWT/USDT,0.5961,0.693,0.5904,0.6357,420103.45827239,265723.082690199859
1644105600,2022-02-06 00:00:00,TWT/USDT,0.5992,0.6114,0.5839,0.5973,31149.08742724,18522.39541906696
1644019200,2022-02-05 00:00:00,TWT/USDT,0.5905,0.6122,0.5782,0.5996,107235.82179488,64143.33224181854
1643932800,2022-02-04 00:00:00,TWT/USDT,0.5421,0.5983,0.541,0.5904,150453.25539205,86145.726422103994
1643846400,2022-02-03 00:00:00,TWT/USDT,0.5377,0.5493,0.5255,0.5418,41698.12189115,22410.750549261148
1643760000,2022-02-02 00:00:00,TWT/USDT,0.5663,0.5843,0.5352,0.5379,182158.35513377,101307.725711387765
1643673600,2022-02-01 00:00:00,TWT/USDT,0.5501,0.6285,0.5352,0.5654,258596.1411923,145627.958274196691
1643587200,2022-01-31 00:00:00,TWT/USDT,0.5124,0.5549,0.499,0.5501,84726.11583855,45577.043919923585
1643500800,2022-01-30 00:00:00,TWT/USDT,0.5265,0.573,0.5035,0.5137,152237.18139655,79000.755645546665
