https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume ETC
1663549200000,2022-09-19 01:00:00,ETC/USDT,29.864187,30.017923,29.804476,30.016677,114.21625473996349,3.80509324
1663545600000,2022-09-19 00:00:00,ETC/USDT,29.480596,29.998339,29.480596,29.874728,882.387158548766,29.53624075
1663542000000,2022-09-18 23:00:00,ETC/USDT,29.636161,29.983342,29.330216,29.51116,313.5260231955488,10.62398168
1663538400000,2022-09-18 22:00:00,ETC/USDT,30.214725,30.248506,29.360346,29.701042,799.9550955620026,26.93357006
1663534800000,2022-09-18 21:00:00,ETC/USDT,31.497034,31.533666,29.30236,30.218009,18210.7711168713,602.64629337
1663531200000,2022-09-18 20:00:00,ETC/USDT,32.034289,32.034289,31.21646,31.540145,5499.057695641219,174.35105944
1663527600000,2022-09-18 19:00:00,ETC/USDT,31.945351,32.152441,31.920723,32.002507,464.51478545937425,14.51494989
1663524000000,2022-09-18 18:00:00,ETC/USDT,31.89,32.285765,31.89,32.029115,408.48891235772584,12.75367466
1663520400000,2022-09-18 17:00:00,ETC/USDT,32.576263,32.604223,31.89,31.89,2430.8653992573,76.22657257
1663516800000,2022-09-18 16:00:00,ETC/USDT,32.64317,32.731736,32.294512,32.584007,7144.904045139183,219.27640898
1663513200000,2022-09-18 15:00:00,ETC/USDT,32.73364,32.882555,32.688669,32.69775,301.473255,9.22
1663509600000,2022-09-18 14:00:00,ETC/USDT,33.402815,33.402815,32.498986,32.760906,2733.1754056144196,83.42795543
1663506000000,2022-09-18 13:00:00,ETC/USDT,33.461438,33.48936,33.385358,33.385358,337.8598229599999,10.12
1663502400000,2022-09-18 12:00:00,ETC/USDT,33.329456,33.557352,33.190623,33.468402,315.3145468133977,9.42126089
1663498800000,2022-09-18 11:00:00,ETC/USDT,33.338414,33.5074,33.3,33.392038,2869.3519628726485,85.92922549
1663495200000,2022-09-18 10:00:00,ETC/USDT,33.296191,33.500678,33.1,33.355169,719.5761655120638,21.57315304
1663491600000,2022-09-18 09:00:00,ETC/USDT,33.859062,33.94479,33.071,33.489591,6873.707923839863,205.24908542
1663488000000,2022-09-18 08:00:00,ETC/USDT,33.93602,34.053835,33.81081,33.861701,313.89796827,9.27
1663484400000,2022-09-18 07:00:00,ETC/USDT,34.156363,34.20796,33.63321,33.97321,1598.463311747,47.0507
1663480800000,2022-09-18 06:00:00,ETC/USDT,34.2884,34.361383,34.111685,34.148983,486.58849712927,14.24898941
1663477200000,2022-09-18 05:00:00,ETC/USDT,34.087753,34.307369,34.080067,34.2891,360.768716450181,10.52138191
1663473600000,2022-09-18 04:00:00,ETC/USDT,34.199562,34.285984,34.047284,34.057047,353.6754612769086,10.38479529
1663470000000,2022-09-18 03:00:00,ETC/USDT,34.321279,34.335139,34.085804,34.164639,353.60687801333376,10.35008384
1663466400000,2022-09-18 02:00:00,ETC/USDT,34.162614,34.391752,34.162614,34.341841,376.7299957700001,10.97
1663462800000,2022-09-18 01:00:00,ETC/USDT,34.101245,34.244289,34.067997,34.162398,333.08338050000003,9.75
1663459200000,2022-09-18 00:00:00,ETC/USDT,34.40572,34.40572,34.048004,34.091387,1474.370930583966,43.24760769
1663455600000,2022-09-17 23:00:00,ETC/USDT,34.317013,34.460975,34.254164,34.423938,510.2077522142479,14.82130697
1663452000000,2022-09-17 22:00:00,ETC/USDT,34.14864,34.371444,34.14864,34.316992,2123.1687456905797,61.86931377
1663448400000,2022-09-17 21:00:00,ETC/USDT,34.322296,34.333258,34.032401,34.174689,387.19922637,11.33
1663444800000,2022-09-17 20:00:00,ETC/USDT,34.254017,34.386473,34.168454,34.386473,1580.4022990800001,45.96
1663441200000,2022-09-17 19:00:00,ETC/USDT,34.326498,34.416145,34.21335,34.216499,365.2679290650012,10.6751988
1663437600000,2022-09-17 18:00:00,ETC/USDT,34.324484,34.503582,34.313296,34.313296,1752.15973535968,51.06358
1663434000000,2022-09-17 17:00:00,ETC/USDT,34.480539,34.567431,34.17721,34.349066,338.1397834514503,9.84422061
1663430400000,2022-09-17 16:00:00,ETC/USDT,34.218154,34.477842,34.218154,34.466472,543.400600993555,15.76606393
1663426800000,2022-09-17 15:00:00,ETC/USDT,34.355831,34.371265,34.158135,34.203757,310.91215113000004,9.09
1663423200000,2022-09-17 14:00:00,ETC/USDT,33.836767,34.330174,33.773741,34.330174,628.1437664571769,18.2971332
1663419600000,2022-09-17 13:00:00,ETC/USDT,33.784946,33.885784,33.657187,33.794161,1549.0767634683777,45.83859216
1663416000000,2022-09-17 12:00:00,ETC/USDT,33.730162,33.796962,33.500148,33.795128,842.8039797473823,24.93862369
1663412400000,2022-09-17 11:00:00,ETC/USDT,33.691233,33.890377,33.648575,33.736177,568.5712131369537,16.85345714
1663408800000,2022-09-17 10:00:00,ETC/USDT,33.999072,34.017908,33.600313,33.685243,1272.5309914045288,37.77710588
1663405200000,2022-09-17 09:00:00,ETC/USDT,34.059065,34.074713,33.761476,34.022015,2131.1876986392826,62.64143081
1663401600000,2022-09-17 08:00:00,ETC/USDT,34.025566,34.122719,33.863832,34.046071,985.1244875107677,28.9350418
