https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALBT,Volume USDT
1644537600,2022-02-11 00:00:00,ALBT/USDT,0.35339,0.36499,0.33705,0.35264,1313296.26101391,462028.4239263670931
1644451200,2022-02-10 00:00:00,ALBT/USDT,0.37249,0.37391,0.35,0.35358,1237144.73744483,446657.3333595851601
1644364800,2022-02-09 00:00:00,ALBT/USDT,0.37683,0.38971,0.36211,0.37089,1564641.30895014,584989.4360214718909
1644278400,2022-02-08 00:00:00,ALBT/USDT,0.384,0.412,0.3652,0.37561,1788141.10704354,683468.9406004804533
1644192000,2022-02-07 00:00:00,ALBT/USDT,0.37502,0.4052,0.375,0.38325,1347474.39783955,524589.2095050832785
1644105600,2022-02-06 00:00:00,ALBT/USDT,0.36677,0.38284,0.35621,0.37501,762564.04482606,281699.4200036864165
1644019200,2022-02-05 00:00:00,ALBT/USDT,0.36751,0.38,0.35419,0.36731,1680465.13485689,614206.9823682248742
1643932800,2022-02-04 00:00:00,ALBT/USDT,0.35186,0.37999,0.35063,0.36912,809125.92709972,295712.3905036385998
1643846400,2022-02-03 00:00:00,ALBT/USDT,0.35797,0.35908,0.34,0.35186,574225.73958192,201197.401490000438
1643760000,2022-02-02 00:00:00,ALBT/USDT,0.37586,0.387,0.34777,0.35723,738669.11569841,271007.9258550587978
1643673600,2022-02-01 00:00:00,ALBT/USDT,0.38361,0.39,0.37,0.37774,993316.52305988,378897.7712357948087
1643587200,2022-01-31 00:00:00,ALBT/USDT,0.39234,0.39254,0.36,0.38207,869149.31012647,325547.2860051618212
1643500800,2022-01-30 00:00:00,ALBT/USDT,0.38046,0.39999,0.37481,0.39167,500713.53428529,194001.0181158689678
1643414400,2022-01-29 00:00:00,ALBT/USDT,0.36987,0.39464,0.35776,0.38035,1015759.53590265,381270.4466144470349
1643328000,2022-01-28 00:00:00,ALBT/USDT,0.34614,0.37488,0.33463,0.36858,640447.19213959,223396.9306540491365
1643241600,2022-01-27 00:00:00,ALBT/USDT,0.34895,0.37993,0.33448,0.34648,1164179.93252152,408947.7123442454452
1643155200,2022-01-26 00:00:00,ALBT/USDT,0.35773,0.41,0.33518,0.35056,1848809.56386662,679649.4621870517689
1643068800,2022-01-25 00:00:00,ALBT/USDT,0.3564,0.37499,0.34031,0.35788,1121818.36035674,398690.1097662514048
1642982400,2022-01-24 00:00:00,ALBT/USDT,0.38995,0.39355,0.32222,0.35764,3470815.53398053,1235791.9828336030611
1642896000,2022-01-23 00:00:00,ALBT/USDT,0.34497,0.39999,0.34225,0.38995,2301228.12283786,840679.6399170486648
1642809600,2022-01-22 00:00:00,ALBT/USDT,0.39,0.41169,0.31014,0.34521,3774524.74097875,1348901.9813427482224
1642723200,2022-01-21 00:00:00,ALBT/USDT,0.45816,0.46612,0.3777,0.38956,1913216.84972275,813313.1173538145552
1642636800,2022-01-20 00:00:00,ALBT/USDT,0.46233,0.51421,0.45491,0.4582,1236447.60007099,593666.5217340508069
1642550400,2022-01-19 00:00:00,ALBT/USDT,0.47372,0.47889,0.44201,0.46029,643701.52750699,295240.5331510501034
1642464000,2022-01-18 00:00:00,ALBT/USDT,0.46421,0.50407,0.4421,0.47341,1635382.67330678,768826.6894709981866
1642377600,2022-01-17 00:00:00,ALBT/USDT,0.4792,0.48,0.44283,0.46645,1774109.40181745,819225.8527994308585
1642291200,2022-01-16 00:00:00,ALBT/USDT,0.48774,0.49303,0.46,0.4792,1038475.23602594,493950.4619441829316
1642204800,2022-01-15 00:00:00,ALBT/USDT,0.50125,0.5075,0.48,0.48776,930614.18000223,455260.5778777271418
1642118400,2022-01-14 00:00:00,ALBT/USDT,0.50002,0.51395,0.485,0.50125,646249.92058846,323863.7095065008702
1642032000,2022-01-13 00:00:00,ALBT/USDT,0.53678,0.54,0.5,0.5,806161.63368637,418486.1072128090715
1641945600,2022-01-12 00:00:00,ALBT/USDT,0.53115,0.57037,0.509,0.5368,1112668.10828302,601092.3588026978189
1641859200,2022-01-11 00:00:00,ALBT/USDT,0.49018,0.55262,0.47548,0.53131,857542.27562707,439198.2241765499481
1641772800,2022-01-10 00:00:00,ALBT/USDT,0.51952,0.52899,0.47003,0.49149,1546450.51947989,768537.3751506113055
1641686400,2022-01-09 00:00:00,ALBT/USDT,0.52945,0.54299,0.5,0.51993,975790.04077761,509201.8246285433864
1641600000,2022-01-08 00:00:00,ALBT/USDT,0.54704,0.56986,0.50505,0.52899,1435943.27240223,772035.8816776144445
1641513600,2022-01-07 00:00:00,ALBT/USDT,0.58533,0.59002,0.52743,0.54683,4526517.69216486,2467845.4756512265182
1641427200,2022-01-06 00:00:00,ALBT/USDT,0.62173,0.64389,0.54811,0.58411,6500649.40315835,3783059.5175781124212
1641340800,2022-01-05 00:00:00,ALBT/USDT,0.66654,0.68849,0.60101,0.62173,1790035.05975395,1156847.0500158984616
1641254400,2022-01-04 00:00:00,ALBT/USDT,0.707,0.752,0.65,0.66895,1374197.76896032,961385.8137320620019
1641168000,2022-01-03 00:00:00,ALBT/USDT,0.70388,0.76999,0.679,0.707,2223885.71980487,1619661.2662502348751
1641081600,2022-01-02 00:00:00,ALBT/USDT,0.63375,0.75636,0.63035,0.70687,2663988.91429615,1870243.0227682580237
1640995200,2022-01-01 00:00:00,ALBT/USDT,0.58081,0.675,0.56965,0.63375,1488523.52276443,929779.4202025861724
1640908800,2021-12-31 00:00:00,ALBT/USDT,0.56614,0.614,0.54649,0.58001,1152245.07331366,665878.5742746600212
1640822400,2021-12-30 00:00:00,ALBT/USDT,0.54833,0.58534,0.54001,0.56639,985659.63954518,550629.2979751780141
1640736000,2021-12-29 00:00:00,ALBT/USDT,0.56497,0.58499,0.545,0.54738,1202149.17692342,677992.1160973614516
1640649600,2021-12-28 00:00:00,ALBT/USDT,0.64,0.645,0.55902,0.56715,1181974.89003152,704545.4573423052012
