https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume NGN,tradecount
1648540800000,2022-03-29 08:00:00,BTC/NGN,27746078.00000000,27854191.00000000,27699637.00000000,27853353.00000000,0.03095000,859636.12092000,26
1648537200000,2022-03-29 07:00:00,BTC/NGN,27761444.00000000,27761444.00000000,27589696.00000000,27664336.00000000,0.12221000,3392271.74545000,28
1648533600000,2022-03-29 06:00:00,BTC/NGN,27715746.00000000,27887073.00000000,27715746.00000000,27882842.00000000,0.00934000,260157.06814000,11
1648530000000,2022-03-29 05:00:00,BTC/NGN,27700712.00000000,27807645.00000000,27700710.00000000,27807645.00000000,0.01021000,282950.71006000,7
1648526400000,2022-03-29 04:00:00,BTC/NGN,27779134.00000000,27807645.00000000,27700450.00000000,27700450.00000000,0.00665000,184245.81936000,5
1648522800000,2022-03-29 03:00:00,BTC/NGN,27625488.00000000,27779000.00000000,27625488.00000000,27779000.00000000,0.00202000,55858.88814000,4
1648519200000,2022-03-29 02:00:00,BTC/NGN,27807645.00000000,27807645.00000000,27807645.00000000,27807645.00000000,0.00000000,0.00000000,0
1648515600000,2022-03-29 01:00:00,BTC/NGN,27623740.00000000,27815563.00000000,27623740.00000000,27807645.00000000,0.00844000,233978.03206000,6
1648512000000,2022-03-29 00:00:00,BTC/NGN,27500000.00000000,27727280.00000000,27500000.00000000,27591077.00000000,0.02623000,724216.21811000,15
1648508400000,2022-03-28 23:00:00,BTC/NGN,27902640.00000000,27902640.00000000,27447555.00000000,27624788.00000000,0.07288000,2011241.34784000,25
1648504800000,2022-03-28 22:00:00,BTC/NGN,27857386.00000000,27941972.00000000,27700016.00000000,27800800.00000000,0.05349000,1493118.33282000,17
1648501200000,2022-03-28 21:00:00,BTC/NGN,27966459.00000000,27981520.00000000,27857431.00000000,27857434.00000000,0.03116000,869582.84725000,23
1648497600000,2022-03-28 20:00:00,BTC/NGN,27870574.00000000,28003834.00000000,27870574.00000000,27998200.00000000,0.01513000,423190.40087000,13
1648494000000,2022-03-28 19:00:00,BTC/NGN,28037328.00000000,28037328.00000000,27870564.00000000,27870564.00000000,0.07324000,2043420.37764000,15
1648490400000,2022-03-28 18:00:00,BTC/NGN,27730735.00000000,28037328.00000000,27730735.00000000,28037328.00000000,0.01553000,432715.38801000,15
1648486800000,2022-03-28 17:00:00,BTC/NGN,27604360.00000000,27773535.00000000,27550002.00000000,27730112.00000000,0.10537000,2913657.33732000,28
1648483200000,2022-03-28 16:00:00,BTC/NGN,27864051.00000000,27864051.00000000,27500651.00000000,27762850.00000000,0.02584000,714883.81858000,14
1648479600000,2022-03-28 15:00:00,BTC/NGN,27928647.00000000,27964832.00000000,27693018.00000000,27693019.00000000,0.03963000,1100537.81594000,23
1648476000000,2022-03-28 14:00:00,BTC/NGN,27743310.00000000,27928653.00000000,27586026.00000000,27865100.00000000,0.02554000,711403.21101000,20
1648472400000,2022-03-28 13:00:00,BTC/NGN,27524200.00000000,27743309.00000000,27510755.00000000,27743309.00000000,0.02122000,584596.91055000,17
1648468800000,2022-03-28 12:00:00,BTC/NGN,27692271.00000000,27692271.00000000,27529778.00000000,27529778.00000000,0.00455000,125518.13535000,6
1648465200000,2022-03-28 11:00:00,BTC/NGN,27626923.00000000,27693005.00000000,27504613.00000000,27568446.00000000,0.02366000,653142.47691000,13
1648461600000,2022-03-28 10:00:00,BTC/NGN,27447562.00000000,27615113.00000000,27447555.00000000,27615113.00000000,0.25670000,7053886.44425000,18
1648458000000,2022-03-28 09:00:00,BTC/NGN,27468783.00000000,27662529.00000000,27379041.00000000,27662529.00000000,0.03254000,893932.70336000,19
1648454400000,2022-03-28 08:00:00,BTC/NGN,27349938.00000000,27476792.00000000,27257601.00000000,27449956.00000000,0.03445000,944646.22097000,28
1648450800000,2022-03-28 07:00:00,BTC/NGN,27338056.00000000,27496959.00000000,27338056.00000000,27496959.00000000,0.01467000,401949.45889000,12
1648447200000,2022-03-28 06:00:00,BTC/NGN,27367631.00000000,27436639.00000000,27228194.00000000,27436639.00000000,0.03453000,943263.71262000,17
1648443600000,2022-03-28 05:00:00,BTC/NGN,27553600.00000000,27553600.00000000,27553600.00000000,27553600.00000000,0.00073000,20114.12800000,1
1648440000000,2022-03-28 04:00:00,BTC/NGN,27427290.00000000,27471674.00000000,27297094.00000000,27471674.00000000,0.03928000,1075987.35099000,11
1648436400000,2022-03-28 03:00:00,BTC/NGN,27471674.00000000,27471674.00000000,27471674.00000000,27471674.00000000,0.00000000,0.00000000,0
1648432800000,2022-03-28 02:00:00,BTC/NGN,27228193.00000000,27471674.00000000,27228193.00000000,27471674.00000000,0.00468000,127896.91962000,7
1648429200000,2022-03-28 01:00:00,BTC/NGN,27344753.00000000,27344753.00000000,27228193.00000000,27228397.00000000,0.11100000,3034710.74830000,8
1648425600000,2022-03-28 00:00:00,BTC/NGN,27197182.00000000,27712449.00000000,27197182.00000000,27461757.00000000,0.07117000,1957309.35982000,31
1648422000000,2022-03-27 23:00:00,BTC/NGN,27171491.00000000,27402906.00000000,27171491.00000000,27402906.00000000,0.00114000,31179.14494000,2
1648418400000,2022-03-27 22:00:00,BTC/NGN,27098691.00000000,27403039.00000000,27050263.00000000,27170592.00000000,0.09667000,2632220.21012000,31
1648414800000,2022-03-27 21:00:00,BTC/NGN,26928863.00000000,27279478.00000000,26928853.00000000,27098619.00000000,0.05095000,1378373.48724000,22
1648411200000,2022-03-27 20:00:00,BTC/NGN,26193239.00000000,27043612.00000000,26088849.00000000,26993663.00000000,0.33131000,8818976.47724000,56
1648407600000,2022-03-27 19:00:00,BTC/NGN,26088876.00000000,26091364.00000000,26088864.00000000,26088864.00000000,0.03102000,809314.05228000,7
1648404000000,2022-03-27 18:00:00,BTC/NGN,26219981.00000000,26219999.00000000,26088862.00000000,26088874.00000000,0.06075000,1592659.29354000,8
1648400400000,2022-03-27 17:00:00,BTC/NGN,26104450.00000000,26287583.00000000,25942500.00000000,26224727.00000000,0.21981000,5735014.46591000,14
1648396800000,2022-03-27 16:00:00,BTC/NGN,26092448.00000000,26092471.00000000,26092448.00000000,26092471.00000000,0.00953000,248661.03611000,6
1648393200000,2022-03-27 15:00:00,BTC/NGN,26085637.00000000,26292750.00000000,26039292.00000000,26063578.00000000,0.01288000,336360.65144000,11
1648389600000,2022-03-27 14:00:00,BTC/NGN,26085881.00000000,26085881.00000000,25991068.00000000,26085839.00000000,0.00429000,111867.64226000,4
1648386000000,2022-03-27 13:00:00,BTC/NGN,26081907.00000000,26081907.00000000,25941598.00000000,26059295.00000000,0.00344000,89573.72434000,6
1648382400000,2022-03-27 12:00:00,BTC/NGN,26009517.00000000,26148995.00000000,25941599.00000000,26081611.00000000,0.01951000,507088.52938000,14
1648378800000,2022-03-27 11:00:00,BTC/NGN,25968810.00000000,26008400.00000000,25968810.00000000,26008400.00000000,0.00671000,174489.57806000,5
1648375200000,2022-03-27 10:00:00,BTC/NGN,25982884.00000000,26010435.00000000,25968901.00000000,25973057.00000000,0.01810000,470267.73633000,15
1648371600000,2022-03-27 09:00:00,BTC/NGN,26128917.00000000,26148725.00000000,25997716.00000000,25997716.00000000,0.00535000,139612.50035000,7
1648368000000,2022-03-27 08:00:00,BTC/NGN,25984697.00000000,26128917.00000000,25984697.00000000,25984869.00000000,0.00822000,213815.88300000,7
1648364400000,2022-03-27 07:00:00,BTC/NGN,25944922.00000000,26166622.00000000,25944922.00000000,25968855.00000000,0.00715000,186118.16583000,11
1648360800000,2022-03-27 06:00:00,BTC/NGN,26055561.00000000,26057100.00000000,25944535.00000000,25944535.00000000,0.00640000,166726.97655000,3
1648357200000,2022-03-27 05:00:00,BTC/NGN,25906230.00000000,26111854.00000000,25906229.00000000,25941597.00000000,0.01677000,435489.12684000,12
1648353600000,2022-03-27 04:00:00,BTC/NGN,26179132.00000000,26179132.00000000,26179132.00000000,26179132.00000000,0.00038000,9948.07016000,1
1648350000000,2022-03-27 03:00:00,BTC/NGN,26080000.00000000,26186836.00000000,26037602.00000000,26074000.00000000,0.03693000,964307.35739000,22
1648346400000,2022-03-27 02:00:00,BTC/NGN,26090272.00000000,26271505.00000000,26090272.00000000,26191624.00000000,0.01961000,512957.84139000,7
1648342800000,2022-03-27 01:00:00,BTC/NGN,26083382.00000000,26091435.00000000,26015487.00000000,26080676.00000000,0.00608000,158591.19866000,7
1648339200000,2022-03-27 00:00:00,BTC/NGN,26044124.00000000,26085433.00000000,26044124.00000000,26085433.00000000,0.01108000,288572.61173000,3
1648335600000,2022-03-26 23:00:00,BTC/NGN,25993108.00000000,26010100.00000000,25989147.00000000,26010100.00000000,0.00141000,36658.87643000,3
1648332000000,2022-03-26 22:00:00,BTC/NGN,26040515.00000000,26040515.00000000,25860028.00000000,25993108.00000000,0.06484000,1685105.14307000,7
1648328400000,2022-03-26 21:00:00,BTC/NGN,26123821.00000000,26123821.00000000,25845904.00000000,26078599.00000000,0.01218000,315651.30536000,9
1648324800000,2022-03-26 20:00:00,BTC/NGN,26022511.00000000,26123837.00000000,25837590.00000000,25899660.00000000,0.06462000,1684835.85673000,13
1648321200000,2022-03-26 19:00:00,BTC/NGN,25816010.00000000,26022761.00000000,25816010.00000000,26022761.00000000,0.04669000,1209606.73518000,10
1648317600000,2022-03-26 18:00:00,BTC/NGN,25802052.00000000,25816008.00000000,25801350.00000000,25816008.00000000,0.00538000,138827.06040000,4
1648314000000,2022-03-26 17:00:00,BTC/NGN,25873212.00000000,26067706.00000000,25791773.00000000,25801350.00000000,0.03064000,796948.68972000,15
1648310400000,2022-03-26 16:00:00,BTC/NGN,25772931.00000000,25873209.00000000,25745202.00000000,25775405.00000000,0.05077000,1309597.59345000,16
1648306800000,2022-03-26 15:00:00,BTC/NGN,25745204.00000000,25864178.00000000,25745202.00000000,25846443.00000000,0.01154000,297927.55794000,7
1648303200000,2022-03-26 14:00:00,BTC/NGN,25800001.00000000,25897952.00000000,25745202.00000000,25745204.00000000,0.03006000,775475.88456000,18
1648299600000,2022-03-26 13:00:00,BTC/NGN,25938375.00000000,25938375.00000000,25800001.00000000,25800002.00000000,0.01094000,282704.95522000,8
1648296000000,2022-03-26 12:00:00,BTC/NGN,25953568.00000000,25953568.00000000,25835478.00000000,25835479.00000000,0.07272000,1881881.13308000,17
1648292400000,2022-03-26 11:00:00,BTC/NGN,25978350.00000000,25978350.00000000,25892016.00000000,25892016.00000000,0.00865000,224061.87710000,6
1648288800000,2022-03-26 10:00:00,BTC/NGN,26090716.00000000,26090716.00000000,25892015.00000000,25978350.00000000,0.03220000,836445.24253000,22
1648285200000,2022-03-26 09:00:00,BTC/NGN,25921470.00000000,26075499.00000000,25905296.00000000,25924103.00000000,0.05164000,1340451.34515000,19
1648281600000,2022-03-26 08:00:00,BTC/NGN,26010690.00000000,26010694.00000000,25911879.00000000,25980088.00000000,0.08076000,2099590.83001000,17
1648278000000,2022-03-26 07:00:00,BTC/NGN,25898696.00000000,26010693.00000000,25898696.00000000,26010693.00000000,0.00250000,64820.90653000,8
1648274400000,2022-03-26 06:00:00,BTC/NGN,25875368.00000000,25999999.00000000,25874675.00000000,25898694.00000000,0.03202000,829566.19638000,18
1648270800000,2022-03-26 05:00:00,BTC/NGN,26010694.00000000,26010695.00000000,25875186.00000000,25875186.00000000,0.01432000,370597.72352000,6
1648267200000,2022-03-26 04:00:00,BTC/NGN,25835799.00000000,26010695.00000000,25835799.00000000,26010694.00000000,0.00715000,185939.44096000,6
1648263600000,2022-03-26 03:00:00,BTC/NGN,25796225.00000000,26010697.00000000,25796225.00000000,26010620.00000000,0.02331000,604488.13764000,16
1648260000000,2022-03-26 02:00:00,BTC/NGN,25759624.00000000,26010456.00000000,25759624.00000000,26010456.00000000,0.01252000,323741.47888000,6
1648256400000,2022-03-26 01:00:00,BTC/NGN,25780153.00000000,25904277.00000000,25780152.00000000,25890084.00000000,0.02875000,741802.13595000,5
1648252800000,2022-03-26 00:00:00,BTC/NGN,25838904.00000000,25969288.00000000,25802066.00000000,25802066.00000000,0.01013000,262014.00057000,7
1648249200000,2022-03-25 23:00:00,BTC/NGN,25807428.00000000,25985279.00000000,25807428.00000000,25838710.00000000,0.09969000,2573837.60551000,13
1648245600000,2022-03-25 22:00:00,BTC/NGN,25924104.00000000,25933169.00000000,25802066.00000000,25840965.00000000,0.23701000,6140903.44210000,19
1648242000000,2022-03-25 21:00:00,BTC/NGN,26035853.00000000,26035853.00000000,25918358.00000000,25993500.00000000,0.03723000,966497.28523000,17
1648238400000,2022-03-25 20:00:00,BTC/NGN,25980939.00000000,25994555.00000000,25856558.00000000,25994555.00000000,0.00383000,99330.82858000,6
1648234800000,2022-03-25 19:00:00,BTC/NGN,25904431.00000000,25922020.00000000,25759425.00000000,25905904.00000000,0.07158000,1851413.17798000,31
1648231200000,2022-03-25 18:00:00,BTC/NGN,25899997.00000000,26000103.00000000,25794193.00000000,25904429.00000000,0.04212000,1090502.60476000,19
1648227600000,2022-03-25 17:00:00,BTC/NGN,25930908.00000000,25930908.00000000,25434010.00000000,25878600.00000000,0.14407000,3715550.90341000,39
1648224000000,2022-03-25 16:00:00,BTC/NGN,25813876.00000000,26080621.00000000,25750676.00000000,25750676.00000000,0.07940000,2057046.06024000,30
1648220400000,2022-03-25 15:00:00,BTC/NGN,26181288.00000000,26238123.00000000,25734705.00000000,25817932.00000000,0.28504000,7438358.06423000,33
1648216800000,2022-03-25 14:00:00,BTC/NGN,26333107.00000000,26333107.00000000,26141200.00000000,26201959.00000000,0.04663000,1222865.09459000,26
1648213200000,2022-03-25 13:00:00,BTC/NGN,26238816.00000000,26292751.00000000,26100297.00000000,26162762.00000000,0.01282000,336317.78628000,13
1648209600000,2022-03-25 12:00:00,BTC/NGN,26100586.00000000,26238815.00000000,25923239.00000000,26238815.00000000,0.05205000,1357397.73516000,17
1648206000000,2022-03-25 11:00:00,BTC/NGN,25848817.00000000,26100584.00000000,25745294.00000000,26100584.00000000,0.07364000,1908631.42417000,23
1648202400000,2022-03-25 10:00:00,BTC/NGN,25664944.00000000,25890799.00000000,25664944.00000000,25890799.00000000,0.06950000,1795974.59454000,20
1648198800000,2022-03-25 09:00:00,BTC/NGN,25672000.00000000,25854996.00000000,25600014.00000000,25854996.00000000,0.03801000,977161.75801000,16
1648195200000,2022-03-25 08:00:00,BTC/NGN,25662783.00000000,25734593.00000000,25511010.00000000,25672000.00000000,0.14633000,3752389.19264000,44
1648191600000,2022-03-25 07:00:00,BTC/NGN,25708895.00000000,25725919.00000000,25666223.00000000,25666223.00000000,0.06877000,1768567.85423000,19
1648188000000,2022-03-25 06:00:00,BTC/NGN,25650422.00000000,25890795.00000000,25650422.00000000,25708891.00000000,0.01604000,414182.07007000,8
1648184400000,2022-03-25 05:00:00,BTC/NGN,25747327.00000000,25747327.00000000,25650420.00000000,25650420.00000000,0.00112000,28765.29506000,2
1648180800000,2022-03-25 04:00:00,BTC/NGN,25604443.00000000,25727227.00000000,25604441.00000000,25725900.00000000,0.00746000,191888.94573000,7
1648177200000,2022-03-25 03:00:00,BTC/NGN,25615944.00000000,25726790.00000000,25615944.00000000,25725990.00000000,0.00504000,129615.29722000,4
1648173600000,2022-03-25 02:00:00,BTC/NGN,25701111.00000000,25772199.00000000,25685119.00000000,25685200.00000000,0.04333000,1113788.83117000,14
1648170000000,2022-03-25 01:00:00,BTC/NGN,25604441.00000000,25850000.00000000,25604441.00000000,25700645.00000000,0.31711000,8173512.09666000,27
1648166400000,2022-03-25 00:00:00,BTC/NGN,25717976.00000000,25717976.00000000,25604438.00000000,25604440.00000000,0.01200000,307297.55350000,5
1648162800000,2022-03-24 23:00:00,BTC/NGN,25598360.00000000,25598360.00000000,25595903.00000000,25595903.00000000,0.01459000,373446.31907000,5
1648159200000,2022-03-24 22:00:00,BTC/NGN,25596459.00000000,25738699.00000000,25595899.00000000,25597835.00000000,0.01318000,338639.58701000,11
1648155600000,2022-03-24 21:00:00,BTC/NGN,25582988.00000000,25650900.00000000,25570260.00000000,25647509.00000000,0.04271000,1092899.33122000,9
1648152000000,2022-03-24 20:00:00,BTC/NGN,25692225.00000000,25692225.00000000,25578543.00000000,25582988.00000000,0.01178000,301825.74855000,9
1648148400000,2022-03-24 19:00:00,BTC/NGN,25689700.00000000,25788474.00000000,25610973.00000000,25610973.00000000,0.00582000,149540.47138000,8
1648144800000,2022-03-24 18:00:00,BTC/NGN,25569239.00000000,25689761.00000000,25569232.00000000,25689700.00000000,0.11746000,3004336.90648000,20
1648141200000,2022-03-24 17:00:00,BTC/NGN,25731258.00000000,25850000.00000000,25728281.00000000,25731388.00000000,0.03081000,793193.34998000,16
1648137600000,2022-03-24 16:00:00,BTC/NGN,25773461.00000000,25799999.00000000,25593800.00000000,25731256.00000000,0.06988000,1795926.63011000,28
1648134000000,2022-03-24 15:00:00,BTC/NGN,25450000.00000000,25890798.00000000,25403848.00000000,25890798.00000000,0.20426000,5234272.52243000,37
1648130400000,2022-03-24 14:00:00,BTC/NGN,25238265.00000000,25403846.00000000,25054923.00000000,25403846.00000000,0.26398000,6657654.26195000,37
1648126800000,2022-03-24 13:00:00,BTC/NGN,24988556.00000000,25139180.00000000,24987372.00000000,25139141.00000000,0.11582000,2902582.51236000,21
1648123200000,2022-03-24 12:00:00,BTC/NGN,25187757.00000000,25187757.00000000,25045038.00000000,25045507.00000000,0.01526000,382258.06693000,9
1648119600000,2022-03-24 11:00:00,BTC/NGN,25118341.00000000,25238461.00000000,25045506.00000000,25045562.00000000,0.03355000,843921.77868000,23
1648116000000,2022-03-24 10:00:00,BTC/NGN,25171339.00000000,25183600.00000000,25067712.00000000,25167555.00000000,0.02373000,596735.15644000,19
