https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ICX,Volume USDT,tradecount
1657843200000,2022-07-15 00:00:00,ICX/USDT,0.27300000,0.28900000,0.26900000,0.27900000,5929853.20000000,1659634.80070000,8190
1657756800000,2022-07-14 00:00:00,ICX/USDT,0.27200000,0.27700000,0.26100000,0.27300000,3241931.70000000,870947.67430000,4847
1657670400000,2022-07-13 00:00:00,ICX/USDT,0.26300000,0.27300000,0.24900000,0.27200000,5600895.90000000,1465107.51880000,7250
1657584000000,2022-07-12 00:00:00,ICX/USDT,0.26900000,0.28000000,0.26200000,0.26200000,3556510.80000000,961765.55370000,5276
1657497600000,2022-07-11 00:00:00,ICX/USDT,0.29400000,0.29500000,0.26700000,0.26900000,5797611.50000000,1620115.71970000,6250
1657411200000,2022-07-10 00:00:00,ICX/USDT,0.30100000,0.31500000,0.29000000,0.29300000,5277678.90000000,1589971.17420000,6781
1657324800000,2022-07-09 00:00:00,ICX/USDT,0.29700000,0.30600000,0.29500000,0.30000000,2449928.50000000,738127.92330000,3611
1657238400000,2022-07-08 00:00:00,ICX/USDT,0.29700000,0.30400000,0.28600000,0.29600000,4784089.30000000,1410507.58110000,6873
1657152000000,2022-07-07 00:00:00,ICX/USDT,0.28900000,0.29800000,0.28600000,0.29600000,4555817.90000000,1332042.89970000,5559
1657065600000,2022-07-06 00:00:00,ICX/USDT,0.28800000,0.29100000,0.28100000,0.28900000,3924018.20000000,1123942.18340000,4567
1656979200000,2022-07-05 00:00:00,ICX/USDT,0.29600000,0.30000000,0.27900000,0.28700000,5931442.30000000,1712218.03340000,6079
1656892800000,2022-07-04 00:00:00,ICX/USDT,0.29000000,0.29800000,0.28100000,0.29600000,3186648.00000000,921862.40300000,4168
1656806400000,2022-07-03 00:00:00,ICX/USDT,0.28700000,0.29300000,0.27800000,0.29000000,3078471.90000000,876981.28080000,5611
1656720000000,2022-07-02 00:00:00,ICX/USDT,0.28000000,0.29300000,0.27400000,0.28700000,3390215.10000000,960097.74290000,4749
1656633600000,2022-07-01 00:00:00,ICX/USDT,0.27900000,0.29000000,0.27000000,0.28000000,8149356.00000000,2269834.51350000,10436
1656547200000,2022-06-30 00:00:00,ICX/USDT,0.28200000,0.28200000,0.25600000,0.27900000,7713897.40000000,2050971.07250000,9877
1656460800000,2022-06-29 00:00:00,ICX/USDT,0.28900000,0.29100000,0.27400000,0.28100000,5938075.50000000,1674307.12560000,8771
1656374400000,2022-06-28 00:00:00,ICX/USDT,0.29600000,0.32200000,0.28500000,0.28800000,14261856.20000000,4341077.99820000,17272
1656288000000,2022-06-27 00:00:00,ICX/USDT,0.28500000,0.31400000,0.28300000,0.29500000,9648479.90000000,2878590.14770000,11479
1656201600000,2022-06-26 00:00:00,ICX/USDT,0.30300000,0.30800000,0.28200000,0.28400000,3823301.40000000,1139559.13720000,5337
1656115200000,2022-06-25 00:00:00,ICX/USDT,0.29700000,0.30500000,0.28300000,0.30200000,4751261.10000000,1406662.15310000,6759
1656028800000,2022-06-24 00:00:00,ICX/USDT,0.28900000,0.30300000,0.28700000,0.29600000,6241514.40000000,1840918.10240000,7743
1655942400000,2022-06-23 00:00:00,ICX/USDT,0.27400000,0.29200000,0.27200000,0.28900000,5001769.90000000,1422274.06140000,6708
1655856000000,2022-06-22 00:00:00,ICX/USDT,0.28300000,0.29700000,0.26800000,0.27300000,9402600.30000000,2629007.76130000,10989
1655769600000,2022-06-21 00:00:00,ICX/USDT,0.27500000,0.30900000,0.27200000,0.28200000,11865041.20000000,3438394.82720000,13812
1655683200000,2022-06-20 00:00:00,ICX/USDT,0.26800000,0.27700000,0.25500000,0.27500000,6729895.90000000,1797116.29070000,7681
1655596800000,2022-06-19 00:00:00,ICX/USDT,0.24700000,0.27200000,0.23700000,0.26800000,5668719.90000000,1435572.62340000,7372
1655510400000,2022-06-18 00:00:00,ICX/USDT,0.26800000,0.27400000,0.22800000,0.24800000,9017919.90000000,2228784.93080000,10204
1655424000000,2022-06-17 00:00:00,ICX/USDT,0.25600000,0.27200000,0.25400000,0.26700000,5450461.00000000,1442908.55580000,7040
1655337600000,2022-06-16 00:00:00,ICX/USDT,0.28500000,0.28800000,0.25000000,0.25500000,10936928.60000000,2933461.14890000,13422
1655251200000,2022-06-15 00:00:00,ICX/USDT,0.26200000,0.28500000,0.23200000,0.28500000,11089390.30000000,2793435.61740000,15383
1655164800000,2022-06-14 00:00:00,ICX/USDT,0.25900000,0.26600000,0.23300000,0.26100000,11261184.80000000,2856456.98290000,12180
1655078400000,2022-06-13 00:00:00,ICX/USDT,0.28900000,0.29200000,0.23900000,0.25800000,15487217.90000000,3991902.61010000,17290
1654992000000,2022-06-12 00:00:00,ICX/USDT,0.32000000,0.32200000,0.28800000,0.28800000,6361698.70000000,1910314.69990000,8519
1654905600000,2022-06-11 00:00:00,ICX/USDT,0.35100000,0.36000000,0.31400000,0.32000000,5104524.10000000,1710959.68940000,7580
1654819200000,2022-06-10 00:00:00,ICX/USDT,0.38300000,0.38500000,0.34400000,0.35000000,5169890.90000000,1878322.94280000,7130
1654732800000,2022-06-09 00:00:00,ICX/USDT,0.38900000,0.39500000,0.37900000,0.38300000,3257726.90000000,1265070.04710000,5263
1654646400000,2022-06-08 00:00:00,ICX/USDT,0.39500000,0.40600000,0.38000000,0.38900000,6634596.30000000,2613139.54830000,13093
1654560000000,2022-06-07 00:00:00,ICX/USDT,0.41400000,0.41600000,0.37700000,0.39500000,6419022.90000000,2503273.45710000,10343
1654473600000,2022-06-06 00:00:00,ICX/USDT,0.39000000,0.42100000,0.38800000,0.41400000,6020436.60000000,2439395.21810000,10716
1654387200000,2022-06-05 00:00:00,ICX/USDT,0.38400000,0.39800000,0.37600000,0.39000000,6050463.50000000,2348003.29030000,7723
1654300800000,2022-06-04 00:00:00,ICX/USDT,0.38600000,0.38800000,0.37100000,0.38400000,3098683.30000000,1177239.81640000,5348
1654214400000,2022-06-03 00:00:00,ICX/USDT,0.40500000,0.40600000,0.37400000,0.38600000,5778258.30000000,2227335.55190000,8585
1654128000000,2022-06-02 00:00:00,ICX/USDT,0.37200000,0.41700000,0.36900000,0.40600000,11367830.80000000,4452672.62740000,16686
1654041600000,2022-06-01 00:00:00,ICX/USDT,0.40100000,0.43100000,0.36000000,0.37200000,13483574.20000000,5349080.04320000,19210
1653955200000,2022-05-31 00:00:00,ICX/USDT,0.39700000,0.41900000,0.37800000,0.40000000,9632083.90000000,3820296.88160000,15558
1653868800000,2022-05-30 00:00:00,ICX/USDT,0.36300000,0.39800000,0.35800000,0.39700000,5944738.90000000,2259240.08220000,8851
1653782400000,2022-05-29 00:00:00,ICX/USDT,0.35800000,0.36800000,0.34600000,0.36300000,3662675.70000000,1312543.78170000,5967
1653696000000,2022-05-28 00:00:00,ICX/USDT,0.35000000,0.36500000,0.34200000,0.35700000,3129109.00000000,1106573.16530000,5601
1653609600000,2022-05-27 00:00:00,ICX/USDT,0.36100000,0.37000000,0.33900000,0.35100000,5589823.60000000,1977968.38530000,9988
1653523200000,2022-05-26 00:00:00,ICX/USDT,0.39100000,0.39900000,0.34400000,0.36100000,6071299.80000000,2223727.38130000,8673
1653436800000,2022-05-25 00:00:00,ICX/USDT,0.39200000,0.40000000,0.37500000,0.39100000,4343369.00000000,1675274.74680000,6423
1653350400000,2022-05-24 00:00:00,ICX/USDT,0.37500000,0.39600000,0.36000000,0.39100000,4551877.40000000,1738029.57500000,8488
1653264000000,2022-05-23 00:00:00,ICX/USDT,0.39500000,0.41200000,0.36600000,0.37400000,6619725.70000000,2623091.72270000,9494
1653177600000,2022-05-22 00:00:00,ICX/USDT,0.36200000,0.40100000,0.36000000,0.39500000,7826603.10000000,3002830.55350000,10728
1653091200000,2022-05-21 00:00:00,ICX/USDT,0.35200000,0.37100000,0.34300000,0.36200000,3519719.60000000,1259258.18650000,6506
1653004800000,2022-05-20 00:00:00,ICX/USDT,0.36600000,0.37700000,0.34000000,0.35300000,5013858.00000000,1802111.93610000,8608
1652918400000,2022-05-19 00:00:00,ICX/USDT,0.34800000,0.37100000,0.32900000,0.36600000,7713829.40000000,2689234.88000000,11551
1652832000000,2022-05-18 00:00:00,ICX/USDT,0.39600000,0.41000000,0.34400000,0.34800000,8303252.80000000,3134845.89020000,10321
1652745600000,2022-05-17 00:00:00,ICX/USDT,0.37700000,0.40100000,0.36500000,0.39700000,6308446.90000000,2421485.57340000,8014
1652659200000,2022-05-16 00:00:00,ICX/USDT,0.41400000,0.41600000,0.36500000,0.37600000,7169873.40000000,2725768.74420000,11837
1652572800000,2022-05-15 00:00:00,ICX/USDT,0.38500000,0.41600000,0.37200000,0.41400000,6487658.50000000,2521658.19420000,11286
1652486400000,2022-05-14 00:00:00,ICX/USDT,0.35500000,0.39500000,0.34000000,0.38400000,8508070.80000000,3142834.67530000,13237
1652400000000,2022-05-13 00:00:00,ICX/USDT,0.33300000,0.39800000,0.32900000,0.35400000,16275620.50000000,5951898.81780000,24780
1652313600000,2022-05-12 00:00:00,ICX/USDT,0.39200000,0.40700000,0.28700000,0.33100000,25425705.70000000,8469862.21677200,42707
1652227200000,2022-05-11 00:00:00,ICX/USDT,0.56800000,0.57900000,0.36600000,0.39300000,25243846.77000000,11617189.52147400,60640
1652140800000,2022-05-10 00:00:00,ICX/USDT,0.57300000,0.62700000,0.53500000,0.56700000,13878384.70000000,8085807.63680000,41021
1652054400000,2022-05-09 00:00:00,ICX/USDT,0.65000000,0.66900000,0.56000000,0.57300000,13512020.80000000,8146339.80000000,35283
1651968000000,2022-05-08 00:00:00,ICX/USDT,0.60800000,0.66800000,0.57900000,0.65000000,9846641.80000000,6143270.06520000,27236
1651881600000,2022-05-07 00:00:00,ICX/USDT,0.62500000,0.63100000,0.59300000,0.60700000,3070686.30000000,1885594.25090000,10265
1651795200000,2022-05-06 00:00:00,ICX/USDT,0.64800000,0.64900000,0.60300000,0.62500000,4338918.90000000,2707669.64300000,14549
1651708800000,2022-05-05 00:00:00,ICX/USDT,0.70500000,0.72600000,0.62000000,0.64700000,9710221.10000000,6470175.82080000,24662
1651622400000,2022-05-04 00:00:00,ICX/USDT,0.63600000,0.71300000,0.63300000,0.70500000,9163817.80000000,6159555.25720000,27194
1651536000000,2022-05-03 00:00:00,ICX/USDT,0.62900000,0.70300000,0.62000000,0.63600000,8755952.60000000,5728230.44690000,22505
1651449600000,2022-05-02 00:00:00,ICX/USDT,0.63200000,0.65200000,0.60700000,0.62800000,4750961.80000000,2998429.11190000,13286
1651363200000,2022-05-01 00:00:00,ICX/USDT,0.61000000,0.64400000,0.58600000,0.63100000,5944932.10000000,3641842.64550000,21478
1651276800000,2022-04-30 00:00:00,ICX/USDT,0.68000000,0.69600000,0.58700000,0.60900000,6616451.70000000,4299821.43660000,26013
1651190400000,2022-04-29 00:00:00,ICX/USDT,0.72300000,0.72600000,0.66800000,0.68000000,4809889.40000000,3345855.53300000,19910
1651104000000,2022-04-28 00:00:00,ICX/USDT,0.73200000,0.74300000,0.70600000,0.72300000,3853426.30000000,2796492.49920000,11638
1651017600000,2022-04-27 00:00:00,ICX/USDT,0.71600000,0.74200000,0.70700000,0.73300000,3413553.30000000,2485859.53790000,10535
1650931200000,2022-04-26 00:00:00,ICX/USDT,0.79000000,0.79100000,0.70200000,0.71600000,5404014.30000000,4049276.60960000,19871
1650844800000,2022-04-25 00:00:00,ICX/USDT,0.80500000,0.80500000,0.71900000,0.79000000,7554130.10000000,5729516.00050000,21184
1650758400000,2022-04-24 00:00:00,ICX/USDT,0.78000000,0.82400000,0.77600000,0.80500000,5955997.20000000,4744840.65600000,18475
1650672000000,2022-04-23 00:00:00,ICX/USDT,0.79500000,0.80100000,0.76900000,0.78000000,3487913.90000000,2739791.91500000,11942
1650585600000,2022-04-22 00:00:00,ICX/USDT,0.78600000,0.82900000,0.77800000,0.79400000,5895210.80000000,4711102.56970000,18425
1650499200000,2022-04-21 00:00:00,ICX/USDT,0.78700000,0.84600000,0.76000000,0.78600000,11998462.70000000,9779767.94020000,33584
1650412800000,2022-04-20 00:00:00,ICX/USDT,0.80800000,0.80800000,0.76000000,0.78700000,4952271.40000000,3888966.64120000,17652
1650326400000,2022-04-19 00:00:00,ICX/USDT,0.74900000,0.81700000,0.74700000,0.80700000,8522334.10000000,6719798.38520000,25403
1650240000000,2022-04-18 00:00:00,ICX/USDT,0.73500000,0.75000000,0.69000000,0.74900000,6825290.20000000,4887443.40190000,25555
1650153600000,2022-04-17 00:00:00,ICX/USDT,0.77400000,0.77800000,0.73100000,0.73600000,2263765.80000000,1722382.01320000,8859
1650067200000,2022-04-16 00:00:00,ICX/USDT,0.78200000,0.79100000,0.76200000,0.77400000,1978920.60000000,1532306.76690000,7289
1649980800000,2022-04-15 00:00:00,ICX/USDT,0.76800000,0.78500000,0.75200000,0.78200000,1836721.00000000,1412148.07020000,7809
1649894400000,2022-04-14 00:00:00,ICX/USDT,0.79600000,0.81000000,0.75100000,0.76700000,5085058.20000000,3969373.65120000,15453
1649808000000,2022-04-13 00:00:00,ICX/USDT,0.75500000,0.79600000,0.74400000,0.79500000,6768078.60000000,5241310.04410000,19977
1649721600000,2022-04-12 00:00:00,ICX/USDT,0.73300000,0.77400000,0.72000000,0.75500000,8656667.10000000,6471870.21800000,22017
1649635200000,2022-04-11 00:00:00,ICX/USDT,0.82200000,0.82500000,0.71600000,0.73200000,8838897.60000000,6744536.47770000,25311
1649548800000,2022-04-10 00:00:00,ICX/USDT,0.85800000,0.86200000,0.81800000,0.82100000,3026862.00000000,2541847.64670000,11854
1649462400000,2022-04-09 00:00:00,ICX/USDT,0.83100000,0.86400000,0.82900000,0.85700000,4669580.00000000,3946382.84390000,14752
1649376000000,2022-04-08 00:00:00,ICX/USDT,0.87000000,0.89500000,0.81500000,0.83100000,7693476.10000000,6632270.22200000,22366
1649289600000,2022-04-07 00:00:00,ICX/USDT,0.84000000,0.90900000,0.82100000,0.86800000,8784899.70000000,7578030.45480000,28418
1649203200000,2022-04-06 00:00:00,ICX/USDT,0.95300000,0.95600000,0.83400000,0.83900000,10633086.10000000,9400511.03010000,40910
1649116800000,2022-04-05 00:00:00,ICX/USDT,1.00900000,1.03800000,0.94600000,0.95300000,7425341.10000000,7374325.08140000,28840
1649030400000,2022-04-04 00:00:00,ICX/USDT,1.06300000,1.06300000,0.96800000,1.00800000,10423540.90000000,10516454.82380000,37119
1648944000000,2022-04-03 00:00:00,ICX/USDT,1.09000000,1.10600000,1.02500000,1.06300000,8970045.30000000,9517914.46500000,35915
1648857600000,2022-04-02 00:00:00,ICX/USDT,1.04800000,1.12000000,1.03400000,1.09000000,15826783.30000000,16959243.62760000,61468
1648771200000,2022-04-01 00:00:00,ICX/USDT,1.00400000,1.08800000,0.92800000,1.04900000,19506073.90000000,20138542.19500000,84846
1648684800000,2022-03-31 00:00:00,ICX/USDT,1.01400000,1.04800000,0.94000000,1.00400000,11693456.00000000,11644455.71300000,53006
1648598400000,2022-03-30 00:00:00,ICX/USDT,0.96200000,1.01900000,0.91600000,1.01600000,12418249.00000000,12000167.00600000,44357
1648512000000,2022-03-29 00:00:00,ICX/USDT,0.93000000,1.04900000,0.92600000,0.96200000,14818277.90000000,14632633.43090000,56246
1648425600000,2022-03-28 00:00:00,ICX/USDT,0.95800000,1.02000000,0.91100000,0.92900000,15212807.30000000,14819153.26840000,51402
1648339200000,2022-03-27 00:00:00,ICX/USDT,0.89400000,0.96500000,0.86800000,0.95700000,14698704.30000000,13400056.37480000,49892
1648252800000,2022-03-26 00:00:00,ICX/USDT,0.85600000,0.89800000,0.83800000,0.89400000,4748602.70000000,4113523.49810000,22413
1648166400000,2022-03-25 00:00:00,ICX/USDT,0.84100000,0.90400000,0.83400000,0.85600000,13104724.80000000,11428813.76770000,51472
1648080000000,2022-03-24 00:00:00,ICX/USDT,0.83100000,0.86000000,0.79900000,0.84000000,9519808.90000000,7893726.35100000,35927
1647993600000,2022-03-23 00:00:00,ICX/USDT,0.78400000,0.85200000,0.77100000,0.83200000,12997654.00000000,10630211.12920000,47407
1647907200000,2022-03-22 00:00:00,ICX/USDT,0.77600000,0.80100000,0.76600000,0.78300000,5554912.20000000,4367237.97660000,21967
1647820800000,2022-03-21 00:00:00,ICX/USDT,0.78600000,0.78700000,0.75100000,0.77600000,5460951.30000000,4200472.37290000,22011
1647734400000,2022-03-20 00:00:00,ICX/USDT,0.82700000,0.82700000,0.77200000,0.78500000,7451288.70000000,5906706.14560000,20269
1647648000000,2022-03-19 00:00:00,ICX/USDT,0.78100000,0.84000000,0.76100000,0.82600000,12419359.90000000,10055059.76800000,30908
1647561600000,2022-03-18 00:00:00,ICX/USDT,0.74600000,0.78900000,0.72700000,0.78100000,9151433.40000000,6946217.49760000,21621
1647475200000,2022-03-17 00:00:00,ICX/USDT,0.76000000,0.76200000,0.73300000,0.74500000,5309530.20000000,3949782.24850000,13636
1647388800000,2022-03-16 00:00:00,ICX/USDT,0.75500000,0.78600000,0.71400000,0.75900000,12952874.10000000,9667529.23280000,33237
1647302400000,2022-03-15 00:00:00,ICX/USDT,0.78300000,0.78500000,0.73000000,0.75400000,9076779.40000000,6831104.38840000,18718
1647216000000,2022-03-14 00:00:00,ICX/USDT,0.73800000,0.79700000,0.72300000,0.78400000,13316023.30000000,10132547.42710000,28630
1647129600000,2022-03-13 00:00:00,ICX/USDT,0.76900000,0.82900000,0.73000000,0.73800000,16873790.80000000,13284709.12970000,38810
1647043200000,2022-03-12 00:00:00,ICX/USDT,0.78500000,0.81800000,0.76300000,0.77000000,14213549.20000000,11136315.78680000,35179
1646956800000,2022-03-11 00:00:00,ICX/USDT,0.86800000,0.86900000,0.77600000,0.78400000,28805183.60000000,23183506.59160000,70339
1646870400000,2022-03-10 00:00:00,ICX/USDT,0.85200000,1.09500000,0.81500000,0.86900000,153082918.70000000,143539053.44610000,418980
1646784000000,2022-03-09 00:00:00,ICX/USDT,0.62200000,0.85900000,0.61900000,0.85300000,42311472.90000000,32758904.21850000,118315
1646697600000,2022-03-08 00:00:00,ICX/USDT,0.60100000,0.63100000,0.59700000,0.62300000,3317736.50000000,2043430.43210000,22696
1646611200000,2022-03-07 00:00:00,ICX/USDT,0.61000000,0.63200000,0.58200000,0.60200000,4862066.30000000,2947896.76110000,25297
1646524800000,2022-03-06 00:00:00,ICX/USDT,0.64000000,0.64800000,0.60800000,0.61000000,3214844.10000000,2011597.17520000,15421
