https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERSDL,Volume USDT
1658620800,2022-07-24 00:00:00,ERSDL/USDT,0.00665,0.00726,0.00665,0.00711,1679092.6061,11663.702789858
1658534400,2022-07-23 00:00:00,ERSDL/USDT,0.00685,0.0072,0.00654,0.00671,2267131.38426648,15494.9352716127792
1658448000,2022-07-22 00:00:00,ERSDL/USDT,0.00742,0.00769,0.00684,0.00685,3005333.4353,21935.962362757
1658361600,2022-07-21 00:00:00,ERSDL/USDT,0.00703,0.00743,0.00679,0.00742,5701625.277,40635.413171423
1658275200,2022-07-20 00:00:00,ERSDL/USDT,0.00825,0.00899,0.0067,0.00703,14992341.47119265,110807.5577787210869
1658188800,2022-07-19 00:00:00,ERSDL/USDT,0.00848,0.0087,0.0078,0.00825,4347049.6441681,35932.6617991996573
1658102400,2022-07-18 00:00:00,ERSDL/USDT,0.00789,0.00857,0.0078,0.00848,3385036.27076571,27689.9629803873504
1658016000,2022-07-17 00:00:00,ERSDL/USDT,0.00847,0.00884,0.0077,0.00781,4987642.44044924,40799.8666240524071
1657929600,2022-07-16 00:00:00,ERSDL/USDT,0.00775,0.00939,0.00748,0.00853,9019316.08773935,73952.8336759671722
1657843200,2022-07-15 00:00:00,ERSDL/USDT,0.00769,0.00799,0.0074,0.00783,3788052.50377243,29038.1096706611824
1657756800,2022-07-14 00:00:00,ERSDL/USDT,0.00724,0.00795,0.0071,0.00769,3066582.40755422,22803.3748419455478
1657670400,2022-07-13 00:00:00,ERSDL/USDT,0.00711,0.00739,0.00665,0.00718,3589910.28103558,25374.3766852563411
1657584000,2022-07-12 00:00:00,ERSDL/USDT,0.00797,0.00816,0.00689,0.00713,9333539.35858117,70042.2873115484489
1657497600,2022-07-11 00:00:00,ERSDL/USDT,0.0078,0.0088,0.00763,0.00798,23663261.39777325,193560.0682005447363
1657411200,2022-07-10 00:00:00,ERSDL/USDT,0.00727,0.00869,0.00706,0.00781,13881544.77334847,109988.559896950219
1657324800,2022-07-09 00:00:00,ERSDL/USDT,0.0074,0.00762,0.007,0.0072,3314525.17748529,24021.2619278616727
1657238400,2022-07-08 00:00:00,ERSDL/USDT,0.0075,0.00961,0.0074,0.00741,16089452.99413154,133173.3193238683934
1657152000,2022-07-07 00:00:00,ERSDL/USDT,0.00708,0.0079,0.00671,0.00747,13593261.32656178,97848.0454999144488
1657065600,2022-07-06 00:00:00,ERSDL/USDT,0.00705,0.00762,0.00675,0.00708,12108215.60645309,86012.8855721345481
1656979200,2022-07-05 00:00:00,ERSDL/USDT,0.00823,0.0087,0.0065,0.00704,25903258.4833383,192841.7521594612618
1656892800,2022-07-04 00:00:00,ERSDL/USDT,0.00641,0.01047,0.00623,0.00822,83646216.19795566,711487.8533954651192
1656806400,2022-07-03 00:00:00,ERSDL/USDT,0.00603,0.0068,0.00599,0.00641,4728222.94793279,30457.5016247491619
1656720000,2022-07-02 00:00:00,ERSDL/USDT,0.00625,0.0069,0.00591,0.00603,7589684.46807759,47514.3037829104442
1656633600,2022-07-01 00:00:00,ERSDL/USDT,0.00671,0.00718,0.00626,0.00626,5128113.28925339,34605.8802356816236
1656547200,2022-06-30 00:00:00,ERSDL/USDT,0.00696,0.00763,0.00608,0.0067,12577214.62328701,85505.9321063224939
1656460800,2022-06-29 00:00:00,ERSDL/USDT,0.00762,0.0079,0.00641,0.00704,6867560.90273617,48560.7668139587834
1656374400,2022-06-28 00:00:00,ERSDL/USDT,0.00741,0.00827,0.007,0.00753,6216304.64588921,47589.6981529901502
1656288000,2022-06-27 00:00:00,ERSDL/USDT,0.00848,0.00879,0.00733,0.00741,6030982.28184497,48281.7414395227213
1656201600,2022-06-26 00:00:00,ERSDL/USDT,0.00902,0.00905,0.00813,0.00848,4176011.40729068,36390.6154066847869
1656115200,2022-06-25 00:00:00,ERSDL/USDT,0.00964,0.01011,0.00865,0.00902,6331507.86813405,59162.1939545976484
1656028800,2022-06-24 00:00:00,ERSDL/USDT,0.00938,0.00969,0.00901,0.00957,5854382.86706502,54404.321261690035
1655942400,2022-06-23 00:00:00,ERSDL/USDT,0.00886,0.00985,0.0087,0.0093,8594273.12206301,79093.6148383625273
1655856000,2022-06-22 00:00:00,ERSDL/USDT,0.01071,0.01079,0.00819,0.00894,21127429.78501894,196259.0000693355441
1655769600,2022-06-21 00:00:00,ERSDL/USDT,0.01132,0.0129,0.01005,0.0106,13357350.81842836,150295.4615740173982
1655683200,2022-06-20 00:00:00,ERSDL/USDT,0.011,0.01176,0.0105,0.0114,6656073.95246247,73125.8424216651944
1655596800,2022-06-19 00:00:00,ERSDL/USDT,0.01077,0.01149,0.01005,0.0111,10396402.77025631,112021.4408706212134
1655510400,2022-06-18 00:00:00,ERSDL/USDT,0.013,0.01358,0.01002,0.01077,15999952.30978301,180173.8175243095834
1655424000,2022-06-17 00:00:00,ERSDL/USDT,0.0117,0.0155,0.01104,0.01308,21297229.26483916,271459.6624122826714
1655337600,2022-06-16 00:00:00,ERSDL/USDT,0.01143,0.01451,0.01084,0.0117,28932646.62889907,360158.4221237141833
1655251200,2022-06-15 00:00:00,ERSDL/USDT,0.012,0.01259,0.01,0.01143,21286304.16237381,237867.0347255992484
1655164800,2022-06-14 00:00:00,ERSDL/USDT,0.01144,0.0133,0.0106,0.01188,28525211.03098374,343877.691645737597
1655078400,2022-06-13 00:00:00,ERSDL/USDT,0.0146,0.016,0.01014,0.0114,27817522.65741809,338884.2605169174286
1654992000,2022-06-12 00:00:00,ERSDL/USDT,0.0145,0.0169,0.01307,0.0146,17999440.84821491,273937.0572336038538
1654905600,2022-06-11 00:00:00,ERSDL/USDT,0.01346,0.0158,0.0124,0.0145,15755436.44927077,218162.4186245311289
1654819200,2022-06-10 00:00:00,ERSDL/USDT,0.01459,0.0188,0.0131,0.01346,38467587.65676127,616195.106146468216
1654732800,2022-06-09 00:00:00,ERSDL/USDT,0.01032,0.01769,0.00967,0.01461,65113204.52696365,882774.2974358168844
1654646400,2022-06-08 00:00:00,ERSDL/USDT,0.0111,0.014,0.01001,0.01032,22251932.65070865,255227.786732101833
1654560000,2022-06-07 00:00:00,ERSDL/USDT,0.0111,0.01514,0.01,0.01112,37492904.59249895,459085.4582710888628
1654473600,2022-06-06 00:00:00,ERSDL/USDT,0.0166,0.017,0.01094,0.0111,55543232.01579409,785889.5931563665066
1654387200,2022-06-05 00:00:00,ERSDL/USDT,0.02443,0.028,0.01562,0.0166,195346642.2301838,3993365.2231342082588
1654300800,2022-06-04 00:00:00,ERSDL/USDT,0.01191,0.0319,0.0093,0.0244,333048887.70237466,5920580.3044208729102
1654214400,2022-06-03 00:00:00,ERSDL/USDT,0.0037,0.015,0.00358,0.01191,309721283.19571335,2938680.3789338755524
1654128000,2022-06-02 00:00:00,ERSDL/USDT,0.00348,0.00379,0.00323,0.0037,3498037.10055966,12035.9954588178654
1654041600,2022-06-01 00:00:00,ERSDL/USDT,0.00384,0.004,0.0031,0.0035,8323171.30617716,29360.2120952688534
1653955200,2022-05-31 00:00:00,ERSDL/USDT,0.0036,0.00393,0.0035,0.00385,5525874.63859074,20468.5548396801639
1653868800,2022-05-30 00:00:00,ERSDL/USDT,0.00348,0.00389,0.00341,0.00363,6022966.35248142,22249.7604246008294
1653782400,2022-05-29 00:00:00,ERSDL/USDT,0.00356,0.00374,0.00324,0.00351,9370500.18532582,32201.6590323061603
1653696000,2022-05-28 00:00:00,ERSDL/USDT,0.00366,0.00398,0.00351,0.00357,8370005.7429774,30913.4918357205067
1653609600,2022-05-27 00:00:00,ERSDL/USDT,0.00361,0.00439,0.00336,0.00365,21487073.19391485,80733.8136535922629
1653523200,2022-05-26 00:00:00,ERSDL/USDT,0.00356,0.0042,0.00325,0.00361,21707964.86423597,80290.462282942262
1653436800,2022-05-25 00:00:00,ERSDL/USDT,0.00353,0.004,0.00337,0.00353,10928423.39836191,39655.5966899086572
1653350400,2022-05-24 00:00:00,ERSDL/USDT,0.00347,0.0039,0.0032,0.00357,14195007.55426198,49685.1154612764002
1653264000,2022-05-23 00:00:00,ERSDL/USDT,0.00344,0.0048,0.00332,0.00351,40023085.28919113,160178.893964838982
1653177600,2022-05-22 00:00:00,ERSDL/USDT,0.00357,0.00398,0.00335,0.00343,16063530.69272362,57656.8184340321118
1653091200,2022-05-21 00:00:00,ERSDL/USDT,0.00324,0.0049,0.0032,0.00357,74866329.09682188,294762.6878543402013
1653004800,2022-05-20 00:00:00,ERSDL/USDT,0.0036,0.00389,0.00316,0.00324,13047789.09616548,44622.6368061564787
1652918400,2022-05-19 00:00:00,ERSDL/USDT,0.00299,0.0039,0.00271,0.00364,22724616.08596676,77432.483806000681
1652832000,2022-05-18 00:00:00,ERSDL/USDT,0.00316,0.0039,0.00289,0.003,13600948.57718089,43757.2412212812341
1652745600,2022-05-17 00:00:00,ERSDL/USDT,0.00282,0.00536,0.00271,0.00317,80260576.91894789,282237.2817741228972
1652659200,2022-05-16 00:00:00,ERSDL/USDT,0.00308,0.00349,0.00268,0.00283,23832392.42979043,70207.6831683765517
1652572800,2022-05-15 00:00:00,ERSDL/USDT,0.00346,0.00416,0.00251,0.00308,54034020.12959871,160553.5706628818236
1652486400,2022-05-14 00:00:00,ERSDL/USDT,0.00391,0.00419,0.00313,0.00346,6330535.97353319,22696.803702049474
1652400000,2022-05-13 00:00:00,ERSDL/USDT,0.00413,0.00524,0.0039,0.00419,3280561.85341038,14528.2934266866578
1652313600,2022-05-12 00:00:00,ERSDL/USDT,0.00515,0.0055,0.00381,0.00412,8891483.87622663,39866.7709401433028
1652227200,2022-05-11 00:00:00,ERSDL/USDT,0.00657,0.00667,0.005,0.0052,8498668.554722,48714.3623753369806
1652140800,2022-05-10 00:00:00,ERSDL/USDT,0.0071,0.008,0.00655,0.00658,4614063.91490581,32768.3352888460699
1652054400,2022-05-09 00:00:00,ERSDL/USDT,0.00887,0.00896,0.007,0.00711,3758021.29992964,29230.3408109600067
1651968000,2022-05-08 00:00:00,ERSDL/USDT,0.00913,0.0093,0.00822,0.0088,2516305.90703314,22130.2906047601591
1651881600,2022-05-07 00:00:00,ERSDL/USDT,0.00933,0.01008,0.0091,0.00913,1761928.98935488,16719.7391849188567
1651795200,2022-05-06 00:00:00,ERSDL/USDT,0.0098,0.0098,0.00921,0.00933,1233831.85788532,11635.739164062495
1651708800,2022-05-05 00:00:00,ERSDL/USDT,0.01112,0.01224,0.00966,0.00982,3524699.43778088,37719.6897741816522
1651622400,2022-05-04 00:00:00,ERSDL/USDT,0.0097,0.01171,0.00942,0.0112,4558665.7475155,47992.6722820225564
1651536000,2022-05-03 00:00:00,ERSDL/USDT,0.00962,0.01068,0.00943,0.0097,2652223.57353592,26721.3213520481471
1651449600,2022-05-02 00:00:00,ERSDL/USDT,0.01,0.01,0.00941,0.00962,1178244.79875047,11423.8766138694244
1651363200,2022-05-01 00:00:00,ERSDL/USDT,0.01014,0.01063,0.00911,0.01,4392718.8339498,43640.0051186096908
1651276800,2022-04-30 00:00:00,ERSDL/USDT,0.0105,0.01146,0.00915,0.01014,4858813.65867156,51797.0363295198204
1651190400,2022-04-29 00:00:00,ERSDL/USDT,0.01391,0.01391,0.0101,0.0105,18447105.22925887,220631.894730042088
1651104000,2022-04-28 00:00:00,ERSDL/USDT,0.0101,0.0155,0.01003,0.01391,48447999.63825745,619560.1996612168151
1651017600,2022-04-27 00:00:00,ERSDL/USDT,0.00989,0.01055,0.0095,0.01017,2676623.47380132,26764.4701646945321
1650931200,2022-04-26 00:00:00,ERSDL/USDT,0.01022,0.0106,0.0095,0.00989,2915271.42983938,29593.7034026935975
1650844800,2022-04-25 00:00:00,ERSDL/USDT,0.01161,0.0118,0.0098,0.0101,6680316.12459502,70953.9303350838742
1650758400,2022-04-24 00:00:00,ERSDL/USDT,0.01325,0.01451,0.0112,0.01161,13227297.99611872,160668.8274651250602
1650672000,2022-04-23 00:00:00,ERSDL/USDT,0.01318,0.0232,0.01308,0.0133,158936683.97138734,2642566.9772995334241
1650585600,2022-04-22 00:00:00,ERSDL/USDT,0.00913,0.018,0.00877,0.01318,50978804.34501369,638847.4641665802657
1650499200,2022-04-21 00:00:00,ERSDL/USDT,0.01006,0.01075,0.00891,0.00913,3638075.06716683,35724.9617158232434
1650412800,2022-04-20 00:00:00,ERSDL/USDT,0.01135,0.01135,0.00967,0.01006,7539383.08351146,78428.079014289595
1650326400,2022-04-19 00:00:00,ERSDL/USDT,0.01117,0.01174,0.011,0.01139,2823771.44085654,32111.7575812212017
1650240000,2022-04-18 00:00:00,ERSDL/USDT,0.0123,0.01275,0.0101,0.01111,6403236.16079877,74083.6343209453901
1650153600,2022-04-17 00:00:00,ERSDL/USDT,0.01307,0.01419,0.01224,0.0123,3480127.81935777,44990.2093921903187
1650067200,2022-04-16 00:00:00,ERSDL/USDT,0.01396,0.01445,0.01283,0.013,1085267.83544112,14712.6016991405366
1649980800,2022-04-15 00:00:00,ERSDL/USDT,0.0145,0.01492,0.01269,0.01396,2721263.26508418,37304.101262404546
1649894400,2022-04-14 00:00:00,ERSDL/USDT,0.01449,0.01559,0.0143,0.01454,2866412.50473308,43145.5038707293606
1649808000,2022-04-13 00:00:00,ERSDL/USDT,0.01453,0.01525,0.01418,0.01445,1313506.25302224,19285.929891537961
1649721600,2022-04-12 00:00:00,ERSDL/USDT,0.01476,0.01499,0.01401,0.0145,833314.65571744,12058.2235133439293
1649635200,2022-04-11 00:00:00,ERSDL/USDT,0.01593,0.01593,0.0141,0.01465,1341664.07527314,20166.9163920616227
1649548800,2022-04-10 00:00:00,ERSDL/USDT,0.0167,0.0169,0.0154,0.01592,1508512.86968075,24320.3466710490662
1649462400,2022-04-09 00:00:00,ERSDL/USDT,0.01601,0.01693,0.01598,0.0168,1132365.28229567,18614.3903891041457
1649376000,2022-04-08 00:00:00,ERSDL/USDT,0.01686,0.0169,0.016,0.01601,1045409.217366,17348.6467117936041
1649289600,2022-04-07 00:00:00,ERSDL/USDT,0.01702,0.01712,0.01611,0.01674,1232110.57781742,20438.960850766993
1649203200,2022-04-06 00:00:00,ERSDL/USDT,0.01778,0.01789,0.01702,0.01702,1341468.62026254,23125.7875987505764
1649116800,2022-04-05 00:00:00,ERSDL/USDT,0.01904,0.01927,0.01762,0.01778,3040475.99653929,55874.2042416485801
1649030400,2022-04-04 00:00:00,ERSDL/USDT,0.02005,0.0219,0.01862,0.01914,6708836.44028032,132778.3679836444089
1648944000,2022-04-03 00:00:00,ERSDL/USDT,0.01814,0.02244,0.01781,0.02005,7016962.58251471,138339.2359125989441
1648857600,2022-04-02 00:00:00,ERSDL/USDT,0.01769,0.0188,0.0174,0.01823,3345743.68956103,60306.1896930028779
1648771200,2022-04-01 00:00:00,ERSDL/USDT,0.01725,0.01796,0.01701,0.01769,1764584.22552284,30978.3618359909395
1648684800,2022-03-31 00:00:00,ERSDL/USDT,0.0184,0.01928,0.017,0.01715,5257577.87549445,95288.9580254087513
1648598400,2022-03-30 00:00:00,ERSDL/USDT,0.01815,0.0199,0.01796,0.01828,4423422.3702758,82227.1240549922354
1648512000,2022-03-29 00:00:00,ERSDL/USDT,0.01846,0.0199,0.01781,0.01814,6591675.2054322,124111.9761916679807
1648425600,2022-03-28 00:00:00,ERSDL/USDT,0.01731,0.0201,0.01664,0.01848,5049102.03755455,91513.9270928559872
1648339200,2022-03-27 00:00:00,ERSDL/USDT,0.01609,0.0174,0.01582,0.0174,3178534.10941473,53328.708433972394
1648252800,2022-03-26 00:00:00,ERSDL/USDT,0.01636,0.01742,0.0159,0.016,3085874.51205148,50667.2358824017734
1648166400,2022-03-25 00:00:00,ERSDL/USDT,0.01564,0.018,0.01501,0.01648,8755005.85005984,147843.2810187783093
1648080000,2022-03-24 00:00:00,ERSDL/USDT,0.016,0.0165,0.01501,0.0156,3065659.34381973,47846.4363652934042
1647993600,2022-03-23 00:00:00,ERSDL/USDT,0.01635,0.01635,0.0149,0.01595,4098881.36508917,63622.5429683655627
1647907200,2022-03-22 00:00:00,ERSDL/USDT,0.01515,0.01662,0.01409,0.01649,3874512.17031351,60056.2971182943978
1647820800,2022-03-21 00:00:00,ERSDL/USDT,0.016,0.01739,0.01424,0.0152,9791342.75288944,157455.896322033274
1647734400,2022-03-20 00:00:00,ERSDL/USDT,0.01545,0.0169,0.01481,0.01605,2689980.85050764,42161.8659207342934
1647648000,2022-03-19 00:00:00,ERSDL/USDT,0.01558,0.01699,0.01471,0.01558,2184809.27874903,34646.9233732843134
1647561600,2022-03-18 00:00:00,ERSDL/USDT,0.01574,0.016,0.0145,0.01558,1189438.52321049,18080.1155847565249
1647475200,2022-03-17 00:00:00,ERSDL/USDT,0.0159,0.01644,0.01513,0.01574,946637.35279151,15098.6524112517771
1647388800,2022-03-16 00:00:00,ERSDL/USDT,0.01571,0.01649,0.01429,0.0159,1594133.2410363,24221.6792514509791
1647302400,2022-03-15 00:00:00,ERSDL/USDT,0.0162,0.0163,0.01519,0.01571,2069218.9988595,31941.6259848721598
1647216000,2022-03-14 00:00:00,ERSDL/USDT,0.01608,0.0176,0.01561,0.0162,845077.01879989,14006.6599506758464
1647129600,2022-03-13 00:00:00,ERSDL/USDT,0.0166,0.0179,0.01608,0.0161,1667883.0608222,27961.4469762641449
1647043200,2022-03-12 00:00:00,ERSDL/USDT,0.0156,0.01899,0.0156,0.01672,3119637.24109175,53124.4105721254926
1646956800,2022-03-11 00:00:00,ERSDL/USDT,0.0165,0.01714,0.0149,0.0157,2210713.00447016,35216.1129440541209
1646870400,2022-03-10 00:00:00,ERSDL/USDT,0.01781,0.0183,0.0162,0.0165,498479.00221587,8570.089697209067
1646784000,2022-03-09 00:00:00,ERSDL/USDT,0.01729,0.01868,0.01711,0.01781,1814576.10778346,32088.0370499293389
1646697600,2022-03-08 00:00:00,ERSDL/USDT,0.0169,0.0178,0.0167,0.01714,493233.08505789,8538.6554039360342
1646611200,2022-03-07 00:00:00,ERSDL/USDT,0.01779,0.018,0.0166,0.0169,739728.47140713,12820.4452071468757
1646524800,2022-03-06 00:00:00,ERSDL/USDT,0.0183,0.01917,0.0175,0.01779,1273533.87655551,22876.7688578944095
1646438400,2022-03-05 00:00:00,ERSDL/USDT,0.0178,0.01867,0.0176,0.01811,316625.22677403,5747.605650050928
1646352000,2022-03-04 00:00:00,ERSDL/USDT,0.0195,0.0198,0.0174,0.0178,895060.20771315,16710.9330895024275
1646265600,2022-03-03 00:00:00,ERSDL/USDT,0.0196,0.0203,0.0181,0.0195,1387742.25488681,26544.661411368487
1646179200,2022-03-02 00:00:00,ERSDL/USDT,0.0206,0.023,0.0192,0.0196,1393134.25807087,29280.639163799216
1646092800,2022-03-01 00:00:00,ERSDL/USDT,0.0189,0.0235,0.0186,0.0205,2663927.65116311,54837.727480269686
1646006400,2022-02-28 00:00:00,ERSDL/USDT,0.0173,0.0197,0.0169,0.0189,1700271.62716146,30569.983417888923
1645920000,2022-02-27 00:00:00,ERSDL/USDT,0.0192,0.0198,0.0172,0.0172,763874.7953435,14127.252855619881
1645833600,2022-02-26 00:00:00,ERSDL/USDT,0.0185,0.024,0.0171,0.0193,1808567.92990378,35035.768530369471
1645747200,2022-02-25 00:00:00,ERSDL/USDT,0.0163,0.0229,0.0163,0.0185,2239299.51520326,41819.411335284294
1645660800,2022-02-24 00:00:00,ERSDL/USDT,0.0183,0.0183,0.015,0.0163,2880757.06673429,47101.698784380508
1645574400,2022-02-23 00:00:00,ERSDL/USDT,0.0195,0.0208,0.0179,0.0182,1795849.2037617,34077.179234079676
1645488000,2022-02-22 00:00:00,ERSDL/USDT,0.0183,0.0197,0.0175,0.0193,1561260.15167592,28807.694167408758
1645401600,2022-02-21 00:00:00,ERSDL/USDT,0.02,0.0209,0.0171,0.0183,1901894.66584382,35520.596273732621
1645315200,2022-02-20 00:00:00,ERSDL/USDT,0.0219,0.0223,0.0189,0.0199,1520780.00897182,30974.63542506595
1645228800,2022-02-19 00:00:00,ERSDL/USDT,0.0215,0.0231,0.0211,0.0219,1503816.37586429,33894.46980581697
1645142400,2022-02-18 00:00:00,ERSDL/USDT,0.0225,0.023,0.0212,0.0215,797794.57005055,17635.257683767892
1645056000,2022-02-17 00:00:00,ERSDL/USDT,0.0268,0.0268,0.0221,0.0226,1182889.36448195,28511.425049952893
1644969600,2022-02-16 00:00:00,ERSDL/USDT,0.024,0.0268,0.0239,0.0268,1970641.75044713,49975.650113702856
1644883200,2022-02-15 00:00:00,ERSDL/USDT,0.0224,0.0253,0.0219,0.0241,1968307.0862742,47347.137180922697
1644796800,2022-02-14 00:00:00,ERSDL/USDT,0.0228,0.0233,0.0207,0.0226,1576731.30795041,34688.567631977908
