https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume RUB,tradecount
1660953600000,2022-08-20 00:00:00,BTC/RUB,1249912.00000000,1278198.00000000,1243566.00000000,1263700.00000000,13.68057000,17337113.60961000,2128
1660867200000,2022-08-19 00:00:00,BTC/RUB,1403802.00000000,1403802.00000000,1250000.00000000,1250000.00000000,44.24325000,57312045.71114000,4321
1660780800000,2022-08-18 00:00:00,BTC/RUB,1418281.00000000,1428321.00000000,1396057.00000000,1404852.00000000,25.56697000,36095080.68323000,2845
1660694400000,2022-08-17 00:00:00,BTC/RUB,1468678.00000000,1498258.00000000,1408588.00000000,1415958.00000000,28.60112000,41520879.34554000,3421
1660608000000,2022-08-16 00:00:00,BTC/RUB,1485138.00000000,1494274.00000000,1456089.00000000,1470449.00000000,29.59525000,43542070.51255000,3235
1660521600000,2022-08-15 00:00:00,BTC/RUB,1510443.00000000,1565468.00000000,1469574.00000000,1486921.00000000,30.65001000,45925312.14421000,4281
1660435200000,2022-08-14 00:00:00,BTC/RUB,1512330.00000000,1544940.00000000,1478476.00000000,1510914.00000000,46.03287000,69638648.93958000,4539
1660348800000,2022-08-13 00:00:00,BTC/RUB,1516391.00000000,1548932.00000000,1507001.00000000,1510025.00000000,19.81945000,30224436.13401000,3034
1660262400000,2022-08-12 00:00:00,BTC/RUB,1460314.00000000,1519450.00000000,1448638.00000000,1516391.00000000,40.89372000,60371452.16824000,4001
1660176000000,2022-08-11 00:00:00,BTC/RUB,1468801.00000000,1517899.00000000,1453974.00000000,1461473.00000000,36.56545000,54637851.89343000,4728
1660089600000,2022-08-10 00:00:00,BTC/RUB,1405983.00000000,1488068.00000000,1380196.00000000,1466588.00000000,35.00636000,50537372.75081000,4454
1660003200000,2022-08-09 00:00:00,BTC/RUB,1467361.00000000,1473659.00000000,1393999.00000000,1406030.00000000,28.41337000,40518165.04422000,3325
1659916800000,2022-08-08 00:00:00,BTC/RUB,1411734.00000000,1488557.00000000,1410001.00000000,1468266.00000000,32.39831000,47323710.71296000,4434
1659830400000,2022-08-07 00:00:00,BTC/RUB,1400237.00000000,1426181.00000000,1397358.00000000,1411733.00000000,10.62613000,15009804.82262000,2537
1659744000000,2022-08-06 00:00:00,BTC/RUB,1419288.00000000,1422208.00000000,1399072.00000000,1399535.00000000,13.06378000,18480255.09280000,1991
1659657600000,2022-08-05 00:00:00,BTC/RUB,1375443.00000000,1429498.00000000,1370000.00000000,1418515.00000000,37.65593000,52918341.87370000,3677
1659571200000,2022-08-04 00:00:00,BTC/RUB,1410475.00000000,1431885.00000000,1375956.00000000,1376617.00000000,48.80192000,68193589.75926000,4173
1659484800000,2022-08-03 00:00:00,BTC/RUB,1416437.00000000,1457278.00000000,1400090.00000000,1412130.00000000,32.58091000,46601509.62654000,3409
1659398400000,2022-08-02 00:00:00,BTC/RUB,1440854.00000000,1450000.00000000,1386935.00000000,1417085.00000000,39.39740000,55455862.08228000,3861
1659312000000,2022-08-01 00:00:00,BTC/RUB,1463649.00000000,1483055.00000000,1417829.00000000,1439335.00000000,51.03522000,74521633.30407000,4771
1659225600000,2022-07-31 00:00:00,BTC/RUB,1486211.00000000,1518686.00000000,1460142.00000000,1467161.00000000,21.24247000,31690872.55061000,3025
1659139200000,2022-07-30 00:00:00,BTC/RUB,1491955.00000000,1546270.00000000,1479464.00000000,1486211.00000000,20.42497000,31020471.28523000,3446
1659052800000,2022-07-29 00:00:00,BTC/RUB,1493509.00000000,1540067.00000000,1476168.00000000,1490815.00000000,87.63697000,131108220.92864000,7929
1658966400000,2022-07-28 00:00:00,BTC/RUB,1409808.00000000,1510657.00000000,1391815.00000000,1493767.00000000,63.64562000,91436362.03749000,7258
1658880000000,2022-07-27 00:00:00,BTC/RUB,1323990.00000000,1419988.00000000,1307143.00000000,1409091.00000000,78.26101000,104898305.36757000,6855
1658793600000,2022-07-26 00:00:00,BTC/RUB,1290243.00000000,1325800.00000000,1267582.00000000,1323590.00000000,30.26631000,39245240.52174000,4175
1658707200000,2022-07-25 00:00:00,BTC/RUB,1345173.00000000,1347858.00000000,1289189.00000000,1291889.00000000,33.88031000,44622562.89407000,4004
1658620800000,2022-07-24 00:00:00,BTC/RUB,1334968.00000000,1369421.00000000,1321942.00000000,1345173.00000000,18.46701000,24882119.92344000,2496
1658534400000,2022-07-23 00:00:00,BTC/RUB,1343932.00000000,1369846.00000000,1308587.00000000,1334968.00000000,19.04841000,25468321.44935000,2838
1658448000000,2022-07-22 00:00:00,BTC/RUB,1359400.00000000,1416094.00000000,1324237.00000000,1348139.00000000,49.91408000,68835414.93175000,5208
1658361600000,2022-07-21 00:00:00,BTC/RUB,1311238.00000000,1364999.00000000,1265267.00000000,1359249.00000000,85.95171000,113922359.43508000,6794
1658275200000,2022-07-20 00:00:00,BTC/RUB,1389306.00000000,1402000.00000000,1286549.00000000,1310000.00000000,102.28780000,136976298.33997000,9111
1658188800000,2022-07-19 00:00:00,BTC/RUB,1341765.00000000,1407549.00000000,1272765.00000000,1393919.00000000,69.13206000,91883040.56442000,9299
1658102400000,2022-07-18 00:00:00,BTC/RUB,1260294.00000000,1359628.00000000,1258862.00000000,1348507.00000000,73.39137000,97342810.83489000,8697
1658016000000,2022-07-17 00:00:00,BTC/RUB,1286090.00000000,1316132.00000000,1258213.00000000,1259510.00000000,26.33161000,33994260.52064000,4360
1657929600000,2022-07-16 00:00:00,BTC/RUB,1285463.00000000,1308466.00000000,1252352.00000000,1282065.00000000,23.88229000,30460749.31577000,3794
1657843200000,2022-07-15 00:00:00,BTC/RUB,1285777.00000000,1315781.00000000,1275000.00000000,1283959.00000000,33.24708000,43078073.83052000,4754
1657756800000,2022-07-14 00:00:00,BTC/RUB,1267314.00000000,1306105.00000000,1226100.00000000,1285927.00000000,24.71207000,31194605.35479000,4792
1657670400000,2022-07-13 00:00:00,BTC/RUB,1206536.00000000,1269000.00000000,1190300.00000000,1265433.00000000,23.46933000,28889684.06142000,4028
1657584000000,2022-07-12 00:00:00,BTC/RUB,1295000.00000000,1298779.00000000,1206684.00000000,1210385.00000000,49.11701000,61814808.40555000,5616
1657497600000,2022-07-11 00:00:00,BTC/RUB,1349700.00000000,1383000.00000000,1289684.00000000,1295000.00000000,42.56322000,56267774.32818000,6020
1657411200000,2022-07-10 00:00:00,BTC/RUB,1391886.00000000,1394871.00000000,1332032.00000000,1352624.00000000,24.38814000,33202088.97287000,2548
1657324800000,2022-07-09 00:00:00,BTC/RUB,1404543.00000000,1417085.00000000,1386936.00000000,1391774.00000000,19.67242000,27554005.19769000,2688
1657238400000,2022-07-08 00:00:00,BTC/RUB,1385975.00000000,1440000.00000000,1337000.00000000,1401740.00000000,77.78745000,108415446.70618000,5675
1657152000000,2022-07-07 00:00:00,BTC/RUB,1328400.00000000,1400000.00000000,1306714.00000000,1389016.00000000,43.73966000,58404577.92767000,3876
1657065600000,2022-07-06 00:00:00,BTC/RUB,1262386.00000000,1376807.00000000,1250052.00000000,1324944.00000000,76.09672000,100090852.89450000,4626
1656979200000,2022-07-05 00:00:00,BTC/RUB,1154688.00000000,1308874.00000000,1136900.00000000,1262107.00000000,84.20466000,102464818.72282000,6284
1656892800000,2022-07-04 00:00:00,BTC/RUB,1064692.00000000,1159422.00000000,1051000.00000000,1155524.00000000,40.48126000,44597927.11627000,3049
1656806400000,2022-07-03 00:00:00,BTC/RUB,1077247.00000000,1085074.00000000,1050888.00000000,1065025.00000000,24.88436000,26617409.69200000,2033
1656720000000,2022-07-02 00:00:00,BTC/RUB,1070321.00000000,1084231.00000000,1051661.00000000,1076918.00000000,15.91194000,17006489.69103000,1552
1656633600000,2022-07-01 00:00:00,BTC/RUB,1085427.00000000,1137186.00000000,1021900.00000000,1068069.00000000,155.72704000,166274344.06173000,5273
1656547200000,2022-06-30 00:00:00,BTC/RUB,1061473.00000000,1093194.00000000,1003111.00000000,1091776.00000000,98.08548000,101375629.02710000,4547
1656460800000,2022-06-29 00:00:00,BTC/RUB,1102820.00000000,1109493.00000000,1036336.00000000,1060562.00000000,92.22196000,98768087.14108000,4141
1656374400000,2022-06-28 00:00:00,BTC/RUB,1137186.00000000,1165145.00000000,1089060.00000000,1105135.00000000,54.47667000,61627221.75456000,3135
1656288000000,2022-06-27 00:00:00,BTC/RUB,1176000.00000000,1191127.00000000,1120603.00000000,1137300.00000000,43.81168000,50569279.01536000,2914
1656201600000,2022-06-26 00:00:00,BTC/RUB,1205642.00000000,1229816.00000000,1176001.00000000,1177871.00000000,15.14982000,18193447.53937000,1960
1656115200000,2022-06-25 00:00:00,BTC/RUB,1185921.00000000,1210000.00000000,1171268.00000000,1207122.00000000,14.43042000,17178101.82116000,1762
1656028800000,2022-06-24 00:00:00,BTC/RUB,1154131.00000000,1208480.00000000,1123952.00000000,1185326.00000000,54.45559000,63155085.57299000,3804
1655942400000,2022-06-23 00:00:00,BTC/RUB,1098780.00000000,1163590.00000000,1093340.00000000,1154430.00000000,47.11780000,52675754.37971000,3191
1655856000000,2022-06-22 00:00:00,BTC/RUB,1123443.00000000,1133018.00000000,1075794.00000000,1098229.00000000,63.14278000,69923945.43914000,3348
1655769600000,2022-06-21 00:00:00,BTC/RUB,1167666.00000000,1208483.00000000,1118504.00000000,1124597.00000000,58.15263000,67959388.48400000,3639
1655683200000,2022-06-20 00:00:00,BTC/RUB,1190512.00000000,1210000.00000000,1129800.00000000,1171657.00000000,27.72734000,32477878.00066000,2636
1655596800000,2022-06-19 00:00:00,BTC/RUB,1100000.00000000,1208259.00000000,1042384.00000000,1191251.00000000,31.02966000,34992148.96428000,3128
1655510400000,2022-06-18 00:00:00,BTC/RUB,1176656.00000000,1193467.00000000,1026952.00000000,1101848.00000000,36.20875000,39920116.19865000,3405
1655424000000,2022-06-17 00:00:00,BTC/RUB,1189036.00000000,1237522.00000000,1170000.00000000,1176787.00000000,40.36320000,48411789.92045000,3306
1655337600000,2022-06-16 00:00:00,BTC/RUB,1298349.00000000,1321061.00000000,1168376.00000000,1188592.00000000,54.94896000,67492891.69150000,4790
1655251200000,2022-06-15 00:00:00,BTC/RUB,1290000.00000000,1310000.00000000,1157247.00000000,1300870.00000000,77.39805000,94864295.83850000,7095
1655164800000,2022-06-14 00:00:00,BTC/RUB,1300110.00000000,1337314.00000000,1206609.00000000,1290517.00000000,83.11390000,107224208.33284000,6879
1655078400000,2022-06-13 00:00:00,BTC/RUB,1558256.00000000,1603252.00000000,1272083.00000000,1298980.00000000,90.62407000,128121942.38337500,8847
1654992000000,2022-06-12 00:00:00,BTC/RUB,1659840.00000000,1669180.00000000,1558257.00000000,1558257.00000000,25.44132000,41051771.69709700,3135
1654905600000,2022-06-11 00:00:00,BTC/RUB,1732312.00000000,1744923.00000000,1609647.00000000,1657071.00000000,27.12720000,44985238.95895000,2781
1654819200000,2022-06-10 00:00:00,BTC/RUB,1760141.00000000,1805587.00000000,1682322.00000000,1732135.00000000,108.53503000,188662699.53263000,5543
1654732800000,2022-06-09 00:00:00,BTC/RUB,1847081.00000000,1858320.00000000,1742836.00000000,1759301.00000000,94.44112000,168428187.98782000,4883
1654646400000,2022-06-08 00:00:00,BTC/RUB,1933297.00000000,1947011.00000000,1827361.00000000,1848091.00000000,31.72907000,59233604.89286000,3132
1654560000000,2022-06-07 00:00:00,BTC/RUB,1941407.00000000,1961264.00000000,1806806.00000000,1936770.00000000,47.15207000,87887997.95587000,4450
1654473600000,2022-06-06 00:00:00,BTC/RUB,1892315.00000000,1970000.00000000,1891096.00000000,1942732.00000000,27.11934000,52791199.63958000,3037
1654387200000,2022-06-05 00:00:00,BTC/RUB,1889060.00000000,1910697.00000000,1870898.00000000,1894622.00000000,13.10805000,24782933.50337000,1868
1654300800000,2022-06-04 00:00:00,BTC/RUB,1895726.00000000,1902335.00000000,1856721.00000000,1886318.00000000,10.44370000,19654255.39153000,1677
1654214400000,2022-06-03 00:00:00,BTC/RUB,1951281.00000000,1960574.00000000,1846825.00000000,1897965.00000000,48.58901000,91567496.08063000,3573
1654128000000,2022-06-02 00:00:00,BTC/RUB,1904342.00000000,1965644.00000000,1853850.00000000,1957108.00000000,37.77649000,71920309.69833000,3429
1654041600000,2022-06-01 00:00:00,BTC/RUB,2006281.00000000,2030985.00000000,1884255.00000000,1909164.00000000,54.27289000,107155089.31109000,4829
1653955200000,2022-05-31 00:00:00,BTC/RUB,2045129.00000000,2051380.00000000,1956982.00000000,2004679.00000000,68.51335000,136704409.17046000,4802
1653868800000,2022-05-30 00:00:00,BTC/RUB,1967501.00000000,2075156.00000000,1911497.00000000,2049949.00000000,66.22287000,131350212.26548000,4981
1653782400000,2022-05-29 00:00:00,BTC/RUB,1933081.00000000,1968888.00000000,1924475.00000000,1964877.00000000,8.02473000,15613935.12718000,1846
1653696000000,2022-05-28 00:00:00,BTC/RUB,1907809.00000000,1949784.00000000,1902977.00000000,1930210.00000000,7.85228000,15143772.16970000,1747
1653609600000,2022-05-27 00:00:00,BTC/RUB,1838783.00000000,1950188.00000000,1796163.00000000,1908271.00000000,79.61886000,150551625.25075000,4624
1653523200000,2022-05-26 00:00:00,BTC/RUB,1805364.00000000,1909973.00000000,1733590.00000000,1839418.00000000,85.20558000,155367508.83136000,5171
1653436800000,2022-05-25 00:00:00,BTC/RUB,1722403.00000000,1829397.00000000,1671195.00000000,1803180.00000000,84.39028000,147751913.37227000,4913
1653350400000,2022-05-24 00:00:00,BTC/RUB,1707800.00000000,1736656.00000000,1640773.00000000,1725403.00000000,40.95502100,68877043.23646400,3175
1653264000000,2022-05-23 00:00:00,BTC/RUB,1863720.00000000,1883573.00000000,1695722.00000000,1707655.00000000,27.41923000,49320551.29623000,3376
1653177600000,2022-05-22 00:00:00,BTC/RUB,1784122.00000000,1869298.00000000,1777001.00000000,1859586.00000000,19.35396000,35243972.39845000,2722
1653091200000,2022-05-21 00:00:00,BTC/RUB,1797268.00000000,1808999.00000000,1773712.00000000,1784888.00000000,11.86054000,21226472.80150000,1885
1653004800000,2022-05-20 00:00:00,BTC/RUB,1876864.00000000,1907000.00000000,1770000.00000000,1797029.00000000,62.56484000,114333399.62891000,4503
1652918400000,2022-05-19 00:00:00,BTC/RUB,1859461.00000000,1920847.00000000,1804425.00000000,1882363.00000000,49.34429000,91580988.78809000,3783
1652832000000,2022-05-18 00:00:00,BTC/RUB,1998810.00000000,2003499.00000000,1851684.00000000,1858209.00000000,37.70815000,72176334.51962000,2815
1652745600000,2022-05-17 00:00:00,BTC/RUB,1925653.00000000,2016861.00000000,1924459.00000000,1996511.00000000,53.11661000,105022058.44176000,3232
1652659200000,2022-05-16 00:00:00,BTC/RUB,2078810.00000000,2079367.00000000,1879551.00000000,1930406.00000000,73.87254000,142770333.93816000,3483
1652572800000,2022-05-15 00:00:00,BTC/RUB,1956345.00000000,2082773.00000000,1922923.00000000,2074720.00000000,17.15066000,34112576.18728000,2303
1652486400000,2022-05-14 00:00:00,BTC/RUB,1920701.00000000,1979857.00000000,1873496.00000000,1964281.00000000,24.76562000,47684103.71426000,2664
1652400000000,2022-05-13 00:00:00,BTC/RUB,1900000.00000000,2035917.00000000,1882534.00000000,1920330.00000000,131.71734000,260701942.51055000,5298
1652313600000,2022-05-12 00:00:00,BTC/RUB,1976307.00000000,2055269.00000000,1707777.00000000,1896685.00000000,245.94689900,457370962.83783800,7999
1652227200000,2022-05-11 00:00:00,BTC/RUB,2188719.00000000,2250000.00000000,1900010.00000000,1983059.00000000,123.96707200,259145911.32393300,5711
1652140800000,2022-05-10 00:00:00,BTC/RUB,2124770.00000000,2312645.00000000,2108945.00000000,2188403.00000000,69.33092000,153220478.50992000,5255
1652054400000,2022-05-09 00:00:00,BTC/RUB,2342750.00000000,2364101.00000000,2117932.00000000,2117932.00000000,89.79248300,201828080.15740300,5220
1651968000000,2022-05-08 00:00:00,BTC/RUB,2436137.00000000,2439639.00000000,2261807.00000000,2340664.00000000,41.48435000,97227908.62706000,3579
1651881600000,2022-05-07 00:00:00,BTC/RUB,2497638.00000000,2504156.00000000,2394266.00000000,2436285.00000000,24.99734000,61617560.30232000,2596
1651795200000,2022-05-06 00:00:00,BTC/RUB,2377262.00000000,2509432.00000000,2349124.00000000,2499647.00000000,95.86721000,232127711.10372000,4329
1651708800000,2022-05-05 00:00:00,BTC/RUB,2642222.00000000,2668818.00000000,2323799.00000000,2377262.00000000,144.06319600,359539434.70695400,6119
1651622400000,2022-05-04 00:00:00,BTC/RUB,2574020.00000000,2672445.00000000,2544981.00000000,2633000.00000000,123.51705300,322134698.47222000,5153
1651536000000,2022-05-03 00:00:00,BTC/RUB,2735851.00000000,2748745.00000000,2550000.00000000,2575628.00000000,77.37075500,202717505.99042000,3675
1651449600000,2022-05-02 00:00:00,BTC/RUB,2781053.00000000,2833279.00000000,2703497.00000000,2743650.00000000,44.76184000,124157004.32139000,2803
1651363200000,2022-05-01 00:00:00,BTC/RUB,2724199.00000000,2782758.00000000,2695367.00000000,2781645.00000000,20.06710000,54873363.47949000,2031
1651276800000,2022-04-30 00:00:00,BTC/RUB,2784064.00000000,2803478.00000000,2719737.00000000,2735849.00000000,21.74715000,60420655.16141000,2079
1651190400000,2022-04-29 00:00:00,BTC/RUB,2899207.00000000,2912824.00000000,2720199.00000000,2791175.00000000,55.33657000,154932658.22051000,3306
1651104000000,2022-04-28 00:00:00,BTC/RUB,2910994.00000000,2951438.00000000,2846302.00000000,2897160.00000000,50.55620000,147058475.70194000,3089
1651017600000,2022-04-27 00:00:00,BTC/RUB,2856476.00000000,2955747.00000000,2850115.00000000,2909113.00000000,40.45588000,117178420.89813000,3155
1650931200000,2022-04-26 00:00:00,BTC/RUB,3046676.00000000,3064613.00000000,2829849.00000000,2852902.00000000,55.56260000,165694266.12823000,3843
1650844800000,2022-04-25 00:00:00,BTC/RUB,3086000.00000000,3093982.00000000,2902076.00000000,3048766.00000000,74.47695000,222116401.44182000,4265
1650758400000,2022-04-24 00:00:00,BTC/RUB,3073774.00000000,3114803.00000000,3050207.00000000,3084365.00000000,20.52857000,63415225.89436000,2204
1650672000000,2022-04-23 00:00:00,BTC/RUB,3109740.00000000,3135950.00000000,3019259.00000000,3075000.00000000,40.84085000,126198715.73601000,3044
1650585600000,2022-04-22 00:00:00,BTC/RUB,3289323.00000000,3309603.00000000,3050450.00000000,3110590.00000000,21.21148000,67441857.90838000,2891
1650499200000,2022-04-21 00:00:00,BTC/RUB,3353000.00000000,3450081.00000000,3217615.00000000,3287233.00000000,55.84030000,187303670.91050000,5296
1650412800000,2022-04-20 00:00:00,BTC/RUB,3324445.00000000,3433236.00000000,3280000.00000000,3350601.00000000,58.83620000,196453007.35331000,4137
1650326400000,2022-04-19 00:00:00,BTC/RUB,3319014.00000000,3349300.00000000,3267107.00000000,3332235.00000000,25.44944000,84381083.90418000,3094
1650240000000,2022-04-18 00:00:00,BTC/RUB,3251522.00000000,3340428.00000000,3181173.00000000,3323417.00000000,26.08299000,84471696.48264000,3224
1650153600000,2022-04-17 00:00:00,BTC/RUB,3291405.00000000,3310505.00000000,3237407.00000000,3254808.00000000,11.83694000,38922115.70887000,2414
1650067200000,2022-04-16 00:00:00,BTC/RUB,3337286.00000000,3339252.00000000,3263535.00000000,3300118.00000000,14.24239000,46912690.48708000,2268
1649980800000,2022-04-15 00:00:00,BTC/RUB,3328382.00000000,3366627.00000000,3288416.00000000,3334186.00000000,20.66322000,68652232.58167000,2539
1649894400000,2022-04-14 00:00:00,BTC/RUB,3445041.00000000,3472566.00000000,3302593.00000000,3329468.00000000,16.64340000,56327781.20889000,3062
1649808000000,2022-04-13 00:00:00,BTC/RUB,3373044.00000000,3468690.00000000,3326611.00000000,3447888.00000000,28.41928000,96644758.28288000,3622
1649721600000,2022-04-12 00:00:00,BTC/RUB,3320000.00000000,3405550.00000000,3285268.00000000,3372526.00000000,29.82444000,100188835.71930000,3503
1649635200000,2022-04-11 00:00:00,BTC/RUB,3440000.00000000,3534861.00000000,3286332.00000000,3312061.00000000,48.77798000,166492272.88684000,4715
1649548800000,2022-04-10 00:00:00,BTC/RUB,3481801.00000000,3540000.00000000,3430000.00000000,3440679.00000000,13.16824000,45908826.61996000,3096
1649462400000,2022-04-09 00:00:00,BTC/RUB,3473517.00000000,3496131.00000000,3433805.00000000,3481190.00000000,10.86480000,37651651.09085000,2506
1649376000000,2022-04-08 00:00:00,BTC/RUB,3575382.00000000,3584494.00000000,3386704.00000000,3481450.00000000,63.39568000,221860334.80813000,4551
1649289600000,2022-04-07 00:00:00,BTC/RUB,3699379.00000000,3734573.00000000,3510167.00000000,3574383.00000000,43.39462000,155870463.64110000,5034
1649203200000,2022-04-06 00:00:00,BTC/RUB,3943772.00000000,4008783.00000000,3676422.00000000,3699379.00000000,44.44470000,169927716.48914000,4782
1649116800000,2022-04-05 00:00:00,BTC/RUB,4024940.00000000,4056789.00000000,3934881.00000000,3936594.00000000,28.58858000,114310594.20403000,3960
1649030400000,2022-04-04 00:00:00,BTC/RUB,3989279.00000000,4050001.00000000,3906774.00000000,4034758.00000000,20.02680000,79491926.39797000,4729
1648944000000,2022-04-03 00:00:00,BTC/RUB,3985355.00000000,4082142.00000000,3961393.00000000,4001585.00000000,14.04452000,56406862.57709000,3879
1648857600000,2022-04-02 00:00:00,BTC/RUB,4004911.00000000,4081444.00000000,3960000.00000000,3985355.00000000,20.88503000,84082012.10417000,4511
1648771200000,2022-04-01 00:00:00,BTC/RUB,3840978.00000000,4044660.00000000,3750916.00000000,4012737.00000000,34.46514000,133586288.70947000,5712
1648684800000,2022-03-31 00:00:00,BTC/RUB,4036767.00000000,4063945.00000000,3777116.00000000,3838428.00000000,37.00818000,145032526.04631000,5722
1648598400000,2022-03-30 00:00:00,BTC/RUB,4132907.00000000,4145649.00000000,3991502.00000000,4037885.00000000,25.59554000,104085123.38994000,4462
1648512000000,2022-03-29 00:00:00,BTC/RUB,4330221.00000000,4369444.00000000,3988091.00000000,4132907.00000000,52.32165000,217562528.50822000,6467
1648425600000,2022-03-28 00:00:00,BTC/RUB,4491597.00000000,4544354.00000000,4311734.00000000,4329267.00000000,36.90186000,163373786.32399000,6578
1648339200000,2022-03-27 00:00:00,BTC/RUB,4310610.00000000,4506302.00000000,4290177.00000000,4491787.00000000,21.15055000,92376600.87854000,4650
1648252800000,2022-03-26 00:00:00,BTC/RUB,4324674.00000000,4353899.00000000,4282123.00000000,4310550.00000000,11.85356000,51154137.03800000,3252
1648166400000,2022-03-25 00:00:00,BTC/RUB,4300512.00000000,4381138.00000000,4186647.00000000,4322682.00000000,44.09897000,189226254.22024000,5253
1648080000000,2022-03-24 00:00:00,BTC/RUB,4154382.00000000,4367175.00000000,4100000.00000000,4300512.00000000,49.26612000,207160788.14510000,6232
1647993600000,2022-03-23 00:00:00,BTC/RUB,4404637.00000000,4419625.00000000,4070001.00000000,4157200.00000000,46.64466000,197322823.29995000,5946
1647907200000,2022-03-22 00:00:00,BTC/RUB,4268309.00000000,4476961.00000000,4132272.00000000,4403086.00000000,105.78806000,458229492.75621000,8752
