https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KRL,Volume USDT
1661558400,2022-08-27 00:00:00,KRL/USDT,0.40687,0.41069,0.40381,0.40404,70565.8886,28767.445306485
1661472000,2022-08-26 00:00:00,KRL/USDT,0.42756,0.42943,0.40687,0.40766,136655.0473,57290.431403915
1661385600,2022-08-25 00:00:00,KRL/USDT,0.4254,0.4315,0.42341,0.42944,51466.0986,22006.116187981
1661299200,2022-08-24 00:00:00,KRL/USDT,0.42757,0.42757,0.4234,0.42507,39928.41942301,16986.0950697306467
1661212800,2022-08-23 00:00:00,KRL/USDT,0.43211,0.43355,0.42743,0.42946,27470.9208,11844.912149162
1661126400,2022-08-22 00:00:00,KRL/USDT,0.43768,0.43768,0.42743,0.4315,63152.733,27194.653074702
1661040000,2022-08-21 00:00:00,KRL/USDT,0.42946,0.44,0.42946,0.43768,50771.5023,22151.340539191
1660953600,2022-08-20 00:00:00,KRL/USDT,0.43148,0.4315,0.42946,0.42946,14391.2617,6195.410304289
1660867200,2022-08-19 00:00:00,KRL/USDT,0.45676,0.45676,0.43015,0.43149,185174.8315,81737.977235735
1660780800,2022-08-18 00:00:00,KRL/USDT,0.46304,0.46318,0.4546,0.45676,72831.272,33369.794742906
1660694400,2022-08-17 00:00:00,KRL/USDT,0.47431,0.48,0.46124,0.46273,94693.346,44337.960081099
1660608000,2022-08-16 00:00:00,KRL/USDT,0.47362,0.47987,0.467,0.47397,111911.3687,52761.113225832
1660521600,2022-08-15 00:00:00,KRL/USDT,0.47383,0.48456,0.46883,0.47371,173101.1791,82110.640138421
1660435200,2022-08-14 00:00:00,KRL/USDT,0.4826,0.48836,0.47199,0.47474,134522.8165,64761.844142068
1660348800,2022-08-13 00:00:00,KRL/USDT,0.47899,0.48645,0.47773,0.48231,146965.5957,70770.735013833
1660262400,2022-08-12 00:00:00,KRL/USDT,0.47773,0.47898,0.47098,0.47773,115012.0988,54637.926466337
1660176000,2022-08-11 00:00:00,KRL/USDT,0.47004,0.48228,0.47004,0.47772,231297.3375,110109.791858864
1660089600,2022-08-10 00:00:00,KRL/USDT,0.45994,0.4732,0.45346,0.47004,227910.6629,105490.882158452
1660003200,2022-08-09 00:00:00,KRL/USDT,0.4938,0.50808,0.45691,0.45994,515647.9206,249823.659608603
1659916800,2022-08-08 00:00:00,KRL/USDT,0.47091,0.4938,0.46939,0.4938,282104.8934,135710.771383564
1659830400,2022-08-07 00:00:00,KRL/USDT,0.47097,0.47553,0.46828,0.46996,83158.0703,39177.445821399
1659744000,2022-08-06 00:00:00,KRL/USDT,0.48001,0.48217,0.47071,0.47097,96443.4412,45853.265630359
1659657600,2022-08-05 00:00:00,KRL/USDT,0.46431,0.48038,0.46431,0.48038,235157.791,111412.565915019
1659571200,2022-08-04 00:00:00,KRL/USDT,0.47523,0.48,0.46212,0.46431,198281.65,93400.013360812
1659484800,2022-08-03 00:00:00,KRL/USDT,0.46653,0.48457,0.46197,0.47535,265822.7803,125873.41745409
1659398400,2022-08-02 00:00:00,KRL/USDT,0.47194,0.47322,0.45972,0.46653,318377.9217,148021.879552029
1659312000,2022-08-01 00:00:00,KRL/USDT,0.48002,0.48228,0.46653,0.47098,190522.9829,90163.248043569
1659225600,2022-07-31 00:00:00,KRL/USDT,0.48309,0.48687,0.47818,0.4802,155653.2216,75094.326737726
1659139200,2022-07-30 00:00:00,KRL/USDT,0.47338,0.516,0.47098,0.48287,615652.5226,303749.679783679
1659052800,2022-07-29 00:00:00,KRL/USDT,0.46932,0.51288,0.46875,0.47391,710323.8377,345225.089346329
1658966400,2022-07-28 00:00:00,KRL/USDT,0.45988,0.4715,0.45561,0.47098,336179.2664,156002.560102506
1658880000,2022-07-27 00:00:00,KRL/USDT,0.4288,0.47322,0.4264,0.45988,786713.7254,355005.583670056
1658793600,2022-07-26 00:00:00,KRL/USDT,0.43677,0.43869,0.42546,0.42843,191924.1802,82861.376473518
1658707200,2022-07-25 00:00:00,KRL/USDT,0.46306,0.46432,0.43662,0.43856,275189.0659,124802.046587331
1658620800,2022-07-24 00:00:00,KRL/USDT,0.4599,0.47773,0.4599,0.46213,312884.8906,146799.495088805
1658534400,2022-07-23 00:00:00,KRL/USDT,0.45562,0.46056,0.45132,0.45993,197797.3381,90114.727228175
1658448000,2022-07-22 00:00:00,KRL/USDT,0.45346,0.46653,0.45132,0.45561,290140.6003,132800.058224087
1658361600,2022-07-21 00:00:00,KRL/USDT,0.46652,0.46874,0.44919,0.45328,391001.3402,178123.092943627
1658275200,2022-07-20 00:00:00,KRL/USDT,0.461,0.48228,0.45438,0.46653,590329.08601971,274827.3507086729565
1658188800,2022-07-19 00:00:00,KRL/USDT,0.46195,0.47098,0.44496,0.46211,626026.57739975,286765.5095827482108
1658102400,2022-07-18 00:00:00,KRL/USDT,0.44978,0.47098,0.44286,0.46212,639899.32186994,293206.845374602576
1658016000,2022-07-17 00:00:00,KRL/USDT,0.44905,0.47547,0.43662,0.44919,994341.54900446,450236.7107477261509
1657929600,2022-07-16 00:00:00,KRL/USDT,0.41956,0.52273,0.41247,0.44707,1565062.3238717,738676.169712317981
1657843200,2022-07-15 00:00:00,KRL/USDT,0.41441,0.4244,0.41247,0.41971,196965.37719534,82742.917622704481
1657756800,2022-07-14 00:00:00,KRL/USDT,0.42384,0.424,0.40665,0.41407,273031.33394975,112941.330770729974
1657670400,2022-07-13 00:00:00,KRL/USDT,0.40798,0.44286,0.40282,0.42331,1168890.39661539,489471.3191902023094
1657584000,2022-07-12 00:00:00,KRL/USDT,0.40292,0.44077,0.39466,0.40665,688330.066374,287935.7266899037771
1657497600,2022-07-11 00:00:00,KRL/USDT,0.41345,0.41999,0.40221,0.40412,70900.90676221,28862.8378338989333
1657411200,2022-07-10 00:00:00,KRL/USDT,0.44015,0.45757,0.405,0.41271,123297.86747889,52285.3772875482312
1657324800,2022-07-09 00:00:00,KRL/USDT,0.44307,0.45999,0.42743,0.44466,92131.24232837,40448.1921224514847
1657238400,2022-07-08 00:00:00,KRL/USDT,0.44327,0.46584,0.43283,0.44346,121064.68129701,53907.5662198452924
1657152000,2022-07-07 00:00:00,KRL/USDT,0.43849,0.45181,0.41981,0.44843,168905.73300055,73983.690446963484
1657065600,2022-07-06 00:00:00,KRL/USDT,0.42788,0.5,0.41732,0.44125,504176.65953486,224048.6933314036428
1656979200,2022-07-05 00:00:00,KRL/USDT,0.41875,0.4881,0.41016,0.4296,497127.9491557,216844.1494848544203
1656892800,2022-07-04 00:00:00,KRL/USDT,0.41086,0.49199,0.4021,0.41849,521640.75096769,232963.0444176779442
1656806400,2022-07-03 00:00:00,KRL/USDT,0.43092,0.43379,0.39246,0.41124,110964.07880873,45808.2712641030968
1656720000,2022-07-02 00:00:00,KRL/USDT,0.41805,0.45419,0.40608,0.42684,153607.55720618,65379.0027918583251
1656633600,2022-07-01 00:00:00,KRL/USDT,0.44062,0.50143,0.40161,0.41612,564263.55749696,253623.9392776917781
1656547200,2022-06-30 00:00:00,KRL/USDT,0.48498,0.48982,0.39,0.44061,312055.300035,133156.0695700786606
1656460800,2022-06-29 00:00:00,KRL/USDT,0.5061,0.58034,0.4333,0.48499,1326380.30644276,665015.5143931217092
1656374400,2022-06-28 00:00:00,KRL/USDT,0.58309,0.89862,0.50553,0.5093,6972978.67866474,4958817.841308729751
1656288000,2022-06-27 00:00:00,KRL/USDT,0.3532,0.84912,0.34065,0.58411,5325153.96907196,3235468.2089572577736
1656201600,2022-06-26 00:00:00,KRL/USDT,0.3535,0.36491,0.34636,0.35371,125541.74107465,44377.8059257560963
1656115200,2022-06-25 00:00:00,KRL/USDT,0.34,0.42544,0.33273,0.35403,665066.38712138,242601.5178877279575
1656028800,2022-06-24 00:00:00,KRL/USDT,0.33079,0.34636,0.32026,0.34128,125249.64261659,42002.5607482405888
1655942400,2022-06-23 00:00:00,KRL/USDT,0.30683,0.34635,0.29905,0.33079,106241.49885419,33579.5765585535078
1655856000,2022-06-22 00:00:00,KRL/USDT,0.3341,0.33432,0.303,0.30894,181889.82043049,58066.6344840873551
1655769600,2022-06-21 00:00:00,KRL/USDT,0.32676,0.3727,0.32037,0.33444,384822.60171588,131069.7459783170232
1655683200,2022-06-20 00:00:00,KRL/USDT,0.34841,0.35764,0.31787,0.32676,224690.30651382,74502.1089860721123
1655596800,2022-06-19 00:00:00,KRL/USDT,0.28831,0.35,0.26977,0.34593,283132.49988756,87322.1991350601736
1655510400,2022-06-18 00:00:00,KRL/USDT,0.32191,0.35795,0.27074,0.28841,211041.27306186,62581.0116697978018
1655424000,2022-06-17 00:00:00,KRL/USDT,0.31618,0.36999,0.30662,0.32191,169579.74809603,54719.1472861424258
1655337600,2022-06-16 00:00:00,KRL/USDT,0.36321,0.36999,0.31177,0.31244,189584.72281472,64172.5447734739475
1655251200,2022-06-15 00:00:00,KRL/USDT,0.35,0.37119,0.331,0.36353,344970.52277813,118462.9993683187592
1655164800,2022-06-14 00:00:00,KRL/USDT,0.34963,0.3658,0.33291,0.35089,426185.75846197,149318.4767902342361
1655078400,2022-06-13 00:00:00,KRL/USDT,0.41631,0.42008,0.34273,0.34817,722669.45812183,270779.7869999100971
1654992000,2022-06-12 00:00:00,KRL/USDT,0.4373,0.43757,0.4163,0.4163,144722.41349592,61535.5832313564289
1654905600,2022-06-11 00:00:00,KRL/USDT,0.45405,0.45766,0.43758,0.43758,104961.75040019,46800.7689256620559
1654819200,2022-06-10 00:00:00,KRL/USDT,0.47903,0.48408,0.45214,0.45372,259965.25403602,121969.4564404847915
1654732800,2022-06-09 00:00:00,KRL/USDT,0.47566,0.50316,0.46612,0.48142,204720.51598618,98631.9185984723554
1654646400,2022-06-08 00:00:00,KRL/USDT,0.46403,0.50066,0.46309,0.47533,377957.54252773,181184.3714384665536
1654560000,2022-06-07 00:00:00,KRL/USDT,0.47648,0.48107,0.44817,0.46447,220470.34465814,101962.2796344412528
1654473600,2022-06-06 00:00:00,KRL/USDT,0.47022,0.49569,0.47022,0.47818,175866.95083238,84764.2599487945752
1654387200,2022-06-05 00:00:00,KRL/USDT,0.47214,0.4726,0.46277,0.4708,50079.0531535,23437.7808811852228
1654300800,2022-06-04 00:00:00,KRL/USDT,0.46507,0.47392,0.46373,0.47241,36864.38937397,17290.6038609164242
1654214400,2022-06-03 00:00:00,KRL/USDT,0.47341,0.48833,0.46226,0.46368,74465.11327876,35184.6765204178128
1654128000,2022-06-02 00:00:00,KRL/USDT,0.46329,0.48107,0.45821,0.4763,119246.91942848,55984.1204075866196
1654041600,2022-06-01 00:00:00,KRL/USDT,0.50301,0.52103,0.45747,0.46342,284322.71713663,138825.6886557248772
1653955200,2022-05-31 00:00:00,KRL/USDT,0.51928,0.51928,0.48606,0.50472,181429.06498619,90853.9894441090492
1653868800,2022-05-30 00:00:00,KRL/USDT,0.46814,0.52591,0.46657,0.51588,221415.17547591,109324.5639188638898
1653782400,2022-05-29 00:00:00,KRL/USDT,0.48169,0.48348,0.43514,0.469,189604.81202456,89046.4063218546449
1653696000,2022-05-28 00:00:00,KRL/USDT,0.48024,0.4859,0.47762,0.48175,56550.70891753,27241.5927723262643
1653609600,2022-05-27 00:00:00,KRL/USDT,0.49222,0.49222,0.4763,0.47788,99224.71671718,48082.2404997213003
1653523200,2022-05-26 00:00:00,KRL/USDT,0.53419,0.53623,0.48111,0.49104,203812.92635085,102244.2158496428391
1653436800,2022-05-25 00:00:00,KRL/USDT,0.53574,0.55041,0.5289,0.53155,79294.23662908,42590.8569293469835
1653350400,2022-05-24 00:00:00,KRL/USDT,0.51595,0.53714,0.51595,0.53686,92906.60598712,49035.4105800320556
1653264000,2022-05-23 00:00:00,KRL/USDT,0.53443,0.57569,0.51261,0.51599,299353.63469336,163495.2092969065335
1653177600,2022-05-22 00:00:00,KRL/USDT,0.54956,0.55147,0.52627,0.53405,159473.26694011,85404.1611626059121
1653091200,2022-05-21 00:00:00,KRL/USDT,0.51852,0.55317,0.51355,0.55143,199228.98328295,105431.0631100375065
1653004800,2022-05-20 00:00:00,KRL/USDT,0.51458,0.53955,0.51123,0.51673,345892.63254592,182147.4876486029481
1652918400,2022-05-19 00:00:00,KRL/USDT,0.49922,0.51845,0.49171,0.51413,102277.94029735,51539.1733199472085
1652832000,2022-05-18 00:00:00,KRL/USDT,0.5284,0.54768,0.49382,0.50066,298609.83151022,155697.9858652323645
1652745600,2022-05-17 00:00:00,KRL/USDT,0.48984,0.55001,0.48805,0.5266,756475.88582379,397578.0889897093427
1652659200,2022-05-16 00:00:00,KRL/USDT,0.51615,0.51616,0.45202,0.48873,345583.85725872,168647.2100340723737
1652572800,2022-05-15 00:00:00,KRL/USDT,0.49398,0.53951,0.4847,0.51582,254572.96939676,128183.7058146493843
1652486400,2022-05-14 00:00:00,KRL/USDT,0.49711,0.53682,0.47044,0.49292,288234.54136976,144211.1218333208173
1652400000,2022-05-13 00:00:00,KRL/USDT,0.46562,0.53288,0.45948,0.49853,216940.76726541,110219.9163659477018
1652313600,2022-05-12 00:00:00,KRL/USDT,0.51267,0.5259,0.46422,0.46682,454366.85143337,222844.3443010365163
1652227200,2022-05-11 00:00:00,KRL/USDT,0.60141,0.60998,0.50506,0.51267,567643.13618572,315996.2094864482249
1652140800,2022-05-10 00:00:00,KRL/USDT,0.62588,0.64479,0.59543,0.60156,305536.10200692,190682.3268587614659
1652054400,2022-05-09 00:00:00,KRL/USDT,0.70902,0.71612,0.62588,0.62588,312791.91212353,208789.7880645622212
1651968000,2022-05-08 00:00:00,KRL/USDT,0.74253,0.7952,0.70901,0.70901,476475.93263584,354571.5198960486066
1651881600,2022-05-07 00:00:00,KRL/USDT,0.7061,0.84008,0.6974,0.73936,730225.31838846,563373.1279552667713
1651795200,2022-05-06 00:00:00,KRL/USDT,0.73435,0.74156,0.70548,0.70548,113777.20527501,81948.1762689830825
1651708800,2022-05-05 00:00:00,KRL/USDT,0.75874,0.77948,0.73,0.73474,153408.28139113,116126.0965139077993
1651622400,2022-05-04 00:00:00,KRL/USDT,0.73455,0.75913,0.73055,0.75665,86082.9929771,63951.1834713507939
1651536000,2022-05-03 00:00:00,KRL/USDT,0.75336,0.76273,0.73055,0.73056,104989.24346473,77924.5726801344387
1651449600,2022-05-02 00:00:00,KRL/USDT,0.74529,0.81938,0.74156,0.75572,428348.63593511,332854.9049959376126
1651363200,2022-05-01 00:00:00,KRL/USDT,0.73686,0.76408,0.72694,0.74529,137543.45547299,102205.1040504616521
1651276800,2022-04-30 00:00:00,KRL/USDT,0.79858,0.80318,0.7342,0.7342,226859.88039975,175289.1542046163759
1651190400,2022-04-29 00:00:00,KRL/USDT,0.8147,0.81611,0.79478,0.80081,80422.07308313,64576.8693396144751
1651104000,2022-04-28 00:00:00,KRL/USDT,0.79631,0.8529,0.79352,0.81781,332581.85635352,274036.4059777421982
1651017600,2022-04-27 00:00:00,KRL/USDT,0.78425,0.81124,0.77998,0.7974,123351.06043195,98093.3470467299516
1650931200,2022-04-26 00:00:00,KRL/USDT,0.81684,0.83414,0.78338,0.78816,132626.28848279,107681.8331083027033
1650844800,2022-04-25 00:00:00,KRL/USDT,0.85571,0.86128,0.80322,0.81865,213943.08739606,175120.2560349466047
1650758400,2022-04-24 00:00:00,KRL/USDT,0.83403,0.857,0.83,0.85394,78565.48723803,66021.5471010732965
1650672000,2022-04-23 00:00:00,KRL/USDT,0.84174,0.84428,0.835,0.835,25349.58798195,21298.1356761991087
1650585600,2022-04-22 00:00:00,KRL/USDT,0.89194,0.90083,0.84,0.84349,220758.6734958,189927.5102927765363
1650499200,2022-04-21 00:00:00,KRL/USDT,0.83644,0.92357,0.8359,0.89194,563158.83409644,498376.9371336429924
1650412800,2022-04-20 00:00:00,KRL/USDT,0.84752,0.85695,0.83644,0.83644,58668.72060486,49636.5570018418894
1650326400,2022-04-19 00:00:00,KRL/USDT,0.84848,0.86128,0.84009,0.84752,107159.55014286,91126.6822872762069
1650240000,2022-04-18 00:00:00,KRL/USDT,0.87047,0.87047,0.81758,0.84844,211036.98417296,177464.267872305993
1650153600,2022-04-17 00:00:00,KRL/USDT,0.87986,0.89118,0.86322,0.87047,119837.63228798,104704.8218816418003
1650067200,2022-04-16 00:00:00,KRL/USDT,0.91881,0.92301,0.87427,0.8799,151338.03302524,135671.2561983957752
1649980800,2022-04-15 00:00:00,KRL/USDT,0.87863,0.96416,0.87861,0.92038,525406.94001983,482493.8070077882727
1649894400,2022-04-14 00:00:00,KRL/USDT,0.89392,0.96597,0.87222,0.87416,306964.32104302,282242.6668702736399
1649808000,2022-04-13 00:00:00,KRL/USDT,0.86537,0.95162,0.86537,0.89444,537698.65786134,488862.0725434641476
1649721600,2022-04-12 00:00:00,KRL/USDT,0.88304,0.91441,0.8541,0.86296,302309.21292733,266999.05260900461
1649635200,2022-04-11 00:00:00,KRL/USDT,1.00386,1.01537,0.88303,0.88303,552610.00868764,529098.9103553852178
1649548800,2022-04-10 00:00:00,KRL/USDT,1.11378,1.1163,1.00034,1.00389,811736.25310005,862044.6207638916425
1649462400,2022-04-09 00:00:00,KRL/USDT,1.08992,1.24351,0.96825,1.1138,2877162.00940113,3155840.328990365522
1649376000,2022-04-08 00:00:00,KRL/USDT,0.96045,1.21564,0.89635,1.08901,3681062.34049496,3824076.9355445472823
1649289600,2022-04-07 00:00:00,KRL/USDT,0.83007,0.96116,0.81247,0.96115,349415.52408654,309445.0129563847179
1649203200,2022-04-06 00:00:00,KRL/USDT,0.90084,0.90411,0.83007,0.83007,124893.79365097,107325.6789298533364
1649116800,2022-04-05 00:00:00,KRL/USDT,0.91658,0.92,0.88973,0.90089,106404.07232502,96300.160321046838
1649030400,2022-04-04 00:00:00,KRL/USDT,0.90534,0.92536,0.89635,0.91378,101161.02336072,92152.8443532788167
1648944000,2022-04-03 00:00:00,KRL/USDT,0.92764,0.93966,0.8919,0.90534,116160.73242835,106077.3299332325723
1648857600,2022-04-02 00:00:00,KRL/USDT,0.92867,0.95116,0.91744,0.92901,149128.18195636,139018.7185225653206
1648771200,2022-04-01 00:00:00,KRL/USDT,0.92272,0.95638,0.90986,0.92819,234163.03477393,218056.9641152812386
1648684800,2022-03-31 00:00:00,KRL/USDT,0.96587,0.98543,0.91441,0.917,235234.90107428,223161.2166719183478
1648598400,2022-03-30 00:00:00,KRL/USDT,0.95294,0.98053,0.93933,0.97078,182418.28505301,175772.5206404872314
1648512000,2022-03-29 00:00:00,KRL/USDT,0.99037,1.01031,0.94812,0.95638,246236.35947524,241594.4479167618617
1648425600,2022-03-28 00:00:00,KRL/USDT,0.98354,1.08339,0.96912,0.99041,603694.92844869,616896.7504522256288
1648339200,2022-03-27 00:00:00,KRL/USDT,1.05013,1.05079,0.97565,0.98411,290417.63083693,293711.9917877099617
1648252800,2022-03-26 00:00:00,KRL/USDT,1.06629,1.15021,1.01543,1.05013,670644.21562419,717362.5034639533283
1648166400,2022-03-25 00:00:00,KRL/USDT,1.09254,1.20304,1.03583,1.0673,971131.40689093,1074224.2034638133342
1648080000,2022-03-24 00:00:00,KRL/USDT,1.48341,1.52847,1.086,1.09886,3842417.12011883,4927717.7976104304206
1647993600,2022-03-23 00:00:00,KRL/USDT,0.69152,1.81996,0.6881,1.48341,7646697.80974289,9626080.6458913440731
1647907200,2022-03-22 00:00:00,KRL/USDT,0.68673,0.69154,0.67115,0.68693,105969.60444008,72272.9838886868758
1647820800,2022-03-21 00:00:00,KRL/USDT,0.65218,0.70197,0.65005,0.68295,229844.11858849,156464.644923996888
1647734400,2022-03-20 00:00:00,KRL/USDT,0.67451,0.67788,0.64491,0.64863,83938.84700655,55317.9053276575976
1647648000,2022-03-19 00:00:00,KRL/USDT,0.63532,0.77957,0.62901,0.67451,789443.61691314,558592.353200913809
1647561600,2022-03-18 00:00:00,KRL/USDT,0.62822,0.63532,0.61659,0.63532,54237.31086253,33933.0997221986386
1647475200,2022-03-17 00:00:00,KRL/USDT,0.62393,0.63,0.62277,0.62838,18353.96618295,11529.7507447440404
1647388800,2022-03-16 00:00:00,KRL/USDT,0.62902,0.63846,0.61352,0.62409,121492.14545472,75689.146264793853
1647302400,2022-03-15 00:00:00,KRL/USDT,0.62454,0.63216,0.61659,0.62901,38078.37731001,23818.3806433357879
1647216000,2022-03-14 00:00:00,KRL/USDT,0.644,0.65299,0.62425,0.6272,93863.63794054,59812.787617374165
1647129600,2022-03-13 00:00:00,KRL/USDT,0.64424,0.65136,0.644,0.6481,49944.4696688,32222.0451334924913
1647043200,2022-03-12 00:00:00,KRL/USDT,0.64562,0.65136,0.644,0.64424,12048.13793419,7793.7236591243337
1646956800,2022-03-11 00:00:00,KRL/USDT,0.6579,0.6579,0.6449,0.64694,35188.42422887,22943.5770024890459
1646870400,2022-03-10 00:00:00,KRL/USDT,0.6795,0.6795,0.65136,0.65545,53389.93282116,35294.8131959623734
1646784000,2022-03-09 00:00:00,KRL/USDT,0.6669,0.68468,0.66368,0.67897,89189.0963502,60317.8632266126088
1646697600,2022-03-08 00:00:00,KRL/USDT,0.66683,0.67299,0.65789,0.66297,37896.15121273,25204.3721141630652
1646611200,2022-03-07 00:00:00,KRL/USDT,0.68468,0.69015,0.66449,0.67115,67578.89083534,45751.7960491048108
1646524800,2022-03-06 00:00:00,KRL/USDT,0.69784,0.70166,0.6881,0.6881,20356.23412561,14093.8422164406797
1646438400,2022-03-05 00:00:00,KRL/USDT,0.69725,0.70196,0.69154,0.69723,12477.07508987,8698.3880955662128
1646352000,2022-03-04 00:00:00,KRL/USDT,0.7197,0.72273,0.69154,0.69213,43466.87423977,30785.1937617262069
1646265600,2022-03-03 00:00:00,KRL/USDT,0.74654,0.74654,0.7197,0.72074,27293.7565588,19941.3794133114438
1646179200,2022-03-02 00:00:00,KRL/USDT,0.745,0.7565,0.73787,0.74156,50503.57226728,37686.4415507669707
1646092800,2022-03-01 00:00:00,KRL/USDT,0.72147,0.74899,0.72147,0.74527,72844.48460351,53613.2333808858874
1646006400,2022-02-28 00:00:00,KRL/USDT,0.70187,0.73787,0.69779,0.7204,89263.06557818,64458.630975918568
1645920000,2022-02-27 00:00:00,KRL/USDT,0.70842,0.72692,0.695,0.70144,125431.14527549,89102.7067121180045
1645833600,2022-02-26 00:00:00,KRL/USDT,0.69718,0.70901,0.69718,0.70238,31947.56102382,22457.4406668607238
1645747200,2022-02-25 00:00:00,KRL/USDT,0.66272,0.70197,0.65789,0.69716,111077.08661269,75604.4142797267938
1645660800,2022-02-24 00:00:00,KRL/USDT,0.72109,0.72109,0.6385,0.66318,299753.25231394,199387.2050908026986
1645574400,2022-02-23 00:00:00,KRL/USDT,0.72079,0.73295,0.71741,0.72505,25907.6895655,18796.9490944148274
1645488000,2022-02-22 00:00:00,KRL/USDT,0.7342,0.73637,0.70904,0.72164,60399.18899035,43587.428770485973
1645401600,2022-02-21 00:00:00,KRL/USDT,0.74197,0.76407,0.7342,0.7342,90340.30377151,67745.6100200870783
1645315200,2022-02-20 00:00:00,KRL/USDT,0.78989,0.84008,0.74156,0.74192,388044.41795626,308411.6115066956578
1645228800,2022-02-19 00:00:00,KRL/USDT,0.79857,0.79918,0.7756,0.78945,52589.15562346,41327.5977120713577
1645142400,2022-02-18 00:00:00,KRL/USDT,0.81305,0.81937,0.79124,0.79917,79687.65227443,64075.4396197110861
1645056000,2022-02-17 00:00:00,KRL/USDT,0.85122,0.8551,0.8113,0.81304,51885.0443048,43053.3790366230728
1644969600,2022-02-16 00:00:00,KRL/USDT,0.85207,0.86128,0.84077,0.85144,42259.92315457,35924.4733842698987
1644883200,2022-02-15 00:00:00,KRL/USDT,0.82122,0.85274,0.81613,0.85151,40769.37914626,34292.2937068545873
1644796800,2022-02-14 00:00:00,KRL/USDT,0.857,0.86233,0.8153,0.82258,68392.04501594,57184.5102681898603
1644710400,2022-02-13 00:00:00,KRL/USDT,0.85363,0.86723,0.85276,0.857,14267.46852197,12278.7727663944776
1644624000,2022-02-12 00:00:00,KRL/USDT,0.87092,0.87153,0.85274,0.86066,32129.20688974,27707.5752057456036
1644537600,2022-02-11 00:00:00,KRL/USDT,0.92521,0.92585,0.86559,0.87018,101182.92441888,89703.9586406967947
1644451200,2022-02-10 00:00:00,KRL/USDT,0.89326,0.95041,0.88745,0.919,168856.89881512,155956.1701397345975
1644364800,2022-02-09 00:00:00,KRL/USDT,0.87167,0.89583,0.86993,0.88808,33695.24676044,29702.6284117696452
1644278400,2022-02-08 00:00:00,KRL/USDT,0.93283,0.93749,0.86559,0.87863,145311.53511906,130427.2117345002272
1644192000,2022-02-07 00:00:00,KRL/USDT,0.90893,0.94689,0.90083,0.94,84158.87350478,78149.0924372241604
1644105600,2022-02-06 00:00:00,KRL/USDT,0.88603,0.90986,0.87865,0.90923,60737.21058333,54390.5211668045595
1644019200,2022-02-05 00:00:00,KRL/USDT,0.87637,0.90232,0.86559,0.88657,122787.15230636,108554.0178200257219
1643932800,2022-02-04 00:00:00,KRL/USDT,0.81314,0.88303,0.80419,0.87665,240542.56631705,203476.8333954989381
