https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IXS,Volume USDT
1659312000,2022-08-01 00:00:00,IXS/USDT,0.0356,0.048,0.035,0.03851,2634811.5247,109732.627580286
1659225600,2022-07-31 00:00:00,IXS/USDT,0.0378,0.03933,0.03551,0.0356,284326.505,10562.900866323
1659139200,2022-07-30 00:00:00,IXS/USDT,0.037,0.038,0.0358,0.03741,164496.5809,6098.270502558
1659052800,2022-07-29 00:00:00,IXS/USDT,0.0371,0.03822,0.03461,0.037,269604.6336,9763.231882896
1658966400,2022-07-28 00:00:00,IXS/USDT,0.03641,0.03788,0.0342,0.0371,418606.5802,15079.195104544
1658880000,2022-07-27 00:00:00,IXS/USDT,0.03197,0.0418,0.03155,0.03641,723399.1733,25995.019965704
1658793600,2022-07-26 00:00:00,IXS/USDT,0.032,0.0334,0.03015,0.03194,270585.7856,8540.873519354
1658707200,2022-07-25 00:00:00,IXS/USDT,0.03758,0.03758,0.032,0.032,406972.9168,14111.428120492
1658620800,2022-07-24 00:00:00,IXS/USDT,0.0406,0.04065,0.03711,0.03759,1125636.6124,43648.901966261
1658534400,2022-07-23 00:00:00,IXS/USDT,0.03836,0.058,0.03736,0.04011,4727536.35288023,222482.0377541154444
1658448000,2022-07-22 00:00:00,IXS/USDT,0.0382,0.043,0.0364,0.03851,1130501.2597,44680.86555468
1658361600,2022-07-21 00:00:00,IXS/USDT,0.0383,0.03953,0.03551,0.0382,468261.6973,17482.269135715
1658275200,2022-07-20 00:00:00,IXS/USDT,0.04401,0.0447,0.03622,0.0383,619971.73360308,25287.7759699362676
1658188800,2022-07-19 00:00:00,IXS/USDT,0.04401,0.05321,0.03951,0.0445,2892051.35119628,129488.4099895055414
1658102400,2022-07-18 00:00:00,IXS/USDT,0.0317,0.0665,0.031,0.04394,10811386.09543397,552302.034003106966
1658016000,2022-07-17 00:00:00,IXS/USDT,0.03314,0.0345,0.03176,0.03176,228668.38344373,7584.2024517712126
1657929600,2022-07-16 00:00:00,IXS/USDT,0.03164,0.0345,0.03036,0.0334,808967.94440472,26255.0854708239114
1657843200,2022-07-15 00:00:00,IXS/USDT,0.03041,0.0341,0.02979,0.03164,496400.75206188,15678.3538666854987
1657756800,2022-07-14 00:00:00,IXS/USDT,0.02945,0.035,0.0281,0.03041,2394790.6520131,75511.421098899888
1657670400,2022-07-13 00:00:00,IXS/USDT,0.0272,0.03265,0.02553,0.02985,1986340.94407288,57697.8513284763682
1657584000,2022-07-12 00:00:00,IXS/USDT,0.02674,0.02899,0.0261,0.0268,1072847.50938687,29178.9999131911699
1657497600,2022-07-11 00:00:00,IXS/USDT,0.0276,0.0369,0.026,0.02674,2864186.24586536,90524.9509303950509
1657411200,2022-07-10 00:00:00,IXS/USDT,0.02809,0.02941,0.02718,0.02769,329552.82740075,9337.1049456923304
1657324800,2022-07-09 00:00:00,IXS/USDT,0.03009,0.0308,0.0272,0.0285,436174.3369972,12548.569654161079
1657238400,2022-07-08 00:00:00,IXS/USDT,0.03078,0.0388,0.02982,0.03037,2653873.52971594,89292.0318509520982
1657152000,2022-07-07 00:00:00,IXS/USDT,0.02882,0.04,0.0255,0.03038,1993067.10728718,61542.5501481917123
1657065600,2022-07-06 00:00:00,IXS/USDT,0.02854,0.02966,0.0269,0.02881,560101.35410439,15686.7531570359906
1656979200,2022-07-05 00:00:00,IXS/USDT,0.02765,0.0328,0.02635,0.0286,1734532.80837188,50499.342256260848
1656892800,2022-07-04 00:00:00,IXS/USDT,0.0287,0.0418,0.026,0.02809,2296693.85278137,72881.0279351863704
1656806400,2022-07-03 00:00:00,IXS/USDT,0.0286,0.02948,0.02751,0.02919,204178.18375722,5793.2744625997676
1656720000,2022-07-02 00:00:00,IXS/USDT,0.0294,0.03,0.02802,0.02861,249884.84088589,7209.723966719741
1656633600,2022-07-01 00:00:00,IXS/USDT,0.03072,0.03287,0.0292,0.02982,336017.01953753,10351.2027171560738
1656547200,2022-06-30 00:00:00,IXS/USDT,0.033,0.03338,0.0282,0.03072,510243.70327581,15801.2099653305318
1656460800,2022-06-29 00:00:00,IXS/USDT,0.0323,0.0406,0.03181,0.03337,1747200.6276354,61537.1481345348353
1656374400,2022-06-28 00:00:00,IXS/USDT,0.03061,0.03558,0.0305,0.0323,493558.20887977,16274.4343907433843
1656288000,2022-06-27 00:00:00,IXS/USDT,0.03299,0.0338,0.03001,0.03098,345322.56924205,11082.2604445488167
1656201600,2022-06-26 00:00:00,IXS/USDT,0.03512,0.0355,0.03299,0.03299,217463.40926786,7462.8261065375547
1656115200,2022-06-25 00:00:00,IXS/USDT,0.03762,0.0389,0.03491,0.03506,623785.36379473,22767.0394617512752
1656028800,2022-06-24 00:00:00,IXS/USDT,0.03547,0.046,0.0335,0.03762,1959874.8581731,74234.6591835404384
1655942400,2022-06-23 00:00:00,IXS/USDT,0.0302,0.03859,0.0302,0.03548,1433595.79925776,49413.9781556789579
1655856000,2022-06-22 00:00:00,IXS/USDT,0.03429,0.03451,0.0302,0.03021,750791.42431875,23970.7645527593546
1655769600,2022-06-21 00:00:00,IXS/USDT,0.03265,0.042,0.03265,0.03364,2577513.14398301,93982.4256859695677
1655683200,2022-06-20 00:00:00,IXS/USDT,0.03612,0.037,0.03136,0.03265,1630801.02118834,53603.5503010245697
1655596800,2022-06-19 00:00:00,IXS/USDT,0.03241,0.037,0.03039,0.0368,1570563.56243468,53803.7565950473803
1655510400,2022-06-18 00:00:00,IXS/USDT,0.0426,0.048,0.02913,0.03251,2822466.28453861,106428.8377547752413
1655424000,2022-06-17 00:00:00,IXS/USDT,0.0401,0.0439,0.036,0.04345,957894.96961563,38400.9561948190478
1655337600,2022-06-16 00:00:00,IXS/USDT,0.0469,0.0481,0.04,0.0408,451060.86256676,19127.5495940624985
1655251200,2022-06-15 00:00:00,IXS/USDT,0.049,0.0503,0.04121,0.046,682189.21198001,30818.759994575321
1655164800,2022-06-14 00:00:00,IXS/USDT,0.051,0.0547,0.0479,0.0498,374342.20040453,19297.352442234774
1655078400,2022-06-13 00:00:00,IXS/USDT,0.0598,0.0613,0.0483,0.0518,508751.30006046,27136.597086872011
1654992000,2022-06-12 00:00:00,IXS/USDT,0.0649,0.0669,0.059,0.0591,605320.25881191,37422.012657311951
1654905600,2022-06-11 00:00:00,IXS/USDT,0.0674,0.0693,0.063,0.0649,351742.93813316,23350.324052300748
1654819200,2022-06-10 00:00:00,IXS/USDT,0.0719,0.0755,0.067,0.0674,380813.87912506,26804.263656075317
1654732800,2022-06-09 00:00:00,IXS/USDT,0.0748,0.083,0.0712,0.0712,846480.16191902,64482.697636244075
1654646400,2022-06-08 00:00:00,IXS/USDT,0.073,0.0771,0.0713,0.0736,312714.53993336,23099.926159261687
1654560000,2022-06-07 00:00:00,IXS/USDT,0.08,0.0802,0.0708,0.073,786332.61923574,57865.004904509654
1654473600,2022-06-06 00:00:00,IXS/USDT,0.0858,0.127,0.077,0.0807,2623368.77827559,252332.55401889818
1654387200,2022-06-05 00:00:00,IXS/USDT,0.0694,0.1274,0.0683,0.0854,5418266.44383838,516529.390261748336
1654300800,2022-06-04 00:00:00,IXS/USDT,0.0713,0.0774,0.0689,0.0694,160993.98451349,11565.515556143544
1654214400,2022-06-03 00:00:00,IXS/USDT,0.0721,0.073,0.0644,0.0713,227680.47164964,15749.405789164768
1654128000,2022-06-02 00:00:00,IXS/USDT,0.0661,0.0752,0.065,0.0719,203294.30430685,13879.015596681399
1654041600,2022-06-01 00:00:00,IXS/USDT,0.074,0.0749,0.064,0.0658,213869.27052261,14798.807142436606
1653955200,2022-05-31 00:00:00,IXS/USDT,0.081,0.0823,0.0704,0.073,309324.04804708,23144.999913021266
1653868800,2022-05-30 00:00:00,IXS/USDT,0.0702,0.1,0.0688,0.081,1806317.70961839,152577.210647185871
1653782400,2022-05-29 00:00:00,IXS/USDT,0.0684,0.0839,0.0661,0.0705,749557.57718744,53643.961699829898
1653696000,2022-05-28 00:00:00,IXS/USDT,0.0697,0.0701,0.0602,0.0684,500930.71870961,33255.872806223807
1653609600,2022-05-27 00:00:00,IXS/USDT,0.0741,0.0755,0.0596,0.0697,550866.70091395,37836.844324345947
1653523200,2022-05-26 00:00:00,IXS/USDT,0.0827,0.0842,0.07,0.075,361792.37460463,28276.917977011968
1653436800,2022-05-25 00:00:00,IXS/USDT,0.0868,0.1105,0.0827,0.0827,1042663.51975788,100576.339598558825
1653350400,2022-05-24 00:00:00,IXS/USDT,0.0794,0.0919,0.0781,0.0858,376173.64066066,31828.535467014762
1653264000,2022-05-23 00:00:00,IXS/USDT,0.0872,0.096,0.0754,0.0794,739479.15131975,64495.311628146056
1653177600,2022-05-22 00:00:00,IXS/USDT,0.094,0.0982,0.0773,0.087,1827582.92062344,159475.966301601485
1653091200,2022-05-21 00:00:00,IXS/USDT,0.1101,0.1444,0.0938,0.094,6545112.49323466,744098.319850081879
1653004800,2022-05-20 00:00:00,IXS/USDT,0.0705,0.2508,0.0626,0.1095,9179920.85469085,1252405.070822134984
1652918400,2022-05-19 00:00:00,IXS/USDT,0.0665,0.0744,0.0626,0.0713,185697.91267034,12649.042455495313
1652832000,2022-05-18 00:00:00,IXS/USDT,0.0721,0.0733,0.0647,0.0665,266375.85901139,18822.172968578909
1652745600,2022-05-17 00:00:00,IXS/USDT,0.0736,0.15,0.0719,0.0732,1545690.37925328,138148.027580833635
1652659200,2022-05-16 00:00:00,IXS/USDT,0.0804,0.0853,0.0725,0.0735,120047.94773097,9268.271096659712
1652572800,2022-05-15 00:00:00,IXS/USDT,0.0704,0.0904,0.0689,0.0803,314496.36983323,24706.825471960382
1652486400,2022-05-14 00:00:00,IXS/USDT,0.0694,0.0779,0.0628,0.0694,344908.88820333,23797.36030363627
1652400000,2022-05-13 00:00:00,IXS/USDT,0.0603,0.0756,0.0603,0.0704,180026.55453126,12471.915812353174
1652313600,2022-05-12 00:00:00,IXS/USDT,0.0701,0.0758,0.0571,0.0605,445549.95878685,29086.692211372773
1652227200,2022-05-11 00:00:00,IXS/USDT,0.1043,0.1079,0.0696,0.0696,682406.7674331,61607.075517424819
1652140800,2022-05-10 00:00:00,IXS/USDT,0.1,0.1464,0.0991,0.1053,626111.65738829,71863.226718405224
1652054400,2022-05-09 00:00:00,IXS/USDT,0.1166,0.1188,0.1,0.1,319368.81698305,34618.929249917699
1651968000,2022-05-08 00:00:00,IXS/USDT,0.1219,0.1349,0.1111,0.1168,618384.22395998,74080.090348253325
1651881600,2022-05-07 00:00:00,IXS/USDT,0.1299,0.1383,0.1177,0.1219,335463.72819697,41921.922031371016
1651795200,2022-05-06 00:00:00,IXS/USDT,0.1545,0.1628,0.1271,0.1305,545932.91841181,77615.973435322451
1651708800,2022-05-05 00:00:00,IXS/USDT,0.1491,0.1665,0.1449,0.1551,521137.81464922,80499.092458119286
1651622400,2022-05-04 00:00:00,IXS/USDT,0.1224,0.189,0.1224,0.1505,1963090.85377841,294523.152975491259
1651536000,2022-05-03 00:00:00,IXS/USDT,0.1166,0.1321,0.1161,0.1231,523093.65944401,64021.828939346576
1651449600,2022-05-02 00:00:00,IXS/USDT,0.1187,0.1225,0.1136,0.1163,343908.97597196,40472.643072220374
1651363200,2022-05-01 00:00:00,IXS/USDT,0.1272,0.1282,0.1112,0.119,729538.6592128,87432.006911022972
1651276800,2022-04-30 00:00:00,IXS/USDT,0.1327,0.1427,0.127,0.127,581719.00850147,78917.438304708864
1651190400,2022-04-29 00:00:00,IXS/USDT,0.1513,0.1518,0.1322,0.1326,751245.48794374,107874.816775528411
1651104000,2022-04-28 00:00:00,IXS/USDT,0.1522,0.1552,0.1502,0.1514,1271630.16672019,193051.639366325369
1651017600,2022-04-27 00:00:00,IXS/USDT,0.1613,0.1622,0.1509,0.1517,1752510.12247638,276603.582164024073
1650931200,2022-04-26 00:00:00,IXS/USDT,0.1712,0.1805,0.1571,0.1617,4029952.19486705,678826.886836055842
1650844800,2022-04-25 00:00:00,IXS/USDT,0.1756,0.1777,0.1578,0.171,8626812.79901922,1467889.439615017314
1650758400,2022-04-24 00:00:00,IXS/USDT,0.1787,0.1812,0.1701,0.1756,10228998.9572988,1808697.019534645591
1650672000,2022-04-23 00:00:00,IXS/USDT,0.1817,0.1847,0.1765,0.1785,5302362.59040929,955887.843485636705
1650585600,2022-04-22 00:00:00,IXS/USDT,0.1825,0.1916,0.1787,0.1833,3644115.72249379,672313.775551304575
1650499200,2022-04-21 00:00:00,IXS/USDT,0.1925,0.1974,0.1803,0.1823,2520082.21440737,478020.829070425257
1650412800,2022-04-20 00:00:00,IXS/USDT,0.2042,0.2099,0.1895,0.1938,2655448.69692726,528272.213532234294
1650326400,2022-04-19 00:00:00,IXS/USDT,0.1792,0.2152,0.1779,0.2056,3017657.10614859,610150.68945484576
1650240000,2022-04-18 00:00:00,IXS/USDT,0.1782,0.183,0.1628,0.179,3918099.83415471,679674.192365021495
1650153600,2022-04-17 00:00:00,IXS/USDT,0.1861,0.1931,0.1766,0.178,4517821.30181489,836812.294494746419
1650067200,2022-04-16 00:00:00,IXS/USDT,0.191,0.1959,0.1797,0.1864,4581257.55396725,863482.749726655091
1649980800,2022-04-15 00:00:00,IXS/USDT,0.1898,0.1975,0.1838,0.1903,4431969.69304276,838785.996840147357
1649894400,2022-04-14 00:00:00,IXS/USDT,0.2059,0.2066,0.1873,0.1904,3813913.1548022,749348.579918328322
1649808000,2022-04-13 00:00:00,IXS/USDT,0.2038,0.2176,0.1951,0.2053,3246680.77041284,657822.730522270962
1649721600,2022-04-12 00:00:00,IXS/USDT,0.225,0.2322,0.198,0.2041,2998604.7485501,636175.223637394994
1649635200,2022-04-11 00:00:00,IXS/USDT,0.2368,0.2402,0.2121,0.2249,2151043.49680847,483731.524799931612
1649548800,2022-04-10 00:00:00,IXS/USDT,0.2456,0.2498,0.2314,0.2387,1408725.29161675,338709.11912166525
1649462400,2022-04-09 00:00:00,IXS/USDT,0.2434,0.2545,0.2276,0.2475,1473109.68178252,355770.325708752532
1649376000,2022-04-08 00:00:00,IXS/USDT,0.2408,0.2603,0.2306,0.243,1762707.06132865,435216.774459359815
1649289600,2022-04-07 00:00:00,IXS/USDT,0.2406,0.2584,0.2361,0.2412,1439064.16726187,352603.54377299953
1649203200,2022-04-06 00:00:00,IXS/USDT,0.2648,0.2667,0.2357,0.241,2058792.12343415,518807.785652762712
1649116800,2022-04-05 00:00:00,IXS/USDT,0.2577,0.2899,0.2529,0.2634,1801164.83175769,490293.603556553863
1649030400,2022-04-04 00:00:00,IXS/USDT,0.2722,0.2749,0.2577,0.2597,1745794.48764182,466794.712520946839
1648944000,2022-04-03 00:00:00,IXS/USDT,0.2936,0.2936,0.2665,0.2708,1457226.59897298,405972.402917101663
1648857600,2022-04-02 00:00:00,IXS/USDT,0.317,0.317,0.2894,0.2936,1343181.323731,402597.326926919857
1648771200,2022-04-01 00:00:00,IXS/USDT,0.2939,0.3263,0.293,0.317,1116152.52953498,344537.024365091732
1648684800,2022-03-31 00:00:00,IXS/USDT,0.325,0.3698,0.29,0.2947,1228006.16296428,402225.344630084857
1648598400,2022-03-30 00:00:00,IXS/USDT,0.3332,0.3366,0.3168,0.324,801421.18905403,262458.859450146544
1648512000,2022-03-29 00:00:00,IXS/USDT,0.3748,0.3833,0.3245,0.3322,817012.15472928,295064.98635823942
1648425600,2022-03-28 00:00:00,IXS/USDT,0.3568,0.42,0.3502,0.3763,1078607.6130486,409800.682603467076
1648339200,2022-03-27 00:00:00,IXS/USDT,0.3498,0.3616,0.3478,0.3573,835821.68017143,295273.431688217504
1648252800,2022-03-26 00:00:00,IXS/USDT,0.3448,0.3651,0.3313,0.3498,813813.04125514,283197.482005850871
1648166400,2022-03-25 00:00:00,IXS/USDT,0.318,0.3541,0.3171,0.346,1238280.43377625,409414.022275502278
1648080000,2022-03-24 00:00:00,IXS/USDT,0.2884,0.3424,0.288,0.318,1399091.08054859,418624.996811175701
1647993600,2022-03-23 00:00:00,IXS/USDT,0.2924,0.2969,0.288,0.2887,1288844.02144696,375105.033790637784
1647907200,2022-03-22 00:00:00,IXS/USDT,0.2741,0.2989,0.2724,0.2932,1214596.8393724,344728.971003143836
1647820800,2022-03-21 00:00:00,IXS/USDT,0.2668,0.2767,0.2618,0.2733,1145180.63950402,311254.171490658877
1647734400,2022-03-20 00:00:00,IXS/USDT,0.246,0.29,0.2456,0.2671,963663.67260014,254825.708374347245
1647648000,2022-03-19 00:00:00,IXS/USDT,0.2532,0.2571,0.2403,0.247,954511.02374284,238215.729025504029
1647561600,2022-03-18 00:00:00,IXS/USDT,0.2488,0.2615,0.2395,0.2537,522333.54951802,133054.653145867536
1647475200,2022-03-17 00:00:00,IXS/USDT,0.2207,0.2854,0.2192,0.2488,232215.35337543,58652.951951425619
1647388800,2022-03-16 00:00:00,IXS/USDT,0.2228,0.234,0.2107,0.2222,106249.2903156,23270.12260497248
1647302400,2022-03-15 00:00:00,IXS/USDT,0.2151,0.2309,0.215,0.2228,32956.54329972,7236.229846798877
1647216000,2022-03-14 00:00:00,IXS/USDT,0.225,0.2288,0.2097,0.2152,59150.97609129,13122.009921986738
1647129600,2022-03-13 00:00:00,IXS/USDT,0.2266,0.2341,0.225,0.225,15016.96514187,3416.798871465581
1647043200,2022-03-12 00:00:00,IXS/USDT,0.2148,0.2408,0.214,0.2266,112018.60104273,25457.614884553829
1646956800,2022-03-11 00:00:00,IXS/USDT,0.2386,0.257,0.204,0.2148,294184.477322,68033.694165985279
1646870400,2022-03-10 00:00:00,IXS/USDT,0.2482,0.2502,0.234,0.2386,30078.34274314,7303.073731612278
1646784000,2022-03-09 00:00:00,IXS/USDT,0.2566,0.2627,0.2482,0.2482,87971.22350494,22492.342858190779
1646697600,2022-03-08 00:00:00,IXS/USDT,0.2667,0.2671,0.2502,0.2566,53771.36078878,13827.991361092761
1646611200,2022-03-07 00:00:00,IXS/USDT,0.254,0.3115,0.2356,0.2667,285931.21651547,78281.496287684043
1646524800,2022-03-06 00:00:00,IXS/USDT,0.273,0.2788,0.2524,0.254,33139.56996272,8754.966595906838
1646438400,2022-03-05 00:00:00,IXS/USDT,0.2732,0.277,0.273,0.273,36418.30176009,10015.487512720682
1646352000,2022-03-04 00:00:00,IXS/USDT,0.2911,0.2911,0.2673,0.273,105764.22239953,29410.322427110004
1646265600,2022-03-03 00:00:00,IXS/USDT,0.294,0.3045,0.291,0.2911,102004.65500594,30157.340596714265
1646179200,2022-03-02 00:00:00,IXS/USDT,0.299,0.3012,0.294,0.294,54064.36382429,16016.446845260794
1646092800,2022-03-01 00:00:00,IXS/USDT,0.293,0.316,0.2857,0.299,120563.21617802,35819.509753591204
1646006400,2022-02-28 00:00:00,IXS/USDT,0.293,0.2979,0.288,0.293,129430.32194461,37630.39263914642
1645920000,2022-02-27 00:00:00,IXS/USDT,0.264,0.3069,0.2634,0.293,228160.71046283,65926.852425104166
1645833600,2022-02-26 00:00:00,IXS/USDT,0.2442,0.2712,0.2368,0.264,38831.71673427,9953.302493192016
1645747200,2022-02-25 00:00:00,IXS/USDT,0.2456,0.2633,0.2442,0.2442,77072.11666205,19605.272692694914
1645660800,2022-02-24 00:00:00,IXS/USDT,0.2712,0.2838,0.1991,0.2456,336145.08934045,79776.879113928892
1645574400,2022-02-23 00:00:00,IXS/USDT,0.266,0.3072,0.266,0.2713,197162.33090448,55955.51013638144
1645488000,2022-02-22 00:00:00,IXS/USDT,0.277,0.277,0.2601,0.266,52404.89218416,13980.142504368702
1645401600,2022-02-21 00:00:00,IXS/USDT,0.28,0.2884,0.276,0.277,65461.75614126,18375.283581002974
1645315200,2022-02-20 00:00:00,IXS/USDT,0.281,0.2833,0.28,0.28,40143.41083689,11267.699334382788
1645228800,2022-02-19 00:00:00,IXS/USDT,0.277,0.2852,0.277,0.281,52546.53064383,14793.271145330601
1645142400,2022-02-18 00:00:00,IXS/USDT,0.301,0.3073,0.2737,0.277,138886.49950063,41112.621910851303
1645056000,2022-02-17 00:00:00,IXS/USDT,0.3049,0.3362,0.3,0.301,244401.31255485,77020.841641066265
1644969600,2022-02-16 00:00:00,IXS/USDT,0.3111,0.3408,0.305,0.3055,199702.70672255,64098.107482383475
1644883200,2022-02-15 00:00:00,IXS/USDT,0.3056,0.3162,0.3003,0.3111,125739.70334331,38552.749446204733
1644796800,2022-02-14 00:00:00,IXS/USDT,0.2986,0.328,0.298,0.3056,115328.45308143,35797.726538519929
1644710400,2022-02-13 00:00:00,IXS/USDT,0.3003,0.307,0.298,0.299,58256.59168793,17590.733953182298
1644624000,2022-02-12 00:00:00,IXS/USDT,0.296,0.3012,0.2905,0.3007,106394.99092653,31411.522057388654
1644537600,2022-02-11 00:00:00,IXS/USDT,0.3033,0.3089,0.29,0.296,207295.11502564,62726.858169398959
1644451200,2022-02-10 00:00:00,IXS/USDT,0.3157,0.316,0.2999,0.304,325299.02298594,99890.38078140799
1644364800,2022-02-09 00:00:00,IXS/USDT,0.3074,0.33,0.301,0.3156,635186.94859445,196745.087043267952
1644278400,2022-02-08 00:00:00,IXS/USDT,0.3434,0.345,0.2901,0.3066,591878.80423557,191452.139590073952
1644192000,2022-02-07 00:00:00,IXS/USDT,0.3316,0.3928,0.3039,0.344,1243206.76286867,422295.159166039773
1644105600,2022-02-06 00:00:00,IXS/USDT,0.3684,0.3764,0.3309,0.3325,956483.88068345,329929.385604927245
1644019200,2022-02-05 00:00:00,IXS/USDT,0.3896,0.4167,0.351,0.368,1298348.98529683,488830.98392422578
1643932800,2022-02-04 00:00:00,IXS/USDT,0.4099,0.4195,0.367,0.3902,1318268.84527785,509517.324330773664
1643846400,2022-02-03 00:00:00,IXS/USDT,0.3348,0.452,0.314,0.4085,2644671.73489312,1031992.615535957282
1643760000,2022-02-02 00:00:00,IXS/USDT,0.2922,0.335,0.269,0.335,840306.36365547,248825.662844219435
1643673600,2022-02-01 00:00:00,IXS/USDT,0.2245,0.3149,0.2215,0.2922,1180056.73533393,318511.464468206925
