https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDC
1663549200000,2022-09-19 01:00:00,USDC/ETH,0.00074264,0.00074264,0.00073248,0.0007398,0.3077568,416.0
1663545600000,2022-09-19 00:00:00,USDC/ETH,0.00074226,0.00074587,0.00073196,0.00073664,1.12558592,1528.0
1663542000000,2022-09-18 23:00:00,USDC/ETH,0.00073685,0.00074546,0.00073304,0.0007416,1.1368728000000001,1533.0
1663538400000,2022-09-18 22:00:00,USDC/ETH,0.00074224,0.00074962,0.0007336,0.0007336,1.1587076140507842,1579.48148044
1663534800000,2022-09-18 21:00:00,USDC/ETH,0.0007258,0.00074641,0.0007258,0.00074075,1.260498580139005,1701.65181254
1663531200000,2022-09-18 20:00:00,USDC/ETH,0.00072016,0.0007272,0.00071943,0.00072611,1.1479799099999999,1581.0
1663527600000,2022-09-18 19:00:00,USDC/ETH,0.00072073,0.00072714,0.00071792,0.00071959,1.013182719992804,1407.99999999
1663524000000,2022-09-18 18:00:00,USDC/ETH,0.00072041,0.00072522,0.00071847,0.00072029,1.1726321199999998,1628.0
1663520400000,2022-09-18 17:00:00,USDC/ETH,0.00071061,0.0007244,0.00070964,0.0007244,1.139481076837512,1572.99982998
1663516800000,2022-09-18 16:00:00,USDC/ETH,0.0007032,0.00072,0.00069658,0.00071024,1.2138001600071022,1709.00000001
1663513200000,2022-09-18 15:00:00,USDC/ETH,0.00070245,0.00070348,0.00069444,0.00069884,1.0112214800000001,1447.0
1663509600000,2022-09-18 14:00:00,USDC/ETH,0.00069194,0.0007053,0.00069194,0.00069846,1.07004072,1532.0
1663506000000,2022-09-18 13:00:00,USDC/ETH,0.00069208,0.00069568,0.00069144,0.00069276,1.10980152,1602.0
1663502400000,2022-09-18 12:00:00,USDC/ETH,0.00069287,0.0006981,0.00069119,0.00069119,0.9220474599999999,1334.0
