https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DGB,Volume USDT
1657929600,2022-07-16 00:00:00,DGB/USDT,0.010496,0.0113,0.009935,0.010234,64835908.20590047,684947.04953481150186
1657843200,2022-07-15 00:00:00,DGB/USDT,0.009367,0.01075,0.009251,0.01051,23119394.03694,231838.08204451321581
1657756800,2022-07-14 00:00:00,DGB/USDT,0.009374,0.009463,0.008847,0.009369,11470665.79703584,105431.67788207917828
1657670400,2022-07-13 00:00:00,DGB/USDT,0.008671,0.009374,0.008429,0.009369,19842310.63601154,176070.48494412440712
1657584000,2022-07-12 00:00:00,DGB/USDT,0.009106,0.009365,0.008642,0.008662,15264259.08285332,139858.23591858760279
1657497600,2022-07-11 00:00:00,DGB/USDT,0.010108,0.010198,0.009096,0.009127,20972269.57236043,203276.91028551637904
1657411200,2022-07-10 00:00:00,DGB/USDT,0.010819,0.010819,0.009979,0.010122,10565049.76411526,109199.40385009857451
1657324800,2022-07-09 00:00:00,DGB/USDT,0.010384,0.010918,0.010377,0.01084,22704172.18797409,242743.75822072649208
1657238400,2022-07-08 00:00:00,DGB/USDT,0.010297,0.010847,0.010176,0.010349,22772202.59194595,239763.06625923982284
1657152000,2022-07-07 00:00:00,DGB/USDT,0.009753,0.010636,0.009657,0.010299,27788354.341423,277545.88159127784663
1657065600,2022-07-06 00:00:00,DGB/USDT,0.009456,0.010567,0.009218,0.009753,20436552.72193801,196949.12489106926004
1656979200,2022-07-05 00:00:00,DGB/USDT,0.009517,0.00967,0.00904,0.009437,12547640.21960107,117486.22018995867493
1656892800,2022-07-04 00:00:00,DGB/USDT,0.009322,0.0096,0.009036,0.009517,16248179.55311392,151985.50277595650337
1656806400,2022-07-03 00:00:00,DGB/USDT,0.009201,0.009501,0.008854,0.009321,15513175.83344604,142223.01088751061907
1656720000,2022-07-02 00:00:00,DGB/USDT,0.009183,0.009462,0.00889,0.009215,15106836.94299271,138049.64715025946005
1656633600,2022-07-01 00:00:00,DGB/USDT,0.009336,0.009519,0.008784,0.009166,26914409.04559301,246382.84315856729204
1656547200,2022-06-30 00:00:00,DGB/USDT,0.009244,0.00938,0.00858,0.009358,34150044.63501438,306970.86838327376162
1656460800,2022-06-29 00:00:00,DGB/USDT,0.009208,0.009581,0.008958,0.009259,21536524.41203282,199147.39744291597202
1656374400,2022-06-28 00:00:00,DGB/USDT,0.010094,0.010227,0.009114,0.009218,23388653.24321138,229048.60880160047593
1656288000,2022-06-27 00:00:00,DGB/USDT,0.010259,0.010774,0.009964,0.010095,24524812.01443667,256497.76727208965947
1656201600,2022-06-26 00:00:00,DGB/USDT,0.011219,0.011469,0.0102,0.010269,25207211.79571669,277018.57366726226569
1656115200,2022-06-25 00:00:00,DGB/USDT,0.011056,0.011419,0.010362,0.011229,30652508.2333297,334946.07454818990355
1656028800,2022-06-24 00:00:00,DGB/USDT,0.010217,0.0114,0.010205,0.011056,28296905.82127965,304314.92058595758243
1655942400,2022-06-23 00:00:00,DGB/USDT,0.009429,0.010497,0.009402,0.01022,18105123.59215375,181273.95664301618343
1655856000,2022-06-22 00:00:00,DGB/USDT,0.010046,0.0104,0.009391,0.009409,39311913.96414258,388825.86836202121323
1655769600,2022-06-21 00:00:00,DGB/USDT,0.009717,0.010559,0.009596,0.01004,34378879.3633563,346144.86158963961493
1655683200,2022-06-20 00:00:00,DGB/USDT,0.009504,0.00986,0.009001,0.009699,44599513.7102014,425896.33558106526779
1655596800,2022-06-19 00:00:00,DGB/USDT,0.008961,0.009867,0.008547,0.009507,40558412.93795199,367371.2386443821766
1655510400,2022-06-18 00:00:00,DGB/USDT,0.009257,0.009517,0.008017,0.008964,45931855.91414993,402344.38805666609279
1655424000,2022-06-17 00:00:00,DGB/USDT,0.008985,0.009629,0.008935,0.009309,25960994.9663,240416.84060246859412
1655337600,2022-06-16 00:00:00,DGB/USDT,0.010001,0.010151,0.008839,0.008988,39354854.81932903,371045.91939052868368
1655251200,2022-06-15 00:00:00,DGB/USDT,0.0095,0.010001,0.008581,0.010001,56599172.32726286,524144.04402005230847
1655164800,2022-06-14 00:00:00,DGB/USDT,0.00925,0.010287,0.008658,0.009504,44851287.61020506,421904.59433754164066
1655078400,2022-06-13 00:00:00,DGB/USDT,0.009775,0.009939,0.008634,0.00923,39874532.22607674,369171.32141602595217
1654992000,2022-06-12 00:00:00,DGB/USDT,0.010469,0.011224,0.009697,0.009807,23542322.08850246,239970.181224886262
1654905600,2022-06-11 00:00:00,DGB/USDT,0.01136,0.011873,0.010218,0.010484,28253288.99942089,311939.06473737030342
1654819200,2022-06-10 00:00:00,DGB/USDT,0.012098,0.012429,0.011234,0.011391,18615531.04859449,218319.66602441420767
1654732800,2022-06-09 00:00:00,DGB/USDT,0.012005,0.012957,0.011722,0.012086,27502382.13082394,337145.18254113269409
1654646400,2022-06-08 00:00:00,DGB/USDT,0.01258,0.012764,0.011665,0.011992,17723849.61911645,216231.17919376489414
1654560000,2022-06-07 00:00:00,DGB/USDT,0.011628,0.01362,0.01077,0.012622,86986399.82624359,1078872.40573941648812
1654473600,2022-06-06 00:00:00,DGB/USDT,0.011197,0.012121,0.011178,0.011638,17966710.21153455,210058.88767168500138
1654387200,2022-06-05 00:00:00,DGB/USDT,0.011189,0.011452,0.010864,0.011203,9238044.69232131,103073.21294826527403
1654300800,2022-06-04 00:00:00,DGB/USDT,0.010917,0.011308,0.010582,0.011176,8114212.11618403,89499.13472861236832
1654214400,2022-06-03 00:00:00,DGB/USDT,0.011356,0.011481,0.010533,0.010887,20061486.09079914,219955.72198244888611
1654128000,2022-06-02 00:00:00,DGB/USDT,0.011313,0.011576,0.010076,0.011358,24207649.60399288,271556.74407570992891
1654041600,2022-06-01 00:00:00,DGB/USDT,0.012671,0.012824,0.011167,0.011338,22071676.47514518,269867.41780619869069
1653955200,2022-05-31 00:00:00,DGB/USDT,0.012697,0.012967,0.0121,0.012675,24690645.15834712,311419.72716920693842
1653868800,2022-05-30 00:00:00,DGB/USDT,0.01208,0.012854,0.011695,0.012767,20999819.3455885,259088.36012485782374
1653782400,2022-05-29 00:00:00,DGB/USDT,0.011104,0.012088,0.010716,0.012088,16287563.14922554,185660.48540990450001
1653696000,2022-05-28 00:00:00,DGB/USDT,0.010878,0.011676,0.010704,0.011119,13813890.23533543,152325.35299388329705
1653609600,2022-05-27 00:00:00,DGB/USDT,0.011154,0.011378,0.010586,0.010882,39948927.99858651,434664.62648040973804
1653523200,2022-05-26 00:00:00,DGB/USDT,0.012052,0.012206,0.010571,0.011079,29983849.36444409,342931.42206187137764
1653436800,2022-05-25 00:00:00,DGB/USDT,0.012229,0.01255,0.011385,0.012065,25269084.11489672,305211.59167479724437
1653350400,2022-05-24 00:00:00,DGB/USDT,0.012233,0.012694,0.0115,0.012254,19909955.90123135,241121.90511785851065
1653264000,2022-05-23 00:00:00,DGB/USDT,0.012967,0.013461,0.01195,0.01222,22387907.80171567,288260.37603838341246
1653177600,2022-05-22 00:00:00,DGB/USDT,0.012501,0.013014,0.012025,0.012955,31699575.7659915,396381.44955748329961
1653091200,2022-05-21 00:00:00,DGB/USDT,0.011526,0.012653,0.011294,0.012494,32608020.39720245,390942.57446821055542
1653004800,2022-05-20 00:00:00,DGB/USDT,0.012594,0.012919,0.011225,0.011509,39952848.05270427,484981.72286748583642
1652918400,2022-05-19 00:00:00,DGB/USDT,0.011225,0.012688,0.01092,0.012597,36138228.85256698,423669.52193245230947
1652832000,2022-05-18 00:00:00,DGB/USDT,0.013254,0.013341,0.01112,0.011203,27967680.09723466,336235.36103813117874
1652745600,2022-05-17 00:00:00,DGB/USDT,0.011869,0.013404,0.011865,0.013271,17249581.60953215,218369.65900423003975
1652659200,2022-05-16 00:00:00,DGB/USDT,0.013741,0.013741,0.011794,0.011833,20087587.84450117,251622.00469700497861
1652572800,2022-05-15 00:00:00,DGB/USDT,0.012848,0.013774,0.012315,0.013749,15783737.11900664,204311.69995132987114
1652486400,2022-05-14 00:00:00,DGB/USDT,0.012684,0.013133,0.011135,0.012886,41555577.65050734,500751.98957496119039
1652400000,2022-05-13 00:00:00,DGB/USDT,0.01155,0.014719,0.011301,0.012651,52991928.15610113,685471.45375851665748
1652313600,2022-05-12 00:00:00,DGB/USDT,0.011145,0.01284,0.008572,0.01155,130215398.49372737,1398143.15990452116856
1652227200,2022-05-11 00:00:00,DGB/USDT,0.014741,0.016523,0.010182,0.011167,82748304.90225426,995841.21796720737874
1652140800,2022-05-10 00:00:00,DGB/USDT,0.013919,0.016489,0.013307,0.014761,44938510.53183636,675960.11402727018903
1652054400,2022-05-09 00:00:00,DGB/USDT,0.017131,0.017468,0.01376,0.01384,48015242.79115615,741899.50039857757568
1651968000,2022-05-08 00:00:00,DGB/USDT,0.017417,0.018118,0.016778,0.017107,19415205.21531121,335825.68962247880496
1651881600,2022-05-07 00:00:00,DGB/USDT,0.018566,0.018877,0.016925,0.017403,18146794.87940967,326879.37185741566734
1651795200,2022-05-06 00:00:00,DGB/USDT,0.018668,0.019101,0.017305,0.018584,27376164.07322443,500515.30615955148196
1651708800,2022-05-05 00:00:00,DGB/USDT,0.021221,0.021488,0.018107,0.018685,33820464.11529991,676960.33253548854642
1651622400,2022-05-04 00:00:00,DGB/USDT,0.018956,0.021908,0.018956,0.021198,24580719.55138418,488525.07296325181932
1651536000,2022-05-03 00:00:00,DGB/USDT,0.018855,0.01995,0.018442,0.018956,19313100.65475578,371267.09112900719437
1651449600,2022-05-02 00:00:00,DGB/USDT,0.019424,0.019824,0.018295,0.018854,19831091.5031909,378449.11668384237964
1651363200,2022-05-01 00:00:00,DGB/USDT,0.018431,0.019759,0.018116,0.019475,26920034.19487417,509156.24879342616557
1651276800,2022-04-30 00:00:00,DGB/USDT,0.020251,0.021129,0.017749,0.018404,26558161.91568358,527264.38366026151372
1651190400,2022-04-29 00:00:00,DGB/USDT,0.021501,0.021758,0.019685,0.020227,16901382.59810315,351171.08860603833857
1651104000,2022-04-28 00:00:00,DGB/USDT,0.022127,0.022862,0.021273,0.021487,23734671.46308087,520225.26899195184203
1651017600,2022-04-27 00:00:00,DGB/USDT,0.021371,0.02242,0.021073,0.022154,20506692.79266781,450451.44275082561548
1650931200,2022-04-26 00:00:00,DGB/USDT,0.023757,0.024129,0.020957,0.021364,28592256.09552054,641875.96902780422317
1650844800,2022-04-25 00:00:00,DGB/USDT,0.023256,0.023876,0.02154,0.023757,37305291.90571659,843486.90733212828349
1650758400,2022-04-24 00:00:00,DGB/USDT,0.023767,0.024488,0.023082,0.023251,28683585.99511272,682469.35925751228714
1650672000,2022-04-23 00:00:00,DGB/USDT,0.024446,0.024839,0.023629,0.023706,25504780.10894526,617275.66861934815373
1650585600,2022-04-22 00:00:00,DGB/USDT,0.024564,0.02814,0.024191,0.024425,60560433.93719002,1513993.57473254042134
1650499200,2022-04-21 00:00:00,DGB/USDT,0.026209,0.027275,0.023949,0.024587,40009927.50681602,1049416.3852135303077
1650412800,2022-04-20 00:00:00,DGB/USDT,0.025693,0.027232,0.025063,0.026283,40344614.79077702,1055231.09769329436709
1650326400,2022-04-19 00:00:00,DGB/USDT,0.024693,0.025822,0.02436,0.025634,23489626.08042876,590005.0324813506612
1650240000,2022-04-18 00:00:00,DGB/USDT,0.023249,0.024709,0.022191,0.024667,26964766.46278214,630305.61545853856046
1650153600,2022-04-17 00:00:00,DGB/USDT,0.024782,0.025067,0.023224,0.023295,13230025.4497209,324000.21150556136311
1650067200,2022-04-16 00:00:00,DGB/USDT,0.024676,0.025574,0.024134,0.024719,14533056.1437252,363576.53979952592527
1649980800,2022-04-15 00:00:00,DGB/USDT,0.024691,0.025404,0.024071,0.024667,19744701.21665883,487284.51883093409437
1649894400,2022-04-14 00:00:00,DGB/USDT,0.025945,0.026626,0.024325,0.024689,20838011.1263293,529244.78830565699902
1649808000,2022-04-13 00:00:00,DGB/USDT,0.025519,0.0264,0.024784,0.025932,15502041.04552336,399621.79721168371093
1649721600,2022-04-12 00:00:00,DGB/USDT,0.024213,0.02632,0.02409,0.0255,27043500.52393095,683677.867014343279
1649635200,2022-04-11 00:00:00,DGB/USDT,0.027194,0.027317,0.023614,0.02411,34174750.36562558,860569.37369195257276
1649548800,2022-04-10 00:00:00,DGB/USDT,0.028288,0.028929,0.027107,0.027216,25051560.70370553,702649.61064203886439
1649462400,2022-04-09 00:00:00,DGB/USDT,0.027027,0.028346,0.026729,0.028325,22758681.78030812,633162.82728410473326
1649376000,2022-04-08 00:00:00,DGB/USDT,0.0293,0.029847,0.026691,0.027016,29204756.71891693,832210.34413931100113
1649289600,2022-04-07 00:00:00,DGB/USDT,0.028036,0.031493,0.027162,0.029291,39354861.36649421,1129962.83381560920552
1649203200,2022-04-06 00:00:00,DGB/USDT,0.032583,0.032741,0.027815,0.028035,63646364.8051937,1893791.69718828279551
1649116800,2022-04-05 00:00:00,DGB/USDT,0.034248,0.035606,0.032445,0.032636,30072786.56933719,1027971.66382565106723
1649030400,2022-04-04 00:00:00,DGB/USDT,0.034552,0.035669,0.032485,0.034271,43499092.82526669,1482910.7164954192198
1648944000,2022-04-03 00:00:00,DGB/USDT,0.035453,0.035562,0.033743,0.034584,35723121.19391884,1229847.77471358305838
1648857600,2022-04-02 00:00:00,DGB/USDT,0.03432,0.038477,0.034,0.035361,95503941.52668032,3458865.95280418965596
1648771200,2022-04-01 00:00:00,DGB/USDT,0.032739,0.035679,0.03018,0.034266,59253821.70827522,1981300.21013811647628
1648684800,2022-03-31 00:00:00,DGB/USDT,0.033912,0.038162,0.031589,0.032748,97552816.7069848,3403853.48026849453077
1648598400,2022-03-30 00:00:00,DGB/USDT,0.03312,0.036401,0.031508,0.033848,88948065.25216675,3071455.75485024391183
1648512000,2022-03-29 00:00:00,DGB/USDT,0.034135,0.03602,0.032,0.03312,70220569.6877761,2408074.03282067709413
1648425600,2022-03-28 00:00:00,DGB/USDT,0.038376,0.042042,0.033634,0.034167,234387047.68643101,8815262.53610399317812
1648339200,2022-03-27 00:00:00,DGB/USDT,0.024273,0.0437,0.024262,0.038381,392419864.25964338,13692256.70384504982557
1648252800,2022-03-26 00:00:00,DGB/USDT,0.0232,0.024377,0.022992,0.0243,16348958.67924856,387923.47828191479673
1648166400,2022-03-25 00:00:00,DGB/USDT,0.023497,0.024679,0.022382,0.02316,18079801.07142168,427058.8071439120524
1648080000,2022-03-24 00:00:00,DGB/USDT,0.022316,0.023615,0.022146,0.023509,16921630.11755752,387967.40781068983925
1647993600,2022-03-23 00:00:00,DGB/USDT,0.021118,0.022643,0.020661,0.022341,13580957.73585936,296860.992796311253
1647907200,2022-03-22 00:00:00,DGB/USDT,0.021406,0.022167,0.021084,0.02115,12549333.65990915,271642.79821927804316
1647820800,2022-03-21 00:00:00,DGB/USDT,0.020338,0.021613,0.019884,0.02143,9173701.66492289,191874.63643587436358
1647734400,2022-03-20 00:00:00,DGB/USDT,0.021948,0.021976,0.020279,0.020297,9709319.18075866,203142.00430131832787
1647648000,2022-03-19 00:00:00,DGB/USDT,0.02051,0.022021,0.020434,0.021939,25821096.13532959,552453.1237337635815
1647561600,2022-03-18 00:00:00,DGB/USDT,0.01978,0.020536,0.019261,0.020472,12829840.42029303,255884.0208487881514
1647475200,2022-03-17 00:00:00,DGB/USDT,0.019952,0.020305,0.019687,0.01977,9265859.55914569,184857.51839943780193
1647388800,2022-03-16 00:00:00,DGB/USDT,0.019177,0.019988,0.018734,0.019917,20058810.92394671,389506.2046771748473
1647302400,2022-03-15 00:00:00,DGB/USDT,0.019295,0.019402,0.018312,0.01914,10932037.84404154,206387.72100763334386
1647216000,2022-03-14 00:00:00,DGB/USDT,0.018504,0.019608,0.018284,0.019295,12305194.46165211,233805.02128740414686
1647129600,2022-03-13 00:00:00,DGB/USDT,0.019696,0.01985,0.018324,0.018516,10446298.42724283,201389.69869173495342
1647043200,2022-03-12 00:00:00,DGB/USDT,0.018979,0.020304,0.018979,0.019635,8995337.0668873,177610.4404220609721
1646956800,2022-03-11 00:00:00,DGB/USDT,0.020076,0.020742,0.018951,0.018985,19769679.56921883,394114.36255208273951
1646870400,2022-03-10 00:00:00,DGB/USDT,0.020659,0.021048,0.019203,0.020076,22836801.32752515,459632.16202722643238
1646784000,2022-03-09 00:00:00,DGB/USDT,0.018584,0.021061,0.018552,0.020674,23846703.51235809,470209.29367564167791
1646697600,2022-03-08 00:00:00,DGB/USDT,0.017912,0.018824,0.017824,0.018582,15174483.17890386,278986.98749727835489
1646611200,2022-03-07 00:00:00,DGB/USDT,0.01789,0.01928,0.01736,0.017912,23250024.73351322,418216.5249348751022
1646524800,2022-03-06 00:00:00,DGB/USDT,0.018956,0.019172,0.017847,0.017872,8311609.82351543,152781.23443381784081
1646438400,2022-03-05 00:00:00,DGB/USDT,0.018436,0.01936,0.017996,0.018962,11229003.74857782,211300.56037530622389
1646352000,2022-03-04 00:00:00,DGB/USDT,0.020162,0.020187,0.018229,0.018532,15304902.56008591,293410.59982707573662
1646265600,2022-03-03 00:00:00,DGB/USDT,0.02122,0.021426,0.019744,0.020187,12234441.62033161,252102.08336566779724
1646179200,2022-03-02 00:00:00,DGB/USDT,0.022304,0.02255,0.020511,0.021248,16197356.52985072,351426.88845192056722
1646092800,2022-03-01 00:00:00,DGB/USDT,0.021885,0.02278,0.021206,0.0223,22229026.8276154,491965.96834667718029
1646006400,2022-02-28 00:00:00,DGB/USDT,0.019658,0.02204,0.019364,0.021925,14718874.72201857,302209.6186571910493
1645920000,2022-02-27 00:00:00,DGB/USDT,0.020612,0.021316,0.019265,0.01964,12879988.98453099,260016.61321156524464
1645833600,2022-02-26 00:00:00,DGB/USDT,0.020828,0.02148,0.020437,0.020601,10109195.3913215,212070.36644107500581
1645747200,2022-02-25 00:00:00,DGB/USDT,0.019127,0.020999,0.019024,0.020824,15451158.38686149,309076.16996190162409
1645660800,2022-02-24 00:00:00,DGB/USDT,0.019028,0.01956,0.01618,0.019189,32646477.57620536,573814.37786154184363
1645574400,2022-02-23 00:00:00,DGB/USDT,0.01997,0.020752,0.018969,0.019028,17574429.02487434,349424.85991390744347
1645488000,2022-02-22 00:00:00,DGB/USDT,0.018672,0.02001,0.018151,0.01996,13830951.93344906,264186.57073059121419
1645401600,2022-02-21 00:00:00,DGB/USDT,0.020262,0.021251,0.018522,0.018585,22090874.85061115,441902.76781659684366
1645315200,2022-02-20 00:00:00,DGB/USDT,0.021469,0.021509,0.02,0.020307,21034952.80326163,432465.93837663303793
1645228800,2022-02-19 00:00:00,DGB/USDT,0.021683,0.022573,0.021075,0.021476,22659425.73591956,495059.91501755833142
1645142400,2022-02-18 00:00:00,DGB/USDT,0.021844,0.022871,0.021219,0.0217,16969976.53024444,372973.79060100054062
1645056000,2022-02-17 00:00:00,DGB/USDT,0.0242,0.024407,0.021409,0.021845,24430809.21924303,552105.01572851413677
1644969600,2022-02-16 00:00:00,DGB/USDT,0.024851,0.0249,0.023646,0.024158,13742594.51399663,334138.98207298472582
1644883200,2022-02-15 00:00:00,DGB/USDT,0.023498,0.024992,0.023377,0.024814,9670838.33470031,236882.94471852883481
1644796800,2022-02-14 00:00:00,DGB/USDT,0.023007,0.02364,0.022156,0.023528,14614384.17040188,335967.88536292296218
1644710400,2022-02-13 00:00:00,DGB/USDT,0.023908,0.024415,0.022493,0.02297,15529909.04046003,364549.3343693408955
1644624000,2022-02-12 00:00:00,DGB/USDT,0.023828,0.024716,0.023132,0.023856,19004380.18580894,454724.43031628703988
1644537600,2022-02-11 00:00:00,DGB/USDT,0.026218,0.027045,0.02335,0.023847,21457717.51070075,545202.05236873118364
