https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CWAR,Volume USDT
1656720000,2022-07-02 00:00:00,CWAR/USDT,0.03155,0.03201,0.02864,0.02929,2103750.31177989,62555.7013473493636
1656633600,2022-07-01 00:00:00,CWAR/USDT,0.03228,0.03337,0.03,0.03179,1706245.87786155,53774.8595496889323
1656547200,2022-06-30 00:00:00,CWAR/USDT,0.03218,0.0329,0.03053,0.03227,994442.45259588,31315.840577437332
1656460800,2022-06-29 00:00:00,CWAR/USDT,0.03164,0.033,0.0315,0.03222,835544.38103024,26983.9505547059928
1656374400,2022-06-28 00:00:00,CWAR/USDT,0.0326,0.03313,0.0315,0.03189,1021414.7305238,33012.5652137228791
1656288000,2022-06-27 00:00:00,CWAR/USDT,0.03374,0.0347,0.03212,0.033,1514301.90743068,50633.0699565820105
1656201600,2022-06-26 00:00:00,CWAR/USDT,0.03611,0.03956,0.03374,0.03374,3583948.15609831,130963.3747914909948
1656115200,2022-06-25 00:00:00,CWAR/USDT,0.0332,0.04218,0.032,0.03609,4560590.55564968,160781.1095888541393
1656028800,2022-06-24 00:00:00,CWAR/USDT,0.03093,0.034,0.0305,0.0332,3027198.82142734,96925.3245646999359
1655942400,2022-06-23 00:00:00,CWAR/USDT,0.02938,0.03196,0.02896,0.03089,2315653.96850413,69344.8001247606245
1655856000,2022-06-22 00:00:00,CWAR/USDT,0.0312,0.0313,0.02904,0.02968,1963433.69076225,58832.381369935164
1655769600,2022-06-21 00:00:00,CWAR/USDT,0.0307,0.0332,0.02991,0.03117,4086045.17125049,128880.6927601073729
1655683200,2022-06-20 00:00:00,CWAR/USDT,0.03323,0.0335,0.03,0.0307,2236870.32543065,70296.2569059270628
1655596800,2022-06-19 00:00:00,CWAR/USDT,0.03036,0.0335,0.03,0.03348,1807348.18384631,56983.0412588964879
1655510400,2022-06-18 00:00:00,CWAR/USDT,0.03299,0.03299,0.029,0.03035,1965114.31098348,59688.6526959174026
1655424000,2022-06-17 00:00:00,CWAR/USDT,0.03625,0.03658,0.0301,0.03297,2968457.25781726,101249.4014316110423
1655337600,2022-06-16 00:00:00,CWAR/USDT,0.0418,0.0421,0.0357,0.03625,2631077.24598209,99875.490507725929
1655251200,2022-06-15 00:00:00,CWAR/USDT,0.0401,0.042,0.037,0.0415,2243784.40513397,87732.7884771396883
1655164800,2022-06-14 00:00:00,CWAR/USDT,0.04,0.0416,0.038,0.0401,2097889.12699512,83906.52237940015
1655078400,2022-06-13 00:00:00,CWAR/USDT,0.0402,0.0416,0.0358,0.0394,2782569.50427883,107109.366295811096
1654992000,2022-06-12 00:00:00,CWAR/USDT,0.0452,0.0461,0.04,0.0402,2130087.77114341,90117.818312233234
1654905600,2022-06-11 00:00:00,CWAR/USDT,0.0467,0.0495,0.045,0.0453,1516263.59699311,71360.988088392602
1654819200,2022-06-10 00:00:00,CWAR/USDT,0.0522,0.0525,0.0467,0.0468,1522177.73564759,74973.368291095389
1654732800,2022-06-09 00:00:00,CWAR/USDT,0.0541,0.0552,0.0502,0.0522,3075911.3708199,161726.131174838596
1654646400,2022-06-08 00:00:00,CWAR/USDT,0.0496,0.0861,0.0487,0.0541,19804359.12995245,1218404.738335731127
1654560000,2022-06-07 00:00:00,CWAR/USDT,0.0498,0.052,0.0471,0.0497,1685402.15677816,82863.486615925045
1654473600,2022-06-06 00:00:00,CWAR/USDT,0.0528,0.0556,0.0483,0.0502,3772188.30361028,193904.734068039283
1654387200,2022-06-05 00:00:00,CWAR/USDT,0.0479,0.0556,0.0462,0.0526,4447764.03984121,228964.16393204178
1654300800,2022-06-04 00:00:00,CWAR/USDT,0.0467,0.0484,0.0457,0.0479,1075231.80431188,50364.302083391944
1654214400,2022-06-03 00:00:00,CWAR/USDT,0.0501,0.0512,0.0466,0.0468,1345499.1557711,65130.376735154261
1654128000,2022-06-02 00:00:00,CWAR/USDT,0.0486,0.0517,0.047,0.0498,1716560.84286222,83494.395784649555
1654041600,2022-06-01 00:00:00,CWAR/USDT,0.0544,0.0634,0.0463,0.0486,5544651.53354082,301955.888561711316
1653955200,2022-05-31 00:00:00,CWAR/USDT,0.0552,0.0576,0.0517,0.0543,2311672.19629953,125713.924477163504
1653868800,2022-05-30 00:00:00,CWAR/USDT,0.05,0.0575,0.0494,0.0553,2734859.03275276,144649.292196749564
1653782400,2022-05-29 00:00:00,CWAR/USDT,0.05,0.0515,0.0483,0.05,1049174.57667399,52021.345576339937
1653696000,2022-05-28 00:00:00,CWAR/USDT,0.0522,0.0529,0.0479,0.0501,1886905.91249305,94473.198006573644
1653609600,2022-05-27 00:00:00,CWAR/USDT,0.0488,0.0539,0.0475,0.0522,4646201.9289988,232136.88826771756
1653523200,2022-05-26 00:00:00,CWAR/USDT,0.0524,0.053,0.0475,0.0488,1666326.53367544,83053.45369826853
1653436800,2022-05-25 00:00:00,CWAR/USDT,0.055,0.0554,0.0505,0.0524,1382375.71405882,72804.697335563565
1653350400,2022-05-24 00:00:00,CWAR/USDT,0.0552,0.0569,0.0504,0.055,2561503.32423921,136170.780031134106
1653264000,2022-05-23 00:00:00,CWAR/USDT,0.0636,0.0648,0.0543,0.0555,4407331.43616852,258680.762473370789
1653177600,2022-05-22 00:00:00,CWAR/USDT,0.0598,0.0695,0.059,0.064,5441213.92008872,339440.746985357326
1653091200,2022-05-21 00:00:00,CWAR/USDT,0.0534,0.0668,0.0516,0.0601,6664263.21715474,392030.068195990602
1653004800,2022-05-20 00:00:00,CWAR/USDT,0.0524,0.0549,0.0496,0.0535,2166252.72342623,113576.029694446545
1652918400,2022-05-19 00:00:00,CWAR/USDT,0.0485,0.055,0.048,0.0523,2199810.23689868,113250.822679601312
1652832000,2022-05-18 00:00:00,CWAR/USDT,0.0547,0.0557,0.0481,0.0482,4234858.16273633,218126.110307680116
1652745600,2022-05-17 00:00:00,CWAR/USDT,0.0528,0.0598,0.0514,0.0546,5254154.17728959,294267.511761187869
1652659200,2022-05-16 00:00:00,CWAR/USDT,0.0578,0.0623,0.0504,0.0532,4482819.91203333,240402.229001210585
1652572800,2022-05-15 00:00:00,CWAR/USDT,0.0467,0.0625,0.045,0.0582,6113216.97612277,329285.626347772032
1652486400,2022-05-14 00:00:00,CWAR/USDT,0.046,0.0491,0.0415,0.0467,3617676.36000873,161852.819151326795
1652400000,2022-05-13 00:00:00,CWAR/USDT,0.0383,0.0552,0.0376,0.046,7257742.42721002,343919.768927189424
1652313600,2022-05-12 00:00:00,CWAR/USDT,0.0493,0.0556,0.0375,0.0384,5904397.86492912,253323.675465334476
1652227200,2022-05-11 00:00:00,CWAR/USDT,0.0766,0.0787,0.0451,0.0493,6276436.14903169,372650.961231489234
1652140800,2022-05-10 00:00:00,CWAR/USDT,0.0818,0.0897,0.0764,0.0766,2978888.78327298,249891.090641812835
1652054400,2022-05-09 00:00:00,CWAR/USDT,0.0966,0.0968,0.08,0.0819,3288700.36398763,285804.599529043037
1651968000,2022-05-08 00:00:00,CWAR/USDT,0.1049,0.1075,0.0944,0.0966,1478462.01566322,148370.546676288376
1651881600,2022-05-07 00:00:00,CWAR/USDT,0.1106,0.113,0.103,0.1059,1312356.30807196,141848.354918536643
1651795200,2022-05-06 00:00:00,CWAR/USDT,0.116,0.1175,0.1066,0.1106,1928029.71913326,212357.625488098753
1651708800,2022-05-05 00:00:00,CWAR/USDT,0.1362,0.1381,0.1112,0.1163,3256405.19943641,395544.13813846904
1651622400,2022-05-04 00:00:00,CWAR/USDT,0.1215,0.14,0.1188,0.1352,3247613.83582321,421465.972501687992
1651536000,2022-05-03 00:00:00,CWAR/USDT,0.1251,0.1283,0.1168,0.1216,1525520.26222206,187292.283174212962
1651449600,2022-05-02 00:00:00,CWAR/USDT,0.1284,0.1345,0.1229,0.1248,1327109.05088663,169270.620467917642
1651363200,2022-05-01 00:00:00,CWAR/USDT,0.1248,0.1382,0.12,0.1276,2895189.6009778,367666.046564915167
1651276800,2022-04-30 00:00:00,CWAR/USDT,0.143,0.1535,0.1239,0.124,1984305.82112579,273342.846877519153
1651190400,2022-04-29 00:00:00,CWAR/USDT,0.1576,0.1584,0.1375,0.1431,2183000.51856558,320640.205032330442
1651104000,2022-04-28 00:00:00,CWAR/USDT,0.1569,0.1635,0.1501,0.1579,2443067.1675678,383038.486024607153
1651017600,2022-04-27 00:00:00,CWAR/USDT,0.1618,0.1683,0.1554,0.157,2135394.21632199,341428.477893807584
1650931200,2022-04-26 00:00:00,CWAR/USDT,0.1846,0.1922,0.1601,0.1616,1937726.38285411,336445.366162954843
1650844800,2022-04-25 00:00:00,CWAR/USDT,0.1804,0.1992,0.156,0.185,3989910.20196098,684543.150712065701
1650758400,2022-04-24 00:00:00,CWAR/USDT,0.1874,0.1927,0.18,0.1812,1188723.44213365,221974.772622284889
1650672000,2022-04-23 00:00:00,CWAR/USDT,0.1897,0.196,0.1857,0.1873,1354169.97424498,258545.178472074261
1650585600,2022-04-22 00:00:00,CWAR/USDT,0.2019,0.2071,0.1799,0.1896,3301052.72769884,633850.873739573519
1650499200,2022-04-21 00:00:00,CWAR/USDT,0.207,0.2339,0.199,0.2025,2471991.1274889,532676.361072474689
1650412800,2022-04-20 00:00:00,CWAR/USDT,0.2082,0.2248,0.202,0.2071,1949683.93127507,415153.861453198691
1650326400,2022-04-19 00:00:00,CWAR/USDT,0.2004,0.2221,0.1995,0.208,2897845.10685569,617643.52121794738
1650240000,2022-04-18 00:00:00,CWAR/USDT,0.2041,0.2041,0.183,0.1999,2452321.13677288,472921.763514290096
1650153600,2022-04-17 00:00:00,CWAR/USDT,0.2112,0.2175,0.201,0.2032,1046182.8393061,219592.91433395167
1650067200,2022-04-16 00:00:00,CWAR/USDT,0.2124,0.2198,0.1936,0.2123,1776407.97801602,373629.849713077267
1649980800,2022-04-15 00:00:00,CWAR/USDT,0.2216,0.2266,0.2088,0.2131,1858780.49716893,403618.544461612128
1649894400,2022-04-14 00:00:00,CWAR/USDT,0.2307,0.2432,0.215,0.2218,1927750.93698654,440578.302316072168
1649808000,2022-04-13 00:00:00,CWAR/USDT,0.2151,0.2542,0.2082,0.2309,4746012.7512846,1084766.828433735547
1649721600,2022-04-12 00:00:00,CWAR/USDT,0.2185,0.2307,0.2038,0.2152,5399859.91666554,1165274.086444622378
1649635200,2022-04-11 00:00:00,CWAR/USDT,0.2558,0.2639,0.2122,0.2174,4704303.41229523,1095059.913248044599
1649548800,2022-04-10 00:00:00,CWAR/USDT,0.2442,0.2788,0.244,0.2558,3975732.04164446,1027201.311491436638
1649462400,2022-04-09 00:00:00,CWAR/USDT,0.2505,0.2599,0.2352,0.2458,2055131.21669173,508497.67565061316
1649376000,2022-04-08 00:00:00,CWAR/USDT,0.2968,0.3052,0.2371,0.2505,5893448.39337332,1587018.642662478687
1649289600,2022-04-07 00:00:00,CWAR/USDT,0.2921,0.3175,0.2898,0.2979,3595197.71531829,1077757.653965139333
1649203200,2022-04-06 00:00:00,CWAR/USDT,0.3422,0.3743,0.2729,0.2935,8974022.4289634,2857054.693493302682
1649116800,2022-04-05 00:00:00,CWAR/USDT,0.3675,0.4447,0.3401,0.3435,10631413.77379662,4170408.581865128337
1649030400,2022-04-04 00:00:00,CWAR/USDT,0.3359,0.4,0.2819,0.3676,8621500.84964344,2840458.97706950772
1648944000,2022-04-03 00:00:00,CWAR/USDT,0.2721,0.35,0.2656,0.3375,7384341.99024468,2343194.015339470252
1648857600,2022-04-02 00:00:00,CWAR/USDT,0.2422,0.3502,0.2398,0.2721,7209799.91652923,2059823.784648798623
1648771200,2022-04-01 00:00:00,CWAR/USDT,0.2391,0.2618,0.2312,0.2429,3827484.25858437,935292.766280690071
1648684800,2022-03-31 00:00:00,CWAR/USDT,0.2159,0.2588,0.215,0.2398,6095189.96807269,1440645.606023780975
1648598400,2022-03-30 00:00:00,CWAR/USDT,0.2241,0.2257,0.2084,0.2166,3196583.86605272,694525.68635861313
1648512000,2022-03-29 00:00:00,CWAR/USDT,0.2302,0.245,0.2187,0.2244,2597588.26392427,602657.124224712739
1648425600,2022-03-28 00:00:00,CWAR/USDT,0.233,0.2543,0.2251,0.2307,3619715.75110614,864054.005292199832
1648339200,2022-03-27 00:00:00,CWAR/USDT,0.2215,0.239,0.2149,0.2335,2001845.64839524,452038.546450679886
1648252800,2022-03-26 00:00:00,CWAR/USDT,0.2246,0.24,0.2132,0.2215,1675118.37521758,369629.460199552521
1648166400,2022-03-25 00:00:00,CWAR/USDT,0.2087,0.2405,0.2065,0.2245,3375829.54868041,753946.990656344522
1648080000,2022-03-24 00:00:00,CWAR/USDT,0.2091,0.2265,0.2046,0.2087,2491765.78131712,527860.764570988972
1647993600,2022-03-23 00:00:00,CWAR/USDT,0.2042,0.222,0.1995,0.2099,1940920.36786277,401360.419571145796
1647907200,2022-03-22 00:00:00,CWAR/USDT,0.1961,0.2152,0.195,0.2042,1416395.85125949,293349.198594324837
1647820800,2022-03-21 00:00:00,CWAR/USDT,0.1911,0.2057,0.1861,0.1961,1735990.50680193,338713.549765008323
1647734400,2022-03-20 00:00:00,CWAR/USDT,0.2124,0.2174,0.185,0.1922,1923769.6247039,382232.707492668725
1647648000,2022-03-19 00:00:00,CWAR/USDT,0.2008,0.2269,0.1971,0.2128,2086027.4206943,443243.330726885076
1647561600,2022-03-18 00:00:00,CWAR/USDT,0.1889,0.212,0.179,0.202,2060461.10293912,395403.890549353603
1647475200,2022-03-17 00:00:00,CWAR/USDT,0.195,0.1988,0.1871,0.1881,1164333.92062651,224384.804911043998
1647388800,2022-03-16 00:00:00,CWAR/USDT,0.1782,0.22,0.1769,0.1949,3367654.47261075,653310.906093206586
1647302400,2022-03-15 00:00:00,CWAR/USDT,0.177,0.1907,0.1705,0.178,1512693.54969098,271152.653733745404
1647216000,2022-03-14 00:00:00,CWAR/USDT,0.1915,0.1931,0.1737,0.177,1799128.36557027,327197.966789506859
1647129600,2022-03-13 00:00:00,CWAR/USDT,0.2083,0.2113,0.19,0.1915,1793014.92457685,361032.248522011493
1647043200,2022-03-12 00:00:00,CWAR/USDT,0.2292,0.2349,0.2019,0.2083,2699346.12715145,571643.241169713477
1646956800,2022-03-11 00:00:00,CWAR/USDT,0.2402,0.2438,0.2253,0.2292,779544.06338018,182518.336063309053
1646870400,2022-03-10 00:00:00,CWAR/USDT,0.2458,0.2482,0.2313,0.2402,833618.35761478,199050.49559995825
1646784000,2022-03-09 00:00:00,CWAR/USDT,0.2406,0.2618,0.239,0.2458,1177915.82855563,294974.50070059244
1646697600,2022-03-08 00:00:00,CWAR/USDT,0.235,0.2662,0.2327,0.2404,827477.11582516,200288.835436838362
1646611200,2022-03-07 00:00:00,CWAR/USDT,0.2418,0.2519,0.232,0.2334,697310.04353027,168362.380393229552
1646524800,2022-03-06 00:00:00,CWAR/USDT,0.265,0.2702,0.2389,0.2418,725978.87360248,183862.511030321068
1646438400,2022-03-05 00:00:00,CWAR/USDT,0.254,0.2725,0.2493,0.265,802470.39115232,210634.462732788143
1646352000,2022-03-04 00:00:00,CWAR/USDT,0.2698,0.292,0.2251,0.254,2616309.90921091,669315.86730499148
1646265600,2022-03-03 00:00:00,CWAR/USDT,0.2839,0.2862,0.26,0.2699,949824.90235478,259457.370212942624
1646179200,2022-03-02 00:00:00,CWAR/USDT,0.306,0.3149,0.2773,0.2838,1776699.77238049,520288.26309913614
1646092800,2022-03-01 00:00:00,CWAR/USDT,0.3006,0.323,0.2865,0.306,2550340.42506028,769831.969885518612
1646006400,2022-02-28 00:00:00,CWAR/USDT,0.2432,0.3217,0.2401,0.3015,3103616.94318597,882426.683432017992
1645920000,2022-02-27 00:00:00,CWAR/USDT,0.2686,0.2848,0.2254,0.2434,2271495.71010397,593329.508522146469
1645833600,2022-02-26 00:00:00,CWAR/USDT,0.2667,0.2824,0.2667,0.2699,1136498.5840553,311556.174768437817
1645747200,2022-02-25 00:00:00,CWAR/USDT,0.2611,0.275,0.256,0.2666,1138118.80818508,300617.731106074089
1645660800,2022-02-24 00:00:00,CWAR/USDT,0.2812,0.288,0.225,0.2611,3046733.68719544,749100.74516848291
1645574400,2022-02-23 00:00:00,CWAR/USDT,0.3047,0.334,0.271,0.2812,1805788.59090451,536284.37841049264
1645488000,2022-02-22 00:00:00,CWAR/USDT,0.2699,0.3528,0.255,0.305,2538009.71644584,731092.752926004887
1645401600,2022-02-21 00:00:00,CWAR/USDT,0.2951,0.33,0.2685,0.2699,2063861.72426294,619964.245568806089
1645315200,2022-02-20 00:00:00,CWAR/USDT,0.3465,0.3479,0.2865,0.2951,1813704.94454103,564827.031984425681
1645228800,2022-02-19 00:00:00,CWAR/USDT,0.3545,0.3696,0.3301,0.3463,1976623.60822268,691292.052373232277
1645142400,2022-02-18 00:00:00,CWAR/USDT,0.3914,0.432,0.34,0.3545,3698427.38278506,1392526.791584539674
1645056000,2022-02-17 00:00:00,CWAR/USDT,0.3985,0.4618,0.377,0.3936,5798179.64839936,2404628.062729263728
1644969600,2022-02-16 00:00:00,CWAR/USDT,0.41,0.4118,0.3692,0.3997,1835353.93266169,725072.823643209918
1644883200,2022-02-15 00:00:00,CWAR/USDT,0.3728,0.421,0.3702,0.41,3227457.63907613,1295920.237781706288
1644796800,2022-02-14 00:00:00,CWAR/USDT,0.3769,0.3837,0.35,0.3728,1599401.83770167,582896.141448105885
1644710400,2022-02-13 00:00:00,CWAR/USDT,0.3982,0.41,0.3661,0.3745,1492301.86274723,583813.38297793113
1644624000,2022-02-12 00:00:00,CWAR/USDT,0.4253,0.4578,0.3801,0.4005,3009325.63024338,1238169.142179865379
1644537600,2022-02-11 00:00:00,CWAR/USDT,0.4716,0.5129,0.4231,0.4256,2119957.91471425,987603.639933571969
1644451200,2022-02-10 00:00:00,CWAR/USDT,0.5526,0.5545,0.46,0.4716,2854573.05244048,1443128.456998683052
1644364800,2022-02-09 00:00:00,CWAR/USDT,0.56,0.6037,0.5181,0.5527,1613153.98479456,883148.473092940843
