https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume MNC
1650326400000,2022-04-19 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,2e-08,4.2134474999800005e-05,2106.72374999
1650240000000,2022-04-18 00:00:00,MNC/BTC,2e-08,2e-08,2e-08,2e-08,9.239e-05,4619.5
1650153600000,2022-04-17 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,2e-08,0.0002008263519818,10041.31759909
1650067200000,2022-04-16 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,2e-08,0.001042040108809,52102.00544045
1649980800000,2022-04-15 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,1e-08,0.0012130336619249,121303.36619249
1649894400000,2022-04-14 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,1e-08,0.00032880886499990004,32880.88649999
1649808000000,2022-04-13 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.0030921373699228,154606.86849614
1649721600000,2022-04-12 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,1e-08,0.0034406728146131,344067.28146131
1649635200000,2022-04-11 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.0005233412158,26167.06079
1649462400000,2022-04-09 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.00568270267,284135.1335
1649376000000,2022-04-08 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.00699199088,349599.544
1649289600000,2022-04-07 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,1e-08,0.0044360371085652,443603.71085652
1649203200000,2022-04-06 00:00:00,MNC/BTC,1e-08,1e-08,1e-08,1e-08,2.27842042125e-05,2278.42042125
1649116800000,2022-04-05 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,2e-08,0.00120995382,60497.691
1649030400000,2022-04-04 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,2e-08,0.001500458870286,75022.9435143
1648944000000,2022-04-03 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.020401562197404,1020078.1098702
1648857600000,2022-04-02 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,2e-08,0.000260404585,13020.22925
1648771200000,2022-04-01 00:00:00,MNC/BTC,2e-08,2e-08,2e-08,2e-08,0.0171438930749536,857194.65374768
1648684800000,2022-03-31 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.0019490242759162002,97451.21379581
1648598400000,2022-03-30 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,2e-08,0.0016997369948768,84986.84974384
1648512000000,2022-03-29 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,2e-08,0.0219001449706968,1095007.24853484
1648425600000,2022-03-28 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.0005774844778,28874.22389
1648339200000,2022-03-27 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.0015061351565448,75306.75782724
1648252800000,2022-03-26 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,2e-08,0.0013332029211477999,66660.14605739
1648166400000,2022-03-25 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.00266789796334,133394.898167
1648080000000,2022-03-24 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.014242766557846601,712138.32789233
1647993600000,2022-03-23 00:00:00,MNC/BTC,2e-08,2e-08,2e-08,2e-08,0.0048304086400582005,241520.43200291
1647907200000,2022-03-22 00:00:00,MNC/BTC,2e-08,2e-08,2e-08,2e-08,0.00106633676532,53316.838266
1647820800000,2022-03-21 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,2e-08,0.005932386166947,296619.30834735
1647734400000,2022-03-20 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,2e-08,0.0023733487306948,118667.43653474
1647648000000,2022-03-19 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,3e-08,0.0009240484672976999,30801.61557659
1647561600000,2022-03-18 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,2e-08,0.0362156697633522,1810783.48816761
1647475200000,2022-03-17 00:00:00,MNC/BTC,2e-08,2e-08,2e-08,2e-08,0.0155633078850002,778165.39425001
1647388800000,2022-03-16 00:00:00,MNC/BTC,2e-08,2e-08,2e-08,2e-08,0.00023980376000000002,11990.188
1647302400000,2022-03-15 00:00:00,MNC/BTC,2e-08,3e-08,1e-08,2e-08,0.1471161385964676,7355806.92982338
1647216000000,2022-03-14 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.0023816061374988,119080.30687494
1647129600000,2022-03-13 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.0152327074999998,761635.37499999
1647043200000,2022-03-12 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,1e-08,0.0001618412546044,16184.12546044
1646956800000,2022-03-11 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,1e-08,0.0013125358899999,131253.58899999
1646870400000,2022-03-10 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,1e-08,0.0026416913704999,264169.13704999
1646784000000,2022-03-09 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,1e-08,0.001562065,156206.5
1646697600000,2022-03-08 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,1e-08,0.000908601829022,90860.1829022
1646611200000,2022-03-07 00:00:00,MNC/BTC,2e-08,2e-08,1e-08,2e-08,0.0019306162288454001,96530.81144227
1646524800000,2022-03-06 00:00:00,MNC/BTC,2e-08,2e-08,2e-08,2e-08,0.002003195206356,100159.7603178
1646438400000,2022-03-05 00:00:00,MNC/BTC,3e-08,3e-08,1e-08,2e-08,0.0103983112566514,519915.56283257
1646352000000,2022-03-04 00:00:00,MNC/BTC,2e-08,3e-08,1e-08,3e-08,0.0372319517477958,1241065.05825986
1646265600000,2022-03-03 00:00:00,MNC/BTC,1e-08,2e-08,1e-08,1e-08,0.0019733969743203,197339.69743203
1646092800000,2022-03-01 00:00:00,MNC/BTC,2e-08,2e-08,2e-08,2e-08,0.0065653935964416,328269.67982208
1646006400000,2022-02-28 00:00:00,MNC/BTC,2e-08,2e-08,2e-08,2e-08,0.0109046349182282,545231.74591141
1645833600000,2022-02-26 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,2e-08,0.0006557656840274,32788.28420137
1645747200000,2022-02-25 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,2.9499999999e-06,98.33333333
1645660800000,2022-02-24 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,2e-08,0.0006926699573326,34633.49786663
1645574400000,2022-02-23 00:00:00,MNC/BTC,2e-08,3e-08,2e-08,2e-08,0.000193481008881,9674.05044405
1645488000000,2022-02-22 00:00:00,MNC/BTC,2e-08,3e-08,2e-08,3e-08,0.004901680679999699,163389.35599999
1645401600000,2022-02-21 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,3e-08,0.0026349491999996997,87831.63999999
1645315200000,2022-02-20 00:00:00,MNC/BTC,2e-08,3e-08,2e-08,3e-08,0.00043778999999999997,14593
1645228800000,2022-02-19 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,5.34e-06,178
1645142400000,2022-02-18 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,4.5239999999999994e-05,1508
1644883200000,2022-02-15 00:00:00,MNC/BTC,2e-08,3e-08,2e-08,3e-08,0.0039008018127050996,130026.72709017
1644710400000,2022-02-13 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,0.0009353459283063,31178.19761021
1644624000000,2022-02-12 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,0.0008768499999998999,29228.33333333
1644537600000,2022-02-11 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,2e-08,0.000497197739295,24859.88696475
1644451200000,2022-02-10 00:00:00,MNC/BTC,2e-08,3e-08,2e-08,3e-08,0.00023699872499999999,7899.9575
1644364800000,2022-02-09 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,0.00024685999999979997,8228.66666666
1644278400000,2022-02-08 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,3e-08,0.0049572926399999995,165243.088
1644192000000,2022-02-07 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,3e-08,0.0009465449999993999,31551.49999998
1644105600000,2022-02-06 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,9.999999998999999e-07,33.33333333
1644019200000,2022-02-05 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,6.64824999999e-05,2216.08333333
1643932800000,2022-02-04 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,0.0013230799999997998,44102.66666666
1643846400000,2022-02-03 00:00:00,MNC/BTC,2e-08,3e-08,2e-08,3e-08,0.0017773259618072998,59244.19872691
1643760000000,2022-02-02 00:00:00,MNC/BTC,2e-08,3e-08,2e-08,3e-08,0.0010126867499999999,33756.225
1643673600000,2022-02-01 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,0.0003,10000
1643587200000,2022-01-31 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,3e-08,0.0003398952992097,11329.84330699
1643500800000,2022-01-30 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,7.74399999999e-05,2581.33333333
1643328000000,2022-01-28 00:00:00,MNC/BTC,2e-08,3e-08,2e-08,3e-08,0.003915308817826199,130510.29392754
1643241600000,2022-01-27 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,3e-08,0.030057142058671497,1001904.73528905
1643155200000,2022-01-26 00:00:00,MNC/BTC,3e-08,3e-08,2e-08,3e-08,0.0005072103245534999,16907.01081845
1643068800000,2022-01-25 00:00:00,MNC/BTC,2e-08,2e-08,2e-08,2e-08,1.7260889502600002e-05,863.04447513
1642982400000,2022-01-24 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,0.014227998523261499,474266.61744205
1642896000000,2022-01-23 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,3e-08,0.04096913174770259,1365637.72492342
1642809600000,2022-01-22 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0509284565422758,1697615.21807586
1642723200000,2022-01-21 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0381668815743927,1272229.38581309
1642636800000,2022-01-20 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,0.0009209566666668,23023.91666667
1642550400000,2022-01-19 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,0.021757619461669202,543940.48654173
1642377600000,2022-01-17 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,0.0116320024298132,290800.06074533
1642291200000,2022-01-16 00:00:00,MNC/BTC,4e-08,4e-08,4e-08,4e-08,0.0008744,21860
1642118400000,2022-01-14 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0006506470941422999,21688.23647141
1642032000000,2022-01-13 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,4e-08,0.0007172908308568,17932.27077142
1641945600000,2022-01-12 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,0.00039035418585680004,9758.85464642
1641859200000,2022-01-11 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,0.0118879984918288,297199.96229572
1641772800000,2022-01-10 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0029738461435071,99128.20478357
1641686400000,2022-01-09 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0044950686924714,149835.62308238
1641600000000,2022-01-08 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,0.0008177557799759999,27258.5259992
1641513600000,2022-01-07 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0008594652757827,28648.84252609
1641427200000,2022-01-06 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,0.00077641556432,19410.389108
1641340800000,2022-01-05 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,4e-08,0.0016956835085716,42392.08771429
1641081600000,2022-01-02 00:00:00,MNC/BTC,4e-08,4e-08,4e-08,4e-08,0.00013217,3304.25
1640995200000,2022-01-01 00:00:00,MNC/BTC,4e-08,4e-08,4e-08,4e-08,0.0037874032909344002,94685.08227336
1640908800000,2021-12-31 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,5.3091806790399994e-05,1327.29516976
1640822400000,2021-12-30 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,0.08494358999999999,2831453
1640736000000,2021-12-29 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,4.190549699999999e-05,1396.8499
1640649600000,2021-12-28 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,0.0006006189179999999,20020.6306
1640563200000,2021-12-27 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,4e-08,0.00932762701152,233190.675288
1640476800000,2021-12-26 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0014996021380137,49986.73793379
1640390400000,2021-12-25 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.003535201776,117840.0592
1640304000000,2021-12-24 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0028320152489819997,94400.5082994
1640217600000,2021-12-23 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,0.038947275208,973681.8802
1640131200000,2021-12-22 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,0.0012714257893336,31785.64473334
1640044800000,2021-12-21 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0006016055436836999,20053.51812279
1639958400000,2021-12-20 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0091535717898006,305119.05966002
1639872000000,2021-12-19 00:00:00,MNC/BTC,4e-08,4e-08,4e-08,4e-08,0.0007531500000000001,18828.75
1639785600000,2021-12-18 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0015663822587364,52212.74195788
1639699200000,2021-12-17 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.00042668999999999997,14223
1639612800000,2021-12-16 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,0.0029939999996999997,99799.99999
1639526400000,2021-12-15 00:00:00,MNC/BTC,3e-08,3e-08,3e-08,3e-08,0.0030065774999999996,100219.25
1639440000000,2021-12-14 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0025667483495567995,85558.27831856
1639353600000,2021-12-13 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,0.003859042733998,96476.06834995
1639267200000,2021-12-12 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,4e-08,0.00213953014,53488.2535
1639180800000,2021-12-11 00:00:00,MNC/BTC,4e-08,4e-08,4e-08,4e-08,0.00037599,9399.75
1639094400000,2021-12-10 00:00:00,MNC/BTC,5e-08,5e-08,3e-08,3e-08,0.000615121559097,20504.0519699
1639008000000,2021-12-09 00:00:00,MNC/BTC,4e-08,4e-08,4e-08,4e-08,0.001731463296,43286.5824
1638921600000,2021-12-08 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,4e-08,0.02639998,659999.5
1638835200000,2021-12-07 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,0.0024180545130036,60451.36282509
1638748800000,2021-12-06 00:00:00,MNC/BTC,3e-08,5e-08,3e-08,4e-08,0.00614337108314,153584.2770785
1638662400000,2021-12-05 00:00:00,MNC/BTC,4e-08,5e-08,3e-08,4e-08,0.027017929268319998,675448.231708
1638576000000,2021-12-04 00:00:00,MNC/BTC,4e-08,5e-08,3e-08,3e-08,0.0193043670160479,643478.90053493
1638489600000,2021-12-03 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0094940561902914,316468.53967638
1638403200000,2021-12-02 00:00:00,MNC/BTC,5e-08,5e-08,3e-08,4e-08,0.0111845448002348,279613.62000587
1638316800000,2021-12-01 00:00:00,MNC/BTC,4e-08,5e-08,3e-08,4e-08,0.0042371078876076,105927.69719019
1638230400000,2021-11-30 00:00:00,MNC/BTC,4e-08,5e-08,3e-08,5e-08,0.0008647540299995,17295.08059999
1638144000000,2021-11-29 00:00:00,MNC/BTC,3e-08,5e-08,3e-08,3e-08,0.0067359207739494,224530.69246498
1638057600000,2021-11-28 00:00:00,MNC/BTC,5e-08,5e-08,3e-08,4e-08,0.0066259409647392,165648.52411848
1637971200000,2021-11-27 00:00:00,MNC/BTC,4e-08,5e-08,3e-08,5e-08,0.0042927442443675,85854.88488735
1637884800000,2021-11-26 00:00:00,MNC/BTC,3e-08,4e-08,3e-08,4e-08,0.038070838671446804,951770.96678617
1637798400000,2021-11-25 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,4e-08,0.0112802244639588,282005.61159897
1637712000000,2021-11-24 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,4e-08,0.0053634335964916,134085.83991229
1637625600000,2021-11-23 00:00:00,MNC/BTC,4e-08,5e-08,3e-08,3e-08,0.020598451276740898,686615.04255803
1637452800000,2021-11-21 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,4e-08,0.0192602461880112,481506.15470028
1637366400000,2021-11-20 00:00:00,MNC/BTC,4e-08,4e-08,4e-08,4e-08,0.00058128,14532
1637280000000,2021-11-19 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,4e-08,6.487617830639999e-05,1621.90445766
1637193600000,2021-11-18 00:00:00,MNC/BTC,4e-08,4e-08,4e-08,4e-08,0.0085994701648668,214986.75412167
1637107200000,2021-11-17 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,4e-08,0.0073530395309672,183825.98827418
1637020800000,2021-11-16 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,5e-08,0.0016339,32678
1636934400000,2021-11-15 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,5e-08,0.0062700812699995,125401.62539999
1636848000000,2021-11-14 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,5e-08,0.0012954692335125,25909.38467025
1636761600000,2021-11-13 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,5e-08,0.0007508808854794999,15017.61770959
1636675200000,2021-11-12 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,4e-08,0.0008575882958488,21439.70739622
1636588800000,2021-11-11 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,4e-08,0.0255076218633132,637690.54658283
1636502400000,2021-11-10 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,4e-08,0.0164186400309632,410466.00077408
1636416000000,2021-11-09 00:00:00,MNC/BTC,4e-08,5e-08,3e-08,4e-08,0.0184691819406504,461729.54851626
1636329600000,2021-11-08 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,4e-08,0.039788884649326804,994722.11623317
1636243200000,2021-11-07 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,4e-08,0.0021625519975504,54063.79993876
1636156800000,2021-11-06 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,4e-08,0.0012790115151256,31975.28787814
1636070400000,2021-11-05 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,4e-08,0.0010442331263092,26105.82815773
1635984000000,2021-11-04 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,4e-08,0.0002446377592,6115.94398
1635897600000,2021-11-03 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,5e-08,0.0030284831318864998,60569.66263773
1635811200000,2021-11-02 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,5e-08,0.00112237437455,22447.487491
1635724800000,2021-11-01 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,5e-08,0.0120430826813095,240861.65362619
1635638400000,2021-10-31 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,4e-08,0.008168554680648801,204213.86701622
1635552000000,2021-10-30 00:00:00,MNC/BTC,4e-08,5e-08,3e-08,4e-08,0.0119273860584144,298184.65146036
1635465600000,2021-10-29 00:00:00,MNC/BTC,4e-08,4e-08,3e-08,3e-08,0.0014400522564989998,48001.7418833
1635379200000,2021-10-28 00:00:00,MNC/BTC,4e-08,5e-08,3e-08,4e-08,0.05410608061323201,1352652.0153308
1635292800000,2021-10-27 00:00:00,MNC/BTC,5e-08,5e-08,3e-08,4e-08,0.0063934709987772,159836.77496943
1635206400000,2021-10-26 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,4.9999999999999996e-05,1000
1635120000000,2021-10-25 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,4e-08,0.0024118796697620002,60296.99174405
1635033600000,2021-10-24 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,4e-08,0.0018493679999999999,46234.2
1634947200000,2021-10-23 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,4e-08,0.0028462810540900003,71157.02635225
1634860800000,2021-10-22 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,4e-08,0.001562377219,39059.430475
1634774400000,2021-10-21 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,5e-08,0.00497742890295,99548.578059
1634688000000,2021-10-20 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,5e-08,0.0122146562970075,244293.12594015
1634601600000,2021-10-19 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,5e-08,0.00425576661729,85115.3323458
1634515200000,2021-10-18 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,5e-08,0.001124595702469,22491.91404938
1634428800000,2021-10-17 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,4e-08,0.00032759200000000003,8189.8
1634342400000,2021-10-16 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,0.0006407299999999999,12814.6
1634256000000,2021-10-15 00:00:00,MNC/BTC,4e-08,4e-08,4e-08,4e-08,0.000242546495706,6063.66239265
1634169600000,2021-10-14 00:00:00,MNC/BTC,5e-08,5e-08,4e-08,5e-08,0.002404644730861,48092.89461722
1634083200000,2021-10-13 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,0.00016396909352,3279.3818704
1633996800000,2021-10-12 00:00:00,MNC/BTC,4e-08,5e-08,4e-08,5e-08,0.0001022925,2045.85
1633910400000,2021-10-11 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,0.010210810616122,204216.21232244
1633824000000,2021-10-10 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,0.0009548209013345,19096.41802669
1633737600000,2021-10-09 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,0.000473030533705,9460.6106741
1633651200000,2021-10-08 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,0.021113653294103998,422273.06588208
1633564800000,2021-10-07 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,0.025772292724017997,515445.85448036
1633478400000,2021-10-06 00:00:00,MNC/BTC,6e-08,6e-08,5e-08,5e-08,0.040452380475935,809047.6095187
1633392000000,2021-10-05 00:00:00,MNC/BTC,5e-08,6e-08,5e-08,5e-08,0.00011364735,2272.947
1633305600000,2021-10-04 00:00:00,MNC/BTC,6e-08,6e-08,5e-08,6e-08,0.0016040821259999999,26734.7021
1633219200000,2021-10-03 00:00:00,MNC/BTC,6e-08,6e-08,5e-08,6e-08,0.014402780793143399,240046.34655239
1633132800000,2021-10-02 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,0.0005,10000
1633046400000,2021-10-01 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,0.0001805064435,3610.12887
1632960000000,2021-09-30 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,4.887290395e-05,977.458079
1632873600000,2021-09-29 00:00:00,MNC/BTC,6e-08,6e-08,5e-08,5e-08,0.003184242583475,63684.8516695
1632787200000,2021-09-28 00:00:00,MNC/BTC,6e-08,6e-08,5e-08,6e-08,0.0035079306664439996,58465.5111074
1632700800000,2021-09-27 00:00:00,MNC/BTC,5e-08,5e-08,5e-08,5e-08,5.82675365e-05,1165.35073
1632614400000,2021-09-26 00:00:00,MNC/BTC,6e-08,6e-08,5e-08,6e-08,0.002958613252644,49310.2208774
1632528000000,2021-09-25 00:00:00,MNC/BTC,5e-08,6e-08,5e-08,6e-08,0.002336076078123,38934.60130205
1632441600000,2021-09-24 00:00:00,MNC/BTC,6e-08,6e-08,5e-08,5e-08,0.0105791808200945,211583.61640189
