https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNT,Volume BTC
1660262400,2022-08-12 00:00:00,BNT/BTC,0.00002477,0.00002539,0.0000246,0.00002497,3601.2288,0.09017935145
1660176000,2022-08-11 00:00:00,BNT/BTC,0.00002559,0.00002568,0.00002436,0.00002475,756.1263,0.018779572321
1660089600,2022-08-10 00:00:00,BNT/BTC,0.00002563,0.00002598,0.00002502,0.00002573,5647.506,0.142355979459
1660003200,2022-08-09 00:00:00,BNT/BTC,0.00002561,0.00002655,0.00002514,0.00002566,2076.9712,0.0536638138
1659916800,2022-08-08 00:00:00,BNT/BTC,0.00002563,0.00002761,0.00002518,0.00002565,11077.2382,0.291056174729
1659830400,2022-08-07 00:00:00,BNT/BTC,0.00002501,0.00002655,0.00002448,0.00002557,6272.2736,0.161656086651
1659744000,2022-08-06 00:00:00,BNT/BTC,0.000025,0.00002547,0.00002482,0.00002506,692.5787,0.017406438378
1659657600,2022-08-05 00:00:00,BNT/BTC,0.0000242,0.00002513,0.00002411,0.00002497,8667.6707,0.213107844695
1659571200,2022-08-04 00:00:00,BNT/BTC,0.00002385,0.00002423,0.00002374,0.00002416,980.7464,0.023530960904
1659484800,2022-08-03 00:00:00,BNT/BTC,0.00002352,0.00002421,0.00002321,0.00002384,815.1915,0.019586745056
1659398400,2022-08-02 00:00:00,BNT/BTC,0.00002402,0.00002402,0.00002305,0.00002359,1135.4215,0.026817839309
1659312000,2022-08-01 00:00:00,BNT/BTC,0.00002419,0.00002459,0.00002373,0.00002397,1122.1978,0.02718515666
1659225600,2022-07-31 00:00:00,BNT/BTC,0.00002383,0.00002506,0.00002383,0.00002424,6079.9626,0.149472712179
1659139200,2022-07-30 00:00:00,BNT/BTC,0.00002368,0.00002461,0.00002343,0.00002404,3165.2462,0.076094569154
1659052800,2022-07-29 00:00:00,BNT/BTC,0.00002294,0.00002429,0.00002282,0.00002368,4427.0951,0.104608490139
1658966400,2022-07-28 00:00:00,BNT/BTC,0.0000225,0.00002351,0.00002208,0.00002284,1389.4612,0.031564915418
1658880000,2022-07-27 00:00:00,BNT/BTC,0.00002311,0.00002311,0.00002209,0.00002246,2572.1255,0.057764913887
1658793600,2022-07-26 00:00:00,BNT/BTC,0.00002306,0.00002317,0.00002254,0.0000231,1218.1738,0.027800000354
1658707200,2022-07-25 00:00:00,BNT/BTC,0.00002339,0.00002487,0.0000228,0.00002307,6092.0849,0.14472450912
1658620800,2022-07-24 00:00:00,BNT/BTC,0.0000226,0.0000244,0.00002241,0.00002343,24062.0481,0.561433363832
1658534400,2022-07-23 00:00:00,BNT/BTC,0.000022,0.00002322,0.00002178,0.00002254,6281.5656,0.141612102192
1658448000,2022-07-22 00:00:00,BNT/BTC,0.00002225,0.00002251,0.00002174,0.00002197,20199.4665,0.451847572833
1658361600,2022-07-21 00:00:00,BNT/BTC,0.00002186,0.00002255,0.0000215,0.00002229,719.9588,0.015815764729
1658275200,2022-07-20 00:00:00,BNT/BTC,0.00002269,0.00002322,0.00002152,0.00002172,7226.1366,0.162268650875
1658188800,2022-07-19 00:00:00,BNT/BTC,0.00002372,0.00002402,0.00002249,0.00002265,10696.7042,0.251357756823
1658102400,2022-07-18 00:00:00,BNT/BTC,0.00002308,0.00002413,0.0000227,0.00002372,6055.8677,0.141755971722
1658016000,2022-07-17 00:00:00,BNT/BTC,0.00002336,0.00002499,0.00002224,0.0000232,68038.9193,1.564330386659
1657929600,2022-07-16 00:00:00,BNT/BTC,0.00002255,0.00002419,0.00002208,0.0000233,5183.7011,0.119951470353
1657843200,2022-07-15 00:00:00,BNT/BTC,0.00002271,0.00002296,0.00002228,0.00002237,3769.3077,0.085344628769
1657756800,2022-07-14 00:00:00,BNT/BTC,0.00002266,0.00002303,0.00002205,0.00002264,9981.7831,0.225009332895
1657670400,2022-07-13 00:00:00,BNT/BTC,0.0000225,0.00002303,0.00002201,0.00002249,28400.8551,0.641640549028
1657584000,2022-07-12 00:00:00,BNT/BTC,0.00002267,0.00002301,0.00002223,0.00002251,5231.1141,0.118138929651
1657497600,2022-07-11 00:00:00,BNT/BTC,0.0000231,0.000024,0.00002262,0.00002284,9323.1652,0.220288512669
1657411200,2022-07-10 00:00:00,BNT/BTC,0.00002334,0.00002342,0.00002272,0.00002323,29660.4653,0.686504469671
1657324800,2022-07-09 00:00:00,BNT/BTC,0.00002288,0.00002354,0.0000223,0.00002338,7843.6457,0.182061213998
1657238400,2022-07-08 00:00:00,BNT/BTC,0.00002347,0.00002367,0.00002177,0.00002251,8775.4732,0.200621890394
1657152000,2022-07-07 00:00:00,BNT/BTC,0.00002387,0.00002464,0.00002326,0.00002352,73589.6044,1.762904013988
1657065600,2022-07-06 00:00:00,BNT/BTC,0.00002417,0.00002467,0.00002373,0.00002384,13124.3166,0.314165189853
1656979200,2022-07-05 00:00:00,BNT/BTC,0.00002472,0.00002555,0.00002392,0.0000241,19383.9963,0.47759042246
1656892800,2022-07-04 00:00:00,BNT/BTC,0.00002522,0.00002522,0.00002456,0.00002465,3862.76363215,0.0955165588832278
1656806400,2022-07-03 00:00:00,BNT/BTC,0.00002539,0.000027,0.00002467,0.00002522,13772.2459,0.353810852538
1656720000,2022-07-02 00:00:00,BNT/BTC,0.00002465,0.000026,0.00002446,0.00002549,12504.8793,0.313439534222
1656633600,2022-07-01 00:00:00,BNT/BTC,0.00002461,0.00002505,0.00002389,0.00002461,3178.59957157,0.0781451287989646
1656547200,2022-06-30 00:00:00,BNT/BTC,0.00002474,0.00002541,0.00002334,0.00002481,31806.16990228,0.7787560592569348
1656460800,2022-06-29 00:00:00,BNT/BTC,0.00002453,0.000027,0.00002423,0.00002456,49855.8795452,1.2481551769417371
1656374400,2022-06-28 00:00:00,BNT/BTC,0.00002469,0.00002526,0.00002394,0.00002452,6520.8246,0.160495909122
1656288000,2022-06-27 00:00:00,BNT/BTC,0.00002517,0.00002682,0.00002423,0.00002468,35380.08523855,0.889361886188911
1656201600,2022-06-26 00:00:00,BNT/BTC,0.00002531,0.000028,0.00002506,0.00002511,34622.20533178,0.90471714023684
1656115200,2022-06-25 00:00:00,BNT/BTC,0.00002549,0.000028,0.00002463,0.00002518,56494.31029782,1.46267820483489
1656028800,2022-06-24 00:00:00,BNT/BTC,0.00002472,0.000027,0.00002386,0.00002552,114640.56859584,2.8977385768285778
1655942400,2022-06-23 00:00:00,BNT/BTC,0.00002434,0.00002486,0.00002413,0.00002469,22343.1405,0.546619401659
1655856000,2022-06-22 00:00:00,BNT/BTC,0.0000249,0.000025,0.00002417,0.00002436,16949.16252413,0.4167666800039437
1655769600,2022-06-21 00:00:00,BNT/BTC,0.00002552,0.00002731,0.000022,0.0000249,163685.63079875,4.1330007029349392
1655683200,2022-06-20 00:00:00,BNT/BTC,0.00002503,0.00002639,0.00002431,0.00002538,95911.47604949,2.4316407151653686
1655596800,2022-06-19 00:00:00,BNT/BTC,0.00002531,0.000028,0.00002432,0.00002521,37447.74337865,0.9387857328025106
1655510400,2022-06-18 00:00:00,BNT/BTC,0.00002736,0.00002753,0.00002445,0.00002493,3214.95025848,0.0809638428685717
1655424000,2022-06-17 00:00:00,BNT/BTC,0.00002895,0.00002936,0.00002637,0.00002726,1358.6406,0.037260014654
1655337600,2022-06-16 00:00:00,BNT/BTC,0.0000331,0.00003343,0.00002767,0.0000289,4990.7182,0.150249212788
1655251200,2022-06-15 00:00:00,BNT/BTC,0.0000369,0.00003731,0.00003112,0.00003299,4998.70736614,0.166502096161483
1655164800,2022-06-14 00:00:00,BNT/BTC,0.00003922,0.00004044,0.00003586,0.00003709,3925.14857823,0.1530114745463149
1655078400,2022-06-13 00:00:00,BNT/BTC,0.00003778,0.00003947,0.00003496,0.00003879,10691.00029478,0.4047730029916046
1654992000,2022-06-12 00:00:00,BNT/BTC,0.0000389,0.00003932,0.0000375,0.00003783,376.8694,0.014495006962
1654905600,2022-06-11 00:00:00,BNT/BTC,0.00004072,0.00004156,0.00003841,0.00003886,605.01048663,0.0242052643005516
1654819200,2022-06-10 00:00:00,BNT/BTC,0.00004319,0.00004357,0.00004001,0.00004123,1419.6314,0.059332175598
1654732800,2022-06-09 00:00:00,BNT/BTC,0.00004213,0.00004426,0.00004161,0.00004317,7445.17486546,0.320321741641815
1654646400,2022-06-08 00:00:00,BNT/BTC,0.00004121,0.00004239,0.00004098,0.00004197,522.2764,0.021859633358
1654560000,2022-06-07 00:00:00,BNT/BTC,0.00004121,0.00004256,0.00004001,0.00004118,4770.1629,0.196365136814
1654473600,2022-06-06 00:00:00,BNT/BTC,0.0000417,0.00004243,0.00004029,0.00004106,584.9692,0.024044080367
1654387200,2022-06-05 00:00:00,BNT/BTC,0.0000412,0.00004266,0.00004091,0.00004193,774.0832,0.032351044817
1654300800,2022-06-04 00:00:00,BNT/BTC,0.00004027,0.00004161,0.00004,0.00004118,383.599,0.015573075005
1654214400,2022-06-03 00:00:00,BNT/BTC,0.0000412,0.0000412,0.00004002,0.00004024,444.9315,0.0180876242
1654128000,2022-06-02 00:00:00,BNT/BTC,0.000042,0.00004211,0.00004076,0.00004123,211.0726,0.008738208905
1654041600,2022-06-01 00:00:00,BNT/BTC,0.00004188,0.0000443,0.00004,0.00004207,4008.6426,0.167453830876
1653955200,2022-05-31 00:00:00,BNT/BTC,0.00004208,0.00004329,0.00004146,0.00004171,580.03998598,0.0245846328137921
1653868800,2022-05-30 00:00:00,BNT/BTC,0.00004322,0.00004371,0.00004175,0.0000422,6089.5256,0.261552104458
1653782400,2022-05-29 00:00:00,BNT/BTC,0.00004315,0.0000435,0.00004256,0.00004322,3274.4647,0.141373194512
1653696000,2022-05-28 00:00:00,BNT/BTC,0.00004258,0.00004372,0.00004209,0.00004326,3677.7186,0.158312194348
1653609600,2022-05-27 00:00:00,BNT/BTC,0.00004339,0.00004358,0.00004208,0.00004261,7939.1244,0.34183929935
1653523200,2022-05-26 00:00:00,BNT/BTC,0.00004512,0.00004548,0.00004324,0.0000434,2081.24256722,0.0915504058056302
1653436800,2022-05-25 00:00:00,BNT/BTC,0.00004633,0.00004658,0.00004501,0.00004517,1246.1114,0.056738088522
1653350400,2022-05-24 00:00:00,BNT/BTC,0.00004653,0.00004725,0.00004583,0.0000462,923.4225,0.042881294033
1653264000,2022-05-23 00:00:00,BNT/BTC,0.00004639,0.00004736,0.00004598,0.00004658,1305.5711,0.061058372024
1653177600,2022-05-22 00:00:00,BNT/BTC,0.00004617,0.00004698,0.00004575,0.0000463,1502.381,0.069593122739
1653091200,2022-05-21 00:00:00,BNT/BTC,0.0000464,0.000047,0.00004496,0.00004613,1991.09923054,0.0916081369786668
1653004800,2022-05-20 00:00:00,BNT/BTC,0.0000459,0.00004667,0.00004549,0.00004623,1246.5559,0.057424006483
1652918400,2022-05-19 00:00:00,BNT/BTC,0.00004627,0.00004682,0.00004383,0.00004595,11622.4091,0.525983565684
1652832000,2022-05-18 00:00:00,BNT/BTC,0.00004802,0.00004854,0.0000461,0.00004636,2581.07161114,0.1220729847787252
1652745600,2022-05-17 00:00:00,BNT/BTC,0.00004707,0.00005059,0.00004707,0.00004802,1926.7588,0.093054754745
1652659200,2022-05-16 00:00:00,BNT/BTC,0.00004812,0.00004859,0.00004702,0.00004702,1081.6455,0.051447477713
1652572800,2022-05-15 00:00:00,BNT/BTC,0.00004761,0.00004861,0.00004661,0.00004825,1454.0097,0.06919858783
1652486400,2022-05-14 00:00:00,BNT/BTC,0.00004736,0.00004836,0.00004627,0.00004738,2439.26617624,0.1156223246168656
1652400000,2022-05-13 00:00:00,BNT/BTC,0.00004667,0.00005174,0.00004622,0.00004746,2037.1598,0.097176260503
1652313600,2022-05-12 00:00:00,BNT/BTC,0.00004887,0.00004967,0.00004582,0.00004661,4630.30037563,0.2196678100435479
1652227200,2022-05-11 00:00:00,BNT/BTC,0.00005253,0.00005311,0.00004791,0.00004906,9311.13209119,0.4816976192967551
1652140800,2022-05-10 00:00:00,BNT/BTC,0.00005188,0.0000533,0.00005126,0.00005247,2383.6938,0.124310211677
1652054400,2022-05-09 00:00:00,BNT/BTC,0.00005264,0.0000534,0.00005127,0.00005223,1943.0085,0.101384187608
1651968000,2022-05-08 00:00:00,BNT/BTC,0.00005258,0.0000535,0.0000523,0.00005269,2002.05796362,0.1059277366515894
1651881600,2022-05-07 00:00:00,BNT/BTC,0.00005327,0.00005362,0.00005223,0.00005262,536.2112,0.028455201016
1651795200,2022-05-06 00:00:00,BNT/BTC,0.00005304,0.00005374,0.0000525,0.00005327,800.373,0.042525331155
1651708800,2022-05-05 00:00:00,BNT/BTC,0.0000534,0.00005358,0.00005223,0.00005302,1525.9569,0.08088641008
1651622400,2022-05-04 00:00:00,BNT/BTC,0.00005223,0.00005346,0.00005147,0.00005344,1713.107,0.089694600518
1651536000,2022-05-03 00:00:00,BNT/BTC,0.00005183,0.00005278,0.00005158,0.00005223,635.4263,0.033214667477
1651449600,2022-05-02 00:00:00,BNT/BTC,0.00005232,0.00005259,0.00005101,0.00005177,1368.5268,0.07056327948
1651363200,2022-05-01 00:00:00,BNT/BTC,0.00005261,0.00005298,0.00005187,0.00005245,2985.32,0.156385902161
1651276800,2022-04-30 00:00:00,BNT/BTC,0.00005359,0.00005381,0.00005179,0.00005281,1745.3918,0.092652835573
1651190400,2022-04-29 00:00:00,BNT/BTC,0.00005433,0.00005497,0.00005304,0.00005354,2024.9483,0.109613421028
1651104000,2022-04-28 00:00:00,BNT/BTC,0.00005471,0.00005738,0.00005381,0.00005422,3015.2078,0.167749243156
1651017600,2022-04-27 00:00:00,BNT/BTC,0.00005456,0.00005551,0.00005401,0.00005458,1607.06335204,0.087788277613772
1650931200,2022-04-26 00:00:00,BNT/BTC,0.00005471,0.00005581,0.0000541,0.00005465,615.7502,0.033831967474
1650844800,2022-04-25 00:00:00,BNT/BTC,0.00005547,0.00006093,0.00005391,0.00005471,6512.6916,0.37015351965
1650758400,2022-04-24 00:00:00,BNT/BTC,0.00005551,0.00005588,0.0000551,0.00005556,296.0727,0.01643508361
1650672000,2022-04-23 00:00:00,BNT/BTC,0.00005588,0.00005628,0.00005524,0.00005524,1238.0656,0.068918146335
1650585600,2022-04-22 00:00:00,BNT/BTC,0.00005495,0.00005641,0.00005488,0.00005588,417.4694,0.023317726464
1650499200,2022-04-21 00:00:00,BNT/BTC,0.00005534,0.00005561,0.0000546,0.00005489,1710.5475,0.094352128063
1650412800,2022-04-20 00:00:00,BNT/BTC,0.00005549,0.00005585,0.00005489,0.00005531,1196.7879,0.066455930148
1650326400,2022-04-19 00:00:00,BNT/BTC,0.00005613,0.00005723,0.00005517,0.00005549,1151.1797,0.064505628736
1650240000,2022-04-18 00:00:00,BNT/BTC,0.00005624,0.0000592,0.00005502,0.00005619,2210.05777769,0.1269826132875087
1650153600,2022-04-17 00:00:00,BNT/BTC,0.0000567,0.00005729,0.00005609,0.00005638,227.58334169,0.012906366705823
1650067200,2022-04-16 00:00:00,BNT/BTC,0.00005686,0.00005757,0.00005593,0.0000564,3465.2256,0.196897195848
1649980800,2022-04-15 00:00:00,BNT/BTC,0.00005684,0.00005739,0.00005614,0.00005669,1868.16604493,0.1062436946595747
1649894400,2022-04-14 00:00:00,BNT/BTC,0.00005654,0.00005702,0.00005595,0.00005702,2527.0526,0.142865194134
1649808000,2022-04-13 00:00:00,BNT/BTC,0.00005686,0.00005714,0.00005567,0.0000565,1388.8305,0.077836019892
1649721600,2022-04-12 00:00:00,BNT/BTC,0.00005678,0.00005752,0.0000565,0.00005689,683.5202,0.038978632813
1649635200,2022-04-11 00:00:00,BNT/BTC,0.00005909,0.00005926,0.00005642,0.00005671,986.3729,0.056981998948
1649548800,2022-04-10 00:00:00,BNT/BTC,0.00005975,0.00006034,0.00005896,0.00005928,854.7717,0.050802351753
1649462400,2022-04-09 00:00:00,BNT/BTC,0.00005918,0.0000603,0.00005916,0.00005968,251.88433479,0.0150598164749227
1649376000,2022-04-08 00:00:00,BNT/BTC,0.00005916,0.00006003,0.00005867,0.00005913,1006.9566,0.059907279321
1649289600,2022-04-07 00:00:00,BNT/BTC,0.0000579,0.00005916,0.00005777,0.00005916,918.9664,0.053895054355
1649203200,2022-04-06 00:00:00,BNT/BTC,0.00005877,0.00005905,0.00005758,0.00005798,1324.742,0.077296934483
1649116800,2022-04-05 00:00:00,BNT/BTC,0.00005952,0.00005976,0.00005867,0.00005877,637.9681,0.037773103122
1649030400,2022-04-04 00:00:00,BNT/BTC,0.00006036,0.00006055,0.00005888,0.0000592,3626.9371,0.215928147742
1648944000,2022-04-03 00:00:00,BNT/BTC,0.00005927,0.00006171,0.00005909,0.00006006,2549.6357,0.153414294094
1648857600,2022-04-02 00:00:00,BNT/BTC,0.00005922,0.00006005,0.00005882,0.00005942,1553.71555392,0.092624222979896
1648771200,2022-04-01 00:00:00,BNT/BTC,0.00005907,0.00006073,0.00005812,0.00005921,3478.6402138,0.205701812164858
1648684800,2022-03-31 00:00:00,BNT/BTC,0.00005868,0.00005992,0.0000584,0.00005919,4883.0592,0.290528574516
1648598400,2022-03-30 00:00:00,BNT/BTC,0.00005824,0.00005935,0.00005731,0.00005868,2455.1353,0.143472062466
1648512000,2022-03-29 00:00:00,BNT/BTC,0.00005751,0.00005918,0.00005723,0.00005822,2274.0335,0.132493422373
1648425600,2022-03-28 00:00:00,BNT/BTC,0.00005806,0.00006409,0.00005737,0.0000577,18097.84006839,1.1242219586974034
1648339200,2022-03-27 00:00:00,BNT/BTC,0.0000585,0.00005897,0.00005751,0.00005811,3413.8538,0.198633666093
1648252800,2022-03-26 00:00:00,BNT/BTC,0.00005778,0.00005839,0.00005739,0.00005839,821.8391,0.047471652471
1648166400,2022-03-25 00:00:00,BNT/BTC,0.00005888,0.00005908,0.00005728,0.0000578,414.3669,0.024059078619
1648080000,2022-03-24 00:00:00,BNT/BTC,0.00005812,0.0000595,0.00005798,0.00005904,701.96691764,0.0413461285624632
1647993600,2022-03-23 00:00:00,BNT/BTC,0.00005779,0.00005849,0.00005735,0.00005819,1272.8859,0.073565696023
1647907200,2022-03-22 00:00:00,BNT/BTC,0.00005779,0.00005848,0.00005723,0.00005756,2988.74798529,0.1730295967946432
1647820800,2022-03-21 00:00:00,BNT/BTC,0.00005693,0.00005929,0.00005663,0.00005759,551.7563,0.032035318248
1647734400,2022-03-20 00:00:00,BNT/BTC,0.0000572,0.00005755,0.00005649,0.00005693,794.5905,0.045389526338
1647648000,2022-03-19 00:00:00,BNT/BTC,0.00005739,0.00005799,0.000057,0.00005719,1793.7135,0.102935985356
1647561600,2022-03-18 00:00:00,BNT/BTC,0.00005645,0.00005755,0.00005625,0.00005727,435.2035,0.024885301061
1647475200,2022-03-17 00:00:00,BNT/BTC,0.0000563,0.00005735,0.0000558,0.0000564,1074.74041679,0.0608580536838547
1647388800,2022-03-16 00:00:00,BNT/BTC,0.00005576,0.00005646,0.00005459,0.00005619,3025.6144,0.168390730809
1647302400,2022-03-15 00:00:00,BNT/BTC,0.00005504,0.00005602,0.00005478,0.00005566,848.9312,0.046913592329
1647216000,2022-03-14 00:00:00,BNT/BTC,0.00005566,0.00005612,0.00005457,0.00005501,324.36,0.017984371154
1647129600,2022-03-13 00:00:00,BNT/BTC,0.0000554,0.00005629,0.00005516,0.00005565,791.12223834,0.044062361948704
1647043200,2022-03-12 00:00:00,BNT/BTC,0.00005579,0.00005593,0.00005527,0.00005563,352.5016,0.019514741023
1646956800,2022-03-11 00:00:00,BNT/BTC,0.0000556,0.00005654,0.00005514,0.00005579,666.5546,0.037102172038
1646870400,2022-03-10 00:00:00,BNT/BTC,0.00005485,0.00005616,0.00005455,0.0000556,594.0885,0.032840841805
1646784000,2022-03-09 00:00:00,BNT/BTC,0.00005578,0.00005623,0.0000544,0.00005499,347.0194,0.019103407057
1646697600,2022-03-08 00:00:00,BNT/BTC,0.00005565,0.0000565,0.00005531,0.00005586,556.3572,0.031072440086
1646611200,2022-03-07 00:00:00,BNT/BTC,0.00005638,0.0000569,0.00005527,0.0000557,1333.5641,0.074997911819
1646524800,2022-03-06 00:00:00,BNT/BTC,0.0000572,0.00005748,0.00005623,0.00005647,170.0232,0.009677664428
1646438400,2022-03-05 00:00:00,BNT/BTC,0.00005669,0.00005762,0.00005611,0.00005748,1547.21066544,0.0885328214719984
1646352000,2022-03-04 00:00:00,BNT/BTC,0.00005607,0.00005686,0.00005551,0.00005677,1409.496,0.079180838434
1646265600,2022-03-03 00:00:00,BNT/BTC,0.00005547,0.0000565,0.00005545,0.00005602,1388.1284,0.077513921896
1646179200,2022-03-02 00:00:00,BNT/BTC,0.00005548,0.0000569,0.00005493,0.00005545,2712.8992,0.151959880641
1646092800,2022-03-01 00:00:00,BNT/BTC,0.00005651,0.00005671,0.00005503,0.00005553,1177.4954,0.065614136473
1646006400,2022-02-28 00:00:00,BNT/BTC,0.00005752,0.00005845,0.00005553,0.00005679,2054.5993,0.11773787118
1645920000,2022-02-27 00:00:00,BNT/BTC,0.0000588,0.00005891,0.00005695,0.00005753,338.1014,0.019638988226
1645833600,2022-02-26 00:00:00,BNT/BTC,0.00005851,0.00005925,0.00005797,0.00005876,249.8619,0.014665477207
1645747200,2022-02-25 00:00:00,BNT/BTC,0.00005731,0.00005888,0.00005614,0.00005846,401.16894205,0.023009289730942
1645660800,2022-02-24 00:00:00,BNT/BTC,0.00005804,0.00005881,0.00005576,0.00005699,2663.0235,0.153060811713
1645574400,2022-02-23 00:00:00,BNT/BTC,0.00005876,0.00005953,0.000058,0.00005814,210.1537,0.012338678524
1645488000,2022-02-22 00:00:00,BNT/BTC,0.00005835,0.00006016,0.00005789,0.0000584,3675.1412,0.216034891339
1645401600,2022-02-21 00:00:00,BNT/BTC,0.00005942,0.0000601,0.00005835,0.00005841,856.0094,0.05070199968
1645315200,2022-02-20 00:00:00,BNT/BTC,0.00005929,0.00005994,0.00005838,0.0000595,3097.8992,0.183376169061
1645228800,2022-02-19 00:00:00,BNT/BTC,0.00005963,0.00006026,0.00005869,0.00005958,463.0541,0.027489477829
1645142400,2022-02-18 00:00:00,BNT/BTC,0.00006041,0.00006149,0.00005937,0.00005963,1336.2706,0.080618284187
1645056000,2022-02-17 00:00:00,BNT/BTC,0.00006072,0.0000611,0.00005998,0.00006082,1955.60439209,0.1181426837933738
1644969600,2022-02-16 00:00:00,BNT/BTC,0.00006136,0.00006165,0.00006004,0.00006069,2075.76911734,0.1267091147377228
1644883200,2022-02-15 00:00:00,BNT/BTC,0.00006002,0.00006113,0.00005975,0.00006113,144.4533,0.008746439847
1644796800,2022-02-14 00:00:00,BNT/BTC,0.00005973,0.00006032,0.00005886,0.00006002,1287.8322,0.07671244518
1644710400,2022-02-13 00:00:00,BNT/BTC,0.00006055,0.00006108,0.00005958,0.00005997,1304.7905,0.078613938474
1644624000,2022-02-12 00:00:00,BNT/BTC,0.00006051,0.00006138,0.00006011,0.00006076,1936.4932346,0.117590793284756
1644537600,2022-02-11 00:00:00,BNT/BTC,0.00006165,0.00006272,0.00006009,0.00006081,4400.4676,0.271421787547
