https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume BTC,tradecount
1645747200000,2022-02-25 00:00:00,EOS/BTC,0.00005400,0.00005480,0.00005310,0.00005470,386836.90000000,20.81385790,3232
1645660800000,2022-02-24 00:00:00,EOS/BTC,0.00005650,0.00005760,0.00005300,0.00005400,1181865.94000000,64.81330967,7495
1645574400000,2022-02-23 00:00:00,EOS/BTC,0.00005670,0.00005750,0.00005650,0.00005650,406616.00000000,23.21481198,2529
1645488000000,2022-02-22 00:00:00,EOS/BTC,0.00005590,0.00005690,0.00005580,0.00005670,557864.90000000,31.46519448,2916
1645401600000,2022-02-21 00:00:00,EOS/BTC,0.00005730,0.00005840,0.00005580,0.00005600,642029.80000000,36.95794094,3839
1645315200000,2022-02-20 00:00:00,EOS/BTC,0.00005700,0.00005780,0.00005600,0.00005720,508823.70000000,29.03643832,3496
1645228800000,2022-02-19 00:00:00,EOS/BTC,0.00005740,0.00005790,0.00005620,0.00005710,640316.00000000,36.52601779,2857
1645142400000,2022-02-18 00:00:00,EOS/BTC,0.00005740,0.00005860,0.00005720,0.00005750,365658.50000000,21.15746511,3503
1645056000000,2022-02-17 00:00:00,EOS/BTC,0.00005820,0.00005860,0.00005690,0.00005740,823991.80000000,47.48364623,5782
1644969600000,2022-02-16 00:00:00,EOS/BTC,0.00005680,0.00005850,0.00005630,0.00005810,1017599.00000000,58.19882213,7035
1644883200000,2022-02-15 00:00:00,EOS/BTC,0.00005570,0.00005710,0.00005530,0.00005670,439920.80000000,24.58873254,3240
1644796800000,2022-02-14 00:00:00,EOS/BTC,0.00005660,0.00005680,0.00005510,0.00005580,480661.60000000,26.81047200,4279
1644710400000,2022-02-13 00:00:00,EOS/BTC,0.00005680,0.00005720,0.00005600,0.00005660,318824.90000000,18.04220375,5043
1644624000000,2022-02-12 00:00:00,EOS/BTC,0.00005700,0.00005740,0.00005580,0.00005670,425396.90000000,24.04541017,5891
1644537600000,2022-02-11 00:00:00,EOS/BTC,0.00005860,0.00005950,0.00005670,0.00005690,937215.90000000,55.02913799,7959
1644451200000,2022-02-10 00:00:00,EOS/BTC,0.00006020,0.00006150,0.00005830,0.00005870,1132692.80000000,67.69373518,7511
1644364800000,2022-02-09 00:00:00,EOS/BTC,0.00005970,0.00006110,0.00005950,0.00006010,943840.90000000,57.06440317,5705
1644278400000,2022-02-08 00:00:00,EOS/BTC,0.00006150,0.00006310,0.00005890,0.00005970,1652427.50000000,99.31194031,10729
1644192000000,2022-02-07 00:00:00,EOS/BTC,0.00005990,0.00006180,0.00005940,0.00006140,1063405.90000000,64.51275381,8178
1644105600000,2022-02-06 00:00:00,EOS/BTC,0.00005980,0.00006060,0.00005920,0.00005990,356067.60000000,21.29922553,4940
1644019200000,2022-02-05 00:00:00,EOS/BTC,0.00005950,0.00006080,0.00005930,0.00005980,731712.10000000,43.93035993,5685
1643932800000,2022-02-04 00:00:00,EOS/BTC,0.00006190,0.00006320,0.00005950,0.00005970,1006838.10000000,61.95265474,6122
1643846400000,2022-02-03 00:00:00,EOS/BTC,0.00006170,0.00006240,0.00006120,0.00006190,602143.00000000,37.20852280,4689
1643760000000,2022-02-02 00:00:00,EOS/BTC,0.00006090,0.00006360,0.00006090,0.00006170,665756.60000000,41.55272955,5804
1643673600000,2022-02-01 00:00:00,EOS/BTC,0.00006080,0.00006130,0.00006000,0.00006090,493330.10000000,29.87878486,4026
1643587200000,2022-01-31 00:00:00,EOS/BTC,0.00006110,0.00006150,0.00006010,0.00006070,454333.70000000,27.61528777,5194
1643500800000,2022-01-30 00:00:00,EOS/BTC,0.00006120,0.00006210,0.00006060,0.00006110,233013.00000000,14.28026095,2182
1643414400000,2022-01-29 00:00:00,EOS/BTC,0.00006120,0.00006240,0.00006100,0.00006130,322718.90000000,19.87297205,4669
1643328000000,2022-01-28 00:00:00,EOS/BTC,0.00005980,0.00006120,0.00005950,0.00006120,420846.30000000,25.44582818,3176
1643241600000,2022-01-27 00:00:00,EOS/BTC,0.00006010,0.00006130,0.00005930,0.00005990,559406.00000000,33.61833161,4142
1643155200000,2022-01-26 00:00:00,EOS/BTC,0.00006010,0.00006120,0.00005930,0.00006020,670106.60000000,40.29324060,5968
1643068800000,2022-01-25 00:00:00,EOS/BTC,0.00006000,0.00006090,0.00005920,0.00006020,662847.60000000,39.88858914,5396
1642982400000,2022-01-24 00:00:00,EOS/BTC,0.00006270,0.00006290,0.00005920,0.00006000,2400602.20000000,144.65489499,23509
1642896000000,2022-01-23 00:00:00,EOS/BTC,0.00006340,0.00006390,0.00006180,0.00006250,739842.40000000,46.53635516,7141
1642809600000,2022-01-22 00:00:00,EOS/BTC,0.00006500,0.00006640,0.00005890,0.00006340,1834152.50000000,115.08679553,14624
1642723200000,2022-01-21 00:00:00,EOS/BTC,0.00006480,0.00006680,0.00006370,0.00006500,1677019.40000000,109.54188084,14753
1642636800000,2022-01-20 00:00:00,EOS/BTC,0.00006580,0.00006620,0.00006450,0.00006480,1122850.40000000,73.25247994,11965
1642550400000,2022-01-19 00:00:00,EOS/BTC,0.00006680,0.00006770,0.00006530,0.00006580,500362.50000000,33.21616537,7309
1642464000000,2022-01-18 00:00:00,EOS/BTC,0.00006710,0.00006950,0.00006620,0.00006670,1226965.10000000,82.60089540,14071
1642377600000,2022-01-17 00:00:00,EOS/BTC,0.00006750,0.00006750,0.00006640,0.00006710,787602.50000000,52.77555665,8382
1642291200000,2022-01-16 00:00:00,EOS/BTC,0.00006760,0.00006810,0.00006720,0.00006750,346317.40000000,23.43991391,5023
1642204800000,2022-01-15 00:00:00,EOS/BTC,0.00006640,0.00006820,0.00006640,0.00006750,671217.80000000,45.17303445,4685
1642118400000,2022-01-14 00:00:00,EOS/BTC,0.00006560,0.00006820,0.00006540,0.00006650,664033.20000000,44.41753898,5115
1642032000000,2022-01-13 00:00:00,EOS/BTC,0.00006570,0.00006630,0.00006500,0.00006550,381964.00000000,25.10546766,3345
1641945600000,2022-01-12 00:00:00,EOS/BTC,0.00006490,0.00006650,0.00006490,0.00006580,638581.60000000,41.82741791,5337
1641859200000,2022-01-11 00:00:00,EOS/BTC,0.00006460,0.00006560,0.00006450,0.00006490,517719.30000000,33.64367605,3673
1641772800000,2022-01-10 00:00:00,EOS/BTC,0.00006670,0.00006710,0.00006390,0.00006470,1036126.60000000,67.66344571,6352
1641686400000,2022-01-09 00:00:00,EOS/BTC,0.00006610,0.00006720,0.00006600,0.00006670,507727.80000000,33.88310734,3662
1641600000000,2022-01-08 00:00:00,EOS/BTC,0.00006830,0.00006890,0.00006580,0.00006600,1025499.30000000,69.33699571,5054
1641513600000,2022-01-07 00:00:00,EOS/BTC,0.00006790,0.00006950,0.00006580,0.00006830,1204255.10000000,81.38733587,7705
1641427200000,2022-01-06 00:00:00,EOS/BTC,0.00006670,0.00006800,0.00006600,0.00006780,1117046.30000000,74.69497967,53648
1641340800000,2022-01-05 00:00:00,EOS/BTC,0.00006910,0.00006940,0.00006460,0.00006670,1737471.90000000,117.27146075,63710
1641254400000,2022-01-04 00:00:00,EOS/BTC,0.00006880,0.00006980,0.00006820,0.00006910,621611.10000000,42.89135878,4553
1641168000000,2022-01-03 00:00:00,EOS/BTC,0.00006880,0.00006900,0.00006780,0.00006880,664032.10000000,45.41188163,3292
1641081600000,2022-01-02 00:00:00,EOS/BTC,0.00006610,0.00006960,0.00006590,0.00006870,1342891.80000000,90.71171870,5715
1640995200000,2022-01-01 00:00:00,EOS/BTC,0.00006570,0.00006620,0.00006480,0.00006610,381843.70000000,25.01229430,2473
1640908800000,2021-12-31 00:00:00,EOS/BTC,0.00006530,0.00006580,0.00006460,0.00006570,453567.30000000,29.56954969,2989
1640822400000,2021-12-30 00:00:00,EOS/BTC,0.00006510,0.00006550,0.00006430,0.00006520,639281.90000000,41.49499877,4320
1640736000000,2021-12-29 00:00:00,EOS/BTC,0.00006570,0.00006700,0.00006480,0.00006520,828894.80000000,54.60701917,4791
1640649600000,2021-12-28 00:00:00,EOS/BTC,0.00006700,0.00006720,0.00006550,0.00006580,929861.80000000,61.65124952,5386
1640563200000,2021-12-27 00:00:00,EOS/BTC,0.00006690,0.00006880,0.00006640,0.00006690,1023225.80000000,69.23031512,4983
1640476800000,2021-12-26 00:00:00,EOS/BTC,0.00006760,0.00006760,0.00006650,0.00006690,491874.50000000,33.09171020,3204
1640390400000,2021-12-25 00:00:00,EOS/BTC,0.00006650,0.00006800,0.00006620,0.00006750,780206.30000000,52.32004293,4307
1640304000000,2021-12-24 00:00:00,EOS/BTC,0.00006900,0.00006910,0.00006630,0.00006650,633818.50000000,42.90629504,5615
1640217600000,2021-12-23 00:00:00,EOS/BTC,0.00006900,0.00007100,0.00006810,0.00006880,960025.00000000,66.49071245,7915
1640131200000,2021-12-22 00:00:00,EOS/BTC,0.00006780,0.00006990,0.00006760,0.00006900,971093.70000000,66.67626800,7339
1640044800000,2021-12-21 00:00:00,EOS/BTC,0.00006800,0.00007030,0.00006700,0.00006780,1253881.50000000,85.83151727,8506
1639958400000,2021-12-20 00:00:00,EOS/BTC,0.00006830,0.00007120,0.00006730,0.00006800,1612663.10000000,111.57223903,11252
1639872000000,2021-12-19 00:00:00,EOS/BTC,0.00006930,0.00006960,0.00006810,0.00006830,695161.90000000,47.76466205,7832
1639785600000,2021-12-18 00:00:00,EOS/BTC,0.00006830,0.00007070,0.00006800,0.00006930,1206353.70000000,83.73298210,8886
1639699200000,2021-12-17 00:00:00,EOS/BTC,0.00006740,0.00006850,0.00006660,0.00006830,1025795.10000000,69.27109262,9296
1639612800000,2021-12-16 00:00:00,EOS/BTC,0.00006880,0.00006950,0.00006710,0.00006740,1511769.40000000,103.17489898,10420
1639526400000,2021-12-15 00:00:00,EOS/BTC,0.00006930,0.00007220,0.00006710,0.00006880,2431320.80000000,168.99959899,15160
1639440000000,2021-12-14 00:00:00,EOS/BTC,0.00006610,0.00007340,0.00006570,0.00006940,3826481.40000000,268.48316638,26598
1639353600000,2021-12-13 00:00:00,EOS/BTC,0.00006660,0.00006940,0.00006430,0.00006620,2260217.90000000,150.46098054,13718
1639267200000,2021-12-12 00:00:00,EOS/BTC,0.00006900,0.00007140,0.00006610,0.00006650,2248875.10000000,154.16550728,13607
1639180800000,2021-12-11 00:00:00,EOS/BTC,0.00006440,0.00007420,0.00006360,0.00006900,4726587.70000000,333.54646938,24928
1639094400000,2021-12-10 00:00:00,EOS/BTC,0.00006770,0.00006810,0.00006430,0.00006430,1804801.60000000,119.43479882,11285
1639008000000,2021-12-09 00:00:00,EOS/BTC,0.00007230,0.00007320,0.00006740,0.00006770,3327892.30000000,232.58082583,16546
1638921600000,2021-12-08 00:00:00,EOS/BTC,0.00006370,0.00007970,0.00006220,0.00007230,8339807.50000000,602.93904410,47045
1638835200000,2021-12-07 00:00:00,EOS/BTC,0.00006490,0.00006540,0.00006250,0.00006370,1044515.60000000,66.44394452,8221
1638748800000,2021-12-06 00:00:00,EOS/BTC,0.00006140,0.00006840,0.00005950,0.00006480,3207588.50000000,203.01086090,22002
1638662400000,2021-12-05 00:00:00,EOS/BTC,0.00006400,0.00006420,0.00005970,0.00006140,2096083.70000000,129.85233589,12583
1638576000000,2021-12-04 00:00:00,EOS/BTC,0.00007070,0.00007080,0.00005420,0.00006400,6043874.78000000,385.71025756,35423
1638489600000,2021-12-03 00:00:00,EOS/BTC,0.00007010,0.00007300,0.00006980,0.00007070,1815872.60000000,129.21798141,10574
1638403200000,2021-12-02 00:00:00,EOS/BTC,0.00006990,0.00007050,0.00006900,0.00007010,689175.80000000,48.10226474,4786
1638316800000,2021-12-01 00:00:00,EOS/BTC,0.00007040,0.00007110,0.00006940,0.00006990,1069395.00000000,75.15075826,7213
1638230400000,2021-11-30 00:00:00,EOS/BTC,0.00006940,0.00007170,0.00006890,0.00007020,1524799.50000000,106.62848248,7536
1638144000000,2021-11-29 00:00:00,EOS/BTC,0.00006920,0.00006970,0.00006840,0.00006930,692069.00000000,47.69556660,5428
1638057600000,2021-11-28 00:00:00,EOS/BTC,0.00007130,0.00007140,0.00006870,0.00006930,1266405.20000000,88.51665804,6436
1637971200000,2021-11-27 00:00:00,EOS/BTC,0.00007180,0.00007220,0.00007080,0.00007120,925596.00000000,66.22807444,4742
1637884800000,2021-11-26 00:00:00,EOS/BTC,0.00007210,0.00007260,0.00006760,0.00007170,1866479.30000000,132.25948255,13072
1637798400000,2021-11-25 00:00:00,EOS/BTC,0.00007220,0.00007340,0.00007150,0.00007220,1034972.30000000,75.00310249,7601
1637712000000,2021-11-24 00:00:00,EOS/BTC,0.00007360,0.00007410,0.00007100,0.00007220,1089424.80000000,79.16247921,7672
1637625600000,2021-11-23 00:00:00,EOS/BTC,0.00007360,0.00007390,0.00007250,0.00007350,898936.00000000,65.83469290,6655
1637539200000,2021-11-22 00:00:00,EOS/BTC,0.00007240,0.00007400,0.00007140,0.00007350,1294206.10000000,94.05190476,9139
1637452800000,2021-11-21 00:00:00,EOS/BTC,0.00007270,0.00007330,0.00007200,0.00007240,821528.70000000,59.58428189,5581
1637366400000,2021-11-20 00:00:00,EOS/BTC,0.00007380,0.00007420,0.00007230,0.00007270,872377.20000000,63.92037863,5541
1637280000000,2021-11-19 00:00:00,EOS/BTC,0.00007180,0.00007500,0.00007120,0.00007380,1558429.30000000,115.32269511,8646
1637193600000,2021-11-18 00:00:00,EOS/BTC,0.00007230,0.00007310,0.00006940,0.00007190,2142736.20000000,152.43512801,12035
1637107200000,2021-11-17 00:00:00,EOS/BTC,0.00007200,0.00007290,0.00007130,0.00007250,1450198.80000000,104.52267427,8865
1637020800000,2021-11-16 00:00:00,EOS/BTC,0.00007560,0.00007610,0.00006910,0.00007210,3649917.60000000,266.68645198,21849
1636934400000,2021-11-15 00:00:00,EOS/BTC,0.00007560,0.00007750,0.00007500,0.00007560,1235823.60000000,94.08654181,11825
1636848000000,2021-11-14 00:00:00,EOS/BTC,0.00007780,0.00007810,0.00007560,0.00007570,1103746.70000000,84.58437500,8037
1636761600000,2021-11-13 00:00:00,EOS/BTC,0.00007560,0.00007880,0.00007530,0.00007790,1004738.50000000,77.59219881,10191
1636675200000,2021-11-12 00:00:00,EOS/BTC,0.00007600,0.00007850,0.00007490,0.00007570,2341864.30000000,179.43455926,16197
1636588800000,2021-11-11 00:00:00,EOS/BTC,0.00007460,0.00007680,0.00007420,0.00007590,1434833.00000000,108.88616840,10120
1636502400000,2021-11-10 00:00:00,EOS/BTC,0.00007780,0.00008040,0.00007200,0.00007460,3988005.50000000,305.99925153,25747
1636416000000,2021-11-09 00:00:00,EOS/BTC,0.00007190,0.00008070,0.00007180,0.00007780,6186180.30000000,470.15510452,36028
1636329600000,2021-11-08 00:00:00,EOS/BTC,0.00007260,0.00007350,0.00007000,0.00007190,1940673.10000000,138.86699117,12461
1636243200000,2021-11-07 00:00:00,EOS/BTC,0.00007230,0.00007290,0.00007170,0.00007260,706496.50000000,51.10131539,5466
1636156800000,2021-11-06 00:00:00,EOS/BTC,0.00007390,0.00007420,0.00007030,0.00007230,1518332.50000000,110.12790876,8849
1636070400000,2021-11-05 00:00:00,EOS/BTC,0.00007390,0.00007460,0.00007260,0.00007390,1305903.50000000,96.10389742,8807
1635984000000,2021-11-04 00:00:00,EOS/BTC,0.00007490,0.00007620,0.00007270,0.00007400,1838036.30000000,136.10277712,12032
1635897600000,2021-11-03 00:00:00,EOS/BTC,0.00007430,0.00007730,0.00007260,0.00007480,3054673.20000000,229.21214586,18403
1635811200000,2021-11-02 00:00:00,EOS/BTC,0.00007620,0.00007620,0.00007350,0.00007430,1133209.70000000,84.93157285,8280
1635724800000,2021-11-01 00:00:00,EOS/BTC,0.00007570,0.00007690,0.00007400,0.00007600,1876112.40000000,141.27688653,12197
1635638400000,2021-10-31 00:00:00,EOS/BTC,0.00007230,0.00007680,0.00007170,0.00007570,1978120.60000000,148.17508125,14198
1635552000000,2021-10-30 00:00:00,EOS/BTC,0.00007230,0.00007290,0.00007160,0.00007240,908035.60000000,65.64697849,6395
1635465600000,2021-10-29 00:00:00,EOS/BTC,0.00007270,0.00007330,0.00007170,0.00007230,949804.10000000,68.94378934,6772
1635379200000,2021-10-28 00:00:00,EOS/BTC,0.00007100,0.00007510,0.00007100,0.00007270,1849599.20000000,134.28581571,13031
1635292800000,2021-10-27 00:00:00,EOS/BTC,0.00007830,0.00007840,0.00006660,0.00007100,4014704.06000000,290.71992551,24591
1635206400000,2021-10-26 00:00:00,EOS/BTC,0.00007640,0.00007900,0.00007610,0.00007820,1441655.10000000,111.90469976,10652
1635120000000,2021-10-25 00:00:00,EOS/BTC,0.00007800,0.00007840,0.00007570,0.00007630,1238333.60000000,94.91938494,8706
1635033600000,2021-10-24 00:00:00,EOS/BTC,0.00007750,0.00008330,0.00007720,0.00007810,2634854.10000000,211.20172706,19727
1634947200000,2021-10-23 00:00:00,EOS/BTC,0.00007610,0.00007780,0.00007560,0.00007740,662549.90000000,50.86261531,6876
1634860800000,2021-10-22 00:00:00,EOS/BTC,0.00007510,0.00007640,0.00007470,0.00007600,811192.80000000,61.26073434,7507
1634774400000,2021-10-21 00:00:00,EOS/BTC,0.00007320,0.00007550,0.00007300,0.00007510,2042975.20000000,152.03029510,13653
1634688000000,2021-10-20 00:00:00,EOS/BTC,0.00006950,0.00007420,0.00006910,0.00007310,1813202.30000000,128.70442245,12483
1634601600000,2021-10-19 00:00:00,EOS/BTC,0.00007130,0.00007250,0.00006830,0.00006940,983235.65000000,69.62445795,8358
1634515200000,2021-10-18 00:00:00,EOS/BTC,0.00007170,0.00007390,0.00007100,0.00007120,1048569.40000000,75.56332635,9369
1634428800000,2021-10-17 00:00:00,EOS/BTC,0.00007500,0.00007550,0.00007150,0.00007180,1011711.70000000,74.40679504,8563
1634342400000,2021-10-16 00:00:00,EOS/BTC,0.00007520,0.00007670,0.00007390,0.00007500,1092394.64000000,82.34015934,9674
1634256000000,2021-10-15 00:00:00,EOS/BTC,0.00008060,0.00008060,0.00007450,0.00007530,2073958.16000000,159.21204914,16354
1634169600000,2021-10-14 00:00:00,EOS/BTC,0.00008020,0.00008270,0.00007860,0.00008060,1295878.50000000,104.29130169,10320
1634083200000,2021-10-13 00:00:00,EOS/BTC,0.00008020,0.00008170,0.00007910,0.00008020,1381330.70000000,110.99376809,10765
1633996800000,2021-10-12 00:00:00,EOS/BTC,0.00007920,0.00008160,0.00007510,0.00008030,1744965.99000000,136.59152943,13954
1633910400000,2021-10-11 00:00:00,EOS/BTC,0.00008370,0.00008400,0.00007760,0.00007910,1845920.32000000,150.23376765,13725
1633824000000,2021-10-10 00:00:00,EOS/BTC,0.00009100,0.00009110,0.00008370,0.00008380,1654253.00000000,144.38877750,13899
1633737600000,2021-10-09 00:00:00,EOS/BTC,0.00008610,0.00009240,0.00008560,0.00009090,1748450.80000000,156.19445127,15748
1633651200000,2021-10-08 00:00:00,EOS/BTC,0.00008770,0.00008830,0.00008490,0.00008610,1420318.40000000,122.80235242,13618
1633564800000,2021-10-07 00:00:00,EOS/BTC,0.00008580,0.00008910,0.00008350,0.00008770,2290939.42000000,197.98264527,17662
1633478400000,2021-10-06 00:00:00,EOS/BTC,0.00009210,0.00009350,0.00008490,0.00008580,3397988.07000000,299.57848482,26475
1633392000000,2021-10-05 00:00:00,EOS/BTC,0.00009340,0.00009690,0.00009040,0.00009180,2083291.90000000,195.34268735,19433
1633305600000,2021-10-04 00:00:00,EOS/BTC,0.00009620,0.00009890,0.00009180,0.00009340,2903535.20000000,273.68548648,22315
1633219200000,2021-10-03 00:00:00,EOS/BTC,0.00009070,0.00010130,0.00008970,0.00009620,3486365.60000000,337.27507731,27258
1633132800000,2021-10-02 00:00:00,EOS/BTC,0.00008870,0.00009260,0.00008810,0.00009080,1417687.30000000,128.21165288,11147
1633046400000,2021-10-01 00:00:00,EOS/BTC,0.00008980,0.00009160,0.00008790,0.00008880,1468363.18000000,131.21869733,11130
1632960000000,2021-09-30 00:00:00,EOS/BTC,0.00009010,0.00009090,0.00008910,0.00008980,639014.80000000,57.33834620,7993
1632873600000,2021-09-29 00:00:00,EOS/BTC,0.00008970,0.00009170,0.00008900,0.00009010,784399.50000000,70.80778556,8294
1632787200000,2021-09-28 00:00:00,EOS/BTC,0.00009070,0.00009240,0.00008930,0.00008980,1229450.30000000,111.68240986,9824
1632700800000,2021-09-27 00:00:00,EOS/BTC,0.00009200,0.00009280,0.00008960,0.00009070,970147.10000000,88.50714744,10446
1632614400000,2021-09-26 00:00:00,EOS/BTC,0.00009400,0.00009590,0.00008890,0.00009200,2313374.38000000,212.94805472,17866
1632528000000,2021-09-25 00:00:00,EOS/BTC,0.00009410,0.00009630,0.00009280,0.00009390,1064245.40000000,100.53879526,9625
1632441600000,2021-09-24 00:00:00,EOS/BTC,0.00009740,0.00009780,0.00009150,0.00009410,2886788.52000000,272.82878109,18723
1632355200000,2021-09-23 00:00:00,EOS/BTC,0.00009870,0.00009910,0.00009630,0.00009740,1107017.00000000,108.22686079,10217
1632268800000,2021-09-22 00:00:00,EOS/BTC,0.00009540,0.00009940,0.00009380,0.00009870,1671800.36000000,161.77534254,13874
1632182400000,2021-09-21 00:00:00,EOS/BTC,0.00009770,0.00009920,0.00009480,0.00009560,2624110.83000000,254.55770411,19508
1632096000000,2021-09-20 00:00:00,EOS/BTC,0.00010390,0.00010420,0.00009600,0.00009760,4300525.31000000,427.91542230,31523
1632009600000,2021-09-19 00:00:00,EOS/BTC,0.00011330,0.00011380,0.00010360,0.00010400,2231940.50000000,240.59370786,20942
1631923200000,2021-09-18 00:00:00,EOS/BTC,0.00011100,0.00011400,0.00010740,0.00011330,3431896.40000000,378.46277698,24843
1631836800000,2021-09-17 00:00:00,EOS/BTC,0.00010500,0.00011630,0.00010420,0.00011100,5507862.10000000,612.06146080,42176
1631750400000,2021-09-16 00:00:00,EOS/BTC,0.00010600,0.00010710,0.00010370,0.00010510,1643347.60000000,173.36175872,13630
1631664000000,2021-09-15 00:00:00,EOS/BTC,0.00010330,0.00010680,0.00010190,0.00010600,1888554.00000000,196.64386972,15311
1631577600000,2021-09-14 00:00:00,EOS/BTC,0.00010550,0.00010690,0.00010180,0.00010320,1983724.10000000,206.36096806,14653
1631491200000,2021-09-13 00:00:00,EOS/BTC,0.00010600,0.00010690,0.00010220,0.00010550,2853709.60000000,298.21632641,22294
1631404800000,2021-09-12 00:00:00,EOS/BTC,0.00010340,0.00010760,0.00010220,0.00010600,2075762.20000000,218.53257983,17734
1631318400000,2021-09-11 00:00:00,EOS/BTC,0.00010170,0.00010480,0.00010160,0.00010340,1478747.40000000,152.82429880,13255
1631232000000,2021-09-10 00:00:00,EOS/BTC,0.00010380,0.00010770,0.00009950,0.00010180,2489901.30000000,256.76632312,20832
1631145600000,2021-09-09 00:00:00,EOS/BTC,0.00010300,0.00010590,0.00010200,0.00010380,2395952.50000000,248.75497357,19637
1631059200000,2021-09-08 00:00:00,EOS/BTC,0.00010430,0.00010500,0.00009940,0.00010300,3373017.40000000,345.29608011,27441
1630972800000,2021-09-07 00:00:00,EOS/BTC,0.00011800,0.00011860,0.00009730,0.00010430,9628048.98000000,1036.01543539,73117
1630886400000,2021-09-06 00:00:00,EOS/BTC,0.00012160,0.00012400,0.00011540,0.00011810,4683597.80000000,560.67352577,38013
1630800000000,2021-09-05 00:00:00,EOS/BTC,0.00011410,0.00012450,0.00011160,0.00012160,5571859.12000000,661.67022878,39102
1630713600000,2021-09-04 00:00:00,EOS/BTC,0.00011340,0.00011790,0.00011120,0.00011410,3925545.03000000,448.57246335,32563
1630627200000,2021-09-03 00:00:00,EOS/BTC,0.00010660,0.00011370,0.00010580,0.00011340,3578139.10000000,394.54394687,27102
1630540800000,2021-09-02 00:00:00,EOS/BTC,0.00010870,0.00010910,0.00010490,0.00010670,2106045.20000000,224.29408100,15597
1630454400000,2021-09-01 00:00:00,EOS/BTC,0.00010700,0.00010950,0.00010540,0.00010890,2129624.51000000,228.62220673,16761
1630368000000,2021-08-31 00:00:00,EOS/BTC,0.00010260,0.00010760,0.00010170,0.00010690,1797536.72000000,188.55186033,14296
1630281600000,2021-08-30 00:00:00,EOS/BTC,0.00010380,0.00010430,0.00010120,0.00010250,1473885.50000000,151.56589385,12722
1630195200000,2021-08-29 00:00:00,EOS/BTC,0.00010240,0.00010650,0.00010210,0.00010380,1710383.60000000,178.75729126,12503
1630108800000,2021-08-28 00:00:00,EOS/BTC,0.00010370,0.00010380,0.00010040,0.00010240,887487.20000000,90.47323541,8528
1630022400000,2021-08-27 00:00:00,EOS/BTC,0.00010120,0.00010400,0.00009960,0.00010370,1482516.74000000,151.07128428,13532
1629936000000,2021-08-26 00:00:00,EOS/BTC,0.00010630,0.00010720,0.00010000,0.00010130,2198682.49000000,227.38514370,17452
1629849600000,2021-08-25 00:00:00,EOS/BTC,0.00010620,0.00010790,0.00010400,0.00010630,2249718.88000000,238.56730103,19451
1629763200000,2021-08-24 00:00:00,EOS/BTC,0.00011300,0.00011430,0.00010220,0.00010600,4121780.12000000,447.15504866,40005
1629676800000,2021-08-23 00:00:00,EOS/BTC,0.00011000,0.00011370,0.00010910,0.00011310,2490818.73000000,277.77300764,27800
1629590400000,2021-08-22 00:00:00,EOS/BTC,0.00010970,0.00011290,0.00010800,0.00010990,2240002.34000000,246.89031926,26046
1629504000000,2021-08-21 00:00:00,EOS/BTC,0.00011070,0.00011550,0.00010860,0.00010960,3193104.37000000,356.16049229,34559
1629417600000,2021-08-20 00:00:00,EOS/BTC,0.00011240,0.00011290,0.00010910,0.00011070,2039489.73000000,226.31438149,21683
1629331200000,2021-08-19 00:00:00,EOS/BTC,0.00011130,0.00011350,0.00010900,0.00011250,2322770.87000000,256.65206030,27012
1629244800000,2021-08-18 00:00:00,EOS/BTC,0.00011320,0.00011430,0.00010690,0.00011140,3712899.32000000,409.73490083,37751
1629158400000,2021-08-17 00:00:00,EOS/BTC,0.00012010,0.00012130,0.00011260,0.00011320,4650382.49000000,545.46291181,45289
1629072000000,2021-08-16 00:00:00,EOS/BTC,0.00012110,0.00012590,0.00011930,0.00012020,4208786.91000000,515.02865507,40395
1628985600000,2021-08-15 00:00:00,EOS/BTC,0.00011640,0.00012140,0.00011200,0.00012120,3764018.77000000,436.81482658,33762
1628899200000,2021-08-14 00:00:00,EOS/BTC,0.00010800,0.00011780,0.00010770,0.00011660,5175626.25000000,582.36614337,48494
1628812800000,2021-08-13 00:00:00,EOS/BTC,0.00010490,0.00010850,0.00010410,0.00010800,2863045.45000000,303.89358247,41706
1628726400000,2021-08-12 00:00:00,EOS/BTC,0.00010440,0.00011060,0.00010230,0.00010490,3582527.82000000,379.29236887,82342
1628640000000,2021-08-11 00:00:00,EOS/BTC,0.00010080,0.00010700,0.00010080,0.00010440,3328010.97000000,345.29506557,39345
1628553600000,2021-08-10 00:00:00,EOS/BTC,0.00009800,0.00010340,0.00009730,0.00010090,2259734.60000000,226.50458163,54084
1628467200000,2021-08-09 00:00:00,EOS/BTC,0.00009800,0.00009990,0.00009700,0.00009790,1834642.71000000,180.08670782,29539
1628380800000,2021-08-08 00:00:00,EOS/BTC,0.00010300,0.00010480,0.00009720,0.00009800,2083730.79000000,208.04723555,15728
1628294400000,2021-08-07 00:00:00,EOS/BTC,0.00010080,0.00010570,0.00010030,0.00010310,2048267.25000000,212.34232679,18535
1628208000000,2021-08-06 00:00:00,EOS/BTC,0.00010250,0.00010390,0.00009950,0.00010080,1880952.44000000,191.04624709,16912
1628121600000,2021-08-05 00:00:00,EOS/BTC,0.00010360,0.00010630,0.00010120,0.00010260,2512795.30000000,259.86583757,50969
1628035200000,2021-08-04 00:00:00,EOS/BTC,0.00010540,0.00010570,0.00010320,0.00010360,1258835.42000000,131.57727169,20247
