https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTM,Volume EUR
1663480800,2022-09-18 06:00:00,FTM/EUR,0.25274,0.25299,0.25261,0.25299,563.59688957,142.5843770923143
1663477200,2022-09-18 05:00:00,FTM/EUR,0.25052,0.25052,0.25052,0.25052,0.00000000,0.0
1663473600,2022-09-18 04:00:00,FTM/EUR,0.25052,0.25052,0.25052,0.25052,0.00000000,0.0
1663470000,2022-09-18 03:00:00,FTM/EUR,0.25052,0.25052,0.25052,0.25052,0.00000000,0.0
1663466400,2022-09-18 02:00:00,FTM/EUR,0.25052,0.25052,0.25052,0.25052,0.00000000,0.0
1663462800,2022-09-18 01:00:00,FTM/EUR,0.25052,0.25052,0.25052,0.25052,0.00000000,0.0
1663459200,2022-09-18 00:00:00,FTM/EUR,0.25039,0.25052,0.25039,0.25052,914.09677716,228.9995246141232
1663455600,2022-09-17 23:00:00,FTM/EUR,0.25273,0.25273,0.25273,0.25273,388.70217068,98.23669959595641
1663452000,2022-09-17 22:00:00,FTM/EUR,0.24987,0.24987,0.24987,0.24987,0.00000000,0.0
1663448400,2022-09-17 21:00:00,FTM/EUR,0.24987,0.24987,0.24987,0.24987,0.00000000,0.0
1663444800,2022-09-17 20:00:00,FTM/EUR,0.25016,0.25016,0.24915,0.24987,1132.39031877,282.95036895105994
1663441200,2022-09-17 19:00:00,FTM/EUR,0.25000,0.25000,0.25000,0.25000,0.00000000,0.0
1663437600,2022-09-17 18:00:00,FTM/EUR,0.25000,0.25000,0.25000,0.25000,8500.00000000,2125.0
1663434000,2022-09-17 17:00:00,FTM/EUR,0.25077,0.25101,0.25077,0.25101,11863.24911282,2977.7941598089483
1663430400,2022-09-17 16:00:00,FTM/EUR,0.25161,0.25184,0.25065,0.25065,6685.44170797,1675.7059641026804
1663426800,2022-09-17 15:00:00,FTM/EUR,0.24881,0.24881,0.24881,0.24881,119.40463319,29.7090667840039
1663423200,2022-09-17 14:00:00,FTM/EUR,0.24768,0.24839,0.24768,0.24813,3772.89124198,936.1675038724974
1663419600,2022-09-17 13:00:00,FTM/EUR,0.24607,0.24607,0.24607,0.24607,0.00000000,0.0
1663416000,2022-09-17 12:00:00,FTM/EUR,0.24607,0.24607,0.24607,0.24607,0.00000000,0.0
1663412400,2022-09-17 11:00:00,FTM/EUR,0.24607,0.24607,0.24607,0.24607,13300.00000000,3272.731
1663408800,2022-09-17 10:00:00,FTM/EUR,0.24810,0.24810,0.24810,0.24810,0.00000000,0.0
1663405200,2022-09-17 09:00:00,FTM/EUR,0.24810,0.24810,0.24810,0.24810,0.00000000,0.0
1663401600,2022-09-17 08:00:00,FTM/EUR,0.24804,0.24810,0.24804,0.24810,4917.50168532,1220.032168127892
1663398000,2022-09-17 07:00:00,FTM/EUR,0.24718,0.24746,0.24718,0.24746,1000.00000000,247.46
1663394400,2022-09-17 06:00:00,FTM/EUR,0.24609,0.24609,0.24609,0.24609,0.00000000,0.0
1663390800,2022-09-17 05:00:00,FTM/EUR,0.24609,0.24609,0.24609,0.24609,150.00000000,36.9135
1663387200,2022-09-17 04:00:00,FTM/EUR,0.24893,0.24893,0.24830,0.24830,1200.53812259,298.093615839097
1663383600,2022-09-17 03:00:00,FTM/EUR,0.24716,0.24716,0.24716,0.24716,0.00000000,0.0
1663380000,2022-09-17 02:00:00,FTM/EUR,0.24716,0.24716,0.24716,0.24716,0.00000000,0.0
1663376400,2022-09-17 01:00:00,FTM/EUR,0.24716,0.24716,0.24716,0.24716,0.00000000,0.0
1663372800,2022-09-17 00:00:00,FTM/EUR,0.24814,0.24814,0.24716,0.24716,285.44603612,70.55084228741919
1663369200,2022-09-16 23:00:00,FTM/EUR,0.24622,0.24622,0.24622,0.24622,0.00000000,0.0
1663365600,2022-09-16 22:00:00,FTM/EUR,0.24622,0.24622,0.24622,0.24622,277.78902612,68.3972140112664
1663362000,2022-09-16 21:00:00,FTM/EUR,0.24695,0.24695,0.24695,0.24695,0.00000000,0.0
1663358400,2022-09-16 20:00:00,FTM/EUR,0.24695,0.24695,0.24695,0.24695,465.77336358,115.022732136081
1663354800,2022-09-16 19:00:00,FTM/EUR,0.24437,0.24437,0.24433,0.24433,484.52419203,118.38379583868989
1663351200,2022-09-16 18:00:00,FTM/EUR,0.24371,0.24405,0.24371,0.24405,3003.71797373,733.0573714888064
1663347600,2022-09-16 17:00:00,FTM/EUR,0.24312,0.24334,0.24206,0.24334,1369.19903689,333.1808936368126
1663344000,2022-09-16 16:00:00,FTM/EUR,0.24432,0.24432,0.24432,0.24432,572.54533000,139.8842750256
1663340400,2022-09-16 15:00:00,FTM/EUR,0.24668,0.24668,0.24668,0.24668,0.00000000,0.0
1663336800,2022-09-16 14:00:00,FTM/EUR,0.24395,0.24668,0.24395,0.24668,693.67094002,171.1147474841336
1663333200,2022-09-16 13:00:00,FTM/EUR,0.24381,0.24381,0.24381,0.24381,193.67094002,47.218911886276196
1663329600,2022-09-16 12:00:00,FTM/EUR,0.24512,0.24547,0.24410,0.24410,6760.00000000,1650.116
1663326000,2022-09-16 11:00:00,FTM/EUR,0.24316,0.24582,0.24316,0.24582,1834.11364966,450.8618173594212
1663322400,2022-09-16 10:00:00,FTM/EUR,0.24154,0.24302,0.24123,0.24302,1742.96277244,423.5748129583688
1663318800,2022-09-16 09:00:00,FTM/EUR,0.24049,0.24087,0.24049,0.24087,180.00000000,43.3566
1663315200,2022-09-16 08:00:00,FTM/EUR,0.24043,0.24043,0.23907,0.23991,17786.26393751,4267.102581248025
1663311600,2022-09-16 07:00:00,FTM/EUR,0.24226,0.24226,0.24154,0.24154,2429.75334895,586.8826239053831
1663308000,2022-09-16 06:00:00,FTM/EUR,0.24289,0.24289,0.24289,0.24289,1027.53693262,249.57844556407179
1663304400,2022-09-16 05:00:00,FTM/EUR,0.24272,0.24272,0.24272,0.24272,411.99736321,99.99999999833119
1663300800,2022-09-16 04:00:00,FTM/EUR,0.24257,0.24257,0.24257,0.24257,824.50426680,199.999999997676
1663297200,2022-09-16 03:00:00,FTM/EUR,0.23977,0.23977,0.23977,0.23977,0.00000000,0.0
1663293600,2022-09-16 02:00:00,FTM/EUR,0.23977,0.23977,0.23977,0.23977,390.13109216,93.5417319672032
1663290000,2022-09-16 01:00:00,FTM/EUR,0.23939,0.23939,0.23939,0.23939,0.00000000,0.0
1663286400,2022-09-16 00:00:00,FTM/EUR,0.24098,0.24098,0.23939,0.23939,954.36643108,228.46577993624118
1663282800,2022-09-15 23:00:00,FTM/EUR,0.24050,0.24051,0.24050,0.24051,451.60385479,108.61524311554291
1663279200,2022-09-15 22:00:00,FTM/EUR,0.24332,0.24332,0.24332,0.24332,0.00000000,0.0
1663275600,2022-09-15 21:00:00,FTM/EUR,0.24311,0.24332,0.24311,0.24332,355.55300889,86.5131581231148
1663272000,2022-09-15 20:00:00,FTM/EUR,0.24391,0.24407,0.24391,0.24394,3742.07120549,912.8408498672305
1663268400,2022-09-15 19:00:00,FTM/EUR,0.24199,0.24199,0.24199,0.24199,45.00000000,10.88955
1663264800,2022-09-15 18:00:00,FTM/EUR,0.24417,0.24417,0.24417,0.24417,204.77536142,49.9999999979214
1663261200,2022-09-15 17:00:00,FTM/EUR,0.24412,0.24412,0.24412,0.24412,737.34229067,179.9999999983604
1663257600,2022-09-15 16:00:00,FTM/EUR,0.24030,0.24058,0.24022,0.24037,8033.58634242,1931.0331491274953
1663254000,2022-09-15 15:00:00,FTM/EUR,0.25499,0.25499,0.24050,0.24050,1049.63559277,252.43736006118496
1663250400,2022-09-15 14:00:00,FTM/EUR,0.24498,0.24498,0.23907,0.24169,5795.92330065,1400.8167025340983
1663246800,2022-09-15 13:00:00,FTM/EUR,0.24420,0.24420,0.24420,0.24420,81.13590264,19.813387424688
1663243200,2022-09-15 12:00:00,FTM/EUR,0.24641,0.24650,0.24641,0.24650,28404.58660343,7001.730597745495
1663239600,2022-09-15 11:00:00,FTM/EUR,0.24500,0.24507,0.24466,0.24466,20843.79165663,5099.642066711096
1663236000,2022-09-15 10:00:00,FTM/EUR,0.24660,0.24660,0.24460,0.24487,4891.91019643,1197.882049799814
1663232400,2022-09-15 09:00:00,FTM/EUR,0.24672,0.24672,0.24672,0.24672,202.65888456,49.9999999986432
1663228800,2022-09-15 08:00:00,FTM/EUR,0.24785,0.24798,0.24715,0.24715,1010.91778453,249.8483304465895
1663225200,2022-09-15 07:00:00,FTM/EUR,0.24898,0.24898,0.24889,0.24895,290.56043998,72.335021533021
1663221600,2022-09-15 06:00:00,FTM/EUR,0.24379,0.24379,0.24379,0.24379,0.00000000,0.0
1663218000,2022-09-15 05:00:00,FTM/EUR,0.24355,0.24379,0.24355,0.24379,863.62759179,210.5437706024841
1663214400,2022-09-15 04:00:00,FTM/EUR,0.24270,0.24279,0.24270,0.24279,4490.00000000,1090.1271
1663210800,2022-09-15 03:00:00,FTM/EUR,0.24241,0.24241,0.24241,0.24241,211.07866073,51.1675781475593
1663207200,2022-09-15 02:00:00,FTM/EUR,0.24710,0.24710,0.24710,0.24710,0.00000000,0.0
1663203600,2022-09-15 01:00:00,FTM/EUR,0.24710,0.24710,0.24710,0.24710,417.29837256,103.114427859576
1663200000,2022-09-15 00:00:00,FTM/EUR,0.25073,0.25073,0.25073,0.25073,0.00000000,0.0
1663196400,2022-09-14 23:00:00,FTM/EUR,0.25073,0.25073,0.25073,0.25073,0.00000000,0.0
1663192800,2022-09-14 22:00:00,FTM/EUR,0.25073,0.25073,0.25073,0.25073,460.17848834,115.3805523814882
1663189200,2022-09-14 21:00:00,FTM/EUR,0.24861,0.24861,0.24861,0.24861,0.00000000,0.0
1663185600,2022-09-14 20:00:00,FTM/EUR,0.24861,0.24861,0.24861,0.24861,659.39898373,163.93318134511532
1663182000,2022-09-14 19:00:00,FTM/EUR,0.24809,0.24937,0.24757,0.24937,335.35093460,83.626462561202
1663178400,2022-09-14 18:00:00,FTM/EUR,0.24517,0.24810,0.24472,0.24810,8950.15675680,2220.53389136208
1663174800,2022-09-14 17:00:00,FTM/EUR,0.24976,0.24976,0.24976,0.24976,0.00000000,0.0
1663171200,2022-09-14 16:00:00,FTM/EUR,0.24976,0.24976,0.24976,0.24976,1201.15310698,299.9999999993248
1663167600,2022-09-14 15:00:00,FTM/EUR,0.24885,0.24885,0.24885,0.24885,0.00000000,0.0
1663164000,2022-09-14 14:00:00,FTM/EUR,0.25059,0.25099,0.24885,0.24885,1055.76335606,262.726711155531
1663160400,2022-09-14 13:00:00,FTM/EUR,0.25063,0.25063,0.25063,0.25063,0.00000000,0.0
1663156800,2022-09-14 12:00:00,FTM/EUR,0.24610,0.25063,0.24610,0.25063,263.49295616,66.0392396023808
1663153200,2022-09-14 11:00:00,FTM/EUR,0.24939,0.24965,0.24939,0.24965,1041.40196274,259.985999998041
1663149600,2022-09-14 10:00:00,FTM/EUR,0.24926,0.24926,0.24847,0.24847,1240.76547552,308.29299770245444
1663146000,2022-09-14 09:00:00,FTM/EUR,0.24927,0.24929,0.24927,0.24929,6500.00000000,1620.385
1663142400,2022-09-14 08:00:00,FTM/EUR,0.24617,0.24653,0.24617,0.24653,1195.83785718,294.8099069305854
1663138800,2022-09-14 07:00:00,FTM/EUR,0.27197,0.27197,0.24591,0.24591,2975.60707723,731.7315363616293
1663135200,2022-09-14 06:00:00,FTM/EUR,0.25065,0.25065,0.25065,0.25065,398.96269698,99.99999999803698
1663131600,2022-09-14 05:00:00,FTM/EUR,0.25269,0.25269,0.25269,0.25269,1978.70909018,499.99999999758427
1663128000,2022-09-14 04:00:00,FTM/EUR,0.25150,0.25292,0.25136,0.25292,12860.29647073,3252.6261833770313
1663124400,2022-09-14 03:00:00,FTM/EUR,0.25260,0.25262,0.25260,0.25262,9065.31691855,2290.080359964101
1663120800,2022-09-14 02:00:00,FTM/EUR,0.27868,0.27868,0.27868,0.27868,0.00000000,0.0
1663117200,2022-09-14 01:00:00,FTM/EUR,0.27868,0.27868,0.27868,0.27868,322.95105497,89.99999999903959
1663113600,2022-09-14 00:00:00,FTM/EUR,0.24899,0.25007,0.24899,0.25007,10445.34559791,2612.067573669354
1663110000,2022-09-13 23:00:00,FTM/EUR,0.24930,0.24930,0.24876,0.24876,88.06545928,21.9071636504928
1663106400,2022-09-13 22:00:00,FTM/EUR,0.25070,0.25150,0.24963,0.25027,8907.71676545,2229.334274889172
1663102800,2022-09-13 21:00:00,FTM/EUR,0.25174,0.25174,0.25170,0.25170,1784.39337113,449.131811513421
1663099200,2022-09-13 20:00:00,FTM/EUR,0.25286,0.25286,0.25286,0.25286,117.23422920,29.643847195512
1663095600,2022-09-13 19:00:00,FTM/EUR,0.24861,0.25078,0.24861,0.25078,9984.95904586,2504.028029520771
1663092000,2022-09-13 18:00:00,FTM/EUR,0.25600,0.25600,0.25600,0.25600,0.00000000,0.0
1663088400,2022-09-13 17:00:00,FTM/EUR,0.25614,0.25624,0.25600,0.25600,1000.07981095,256.0204316032
1663084800,2022-09-13 16:00:00,FTM/EUR,0.25506,0.25506,0.25506,0.25506,578.41292244,147.5299999975464
1663081200,2022-09-13 15:00:00,FTM/EUR,0.25417,0.25506,0.25417,0.25506,22422.97116231,5719.203024658789
1663077600,2022-09-13 14:00:00,FTM/EUR,0.26499,0.26499,0.25553,0.25553,13308.46230576,3400.7113729908524
1663074000,2022-09-13 13:00:00,FTM/EUR,0.25350,0.25660,0.25350,0.25660,1940.12431019,497.83589799475396
1663070400,2022-09-13 12:00:00,FTM/EUR,0.25891,0.26645,0.25214,0.26645,627.63132175,167.2323656802875
1663066800,2022-09-13 11:00:00,FTM/EUR,0.26645,0.26763,0.26645,0.26763,137.50903040,36.801541805952
1663063200,2022-09-13 10:00:00,FTM/EUR,0.26597,0.26597,0.26597,0.26597,3447.00000000,916.79859
1663059600,2022-09-13 09:00:00,FTM/EUR,0.26458,0.26507,0.26458,0.26507,1354.52773504,359.04466672705274
1663056000,2022-09-13 08:00:00,FTM/EUR,0.26765,0.26765,0.26677,0.26677,1213.49005967,323.7227432181659
1663052400,2022-09-13 07:00:00,FTM/EUR,0.26611,0.26611,0.26611,0.26611,556.16098605,147.9999999977655
1663048800,2022-09-13 06:00:00,FTM/EUR,0.26478,0.26503,0.26462,0.26462,1617.08842651,427.9139394230763
1663045200,2022-09-13 05:00:00,FTM/EUR,0.26510,0.26510,0.26510,0.26510,0.00000000,0.0
1663041600,2022-09-13 04:00:00,FTM/EUR,0.26510,0.26510,0.26510,0.26510,399.66144379,105.95024874872901
1663038000,2022-09-13 03:00:00,FTM/EUR,0.26348,0.26348,0.26348,0.26348,75.68005161,19.9401799982028
1663034400,2022-09-13 02:00:00,FTM/EUR,0.26118,0.26122,0.26118,0.26122,3828.76942073,1000.1511480830907
1663030800,2022-09-13 01:00:00,FTM/EUR,0.26128,0.26128,0.26128,0.26128,2867.09491558,749.1145595427424
1663027200,2022-09-13 00:00:00,FTM/EUR,0.26476,0.26476,0.26476,0.26476,0.00000000,0.0
1663023600,2022-09-12 23:00:00,FTM/EUR,0.26476,0.26476,0.26476,0.26476,79.72911747,21.1090811413572
1663020000,2022-09-12 22:00:00,FTM/EUR,0.26537,0.26537,0.26537,0.26537,0.00000000,0.0
1663016400,2022-09-12 21:00:00,FTM/EUR,0.26499,0.26537,0.26437,0.26537,7653.27878651,2030.9505915761586
1663012800,2022-09-12 20:00:00,FTM/EUR,0.26658,0.26671,0.26658,0.26671,5351.34533915,1427.2573154046966
1663009200,2022-09-12 19:00:00,FTM/EUR,0.26652,0.26657,0.26652,0.26657,3327.33949005,886.9688878626284
1663005600,2022-09-12 18:00:00,FTM/EUR,0.26532,0.26736,0.26532,0.26736,161834.15909826,43267.98077651079
1663002000,2022-09-12 17:00:00,FTM/EUR,0.26429,0.26429,0.26386,0.26386,476.66364181,125.77246852798659
1662998400,2022-09-12 16:00:00,FTM/EUR,0.26200,0.26458,0.25947,0.26458,8363.83584255,2212.9036872218785
1662994800,2022-09-12 15:00:00,FTM/EUR,0.27297,0.27297,0.27079,0.27079,1554.92573426,421.05833958026534
1662991200,2022-09-12 14:00:00,FTM/EUR,0.27697,0.27697,0.27697,0.27697,0.00000000,0.0
1662987600,2022-09-12 13:00:00,FTM/EUR,0.27677,0.27708,0.27677,0.27697,2225.26001042,616.3302650860275
1662984000,2022-09-12 12:00:00,FTM/EUR,0.27817,0.27817,0.27817,0.27817,0.00000000,0.0
1662980400,2022-09-12 11:00:00,FTM/EUR,0.27794,0.27817,0.27794,0.27817,7902.57086874,2198.258138557406
1662976800,2022-09-12 10:00:00,FTM/EUR,0.27461,0.27942,0.27461,0.27788,12362.89655065,3435.4016934946226
1662973200,2022-09-12 09:00:00,FTM/EUR,0.27231,0.27231,0.27231,0.27231,401.17432738,109.24378108884781
1662969600,2022-09-12 08:00:00,FTM/EUR,0.27159,0.27503,0.27159,0.27503,795.75611392,218.85680401141758
1662966000,2022-09-12 07:00:00,FTM/EUR,0.26630,0.27699,0.26630,0.27699,311.40719920,86.256680106408
1662962400,2022-09-12 06:00:00,FTM/EUR,0.26947,0.26947,0.26899,0.26899,16061.37830156,4320.350149336625
1662958800,2022-09-12 05:00:00,FTM/EUR,0.27020,0.27020,0.27020,0.27020,0.00000000,0.0
1662955200,2022-09-12 04:00:00,FTM/EUR,0.26809,0.27020,0.26809,0.27020,786.91879300,212.62545786860002
1662951600,2022-09-12 03:00:00,FTM/EUR,0.27827,0.27827,0.27827,0.27827,0.00000000,0.0
1662948000,2022-09-12 02:00:00,FTM/EUR,0.27827,0.27827,0.27827,0.27827,400.48437150,111.44278605730501
1662944400,2022-09-12 01:00:00,FTM/EUR,0.27045,0.27045,0.27045,0.27045,0.00000000,0.0
1662940800,2022-09-12 00:00:00,FTM/EUR,0.27045,0.27045,0.27045,0.27045,0.00000000,0.0
1662937200,2022-09-11 23:00:00,FTM/EUR,0.27000,0.27045,0.27000,0.27045,9653.53234704,2610.797823256968
1662933600,2022-09-11 22:00:00,FTM/EUR,0.26867,0.26867,0.26867,0.26867,425.27133196,114.2576487576932
1662930000,2022-09-11 21:00:00,FTM/EUR,0.26737,0.26737,0.26468,0.26603,2372.91622764,631.2669040390692
1662926400,2022-09-11 20:00:00,FTM/EUR,0.27209,0.27209,0.26729,0.26729,948.61338998,253.55487300775422
1662922800,2022-09-11 19:00:00,FTM/EUR,0.27365,0.27365,0.27136,0.27136,536.09107379,145.4736737836544
1662919200,2022-09-11 18:00:00,FTM/EUR,0.27427,0.27530,0.27427,0.27530,8803.01032493,2423.4687424532285
1662915600,2022-09-11 17:00:00,FTM/EUR,0.27059,0.27059,0.27059,0.27059,0.00000000,0.0
1662912000,2022-09-11 16:00:00,FTM/EUR,0.27059,0.27059,0.27059,0.27059,0.00000000,0.0
1662908400,2022-09-11 15:00:00,FTM/EUR,0.27059,0.27059,0.27059,0.27059,0.00000000,0.0
1662904800,2022-09-11 14:00:00,FTM/EUR,0.27226,0.27226,0.27059,0.27059,358.73612806,97.07040889175539
1662901200,2022-09-11 13:00:00,FTM/EUR,0.27350,0.27350,0.27350,0.27350,74.11036805,20.269185661675003
1662897600,2022-09-11 12:00:00,FTM/EUR,0.27303,0.27303,0.27269,0.27269,3026.17057254,825.2064534259326
1662894000,2022-09-11 11:00:00,FTM/EUR,0.27225,0.27225,0.27225,0.27225,651.97624938,177.500533893705
1662890400,2022-09-11 10:00:00,FTM/EUR,0.27115,0.27115,0.27115,0.27115,0.00000000,0.0
1662886800,2022-09-11 09:00:00,FTM/EUR,0.27115,0.27115,0.27115,0.27115,127.48289342,34.566986550833
1662883200,2022-09-11 08:00:00,FTM/EUR,0.26997,0.26997,0.26997,0.26997,50.00000000,13.4985
1662879600,2022-09-11 07:00:00,FTM/EUR,0.26940,0.26940,0.26940,0.26940,147.34024420,39.69346178748
1662876000,2022-09-11 06:00:00,FTM/EUR,0.26567,0.26860,0.26567,0.26860,6847.03273960,1839.11299385656
1662872400,2022-09-11 05:00:00,FTM/EUR,0.27163,0.27195,0.27163,0.27193,4362.84770022,1186.3891751208246
1662868800,2022-09-11 04:00:00,FTM/EUR,0.27377,0.27377,0.27377,0.27377,0.00000000,0.0
1662865200,2022-09-11 03:00:00,FTM/EUR,0.27377,0.27377,0.27377,0.27377,0.00000000,0.0
1662861600,2022-09-11 02:00:00,FTM/EUR,0.27377,0.27377,0.27377,0.27377,0.00000000,0.0
1662858000,2022-09-11 01:00:00,FTM/EUR,0.27377,0.27377,0.27377,0.27377,0.00000000,0.0
1662854400,2022-09-11 00:00:00,FTM/EUR,0.27377,0.27377,0.27377,0.27377,0.00000000,0.0
1662850800,2022-09-10 23:00:00,FTM/EUR,0.27431,0.27431,0.27377,0.27377,145.52468229,39.8402922705333
1662847200,2022-09-10 22:00:00,FTM/EUR,0.27327,0.27327,0.27327,0.27327,200.00000000,54.654
1662843600,2022-09-10 21:00:00,FTM/EUR,0.27065,0.27065,0.27065,0.27065,0.00000000,0.0
1662840000,2022-09-10 20:00:00,FTM/EUR,0.27069,0.27069,0.27065,0.27065,286.55861818,77.557090010417
1662836400,2022-09-10 19:00:00,FTM/EUR,0.27232,0.27232,0.27232,0.27232,107.46746849,29.2655410191968
1662832800,2022-09-10 18:00:00,FTM/EUR,0.27124,0.27799,0.27124,0.27203,9825.62743968,2672.8654324161503
1662829200,2022-09-10 17:00:00,FTM/EUR,0.27123,0.27123,0.27123,0.27123,228.43705210,61.958981641083
1662825600,2022-09-10 16:00:00,FTM/EUR,0.27117,0.27250,0.27117,0.27250,9675.82252171,2636.661637165975
1662822000,2022-09-10 15:00:00,FTM/EUR,0.27230,0.27230,0.27110,0.27110,220.37531477,59.743747834147
1662818400,2022-09-10 14:00:00,FTM/EUR,0.27274,0.27534,0.27251,0.27534,4380.44977613,1206.113041359634
1662814800,2022-09-10 13:00:00,FTM/EUR,0.27151,0.27999,0.27151,0.27239,1331.00877376,362.5534798844864
1662811200,2022-09-10 12:00:00,FTM/EUR,0.27321,0.27321,0.27052,0.27270,1233.42946982,336.35621641991395
1662807600,2022-09-10 11:00:00,FTM/EUR,0.27355,0.27366,0.27271,0.27271,9190.41612217,2506.3183806769807
1662804000,2022-09-10 10:00:00,FTM/EUR,0.27319,0.27429,0.27300,0.27323,4676.58751249,1277.7840060376427
1662800400,2022-09-10 09:00:00,FTM/EUR,0.27308,0.27461,0.27308,0.27384,521.68405615,142.85796193611597
1662796800,2022-09-10 08:00:00,FTM/EUR,0.27343,0.27343,0.27343,0.27343,72.99886625,19.960079998737502
1662793200,2022-09-10 07:00:00,FTM/EUR,0.27734,0.27734,0.27095,0.27138,4710.02586945,1278.206820451341
1662789600,2022-09-10 06:00:00,FTM/EUR,0.28159,0.28159,0.27938,0.27938,2284.17821951,638.1537109667038
1662786000,2022-09-10 05:00:00,FTM/EUR,0.27798,0.27817,0.27798,0.27817,3765.99527246,1047.586904940198
1662782400,2022-09-10 04:00:00,FTM/EUR,0.27650,0.27650,0.27650,0.27650,0.00000000,0.0
1662778800,2022-09-10 03:00:00,FTM/EUR,0.27650,0.27650,0.27650,0.27650,124.77547531,34.500418923215
1662775200,2022-09-10 02:00:00,FTM/EUR,0.27780,0.27780,0.27780,0.27780,179.98560115,49.99999999947
1662771600,2022-09-10 01:00:00,FTM/EUR,0.28111,0.28224,0.28111,0.28224,2588.64363419,730.6187793137856
1662768000,2022-09-10 00:00:00,FTM/EUR,0.27700,0.27739,0.27700,0.27739,372.72023722,103.3888666024558
1662764400,2022-09-09 23:00:00,FTM/EUR,0.27044,0.27232,0.27044,0.27232,814.44574196,221.78986445054719
1662760800,2022-09-09 22:00:00,FTM/EUR,0.26879,0.26879,0.26858,0.26858,850.54266392,228.43874867563358
1662757200,2022-09-09 21:00:00,FTM/EUR,0.26846,0.26846,0.26846,0.26846,599.47960479,160.9362947019234
1662753600,2022-09-09 20:00:00,FTM/EUR,0.26783,0.26783,0.26783,0.26783,653.08841563,174.9166703581829
1662750000,2022-09-09 19:00:00,FTM/EUR,0.26621,0.26621,0.26621,0.26621,0.00000000,0.0
1662746400,2022-09-09 18:00:00,FTM/EUR,0.26595,0.26681,0.26560,0.26621,1740.16476394,463.2492618084674
1662742800,2022-09-09 17:00:00,FTM/EUR,0.26677,0.26677,0.26569,0.26588,2618.97026803,696.3318148638165
1662739200,2022-09-09 16:00:00,FTM/EUR,0.26783,0.26866,0.26783,0.26802,2003.22359292,536.9039873744184
1662735600,2022-09-09 15:00:00,FTM/EUR,0.26837,0.26906,0.26837,0.26906,966.54343606,260.05817690630363
1662732000,2022-09-09 14:00:00,FTM/EUR,0.26830,0.26862,0.26822,0.26862,6458.32874456,1734.8362673637073
1662728400,2022-09-09 13:00:00,FTM/EUR,0.26859,0.26916,0.26855,0.26916,1653.49297573,445.0541693474868
1662724800,2022-09-09 12:00:00,FTM/EUR,0.26903,0.27500,0.26903,0.27469,2851.80410864,783.3620706023215
1662721200,2022-09-09 11:00:00,FTM/EUR,0.26292,0.26301,0.26292,0.26301,1031.14141495,271.2005035459995
1662717600,2022-09-09 10:00:00,FTM/EUR,0.26313,0.26313,0.26235,0.26235,2154.95414466,565.3522198515511
1662714000,2022-09-09 09:00:00,FTM/EUR,0.26252,0.26317,0.26149,0.26317,12314.25151707,3240.7415717473123
1662710400,2022-09-09 08:00:00,FTM/EUR,0.26223,0.26421,0.26223,0.26421,13101.41331356,3461.5244115756877
1662706800,2022-09-09 07:00:00,FTM/EUR,0.26100,0.27592,0.26100,0.27592,932.70436265,257.351787742388
