https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUDOS,Volume BTC
1661126400,2022-08-22 00:00:00,CUDOS/BTC,0.0000003831,0.0000003989,0.0000003654,0.0000003764,406146.5546,0.15605358203134
1661040000,2022-08-21 00:00:00,CUDOS/BTC,0.0000003706,0.0000003842,0.0000003677,0.0000003798,1840780.369,0.68967757545599
1660953600,2022-08-20 00:00:00,CUDOS/BTC,0.0000003619,0.0000003907,0.0000003607,0.0000003711,635650.7595,0.23905937277571
1660867200,2022-08-19 00:00:00,CUDOS/BTC,0.0000003618,0.0000003834,0.0000003587,0.0000003688,1595330.8571,0.59187990606521
1660780800,2022-08-18 00:00:00,CUDOS/BTC,0.0000003582,0.000000384,0.0000003572,0.0000003572,684881.6067,0.25294422824765
1660694400,2022-08-17 00:00:00,CUDOS/BTC,0.0000003654,0.0000003726,0.0000003504,0.0000003599,670429.2579,0.24193505020666
1660608000,2022-08-16 00:00:00,CUDOS/BTC,0.0000003616,0.0000003762,0.0000003484,0.0000003651,1302159.8098,0.47508098308492
1660521600,2022-08-15 00:00:00,CUDOS/BTC,0.00000035,0.000000369,0.00000035,0.0000003618,942728.5082,0.33641077192329
1660435200,2022-08-14 00:00:00,CUDOS/BTC,0.0000003606,0.0000003606,0.000000344,0.0000003475,537675.6413,0.18903743326575
1660348800,2022-08-13 00:00:00,CUDOS/BTC,0.0000003712,0.0000003799,0.0000003529,0.0000003618,714385.3894,0.26178896734934
1660262400,2022-08-12 00:00:00,CUDOS/BTC,0.0000003612,0.0000003802,0.0000003543,0.0000003734,515655.5775,0.18782730500925
1660176000,2022-08-11 00:00:00,CUDOS/BTC,0.0000003939,0.0000003943,0.0000003222,0.0000003595,4242099.0623,1.50007800391762
1660089600,2022-08-10 00:00:00,CUDOS/BTC,0.0000004014,0.0000004173,0.0000003726,0.0000003957,759774.9305,0.30530131683806
1660003200,2022-08-09 00:00:00,CUDOS/BTC,0.0000004067,0.0000004142,0.0000003927,0.0000003978,482644.0048,0.19555155548646
1659916800,2022-08-08 00:00:00,CUDOS/BTC,0.0000004272,0.0000005271,0.0000004067,0.0000004089,2343879.7138,1.06502383265019
1659830400,2022-08-07 00:00:00,CUDOS/BTC,0.0000004308,0.0000004373,0.0000004252,0.0000004274,151864.9406,0.06533060700141
1659744000,2022-08-06 00:00:00,CUDOS/BTC,0.0000004318,0.0000004373,0.0000004212,0.0000004319,91006.7962,0.0392086748331
1659657600,2022-08-05 00:00:00,CUDOS/BTC,0.0000004253,0.0000004608,0.000000409,0.0000004307,1835756.6134,0.79745626770694
1659571200,2022-08-04 00:00:00,CUDOS/BTC,0.0000004161,0.0000004915,0.0000004136,0.0000004251,978716.6569,0.43577029157126
1659484800,2022-08-03 00:00:00,CUDOS/BTC,0.0000003766,0.0000005858,0.0000003655,0.0000004176,1329805.1552,0.59284529816037
1659398400,2022-08-02 00:00:00,CUDOS/BTC,0.0000003698,0.000000386,0.0000003562,0.0000003732,584724.1252,0.21662689063324
1659312000,2022-08-01 00:00:00,CUDOS/BTC,0.000000356,0.0000003863,0.0000003503,0.0000003672,267662.1303,0.09904286248216
1659225600,2022-07-31 00:00:00,CUDOS/BTC,0.0000003493,0.0000004132,0.0000003329,0.0000003504,318692.9524,0.11717051468848
1659139200,2022-07-30 00:00:00,CUDOS/BTC,0.0000003516,0.0000003525,0.0000003413,0.0000003525,119833.3978,0.04171394750563
1659052800,2022-07-29 00:00:00,CUDOS/BTC,0.0000003549,0.0000003619,0.0000003424,0.0000003465,115302.5769,0.04020494402856
1658966400,2022-07-28 00:00:00,CUDOS/BTC,0.0000003888,0.0000003888,0.000000341,0.000000349,234993.9274,0.08434593479229
1658880000,2022-07-27 00:00:00,CUDOS/BTC,0.0000003884,0.0000003977,0.0000003528,0.0000003851,179771.3448,0.06896816271212
1658793600,2022-07-26 00:00:00,CUDOS/BTC,0.0000003931,0.0000004013,0.0000003832,0.0000003984,6949.7037,0.00274122803463
1658707200,2022-07-25 00:00:00,CUDOS/BTC,0.0000003806,0.0000004203,0.000000379,0.0000003912,7843.0353,0.00304190087605
1658620800,2022-07-24 00:00:00,CUDOS/BTC,0.0000003891,0.0000004151,0.0000003666,0.0000003765,232730.51,0.09027555558616
1658534400,2022-07-23 00:00:00,CUDOS/BTC,0.000000381,0.0000003869,0.0000003677,0.0000003677,41467.1566,0.01561616878422
1658448000,2022-07-22 00:00:00,CUDOS/BTC,0.0000003935,0.000000394,0.0000003814,0.0000003816,244926.532,0.09579624689622
1658361600,2022-07-21 00:00:00,CUDOS/BTC,0.0000003953,0.0000004057,0.000000388,0.0000003989,106376.6645,0.04222632387992
1658275200,2022-07-20 00:00:00,CUDOS/BTC,0.0000004214,0.0000004324,0.0000003979,0.0000004011,264259.9459,0.10727722578999
1658188800,2022-07-19 00:00:00,CUDOS/BTC,0.0000004297,0.0000004576,0.0000004129,0.000000422,172770.1256,0.07560867757621
1658102400,2022-07-18 00:00:00,CUDOS/BTC,0.0000004624,0.0000004624,0.0000004237,0.0000004297,132975.3138,0.05798502498479
1658016000,2022-07-17 00:00:00,CUDOS/BTC,0.0000004527,0.0000004743,0.0000004513,0.000000461,9929.3785,0.00452156676007
1657929600,2022-07-16 00:00:00,CUDOS/BTC,0.0000004695,0.0000004739,0.0000004402,0.0000004539,473115.0529,0.21392431152066
1657843200,2022-07-15 00:00:00,CUDOS/BTC,0.0000004766,0.0000004807,0.0000004554,0.0000004732,70732.2935,0.0332298034959
1657756800,2022-07-14 00:00:00,CUDOS/BTC,0.0000004678,0.0000005013,0.0000004645,0.000000475,268699.4456,0.12995221926121
1657670400,2022-07-13 00:00:00,CUDOS/BTC,0.00000049,0.0000005082,0.0000004724,0.0000004818,350598.613,0.17142258518842
1657584000,2022-07-12 00:00:00,CUDOS/BTC,0.0000004973,0.0000005273,0.0000004843,0.000000492,482545.4587,0.23911138092857
1657497600,2022-07-11 00:00:00,CUDOS/BTC,0.0000004938,0.0000005141,0.0000004739,0.0000004888,234910.0997,0.11544685959909
1657411200,2022-07-10 00:00:00,CUDOS/BTC,0.0000004829,0.0000005034,0.0000004641,0.0000004898,1659601.0516,0.81532973035226
1657324800,2022-07-09 00:00:00,CUDOS/BTC,0.0000004738,0.0000005049,0.000000462,0.0000004911,73995.9244,0.03591531197785
1657238400,2022-07-08 00:00:00,CUDOS/BTC,0.0000004846,0.0000005696,0.0000004405,0.0000004714,1194430.9921,0.55905284755934
1657152000,2022-07-07 00:00:00,CUDOS/BTC,0.0000005029,0.0000005214,0.000000469,0.0000004904,185331.7986,0.0919029714172
1657065600,2022-07-06 00:00:00,CUDOS/BTC,0.0000005013,0.0000005187,0.0000004628,0.0000005005,176357.245,0.08606058919096
1656979200,2022-07-05 00:00:00,CUDOS/BTC,0.0000005047,0.0000005347,0.0000004963,0.0000004971,48640.8414,0.0245236079014
1656892800,2022-07-04 00:00:00,CUDOS/BTC,0.0000005203,0.0000005313,0.0000005017,0.0000005017,7346.95255158,0.00372883626604845
1656806400,2022-07-03 00:00:00,CUDOS/BTC,0.0000005378,0.0000005668,0.0000005081,0.0000005222,248972.17319212,0.130930324035795456
1656720000,2022-07-02 00:00:00,CUDOS/BTC,0.000000543,0.000000577,0.000000531,0.0000005459,119454.3589,0.0650110617514
1656633600,2022-07-01 00:00:00,CUDOS/BTC,0.0000005471,0.0000005642,0.0000005262,0.000000552,2343298.31552312,1.271373718374479621
1656547200,2022-06-30 00:00:00,CUDOS/BTC,0.0000005614,0.0000005796,0.0000005253,0.000000543,175622.90388857,0.096565228470388643
1656460800,2022-06-29 00:00:00,CUDOS/BTC,0.0000005998,0.0000006069,0.0000005638,0.0000005661,461272.56165684,0.27401305510187562
1656374400,2022-06-28 00:00:00,CUDOS/BTC,0.0000005748,0.00000063,0.0000005524,0.0000006117,4614021.1376,2.72806083278355
1656288000,2022-06-27 00:00:00,CUDOS/BTC,0.0000005496,0.0000006058,0.0000005162,0.0000005809,227438.77059146,0.129649710581784008
1656201600,2022-06-26 00:00:00,CUDOS/BTC,0.0000005332,0.0000005582,0.000000529,0.0000005558,86682.22904737,0.047493623218048769
1656115200,2022-06-25 00:00:00,CUDOS/BTC,0.000000574,0.0000006048,0.0000005347,0.0000005513,189766.4051,0.10888271245604
1656028800,2022-06-24 00:00:00,CUDOS/BTC,0.000000514,0.0000005898,0.000000514,0.0000005622,382800.2715042,0.210639850332515761
1655942400,2022-06-23 00:00:00,CUDOS/BTC,0.0000005048,0.0000005276,0.000000484,0.0000005212,108345.14225253,0.055335580051335116
1655856000,2022-06-22 00:00:00,CUDOS/BTC,0.0000005558,0.0000005583,0.0000005181,0.0000005238,94000.1732,0.05071255850399
1655769600,2022-06-21 00:00:00,CUDOS/BTC,0.0000005372,0.0000006072,0.0000005294,0.0000005525,205701.71739823,0.115038903492246939
1655683200,2022-06-20 00:00:00,CUDOS/BTC,0.0000005036,0.000000596,0.0000004939,0.0000005516,267391.72606992,0.146710382489889584
1655596800,2022-06-19 00:00:00,CUDOS/BTC,0.0000004361,0.00000074,0.0000004361,0.0000004927,1527618.00436266,0.802627386744531727
1655510400,2022-06-18 00:00:00,CUDOS/BTC,0.0000004732,0.0000004774,0.0000004045,0.0000004333,7153732.47810306,3.082754083439140096
1655424000,2022-06-17 00:00:00,CUDOS/BTC,0.0000004849,0.0000005166,0.0000004556,0.0000004768,2339090.22033697,1.14478510150097591
1655337600,2022-06-16 00:00:00,CUDOS/BTC,0.000000496,0.0000004985,0.0000004628,0.0000004852,735337.64936482,0.347905289061685262
1655251200,2022-06-15 00:00:00,CUDOS/BTC,0.0000005379,0.0000005687,0.0000004823,0.0000004945,3742035.11851099,1.971481249427801677
1655164800,2022-06-14 00:00:00,CUDOS/BTC,0.0000004653,0.000000543,0.0000004503,0.0000005338,749711.22577617,0.369918747061519801
1655078400,2022-06-13 00:00:00,CUDOS/BTC,0.0000004347,0.0000004842,0.0000004109,0.0000004787,200881.39232912,0.089247395056565876
1654992000,2022-06-12 00:00:00,CUDOS/BTC,0.0000004519,0.0000004981,0.0000004146,0.0000004338,317255.69066026,0.141922032258387046
1654905600,2022-06-11 00:00:00,CUDOS/BTC,0.0000005146,0.0000005932,0.0000004109,0.0000004486,2971655.93084234,1.412369718314301001
1654819200,2022-06-10 00:00:00,CUDOS/BTC,0.0000005236,0.0000005972,0.0000004762,0.0000005115,1390115.33188067,0.720849286796670319
1654732800,2022-06-09 00:00:00,CUDOS/BTC,0.0000004735,0.0000005627,0.0000004735,0.000000524,1174528.77551004,0.596753180629125095
1654646400,2022-06-08 00:00:00,CUDOS/BTC,0.0000003813,0.0000005269,0.000000375,0.0000004732,336910.30340593,0.149230665076079981
1654560000,2022-06-07 00:00:00,CUDOS/BTC,0.0000003763,0.0000004031,0.0000003715,0.0000003802,80973.5081,0.03155485940384
1654473600,2022-06-06 00:00:00,CUDOS/BTC,0.000000376,0.00000038,0.0000003611,0.0000003735,872423.8775,0.32945871806988
1654387200,2022-06-05 00:00:00,CUDOS/BTC,0.000000422,0.0000004318,0.0000003711,0.0000003751,209012.49800608,0.084627633170908464
1654300800,2022-06-04 00:00:00,CUDOS/BTC,0.0000003664,0.0000004318,0.0000003581,0.0000004125,958414.42563227,0.374248315141961011
1654214400,2022-06-03 00:00:00,CUDOS/BTC,0.0000003589,0.000000385,0.00000035,0.0000003693,81937.5420956,0.030155405554666312
1654128000,2022-06-02 00:00:00,CUDOS/BTC,0.0000003487,0.0000003853,0.0000003421,0.000000358,385388.3826,0.14617733939234
1654041600,2022-06-01 00:00:00,CUDOS/BTC,0.0000003632,0.0000003762,0.0000003472,0.0000003472,314698.14871489,0.111593593479949351
1653955200,2022-05-31 00:00:00,CUDOS/BTC,0.0000003508,0.0000003623,0.0000003485,0.0000003623,27997.3585,0.00987296351957
1653868800,2022-05-30 00:00:00,CUDOS/BTC,0.0000003801,0.0000003801,0.00000035,0.0000003516,98828.34128825,0.036289770257259015
1653782400,2022-05-29 00:00:00,CUDOS/BTC,0.0000003763,0.0000004318,0.0000003749,0.0000003786,208335.25835151,0.081398892869647441
1653696000,2022-05-28 00:00:00,CUDOS/BTC,0.0000003468,0.000000371,0.0000003423,0.000000371,65773.4014,0.02299469706309
1653609600,2022-05-27 00:00:00,CUDOS/BTC,0.00000033,0.0000003481,0.0000003278,0.0000003481,554931.2496,0.18621218619871
1653523200,2022-05-26 00:00:00,CUDOS/BTC,0.0000003431,0.0000003433,0.0000003205,0.0000003247,68666.01318038,0.022978013195426668
1653436800,2022-05-25 00:00:00,CUDOS/BTC,0.0000003421,0.0000003513,0.0000003377,0.0000003487,12086.6934,0.00417065295116
1653350400,2022-05-24 00:00:00,CUDOS/BTC,0.00000035,0.0000003553,0.0000003456,0.0000003456,31590.02469109,0.011057810250186411
1653264000,2022-05-23 00:00:00,CUDOS/BTC,0.00000035,0.0000003595,0.000000348,0.0000003516,77176.8433,0.02713290253495
1653177600,2022-05-22 00:00:00,CUDOS/BTC,0.0000003763,0.000000385,0.0000003525,0.000000356,22439.68515661,0.008156849459846563
1653091200,2022-05-21 00:00:00,CUDOS/BTC,0.0000003564,0.0000003838,0.000000353,0.000000369,351676.98731757,0.130007009587308172
1653004800,2022-05-20 00:00:00,CUDOS/BTC,0.0000003505,0.0000003741,0.000000324,0.0000003581,1748187.86168523,0.608174408069277595
1652918400,2022-05-19 00:00:00,CUDOS/BTC,0.0000003775,0.0000004421,0.0000003241,0.0000003479,3751117.33708211,1.341006144387360863
1652832000,2022-05-18 00:00:00,CUDOS/BTC,0.000000416,0.0000004198,0.0000003746,0.0000003746,523120.0646,0.20800319544849
1652745600,2022-05-17 00:00:00,CUDOS/BTC,0.0000004186,0.0000004463,0.0000004068,0.0000004178,118596.88559506,0.049804386223073247
1652659200,2022-05-16 00:00:00,CUDOS/BTC,0.0000004055,0.0000004319,0.0000003838,0.0000004221,134304.39466853,0.055123010838498977
1652572800,2022-05-15 00:00:00,CUDOS/BTC,0.0000003869,0.0000004118,0.0000003472,0.0000004109,133480.03952692,0.050237952215589672
1652486400,2022-05-14 00:00:00,CUDOS/BTC,0.0000003706,0.0000004175,0.0000003448,0.0000003822,317831.88099253,0.11550407692518706
1652400000,2022-05-13 00:00:00,CUDOS/BTC,0.000000357,0.0000004685,0.0000003215,0.0000003683,1462560.99183918,0.537266221705250568
1652313600,2022-05-12 00:00:00,CUDOS/BTC,0.0000003444,0.0000004094,0.0000002694,0.0000003637,4866881.20687559,1.529860358054759796
1652227200,2022-05-11 00:00:00,CUDOS/BTC,0.0000004394,0.0000004505,0.000000328,0.0000003495,1199368.24912939,0.46189519408092647
1652140800,2022-05-10 00:00:00,CUDOS/BTC,0.000000451,0.0000005011,0.0000004247,0.000000436,130752.1789,0.06049530979003
1652054400,2022-05-09 00:00:00,CUDOS/BTC,0.0000004727,0.0000004727,0.0000004102,0.0000004497,37796.14831474,0.017177595096886625
1651968000,2022-05-08 00:00:00,CUDOS/BTC,0.0000004469,0.0000004711,0.0000004469,0.0000004662,16649.64838779,0.007656253265086891
1651881600,2022-05-07 00:00:00,CUDOS/BTC,0.0000004539,0.000000501,0.0000004539,0.0000004809,83408.91617201,0.039622665223901611
1651795200,2022-05-06 00:00:00,CUDOS/BTC,0.0000004619,0.0000004713,0.0000004489,0.0000004575,91757.98154251,0.041834111676437839
1651708800,2022-05-05 00:00:00,CUDOS/BTC,0.0000004478,0.0000004626,0.0000004335,0.0000004495,46263.90106016,0.020546206309229296
1651622400,2022-05-04 00:00:00,CUDOS/BTC,0.0000004244,0.0000004788,0.0000004216,0.0000004409,69437.99096836,0.030953303815747184
1651536000,2022-05-03 00:00:00,CUDOS/BTC,0.000000418,0.0000004416,0.0000004016,0.0000004247,465787.97496781,0.195941517233146925
1651449600,2022-05-02 00:00:00,CUDOS/BTC,0.0000004373,0.0000004711,0.0000004185,0.0000004254,115706.9408,0.05048338370333
1651363200,2022-05-01 00:00:00,CUDOS/BTC,0.0000004547,0.0000004718,0.0000004333,0.0000004386,105259.48630228,0.047663781076248964
1651276800,2022-04-30 00:00:00,CUDOS/BTC,0.0000004512,0.0000004788,0.0000004445,0.0000004529,65452.9945,0.02989420547343
1651190400,2022-04-29 00:00:00,CUDOS/BTC,0.000000472,0.0000004862,0.0000004243,0.0000004571,141970.65024959,0.067616955392539553
1651104000,2022-04-28 00:00:00,CUDOS/BTC,0.0000004829,0.0000004857,0.0000004686,0.0000004734,35297.69305516,0.016743796477579648
1651017600,2022-04-27 00:00:00,CUDOS/BTC,0.0000004918,0.0000005051,0.0000004735,0.0000004813,621761.93582762,0.302502171457626366
1650931200,2022-04-26 00:00:00,CUDOS/BTC,0.0000004669,0.0000005175,0.0000004584,0.00000049,878988.75216327,0.411375097087267644
1650844800,2022-04-25 00:00:00,CUDOS/BTC,0.0000005094,0.0000005213,0.0000004569,0.0000004738,273673.70384534,0.135943993986297356
1650758400,2022-04-24 00:00:00,CUDOS/BTC,0.0000005036,0.0000005057,0.0000005008,0.0000005053,7741.6837,0.00388555593634
1650672000,2022-04-23 00:00:00,CUDOS/BTC,0.0000004974,0.0000005237,0.0000004959,0.0000004995,11434.69226596,0.00573922060590702
1650585600,2022-04-22 00:00:00,CUDOS/BTC,0.0000005192,0.0000005256,0.0000004776,0.0000004965,462583.6112,0.22812468695562
1650499200,2022-04-21 00:00:00,CUDOS/BTC,0.0000004839,0.000000521,0.0000004797,0.0000005192,110048.7546,0.05354551753107
1650412800,2022-04-20 00:00:00,CUDOS/BTC,0.000000506,0.0000005174,0.0000004606,0.0000004978,110982.38917572,0.055970021406977071
1650326400,2022-04-19 00:00:00,CUDOS/BTC,0.0000005363,0.0000005413,0.0000005035,0.0000005035,56683.321,0.02986922482088
1650240000,2022-04-18 00:00:00,CUDOS/BTC,0.0000005106,0.000000588,0.0000005106,0.0000005352,138582.5169206,0.073522394351371539
1650153600,2022-04-17 00:00:00,CUDOS/BTC,0.0000005124,0.0000005124,0.0000005073,0.0000005098,24829.5084,0.01265359719635
1650067200,2022-04-16 00:00:00,CUDOS/BTC,0.0000005203,0.0000005233,0.0000005107,0.0000005107,8857.57880328,0.004591377177553072
1649980800,2022-04-15 00:00:00,CUDOS/BTC,0.0000005226,0.000000524,0.0000005146,0.0000005203,25449.13591349,0.013239758768281836
1649894400,2022-04-14 00:00:00,CUDOS/BTC,0.0000004927,0.0000005087,0.0000004904,0.0000005061,376736.6909104,0.18788892276284856
1649808000,2022-04-13 00:00:00,CUDOS/BTC,0.0000005083,0.0000005083,0.0000004876,0.0000004928,30523.73105604,0.015311535849745468
1649721600,2022-04-12 00:00:00,CUDOS/BTC,0.0000004703,0.0000005612,0.0000004686,0.0000005074,247292.87527658,0.124822084288034388
1649635200,2022-04-11 00:00:00,CUDOS/BTC,0.0000005006,0.0000005279,0.0000004641,0.0000004791,357747.65856116,0.172806888512012531
1649548800,2022-04-10 00:00:00,CUDOS/BTC,0.0000004943,0.000000503,0.0000004942,0.0000005013,89600.7060007,0.04479341396066965
1649462400,2022-04-09 00:00:00,CUDOS/BTC,0.000000503,0.0000005334,0.0000004958,0.0000004958,26024.4505,0.01353556173097
1649376000,2022-04-08 00:00:00,CUDOS/BTC,0.0000004743,0.0000005146,0.0000004713,0.0000005024,222425.1257385,0.108713017279144767
1649289600,2022-04-07 00:00:00,CUDOS/BTC,0.0000004904,0.0000004998,0.0000004736,0.0000004787,134375.92381116,0.065005504660918812
1649203200,2022-04-06 00:00:00,CUDOS/BTC,0.0000004924,0.0000004924,0.0000004756,0.0000004892,211691.16642678,0.101788004569238842
1649116800,2022-04-05 00:00:00,CUDOS/BTC,0.0000004764,0.0000004889,0.0000004711,0.0000004873,105934.6093,0.05075915712358
1649030400,2022-04-04 00:00:00,CUDOS/BTC,0.0000005149,0.0000005246,0.0000004748,0.0000004753,250543.3879818,0.12439080355249792
1648944000,2022-04-03 00:00:00,CUDOS/BTC,0.0000005142,0.0000005143,0.0000004896,0.0000005093,127538.8704,0.06339365916518
1648857600,2022-04-02 00:00:00,CUDOS/BTC,0.0000005377,0.0000005377,0.0000004988,0.0000005142,111411.4757,0.05680097854757
1648771200,2022-04-01 00:00:00,CUDOS/BTC,0.0000005479,0.0000005513,0.0000005145,0.0000005305,566964.4057,0.30435130395235
1648684800,2022-03-31 00:00:00,CUDOS/BTC,0.0000005435,0.0000005704,0.0000005399,0.0000005462,550246.9019,0.30318992386865
1648598400,2022-03-30 00:00:00,CUDOS/BTC,0.0000005418,0.0000007014,0.0000005331,0.0000005466,2506750.41145044,1.442660963483948195
1648512000,2022-03-29 00:00:00,CUDOS/BTC,0.0000005767,0.00000072,0.0000005205,0.0000005347,2474010.91731514,1.506476733291605491
1648425600,2022-03-28 00:00:00,CUDOS/BTC,0.0000005919,0.0000007,0.0000005339,0.0000005938,1574809.74712162,0.929860465733090745
1648339200,2022-03-27 00:00:00,CUDOS/BTC,0.00000058,0.00000066,0.0000005239,0.0000005982,714125.4575108,0.412050154546613619
1648252800,2022-03-26 00:00:00,CUDOS/BTC,0.0000005057,0.000000578,0.0000005019,0.000000578,154667.1998,0.07988520601219
1648166400,2022-03-25 00:00:00,CUDOS/BTC,0.0000005178,0.0000005229,0.0000005093,0.0000005093,64898.266977,0.0334647852910061
1648080000,2022-03-24 00:00:00,CUDOS/BTC,0.0000004991,0.0000005217,0.0000004935,0.0000005191,33698.26233751,0.017001445233787012
1647993600,2022-03-23 00:00:00,CUDOS/BTC,0.0000005042,0.0000005042,0.0000004743,0.0000004939,63708.19751589,0.03108854042662542
1647907200,2022-03-22 00:00:00,CUDOS/BTC,0.000000494,0.0000005162,0.0000004865,0.0000005083,66643.84627405,0.033633076825759615
1647820800,2022-03-21 00:00:00,CUDOS/BTC,0.0000004968,0.0000005079,0.0000004816,0.0000004924,196983.15424874,0.097055499669834358
1647734400,2022-03-20 00:00:00,CUDOS/BTC,0.0000004688,0.0000004897,0.0000004553,0.0000004897,35662.5478,0.01673990335141
1647648000,2022-03-19 00:00:00,CUDOS/BTC,0.000000468,0.0000004809,0.000000467,0.0000004702,195737.93220692,0.093531541209527828
1647561600,2022-03-18 00:00:00,CUDOS/BTC,0.0000004902,0.0000004902,0.0000004655,0.0000004709,216018.0420977,0.10241337969891693
1647475200,2022-03-17 00:00:00,CUDOS/BTC,0.0000005188,0.0000005196,0.0000004912,0.0000004912,65087.02362822,0.033290648845717245
1647388800,2022-03-16 00:00:00,CUDOS/BTC,0.000000503,0.00000053,0.0000004831,0.0000005147,570334.77258576,0.288904118990849904
1647302400,2022-03-15 00:00:00,CUDOS/BTC,0.00000048,0.0000005018,0.0000004798,0.0000005018,422530.2158191,0.206328977165473788
1647216000,2022-03-14 00:00:00,CUDOS/BTC,0.0000005175,0.0000005175,0.0000004815,0.000000484,504515.17281784,0.250052265356272853
1647129600,2022-03-13 00:00:00,CUDOS/BTC,0.000000522,0.0000005234,0.0000005026,0.0000005174,49038.288,0.02507592020664
1647043200,2022-03-12 00:00:00,CUDOS/BTC,0.0000005174,0.0000005232,0.0000005091,0.000000521,368409.34227254,0.189676090215078512
1646956800,2022-03-11 00:00:00,CUDOS/BTC,0.0000004867,0.0000005277,0.0000004867,0.0000005212,38514.23790867,0.019680126664068804
1646870400,2022-03-10 00:00:00,CUDOS/BTC,0.0000004841,0.0000004971,0.0000004825,0.0000004833,160541.6427,0.07902196890044
1646784000,2022-03-09 00:00:00,CUDOS/BTC,0.0000004986,0.000000499,0.0000004717,0.0000004788,64682.50907961,0.031621102271999006
1646697600,2022-03-08 00:00:00,CUDOS/BTC,0.0000004893,0.0000005578,0.0000004837,0.000000503,1480452.20869841,0.736135520697717903
1646611200,2022-03-07 00:00:00,CUDOS/BTC,0.0000005432,0.0000005432,0.0000004697,0.000000487,4123917.99836364,2.045646512424151765
1646524800,2022-03-06 00:00:00,CUDOS/BTC,0.0000005066,0.0000005737,0.000000499,0.000000544,975526.57095245,0.541602430377251698
