https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KZT,Volume ETH
1658707200000,2022-07-25 00:00:00,ETH/KZT,734590.21,798997.0,711001.79,752771.9,16921568.166865975,22.47901146
1658620800000,2022-07-24 00:00:00,ETH/KZT,767931.37,781000.0,732118.85,733819.73,17080540.10494265,23.27620723
1658534400000,2022-07-23 00:00:00,ETH/KZT,739676.45,780892.97,737412.56,756575.73,17434152.834255002,23.0435
1658448000000,2022-07-22 00:00:00,ETH/KZT,733222.98,779800.0,728753.51,742278.15,16779865.608816657,22.60589997
1658361600000,2022-07-21 00:00:00,ETH/KZT,731994.16,770000.0,728701.81,731523.44,16278630.510172479,22.25305386
1658275200000,2022-07-20 00:00:00,ETH/KZT,737811.27,763997.44,728763.48,743414.75,17044982.357868336,22.92795826
1658188800000,2022-07-19 00:00:00,ETH/KZT,711761.47,779800.0,671680.13,729095.37,16689356.473341946,22.8904985
1658102400000,2022-07-18 00:00:00,ETH/KZT,631522.86,741794.97,592014.66,725405.74,16347369.563343078,22.53548416
1658016000000,2022-07-17 00:00:00,ETH/KZT,642557.27,665706.59,550000.03,624849.25,14064226.896304492,22.50819201
1657929600000,2022-07-16 00:00:00,ETH/KZT,570314.16,670954.07,558003.14,641589.58,14837476.045935128,23.12611755
1657843200000,2022-07-15 00:00:00,ETH/KZT,573747.05,600000.0,537009.14,569879.76,13658350.322034264,23.9670739
1657756800000,2022-07-14 00:00:00,ETH/KZT,521665.06,587471.66,512607.71,579139.85,13168540.182351707,22.73810062
1657670400000,2022-07-13 00:00:00,ETH/KZT,503934.21,550815.49,463154.45,538475.75,11154923.832541026,20.71574037
1657584000000,2022-07-12 00:00:00,ETH/KZT,538226.71,598988.99,410000.0,495891.53,7929132.910146,15.98965183
1657497600000,2022-07-11 00:00:00,ETH/KZT,516078.63,563953.08,490760.38,512558.22,8029575.649434192,15.66568506
1657411200000,2022-07-10 00:00:00,ETH/KZT,572454.71,580487.5,490732.65,518706.48,8137809.22586107,15.68865927
1657324800000,2022-07-09 00:00:00,ETH/KZT,546760.71,599997.89,456687.0,568437.7,9014526.075553553,15.85842402
1657238400000,2022-07-08 00:00:00,ETH/KZT,560130.16,586890.4,517332.57,556710.26,8731434.46531548,15.68398338
1657152000000,2022-07-07 00:00:00,ETH/KZT,494305.14,584540.48,485684.85,530680.03,8534243.013908138,16.08171126
1657065600000,2022-07-06 00:00:00,ETH/KZT,505285.24,530000.0,447369.84,508265.1,7836385.21215543,15.4179093
1656979200000,2022-07-05 00:00:00,ETH/KZT,516382.3,549999.0,485826.2,507354.42,8110628.275355218,15.98611928
1656892800000,2022-07-04 00:00:00,ETH/KZT,490548.37,523860.88,476558.39,522363.72,8008358.191319999,15.331
1656806400000,2022-07-03 00:00:00,ETH/KZT,488567.84,600000.0,353343.36,484849.94,7895634.164579704,16.28469659
1656720000000,2022-07-02 00:00:00,ETH/KZT,458837.31,491931.5,456579.7,462029.53,7322844.629829,15.8493
1656633600000,2022-07-01 00:00:00,ETH/KZT,506609.1,518507.29,450767.01,478605.51,7577521.737075,15.8325
1656547200000,2022-06-30 00:00:00,ETH/KZT,502356.43,517518.86,452552.58,469524.93,7253455.881104999,15.4485
1656460800000,2022-06-29 00:00:00,ETH/KZT,552430.87,560529.58,467630.81,497181.26,8078343.316263985,16.24828602
1656374400000,2022-06-28 00:00:00,ETH/KZT,552067.34,560439.74,534798.5,536970.73,303281.06830399996,0.5648
1656288000000,2022-06-27 00:00:00,ETH/KZT,559114.71,586910.29,503211.49,540745.46,8485728.426343355,15.69264849
1656201600000,2022-06-26 00:00:00,ETH/KZT,524955.28,568185.56,516441.73,559955.66,9148331.590816,16.3376
1656115200000,2022-06-25 00:00:00,ETH/KZT,519724.83,575000.0,488000.0,549143.37,8972685.162086332,16.33942182
1656028800000,2022-06-24 00:00:00,ETH/KZT,499140.61,524380.24,478019.34,521781.39,8431735.570710907,16.15951763
1655942400000,2022-06-23 00:00:00,ETH/KZT,511957.77,526350.76,446470.26,487301.38,12139623.54939749,24.91194166
1655856000000,2022-06-22 00:00:00,ETH/KZT,523995.72,590000.0,440200.0,518677.05,16124507.507865196,31.08775973
1655769600000,2022-06-21 00:00:00,ETH/KZT,520546.29,548548.0,470256.53,511867.37,15702601.961082103,30.67709114
1655683200000,2022-06-20 00:00:00,ETH/KZT,505971.11,559911.07,440200.0,540698.28,17058332.292403795,31.54870826
1655596800000,2022-06-19 00:00:00,ETH/KZT,459617.12,590000.0,435703.45,510328.68,15797915.22850314,30.95635391
1655510400000,2022-06-18 00:00:00,ETH/KZT,546962.63,550920.42,410000.02,495242.95,15352919.448089179,31.00078345
1655424000000,2022-06-17 00:00:00,ETH/KZT,515406.86,550915.46,460000.0,500234.7,15325126.729388407,30.63587298
1655337600000,2022-06-16 00:00:00,ETH/KZT,553775.86,590291.47,460000.0,485644.62,14522146.103477284,29.90282504
1655251200000,2022-06-15 00:00:00,ETH/KZT,583983.68,629000.0,353343.36,560278.23,17205519.167192537,30.70888399
1655164800000,2022-06-14 00:00:00,ETH/KZT,476227.4,629000.0,440119.29,575889.92,17724267.60132982,30.77717978
1655078400000,2022-06-13 00:00:00,ETH/KZT,596409.1,639825.21,410000.02,488761.01,15073770.234575469,30.84077888
1654992000000,2022-06-12 00:00:00,ETH/KZT,672968.59,699998.99,400101.2,624052.27,19112920.98877032,30.62711556
1654905600000,2022-06-11 00:00:00,ETH/KZT,636464.02,694366.61,631664.37,665031.1,20444925.994999155,30.74281187
1654819200000,2022-06-10 00:00:00,ETH/KZT,642903.01,789900.0,600000.01,635371.99,18992546.62218513,29.89201117
1654732800000,2022-06-09 00:00:00,ETH/KZT,650418.83,796995.67,568547.18,679027.17,20639278.520890802,30.39536477
1654646400000,2022-06-08 00:00:00,ETH/KZT,637921.17,798999.96,568547.07,644809.11,19644917.823713657,30.46625353
1654560000000,2022-06-07 00:00:00,ETH/KZT,718670.13,741968.02,568547.03,643242.57,19345856.592830446,30.07552282
1654473600000,2022-06-06 00:00:00,ETH/KZT,761163.3,839459.83,609000.05,722543.93,22801211.204993386,31.55685109
1654387200000,2022-06-05 00:00:00,ETH/KZT,830747.87,857585.06,700000.0,766416.52,23675656.653648164,30.89137047
1654300800000,2022-06-04 00:00:00,ETH/KZT,794811.68,857905.34,754171.63,809956.54,25069288.852156002,30.9514
1654214400000,2022-06-03 00:00:00,ETH/KZT,823390.31,857982.88,747957.01,833173.23,25341184.814644452,30.41526528
1654128000000,2022-06-02 00:00:00,ETH/KZT,802044.07,869583.45,775630.3,809475.4,24539003.908379998,30.3147
1654041600000,2022-06-01 00:00:00,ETH/KZT,916947.37,918960.09,783349.47,836753.57,25248243.715789534,30.17404959
1653955200000,2022-05-31 00:00:00,ETH/KZT,880553.96,970123.0,830001.0,881804.19,25433638.68360766,28.84272832
1653868800000,2022-05-30 00:00:00,ETH/KZT,834184.22,1300000.0,703010.04,876020.02,27860669.88573062,31.80369084
1653782400000,2022-05-29 00:00:00,ETH/KZT,747168.79,834152.2,695000.14,832748.07,25204712.877631586,30.26691239
1653696000000,2022-05-28 00:00:00,ETH/KZT,665890.62,799985.05,650000.0,746695.7,23058483.68530377,30.88069703
1653609600000,2022-05-27 00:00:00,ETH/KZT,778491.28,794440.77,441540,683437.88,21272261.79409958,31.12537718
1653523200000,2022-05-26 00:00:00,ETH/KZT,719082.23,795667.36,669621.33,773890.85,23582605.530935008,30.47277989
1653436800000,2022-05-25 00:00:00,ETH/KZT,807802.29,851500.41,600000.11,704992.21,22061098.393592265,31.29268392
1653350400000,2022-05-24 00:00:00,ETH/KZT,870139.94,877252.45,600000.09,820097.72,21665718.328053545,26.41845941
1653264000000,2022-05-23 00:00:00,ETH/KZT,863672.34,915896.95,444444.0,867665.61,27149223.592510607,31.28996157
1653177600000,2022-05-22 00:00:00,ETH/KZT,912896.24,926890.01,279583.02,871457.85,27531334.74963655,31.59227351
1653091200000,2022-05-21 00:00:00,ETH/KZT,836800.19,940327.53,830000.0,912439.3,28585033.248928543,31.3281478
1653004800000,2022-05-20 00:00:00,ETH/KZT,886751.37,916825.96,830000.0,836619.35,25923474.880795553,30.9859853
1652918400000,2022-05-19 00:00:00,ETH/KZT,892821.91,1300000.0,801000.01,884838.39,28537173.732180033,32.25128346
1652832000000,2022-05-18 00:00:00,ETH/KZT,896007.32,940943.0,849592.3,907150.62,28333533.884440754,31.2335496
1652745600000,2022-05-17 00:00:00,ETH/KZT,845176.97,1093904.21,832780.77,912745.38,28147967.441958208,30.83879476
1652659200000,2022-05-16 00:00:00,ETH/KZT,735584.27,1286981.45,666498.85,840330.11,26265235.045091316,31.25585378
1652572800000,2022-05-15 00:00:00,ETH/KZT,745531.89,996036.84,720075.67,764073.38,23567489.586639922,30.84453693
1652486400000,2022-05-14 00:00:00,ETH/KZT,823923.17,853463.06,734994.31,769049.26,23371407.0114,30.39
1652400000000,2022-05-13 00:00:00,ETH/KZT,810062.9,892248.93,665447.0,770246.36,23379902.61423687,30.35379825
1652313600000,2022-05-12 00:00:00,ETH/KZT,936924.03,938721.35,716711.93,764584.36,23448857.822494246,30.66876469
1652227200000,2022-05-11 00:00:00,ETH/KZT,1001475.69,1055120.1,665448.0,923493.82,28918379.020169027,31.31410129
1652140800000,2022-05-10 00:00:00,ETH/KZT,993745.73,1122400.73,935334.42,996206.18,31316838.48978665,31.4361014
1652054400000,2022-05-09 00:00:00,ETH/KZT,1089429.04,1122394.73,933601.36,999392.09,31048311.93966382,31.067198
1651968000000,2022-05-08 00:00:00,ETH/KZT,1132826.77,1138184.05,985895.51,1087467.9,33623065.76830625,30.91867426
1651881600000,2022-05-07 00:00:00,ETH/KZT,1178280.81,1201205.98,1083021.31,1123070.13,35054829.35671249,31.21339302
1651795200000,2022-05-06 00:00:00,ETH/KZT,1208115.61,1244030.61,933577.91,1171241.69,36542647.789971896,31.19992065
1651708800000,2022-05-05 00:00:00,ETH/KZT,1317004.03,1334458.25,1135876.9,1196772.77,36099603.861714445,30.16412536
1651622400000,2022-05-04 00:00:00,ETH/KZT,1150088.35,1364444.0,1110869.58,1297519.87,41184368.293880634,31.74083823
1651536000000,2022-05-03 00:00:00,ETH/KZT,1250879.48,1257100.37,958342.98,1159327.78,35299700.06738327,30.44842078
1651449600000,2022-05-02 00:00:00,ETH/KZT,1258176.32,1268888.0,1013431.84,1248919.34,38344102.2539547,30.70182439
1651363200000,2022-05-01 00:00:00,ETH/KZT,1210729.91,1261671.27,1191202.83,1255077.1,38198660.537096374,30.43530994
1651276800000,2022-04-30 00:00:00,ETH/KZT,1235584.45,1276423.68,1150177.14,1214765.21,37448672.5650111,30.82791
1651190400000,2022-04-29 00:00:00,ETH/KZT,1295077.68,1318904.89,1204118.95,1251088.44,37698429.98738506,30.13250605
1651104000000,2022-04-28 00:00:00,ETH/KZT,1275841.18,1364568.93,1209173.3,1296582.31,40466969.93355217,31.21049055
1651017600000,2022-04-27 00:00:00,ETH/KZT,1262954.83,1282189.71,1237811.05,1278603.86,39125022.395228,30.5998
1650931200000,2022-04-26 00:00:00,ETH/KZT,1289690.09,1321750.36,1225805.15,1244135.55,38257336.357185006,30.75013519
1650844800000,2022-04-25 00:00:00,ETH/KZT,1274797.11,1321486.06,1177733.31,1285463.27,39195461.68152877,30.49131204
1650758400000,2022-04-24 00:00:00,ETH/KZT,1269347.1,1291360.0,1269200.71,1287915.86,2095567.895806,1.6271
1650672000000,2022-04-23 00:00:00,ETH/KZT,1274391.6,1292159.6,1250100.02,1275680.23,39805305.02105914,31.20319974
1650585600000,2022-04-22 00:00:00,ETH/KZT,1301199.28,1315732.48,1268495.91,1284838.37,39497053.42751307,30.74087321
1650499200000,2022-04-21 00:00:00,ETH/KZT,1287014.28,1309081.05,1283462.31,1294539.31,2000649.0259331684,1.54545251
1650412800000,2022-04-20 00:00:00,ETH/KZT,1354118.04,1358751.58,1250632.63,1295914.84,39905368.79066912,30.79320304
1650326400000,2022-04-19 00:00:00,ETH/KZT,1360034.33,1370348.1,1314754.45,1357085.81,42123089.29759518,31.03937053
1650240000000,2022-04-18 00:00:00,ETH/KZT,1359639.55,1385234.14,1258893.49,1359731.92,42115750.989515245,30.9735694
1650153600000,2022-04-17 00:00:00,ETH/KZT,1348735.71,1367527.32,1301631.73,1347770.82,41712684.7387998,30.94939
1650067200000,2022-04-16 00:00:00,ETH/KZT,1332126.34,1384448.68,1307494.3,1356229.94,42063018.18786876,31.01466569
1649980800000,2022-04-15 00:00:00,ETH/KZT,1332162.15,1361003.22,1320404.0,1325165.21,41719369.439836934,31.48239112
1649894400000,2022-04-14 00:00:00,ETH/KZT,1385778.84,1393895.52,1321143.92,1324596.47,36780413.87553607,27.76725947
1649808000000,2022-04-13 00:00:00,ETH/KZT,1364008.51,1392739.14,1350631.74,1385544.38,43019620.004987076,31.04889358
1649721600000,2022-04-12 00:00:00,ETH/KZT,1374188.79,1380189.41,1357756.54,1361257.2,36086897.144759834,26.50997706
1649635200000,2022-04-11 00:00:00,ETH/KZT,1474428.15,1489167.07,1370631.0,1375545.73,42417136.978680156,30.83658802
1649548800000,2022-04-10 00:00:00,ETH/KZT,1479770.41,1544925.32,1449213.04,1493745.24,1709890.176228,1.1447
1649462400000,2022-04-09 00:00:00,ETH/KZT,1542185.59,1568639.12,1400665.29,1467755.87,46017679.92659365,31.35240735
1649376000000,2022-04-08 00:00:00,ETH/KZT,1525291.59,1583821.79,1501192.76,1542298.19,47163137.70976212,30.57977894
1649289600000,2022-04-07 00:00:00,ETH/KZT,1498016.67,1564991.3,1481064.05,1530810.17,47933644.722786,31.31259882
1649203200000,2022-04-06 00:00:00,ETH/KZT,1584983.76,1593434.05,1460822.0,1484956.85,44791160.95355921,30.16327441
1649116800000,2022-04-05 00:00:00,ETH/KZT,1629888.37,1640000.0,1587451.31,1587570.28,41408876.31154121,26.08317681
