https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TKO,Volume USDT
1654646400,2022-06-08 00:00:00,TKO/USDT,0.3626,0.372,0.3504,0.3506,31060.04730094,11249.504992256792
1654560000,2022-06-07 00:00:00,TKO/USDT,0.3679,0.3698,0.3444,0.3624,69079.50500508,24721.592729377032
1654473600,2022-06-06 00:00:00,TKO/USDT,0.3882,0.3958,0.3668,0.3706,52535.31552626,19989.898391600575
1654387200,2022-06-05 00:00:00,TKO/USDT,0.3675,0.3998,0.3646,0.3884,50000.49222654,18927.893830005753
1654300800,2022-06-04 00:00:00,TKO/USDT,0.3631,0.3711,0.3576,0.3672,29611.02296165,10801.45270684312
1654214400,2022-06-03 00:00:00,TKO/USDT,0.3726,0.44,0.3631,0.3647,316930.43629214,125706.366878031178
1654128000,2022-06-02 00:00:00,TKO/USDT,0.3691,0.3839,0.3613,0.3744,69111.32008576,25658.918841302384
1654041600,2022-06-01 00:00:00,TKO/USDT,0.3917,0.4009,0.3642,0.3693,22043.95405743,8569.379094561537
1653955200,2022-05-31 00:00:00,TKO/USDT,0.3905,0.3957,0.3752,0.3922,13623.37543013,5296.441146122669
1653868800,2022-05-30 00:00:00,TKO/USDT,0.3702,0.3997,0.3702,0.3863,119253.07953466,46106.288562577675
1653782400,2022-05-29 00:00:00,TKO/USDT,0.3503,0.4399,0.3456,0.3736,163998.57101254,63536.956608521908
1653696000,2022-05-28 00:00:00,TKO/USDT,0.3441,0.3543,0.3353,0.3503,13448.87416059,4644.958755725574
1653609600,2022-05-27 00:00:00,TKO/USDT,0.3477,0.3595,0.3328,0.34,25721.17091725,8968.571995995083
1653523200,2022-05-26 00:00:00,TKO/USDT,0.3968,0.4042,0.3372,0.3477,54294.45338597,19079.73370477018
1653436800,2022-05-25 00:00:00,TKO/USDT,0.4068,0.4088,0.3902,0.3937,9847.17581188,3914.706913115022
1653350400,2022-05-24 00:00:00,TKO/USDT,0.3763,0.428,0.3762,0.4075,149420.1919435,60434.781078268298
1653264000,2022-05-23 00:00:00,TKO/USDT,0.3788,0.3931,0.3702,0.3763,18646.07044743,7182.434819042822
1653177600,2022-05-22 00:00:00,TKO/USDT,0.3808,0.3875,0.3683,0.3798,33354.5752945,12545.694284631564
1653091200,2022-05-21 00:00:00,TKO/USDT,0.3617,0.3951,0.3534,0.3837,24878.4152654,9380.335449643826
1653004800,2022-05-20 00:00:00,TKO/USDT,0.3742,0.3997,0.3533,0.3627,54433.72492226,20718.318210151091
1652918400,2022-05-19 00:00:00,TKO/USDT,0.3416,0.3828,0.3353,0.3762,38522.6197434,13973.032891928499
1652832000,2022-05-18 00:00:00,TKO/USDT,0.3822,0.417,0.341,0.341,99194.0323459,37695.550145103039
1652745600,2022-05-17 00:00:00,TKO/USDT,0.3164,0.4438,0.3164,0.3822,384185.75746205,146252.432797943322
1652659200,2022-05-16 00:00:00,TKO/USDT,0.3573,0.3577,0.3123,0.3167,16013.76752288,5158.669095187456
1652572800,2022-05-15 00:00:00,TKO/USDT,0.3313,0.3596,0.3171,0.3543,12730.96294978,4297.331733767446
1652486400,2022-05-14 00:00:00,TKO/USDT,0.3433,0.3607,0.3054,0.3343,69239.24082561,22491.886540496316
1652400000,2022-05-13 00:00:00,TKO/USDT,0.3075,0.4339,0.3034,0.3423,205924.91963259,74505.230391332714
1652313600,2022-05-12 00:00:00,TKO/USDT,0.3183,0.3477,0.2522,0.3084,188443.42054113,55507.836398323934
1652227200,2022-05-11 00:00:00,TKO/USDT,0.475,0.484,0.2556,0.3159,189637.405301,70991.235558501424
1652140800,2022-05-10 00:00:00,TKO/USDT,0.47,0.508,0.4534,0.475,32728.14998339,15680.292500200569
1652054400,2022-05-09 00:00:00,TKO/USDT,0.5441,0.5514,0.468,0.468,48484.72811945,24351.696508770355
1651968000,2022-05-08 00:00:00,TKO/USDT,0.5748,0.577,0.541,0.5421,22720.74857207,12631.965150490594
1651881600,2022-05-07 00:00:00,TKO/USDT,0.5677,0.6073,0.5613,0.5758,56532.52617051,33307.983278391338
1651795200,2022-05-06 00:00:00,TKO/USDT,0.5762,0.5831,0.5579,0.5711,12857.89644542,7268.744569294535
1651708800,2022-05-05 00:00:00,TKO/USDT,0.6163,0.628,0.5579,0.5731,27979.53825025,16558.688140647786
1651622400,2022-05-04 00:00:00,TKO/USDT,0.5852,0.6184,0.5828,0.6162,10814.91321073,6494.524759649199
1651536000,2022-05-03 00:00:00,TKO/USDT,0.601,0.6081,0.58,0.5828,10297.06158901,6147.995011842334
1651449600,2022-05-02 00:00:00,TKO/USDT,0.5968,0.6078,0.5823,0.5998,14461.81614456,8630.634847771591
1651363200,2022-05-01 00:00:00,TKO/USDT,0.5828,0.6039,0.5768,0.5982,16410.63019403,9635.54837337289
1651276800,2022-04-30 00:00:00,TKO/USDT,0.6098,0.6131,0.5787,0.5828,16840.62417086,10104.193470959271
1651190400,2022-04-29 00:00:00,TKO/USDT,0.6488,0.6901,0.605,0.605,84493.35626929,54458.910642981456
1651104000,2022-04-28 00:00:00,TKO/USDT,0.6304,0.65,0.625,0.6486,16123.94363449,10361.949846977415
1651017600,2022-04-27 00:00:00,TKO/USDT,0.636,0.655,0.6165,0.6304,43708.38257066,27701.608873494945
1650931200,2022-04-26 00:00:00,TKO/USDT,0.6795,0.689,0.6329,0.6329,20598.52919465,13635.120898403466
1650844800,2022-04-25 00:00:00,TKO/USDT,0.6976,0.6998,0.6606,0.6779,13709.70835184,9248.672837772071
1650758400,2022-04-24 00:00:00,TKO/USDT,0.704,0.7074,0.6971,0.6999,3518.76717676,2468.731166848074
1650672000,2022-04-23 00:00:00,TKO/USDT,0.7115,0.7146,0.6992,0.7037,9831.62164689,6968.398864135065
1650585600,2022-04-22 00:00:00,TKO/USDT,0.7115,0.7222,0.6896,0.7125,14502.77394406,10307.585985595845
1650499200,2022-04-21 00:00:00,TKO/USDT,0.7395,0.7534,0.7084,0.7144,34721.12553086,25136.133069804677
1650412800,2022-04-20 00:00:00,TKO/USDT,0.7498,0.764,0.7222,0.741,40603.42254991,30487.589578351211
1650326400,2022-04-19 00:00:00,TKO/USDT,0.7376,0.7579,0.7294,0.7497,25184.02484185,18739.197848922487
1650240000,2022-04-18 00:00:00,TKO/USDT,0.7483,0.751,0.7005,0.7357,37039.4282511,26669.798737456714
1650153600,2022-04-17 00:00:00,TKO/USDT,0.7629,0.779,0.7488,0.7488,31591.46917698,24199.325203817368
1650067200,2022-04-16 00:00:00,TKO/USDT,0.7724,0.776,0.7534,0.7657,16729.08904161,12802.047528447239
1649980800,2022-04-15 00:00:00,TKO/USDT,0.7629,0.7981,0.7622,0.775,29721.26701426,23067.96287760142
1649894400,2022-04-14 00:00:00,TKO/USDT,0.7784,0.869,0.7479,0.7614,209287.29868128,164019.686064581233
1649808000,2022-04-13 00:00:00,TKO/USDT,0.7829,0.8665,0.7555,0.7789,43355.10606682,33730.42512080754
1649721600,2022-04-12 00:00:00,TKO/USDT,0.7782,0.8083,0.7367,0.7805,52011.64801735,40175.290050165299
1649635200,2022-04-11 00:00:00,TKO/USDT,0.8505,0.8512,0.7727,0.7768,104796.77927796,85583.255223024713
1649548800,2022-04-10 00:00:00,TKO/USDT,0.9124,0.9559,0.8428,0.8509,68609.51353065,60096.140002168273
1649462400,2022-04-09 00:00:00,TKO/USDT,0.8434,0.9634,0.8434,0.9124,268408.51584691,243351.718397154566
1649376000,2022-04-08 00:00:00,TKO/USDT,0.8085,0.9908,0.8071,0.8446,260660.60043069,231205.215659250051
1649289600,2022-04-07 00:00:00,TKO/USDT,0.8197,0.843,0.7862,0.8125,49549.06960877,40302.366471392739
1649203200,2022-04-06 00:00:00,TKO/USDT,0.8911,0.9401,0.8156,0.8164,126786.75189748,112220.598597230428
1649116800,2022-04-05 00:00:00,TKO/USDT,0.9073,0.9442,0.8805,0.8911,30079.55218588,27456.555987784324
1649030400,2022-04-04 00:00:00,TKO/USDT,0.949,0.952,0.8656,0.911,69771.63334369,63825.371912429007
1648944000,2022-04-03 00:00:00,TKO/USDT,0.951,0.9775,0.9176,0.951,27504.26791262,26164.201654684747
1648857600,2022-04-02 00:00:00,TKO/USDT,0.9601,1.0812,0.9263,0.947,133538.59863694,133174.348097354394
1648771200,2022-04-01 00:00:00,TKO/USDT,0.9148,1.272,0.9,0.9608,635001.54097898,672312.068871956244
1648684800,2022-03-31 00:00:00,TKO/USDT,0.8205,1.0443,0.82,0.9148,238395.66828301,223287.062621396751
1648598400,2022-03-30 00:00:00,TKO/USDT,0.7688,0.8464,0.7518,0.822,94646.84885603,76792.47467515367
1648512000,2022-03-29 00:00:00,TKO/USDT,0.7626,0.826,0.7525,0.7687,94248.19848625,73458.763482213881
1648425600,2022-03-28 00:00:00,TKO/USDT,0.7422,0.7815,0.741,0.7634,82820.92910758,63155.478244174105
1648339200,2022-03-27 00:00:00,TKO/USDT,0.7301,0.7478,0.7066,0.7435,29221.64666939,21151.930200979539
1648252800,2022-03-26 00:00:00,TKO/USDT,0.698,0.732,0.645,0.7301,42826.7171131,29591.503660012844
1648166400,2022-03-25 00:00:00,TKO/USDT,0.7245,0.7343,0.6947,0.698,17895.43931918,12835.142611563428
1648080000,2022-03-24 00:00:00,TKO/USDT,0.7373,0.7508,0.719,0.7245,34904.64896272,25646.66682527742
1647993600,2022-03-23 00:00:00,TKO/USDT,0.7213,0.8003,0.71,0.738,101070.76564351,73598.501853590001
1647907200,2022-03-22 00:00:00,TKO/USDT,0.661,0.8015,0.6561,0.7198,258608.64331617,187137.999555917996
1647820800,2022-03-21 00:00:00,TKO/USDT,0.6385,0.6757,0.6322,0.6588,30985.24961198,20499.825812238751
1647734400,2022-03-20 00:00:00,TKO/USDT,0.653,0.67,0.6344,0.6385,43294.52025142,28188.091772398267
1647648000,2022-03-19 00:00:00,TKO/USDT,0.6391,0.6679,0.633,0.655,22344.20565385,14558.612270267113
1647561600,2022-03-18 00:00:00,TKO/USDT,0.6355,0.64,0.621,0.6386,8785.24855759,5526.40758869605
1647475200,2022-03-17 00:00:00,TKO/USDT,0.6345,0.66,0.625,0.6355,38889.05030738,24903.506584075796
1647388800,2022-03-16 00:00:00,TKO/USDT,0.6104,0.6362,0.6052,0.6347,23502.26026838,14628.579816447597
1647302400,2022-03-15 00:00:00,TKO/USDT,0.6211,0.634,0.6012,0.6128,17181.49774595,10613.645219625378
1647216000,2022-03-14 00:00:00,TKO/USDT,0.605,0.6304,0.6039,0.6222,10073.10631668,6196.907291943259
1647129600,2022-03-13 00:00:00,TKO/USDT,0.6289,0.6362,0.6023,0.605,16792.33374003,10474.349775192856
1647043200,2022-03-12 00:00:00,TKO/USDT,0.6365,0.6755,0.6271,0.629,66385.93512936,42601.601716718257
1646956800,2022-03-11 00:00:00,TKO/USDT,0.6161,0.6985,0.6023,0.6391,100020.65895788,65334.321799015661
1646870400,2022-03-10 00:00:00,TKO/USDT,0.659,0.6595,0.5952,0.6155,20102.83404397,12285.503588371357
1646784000,2022-03-09 00:00:00,TKO/USDT,0.6428,0.673,0.6411,0.6595,7899.99092512,5227.445537170179
1646697600,2022-03-08 00:00:00,TKO/USDT,0.6507,0.6668,0.638,0.6382,21122.77841654,13773.22749569539
1646611200,2022-03-07 00:00:00,TKO/USDT,0.6588,0.681,0.6301,0.6473,35391.74820495,23323.524973732172
1646524800,2022-03-06 00:00:00,TKO/USDT,0.687,0.697,0.656,0.661,11294.12063121,7603.431734550531
1646438400,2022-03-05 00:00:00,TKO/USDT,0.69,0.7174,0.6693,0.689,35412.65336555,24562.431073394517
1646352000,2022-03-04 00:00:00,TKO/USDT,0.7149,0.7489,0.663,0.6889,51034.62238668,36490.403205553046
1646265600,2022-03-03 00:00:00,TKO/USDT,0.703,0.7574,0.678,0.7156,51847.07021526,36774.215482480487
1646179200,2022-03-02 00:00:00,TKO/USDT,0.697,0.76,0.6862,0.7031,64497.38530015,45803.838918372342
1646092800,2022-03-01 00:00:00,TKO/USDT,0.696,0.7103,0.676,0.698,35204.59219409,24413.872822286672
1646006400,2022-02-28 00:00:00,TKO/USDT,0.6452,0.695,0.6378,0.695,19525.37478307,12933.856862614168
1645920000,2022-02-27 00:00:00,TKO/USDT,0.6756,0.7069,0.6333,0.6451,39341.76493903,26574.708938758553
1645833600,2022-02-26 00:00:00,TKO/USDT,0.659,0.7144,0.648,0.676,58922.46574668,40704.28959795435
1645747200,2022-02-25 00:00:00,TKO/USDT,0.6381,0.6646,0.6253,0.655,34378.52689301,22185.899427826666
1645660800,2022-02-24 00:00:00,TKO/USDT,0.6687,0.67,0.5875,0.6382,77968.39771923,48401.268907161697
1645574400,2022-02-23 00:00:00,TKO/USDT,0.7081,0.7682,0.6638,0.669,75480.66501618,54235.935533587591
1645488000,2022-02-22 00:00:00,TKO/USDT,0.64,0.7483,0.6241,0.708,55006.59484429,37454.748563185692
1645401600,2022-02-21 00:00:00,TKO/USDT,0.701,0.725,0.64,0.64,23384.37141002,16165.987413947952
1645315200,2022-02-20 00:00:00,TKO/USDT,0.7468,0.7468,0.6838,0.701,16977.42510861,11960.706234139547
1645228800,2022-02-19 00:00:00,TKO/USDT,0.769,0.7944,0.7306,0.7485,47178.79058638,35803.133356045197
1645142400,2022-02-18 00:00:00,TKO/USDT,0.7378,0.843,0.7268,0.7736,124825.47039764,98872.645971169619
1645056000,2022-02-17 00:00:00,TKO/USDT,0.7908,0.8085,0.7297,0.7372,15819.31113851,12046.569035127101
1644969600,2022-02-16 00:00:00,TKO/USDT,0.8257,0.8257,0.7682,0.7888,37352.55502314,29882.97904345779
1644883200,2022-02-15 00:00:00,TKO/USDT,0.7622,0.8895,0.7575,0.8262,78890.17402651,63600.2183132323
1644796800,2022-02-14 00:00:00,TKO/USDT,0.7468,0.764,0.7161,0.7622,24848.97374158,18248.678164361912
1644710400,2022-02-13 00:00:00,TKO/USDT,0.7471,0.8075,0.7218,0.749,47315.19771858,35979.260857752986
1644624000,2022-02-12 00:00:00,TKO/USDT,0.767,0.7823,0.7346,0.7425,27665.98043595,21062.044086474791
1644537600,2022-02-11 00:00:00,TKO/USDT,0.8442,0.8486,0.7552,0.767,33171.44684085,26972.28848567948
1644451200,2022-02-10 00:00:00,TKO/USDT,0.8264,0.8999,0.8081,0.8449,39559.35114687,33396.410122540209
1644364800,2022-02-09 00:00:00,TKO/USDT,0.8062,0.8622,0.7969,0.8257,33862.2541848,28095.533899743983
1644278400,2022-02-08 00:00:00,TKO/USDT,0.8582,0.8833,0.788,0.8111,56780.90927905,46687.623990721987
1644192000,2022-02-07 00:00:00,TKO/USDT,0.8126,0.87,0.8065,0.8588,51792.68332361,43862.68491159833
1644105600,2022-02-06 00:00:00,TKO/USDT,0.779,0.8357,0.779,0.811,71512.14581502,57639.75497780293
1644019200,2022-02-05 00:00:00,TKO/USDT,0.7661,0.8081,0.75,0.7787,78559.72962551,61573.980043797604
1643932800,2022-02-04 00:00:00,TKO/USDT,0.7132,0.777,0.7094,0.7707,62685.25771429,46668.154469277626
1643846400,2022-02-03 00:00:00,TKO/USDT,0.7193,0.7223,0.6868,0.7157,19939.26547778,14104.668894611152
1643760000,2022-02-02 00:00:00,TKO/USDT,0.7581,0.7654,0.7149,0.7201,28062.90848699,20821.534123097127
1643673600,2022-02-01 00:00:00,TKO/USDT,0.7308,0.7997,0.7241,0.7583,86432.18749403,66454.225871935727
1643587200,2022-01-31 00:00:00,TKO/USDT,0.7271,0.738,0.6959,0.7268,33868.02686008,24294.661780716711
1643500800,2022-01-30 00:00:00,TKO/USDT,0.7303,0.7582,0.721,0.7321,61849.13369142,45541.798296307011
1643414400,2022-01-29 00:00:00,TKO/USDT,0.7393,0.7393,0.7199,0.7303,17087.58291807,12450.921621659468
