https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT
1663282800,2022-09-15 23:00:00,AAVE/USDT,78.692,78.878,78.146,78.515,204.23330126,16044.31189101324
1663279200,2022-09-15 22:00:00,AAVE/USDT,79.373,79.373,78.022,78.693,354.160937,27845.04395105295
1663275600,2022-09-15 21:00:00,AAVE/USDT,79.648,79.648,79.079,79.399,98.59060241,7833.5642048415
1663272000,2022-09-15 20:00:00,AAVE/USDT,79.319,79.704,79.024,79.652,52.46715834,4160.68996015956
1663268400,2022-09-15 19:00:00,AAVE/USDT,79.563,79.583,78.532,79.256,629.24556303,49784.78955835444
1663264800,2022-09-15 18:00:00,AAVE/USDT,80.067,80.067,79.318,79.434,216.14244067,17227.83994534683
1663261200,2022-09-15 17:00:00,AAVE/USDT,80.103,80.442,79.899,80.027,232.1030942,18598.77402658479
1663257600,2022-09-15 16:00:00,AAVE/USDT,79.099,80.16,78.867,80.117,495.81080007,39428.87249824356
1663254000,2022-09-15 15:00:00,AAVE/USDT,78.519,79.443,77.762,79.097,1005.26865454,79022.5123719001
1663250400,2022-09-15 14:00:00,AAVE/USDT,81.541,81.714,78.259,78.498,2288.332632,181054.5725265617
1663246800,2022-09-15 13:00:00,AAVE/USDT,81.804,81.813,80.643,81.495,473.14197903,38345.06714850304
1663243200,2022-09-15 12:00:00,AAVE/USDT,81.569,82.024,81.099,81.715,853.47621889,69686.02997840952
1663239600,2022-09-15 11:00:00,AAVE/USDT,80.992,81.71,80.696,81.589,252.64618169,20529.52441099272
1663236000,2022-09-15 10:00:00,AAVE/USDT,81.547,82.037,80.747,81.077,877.07650323,71006.80268523633
1663232400,2022-09-15 09:00:00,AAVE/USDT,81.823,81.872,81.27,81.568,203.27052928,16570.58657323486
1663228800,2022-09-15 08:00:00,AAVE/USDT,82.77,82.77,81.263,81.713,195.19618939,15972.24405216381
1663225200,2022-09-15 07:00:00,AAVE/USDT,81.467,84.245,81.454,82.805,1540.30539318,128404.64614996952
1663221600,2022-09-15 06:00:00,AAVE/USDT,81.524,82.522,79.965,81.483,1454.4536149,117728.01509035898
1663218000,2022-09-15 05:00:00,AAVE/USDT,80.598,81.645,80.45,81.543,350.45776641,28402.75640081799
1663214400,2022-09-15 04:00:00,AAVE/USDT,81.022,81.17,79.738,80.615,607.9537386,48776.04536318918
1663210800,2022-09-15 03:00:00,AAVE/USDT,82.135,82.139,80.643,80.954,1339.64913067,108786.31996477838
1663207200,2022-09-15 02:00:00,AAVE/USDT,82.623,82.629,80.826,82.122,1879.96845906,153265.18676181979
1663203600,2022-09-15 01:00:00,AAVE/USDT,82.88,83.122,81.668,82.741,411.10548132,33915.24856528761
1663200000,2022-09-15 00:00:00,AAVE/USDT,83.618,83.702,82.183,82.972,1187.48007928,98798.45670901086
1663196400,2022-09-14 23:00:00,AAVE/USDT,83.69,83.876,83.2,83.663,518.00629987,43257.49404804073
1663192800,2022-09-14 22:00:00,AAVE/USDT,83.131,84.185,82.77,83.715,480.47600416,40122.40757966449
1663189200,2022-09-14 21:00:00,AAVE/USDT,81.75,83.132,81.13,83.132,478.12941068,39191.52287345926
1663185600,2022-09-14 20:00:00,AAVE/USDT,81.634,81.986,81.533,81.743,357.47434673,29205.71632723204
1663182000,2022-09-14 19:00:00,AAVE/USDT,82.147,82.217,81.49,81.697,1540.21607354,126225.02113406189
1663178400,2022-09-14 18:00:00,AAVE/USDT,84.023,84.025,81.924,82.126,1593.0683984,131508.70908064095
1663174800,2022-09-14 17:00:00,AAVE/USDT,84.175,84.865,83.95,83.95,110.29629576,9311.05376818252
1663171200,2022-09-14 16:00:00,AAVE/USDT,84.493,84.755,83.974,84.055,494.1361783,41614.51334294806
1663167600,2022-09-14 15:00:00,AAVE/USDT,84.956,85.107,84.458,84.479,509.48832782,43189.2179344327
1663164000,2022-09-14 14:00:00,AAVE/USDT,84.936,85.386,84.031,84.98,364.90070757,30922.91559648059
1663160400,2022-09-14 13:00:00,AAVE/USDT,84.943,85.266,83.766,85.006,255.5808279,21635.32613883564
1663156800,2022-09-14 12:00:00,AAVE/USDT,83.987,85.946,83.059,84.958,1561.76678534,131261.56009090764
1663153200,2022-09-14 11:00:00,AAVE/USDT,84.449,84.523,83.38,83.974,373.54671619,31387.31015181034
1663149600,2022-09-14 10:00:00,AAVE/USDT,84.299,84.571,84.087,84.396,103.43054952,8727.02173212438
1663146000,2022-09-14 09:00:00,AAVE/USDT,84.443,84.614,83.95,84.334,85.79665848,7229.07634030149
1663142400,2022-09-14 08:00:00,AAVE/USDT,84.197,84.74,83.336,84.478,247.32675885,20764.55167817918
1663138800,2022-09-14 07:00:00,AAVE/USDT,84.488,85.083,83.287,84.193,208.6560105,17566.22472672902
1663135200,2022-09-14 06:00:00,AAVE/USDT,84.8,85.136,84.302,84.494,241.97031886,20477.9526774982
1663131600,2022-09-14 05:00:00,AAVE/USDT,85.125,85.181,84.796,84.796,87.08425456,7397.49307307069
1663128000,2022-09-14 04:00:00,AAVE/USDT,84.669,85.174,84.216,85.1,162.67814445,13808.2529152567
1663124400,2022-09-14 03:00:00,AAVE/USDT,84.613,85.044,84.239,84.533,167.55450619,14177.52111203939
1663120800,2022-09-14 02:00:00,AAVE/USDT,84.082,84.844,83.98,84.738,167.77777982,14160.03177201326
1663117200,2022-09-14 01:00:00,AAVE/USDT,83.575,84.183,83.534,84.107,183.45845063,15375.93219099884
1663113600,2022-09-14 00:00:00,AAVE/USDT,82.972,83.642,82.226,83.623,444.28359561,36927.37304972086
1663110000,2022-09-13 23:00:00,AAVE/USDT,83.453,83.459,82.301,82.971,642.2924378,53258.85899786094
1663106400,2022-09-13 22:00:00,AAVE/USDT,84.363,84.363,83.121,83.469,427.1069737,35748.09774395763
1663102800,2022-09-13 21:00:00,AAVE/USDT,84.782,84.782,83.436,84.4,330.84398002,27876.66826719586
1663099200,2022-09-13 20:00:00,AAVE/USDT,84.901,85.558,84.724,84.824,494.66607454,42091.10095608131
1663095600,2022-09-13 19:00:00,AAVE/USDT,84.014,85.371,83.141,84.963,2792.49006092,236261.43427477118
1663092000,2022-09-13 18:00:00,AAVE/USDT,85.862,85.881,84.016,84.017,1971.65983707,167431.62683852383
1663088400,2022-09-13 17:00:00,AAVE/USDT,85.551,86.106,85.285,85.832,451.91193847,38748.93538066526
1663084800,2022-09-13 16:00:00,AAVE/USDT,85.248,85.881,84.969,85.576,498.97956229,42657.87828174096
1663081200,2022-09-13 15:00:00,AAVE/USDT,84.911,85.846,84.664,85.28,1501.93367502,128098.60505933792
1663077600,2022-09-13 14:00:00,AAVE/USDT,85.93,86.426,84.214,84.927,1076.38876708,91833.23278058595
1663074000,2022-09-13 13:00:00,AAVE/USDT,86.2,86.833,85.5,85.984,1973.52394888,169784.94951062912
1663070400,2022-09-13 12:00:00,AAVE/USDT,92.21,93.119,85.554,86.273,4976.52464086,440990.6837092575
1663066800,2022-09-13 11:00:00,AAVE/USDT,91.779,92.474,91.59,92.204,1263.51767012,116455.91789361297
1663063200,2022-09-13 10:00:00,AAVE/USDT,90.844,92.02,90.545,91.799,1294.72215271,117718.76986638511
1663059600,2022-09-13 09:00:00,AAVE/USDT,91.335,91.846,90.457,90.844,308.95408646,28146.83881040284
1663056000,2022-09-13 08:00:00,AAVE/USDT,91.541,91.755,91.1,91.286,154.30256325,14096.3624188792
1663052400,2022-09-13 07:00:00,AAVE/USDT,91.05,92.05,90.842,91.538,604.24961264,55164.62590096662
1663048800,2022-09-13 06:00:00,AAVE/USDT,90.78,91.7,90.298,91.047,346.85757212,31579.38131827344
1663045200,2022-09-13 05:00:00,AAVE/USDT,90.949,91.5,90.589,90.865,100.46315174,9142.50710270598
1663041600,2022-09-13 04:00:00,AAVE/USDT,91.179,91.821,90.5,90.917,411.6137963,37516.21058963946
1663038000,2022-09-13 03:00:00,AAVE/USDT,92.515,93.55,90.35,91.152,2544.53780224,234376.18033353138
1663034400,2022-09-13 02:00:00,AAVE/USDT,90.134,93.02,89.609,92.501,992.82203388,90605.31156960554
1663030800,2022-09-13 01:00:00,AAVE/USDT,89.704,90.487,89.402,90.115,560.41145042,50473.15309744582
1663027200,2022-09-13 00:00:00,AAVE/USDT,91.037,91.092,88.328,89.748,2155.99965938,192012.76380103007
1663023600,2022-09-12 23:00:00,AAVE/USDT,90.382,91.024,90.219,90.989,268.32900007,24313.25928370756
1663020000,2022-09-12 22:00:00,AAVE/USDT,90.489,90.9,90.125,90.438,323.90329899,29345.70834010185
1663016400,2022-09-12 21:00:00,AAVE/USDT,91.664,91.664,90.474,90.499,530.84251876,48267.38804810992
1663012800,2022-09-12 20:00:00,AAVE/USDT,92.072,92.292,91.444,91.623,333.21770575,30627.46948033314
1663009200,2022-09-12 19:00:00,AAVE/USDT,91.897,92.148,91.424,92.053,259.81096344,23854.55574182092
1663005600,2022-09-12 18:00:00,AAVE/USDT,92.038,92.137,91.019,91.842,641.07143631,58697.01636028792
1663002000,2022-09-12 17:00:00,AAVE/USDT,90.915,92.27,90.64,91.999,567.08912009,51882.81590406181
1662998400,2022-09-12 16:00:00,AAVE/USDT,91.52,91.727,90,90.992,2144.92506551,194963.67998772594
1662994800,2022-09-12 15:00:00,AAVE/USDT,93.969,93.981,90.919,91.564,1324.33539016,122557.46706395192
1662991200,2022-09-12 14:00:00,AAVE/USDT,94.805,94.902,93.712,93.831,515.22380444,48549.7089004033
1662987600,2022-09-12 13:00:00,AAVE/USDT,95.077,95.359,94.165,94.838,249.45583607,23664.81333083621
1662984000,2022-09-12 12:00:00,AAVE/USDT,95.481,95.823,94.537,95.067,340.79922862,32429.31664572616
1662980400,2022-09-12 11:00:00,AAVE/USDT,94.772,97,94.589,95.416,2147.50992663,205535.16181756945
1662976800,2022-09-12 10:00:00,AAVE/USDT,93.381,95.269,92.519,94.726,1554.98961379,146360.85701950733
1662973200,2022-09-12 09:00:00,AAVE/USDT,93.255,93.549,92.529,93.333,342.36174454,31881.80850893609
1662969600,2022-09-12 08:00:00,AAVE/USDT,91.76,93.329,91.375,93.214,836.27822097,77351.84827355793
1662966000,2022-09-12 07:00:00,AAVE/USDT,90.948,91.754,90.748,91.754,353.3810096,32209.82191158809
1662962400,2022-09-12 06:00:00,AAVE/USDT,90.523,90.951,90.395,90.914,122.37167723,11106.0883831595
1662958800,2022-09-12 05:00:00,AAVE/USDT,90.489,90.84,90.071,90.605,227.05311166,20545.23789974804
1662955200,2022-09-12 04:00:00,AAVE/USDT,90.331,90.767,90.227,90.585,434.65236472,39343.98234668557
1662951600,2022-09-12 03:00:00,AAVE/USDT,90.867,91.092,89.48,90.389,486.61146218,43921.10612442161
1662948000,2022-09-12 02:00:00,AAVE/USDT,92.904,92.962,90.444,90.905,1101.01705536,100664.04416951907
1662944400,2022-09-12 01:00:00,AAVE/USDT,89.665,93.561,89.426,92.75,849.7998089,78182.09204664876
1662940800,2022-09-12 00:00:00,AAVE/USDT,91.585,91.655,89.665,89.666,379.52724888,34416.90136905384
1662937200,2022-09-11 23:00:00,AAVE/USDT,90.914,91.679,90.302,91.642,910.10518572,83142.24643048321
1662933600,2022-09-11 22:00:00,AAVE/USDT,89.836,91.375,89.836,91.013,290.22068386,26323.97315109696
1662930000,2022-09-11 21:00:00,AAVE/USDT,91.585,91.834,89.256,89.816,577.02126717,52136.69837426346
1662926400,2022-09-11 20:00:00,AAVE/USDT,91.707,92.168,90.692,91.616,349.70472164,32053.03558239654
1662922800,2022-09-11 19:00:00,AAVE/USDT,91.852,92.148,91.436,91.802,138.04624612,12669.96824640444
1662919200,2022-09-11 18:00:00,AAVE/USDT,92.248,93.43,91.745,91.805,763.57999218,70729.93570551404
1662915600,2022-09-11 17:00:00,AAVE/USDT,92.648,93.462,92.201,92.291,625.3875966,58125.24496095353
1662912000,2022-09-11 16:00:00,AAVE/USDT,91.465,92.685,91.414,92.65,337.12936986,31051.90753699748
1662908400,2022-09-11 15:00:00,AAVE/USDT,90.958,92.005,90.748,91.479,353.16346584,32332.86944772689
1662904800,2022-09-11 14:00:00,AAVE/USDT,91.404,91.676,90.897,90.961,275.14701044,25076.39248680256
1662901200,2022-09-11 13:00:00,AAVE/USDT,91.786,91.927,91.247,91.352,112.06915823,10247.23465171516
1662897600,2022-09-11 12:00:00,AAVE/USDT,92.152,92.186,91.426,91.815,81.68912398,7494.14468862524
1662894000,2022-09-11 11:00:00,AAVE/USDT,91.179,92.254,91.179,92.241,162.63544541,14917.58193073983
1662890400,2022-09-11 10:00:00,AAVE/USDT,91.353,91.954,91.075,91.159,300.66501164,27503.82506505924
1662886800,2022-09-11 09:00:00,AAVE/USDT,91.397,91.754,91.151,91.278,86.75078285,7925.27630494105
1662883200,2022-09-11 08:00:00,AAVE/USDT,92.207,92.257,91.276,91.349,129.68425236,11877.58683929673
1662879600,2022-09-11 07:00:00,AAVE/USDT,90.564,92.256,90.564,92.197,421.21411227,38509.11227029556
1662876000,2022-09-11 06:00:00,AAVE/USDT,91.199,91.347,89.53,90.673,604.70521969,54499.26184992396
1662872400,2022-09-11 05:00:00,AAVE/USDT,91.386,91.549,91.12,91.162,114.90135594,10482.68372455552
1662868800,2022-09-11 04:00:00,AAVE/USDT,91.549,91.917,91.318,91.372,218.90802738,20053.23692902112
1662865200,2022-09-11 03:00:00,AAVE/USDT,91.386,91.751,91.227,91.539,265.17609682,24289.17233610255
1662861600,2022-09-11 02:00:00,AAVE/USDT,92.021,92.29,91.149,91.383,155.90283905,14263.12621914387
1662858000,2022-09-11 01:00:00,AAVE/USDT,92.706,93.119,91.79,91.884,603.51546,55737.53800324176
1662854400,2022-09-11 00:00:00,AAVE/USDT,92.699,94.48,92.314,92.721,1054.46854905,98376.012393301
1662850800,2022-09-10 23:00:00,AAVE/USDT,93.399,93.835,92.68,92.699,415.47685768,38787.8659548781
1662847200,2022-09-10 22:00:00,AAVE/USDT,91.906,93.524,91.906,93.336,457.54252872,42491.94880361185
1662843600,2022-09-10 21:00:00,AAVE/USDT,91.238,92.49,91.053,91.837,309.75960832,28444.60302795858
1662840000,2022-09-10 20:00:00,AAVE/USDT,91.584,91.704,90.681,91.215,100.36852889,9143.13002119605
1662836400,2022-09-10 19:00:00,AAVE/USDT,91.717,91.821,91.304,91.58,301.80165759,27643.52531061914
1662832800,2022-09-10 18:00:00,AAVE/USDT,90.628,92.081,90.622,91.716,286.77630204,26220.10832471072
1662829200,2022-09-10 17:00:00,AAVE/USDT,90.54,90.786,90.219,90.631,70.10256997,6347.26591103984
1662825600,2022-09-10 16:00:00,AAVE/USDT,90.168,90.843,89.804,90.538,209.85512203,19016.0323773248
1662822000,2022-09-10 15:00:00,AAVE/USDT,90.797,91.043,89.824,90.193,456.5739168,41295.54184050233
1662818400,2022-09-10 14:00:00,AAVE/USDT,90.864,91.14,90.561,90.774,363.88315636,33054.73595704953
1662814800,2022-09-10 13:00:00,AAVE/USDT,91.445,91.557,90.429,90.837,550.53885097,50175.95451972275
1662811200,2022-09-10 12:00:00,AAVE/USDT,91.132,92.563,90.692,91.504,437.49432774,39969.4377454646
1662807600,2022-09-10 11:00:00,AAVE/USDT,91.132,91.32,90.878,91.077,208.81465837,19016.75341383189
1662804000,2022-09-10 10:00:00,AAVE/USDT,91.42,91.42,90.457,91.154,160.70392225,14632.01307649417
1662800400,2022-09-10 09:00:00,AAVE/USDT,91.349,91.837,91.159,91.398,130.3930661,11921.51328438368
1662796800,2022-09-10 08:00:00,AAVE/USDT,90.531,92.016,90.505,91.405,493.97035403,45186.01297437982
1662793200,2022-09-10 07:00:00,AAVE/USDT,93.378,93.91,90.16,90.599,1368.61754094,126140.78419609112
1662789600,2022-09-10 06:00:00,AAVE/USDT,92.186,93.367,92.137,93.367,617.37252706,57343.8829283318
1662786000,2022-09-10 05:00:00,AAVE/USDT,91.763,92.553,91.586,92.151,448.25097913,41329.43368345697
1662782400,2022-09-10 04:00:00,AAVE/USDT,92.013,93.089,91.403,91.728,544.14638601,50109.60449525013
1662778800,2022-09-10 03:00:00,AAVE/USDT,92.422,92.888,91.913,91.978,230.46640379,21282.02574674943
1662775200,2022-09-10 02:00:00,AAVE/USDT,91.568,92.509,91.439,92.397,735.67739311,67694.2337992425
1662771600,2022-09-10 01:00:00,AAVE/USDT,91.275,92.034,91.2,91.571,564.80841724,51650.28297399492
1662768000,2022-09-10 00:00:00,AAVE/USDT,91.247,91.445,90.186,91.306,792.85908012,72068.83141108482
1662764400,2022-09-09 23:00:00,AAVE/USDT,90.708,91.999,89.773,91.128,398.72290934,36197.6462225149
1662760800,2022-09-09 22:00:00,AAVE/USDT,90.533,91.277,90.413,90.689,599.13538796,54435.28190304675
1662757200,2022-09-09 21:00:00,AAVE/USDT,90.385,90.727,89.995,90.501,539.07931626,48648.12779044856
1662753600,2022-09-09 20:00:00,AAVE/USDT,90.327,90.851,90.043,90.427,681.51230731,61735.5046479834
1662750000,2022-09-09 19:00:00,AAVE/USDT,89.899,90.646,89.746,90.348,330.09023007,29808.27926714389
1662746400,2022-09-09 18:00:00,AAVE/USDT,89.675,90.038,89.331,89.874,479.03831866,42982.81161220551
1662742800,2022-09-09 17:00:00,AAVE/USDT,91.042,91.112,89.524,89.798,588.31411418,53178.25796098783
1662739200,2022-09-09 16:00:00,AAVE/USDT,90.948,91.12,90.261,91.068,988.23804129,89641.33059846958
1662735600,2022-09-09 15:00:00,AAVE/USDT,92.02,92.148,90.716,90.93,619.5893466,56541.2900144843
1662732000,2022-09-09 14:00:00,AAVE/USDT,92.093,92.517,91.413,92.093,148.83415814,13689.10030948376
1662728400,2022-09-09 13:00:00,AAVE/USDT,92.554,92.608,91.402,92.103,479.77703292,44157.36804991059
1662724800,2022-09-09 12:00:00,AAVE/USDT,91.916,94.088,91.581,92.456,1577.12220565,146490.15293385547
1662721200,2022-09-09 11:00:00,AAVE/USDT,92.042,92.176,91.497,91.942,183.91122402,16877.70772302567
1662717600,2022-09-09 10:00:00,AAVE/USDT,91.716,92.27,91.542,92.037,462.7568486,42509.03066177153
1662714000,2022-09-09 09:00:00,AAVE/USDT,92.097,92.263,91.32,91.693,248.58706884,22775.47818647176
1662710400,2022-09-09 08:00:00,AAVE/USDT,91.434,92.491,91.342,92.087,478.68104252,43980.37447478129
1662706800,2022-09-09 07:00:00,AAVE/USDT,91.65,91.794,91.292,91.438,177.37807555,16237.27943686474
1662703200,2022-09-09 06:00:00,AAVE/USDT,91.635,91.827,91.175,91.603,384.60936162,35212.80546689974
1662699600,2022-09-09 05:00:00,AAVE/USDT,91.366,91.964,91.092,91.628,1207.21537615,110428.76769295667
1662696000,2022-09-09 04:00:00,AAVE/USDT,90.758,91.877,90.292,91.343,1216.32285499,111033.30558433143
1662692400,2022-09-09 03:00:00,AAVE/USDT,89.285,90.897,89.134,90.871,887.39210659,79958.16538541465
1662688800,2022-09-09 02:00:00,AAVE/USDT,88.951,89.744,88.951,89.253,85.94284739,7681.53112075139
1662685200,2022-09-09 01:00:00,AAVE/USDT,89.239,89.739,88.84,88.889,193.95441613,17302.92529964517
1662681600,2022-09-09 00:00:00,AAVE/USDT,88.282,89.714,88.176,89.178,459.10776225,40881.75448053903
1662678000,2022-09-08 23:00:00,AAVE/USDT,88.245,88.378,87.681,88.24,111.21860612,9795.21087018498
1662674400,2022-09-08 22:00:00,AAVE/USDT,88.627,88.736,87.972,88.232,164.82346891,14548.96892838157
1662670800,2022-09-08 21:00:00,AAVE/USDT,88.712,88.712,88.186,88.578,209.83707786,18546.33949777348
1662667200,2022-09-08 20:00:00,AAVE/USDT,88.922,89.175,88.386,88.663,533.00459307,47308.28445558799
1662663600,2022-09-08 19:00:00,AAVE/USDT,88.015,88.921,87.7,88.921,510.08729541,44978.38682791193
1662660000,2022-09-08 18:00:00,AAVE/USDT,87.735,88.213,87.54,87.974,273.14531112,24004.37874723837
1662656400,2022-09-08 17:00:00,AAVE/USDT,87.652,88.285,87.205,87.791,272.27813684,23903.72172684894
1662652800,2022-09-08 16:00:00,AAVE/USDT,88.229,88.264,86.684,87.603,1172.18321796,102511.63938323945
1662649200,2022-09-08 15:00:00,AAVE/USDT,88.707,89.981,88.186,88.224,2035.44534443,181035.13687355718
1662645600,2022-09-08 14:00:00,AAVE/USDT,87.653,88.77,86.684,88.736,1242.92169271,108882.37487604054
1662642000,2022-09-08 13:00:00,AAVE/USDT,86.78,88.261,85.531,87.569,1408.41751141,121680.47252412717
1662638400,2022-09-08 12:00:00,AAVE/USDT,87.937,88.303,86.356,86.842,1038.87750028,90850.11557248087
1662634800,2022-09-08 11:00:00,AAVE/USDT,88.399,88.762,87.816,87.873,699.77685171,61801.3712801716
1662631200,2022-09-08 10:00:00,AAVE/USDT,87.38,88.409,87.282,88.256,397.27936206,34975.19244786856
1662627600,2022-09-08 09:00:00,AAVE/USDT,87.6,87.6,87.018,87.274,67.12025989,5861.49735050667
1662624000,2022-09-08 08:00:00,AAVE/USDT,86.899,87.698,86.74,87.591,234.89458818,20480.77323411418
1662620400,2022-09-08 07:00:00,AAVE/USDT,87.613,88,85.878,86.915,770.7397713,66763.67443583784
1662616800,2022-09-08 06:00:00,AAVE/USDT,87.842,88.364,87.54,87.54,148.60268213,13075.82910335112
1662613200,2022-09-08 05:00:00,AAVE/USDT,88.108,88.302,87.722,87.842,85.81832258,7552.93370209913
1662609600,2022-09-08 04:00:00,AAVE/USDT,88.339,88.959,88.026,88.098,300.52013041,26613.00058834567
1662606000,2022-09-08 03:00:00,AAVE/USDT,88.283,88.534,87.864,88.283,107.02079075,9442.42679569404
1662602400,2022-09-08 02:00:00,AAVE/USDT,87.096,88.804,87.096,88.213,249.88856471,22010.78329349218
1662598800,2022-09-08 01:00:00,AAVE/USDT,87.392,87.8,86.844,87.01,175.55879235,15333.79119663693
1662595200,2022-09-08 00:00:00,AAVE/USDT,87.539,88.364,86.626,87.363,516.45766406,45046.01263557362
1662591600,2022-09-07 23:00:00,AAVE/USDT,87.86,88.248,87.088,87.519,413.80511172,36281.37012474694
